https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UBX,Volume USDT
1645401600,2022-02-21 00:00:00,UBX/USDT,0.00024,0.000263,0.000222,0.000222,957772794.69812206,233455.17950248080414
1645315200,2022-02-20 00:00:00,UBX/USDT,0.000262,0.000262,0.000234,0.00024,843863484.93014079,205432.28573868320737
1645228800,2022-02-19 00:00:00,UBX/USDT,0.00027,0.000279,0.000256,0.000262,868408829.13162911,229954.76630809848402
1645142400,2022-02-18 00:00:00,UBX/USDT,0.000275,0.000288,0.000263,0.00027,718031025.70433464,196936.93649297898081
1645056000,2022-02-17 00:00:00,UBX/USDT,0.000325,0.000326,0.000272,0.000275,1008468302.11675945,300258.03906147712553
1644969600,2022-02-16 00:00:00,UBX/USDT,0.000312,0.000336,0.00031,0.000325,1558279876.26356783,503746.66615702255954
1644883200,2022-02-15 00:00:00,UBX/USDT,0.000292,0.000321,0.000289,0.000313,1086570046.094402,336148.29038731159368
1644796800,2022-02-14 00:00:00,UBX/USDT,0.000299,0.000304,0.000277,0.000292,1128064857.6863027,329524.66580168885558
1644710400,2022-02-13 00:00:00,UBX/USDT,0.000308,0.000318,0.000298,0.000299,985064408.78545961,301323.94606204655673
1644624000,2022-02-12 00:00:00,UBX/USDT,0.000305,0.000324,0.00028,0.000308,1854696552.64638512,553047.17429603906955
1644537600,2022-02-11 00:00:00,UBX/USDT,0.000348,0.000349,0.000291,0.000305,2256691541.83604107,721928.69484833031641
1644451200,2022-02-10 00:00:00,UBX/USDT,0.000374,0.000385,0.000335,0.000348,2781723206.13763201,1004891.68670418891323
1644364800,2022-02-09 00:00:00,UBX/USDT,0.000353,0.00042,0.000352,0.000373,3887010695.33572624,1494147.42929448097719
1644278400,2022-02-08 00:00:00,UBX/USDT,0.000338,0.000446,0.00033,0.000352,6942108161.62138676,2677423.24451797935772
1644192000,2022-02-07 00:00:00,UBX/USDT,0.00028,0.000386,0.000273,0.000337,4478816951.27788047,1478738.40726707563421
1644105600,2022-02-06 00:00:00,UBX/USDT,0.000268,0.000289,0.000257,0.00028,1521206964.37713602,415118.91180699642456
1644019200,2022-02-05 00:00:00,UBX/USDT,0.000263,0.000278,0.000256,0.000268,1214712589.82093956,325707.46663765411325
1643932800,2022-02-04 00:00:00,UBX/USDT,0.000223,0.000265,0.000222,0.000264,2287350462.47484903,561671.36199422564172
1643846400,2022-02-03 00:00:00,UBX/USDT,0.00024,0.000242,0.000214,0.000223,2760243590.33973146,628194.1487549823416
1643760000,2022-02-02 00:00:00,UBX/USDT,0.000252,0.000256,0.000239,0.00024,2343970104.98988947,581700.46837726363627
1643673600,2022-02-01 00:00:00,UBX/USDT,0.000258,0.000264,0.000248,0.000252,1587327295.5059384,407948.21311498086997
1643587200,2022-01-31 00:00:00,UBX/USDT,0.000252,0.000265,0.00024,0.000258,1960130315.9463633,499343.76506134949688
1643500800,2022-01-30 00:00:00,UBX/USDT,0.000268,0.000271,0.000247,0.000253,951400201.486928,248451.89220285278464
1643414400,2022-01-29 00:00:00,UBX/USDT,0.000269,0.000279,0.000261,0.000268,988898959.94939922,267462.81011132373157
1643328000,2022-01-28 00:00:00,UBX/USDT,0.000273,0.000278,0.000242,0.000269,1459840519.08783237,374997.06866062308288
1643241600,2022-01-27 00:00:00,UBX/USDT,0.000245,0.000299,0.00024,0.000272,2018031223.02293907,538932.59954858164183
1643155200,2022-01-26 00:00:00,UBX/USDT,0.000243,0.00027,0.000235,0.000246,1710025031.47654897,432470.3120292899617
1643068800,2022-01-25 00:00:00,UBX/USDT,0.00025,0.000254,0.000234,0.000243,1033819895.60464458,251959.74271192804783
1642982400,2022-01-24 00:00:00,UBX/USDT,0.000262,0.000264,0.000211,0.000249,1830630285.32556533,428732.57953944763041
1642896000,2022-01-23 00:00:00,UBX/USDT,0.000237,0.000269,0.000231,0.000262,1116178006.6545262,281482.49771816932822
1642809600,2022-01-22 00:00:00,UBX/USDT,0.000256,0.00028,0.00022,0.000236,2371071116.73447873,591216.65682159390877
1642723200,2022-01-21 00:00:00,UBX/USDT,0.00034,0.000344,0.000204,0.000256,3139008514.92417882,896821.04097486334524
1642636800,2022-01-20 00:00:00,UBX/USDT,0.000354,0.000374,0.000335,0.000341,1308167385.81296074,463256.75983236565184
1642550400,2022-01-19 00:00:00,UBX/USDT,0.000345,0.000371,0.000338,0.000354,937130159.89556133,334035.5210427652226
1642464000,2022-01-18 00:00:00,UBX/USDT,0.000359,0.000375,0.000338,0.000345,918441738.5211723,324928.62295826565578
1642377600,2022-01-17 00:00:00,UBX/USDT,0.000384,0.000387,0.000347,0.00036,691900515.18326912,250219.31753161223792
1642291200,2022-01-16 00:00:00,UBX/USDT,0.000384,0.00039,0.000377,0.000383,610567377.9319187,233991.12765630188426
1642204800,2022-01-15 00:00:00,UBX/USDT,0.000371,0.000415,0.000368,0.000384,1197868372.89468732,465446.61021748304099
1642118400,2022-01-14 00:00:00,UBX/USDT,0.000376,0.000378,0.000349,0.000371,985549946.96316305,361340.28541265400924
1642032000,2022-01-13 00:00:00,UBX/USDT,0.000364,0.00043,0.000364,0.000374,2579509281.70189859,1011637.25997303211884
1641945600,2022-01-12 00:00:00,UBX/USDT,0.000355,0.000374,0.00035,0.000364,4354422955.0945369,1579829.7827321361714
1641859200,2022-01-11 00:00:00,UBX/USDT,0.000344,0.000375,0.000334,0.000355,4749405616.14783572,1625483.35767207900977
1641772800,2022-01-10 00:00:00,UBX/USDT,0.000354,0.000362,0.000323,0.000345,3834661712.58559019,1316220.68276991439165
1641686400,2022-01-09 00:00:00,UBX/USDT,0.000351,0.000374,0.000322,0.000357,2965220346.34340334,1015386.9985080381618
1641600000,2022-01-08 00:00:00,UBX/USDT,0.000378,0.00038,0.000313,0.000352,4844416948.78577816,1767780.01798642885458
1641513600,2022-01-07 00:00:00,UBX/USDT,0.000398,0.000399,0.000351,0.000379,3137028079.005782,1168319.69904602723523
1641427200,2022-01-06 00:00:00,UBX/USDT,0.000408,0.00041,0.00038,0.000395,4156900961.68757221,1653117.95579539791196
1641340800,2022-01-05 00:00:00,UBX/USDT,0.000454,0.000499,0.000387,0.000409,3957774704.76492614,1814832.94798020161894
1641254400,2022-01-04 00:00:00,UBX/USDT,0.000437,0.00047,0.000427,0.000453,7921346301.96720145,3506187.75716081930248
1641168000,2022-01-03 00:00:00,UBX/USDT,0.000492,0.000511,0.000428,0.000436,3977479172.30889612,1873539.00009990208375
1641081600,2022-01-02 00:00:00,UBX/USDT,0.000447,0.000569,0.000439,0.000492,4133710397.534425,1935172.54391334240696
1640995200,2022-01-01 00:00:00,UBX/USDT,0.000425,0.000453,0.000416,0.000446,589110334.39220932,254397.06302146940188
1640908800,2021-12-31 00:00:00,UBX/USDT,0.000428,0.000451,0.000411,0.000425,1117243956.37552042,481350.44157805098812
1640822400,2021-12-30 00:00:00,UBX/USDT,0.00043,0.000449,0.00042,0.000426,1778375395.21749675,770686.34680937679401
1640736000,2021-12-29 00:00:00,UBX/USDT,0.000449,0.000473,0.000426,0.00043,3407577383.59674031,1531992.90349680982395
1640649600,2021-12-28 00:00:00,UBX/USDT,0.000499,0.000504,0.00044,0.000448,2333602172.12369941,1076962.57489082410817
