https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CLH,Volume USDT
1644364800,2022-02-09 00:00:00,CLH/USDT,0.1025,0.1029,0.0973,0.0999,9619886.90754494,960229.228102286381
1644278400,2022-02-08 00:00:00,CLH/USDT,0.1084,0.111,0.0995,0.1025,7842713.82952209,819505.439665117431
1644192000,2022-02-07 00:00:00,CLH/USDT,0.1124,0.122,0.1083,0.1086,16628656.47190953,1894511.703092327154
1644105600,2022-02-06 00:00:00,CLH/USDT,0.1167,0.1172,0.1094,0.1124,37636712.90370692,4302378.154840510008
1644019200,2022-02-05 00:00:00,CLH/USDT,0.1225,0.126,0.115,0.1167,32404412.89629746,3894580.990579124263
1643932800,2022-02-04 00:00:00,CLH/USDT,0.1131,0.1252,0.1124,0.1225,45422207.16554392,5322303.119873637536
1643846400,2022-02-03 00:00:00,CLH/USDT,0.1324,0.137,0.1108,0.1131,44746921.7086574,5406488.841856802868
1643760000,2022-02-02 00:00:00,CLH/USDT,0.1102,0.1398,0.1096,0.1319,91528071.52814764,10621090.943075833612
1643673600,2022-02-01 00:00:00,CLH/USDT,0.1131,0.1132,0.103,0.1101,89090831.2316816,9585599.748485618542
1643587200,2022-01-31 00:00:00,CLH/USDT,0.1014,0.13,0.0939,0.1131,108183057.25683469,11028997.656503266513
1643500800,2022-01-30 00:00:00,CLH/USDT,0.1132,0.1134,0.0974,0.1015,120031442.60614489,12713868.828493718018
1643414400,2022-01-29 00:00:00,CLH/USDT,0.0993,0.144,0.0981,0.1131,105286921.27804064,11864607.387661724273
1643328000,2022-01-28 00:00:00,CLH/USDT,0.1005,0.1043,0.0891,0.0993,87738580.80754447,8539456.569357391035
1643241600,2022-01-27 00:00:00,CLH/USDT,0.1103,0.1147,0.0929,0.1004,71963758.38616275,7692633.974857378207
1643155200,2022-01-26 00:00:00,CLH/USDT,0.1188,0.134,0.1083,0.1101,58324322.16397649,7122791.290124389532
1643068800,2022-01-25 00:00:00,CLH/USDT,0.1314,0.1329,0.1125,0.1186,60308068.63946812,7284209.223725857908
1642982400,2022-01-24 00:00:00,CLH/USDT,0.1334,0.1569,0.1066,0.1314,49870893.1770922,6416859.412776880756
1642896000,2022-01-23 00:00:00,CLH/USDT,0.1349,0.1684,0.1015,0.1333,67482973.32842746,8902478.760087316641
1642809600,2022-01-22 00:00:00,CLH/USDT,0.1624,0.1963,0.1207,0.1348,20061864.76736234,2960699.983143654164
1642723200,2022-01-21 00:00:00,CLH/USDT,0.2437,0.2631,0.15,0.1624,11055253.7158831,2285087.597135572033
1642636800,2022-01-20 00:00:00,CLH/USDT,0.3195,0.341,0.2402,0.2437,35996462.3763454,11025816.470116133862
1642550400,2022-01-19 00:00:00,CLH/USDT,0.4282,0.4394,0.28,0.3188,62356724.44014732,23302177.274974095402
1642464000,2022-01-18 00:00:00,CLH/USDT,0.7377,0.7402,0.3575,0.4269,80900563.86318869,41925697.939083825107
1642377600,2022-01-17 00:00:00,CLH/USDT,0.4087,0.75,0.4061,0.74,68079222.17368247,34439643.93791815048
1642291200,2022-01-16 00:00:00,CLH/USDT,0.4,0.44,0.3536,0.4084,73867865.82565092,29067766.496084669182
1642204800,2022-01-15 00:00:00,CLH/USDT,0.2748,0.4596,0.2588,0.4001,76818440.35357778,24523391.624082538068
1642118400,2022-01-14 00:00:00,CLH/USDT,0.2883,0.387,0.2511,0.2748,53152167.49312469,15642062.53744037487
1642032000,2022-01-13 00:00:00,CLH/USDT,0.2928,0.295,0.26,0.2883,127976211.63299487,37185859.687360769296
1641945600,2022-01-12 00:00:00,CLH/USDT,0.3182,0.32,0.28,0.2928,106436761.51041517,32436389.83099117774
1641859200,2022-01-11 00:00:00,CLH/USDT,0.3821,0.3959,0.2836,0.318,106257698.77492116,36772902.989126750665
1641772800,2022-01-10 00:00:00,CLH/USDT,0.4959,0.526,0.3533,0.3822,114079702.81012701,52061372.856984949547
1641686400,2022-01-09 00:00:00,CLH/USDT,0.5181,0.6179,0.4311,0.496,111142376.64863565,55032055.814320707179
1641600000,2022-01-08 00:00:00,CLH/USDT,0.4875,0.65,0.411,0.5182,32565233.07303018,16224354.948435891251
1641513600,2022-01-07 00:00:00,CLH/USDT,0.01,3,0.01,0.4897,23532257.35732094,9934065.735214037545
