https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume STORJ,Volume USDT
1644019200,2022-02-05 00:00:00,STORJ/USDT,1.2428,1.3574,1.2397,1.3197,213182.64540017,278833.727102081418
1643932800,2022-02-04 00:00:00,STORJ/USDT,1.1505,1.2498,1.1505,1.2498,121594.29552724,146078.398916012224
1643846400,2022-02-03 00:00:00,STORJ/USDT,1.1094,1.1623,1.102,1.1552,110697.57597417,125333.868189908885
1643760000,2022-02-02 00:00:00,STORJ/USDT,1.152,1.2259,1.1072,1.1099,195299.18501287,228279.875971237679
1643673600,2022-02-01 00:00:00,STORJ/USDT,1.1587,1.1805,1.1305,1.15,104451.36118781,120516.845301695875
1643587200,2022-01-31 00:00:00,STORJ/USDT,1.1666,1.17,1.085,1.1641,104244.54046189,117167.904419535148
1643500800,2022-01-30 00:00:00,STORJ/USDT,1.1549,1.1798,1.0978,1.1657,120663.26655798,137863.606906562447
1643414400,2022-01-29 00:00:00,STORJ/USDT,1.1211,1.1637,1.1165,1.1532,119535.28804951,136243.351668512226
1643328000,2022-01-28 00:00:00,STORJ/USDT,1.0733,1.1288,1.0471,1.1278,183076.00459911,199066.608695474678
1643241600,2022-01-27 00:00:00,STORJ/USDT,1.0618,1.1264,1.004,1.0777,158811.81400075,169213.732348330704
1643155200,2022-01-26 00:00:00,STORJ/USDT,1.0112,1.1446,1.0001,1.0647,239908.16467938,258220.508673720743
1643068800,2022-01-25 00:00:00,STORJ/USDT,1.0209,1.0248,0.9684,1.0112,95584.72028455,95678.310217120214
1642982400,2022-01-24 00:00:00,STORJ/USDT,1.0922,1.0982,0.928,1.0222,298896.20588151,298839.824317134254
1642896000,2022-01-23 00:00:00,STORJ/USDT,1.0369,1.0946,1.0213,1.0946,156696.38178719,165623.479587484379
1642809600,2022-01-22 00:00:00,STORJ/USDT,1.1778,1.2017,0.93,1.0369,287812.15672065,304077.740854758845
1642723200,2022-01-21 00:00:00,STORJ/USDT,1.3888,1.4005,1.147,1.1844,271675.77486877,348516.781827130044
1642636800,2022-01-20 00:00:00,STORJ/USDT,1.4615,1.52,1.3817,1.3958,141616.54265583,205226.564968317779
1642550400,2022-01-19 00:00:00,STORJ/USDT,1.5529,1.5563,1.4449,1.4615,140471.48409338,209500.56167973577
1642464000,2022-01-18 00:00:00,STORJ/USDT,1.5988,1.6102,1.4806,1.5535,152120.17995404,234335.177978597906
1642377600,2022-01-17 00:00:00,STORJ/USDT,1.6651,1.7343,1.5627,1.599,277727.55766059,454907.975161350895
1642291200,2022-01-16 00:00:00,STORJ/USDT,1.6989,1.716,1.6268,1.6601,199657.51146316,332462.440504875076
1642204800,2022-01-15 00:00:00,STORJ/USDT,1.6089,1.7558,1.5836,1.6986,450748.68390056,756568.834479384097
1642118400,2022-01-14 00:00:00,STORJ/USDT,1.5812,1.622,1.5379,1.608,61118.62620831,96919.555333108523
1642032000,2022-01-13 00:00:00,STORJ/USDT,1.6738,1.6865,1.5708,1.5752,123869.96466287,202806.704037923541
1641945600,2022-01-12 00:00:00,STORJ/USDT,1.5843,1.6787,1.5645,1.6695,166898.30294809,269215.620897363746
1641859200,2022-01-11 00:00:00,STORJ/USDT,1.514,1.602,1.4568,1.5865,158557.04836684,242465.018115371042
1641772800,2022-01-10 00:00:00,STORJ/USDT,1.5544,1.6044,1.3893,1.5132,321334.02276836,480918.027578803831
1641686400,2022-01-09 00:00:00,STORJ/USDT,1.5097,1.6248,1.5038,1.5522,225905.3778561,354447.090421728038
1641600000,2022-01-08 00:00:00,STORJ/USDT,1.563,1.6131,1.4448,1.5098,256859.11205196,392190.138525441964
1641513600,2022-01-07 00:00:00,STORJ/USDT,1.6547,1.7059,1.5048,1.563,561034.20163489,893858.991431459344
1641427200,2022-01-06 00:00:00,STORJ/USDT,1.6283,1.6689,1.5489,1.6545,241510.09921412,389383.096196814822
1641340800,2022-01-05 00:00:00,STORJ/USDT,1.7893,1.8698,1.5379,1.6284,370823.7863771,641960.149596116591
1641254400,2022-01-04 00:00:00,STORJ/USDT,1.8508,1.8717,1.7704,1.789,180283.11991393,328409.964290139112
1641168000,2022-01-03 00:00:00,STORJ/USDT,1.9196,1.9778,1.8045,1.8489,144803.74641885,273787.970636984131
1641081600,2022-01-02 00:00:00,STORJ/USDT,1.8291,2.0302,1.7976,1.9262,245986.19622972,474154.478362605504
1640995200,2022-01-01 00:00:00,STORJ/USDT,1.7492,1.839,1.7492,1.835,133777.83604699,242261.614084032895
1640908800,2021-12-31 00:00:00,STORJ/USDT,1.7653,1.8276,1.6957,1.7421,107354.76828287,188722.625294149218
1640822400,2021-12-30 00:00:00,STORJ/USDT,1.7126,1.7967,1.6617,1.7606,186154.9367203,323993.863424304128
1640736000,2021-12-29 00:00:00,STORJ/USDT,1.8195,1.8446,1.6763,1.7125,180977.52421753,320391.49869838197
1640649600,2021-12-28 00:00:00,STORJ/USDT,2.054,2.0541,1.8003,1.8125,261284.35607668,499452.843270762003
