https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DAO,Volume USDT
1644019200,2022-02-05 00:00:00,DAO/USDT,2.29023,2.47674,2.19254,2.35636,312158.96937453,737451.2508374551807
1643932800,2022-02-04 00:00:00,DAO/USDT,2.1377,2.33028,2.04021,2.29935,470595.30781507,1011766.270783023502
1643846400,2022-02-03 00:00:00,DAO/USDT,2.16001,2.41,2.06624,2.14433,451503.51739122,982042.050928804639
1643760000,2022-02-02 00:00:00,DAO/USDT,2.32385,2.43362,2.155,2.155,204070.24471495,469027.3694534862402
1643673600,2022-02-01 00:00:00,DAO/USDT,2.31127,2.50017,2.23787,2.32449,375644.34505691,877456.1711661655434
1643587200,2022-01-31 00:00:00,DAO/USDT,2.50154,2.51562,2.2342,2.31332,350717.09254791,829162.1937974881908
1643500800,2022-01-30 00:00:00,DAO/USDT,2.54298,2.63001,2.50001,2.50185,161903.76236849,411091.0031882332695
1643414400,2022-01-29 00:00:00,DAO/USDT,2.60454,2.66113,2.53,2.54536,174282.38021955,450565.5235230648757
1643328000,2022-01-28 00:00:00,DAO/USDT,2.59513,2.7438,2.54738,2.60454,218474.81214491,565957.5784670591121
1643241600,2022-01-27 00:00:00,DAO/USDT,2.6881,2.7981,2.57,2.60075,267414.07488751,706865.3296027149715
1643155200,2022-01-26 00:00:00,DAO/USDT,2.84519,2.94001,2.63648,2.68571,277746.43279432,769297.9423304072104
1643068800,2022-01-25 00:00:00,DAO/USDT,2.76188,2.91289,2.71412,2.84704,190938.53412967,537371.2397318552077
1642982400,2022-01-24 00:00:00,DAO/USDT,3.06714,3.07434,2.52,2.76549,585155.49185298,1603459.851245605486
1642896000,2022-01-23 00:00:00,DAO/USDT,2.88645,3.39123,2.88059,3.06685,485223.41559941,1488065.7941912836488
1642809600,2022-01-22 00:00:00,DAO/USDT,3.50025,3.5053,2.617,2.88382,787742.04495831,2388649.1299806289663
1642723200,2022-01-21 00:00:00,DAO/USDT,3.92122,3.96176,3.5,3.5,697465.81103693,2618183.7508062258782
1642636800,2022-01-20 00:00:00,DAO/USDT,4.41782,5.36,3.86106,3.92208,1382236.75317303,6271736.6678843465916
1642550400,2022-01-19 00:00:00,DAO/USDT,3.75459,4.51158,3.72781,4.41288,605345.73782587,2531772.299177111382
1642464000,2022-01-18 00:00:00,DAO/USDT,4.13604,4.20217,3.53927,3.74075,268881.5444354,1037736.4716216605938
1642377600,2022-01-17 00:00:00,DAO/USDT,4.48805,4.495,4.06626,4.13762,196560.27380008,829601.5057309050935
1642291200,2022-01-16 00:00:00,DAO/USDT,4.61279,4.61943,4.4583,4.48865,36890.66771516,166552.5765617040853
1642204800,2022-01-15 00:00:00,DAO/USDT,4.63002,4.79769,4.53938,4.61433,48935.738023,227166.9932451535921
1642118400,2022-01-14 00:00:00,DAO/USDT,4.61565,4.88024,4.59163,4.63002,95107.26128816,449435.4615391864927
1642032000,2022-01-13 00:00:00,DAO/USDT,4.90293,5.09875,4.60341,4.61765,83415.48265944,400411.6893554893528
1641945600,2022-01-12 00:00:00,DAO/USDT,4.67239,5.06588,4.59818,4.90293,122422.78036575,579847.2597782832324
1641859200,2022-01-11 00:00:00,DAO/USDT,4.41166,4.72388,4.24268,4.66647,149693.32364084,671365.9088699126916
1641772800,2022-01-10 00:00:00,DAO/USDT,4.42469,4.54238,4.00089,4.4075,227884.16341511,973417.2574128720559
1641686400,2022-01-09 00:00:00,DAO/USDT,4.38115,4.65,4.34587,4.42865,173104.03036274,771760.6806613194714
1641600000,2022-01-08 00:00:00,DAO/USDT,4.48775,5,4.37607,4.37607,217539.60748911,991841.5063413316815
1641513600,2022-01-07 00:00:00,DAO/USDT,4.5342,4.57633,4.27536,4.48815,104960.99617687,462754.0260503142528
1641427200,2022-01-06 00:00:00,DAO/USDT,4.57004,4.62398,4.29303,4.5342,116395.95881032,521588.805114155253
1641340800,2022-01-05 00:00:00,DAO/USDT,4.99617,5.14,4.46961,4.58812,231237.47107223,1121901.3908701872242
1641254400,2022-01-04 00:00:00,DAO/USDT,4.61135,5.0231,4.40504,4.99672,221925.46213045,1061536.1127940190925
1641168000,2022-01-03 00:00:00,DAO/USDT,4.42204,4.63451,4.33,4.62161,82489.28477043,369527.6958494149344
1641081600,2022-01-02 00:00:00,DAO/USDT,4.61486,4.71,4.40149,4.43948,96367.93655858,439355.1560974701648
1640995200,2022-01-01 00:00:00,DAO/USDT,4.24562,4.65,4.24026,4.61486,65657.00124456,291945.6713914312371
1640908800,2021-12-31 00:00:00,DAO/USDT,4.41639,4.54,4.22346,4.24564,89812.67833813,395328.2101624034928
1640822400,2021-12-30 00:00:00,DAO/USDT,4.15442,4.6,4.05646,4.41522,141683.37066671,615079.2583420589318
1640736000,2021-12-29 00:00:00,DAO/USDT,4.40653,4.4315,3.94545,4.15442,165547.1946728,699129.3595966832658
1640649600,2021-12-28 00:00:00,DAO/USDT,4.76251,4.8135,4.40609,4.40713,128144.74293367,580004.1800035316581
