https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume ETH
1661230800000,2022-08-23 05:00:00,ETH/USDT,1610.857,1612.5274,1570.8828,1572.5615,58936.73371140838,37.47817412
1661227200000,2022-08-23 04:00:00,ETH/USDT,1608.7664,1614.978,1608.7664,1610.9484,48633.25526164126,30.18920734
1661223600000,2022-08-23 03:00:00,ETH/USDT,1626.48,1632.5105,1608.98,1608.98,53799.858347471396,33.43724493
1661220000000,2022-08-23 02:00:00,ETH/USDT,1623.6028,1630.1876,1618.8051,1626.8562,55915.489106504116,34.37027139
1661216400000,2022-08-23 01:00:00,ETH/USDT,1622.7505,1638.2399,1622.4507,1624.0614,59920.6383431608,36.89554985
1661212800000,2022-08-23 00:00:00,ETH/USDT,1625.4616,1632.4652,1615.8268,1620.581,58142.650393123695,35.8776577
1661209200000,2022-08-22 23:00:00,ETH/USDT,1587.8171,1627.4201,1587.2903,1626.3853,53237.56687541017,32.73367441
1661205600000,2022-08-22 22:00:00,ETH/USDT,1569.5828,1591.0707,1569.5828,1586.5499,78026.17113810925,49.17977754
1661202000000,2022-08-22 21:00:00,ETH/USDT,1579.0278,1580.4878,1565.2399,1571.3657,57200.98790319376,36.40208508
1661198400000,2022-08-22 20:00:00,ETH/USDT,1567.271,1587.1233,1567.271,1579.2795,75607.32690914383,47.87456996
1661194800000,2022-08-22 19:00:00,ETH/USDT,1558.4494,1567.9771,1556.5886,1565.7037,51340.92830666014,32.79096058
1661191200000,2022-08-22 18:00:00,ETH/USDT,1574.4651,1574.4651,1549.9282,1558.7596,66594.2663941691,42.72260225
1661187600000,2022-08-22 17:00:00,ETH/USDT,1581.6361,1582.3303,1569.2708,1575.1721,87841.56650532415,55.7663296
1661184000000,2022-08-22 16:00:00,ETH/USDT,1591.2348,1599.2284,1576.1129,1581.6679,83420.96152346037,52.7424003
1661180400000,2022-08-22 15:00:00,ETH/USDT,1563.1171,1593.8158,1561.9335,1591.0598,76925.74940268339,48.34874805
1661176800000,2022-08-22 14:00:00,ETH/USDT,1567.1148,1579.9995,1557.7436,1562.046,74697.23569429116,47.82012546
1661173200000,2022-08-22 13:00:00,ETH/USDT,1561.9569,1574.8038,1548.9785,1569.2775,74314.18068053175,47.3556657
1661169600000,2022-08-22 12:00:00,ETH/USDT,1567.7534,1577.8639,1554.4601,1561.48,102284.5454694064,65.50487068
1661166000000,2022-08-22 11:00:00,ETH/USDT,1573.0692,1578.5736,1564.1027,1567.1723,64279.87659942782,41.01647062
1661162400000,2022-08-22 10:00:00,ETH/USDT,1563.6479,1578.7884,1558.1966,1572.3809,104476.63947508793,66.44486681
1661158800000,2022-08-22 09:00:00,ETH/USDT,1563.2902,1572.1326,1552.9375,1564.5579,64631.48043943989,41.30974024
1661155200000,2022-08-22 08:00:00,ETH/USDT,1557.824,1564.1108,1531.0191,1563.0286,281040.5224631899,179.80510559
1661151600000,2022-08-22 07:00:00,ETH/USDT,1584.5985,1588.0836,1552.8891,1559.3814,102229.35142306132,65.55763165
1661148000000,2022-08-22 06:00:00,ETH/USDT,1604.5145,1604.5145,1577.7008,1584.2306,74474.38135573581,47.00981117
1661144400000,2022-08-22 05:00:00,ETH/USDT,1608.5622,1609.176,1600.123,1604.1908,56068.98379909059,34.95156798
1661140800000,2022-08-22 04:00:00,ETH/USDT,1595.2914,1608.6283,1586.1872,1607.739,61272.774440548026,38.11114518
1661137200000,2022-08-22 03:00:00,ETH/USDT,1607.0883,1610.2823,1595.5585,1596.3082,68504.14795545964,42.91411142
1661133600000,2022-08-22 02:00:00,ETH/USDT,1605.5513,1611.0966,1597.282,1608.6594,64128.179514154624,39.86436129
1661130000000,2022-08-22 01:00:00,ETH/USDT,1609.7195,1613.0711,1595.0,1607.2113,65554.92738445394,40.78799557
1661126400000,2022-08-22 00:00:00,ETH/USDT,1617.7768,1620.6704,1602.4479,1610.0572,86435.83701072389,53.68494797
1661122800000,2022-08-21 23:00:00,ETH/USDT,1620.0214,1631.1433,1616.7222,1618.9982,55798.36614113231,34.46474872
1661119200000,2022-08-21 22:00:00,ETH/USDT,1620.5957,1629.8321,1582.5107,1618.498,126293.77235402213,78.03146643
1661115600000,2022-08-21 21:00:00,ETH/USDT,1618.8045,1646.0067,1617.9516,1622.3216,76540.28834514288,47.1794793
1661112000000,2022-08-21 20:00:00,ETH/USDT,1624.9477,1639.5075,1614.849,1618.8074,70772.67280536266,43.71901982
1661108400000,2022-08-21 19:00:00,ETH/USDT,1625.4372,1628.466,1618.6529,1624.3705,76144.17670374959,46.87611398
1661104800000,2022-08-21 18:00:00,ETH/USDT,1622.3878,1625.8141,1613.4512,1624.4369,77556.63109271573,47.74370189
1661101200000,2022-08-21 17:00:00,ETH/USDT,1624.2473,1631.1915,1619.1377,1620.0247,77942.62415433578,48.1119974
1661097600000,2022-08-21 16:00:00,ETH/USDT,1621.7267,1633.9842,1611.6559,1623.8143,97817.4275874392,60.23929435
1661094000000,2022-08-21 15:00:00,ETH/USDT,1616.7989,1622.9749,1612.1701,1620.5773,80586.66734185115,49.72713572
1661090400000,2022-08-21 14:00:00,ETH/USDT,1613.1212,1621.186,1602.3662,1618.499,65479.88017279057,40.45716443
1661086800000,2022-08-21 13:00:00,ETH/USDT,1625.1668,1626.4859,1612.3769,1612.3769,82670.33120735962,51.27233664
1661083200000,2022-08-21 12:00:00,ETH/USDT,1628.553,1639.902,1625.2712,1625.4806,86775.87282757142,53.38474838
1661079600000,2022-08-21 11:00:00,ETH/USDT,1620.9144,1628.8675,1616.8175,1626.8308,68198.8699549743,41.92130488
1661076000000,2022-08-21 10:00:00,ETH/USDT,1618.0,1628.5595,1613.4243,1620.4719,166376.9327101284,102.67190237
1661072400000,2022-08-21 09:00:00,ETH/USDT,1602.1,1625.8012,1598.6644,1617.6213,93907.62210918548,58.05290899
1661068800000,2022-08-21 08:00:00,ETH/USDT,1586.1499,1615.0,1585.1732,1602.1774,223455.97352622147,139.47018197
1661065200000,2022-08-21 07:00:00,ETH/USDT,1571.0031,1586.6598,1564.4884,1584.9998,64713.28442973485,40.82857577
1661061600000,2022-08-21 06:00:00,ETH/USDT,1588.0577,1588.4909,1567.8212,1570.4214,100497.24366618552,63.9938068
1661058000000,2022-08-21 05:00:00,ETH/USDT,1584.4171,1588.0498,1578.3948,1586.4603,59943.71702119198,37.78456796
1661054400000,2022-08-21 04:00:00,ETH/USDT,1585.0508,1594.4189,1582.3476,1584.1558,89761.1891122848,56.66184419
1661050800000,2022-08-21 03:00:00,ETH/USDT,1595.01,1595.0497,1581.2826,1585.8289,75315.71136903603,47.4929618
1661047200000,2022-08-21 02:00:00,ETH/USDT,1595.8011,1603.3442,1587.149,1595.5164,74410.65282065932,46.63734752
1661043600000,2022-08-21 01:00:00,ETH/USDT,1576.9825,1596.2338,1576.9825,1595.8011,131041.99568572003,82.11674731
1661040000000,2022-08-21 00:00:00,ETH/USDT,1576.6894,1595.0,1573.8731,1576.9075,82028.69479085505,52.01871054
1661036400000,2022-08-20 23:00:00,ETH/USDT,1574.4064,1585.9903,1567.1403,1577.6327,74089.15944691475,46.96223617
1661032800000,2022-08-20 22:00:00,ETH/USDT,1568.9513,1587.6747,1566.6361,1573.6826,97385.7011411588,61.88395369
1661029200000,2022-08-20 21:00:00,ETH/USDT,1531.9001,1570.9961,1525.2,1569.8843,157605.89383160163,100.39331805
1661025600000,2022-08-20 20:00:00,ETH/USDT,1564.6061,1583.5082,1531.1,1531.9,175908.659550932,114.83038028
1661022000000,2022-08-20 19:00:00,ETH/USDT,1580.5999,1583.1218,1556.6,1563.0182,174373.0216971508,111.56173466
1661018400000,2022-08-20 18:00:00,ETH/USDT,1616.7733,1621.3965,1578.4932,1580.2999,195119.90891918726,123.47017735
1661014800000,2022-08-20 17:00:00,ETH/USDT,1617.0271,1629.6145,1606.3045,1618.2571,114870.47877601492,70.98407217
1661011200000,2022-08-20 16:00:00,ETH/USDT,1635.4814,1638.4019,1617.07,1618.7158,106946.1720016784,66.06852914
1661007600000,2022-08-20 15:00:00,ETH/USDT,1633.4804,1636.492,1626.4942,1636.1232,59482.4169512785,36.35570778
1661004000000,2022-08-20 14:00:00,ETH/USDT,1639.5089,1642.3423,1631.2652,1633.9839,58525.945804222116,35.81794521
1661000400000,2022-08-20 13:00:00,ETH/USDT,1627.5476,1639.2734,1624.8999,1635.9368,84850.32243371288,51.86650391
1660996800000,2022-08-20 12:00:00,ETH/USDT,1631.8997,1634.9831,1625.4236,1627.0388,88244.95406288067,54.23653945
1660993200000,2022-08-20 11:00:00,ETH/USDT,1631.1046,1636.4446,1629.3664,1631.1188,62624.144111761765,38.39336786
1660989600000,2022-08-20 10:00:00,ETH/USDT,1635.9759,1636.0357,1616.7773,1631.811,112472.93910861675,68.92522425
1660986000000,2022-08-20 09:00:00,ETH/USDT,1637.5965,1637.5965,1626.0382,1636.1068,83609.83882215126,51.10292239
1660982400000,2022-08-20 08:00:00,ETH/USDT,1647.8407,1649.6726,1636.7292,1637.0743,97083.93181083546,59.30331434
1660978800000,2022-08-20 07:00:00,ETH/USDT,1650.6286,1655.0,1644.8565,1647.7227,135233.37310189565,82.07289558
1660975200000,2022-08-20 06:00:00,ETH/USDT,1636.0795,1650.952,1633.2701,1650.952,94620.89474189849,57.31292899
1660971600000,2022-08-20 05:00:00,ETH/USDT,1647.2317,1648.3468,1630.704,1634.6635,97638.61693681161,59.7301016
1660968000000,2022-08-20 04:00:00,ETH/USDT,1627.9018,1652.3551,1626.499,1650.7924,85313.2537397073,51.68018325
1660964400000,2022-08-20 03:00:00,ETH/USDT,1629.4448,1633.4145,1623.4,1627.9553,56497.62274411951,34.70465236
1660960800000,2022-08-20 02:00:00,ETH/USDT,1619.1843,1635.4772,1619.1843,1628.8075,74242.67516243031,45.58100031
1660957200000,2022-08-20 01:00:00,ETH/USDT,1625.7435,1632.5353,1616.4754,1619.0175,61119.99779760029,37.75128916
1660953600000,2022-08-20 00:00:00,ETH/USDT,1609.051,1640.1377,1609.051,1624.9026,71189.4020122438,43.81148877
1660950000000,2022-08-19 23:00:00,ETH/USDT,1619.9759,1630.6434,1605.6,1610.6999,148632.2702770845,92.27806513
1660946400000,2022-08-19 22:00:00,ETH/USDT,1648.0522,1665.7734,1615.5036,1618.8927,104515.04260374469,64.55958607
1660942800000,2022-08-19 21:00:00,ETH/USDT,1687.6937,1689.849,1632.5625,1647.0548,166848.01931665797,101.30083062
1660939200000,2022-08-19 20:00:00,ETH/USDT,1703.2079,1705.7724,1682.32,1687.3373,67951.48916927987,40.2714319
1660935600000,2022-08-19 19:00:00,ETH/USDT,1700.512,1711.297,1682.3647,1701.5936,123718.9478701783,72.70769464
1660932000000,2022-08-19 18:00:00,ETH/USDT,1705.8085,1708.2254,1691.3448,1700.135,94812.65641649971,55.76772222
1660928400000,2022-08-19 17:00:00,ETH/USDT,1719.1622,1726.2247,1703.9833,1707.0173,104479.63582644086,61.2059619
1660924800000,2022-08-19 16:00:00,ETH/USDT,1697.9114,1725.7903,1694.9602,1719.6293,128214.09722066199,74.55914901
1660921200000,2022-08-19 15:00:00,ETH/USDT,1691.0555,1702.7,1688.2759,1698.7153,78672.71162975422,46.31306472
1660917600000,2022-08-19 14:00:00,ETH/USDT,1690.4791,1702.6845,1686.7328,1691.7664,63614.548627173026,37.60244241
1660914000000,2022-08-19 13:00:00,ETH/USDT,1700.5609,1704.1241,1686.2558,1690.0931,70922.56837234109,41.96370506
1660910400000,2022-08-19 12:00:00,ETH/USDT,1706.7073,1706.7073,1678.2481,1702.199,84857.79723634553,49.85186646
1660906800000,2022-08-19 11:00:00,ETH/USDT,1729.2836,1730.1505,1685.099,1706.701,132852.02846793548,77.84141948
1660903200000,2022-08-19 10:00:00,ETH/USDT,1737.2468,1742.2488,1728.3299,1730.2505,70474.84190517255,40.73100508
1660899600000,2022-08-19 09:00:00,ETH/USDT,1737.121,1743.0253,1729.2628,1737.8603,69104.2126162331,39.76396297
1660896000000,2022-08-19 08:00:00,ETH/USDT,1744.999,1744.999,1722.6856,1737.02,107255.469353543,61.74682465
1660892400000,2022-08-19 07:00:00,ETH/USDT,1748.9346,1761.2852,1733.9461,1744.0867,98398.53194435766,56.41837183
1660888800000,2022-08-19 06:00:00,ETH/USDT,1817.9074,1818.4611,1711.2387,1750.0263,421899.83091895666,241.08199455
1660885200000,2022-08-19 05:00:00,ETH/USDT,1819.0469,1823.6487,1812.1885,1817.2384,98968.52911348086,54.46094971
1660881600000,2022-08-19 04:00:00,ETH/USDT,1818.7431,1824.5819,1814.6653,1819.1349,90523.61745747863,49.76190466
1660878000000,2022-08-19 03:00:00,ETH/USDT,1824.9046,1824.9046,1817.6164,1819.5047,101548.14888234623,55.81087473
1660874400000,2022-08-19 02:00:00,ETH/USDT,1814.9977,1828.3924,1812.4602,1825.3812,57746.73122343192,31.6354366
1660870800000,2022-08-19 01:00:00,ETH/USDT,1825.279,1825.6877,1807.3624,1816.2349,101679.82536661372,55.98385174
1660867200000,2022-08-19 00:00:00,ETH/USDT,1846.2912,1847.1298,1815.0001,1825.9594,81251.10689416077,44.49776205
1660863600000,2022-08-18 23:00:00,ETH/USDT,1866.6166,1870.2595,1843.4245,1847.6534,76619.28281829922,41.46842845
1660860000000,2022-08-18 22:00:00,ETH/USDT,1867.6869,1872.083,1865.0,1866.903,68575.80565306848,36.73238816
1660856400000,2022-08-18 21:00:00,ETH/USDT,1876.3624,1878.0717,1868.0828,1869.5297,71489.59141039007,38.23934512
1660852800000,2022-08-18 20:00:00,ETH/USDT,1869.4527,1878.7595,1867.341,1876.767,71246.16218658687,37.96217761
1660849200000,2022-08-18 19:00:00,ETH/USDT,1865.9947,1876.5052,1865.925,1870.0,77200.0400182,41.28344386
1660845600000,2022-08-18 18:00:00,ETH/USDT,1860.635,1871.3527,1859.4207,1866.6353,68427.7290837784,36.658328
1660842000000,2022-08-18 17:00:00,ETH/USDT,1869.7463,1876.5487,1860.6349,1862.1105,104085.57994869383,55.89656465
1660838400000,2022-08-18 16:00:00,ETH/USDT,1873.0865,1874.7659,1857.4363,1867.324,105417.78534843853,56.45393373
1660834800000,2022-08-18 15:00:00,ETH/USDT,1861.2236,1876.301,1857.6448,1873.3654,69643.48057240248,37.17559883
1660831200000,2022-08-18 14:00:00,ETH/USDT,1853.5921,1869.3358,1850.0005,1860.6377,75053.32124686266,40.33741832
1660827600000,2022-08-18 13:00:00,ETH/USDT,1878.2829,1880.0,1852.5853,1852.5853,76222.77145431115,41.14400101
1660824000000,2022-08-18 12:00:00,ETH/USDT,1859.3382,1878.182,1856.6039,1876.701,126608.42290547353,67.46328952
1660820400000,2022-08-18 11:00:00,ETH/USDT,1847.9854,1860.367,1847.9854,1859.9374,76355.26649782686,41.05260021
1660816800000,2022-08-18 10:00:00,ETH/USDT,1856.2072,1864.901,1846.4008,1848.9093,75925.44500308552,41.06499167
1660813200000,2022-08-18 09:00:00,ETH/USDT,1849.0874,1856.301,1845.9134,1856.299,67886.83079441932,36.57106468
1660809600000,2022-08-18 08:00:00,ETH/USDT,1846.1751,1850.884,1835.5531,1848.833,79647.065606619,43.079643
1660806000000,2022-08-18 07:00:00,ETH/USDT,1839.1968,1847.0503,1836.8002,1845.0613,70162.51003034266,38.02719727
1660802400000,2022-08-18 06:00:00,ETH/USDT,1843.7631,1851.4288,1839.516,1839.9062,70747.17595374251,38.45151234
1660798800000,2022-08-18 05:00:00,ETH/USDT,1844.8592,1852.5162,1843.2292,1843.8481,73146.09871785728,39.67034959
1660795200000,2022-08-18 04:00:00,ETH/USDT,1848.5142,1852.8217,1840.2505,1844.693,67328.2007653697,36.4983229
1660791600000,2022-08-18 03:00:00,ETH/USDT,1852.8537,1853.687,1845.9633,1848.5403,71504.01858384164,38.68134148
1660788000000,2022-08-18 02:00:00,ETH/USDT,1857.054,1863.16,1844.6707,1852.6628,66892.97960142276,36.10639756
1660784400000,2022-08-18 01:00:00,ETH/USDT,1847.4514,1862.0,1843.8283,1858.2335,80203.5003474785,43.16115297
1660780800000,2022-08-18 00:00:00,ETH/USDT,1834.4969,1850.5077,1823.7161,1847.815,66657.77292161496,36.07383473
1660777200000,2022-08-17 23:00:00,ETH/USDT,1829.4115,1837.9071,1827.4727,1835.0625,64017.53078359688,34.88574955
1660773600000,2022-08-17 22:00:00,ETH/USDT,1840.0758,1840.0758,1826.9418,1828.9891,68572.11332904205,37.49181082
1660770000000,2022-08-17 21:00:00,ETH/USDT,1852.1669,1852.1669,1833.768,1840.3364,66231.26496480728,35.98867303
1660766400000,2022-08-17 20:00:00,ETH/USDT,1838.2687,1853.7206,1827.7977,1852.1422,100930.15824951987,54.49374149
1660762800000,2022-08-17 19:00:00,ETH/USDT,1851.9151,1855.5866,1836.2651,1838.1765,75184.52303380084,40.90168873
1660759200000,2022-08-17 18:00:00,ETH/USDT,1852.5976,1873.84,1834.0615,1853.969,149522.46297146875,80.64992617
1660755600000,2022-08-17 17:00:00,ETH/USDT,1840.2426,1852.5986,1832.5967,1852.5986,74842.13443976898,40.39846216
1660752000000,2022-08-17 16:00:00,ETH/USDT,1830.0513,1842.07,1825.2936,1839.8624,72842.44861947108,39.59124803
1660748400000,2022-08-17 15:00:00,ETH/USDT,1823.2895,1839.2366,1822.5535,1832.0539,93113.32427679666,50.82455504
1660744800000,2022-08-17 14:00:00,ETH/USDT,1834.0748,1838.6638,1820.9309,1824.5285,80593.90085478801,44.17245379
1660741200000,2022-08-17 13:00:00,ETH/USDT,1871.9693,1871.9693,1821.1741,1835.5974,163914.97087308744,89.29788791
1660737600000,2022-08-17 12:00:00,ETH/USDT,1877.3881,1885.0,1858.0277,1873.1486,132989.9995223471,70.99810422
1660734000000,2022-08-17 11:00:00,ETH/USDT,1879.3227,1882.8041,1872.8846,1876.5408,90690.28024653667,48.32843509
1660730400000,2022-08-17 10:00:00,ETH/USDT,1889.7965,1889.7965,1870.8655,1879.2645,176374.61181382788,93.85300037
1660726800000,2022-08-17 09:00:00,ETH/USDT,1884.5735,1895.7039,1883.7781,1890.5335,122201.75494154387,64.63876728
1660723200000,2022-08-17 08:00:00,ETH/USDT,1890.3396,1901.5681,1880.4391,1884.746,94867.87830067748,50.33456938
1660719600000,2022-08-17 07:00:00,ETH/USDT,1952.0782,1952.985,1889.1584,1891.8091,118473.17349616531,62.62427509
1660716000000,2022-08-17 06:00:00,ETH/USDT,1923.2108,1954.4162,1921.3279,1952.7273,122369.6483292551,62.66602015
1660712400000,2022-08-17 05:00:00,ETH/USDT,1902.0626,1923.6565,1900.078,1921.1408,137242.63407986696,71.43809245
1660708800000,2022-08-17 04:00:00,ETH/USDT,1896.8893,1903.7395,1895.8414,1900.8142,56980.11737472118,29.97668966
1660705200000,2022-08-17 03:00:00,ETH/USDT,1894.4509,1901.0063,1893.6215,1895.8499,68321.6166624774,36.03746091
1660701600000,2022-08-17 02:00:00,ETH/USDT,1888.3388,1903.7107,1882.0468,1894.5255,70404.1700391835,37.16190151
1660698000000,2022-08-17 01:00:00,ETH/USDT,1897.9644,1897.9644,1886.4676,1888.2427,62716.82148406881,33.21438578
1660694400000,2022-08-17 00:00:00,ETH/USDT,1877.5309,1898.8209,1875.5916,1894.942,77413.43909607363,40.85266942
1660690800000,2022-08-16 23:00:00,ETH/USDT,1870.5542,1879.868,1869.6626,1877.4453,71012.44121857619,37.82397347
1660687200000,2022-08-16 22:00:00,ETH/USDT,1878.6639,1879.7111,1867.434,1871.926,93635.29792795429,50.02083305
1660683600000,2022-08-16 21:00:00,ETH/USDT,1884.3436,1885.621,1873.5149,1879.566,73181.11161244806,38.93511141
1660680000000,2022-08-16 20:00:00,ETH/USDT,1879.5344,1886.9102,1876.4114,1884.8478,73651.10178772481,39.07535759
1660676400000,2022-08-16 19:00:00,ETH/USDT,1871.2138,1880.7298,1867.92,1879.5412,86416.7403800811,45.97757175
1660672800000,2022-08-16 18:00:00,ETH/USDT,1877.8162,1897.0207,1855.0,1871.9584,80459.08944162086,42.98123796
1660669200000,2022-08-16 17:00:00,ETH/USDT,1880.2827,1884.3279,1870.4683,1878.2,77321.079309682,41.16764951
1660665600000,2022-08-16 16:00:00,ETH/USDT,1887.3487,1887.805,1866.4594,1880.2073,87284.50769627262,46.42281077
1660662000000,2022-08-16 15:00:00,ETH/USDT,1875.1291,1888.0,1871.1953,1886.843,63003.19709345256,33.39079992
1660658400000,2022-08-16 14:00:00,ETH/USDT,1880.9117,1884.9024,1865.47,1876.1572,116399.17696485449,62.04127083
1660654800000,2022-08-16 13:00:00,ETH/USDT,1889.9733,1900.0,1876.7848,1881.2086,124822.00978326346,66.35203017
1660651200000,2022-08-16 12:00:00,ETH/USDT,1906.6093,1912.9358,1885.3086,1891.7724,241417.64803876978,127.61453124
1660647600000,2022-08-16 11:00:00,ETH/USDT,1888.5875,1912.9602,1887.643,1906.6093,275639.14477659535,144.57033477
1660644000000,2022-08-16 10:00:00,ETH/USDT,1893.2625,1896.2369,1887.0233,1888.8525,88879.32026193869,47.05466428
1660640400000,2022-08-16 09:00:00,ETH/USDT,1879.9303,1897.2424,1878.48,1893.5732,98049.8154081853,51.78031428
1660636800000,2022-08-16 08:00:00,ETH/USDT,1885.625,1886.7295,1875.1935,1880.4837,89133.40052125978,47.39918805
1660633200000,2022-08-16 07:00:00,ETH/USDT,1880.3056,1884.7315,1876.099,1884.7315,73589.1962743272,39.04492299
1660629600000,2022-08-16 06:00:00,ETH/USDT,1871.3986,1886.4202,1869.5325,1880.9198,95966.23232814799,51.02090601
1660626000000,2022-08-16 05:00:00,ETH/USDT,1871.9177,1875.0814,1858.57,1872.0967,91834.47265875686,49.05434247
1660622400000,2022-08-16 04:00:00,ETH/USDT,1888.5,1892.4207,1870.4,1872.267,104427.64885591375,55.77604522
1660618800000,2022-08-16 03:00:00,ETH/USDT,1890.4348,1894.2073,1862.1621,1887.9824,118485.53830061898,62.75775574
1660615200000,2022-08-16 02:00:00,ETH/USDT,1897.2977,1907.9871,1888.5411,1891.1764,65862.71928643605,34.82632254
1660611600000,2022-08-16 01:00:00,ETH/USDT,1897.1539,1913.5295,1897.1539,1898.6502,77932.07712460404,41.04604267
1660608000000,2022-08-16 00:00:00,ETH/USDT,1898.9194,1903.5335,1882.4878,1897.8327,73696.04673222611,38.83168771
1660604400000,2022-08-15 23:00:00,ETH/USDT,1895.2664,1910.2481,1878.6466,1900.0981,126179.82765637788,66.40700691
1660600800000,2022-08-15 22:00:00,ETH/USDT,1903.131,1916.5475,1894.5934,1894.5934,84850.33816008936,44.78551343
1660597200000,2022-08-15 21:00:00,ETH/USDT,1903.0017,1917.3418,1899.0316,1903.7504,86300.25733287072,45.33170805
1660593600000,2022-08-15 20:00:00,ETH/USDT,1889.086,1906.0656,1889.086,1902.1123,89324.03630081227,46.96044303
1660590000000,2022-08-15 19:00:00,ETH/USDT,1896.945,1906.5164,1886.0,1889.0057,66161.23060199703,35.0243679
1660586400000,2022-08-15 18:00:00,ETH/USDT,1902.5637,1902.5637,1892.279,1896.6928,68846.92527374295,36.29840598
1660582800000,2022-08-15 17:00:00,ETH/USDT,1928.301,1929.9868,1897.499,1903.4472,114685.85767186689,60.25166218
1660579200000,2022-08-15 16:00:00,ETH/USDT,1917.5206,1929.7757,1909.8044,1929.7757,93085.35465113724,48.23635962
1660575600000,2022-08-15 15:00:00,ETH/USDT,1902.5451,1920.3704,1894.4828,1918.5976,107214.54684559177,55.88172676
1660572000000,2022-08-15 14:00:00,ETH/USDT,1915.0439,1915.5925,1898.7866,1905.0396,77370.26351885547,40.61346731
1660568400000,2022-08-15 13:00:00,ETH/USDT,1878.6701,1920.0,1874.1478,1917.2001,133844.23308975442,69.8123441
1660564800000,2022-08-15 12:00:00,ETH/USDT,1891.8128,1906.9,1873.6034,1878.699,99947.26092726663,53.20025237
1660561200000,2022-08-15 11:00:00,ETH/USDT,1907.0211,1912.9482,1888.4273,1892.8301,223361.26088771792,118.00386146
1660557600000,2022-08-15 10:00:00,ETH/USDT,1910.0,1911.23,1896.3522,1905.9786,75134.11345289298,39.4202293
1660554000000,2022-08-15 09:00:00,ETH/USDT,1904.6842,1909.2244,1889.0978,1908.5886,111067.31554694124,58.19342919
1660550400000,2022-08-15 08:00:00,ETH/USDT,1899.0972,1906.7775,1876.4983,1905.1182,122100.4230327115,64.0907336
1660546800000,2022-08-15 07:00:00,ETH/USDT,1905.4801,1914.8694,1885.2899,1900.614,159948.9704513176,84.15647283
1660543200000,2022-08-15 06:00:00,ETH/USDT,1969.4242,1969.7459,1897.4897,1905.8219,242006.90817216987,126.98296109
1660539600000,2022-08-15 05:00:00,ETH/USDT,1983.3575,1992.1996,1965.7125,1970.5981,90934.05092439512,46.14540678
1660536000000,2022-08-15 04:00:00,ETH/USDT,1985.9296,1985.9296,1975.7284,1982.711,128326.12809128019,64.7225582
1660532400000,2022-08-15 03:00:00,ETH/USDT,1999.8581,2010.0,1978.0565,1986.1844,160492.67353807978,80.80451822
1660528800000,2022-08-15 02:00:00,ETH/USDT,1974.2499,2004.0392,1969.7178,2001.1927,225550.8628514655,112.70821788
1660525200000,2022-08-15 01:00:00,ETH/USDT,1955.0579,1974.4612,1947.461,1973.4204,90464.15956238481,45.84130151
1660521600000,2022-08-15 00:00:00,ETH/USDT,1935.6629,1955.0,1923.78,1955.0,132992.90572125,68.02706175
1660518000000,2022-08-14 23:00:00,ETH/USDT,1934.3661,1938.9875,1930.6819,1933.7265,64307.48345791799,33.25572849
1660514400000,2022-08-14 22:00:00,ETH/USDT,1946.7507,1949.5399,1920.0,1933.3691,88161.51629187867,45.59994069
1660510800000,2022-08-14 21:00:00,ETH/USDT,1941.3541,1958.8354,1939.2156,1947.6388,74055.24639266416,38.02309052
1660507200000,2022-08-14 20:00:00,ETH/USDT,1931.2109,1944.4542,1929.7752,1941.329,72288.70106610541,37.23670798
1660503600000,2022-08-14 19:00:00,ETH/USDT,1929.4,1934.2561,1926.8955,1931.388,91070.92196174327,47.15309506
1660500000000,2022-08-14 18:00:00,ETH/USDT,1922.4113,1932.6963,1907.6842,1929.8943,165979.16225961412,86.00427612
1660496400000,2022-08-14 17:00:00,ETH/USDT,1942.6116,1944.5804,1922.6334,1923.4747,124789.21083082345,64.87697022
1660492800000,2022-08-14 16:00:00,ETH/USDT,1982.8191,1984.135,1942.7715,1942.7715,159505.68427588666,82.1021331
1660489200000,2022-08-14 15:00:00,ETH/USDT,1981.2114,1985.8081,1978.4941,1983.5332,65762.63166459823,33.15428835
1660485600000,2022-08-14 14:00:00,ETH/USDT,1976.2162,1985.5507,1976.2162,1982.4164,78895.36038436485,39.79757249
1660482000000,2022-08-14 13:00:00,ETH/USDT,1984.3302,1986.6439,1971.0,1977.5401,110459.29805506954,55.85691944
1660478400000,2022-08-14 12:00:00,ETH/USDT,1989.0488,1991.5576,1981.0,1985.7525,76892.51093118511,38.72210204
1660474800000,2022-08-14 11:00:00,ETH/USDT,1997.0991,2001.599,1982.3503,1990.1664,96731.35007049216,48.6046544
1660471200000,2022-08-14 10:00:00,ETH/USDT,2009.3211,2009.3211,1996.4721,1997.2682,81901.02935366642,41.00652549
1660467600000,2022-08-14 09:00:00,ETH/USDT,1999.82,2011.7408,1998.8395,2008.323,113858.28897402142,56.69321567
1660464000000,2022-08-14 08:00:00,ETH/USDT,2016.7259,2016.7259,1995.199,2000.2699,97251.67080211468,48.61927423
1660460400000,2022-08-14 07:00:00,ETH/USDT,1993.0,2029.3934,1992.161,2017.6945,159527.32878936717,79.06416397
1660456800000,2022-08-14 06:00:00,ETH/USDT,1993.0011,1995.5146,1989.5066,1993.0216,70117.04603288465,35.18127753
1660453200000,2022-08-14 05:00:00,ETH/USDT,1990.9334,1995.6863,1987.5692,1993.0011,71968.47351359442,36.11060401
