https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LUNA,Volume USDT
1644537600,2022-02-11 00:00:00,LUNA/USDT,52.1936,54.7989,49.6789,50.3417,2856820.18890636,150973233.14501237565
1644451200,2022-02-10 00:00:00,LUNA/USDT,57.5288,57.5961,51.8645,52.19,3591397.9509287,198447036.94280721526
1644364800,2022-02-09 00:00:00,LUNA/USDT,57.2573,57.9523,54.3274,57.5502,2245942.70589563,126959439.357682731012
1644278400,2022-02-08 00:00:00,LUNA/USDT,59.43,59.8893,54.864,57.2423,3599822.56771425,205952502.687653410504
1644192000,2022-02-07 00:00:00,LUNA/USDT,56.0895,60.6228,54.3741,59.4305,4383251.71872749,253149658.637593555834
1644105600,2022-02-06 00:00:00,LUNA/USDT,55.353,57.21,53.0478,56.063,1963030.01757666,108229850.332211366183
1644019200,2022-02-05 00:00:00,LUNA/USDT,53.9432,58.162,53.3798,55.3595,3542741.82421627,198263539.558122514119
1643932800,2022-02-04 00:00:00,LUNA/USDT,51.1264,54.0755,49.124,53.9223,4013970.5629135,206648928.328701906515
1643846400,2022-02-03 00:00:00,LUNA/USDT,47.5394,51.5,46.5101,51.1358,2840109.57264891,138656063.571249250694
1643760000,2022-02-02 00:00:00,LUNA/USDT,52.1758,53.4396,47.2222,47.5047,3568555.68918226,180222387.580918508739
1643673600,2022-02-01 00:00:00,LUNA/USDT,52.1474,54.1331,50.616,52.1779,3907627.11448411,204506387.525435084495
1643587200,2022-01-31 00:00:00,LUNA/USDT,46.2837,52.6632,43.3995,52.1403,4748521.2293814,228021425.835743613415
1643500800,2022-01-30 00:00:00,LUNA/USDT,50.9329,51.3791,45.5,46.2644,3304201.60634186,160431673.518901687672
1643414400,2022-01-29 00:00:00,LUNA/USDT,50.3723,53.6176,50.0658,50.9382,3917634.26817922,202651614.141962075616
1643328000,2022-01-28 00:00:00,LUNA/USDT,54.1422,55.5567,47.5079,50.375,8400878.37599957,425838451.191448178687
1643241600,2022-01-27 00:00:00,LUNA/USDT,58.7561,61.621,50.6,54.1361,5774026.394529,325493878.294362753529
1643155200,2022-01-26 00:00:00,LUNA/USDT,62.8578,66.38,57.5534,58.7587,5935614.66437574,370188522.129239409457
1643068800,2022-01-25 00:00:00,LUNA/USDT,65.9934,67.15,61.667,62.8541,4754917.98840931,306457568.118330604696
1642982400,2022-01-24 00:00:00,LUNA/USDT,69.7593,69.8222,59.1279,66.0102,8611704.43466396,553355237.400139536202
1642896000,2022-01-23 00:00:00,LUNA/USDT,62.8796,70.38,62.7905,69.7592,5333657.78124349,357634035.351590317628
1642809600,2022-01-22 00:00:00,LUNA/USDT,64.7416,65.95,53.77,62.861,8842404.65764127,541362956.957678775892
1642723200,2022-01-21 00:00:00,LUNA/USDT,77.3444,80.8314,61.68,64.7755,9081023.78269207,659315539.161047259981
1642636800,2022-01-20 00:00:00,LUNA/USDT,81.109,85.0094,76.1689,77.3444,3335379.69490083,271128931.263923115853
1642550400,2022-01-19 00:00:00,LUNA/USDT,80.7182,82.045,75.6574,81.1165,3309814.53278299,262907132.651293437418
1642464000,2022-01-18 00:00:00,LUNA/USDT,77.0779,81.3892,73.971,80.7396,3590682.20864688,277087706.523725694174
1642377600,2022-01-17 00:00:00,LUNA/USDT,87.1086,87.2141,75.8936,77.0766,2888633.53789862,233499764.027688548167
1642291200,2022-01-16 00:00:00,LUNA/USDT,87.2035,87.5798,84.3,87.0977,2058146.31596331,177003116.861134989708
1642204800,2022-01-15 00:00:00,LUNA/USDT,81.5005,87.9179,80.3626,87.1782,2037155.70263423,171242085.468642204381
1642118400,2022-01-14 00:00:00,LUNA/USDT,78.36,82.9999,76.2559,81.5005,2767962.95437376,220765840.634203722834
1642032000,2022-01-13 00:00:00,LUNA/USDT,81.8783,83.8372,77.7504,78.377,3715898.42173101,301102604.576251198353
1641945600,2022-01-12 00:00:00,LUNA/USDT,73.5073,82.9599,72.4793,81.8556,3729742.84920563,290422517.675765263766
1641859200,2022-01-11 00:00:00,LUNA/USDT,69.4558,75,68.13,73.5133,3333412.15764973,240158901.301058424369
1641772800,2022-01-10 00:00:00,LUNA/USDT,74.4428,74.6857,65.13,69.4469,4336245.17553558,302817797.816253166271
1641686400,2022-01-09 00:00:00,LUNA/USDT,66.9489,75.6371,65.7022,74.4689,2953565.27375543,211840130.008565912864
1641600000,2022-01-08 00:00:00,LUNA/USDT,68.8078,71.6891,62.4661,66.9457,3480916.58165838,233280561.839208664307
1641513600,2022-01-07 00:00:00,LUNA/USDT,78.4047,78.6883,67.592,68.779,4715860.99152651,336705063.680249442973
1641427200,2022-01-06 00:00:00,LUNA/USDT,78.459,80.4248,74.1,78.4127,3197206.66976717,246519523.274577844919
1641340800,2022-01-05 00:00:00,LUNA/USDT,84.5287,87.4035,73.203,78.4527,3419381.09019094,277099654.26969779874
1641254400,2022-01-04 00:00:00,LUNA/USDT,88.8805,89.5347,84.1134,84.5472,2047608.83461464,178898538.597362526791
1641168000,2022-01-03 00:00:00,LUNA/USDT,89.4186,93.9388,88.5,88.9038,2277082.32049025,208392586.504858970835
1641081600,2022-01-02 00:00:00,LUNA/USDT,91.6904,92.5304,87.9313,89.416,1380419.26511083,124571742.087119182919
1640995200,2022-01-01 00:00:00,LUNA/USDT,85.5183,91.7185,85.4926,91.6901,1635695.29482919,145412150.609300088676
1640908800,2021-12-31 00:00:00,LUNA/USDT,84.6962,91.0465,84.1526,85.5166,2685428.65343033,234403526.404036002723
1640822400,2021-12-30 00:00:00,LUNA/USDT,84.1282,87.8286,81.1399,84.6963,2698808.14543363,228078826.2962628312
1640736000,2021-12-29 00:00:00,LUNA/USDT,85.2184,87.8999,82.4001,84.1344,3393264.64881492,290258451.499120457107
1640649600,2021-12-28 00:00:00,LUNA/USDT,90.9101,93.836,83.5245,85.2184,5251341.93961418,467544768.910583881067
