https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume UNI
1661259600000,2022-08-23 13:00:00,UNI/BTC,0.00032789,0.00033121,0.00032709,0.00033001,0.045970393000000005,139.3
1661256000000,2022-08-23 12:00:00,UNI/BTC,0.00033132,0.00033213,0.00032768,0.00032893,0.045852842000000005,139.4
1661252400000,2022-08-23 11:00:00,UNI/BTC,0.00032894,0.00033192,0.00032728,0.00033105,0.044246708944368,133.65566816
1661248800000,2022-08-23 10:00:00,UNI/BTC,0.00032878,0.0003299,0.00032748,0.00032893,0.048254030999999996,146.7
1661245200000,2022-08-23 09:00:00,UNI/BTC,0.00032896,0.00033058,0.00032597,0.00032897,0.049049427,149.1
1661241600000,2022-08-23 08:00:00,UNI/BTC,0.00032865,0.00033277,0.00032865,0.00032893,0.054010306,164.2
1661238000000,2022-08-23 07:00:00,UNI/BTC,0.00032734,0.00033009,0.00032681,0.00032858,0.051455627999999996,156.6
1661234400000,2022-08-23 06:00:00,UNI/BTC,0.00032489,0.00032794,0.00032269,0.00032732,0.04877068,149.0
1661230800000,2022-08-23 05:00:00,UNI/BTC,0.00032979,0.00033095,0.00032204,0.00032363,0.041812996,129.2
1661227200000,2022-08-23 04:00:00,UNI/BTC,0.00033098,0.00033156,0.00032939,0.00033027,0.035239809000000004,106.7
1661223600000,2022-08-23 03:00:00,UNI/BTC,0.00033376,0.00033387,0.00033032,0.00033076,0.040584252,122.7
1661220000000,2022-08-23 02:00:00,UNI/BTC,0.00032967,0.00033368,0.00032859,0.00033368,0.042143784,126.3
1661216400000,2022-08-23 01:00:00,UNI/BTC,0.00032832,0.00033032,0.00032771,0.00032995,0.0376143,114.0
1661212800000,2022-08-23 00:00:00,UNI/BTC,0.00032606,0.00032922,0.00032571,0.00032772,0.049420176,150.8
1661209200000,2022-08-22 23:00:00,UNI/BTC,0.00032401,0.00032642,0.00032381,0.00032588,0.047448128,145.6
1661205600000,2022-08-22 22:00:00,UNI/BTC,0.00032192,0.00032491,0.00032159,0.00032368,0.04249918400000001,131.3
1661202000000,2022-08-22 21:00:00,UNI/BTC,0.00032293,0.00032384,0.0003218,0.00032207,0.041096131999999994,127.6
1661198400000,2022-08-22 20:00:00,UNI/BTC,0.00032055,0.00032421,0.00032055,0.00032313,0.0446297077769178,138.11688106
1661194800000,2022-08-22 19:00:00,UNI/BTC,0.00032045,0.00032116,0.0003192,0.00032016,0.048088031999999996,150.2
1661191200000,2022-08-22 18:00:00,UNI/BTC,0.00032083,0.00032083,0.00031855,0.0003202,0.041214348190319994,128.7143916
1661187600000,2022-08-22 17:00:00,UNI/BTC,0.00032028,0.00032094,0.0003195,0.0003208,0.052486091214416,163.61001002
1661184000000,2022-08-22 16:00:00,UNI/BTC,0.00031993,0.00032112,0.0003187,0.0003206,0.039818519999999996,124.2
1661180400000,2022-08-22 15:00:00,UNI/BTC,0.00031716,0.00032022,0.00031701,0.00032008,0.05255713599999999,164.2
1661176800000,2022-08-22 14:00:00,UNI/BTC,0.00031738,0.00031852,0.00031576,0.00031688,0.048546016,153.2
1661173200000,2022-08-22 13:00:00,UNI/BTC,0.00031927,0.00031961,0.00031401,0.00031757,0.04636522,146.0
1661169600000,2022-08-22 12:00:00,UNI/BTC,0.00032061,0.00032215,0.00031826,0.00031925,0.042556025000000004,133.3
1661166000000,2022-08-22 11:00:00,UNI/BTC,0.00032054,0.00032258,0.00032032,0.0003205,0.0466007,145.4
1661162400000,2022-08-22 10:00:00,UNI/BTC,0.00032351,0.00032398,0.00032016,0.00032016,0.04914456,153.5
1661158800000,2022-08-22 09:00:00,UNI/BTC,0.00032385,0.00032508,0.00032313,0.00032366,0.046412843999999995,143.4
1661155200000,2022-08-22 08:00:00,UNI/BTC,0.00032486,0.0003268,0.00032191,0.00032467,0.045064196,138.8
1661151600000,2022-08-22 07:00:00,UNI/BTC,0.0003271,0.00032888,0.00032613,0.00032613,0.046049556,141.2
1661148000000,2022-08-22 06:00:00,UNI/BTC,0.00033495,0.00033495,0.00032658,0.0003268,0.04885659999999999,149.5
1661144400000,2022-08-22 05:00:00,UNI/BTC,0.00033276,0.00033578,0.00033222,0.00033431,0.04479754,134.0
1661140800000,2022-08-22 04:00:00,UNI/BTC,0.0003341,0.00033443,0.000329,0.00033332,0.0502407444531668,150.72826249
1661137200000,2022-08-22 03:00:00,UNI/BTC,0.00033565,0.00034115,0.00033342,0.00033368,0.0516999339807864,154.93866573
1661133600000,2022-08-22 02:00:00,UNI/BTC,0.00033412,0.00033635,0.00033387,0.00033624,0.048284064,143.6
1661130000000,2022-08-22 01:00:00,UNI/BTC,0.00033364,0.00033462,0.0003328,0.00033405,0.05418291,162.2
1661126400000,2022-08-22 00:00:00,UNI/BTC,0.00033489,0.00033584,0.00033324,0.00033368,0.045881,137.5
1661122800000,2022-08-21 23:00:00,UNI/BTC,0.00033794,0.0003386,0.00033461,0.00033507,0.047597417170783196,142.05215976
1661119200000,2022-08-21 22:00:00,UNI/BTC,0.000337,0.00033799,0.00033199,0.00033775,0.05448042354118,161.30399272
1661115600000,2022-08-21 21:00:00,UNI/BTC,0.00033696,0.00033769,0.00033625,0.00033668,0.03737148,111.0
1661112000000,2022-08-21 20:00:00,UNI/BTC,0.00033603,0.00033719,0.0003347,0.00033635,0.049678895,147.7
1661108400000,2022-08-21 19:00:00,UNI/BTC,0.0003348,0.00033675,0.00033471,0.00033603,0.0450756770145507,134.14182369
1661104800000,2022-08-21 18:00:00,UNI/BTC,0.00033543,0.00033622,0.00033456,0.0003348,0.040622220432252006,121.33279699
1661101200000,2022-08-21 17:00:00,UNI/BTC,0.00033719,0.00033813,0.00033522,0.00033573,0.044484225,132.5
1661097600000,2022-08-21 16:00:00,UNI/BTC,0.000334,0.00033839,0.00033391,0.00033748,0.057371599999999995,170.0
1661094000000,2022-08-21 15:00:00,UNI/BTC,0.00033401,0.00033527,0.00033358,0.00033419,0.048089941000000004,143.9
1661090400000,2022-08-21 14:00:00,UNI/BTC,0.00033414,0.00033518,0.00033345,0.0003347,0.0575684,172.0
1661086800000,2022-08-21 13:00:00,UNI/BTC,0.00033422,0.00033496,0.0003328,0.00033392,0.047015936,140.8
1661083200000,2022-08-21 12:00:00,UNI/BTC,0.00033479,0.00033597,0.00033322,0.00033353,0.045560198,136.6
1661079600000,2022-08-21 11:00:00,UNI/BTC,0.00033432,0.00033575,0.00033389,0.00033442,0.045782098,136.9
1661076000000,2022-08-21 10:00:00,UNI/BTC,0.00033495,0.00033564,0.00033348,0.00033452,0.050646328,151.4
1661072400000,2022-08-21 09:00:00,UNI/BTC,0.00033406,0.00033485,0.00033359,0.00033481,0.047810868000000006,142.8
1661068800000,2022-08-21 08:00:00,UNI/BTC,0.0003372,0.00033768,0.00033314,0.00033326,0.04732292,142.0
1661065200000,2022-08-21 07:00:00,UNI/BTC,0.00033216,0.00033736,0.00033201,0.00033736,0.055934288,165.8
1661061600000,2022-08-21 06:00:00,UNI/BTC,0.00033325,0.0003341,0.00033174,0.00033279,0.039335778,118.2
1661058000000,2022-08-21 05:00:00,UNI/BTC,0.00033157,0.00033404,0.00033091,0.00033404,0.052644704,157.6
1661054400000,2022-08-21 04:00:00,UNI/BTC,0.00033109,0.00033271,0.00033074,0.00033171,0.05048626199999999,152.2
1661050800000,2022-08-21 03:00:00,UNI/BTC,0.00033246,0.00033285,0.00033062,0.00033121,0.041566855,125.5
1661047200000,2022-08-21 02:00:00,UNI/BTC,0.00033355,0.00033355,0.00033103,0.00033307,0.04369878399999999,131.2
1661043600000,2022-08-21 01:00:00,UNI/BTC,0.00032922,0.00033456,0.00032922,0.00033354,0.0461643541216398,138.40724987
1661040000000,2022-08-21 00:00:00,UNI/BTC,0.00033132,0.00033263,0.00032927,0.0003294,0.05184756,157.4
1661036400000,2022-08-20 23:00:00,UNI/BTC,0.00033221,0.00033299,0.00032986,0.00033163,0.05340213371599211,161.02926067
1661032800000,2022-08-20 22:00:00,UNI/BTC,0.00032879,0.00033322,0.00032811,0.00033205,0.045955720000000005,138.4
1661029200000,2022-08-20 21:00:00,UNI/BTC,0.00032496,0.0003292,0.00032443,0.0003292,0.03924064,119.2
1661025600000,2022-08-20 20:00:00,UNI/BTC,0.00032394,0.00032779,0.0003238,0.00032533,0.040536117999999996,124.6
1661022000000,2022-08-20 19:00:00,UNI/BTC,0.00032557,0.00032683,0.00032334,0.00032376,0.04657062148752719,143.84303647
1661018400000,2022-08-20 18:00:00,UNI/BTC,0.00032956,0.0003311,0.00032536,0.00032536,0.052643248000000004,161.8
1661014800000,2022-08-20 17:00:00,UNI/BTC,0.00032951,0.00033112,0.00032871,0.00032963,0.054850432,166.4
1661011200000,2022-08-20 16:00:00,UNI/BTC,0.00033722,0.00033722,0.00032901,0.00032948,0.0406428971888836,123.35467157
1661007600000,2022-08-20 15:00:00,UNI/BTC,0.00033487,0.00033735,0.00033432,0.00033735,0.0499278,148.0
1661004000000,2022-08-20 14:00:00,UNI/BTC,0.00033512,0.0003361,0.00033434,0.00033553,0.04506167900000001,134.3
1661000400000,2022-08-20 13:00:00,UNI/BTC,0.00033262,0.00033548,0.00032215,0.00033548,0.049080724,146.3
1660996800000,2022-08-20 12:00:00,UNI/BTC,0.00033399,0.00033433,0.00033206,0.0003325,0.050806000000000004,152.8
1660993200000,2022-08-20 11:00:00,UNI/BTC,0.00033465,0.00033603,0.00033366,0.00033391,0.051589094999999995,154.5
1660989600000,2022-08-20 10:00:00,UNI/BTC,0.00033488,0.00033544,0.00033324,0.00033471,0.052683354,157.4
1660986000000,2022-08-20 09:00:00,UNI/BTC,0.00033454,0.00033552,0.00033415,0.00033487,0.04922589,147.0
1660982400000,2022-08-20 08:00:00,UNI/BTC,0.00033561,0.00033612,0.00033459,0.00033544,0.042231896000000005,125.9
1660978800000,2022-08-20 07:00:00,UNI/BTC,0.00033587,0.00033649,0.00033478,0.00033569,0.046459495999999996,138.4
1660975200000,2022-08-20 06:00:00,UNI/BTC,0.00033387,0.00033769,0.00033387,0.00033556,0.05191113199999999,154.7
1660971600000,2022-08-20 05:00:00,UNI/BTC,0.0003352,0.00033661,0.00033352,0.00033454,0.042954936,128.4
1660968000000,2022-08-20 04:00:00,UNI/BTC,0.00033404,0.0003359,0.00033342,0.00033547,0.053071353999999994,158.2
1660964400000,2022-08-20 03:00:00,UNI/BTC,0.00033293,0.00033428,0.00033222,0.00033369,0.04808472899999999,144.1
1660960800000,2022-08-20 02:00:00,UNI/BTC,0.00033479,0.000336,0.0003335,0.0003341,0.04473599,133.9
1660957200000,2022-08-20 01:00:00,UNI/BTC,0.00033404,0.00033763,0.00033402,0.00033534,0.048423096,144.4
1660953600000,2022-08-20 00:00:00,UNI/BTC,0.00033255,0.00033657,0.00033201,0.00033462,0.049053522372168604,146.59471153
1660950000000,2022-08-19 23:00:00,UNI/BTC,0.00032931,0.00033215,0.00032694,0.00033082,0.05168767878986041,156.24109422
1660946400000,2022-08-19 22:00:00,UNI/BTC,0.00032726,0.00033014,0.00032629,0.00033001,0.044716355,135.5
1660942800000,2022-08-19 21:00:00,UNI/BTC,0.00033406,0.00033406,0.00032717,0.00032785,0.06219153746620899,189.69509674
1660939200000,2022-08-19 20:00:00,UNI/BTC,0.00033389,0.00033534,0.00033177,0.00033374,0.044287297999999996,132.7
1660935600000,2022-08-19 19:00:00,UNI/BTC,0.00033177,0.00033527,0.00033116,0.00033398,0.050865154,152.3
1660932000000,2022-08-19 18:00:00,UNI/BTC,0.00033113,0.00033182,0.00033099,0.00033165,0.043611975000000004,131.5
1660928400000,2022-08-19 17:00:00,UNI/BTC,0.00033225,0.00033306,0.00033093,0.00033105,0.052968,160.0
1660924800000,2022-08-19 16:00:00,UNI/BTC,0.00033171,0.00033463,0.00033103,0.00033213,0.04606643099999999,138.7
1660921200000,2022-08-19 15:00:00,UNI/BTC,0.00033344,0.00033402,0.00033116,0.00033163,0.052530192,158.4
1660917600000,2022-08-19 14:00:00,UNI/BTC,0.00032859,0.00033409,0.00032859,0.00033319,0.045380478,136.2
1660914000000,2022-08-19 13:00:00,UNI/BTC,0.00032997,0.00033008,0.00032664,0.0003286,0.0494543,150.5
1660910400000,2022-08-19 12:00:00,UNI/BTC,0.00033133,0.00033181,0.00032749,0.00032984,0.048618416000000005,147.4
1660906800000,2022-08-19 11:00:00,UNI/BTC,0.00032828,0.00033146,0.00032749,0.00033138,0.043974125999999995,132.7
1660903200000,2022-08-19 10:00:00,UNI/BTC,0.00032791,0.00033022,0.00032726,0.00032899,0.0493485,150.0
1660899600000,2022-08-19 09:00:00,UNI/BTC,0.00032502,0.00032847,0.00032417,0.00032801,0.0507540551627958,154.73325558
1660896000000,2022-08-19 08:00:00,UNI/BTC,0.00032024,0.00032729,0.00032024,0.00032499,0.041208732,126.8
1660892400000,2022-08-19 07:00:00,UNI/BTC,0.00031439,0.00034802,0.00031439,0.00032083,0.0521493291871584,162.54505248
1660888800000,2022-08-19 06:00:00,UNI/BTC,0.0003337,0.0003441,0.00031525,0.00031642,0.0720939817611884,227.84268302
1660885200000,2022-08-19 05:00:00,UNI/BTC,0.00031803,0.00034092,0.00031713,0.00034092,0.065303919550602,191.55203435
1660881600000,2022-08-19 04:00:00,UNI/BTC,0.00031773,0.00032034,0.00031678,0.00031795,0.05061764,159.2
1660878000000,2022-08-19 03:00:00,UNI/BTC,0.00031644,0.00032107,0.00031536,0.00031792,0.053546809480176004,168.4285653
1660874400000,2022-08-19 02:00:00,UNI/BTC,0.00031783,0.00031868,0.00031504,0.00031669,0.0481794532732469,152.13443201
1660870800000,2022-08-19 01:00:00,UNI/BTC,0.00031813,0.00031943,0.00031381,0.00031795,0.044268466079416,139.23090448
1660867200000,2022-08-19 00:00:00,UNI/BTC,0.00032654,0.00033173,0.0003178,0.00031783,0.051304263168153806,161.42045486
1660863600000,2022-08-18 23:00:00,UNI/BTC,0.00033585,0.00033713,0.00032365,0.00032624,0.052219511218768,160.0647107
1660860000000,2022-08-18 22:00:00,UNI/BTC,0.00033782,0.00033812,0.00033549,0.0003364,0.046255,137.5
1660856400000,2022-08-18 21:00:00,UNI/BTC,0.00033945,0.00033955,0.00033644,0.00033791,0.052173304000000004,154.4
1660852800000,2022-08-18 20:00:00,UNI/BTC,0.00033733,0.00033986,0.00033701,0.00033894,0.045790793999999996,135.1
1660849200000,2022-08-18 19:00:00,UNI/BTC,0.00033795,0.0003399,0.00033767,0.00033774,0.044716776,132.4
1660845600000,2022-08-18 18:00:00,UNI/BTC,0.00033699,0.00033855,0.00033567,0.00033744,0.048658848,144.2
1660842000000,2022-08-18 17:00:00,UNI/BTC,0.00033771,0.00033943,0.00033623,0.00033669,0.054240759,161.1
1660838400000,2022-08-18 16:00:00,UNI/BTC,0.00033817,0.00033946,0.00033535,0.00033852,0.04999940399999999,147.7
1660834800000,2022-08-18 15:00:00,UNI/BTC,0.0003392,0.00034002,0.00033201,0.00033769,0.043393165,128.5
1660831200000,2022-08-18 14:00:00,UNI/BTC,0.00034484,0.00034545,0.00033913,0.00033913,0.052938192999999995,156.1
1660827600000,2022-08-18 13:00:00,UNI/BTC,0.00034744,0.00034758,0.0003445,0.00034479,0.051847125278316294,150.37305397
1660824000000,2022-08-18 12:00:00,UNI/BTC,0.00034627,0.00034793,0.00034513,0.00034766,0.050288611977055,144.64882925
1660820400000,2022-08-18 11:00:00,UNI/BTC,0.00034374,0.00034715,0.00034366,0.00034666,0.05303898,153.0
1660816800000,2022-08-18 10:00:00,UNI/BTC,0.00034282,0.00034527,0.00034259,0.00034367,0.05615567800000001,163.4
1660813200000,2022-08-18 09:00:00,UNI/BTC,0.00034298,0.00034299,0.00034069,0.00034299,0.04904757,143.0
1660809600000,2022-08-18 08:00:00,UNI/BTC,0.00034407,0.00034476,0.00034205,0.00034296,0.054805008,159.8
1660806000000,2022-08-18 07:00:00,UNI/BTC,0.00034319,0.0003448,0.00034291,0.0003441,0.05808408,168.8
1660802400000,2022-08-18 06:00:00,UNI/BTC,0.00034505,0.00035596,0.0003428,0.00034366,0.048181132,140.2
1660798800000,2022-08-18 05:00:00,UNI/BTC,0.00034274,0.00034958,0.00034096,0.00034629,0.0592951639133049,171.22978981
1660795200000,2022-08-18 04:00:00,UNI/BTC,0.00034425,0.00034492,0.00034303,0.00034331,0.05595953,163.0
1660791600000,2022-08-18 03:00:00,UNI/BTC,0.00034328,0.00034519,0.00034278,0.0003445,0.048884550000000006,141.9
1660788000000,2022-08-18 02:00:00,UNI/BTC,0.00034258,0.00034386,0.0003408,0.00034349,0.052279177999999996,152.2
1660784400000,2022-08-18 01:00:00,UNI/BTC,0.00034281,0.0003434,0.00034131,0.00034304,0.05557248,162.0
1660780800000,2022-08-18 00:00:00,UNI/BTC,0.00034071,0.00034318,0.0003362,0.00034314,0.05002981200000001,145.8
1660777200000,2022-08-17 23:00:00,UNI/BTC,0.00033933,0.00034131,0.00033782,0.00034131,0.055326350999999996,162.1
1660773600000,2022-08-17 22:00:00,UNI/BTC,0.0003411,0.00034252,0.00033956,0.00033956,0.052088504,153.4
1660770000000,2022-08-17 21:00:00,UNI/BTC,0.00034657,0.00034663,0.00034018,0.00034107,0.046521948,136.4
1660766400000,2022-08-17 20:00:00,UNI/BTC,0.00034682,0.00034914,0.00034591,0.00034729,0.052301874,150.6
1660762800000,2022-08-17 19:00:00,UNI/BTC,0.00034666,0.00034731,0.00034541,0.00034624,0.049650816,143.4
1660759200000,2022-08-17 18:00:00,UNI/BTC,0.00034481,0.00034806,0.00034475,0.00034688,0.05144529098368,148.308611
1660755600000,2022-08-17 17:00:00,UNI/BTC,0.00034557,0.00034621,0.00034428,0.00034611,0.046759461,135.1
1660752000000,2022-08-17 16:00:00,UNI/BTC,0.00034241,0.00034608,0.0003423,0.00034566,0.0440174535987438,127.34320893
1660748400000,2022-08-17 15:00:00,UNI/BTC,0.00034167,0.00034471,0.00034167,0.00034257,0.04511646899999999,131.7
1660744800000,2022-08-17 14:00:00,UNI/BTC,0.00034328,0.00034357,0.0003406,0.00034208,0.050388384,147.3
1660741200000,2022-08-17 13:00:00,UNI/BTC,0.00034613,0.00034613,0.00034006,0.00034302,0.050046618,145.9
1660737600000,2022-08-17 12:00:00,UNI/BTC,0.00034973,0.00034973,0.00034197,0.00034582,0.044852854,129.7
1660734000000,2022-08-17 11:00:00,UNI/BTC,0.00034996,0.00035033,0.00034655,0.00034655,0.051046815,147.3
1660730400000,2022-08-17 10:00:00,UNI/BTC,0.00035162,0.00035219,0.00034915,0.00035041,0.0577537355979469,164.81760109
1660726800000,2022-08-17 09:00:00,UNI/BTC,0.00034972,0.00035248,0.00034972,0.00035187,0.05007110100000001,142.3
1660723200000,2022-08-17 08:00:00,UNI/BTC,0.00034864,0.00035357,0.00034837,0.0003499,0.04562696,130.4
1660719600000,2022-08-17 07:00:00,UNI/BTC,0.00035429,0.00037117,0.00034877,0.00034895,0.054751728441375,156.9042225
1660716000000,2022-08-17 06:00:00,UNI/BTC,0.00035271,0.00037079,0.00035234,0.00035439,0.040719411000000004,114.9
1660712400000,2022-08-17 05:00:00,UNI/BTC,0.0003535,0.00036152,0.00035,0.00035553,0.055756031059654806,156.82510916
1660708800000,2022-08-17 04:00:00,UNI/BTC,0.00035259,0.00035353,0.00035228,0.00035352,0.055750104,157.7
1660705200000,2022-08-17 03:00:00,UNI/BTC,0.00035157,0.00035292,0.00035147,0.00035237,0.047605187,135.1
1660701600000,2022-08-17 02:00:00,UNI/BTC,0.00034976,0.00035312,0.00034976,0.00035165,0.04845737000000001,137.8
1660698000000,2022-08-17 01:00:00,UNI/BTC,0.00034971,0.00035136,0.00034956,0.00035031,0.043473471,124.1
1660694400000,2022-08-17 00:00:00,UNI/BTC,0.00034922,0.0003514,0.00034853,0.00034913,0.046957985,134.5
1660690800000,2022-08-16 23:00:00,UNI/BTC,0.00034823,0.00035008,0.00034745,0.0003495,0.05329875,152.5
1660687200000,2022-08-16 22:00:00,UNI/BTC,0.00034766,0.00034856,0.00034594,0.00034856,0.049948648,143.3
1660683600000,2022-08-16 21:00:00,UNI/BTC,0.00034872,0.00034898,0.000346,0.00034762,0.05308157399999999,152.7
1660680000000,2022-08-16 20:00:00,UNI/BTC,0.00034907,0.00034971,0.00034791,0.00034852,0.05130511093681921,147.20851296
1660676400000,2022-08-16 19:00:00,UNI/BTC,0.00034791,0.00034874,0.0003456,0.00034874,0.052485369999999996,150.5
1660672800000,2022-08-16 18:00:00,UNI/BTC,0.00034796,0.0003495,0.00034712,0.00034762,0.04526012399999999,130.2
1660669200000,2022-08-16 17:00:00,UNI/BTC,0.00035093,0.00035139,0.00034733,0.00034812,0.047588003999999996,136.7
1660665600000,2022-08-16 16:00:00,UNI/BTC,0.00035251,0.00035304,0.00034867,0.0003513,0.05701599,162.3
1660662000000,2022-08-16 15:00:00,UNI/BTC,0.00035077,0.00035285,0.00034958,0.00035181,0.05364825801434999,152.492135
1660658400000,2022-08-16 14:00:00,UNI/BTC,0.00034931,0.00035097,0.00034869,0.00035024,0.05453236799999999,155.7
1660654800000,2022-08-16 13:00:00,UNI/BTC,0.00035086,0.000352,0.00034915,0.00034981,0.05181410985726869,148.12072227
1660651200000,2022-08-16 12:00:00,UNI/BTC,0.00035292,0.00035448,0.00035092,0.00035092,0.048146223999999994,137.2
1660647600000,2022-08-16 11:00:00,UNI/BTC,0.00035291,0.00035529,0.00035232,0.00035273,0.0802237714729332,227.43676884
1660644000000,2022-08-16 10:00:00,UNI/BTC,0.00035157,0.00035327,0.00035043,0.00035303,0.053942984000000006,152.8
1660640400000,2022-08-16 09:00:00,UNI/BTC,0.00034706,0.00035364,0.00034705,0.00035154,0.047246976,134.4
1660636800000,2022-08-16 08:00:00,UNI/BTC,0.00034849,0.00034984,0.00034626,0.00034717,0.043986439,126.7
1660633200000,2022-08-16 07:00:00,UNI/BTC,0.00034678,0.00034756,0.00034524,0.00034719,0.044683352999999995,128.7
1660629600000,2022-08-16 06:00:00,UNI/BTC,0.00034891,0.00035972,0.00034538,0.00034681,0.040299322000000005,116.2
1660626000000,2022-08-16 05:00:00,UNI/BTC,0.0003497,0.00035909,0.00034256,0.00034783,0.0452253426819901,130.02139747
1660622400000,2022-08-16 04:00:00,UNI/BTC,0.00035052,0.00035086,0.00034818,0.00034931,0.054806739,156.9
1660618800000,2022-08-16 03:00:00,UNI/BTC,0.0003486,0.00035183,0.00034565,0.00035183,0.05234018218991201,148.7655464
1660615200000,2022-08-16 02:00:00,UNI/BTC,0.00035078,0.00035078,0.00034762,0.00034802,0.049662453999999995,142.7
1660611600000,2022-08-16 01:00:00,UNI/BTC,0.0003514,0.00035364,0.0003503,0.00035049,0.048164928913197604,137.42169224
1660608000000,2022-08-16 00:00:00,UNI/BTC,0.00035153,0.00035192,0.00034875,0.00035165,0.0499409521595335,142.01891699
1660604400000,2022-08-15 23:00:00,UNI/BTC,0.00034829,0.00035224,0.00034804,0.00035136,0.0561901746865536,159.92194526
1660600800000,2022-08-15 22:00:00,UNI/BTC,0.00035215,0.00035308,0.00034925,0.00034925,0.045201356691974996,129.4240707
1660597200000,2022-08-15 21:00:00,UNI/BTC,0.00035249,0.00035305,0.00035225,0.00035234,0.052639596,149.4
1660593600000,2022-08-15 20:00:00,UNI/BTC,0.00035178,0.00035369,0.00035173,0.00035267,0.05057287800000001,143.4
1660590000000,2022-08-15 19:00:00,UNI/BTC,0.00035158,0.00035304,0.00035137,0.00035158,0.042822444,121.8
1660586400000,2022-08-15 18:00:00,UNI/BTC,0.0003524,0.0003524,0.00035073,0.0003518,0.04703565999999999,133.7
1660582800000,2022-08-15 17:00:00,UNI/BTC,0.00035885,0.00035885,0.00035201,0.00035201,0.054702354,155.4
1660579200000,2022-08-15 16:00:00,UNI/BTC,0.0003586,0.0003586,0.00035615,0.00035831,0.045254552999999996,126.3
1660575600000,2022-08-15 15:00:00,UNI/BTC,0.0003574,0.00035849,0.0003562,0.00035809,0.049308992999999995,137.7
1660572000000,2022-08-15 14:00:00,UNI/BTC,0.00035749,0.00035948,0.00035624,0.00035765,0.046601795,130.3
1660568400000,2022-08-15 13:00:00,UNI/BTC,0.00035458,0.00035802,0.00035435,0.00035786,0.048167956,134.6
1660564800000,2022-08-15 12:00:00,UNI/BTC,0.00035778,0.00035902,0.00035375,0.00035399,0.0504216192835355,142.43797645
1660561200000,2022-08-15 11:00:00,UNI/BTC,0.00035777,0.00035904,0.00035739,0.00035823,0.046104201,128.7
1660557600000,2022-08-15 10:00:00,UNI/BTC,0.00035807,0.00035879,0.00035748,0.00035833,0.047084562,131.4
1660554000000,2022-08-15 09:00:00,UNI/BTC,0.00035805,0.00035895,0.00035712,0.0003582,0.053443439999999995,149.2
1660550400000,2022-08-15 08:00:00,UNI/BTC,0.00036263,0.0003627,0.0003551,0.00035808,0.050704127999999994,141.6
1660546800000,2022-08-15 07:00:00,UNI/BTC,0.00036072,0.00036391,0.00035953,0.0003633,0.04610277,126.9
1660543200000,2022-08-15 06:00:00,UNI/BTC,0.00036643,0.00037074,0.00035701,0.00036169,0.049894113045772806,137.94717312
1660539600000,2022-08-15 05:00:00,UNI/BTC,0.00036506,0.00037013,0.00036283,0.00036491,0.05132360294421359,140.64729096
1660536000000,2022-08-15 04:00:00,UNI/BTC,0.00036171,0.00036446,0.00036116,0.00036432,0.050659333632864,139.0517502
1660532400000,2022-08-15 03:00:00,UNI/BTC,0.00036418,0.00036468,0.00036137,0.00036231,0.0524515190575038,144.76972498
1660528800000,2022-08-15 02:00:00,UNI/BTC,0.0003645,0.00036608,0.00036197,0.00036428,0.0552615949562824,151.70087558
1660525200000,2022-08-15 01:00:00,UNI/BTC,0.00036464,0.00036703,0.00036418,0.00036554,0.053624717999999995,146.7
1660521600000,2022-08-15 00:00:00,UNI/BTC,0.00036541,0.00036541,0.00036227,0.00036441,0.054114885,148.5
1660518000000,2022-08-14 23:00:00,UNI/BTC,0.00036639,0.00036834,0.0003641,0.00036511,0.057577846999999995,157.7
1660514400000,2022-08-14 22:00:00,UNI/BTC,0.00036311,0.00036736,0.00036212,0.00036694,0.055701492000000005,151.8
1660510800000,2022-08-14 21:00:00,UNI/BTC,0.00036628,0.00036628,0.00036309,0.00036309,0.06426693,177.0
1660507200000,2022-08-14 20:00:00,UNI/BTC,0.00036747,0.00036796,0.00036554,0.00036558,0.047306052,129.4
1660503600000,2022-08-14 19:00:00,UNI/BTC,0.00036667,0.00036894,0.00036633,0.00036785,0.0603274,164.0
1660500000000,2022-08-14 18:00:00,UNI/BTC,0.00036564,0.00036737,0.00036409,0.00036737,0.060028258,163.4
1660496400000,2022-08-14 17:00:00,UNI/BTC,0.00036496,0.00036824,0.00036496,0.00036519,0.053755967999999994,147.2
1660492800000,2022-08-14 16:00:00,UNI/BTC,0.00037237,0.00037326,0.00036679,0.00036679,0.053462882506453896,145.75883341
1660489200000,2022-08-14 15:00:00,UNI/BTC,0.0003731,0.0003735,0.00037172,0.00037235,0.053767340000000004,144.4
1660485600000,2022-08-14 14:00:00,UNI/BTC,0.00037086,0.00037409,0.00037086,0.00037339,0.036069474,96.6
1660482000000,2022-08-14 13:00:00,UNI/BTC,0.00037257,0.00037308,0.00036825,0.00037074,0.0577557896400456,155.78515844
1660478400000,2022-08-14 12:00:00,UNI/BTC,0.00037619,0.00037619,0.00037253,0.00037272,0.0557418010472424,149.55409167
1660474800000,2022-08-14 11:00:00,UNI/BTC,0.00037759,0.00037792,0.00037397,0.00037664,0.05080873600000001,134.9
1660471200000,2022-08-14 10:00:00,UNI/BTC,0.00038075,0.00038075,0.00037677,0.00037728,0.058019862512620805,153.78462286
1660467600000,2022-08-14 09:00:00,UNI/BTC,0.00038054,0.00038186,0.00037974,0.00037974,0.054492689999999996,143.5
