https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XEM,Volume BTC
1615334400,2021-03-10 00:00:00,XEM/BTC,1.285e-05,1.285e-05,9.99e-06,1.099e-05,216.01039956,19334224.66090202
1615248000,2021-03-09 00:00:00,XEM/BTC,1.368e-05,1.378e-05,1.278e-05,1.283e-05,49.31745463,3765141.68632634
1615161600,2021-03-08 00:00:00,XEM/BTC,1.399e-05,1.432e-05,1.343e-05,1.378e-05,34.99804016,2537046.13084625
1615075200,2021-03-07 00:00:00,XEM/BTC,1.515e-05,1.515e-05,1.393e-05,1.401e-05,19.17198823,1320168.54721624
1614988800,2021-03-06 00:00:00,XEM/BTC,1.478e-05,1.635e-05,1.447e-05,1.509e-05,30.95756927,2002903.04583644
1614902400,2021-03-05 00:00:00,XEM/BTC,1.458e-05,1.545e-05,1.386e-05,1.47e-05,40.85002907,2808914.9942286
1614816000,2021-03-04 00:00:00,XEM/BTC,1.568e-05,1.568e-05,1.406e-05,1.446e-05,50.47722628,3421218.78077009
1614729600,2021-03-03 00:00:00,XEM/BTC,1.578e-05,1.762e-05,1.507e-05,1.562e-05,69.62251455,4270549.70817566
1614643200,2021-03-02 00:00:00,XEM/BTC,1.312e-05,1.62e-05,1.291e-05,1.589e-05,100.22991099,6763984.03252973
1614556800,2021-03-01 00:00:00,XEM/BTC,1.345e-05,1.388e-05,1.271e-05,1.307e-05,40.16609497,3019721.66808692
1614470400,2021-02-28 00:00:00,XEM/BTC,1.241e-05,1.365e-05,1.173e-05,1.337e-05,50.65164369,3980147.47549704
1614384000,2021-02-27 00:00:00,XEM/BTC,1.099e-05,1.327e-05,1.075e-05,1.25e-05,35.90775862,3029478.81069274
1614297600,2021-02-26 00:00:00,XEM/BTC,1.047e-05,1.23e-05,9.64e-06,1.109e-05,41.08673374,3745568.3740187
1614211200,2021-02-25 00:00:00,XEM/BTC,1.067e-05,1.067e-05,1.02e-05,1.047e-05,7.37086629,711093.3711109
1614124800,2021-02-24 00:00:00,XEM/BTC,1.092e-05,1.11e-05,1.035e-05,1.06e-05,25.19658662,2373989.71473462
1614038400,2021-02-23 00:00:00,XEM/BTC,1.291e-05,1.411e-05,9.6e-06,1.088e-05,207.25465137,17447982.15539274
1613952000,2021-02-22 00:00:00,XEM/BTC,9.81e-06,1.4e-05,9.4e-06,1.3e-05,104.82021277,9459341.21338209
1613865600,2021-02-21 00:00:00,XEM/BTC,9.06e-06,9.89e-06,8.92e-06,9.79e-06,18.56308917,1961757.75512485
1613779200,2021-02-20 00:00:00,XEM/BTC,9.34e-06,1e-05,8.68e-06,9.03e-06,28.26588347,3017259.51032981
1613692800,2021-02-19 00:00:00,XEM/BTC,8.42e-06,9.46e-06,8.08e-06,9.34e-06,35.74875396,4016069.36103507
1613606400,2021-02-18 00:00:00,XEM/BTC,7.65e-06,8.41e-06,7.57e-06,8.41e-06,24.01417495,2964528.98724499
1613520000,2021-02-17 00:00:00,XEM/BTC,7.74e-06,7.8e-06,7.33e-06,7.63e-06,9.82681474,1296139.27833672
1613433600,2021-02-16 00:00:00,XEM/BTC,8e-06,8.17e-06,7.55e-06,7.71e-06,11.89601197,1524907.17085157
1613347200,2021-02-15 00:00:00,XEM/BTC,7.61e-06,8.35e-06,7.01e-06,7.99e-06,24.59461808,3185603.05061021
1613260800,2021-02-14 00:00:00,XEM/BTC,8.5e-06,8.56e-06,7.45e-06,7.6e-06,27.844421,3552307.60856679
1613174400,2021-02-13 00:00:00,XEM/BTC,8.45e-06,8.7e-06,8.02e-06,8.5e-06,24.94972987,2970318.75258376
1613088000,2021-02-12 00:00:00,XEM/BTC,8.35e-06,8.68e-06,8.18e-06,8.47e-06,23.58463758,2796583.18995356
1613001600,2021-02-11 00:00:00,XEM/BTC,8.28e-06,9e-06,8.1e-06,8.32e-06,40.97559496,4781629.52030939
1612915200,2021-02-10 00:00:00,XEM/BTC,7.25e-06,8.43e-06,7.23e-06,8.28e-06,25.14351043,3267480.79288272
1612828800,2021-02-09 00:00:00,XEM/BTC,7.1e-06,7.29e-06,6.81e-06,7.25e-06,20.18716533,2858994.77888596
1612742400,2021-02-08 00:00:00,XEM/BTC,8e-06,9.3e-06,7.05e-06,7.08e-06,46.87091163,5782100.57806257
1612656000,2021-02-07 00:00:00,XEM/BTC,7.01e-06,8.2e-06,6.91e-06,8e-06,19.05759017,2551773.46421369
1612569600,2021-02-06 00:00:00,XEM/BTC,7.53e-06,7.63e-06,6.63e-06,7.01e-06,21.35252828,3021842.44183827
1612483200,2021-02-05 00:00:00,XEM/BTC,7.23e-06,7.55e-06,7.2e-06,7.53e-06,10.33587705,1402200.06589641
1612396800,2021-02-04 00:00:00,XEM/BTC,7.63e-06,7.66e-06,7.08e-06,7.23e-06,9.9723984,1365387.77919977
1612310400,2021-02-03 00:00:00,XEM/BTC,7.83e-06,7.92e-06,7.47e-06,7.63e-06,8.51907325,1113386.24309154
1612224000,2021-02-02 00:00:00,XEM/BTC,7.98e-06,8.52e-06,7.51e-06,7.82e-06,29.54027732,3714462.27780272
1612137600,2021-02-01 00:00:00,XEM/BTC,7.13e-06,8.13e-06,6.94e-06,7.95e-06,27.45070004,3649462.30591632
1612051200,2021-01-31 00:00:00,XEM/BTC,6.75e-06,7.15e-06,6.75e-06,7.12e-06,6.13183861,885910.40179523
1611964800,2021-01-30 00:00:00,XEM/BTC,6.83e-06,7.1e-06,6.55e-06,6.75e-06,8.71751729,1285576.39045535
1611878400,2021-01-29 00:00:00,XEM/BTC,7.06e-06,7.24e-06,6.18e-06,6.85e-06,23.9240584,3515235.59192002
1611792000,2021-01-28 00:00:00,XEM/BTC,7.63e-06,7.63e-06,6.95e-06,7e-06,5.67240821,780887.11497427
1611705600,2021-01-27 00:00:00,XEM/BTC,7.54e-06,7.97e-06,7.35e-06,7.63e-06,12.30864196,1622465.11520904
1611619200,2021-01-26 00:00:00,XEM/BTC,6.89e-06,7.61e-06,6.86e-06,7.52e-06,10.79102244,1486043.01138575
1611532800,2021-01-25 00:00:00,XEM/BTC,6.67e-06,6.9e-06,6.43e-06,6.85e-06,3.73072839,562690.75911947
1611446400,2021-01-24 00:00:00,XEM/BTC,6.71e-06,6.86e-06,6.63e-06,6.63e-06,3.4470188,513095.37627393
1611360000,2021-01-23 00:00:00,XEM/BTC,6.57e-06,6.83e-06,6.54e-06,6.76e-06,1.92207976,287529.97902005
1611273600,2021-01-22 00:00:00,XEM/BTC,6.89e-06,6.9e-06,6.56e-06,6.62e-06,2.71699359,404672.76435195
1611187200,2021-01-21 00:00:00,XEM/BTC,6.76e-06,6.98e-06,6.63e-06,6.84e-06,5.56901329,817852.36857173
1611100800,2021-01-20 00:00:00,XEM/BTC,6.9e-06,6.95e-06,6.37e-06,6.73e-06,12.49181021,1897875.02479775
1611014400,2021-01-19 00:00:00,XEM/BTC,6.46e-06,6.96e-06,6.4e-06,6.9e-06,12.58714805,1889749.5318315
1610928000,2021-01-18 00:00:00,XEM/BTC,6.2e-06,6.6e-06,6.02e-06,6.41e-06,9.52179463,1509398.87028487
1610841600,2021-01-17 00:00:00,XEM/BTC,6.02e-06,6.42e-06,6.02e-06,6.21e-06,7.40770066,1194862.70658375
1610755200,2021-01-16 00:00:00,XEM/BTC,5.82e-06,6.09e-06,5.76e-06,5.99e-06,4.41283706,744943.02817148
1610668800,2021-01-15 00:00:00,XEM/BTC,5.82e-06,6e-06,5.62e-06,5.8e-06,9.52889659,1641575.71083084
1610582400,2021-01-14 00:00:00,XEM/BTC,6.16e-06,6.16e-06,5.65e-06,5.82e-06,14.32375017,2416139.9050859
1610496000,2021-01-13 00:00:00,XEM/BTC,6.29e-06,6.42e-06,6.04e-06,6.15e-06,7.17587015,1160196.49212232
1610409600,2021-01-12 00:00:00,XEM/BTC,6e-06,6.34e-06,5.91e-06,6.27e-06,11.6685332,1926625.29115624
1610323200,2021-01-11 00:00:00,XEM/BTC,6.1e-06,6.32e-06,5.9e-06,5.97e-06,9.61146159,1576304.25780497
1610236800,2021-01-10 00:00:00,XEM/BTC,6e-06,6.23e-06,5.85e-06,6.05e-06,8.35854567,1392316.67445453
1610150400,2021-01-09 00:00:00,XEM/BTC,5.67e-06,6.15e-06,5.6e-06,5.95e-06,10.39537178,1795364.97603057
1610064000,2021-01-08 00:00:00,XEM/BTC,6.25e-06,6.45e-06,5.55e-06,5.67e-06,22.52478214,3807485.93303779
1609977600,2021-01-07 00:00:00,XEM/BTC,7e-06,7.53e-06,6.19e-06,6.2e-06,26.2410357,3906245.37110034
1609891200,2021-01-06 00:00:00,XEM/BTC,6e-06,8.41e-06,5.95e-06,6.97e-06,46.12751577,6393257.23396595
1609804800,2021-01-05 00:00:00,XEM/BTC,6.44e-06,6.62e-06,5.77e-06,6e-06,6.94448899,1112690.05377078
1609718400,2021-01-04 00:00:00,XEM/BTC,6.41e-06,6.76e-06,6.07e-06,6.37e-06,14.56431053,2276022.03938823
1609632000,2021-01-03 00:00:00,XEM/BTC,6.33e-06,6.58e-06,5.42e-06,6.38e-06,15.95574349,2694010.37349206
1609545600,2021-01-02 00:00:00,XEM/BTC,7.6e-06,7.6e-06,6.13e-06,6.33e-06,10.65956648,1615565.72908946
1609459200,2021-01-01 00:00:00,XEM/BTC,7.1e-06,8.32e-06,7.1e-06,7.56e-06,17.569022,2303144.38835085
1609372800,2020-12-31 00:00:00,XEM/BTC,6.74e-06,7.21e-06,6.07e-06,7.1e-06,20.94082574,3165515.5381194
1609286400,2020-12-30 00:00:00,XEM/BTC,8.14e-06,8.2e-06,6.59e-06,6.74e-06,10.36774765,1429212.79614554
1609200000,2020-12-29 00:00:00,XEM/BTC,8.53e-06,8.76e-06,7.91e-06,8.17e-06,7.0328237,844968.58958387
1609113600,2020-12-28 00:00:00,XEM/BTC,8.96e-06,9.03e-06,8.44e-06,8.49e-06,20.05159312,2326926.36089194
1609027200,2020-12-27 00:00:00,XEM/BTC,8.96e-06,8.99e-06,7.93e-06,8.93e-06,10.71771948,1245620.90479084
1608940800,2020-12-26 00:00:00,XEM/BTC,9.9e-06,1.035e-05,8.81e-06,8.94e-06,7.39686066,768996.81576762
1608854400,2020-12-25 00:00:00,XEM/BTC,1.077e-05,1.108e-05,9.83e-06,9.95e-06,10.90523215,1036951.03157945
1608768000,2020-12-24 00:00:00,XEM/BTC,1e-05,1.114e-05,8.44e-06,1.081e-05,32.93548017,3436021.34948886
1608681600,2020-12-23 00:00:00,XEM/BTC,1.161e-05,1.261e-05,8.75e-06,9.97e-06,30.8574556,2793956.59846284
1608595200,2020-12-22 00:00:00,XEM/BTC,1.215e-05,1.22e-05,1.137e-05,1.158e-05,6.99020636,596560.45378718
1608508800,2020-12-21 00:00:00,XEM/BTC,1.235e-05,1.292e-05,1.171e-05,1.207e-05,14.34308405,1175461.9742749
1608422400,2020-12-20 00:00:00,XEM/BTC,1.255e-05,1.291e-05,1.202e-05,1.231e-05,5.53321415,442287.81555733
1608336000,2020-12-19 00:00:00,XEM/BTC,1.326e-05,1.382e-05,1.245e-05,1.254e-05,30.85384902,2373192.4550442
1608249600,2020-12-18 00:00:00,XEM/BTC,1.23e-05,1.404e-05,1.169e-05,1.326e-05,32.92230366,2564853.28503999
1608163200,2020-12-17 00:00:00,XEM/BTC,1.2e-05,1.269e-05,1.067e-05,1.227e-05,102.29628262,8410298.84555236
1608076800,2020-12-16 00:00:00,XEM/BTC,1.269e-05,1.279e-05,1.193e-05,1.205e-05,9.58700006,783792.82157022
1607990400,2020-12-15 00:00:00,XEM/BTC,1.283e-05,1.301e-05,1.245e-05,1.267e-05,34.11625231,2699209.17939316
1607904000,2020-12-14 00:00:00,XEM/BTC,1.325e-05,1.364e-05,1.225e-05,1.289e-05,18.53343436,1455868.04345406
1607817600,2020-12-13 00:00:00,XEM/BTC,1.401e-05,1.46e-05,1.302e-05,1.325e-05,49.72297558,3738663.80047074
1607731200,2020-12-12 00:00:00,XEM/BTC,1.139e-05,1.407e-05,1.136e-05,1.402e-05,42.7171573,3224935.35607963
1607644800,2020-12-11 00:00:00,XEM/BTC,1.197e-05,1.2e-05,1.105e-05,1.139e-05,35.74458688,3109749.43843532
1607558400,2020-12-10 00:00:00,XEM/BTC,1.172e-05,1.264e-05,1.14e-05,1.196e-05,12.88813099,1065007.92967111
1607472000,2020-12-09 00:00:00,XEM/BTC,1.207e-05,1.207e-05,1.053e-05,1.165e-05,14.6753434,1307812.90251105
1607385600,2020-12-08 00:00:00,XEM/BTC,1.228e-05,1.26e-05,1.1e-05,1.208e-05,38.70711351,3354703.72053241
1607299200,2020-12-07 00:00:00,XEM/BTC,1.289e-05,1.323e-05,1.183e-05,1.228e-05,11.72515532,932856.73799431
1607212800,2020-12-06 00:00:00,XEM/BTC,1.357e-05,1.357e-05,1.216e-05,1.286e-05,35.20825224,2746818.25014862
1607126400,2020-12-05 00:00:00,XEM/BTC,1.297e-05,1.49e-05,1.265e-05,1.361e-05,32.26893442,2330750.16091998
1607040000,2020-12-04 00:00:00,XEM/BTC,1.123e-05,1.425e-05,1.117e-05,1.295e-05,152.30226299,11706993.72694088
1606953600,2020-12-03 00:00:00,XEM/BTC,1.043e-05,1.155e-05,1.036e-05,1.126e-05,28.97947588,2626630.43877075
1606867200,2020-12-02 00:00:00,XEM/BTC,1.008e-05,1.056e-05,9.81e-06,1.045e-05,10.06855214,992589.11818379
1606780800,2020-12-01 00:00:00,XEM/BTC,9.62e-06,1.022e-05,9.17e-06,1.009e-05,8.75173581,901512.87144667
1606694400,2020-11-30 00:00:00,XEM/BTC,9.85e-06,9.9e-06,9.19e-06,9.64e-06,4.05589719,425782.41762428
1606608000,2020-11-29 00:00:00,XEM/BTC,1.029e-05,1.029e-05,9.33e-06,9.82e-06,10.4024405,1069082.16906814
1606521600,2020-11-28 00:00:00,XEM/BTC,1.01e-05,1.116e-05,1e-05,1.033e-05,9.31513663,875615.18761972
1606435200,2020-11-27 00:00:00,XEM/BTC,9.28e-06,1.016e-05,9.12e-06,1.014e-05,6.05191471,634076.89781935
1606348800,2020-11-26 00:00:00,XEM/BTC,9.68e-06,1.085e-05,8.53e-06,9.29e-06,24.57713399,2574868.05161498
1606262400,2020-11-25 00:00:00,XEM/BTC,8.69e-06,1.116e-05,8.65e-06,9.75e-06,37.91293894,3804703.20660264
1606176000,2020-11-24 00:00:00,XEM/BTC,8.02e-06,9.48e-06,7.82e-06,8.7e-06,25.92543024,3046605.68068752
1606089600,2020-11-23 00:00:00,XEM/BTC,7.06e-06,8.56e-06,7.05e-06,7.93e-06,9.20265718,1194773.94666916
1606003200,2020-11-22 00:00:00,XEM/BTC,7.43e-06,7.63e-06,6.88e-06,6.98e-06,5.86857374,806043.66235889
1605916800,2020-11-21 00:00:00,XEM/BTC,6.64e-06,7.42e-06,6.57e-06,7.42e-06,7.99072256,1138678.82816468
1605830400,2020-11-20 00:00:00,XEM/BTC,6.47e-06,7.24e-06,6.3e-06,6.65e-06,19.18621051,2907215.96751785
1605744000,2020-11-19 00:00:00,XEM/BTC,7.43e-06,7.47e-06,7.43e-06,7.45e-06,0.002356,316.3
1605657600,2020-11-18 00:00:00,XEM/BTC,7.62e-06,7.63e-06,6.92e-06,7.43e-06,7.586,1043855.07
1605571200,2020-11-17 00:00:00,XEM/BTC,8.09e-06,8.18e-06,7.51e-06,7.62e-06,12.57,1616248.44
1605484800,2020-11-16 00:00:00,XEM/BTC,8.38e-06,8.48e-06,8.08e-06,8.09e-06,4.106,495429.04
1605398400,2020-11-15 00:00:00,XEM/BTC,8.53e-06,8.69e-06,8.17e-06,8.38e-06,3.952,460443.35
1605312000,2020-11-14 00:00:00,XEM/BTC,8.17e-06,8.65e-06,8.17e-06,8.53e-06,1.872,220168.73
1605225600,2020-11-13 00:00:00,XEM/BTC,7.99e-06,8.32e-06,7.71e-06,8.17e-06,3.663,460211.38
1605139200,2020-11-12 00:00:00,XEM/BTC,8.46e-06,8.54e-06,7.88e-06,7.99e-06,1.983,240430.75
1605052800,2020-11-11 00:00:00,XEM/BTC,8.6e-06,8.95e-06,8.17e-06,8.46e-06,4.418,517794.49
1604966400,2020-11-10 00:00:00,XEM/BTC,8.21e-06,8.71e-06,8.11e-06,8.6e-06,1.488,178008.16
1604880000,2020-11-09 00:00:00,XEM/BTC,8.18e-06,8.35e-06,7.9e-06,8.21e-06,1.212,149746.45
1604793600,2020-11-08 00:00:00,XEM/BTC,7.9e-06,8.25e-06,7.88e-06,8.18e-06,2.37,293846.33
1604707200,2020-11-07 00:00:00,XEM/BTC,8.08e-06,8.4e-06,7.5e-06,7.9e-06,8.449,1061725.02
1604620800,2020-11-06 00:00:00,XEM/BTC,6.51e-06,8.12e-06,6.51e-06,8.08e-06,7.164,969463.75
1604534400,2020-11-05 00:00:00,XEM/BTC,6.93e-06,7.01e-06,6.51e-06,6.51e-06,3.167,468987.05
1604448000,2020-11-04 00:00:00,XEM/BTC,7.11e-06,7.33e-06,6.62e-06,6.93e-06,2.915,416446.18
1604361600,2020-11-03 00:00:00,XEM/BTC,7.4e-06,7.59e-06,7.05e-06,7.11e-06,4.055,557897.0
1604275200,2020-11-02 00:00:00,XEM/BTC,7.14e-06,7.46e-06,7.14e-06,7.4e-06,1.883,256763.13
1604188800,2020-11-01 00:00:00,XEM/BTC,7.04e-06,7.36e-06,7.01e-06,7.14e-06,4.614,644370.03
1604102400,2020-10-31 00:00:00,XEM/BTC,7.05e-06,7.37e-06,6.93e-06,7.04e-06,2.67,378856.08
1604016000,2020-10-30 00:00:00,XEM/BTC,7.25e-06,7.33e-06,7.05e-06,7.05e-06,2.349,325216.14
1603929600,2020-10-29 00:00:00,XEM/BTC,6.97e-06,7.55e-06,6.95e-06,7.25e-06,2.989,411917.56
1603843200,2020-10-28 00:00:00,XEM/BTC,7.12e-06,7.12e-06,6.6e-06,6.97e-06,2.347,339753.27
1603756800,2020-10-27 00:00:00,XEM/BTC,7.58e-06,7.72e-06,7.05e-06,7.12e-06,4.509,608884.94
1603670400,2020-10-26 00:00:00,XEM/BTC,8.02e-06,8.18e-06,7.35e-06,7.58e-06,6.144,793396.52
1603584000,2020-10-25 00:00:00,XEM/BTC,8.04e-06,9e-06,7.84e-06,8.02e-06,12.76,1565056.7
1603497600,2020-10-24 00:00:00,XEM/BTC,8.32e-06,8.4e-06,8.04e-06,8.04e-06,0.7857,95527.35
1603411200,2020-10-23 00:00:00,XEM/BTC,8.37e-06,8.7e-06,8.31e-06,8.32e-06,1.915,223676.96
1603324800,2020-10-22 00:00:00,XEM/BTC,8.17e-06,8.56e-06,8.13e-06,8.37e-06,4.464,532084.4
1603238400,2020-10-21 00:00:00,XEM/BTC,9.06e-06,9.09e-06,8.09e-06,8.17e-06,6.498,773290.95
1603152000,2020-10-20 00:00:00,XEM/BTC,9.47e-06,9.52e-06,9.03e-06,9.06e-06,2.507,273875.57
1603065600,2020-10-19 00:00:00,XEM/BTC,9.78e-06,9.8e-06,9.45e-06,9.47e-06,4.47,468923.34
1602979200,2020-10-18 00:00:00,XEM/BTC,9.94e-06,1.006e-05,9.78e-06,9.78e-06,0.7217,72750.08
1602892800,2020-10-17 00:00:00,XEM/BTC,9.84e-06,1.02e-05,9.76e-06,9.94e-06,3.249,323933.63
1602806400,2020-10-16 00:00:00,XEM/BTC,1.008e-05,1.01e-05,9.56e-06,9.84e-06,2.903,296139.35
1602720000,2020-10-15 00:00:00,XEM/BTC,1.045e-05,1.046e-05,1.001e-05,1.008e-05,4.052,394867.65
1602633600,2020-10-14 00:00:00,XEM/BTC,1.07e-05,1.078e-05,1.035e-05,1.045e-05,2.416,230711.33
1602547200,2020-10-13 00:00:00,XEM/BTC,1.053e-05,1.076e-05,1.051e-05,1.07e-05,2.386,223693.66
1602460800,2020-10-12 00:00:00,XEM/BTC,1.062e-05,1.079e-05,1.048e-05,1.053e-05,1.726,162434.06
1602374400,2020-10-11 00:00:00,XEM/BTC,1.071e-05,1.074e-05,1.058e-05,1.062e-05,2.351,220844.27
1602288000,2020-10-10 00:00:00,XEM/BTC,1.082e-05,1.104e-05,1.061e-05,1.071e-05,7.311,676677.51
1602201600,2020-10-09 00:00:00,XEM/BTC,1.09e-05,1.099e-05,1.074e-05,1.082e-05,2.248,207460.04
1602115200,2020-10-08 00:00:00,XEM/BTC,1.101e-05,1.117e-05,1.082e-05,1.09e-05,2.381,218064.96
1602028800,2020-10-07 00:00:00,XEM/BTC,1.109e-05,1.109e-05,1.067e-05,1.101e-05,2.707,247953.93
1601942400,2020-10-06 00:00:00,XEM/BTC,1.133e-05,1.144e-05,1.09e-05,1.109e-05,6.846,609977.42
1601856000,2020-10-05 00:00:00,XEM/BTC,1.099e-05,1.167e-05,1.095e-05,1.133e-05,4.9,435988.9
1601769600,2020-10-04 00:00:00,XEM/BTC,1.079e-05,1.102e-05,1.065e-05,1.099e-05,10.59,985103.48
1601683200,2020-10-03 00:00:00,XEM/BTC,1.098e-05,1.107e-05,1.069e-05,1.079e-05,6.133,567158.52
1601596800,2020-10-02 00:00:00,XEM/BTC,1.109e-05,1.119e-05,1.063e-05,1.098e-05,14.14,1297596.32
1601510400,2020-10-01 00:00:00,XEM/BTC,1.055e-05,1.11e-05,1.055e-05,1.109e-05,6.026,556118.17
1601424000,2020-09-30 00:00:00,XEM/BTC,1.112e-05,1.112e-05,1.045e-05,1.055e-05,4.862,449931.68
1601337600,2020-09-29 00:00:00,XEM/BTC,1.107e-05,1.115e-05,1.086e-05,1.112e-05,2.626,239792.14
1601251200,2020-09-28 00:00:00,XEM/BTC,1.132e-05,1.14e-05,1.096e-05,1.107e-05,3.733,335182.09
1601164800,2020-09-27 00:00:00,XEM/BTC,1.132e-05,1.167e-05,1.105e-05,1.132e-05,10.47,927319.27
1601078400,2020-09-26 00:00:00,XEM/BTC,1.078e-05,1.168e-05,1.069e-05,1.132e-05,13.02,1156688.51
1600992000,2020-09-25 00:00:00,XEM/BTC,1.007e-05,1.1e-05,9.9e-06,1.078e-05,7.092,680449.63
1600905600,2020-09-24 00:00:00,XEM/BTC,1.02e-05,1.033e-05,9.92e-06,1.007e-05,2.964,293078.64
1600819200,2020-09-23 00:00:00,XEM/BTC,1.029e-05,1.053e-05,1.013e-05,1.02e-05,2.45,238826.71
1600732800,2020-09-22 00:00:00,XEM/BTC,1.034e-05,1.034e-05,9.97e-06,1.029e-05,3.874,381603.22
1600646400,2020-09-21 00:00:00,XEM/BTC,1.025e-05,1.059e-05,9.87e-06,1.034e-05,13.19,1290781.68
1600560000,2020-09-20 00:00:00,XEM/BTC,1.038e-05,1.041e-05,9.95e-06,1.025e-05,6.57,649053.72
1600473600,2020-09-19 00:00:00,XEM/BTC,1.004e-05,1.1e-05,1.004e-05,1.038e-05,11.44,1076067.63
1600387200,2020-09-18 00:00:00,XEM/BTC,9.65e-06,1.024e-05,9e-06,1.004e-05,11.65,1223090.73
1600300800,2020-09-17 00:00:00,XEM/BTC,1.015e-05,1.057e-05,9.51e-06,9.65e-06,17.91,1777502.12
1600214400,2020-09-16 00:00:00,XEM/BTC,1.111e-05,1.111e-05,1.007e-05,1.015e-05,9.78,932663.98
1600128000,2020-09-15 00:00:00,XEM/BTC,1.136e-05,1.154e-05,1.087e-05,1.111e-05,3.77,335420.03
1600041600,2020-09-14 00:00:00,XEM/BTC,1.156e-05,1.171e-05,1.117e-05,1.136e-05,3.629,315862.54
1599955200,2020-09-13 00:00:00,XEM/BTC,1.217e-05,1.223e-05,1.101e-05,1.156e-05,9.784,853433.34
1599868800,2020-09-12 00:00:00,XEM/BTC,1.262e-05,1.293e-05,1.217e-05,1.217e-05,4.594,365818.11
1599782400,2020-09-11 00:00:00,XEM/BTC,1.271e-05,1.302e-05,1.241e-05,1.262e-05,9.918,789449.05
1599696000,2020-09-10 00:00:00,XEM/BTC,1.232e-05,1.29e-05,1.232e-05,1.271e-05,6.796,535189.49
1599609600,2020-09-09 00:00:00,XEM/BTC,1.236e-05,1.269e-05,1.205e-05,1.232e-05,19.34,1563876.05
1599523200,2020-09-08 00:00:00,XEM/BTC,1.311e-05,1.311e-05,1.207e-05,1.236e-05,10.75,869281.1
1599436800,2020-09-07 00:00:00,XEM/BTC,1.326e-05,1.349e-05,1.159e-05,1.311e-05,28.55,2270275.18
1599350400,2020-09-06 00:00:00,XEM/BTC,1.095e-05,1.349e-05,1.031e-05,1.326e-05,31.38,2715047.55
1599264000,2020-09-05 00:00:00,XEM/BTC,1.317e-05,1.343e-05,1.028e-05,1.095e-05,58.67,5031791.46
1599177600,2020-09-04 00:00:00,XEM/BTC,1.366e-05,1.4e-05,1.174e-05,1.317e-05,57.66,4368347.58
1599091200,2020-09-03 00:00:00,XEM/BTC,1.41e-05,1.5e-05,1.28e-05,1.366e-05,40.11,2856905.17
1599004800,2020-09-02 00:00:00,XEM/BTC,1.306e-05,1.41e-05,1.228e-05,1.41e-05,22.04,1682644.3
1598918400,2020-09-01 00:00:00,XEM/BTC,1.217e-05,1.425e-05,1.195e-05,1.306e-05,52.65,3980224.11
1598832000,2020-08-31 00:00:00,XEM/BTC,1.103e-05,1.236e-05,1.091e-05,1.217e-05,12.87,1096506.87
1598745600,2020-08-30 00:00:00,XEM/BTC,1.243e-05,1.36e-05,1.066e-05,1.103e-05,45.25,3765048.14
1598659200,2020-08-29 00:00:00,XEM/BTC,9.36e-06,1.309e-05,9.22e-06,1.243e-05,64.54,5882841.61
1598572800,2020-08-28 00:00:00,XEM/BTC,8.2e-06,9.4e-06,8.12e-06,9.36e-06,8.889,1022953.04
1598486400,2020-08-27 00:00:00,XEM/BTC,8.45e-06,8.53e-06,7.94e-06,8.2e-06,4.339,530449.63
1598400000,2020-08-26 00:00:00,XEM/BTC,8.27e-06,8.66e-06,7.89e-06,8.45e-06,14.84,1789863.76
1598313600,2020-08-25 00:00:00,XEM/BTC,7.85e-06,8.7e-06,7.64e-06,8.27e-06,13.98,1720279.45
1598227200,2020-08-24 00:00:00,XEM/BTC,8.42e-06,8.97e-06,7.51e-06,7.85e-06,19.37,2403414.85
1598140800,2020-08-23 00:00:00,XEM/BTC,7.18e-06,8.88e-06,7.05e-06,8.42e-06,24.62,3169519.5
1598054400,2020-08-22 00:00:00,XEM/BTC,6.4e-06,7.25e-06,6.3e-06,7.18e-06,17.88,2581566.63
1597968000,2020-08-21 00:00:00,XEM/BTC,6.33e-06,7e-06,6.31e-06,6.4e-06,18.52,2794278.89
1597881600,2020-08-20 00:00:00,XEM/BTC,6.02e-06,6.33e-06,5.93e-06,6.33e-06,2.795,456300.08
1597795200,2020-08-19 00:00:00,XEM/BTC,6.15e-06,6.46e-06,5.83e-06,6.02e-06,5.319,873320.88
1597708800,2020-08-18 00:00:00,XEM/BTC,6.49e-06,6.65e-06,5.97e-06,6.15e-06,14.36,2284646.98
1597622400,2020-08-17 00:00:00,XEM/BTC,5.55e-06,6.67e-06,5.53e-06,6.49e-06,12.46,2065920.07
1597536000,2020-08-16 00:00:00,XEM/BTC,5.4e-06,5.74e-06,5.35e-06,5.55e-06,6.297,1147716.72
1597449600,2020-08-15 00:00:00,XEM/BTC,5.27e-06,5.4e-06,5.2e-06,5.4e-06,2.244,421954.38
1597363200,2020-08-14 00:00:00,XEM/BTC,5.2e-06,5.33e-06,5.2e-06,5.27e-06,2.824,537635.31
1597276800,2020-08-13 00:00:00,XEM/BTC,5.2e-06,5.25e-06,5.11e-06,5.2e-06,4.525,870862.38
1597190400,2020-08-12 00:00:00,XEM/BTC,5.38e-06,5.38e-06,5.12e-06,5.2e-06,9.687,1856441.6
1597104000,2020-08-11 00:00:00,XEM/BTC,5.26e-06,5.42e-06,5.17e-06,5.38e-06,4.335,819714.39
1597017600,2020-08-10 00:00:00,XEM/BTC,5.38e-06,5.4e-06,5.2e-06,5.26e-06,2.178,412068.13
