https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WAN,Volume BTC
1645142400,2022-02-18 00:00:00,WAN/BTC,0.00001059,0.00001078,0.00001037,0.0000105,155066.29366692,1.6433373246725802
1645056000,2022-02-17 00:00:00,WAN/BTC,0.0000107,0.00001108,0.00001049,0.0000106,198292.28213415,2.1085552986638988
1644969600,2022-02-16 00:00:00,WAN/BTC,0.00001107,0.00001114,0.00001063,0.0000107,262222.46893336,2.863317710909743
1644883200,2022-02-15 00:00:00,WAN/BTC,0.00001189,0.00001292,0.00001088,0.00001107,315542.80984187,3.5704631692707143
1644796800,2022-02-14 00:00:00,WAN/BTC,0.00001018,0.00001448,0.00001004,0.00001183,676356.81657756,7.6602646257618101
1644710400,2022-02-13 00:00:00,WAN/BTC,0.00001018,0.00001039,0.00001009,0.00001019,128772.41411871,1.3135767976477632
1644624000,2022-02-12 00:00:00,WAN/BTC,0.00001003,0.00001038,0.00000986,0.00001018,136975.75537925,1.3755591019356847
1644537600,2022-02-11 00:00:00,WAN/BTC,0.00001043,0.00001053,0.00000997,0.00001003,139545.99477623,1.4456533575439318
1644451200,2022-02-10 00:00:00,WAN/BTC,0.00001092,0.00001096,0.00001038,0.00001043,142359.88407713,1.5200031621587411
1644364800,2022-02-09 00:00:00,WAN/BTC,0.00001059,0.00001101,0.00001052,0.00001092,176394.55287032,1.8905765144108066
1644278400,2022-02-08 00:00:00,WAN/BTC,0.00001089,0.00001149,0.0000105,0.00001059,189456.88522239,2.0469513797849535
1644192000,2022-02-07 00:00:00,WAN/BTC,0.00001051,0.00001175,0.00001041,0.00001089,322406.82582648,3.4355058203414966
1644105600,2022-02-06 00:00:00,WAN/BTC,0.00001052,0.00001063,0.00001038,0.0000105,151837.76019353,1.5929208720768021
1644019200,2022-02-05 00:00:00,WAN/BTC,0.00001063,0.00001107,0.00001043,0.00001052,188200.04607582,2.0105672098183998
1643932800,2022-02-04 00:00:00,WAN/BTC,0.00001103,0.00001146,0.00001054,0.00001063,218838.03018526,2.3910968727942372
1643846400,2022-02-03 00:00:00,WAN/BTC,0.000011,0.00001112,0.0000108,0.00001103,162387.1056572,1.777005777424908
1643760000,2022-02-02 00:00:00,WAN/BTC,0.00001081,0.00001111,0.00001077,0.000011,202678.87578538,2.2102538299757276
1643673600,2022-02-01 00:00:00,WAN/BTC,0.00001067,0.00001106,0.00001067,0.00001081,206984.01095625,2.2504672052356805
1643587200,2022-01-31 00:00:00,WAN/BTC,0.00001094,0.00001096,0.0000102,0.00001067,334514.59383911,3.5551761594576812
1643500800,2022-01-30 00:00:00,WAN/BTC,0.00001128,0.00001175,0.00001091,0.00001094,168675.18124897,1.899253072153601
1643414400,2022-01-29 00:00:00,WAN/BTC,0.00001117,0.0000122,0.00001114,0.00001129,245147.60455122,2.7789753345805655
1643328000,2022-01-28 00:00:00,WAN/BTC,0.00001109,0.00001244,0.00001075,0.00001117,397523.96939204,4.496054686289502
1643241600,2022-01-27 00:00:00,WAN/BTC,0.00001113,0.0000117,0.00000987,0.00001108,353960.19386646,3.8908392722726133
1643155200,2022-01-26 00:00:00,WAN/BTC,0.00001075,0.00001414,0.00001037,0.00001113,431920.98744528,4.8622572191705752
1643068800,2022-01-25 00:00:00,WAN/BTC,0.00001083,0.00001097,0.0000106,0.00001075,174745.43045655,1.8794798592714312
1642982400,2022-01-24 00:00:00,WAN/BTC,0.00001128,0.00001138,0.00001072,0.00001083,261146.02187886,2.8956554311124683
1642896000,2022-01-23 00:00:00,WAN/BTC,0.00001169,0.0000121,0.00001113,0.00001128,201881.30074923,2.3314009102148861
1642809600,2022-01-22 00:00:00,WAN/BTC,0.00001194,0.00001227,0.00001114,0.00001169,315929.58147545,3.6665647583190662
1642723200,2022-01-21 00:00:00,WAN/BTC,0.00001295,0.00001296,0.00001189,0.00001194,188627.43687365,2.339511864843374
1642636800,2022-01-20 00:00:00,WAN/BTC,0.00001305,0.00001326,0.00001267,0.00001295,162663.01458694,2.1040291812486303
1642550400,2022-01-19 00:00:00,WAN/BTC,0.0000128,0.00001346,0.00001254,0.00001305,144451.39061811,1.8624708723406951
1642464000,2022-01-18 00:00:00,WAN/BTC,0.00001296,0.00001319,0.00001268,0.0000128,195789.00472331,2.5187877341897061
1642377600,2022-01-17 00:00:00,WAN/BTC,0.00001307,0.00001317,0.0000128,0.00001296,125210.74215006,1.627233758431721
1642291200,2022-01-16 00:00:00,WAN/BTC,0.00001338,0.00001359,0.00001306,0.00001307,146883.76931798,1.9486599977272542
1642204800,2022-01-15 00:00:00,WAN/BTC,0.00001336,0.00001394,0.00001331,0.00001337,155248.55917794,2.0934432099696303
1642118400,2022-01-14 00:00:00,WAN/BTC,0.00001353,0.00001364,0.0000132,0.00001336,133009.13330961,1.7853938396733867
1642032000,2022-01-13 00:00:00,WAN/BTC,0.00001336,0.00001412,0.00001214,0.00001354,248262.07114813,3.3293088637612262
1641945600,2022-01-12 00:00:00,WAN/BTC,0.00001293,0.00001375,0.00001282,0.00001336,211154.51988626,2.7449431336379147
1641859200,2022-01-11 00:00:00,WAN/BTC,0.00001268,0.00001367,0.00001259,0.00001292,131831.37172632,1.6841323354762964
1641772800,2022-01-10 00:00:00,WAN/BTC,0.0000136,0.00001362,0.00001259,0.00001267,125110.22053099,1.6343308532393365
1641686400,2022-01-09 00:00:00,WAN/BTC,0.00001325,0.00001377,0.00001311,0.0000136,126291.7163105,1.6867833215054149
1641600000,2022-01-08 00:00:00,WAN/BTC,0.00001378,0.00001403,0.00001315,0.00001325,182010.559852,2.4881085483541477
1641513600,2022-01-07 00:00:00,WAN/BTC,0.00001421,0.00001423,0.00001344,0.00001378,266869.50883636,3.689603942282215
1641427200,2022-01-06 00:00:00,WAN/BTC,0.00001459,0.00001479,0.00001376,0.00001421,249860.22451372,3.5496194497938174
1641340800,2022-01-05 00:00:00,WAN/BTC,0.0000149,0.00001511,0.00001382,0.00001457,356959.67927589,5.2013064415110998
1641254400,2022-01-04 00:00:00,WAN/BTC,0.00001506,0.00001534,0.00001465,0.0000149,183451.3319502,2.7607700770434423
1641168000,2022-01-03 00:00:00,WAN/BTC,0.00001533,0.00001583,0.00001501,0.00001506,159446.02274743,2.4197815208120184
1641081600,2022-01-02 00:00:00,WAN/BTC,0.00001575,0.00001595,0.0000152,0.00001533,175455.61369526,2.7085911179157739
1640995200,2022-01-01 00:00:00,WAN/BTC,0.0000151,0.00001636,0.00001477,0.00001575,386273.22399624,5.9083998325568774
1640908800,2021-12-31 00:00:00,WAN/BTC,0.00001519,0.0000168,0.00001485,0.0000151,295316.96725783,4.5568607938498001
1640822400,2021-12-30 00:00:00,WAN/BTC,0.00001464,0.000018,0.00001433,0.00001519,486962.99498194,7.6897382219996016
1640736000,2021-12-29 00:00:00,WAN/BTC,0.00001443,0.00001514,0.00001405,0.00001464,184212.98645777,2.6577854747098206
1640649600,2021-12-28 00:00:00,WAN/BTC,0.00001438,0.00001448,0.00001397,0.00001446,142177.0724743,2.0219023174755304
