https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRY,Volume ETH
1588636800,2020-05-05 00:00:00,ETH/TRY,1467.49,1526.09,1456.27,1468.12,140868.01,95.43
1588550400,2020-05-04 00:00:00,ETH/TRY,1491.6,1520.53,1397.0,1467.49,140652.84,96.69
1588464000,2020-05-03 00:00:00,ETH/TRY,1543.69,1552.52,1476.72,1491.6,143963.25,95.07
1588377600,2020-05-02 00:00:00,ETH/TRY,1533.48,1550.04,1479.76,1543.69,144876.05,95.64
1588291200,2020-05-01 00:00:00,ETH/TRY,1451.31,1681.63,1403.0,1533.48,138503.62,91.69
1588204800,2020-04-30 00:00:00,ETH/TRY,1414.06,1690.0,1395.5,1451.31,142813.57,95.66
1588118400,2020-04-29 00:00:00,ETH/TRY,1427.18,1690.0,1354.2,1414.06,138016.18,95.31
1588032000,2020-04-28 00:00:00,ETH/TRY,1378.04,1445.0,1339.67,1427.18,131866.15,95.65
1587945600,2020-04-27 00:00:00,ETH/TRY,1398.4,1436.3,1339.68,1378.04,120728.98,87.71
1587859200,2020-04-26 00:00:00,ETH/TRY,1324.22,1607.44,1323.12,1398.4,129739.39,94.87
1587772800,2020-04-25 00:00:00,ETH/TRY,1315.64,1387.77,1304.71,1324.22,128351.34,95.33
1587686400,2020-04-24 00:00:00,ETH/TRY,1314.85,1360.59,1289.0,1315.64,127133.94,96.0
1587600000,2020-04-23 00:00:00,ETH/TRY,1286.67,1360.26,1254.0,1314.85,119345.8,91.89
1587513600,2020-04-22 00:00:00,ETH/TRY,1229.56,1306.62,1221.48,1286.67,98995.57,78.97
1587427200,2020-04-21 00:00:00,ETH/TRY,1246.13,1261.31,1221.47,1229.56,116964.28,94.26
1587340800,2020-04-20 00:00:00,ETH/TRY,1249.99,1306.62,1222.6,1246.13,119656.59,94.72
1587254400,2020-04-19 00:00:00,ETH/TRY,1285.08,1400.0,1212.57,1249.99,126666.54,99.06
1587168000,2020-04-18 00:00:00,ETH/TRY,1202.11,1395.6,1185.0,1285.08,118096.38,95.16
1587081600,2020-04-17 00:00:00,ETH/TRY,1239.67,1403.0,1126.0,1202.11,112698.46,94.38
1586995200,2020-04-16 00:00:00,ETH/TRY,1129.91,1289.99,1069.19,1239.67,104640.59,88.98
1586908800,2020-04-15 00:00:00,ETH/TRY,1112.75,1172.97,1043.88,1129.91,106368.36,94.94
1586822400,2020-04-14 00:00:00,ETH/TRY,1125.34,1155.0,999.94,1112.75,103230.61,95.11
1586736000,2020-04-13 00:00:00,ETH/TRY,1123.99,1179.0,967.0,1125.34,101968.35,94.69
1586649600,2020-04-12 00:00:00,ETH/TRY,1147.86,1179.0,941.0,1123.99,104027.69,94.81
1586563200,2020-04-11 00:00:00,ETH/TRY,1139.02,1170.5,1060.59,1147.86,105978.13,94.37
1586476800,2020-04-10 00:00:00,ETH/TRY,1146.38,1239.41,1078.0,1139.02,109441.76,95.56
1586390400,2020-04-09 00:00:00,ETH/TRY,1157.67,1239.36,1126.0,1146.38,112164.65,95.0
1586304000,2020-04-08 00:00:00,ETH/TRY,1164.69,1275.06,1098.08,1157.67,112168.19,94.87
1586217600,2020-04-07 00:00:00,ETH/TRY,1119.36,1273.06,1079.04,1164.69,100412.96,84.82
1586131200,2020-04-06 00:00:00,ETH/TRY,981.47,1225.79,949.75,1119.36,100866.31,95.38
1586044800,2020-04-05 00:00:00,ETH/TRY,936.89,1077.7,936.81,981.47,94420.42,96.83
1585958400,2020-04-04 00:00:00,ETH/TRY,961.44,1010.83,930.0,936.89,92286.92,95.15
1585872000,2020-04-03 00:00:00,ETH/TRY,923.45,1010.94,916.91,961.44,92476.08,95.78
1585785600,2020-04-02 00:00:00,ETH/TRY,900.44,1001.36,894.91,923.45,70592.39,76.68
1585699200,2020-04-01 00:00:00,ETH/TRY,882.29,1137.33,856.41,900.44,85160.78,95.51
1585612800,2020-03-31 00:00:00,ETH/TRY,891.57,907.97,857.02,882.29,86086.19,96.89
1585526400,2020-03-30 00:00:00,ETH/TRY,867.78,930.0,864.16,891.57,94286.74,105.29
1585440000,2020-03-29 00:00:00,ETH/TRY,860.76,939.2,858.42,867.78,94626.51,105.57
1585353600,2020-03-28 00:00:00,ETH/TRY,884.34,1026.83,847.0,860.76,91092.76,101.23
1585267200,2020-03-27 00:00:00,ETH/TRY,900.26,1046.5,772.34,884.34,88639.71,98.65
1585180800,2020-03-26 00:00:00,ETH/TRY,915.24,1047.35,802.4,900.26,97050.82,104.86
1585094400,2020-03-25 00:00:00,ETH/TRY,935.38,1045.06,807.29,915.24,94524.75,101.74
1585008000,2020-03-24 00:00:00,ETH/TRY,903.6,1049.84,879.42,935.38,97451.42,105.8
1584921600,2020-03-23 00:00:00,ETH/TRY,922.14,1099.6,789.38,903.6,98406.05,106.35
1584835200,2020-03-22 00:00:00,ETH/TRY,943.84,982.27,773.73,922.14,92728.47,101.02
1584748800,2020-03-21 00:00:00,ETH/TRY,824.63,1030.83,780.65,943.84,98479.18,105.75
1584662400,2020-03-20 00:00:00,ETH/TRY,969.15,1050.94,748.05,824.63,98514.4,103.18
1584576000,2020-03-19 00:00:00,ETH/TRY,831.93,1030.33,744.25,969.15,80137.25,92.35
1584489600,2020-03-18 00:00:00,ETH/TRY,853.68,1002.02,700.0,831.93,89234.21,106.56
