https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ARPA,Volume USDT
1649548800,2022-04-10 00:00:00,ARPA/USDT,0.074054,0.0844,0.0698,0.070191,6794517.78705612,521292.72032375211704
1649462400,2022-04-09 00:00:00,ARPA/USDT,0.072841,0.074645,0.071545,0.074035,1702518.16332024,124871.78948647356861
1649376000,2022-04-08 00:00:00,ARPA/USDT,0.080781,0.082242,0.071889,0.072698,3231366.74937549,252865.81176104301326
1649289600,2022-04-07 00:00:00,ARPA/USDT,0.078031,0.082406,0.0765,0.080748,1809982.40883141,144863.61795541912564
1649203200,2022-04-06 00:00:00,ARPA/USDT,0.087534,0.087834,0.077227,0.078,5541474.7386395,453500.01979131218923
1649116800,2022-04-05 00:00:00,ARPA/USDT,0.090162,0.09488,0.087035,0.087435,7799374.63060142,711944.87221237205905
1649030400,2022-04-04 00:00:00,ARPA/USDT,0.090861,0.093325,0.0855,0.089977,7414404.79452745,664465.47828346006358
1648944000,2022-04-03 00:00:00,ARPA/USDT,0.087162,0.091768,0.0853,0.091261,1655450.2597742,147635.84570773989853
1648857600,2022-04-02 00:00:00,ARPA/USDT,0.088483,0.0924,0.086841,0.087162,2863413.3626464,256689.7771564108576
1648771200,2022-04-01 00:00:00,ARPA/USDT,0.085281,0.094038,0.080009,0.088809,4421374.8001837,386979.46364323485592
1648684800,2022-03-31 00:00:00,ARPA/USDT,0.088351,0.0942,0.082536,0.085269,6092290.64745098,541216.22468969627541
1648598400,2022-03-30 00:00:00,ARPA/USDT,0.085621,0.090513,0.082857,0.0878,6141633.05356539,537538.52053629850739
1648512000,2022-03-29 00:00:00,ARPA/USDT,0.079086,0.089597,0.079071,0.086014,6697990.62190669,570674.74834677644618
1648425600,2022-03-28 00:00:00,ARPA/USDT,0.08427,0.089902,0.077001,0.079161,7446280.54309267,634126.04369692520509
1648339200,2022-03-27 00:00:00,ARPA/USDT,0.08151,0.085349,0.080159,0.084303,3393896.34752653,280155.56061230059564
1648252800,2022-03-26 00:00:00,ARPA/USDT,0.080047,0.081917,0.079061,0.081491,1448279.66144857,116531.40168108261017
1648166400,2022-03-25 00:00:00,ARPA/USDT,0.083789,0.08875,0.078867,0.080298,6099933.03014988,508672.57404930051533
1648080000,2022-03-24 00:00:00,ARPA/USDT,0.076129,0.091787,0.074293,0.083793,6142929.87339172,514010.31242213608193
1647993600,2022-03-23 00:00:00,ARPA/USDT,0.072746,0.077968,0.071712,0.076167,4454098.83389271,336490.75552309381393
1647907200,2022-03-22 00:00:00,ARPA/USDT,0.071308,0.075708,0.070919,0.072457,1348029.75448692,99682.88330928322722
1647820800,2022-03-21 00:00:00,ARPA/USDT,0.070314,0.073273,0.0696,0.071299,1745339.49433823,125505.10556214562823
1647734400,2022-03-20 00:00:00,ARPA/USDT,0.071934,0.07224,0.0695,0.070305,1831342.50788353,129972.6377607530869
1647648000,2022-03-19 00:00:00,ARPA/USDT,0.070855,0.075239,0.0707,0.071906,2563689.36294983,187729.23021517296381
1647561600,2022-03-18 00:00:00,ARPA/USDT,0.068482,0.071936,0.0668,0.071059,1253143.84520595,86775.44916668168764
1647475200,2022-03-17 00:00:00,ARPA/USDT,0.070424,0.070708,0.068001,0.068376,780771.06889232,54192.35741208590523
1647388800,2022-03-16 00:00:00,ARPA/USDT,0.065403,0.0706,0.065062,0.070285,1274423.12105587,85629.22313318310115
1647302400,2022-03-15 00:00:00,ARPA/USDT,0.066407,0.069613,0.063487,0.065501,3194493.32078926,213681.11724308849445
1647216000,2022-03-14 00:00:00,ARPA/USDT,0.063487,0.066547,0.062916,0.066426,833153.06064039,53776.88283175961794
1647129600,2022-03-13 00:00:00,ARPA/USDT,0.066532,0.068237,0.063527,0.063592,1344201.96574066,89489.72864170119596
1647043200,2022-03-12 00:00:00,ARPA/USDT,0.066136,0.068742,0.066045,0.066597,1244350.81081654,83985.53879204049709
1646956800,2022-03-11 00:00:00,ARPA/USDT,0.068446,0.070135,0.066149,0.066149,3399868.58942704,231657.73327603345059
1646870400,2022-03-10 00:00:00,ARPA/USDT,0.071582,0.07256,0.0662,0.068581,2715333.27113835,185420.33740231121387
1646784000,2022-03-09 00:00:00,ARPA/USDT,0.069583,0.073742,0.069183,0.071781,2356018.29289598,169001.05511463498221
1646697600,2022-03-08 00:00:00,ARPA/USDT,0.067229,0.070918,0.06672,0.069572,1686310.66820085,117311.15481917978298
1646611200,2022-03-07 00:00:00,ARPA/USDT,0.06868,0.070472,0.065,0.066944,1169077.2824836,79055.8021165359749
1646524800,2022-03-06 00:00:00,ARPA/USDT,0.070903,0.073099,0.068088,0.068925,1842735.77290517,130823.12269732418179
1646438400,2022-03-05 00:00:00,ARPA/USDT,0.069067,0.071341,0.06672,0.070718,959813.72026812,66503.4140199761543
1646352000,2022-03-04 00:00:00,ARPA/USDT,0.072232,0.074074,0.067654,0.069225,2044380.70521639,144960.12927635653499
1646265600,2022-03-03 00:00:00,ARPA/USDT,0.077641,0.077916,0.07132,0.0724,1622730.20942584,121273.40999875831639
1646179200,2022-03-02 00:00:00,ARPA/USDT,0.078474,0.079662,0.075709,0.077665,1499694.80963761,116812.10379985267267
1646092800,2022-03-01 00:00:00,ARPA/USDT,0.077876,0.081009,0.076791,0.078287,3432496.58226495,271596.71073043428781
1646006400,2022-02-28 00:00:00,ARPA/USDT,0.0694,0.077938,0.068826,0.077938,1717205.40953566,126703.2149717782366
1645920000,2022-02-27 00:00:00,ARPA/USDT,0.07288,0.077893,0.068393,0.069784,3326083.14882146,243288.16540238093347
1645833600,2022-02-26 00:00:00,ARPA/USDT,0.073441,0.076156,0.07193,0.072974,1014581.28402453,74873.17707212626078
1645747200,2022-02-25 00:00:00,ARPA/USDT,0.068556,0.074723,0.06698,0.073314,4781104.62763179,335481.51617668878127
1645660800,2022-02-24 00:00:00,ARPA/USDT,0.068641,0.070114,0.061056,0.068386,5206631.24413874,338223.13712574647876
1645574400,2022-02-23 00:00:00,ARPA/USDT,0.070824,0.076139,0.068676,0.068676,5835073.25256854,422952.6578545972042
1645488000,2022-02-22 00:00:00,ARPA/USDT,0.068071,0.072,0.064253,0.070772,5645521.30965761,381363.04741988603118
1645401600,2022-02-21 00:00:00,ARPA/USDT,0.074592,0.079643,0.0676,0.067951,6435624.28634092,488325.45910778728957
1645315200,2022-02-20 00:00:00,ARPA/USDT,0.080924,0.081013,0.073134,0.074351,6817663.0019752,515746.56916909460059
1645228800,2022-02-19 00:00:00,ARPA/USDT,0.081114,0.083913,0.07632,0.080613,6986358.99903286,558992.29764462616533
1645142400,2022-02-18 00:00:00,ARPA/USDT,0.082559,0.087528,0.079345,0.081048,9523634.42260535,795585.27855779980854
1645056000,2022-02-17 00:00:00,ARPA/USDT,0.089991,0.092963,0.082,0.08253,12966389.86270658,1135758.0423387540132
1644969600,2022-02-16 00:00:00,ARPA/USDT,0.092943,0.095273,0.088291,0.090012,10884835.31128817,989608.74790713593898
1644883200,2022-02-15 00:00:00,ARPA/USDT,0.086758,0.095544,0.086758,0.092822,13383340.1559625,1226680.97257686415891
1644796800,2022-02-14 00:00:00,ARPA/USDT,0.086785,0.093791,0.084772,0.08675,11070222.68119712,978643.36531573397422
1644710400,2022-02-13 00:00:00,ARPA/USDT,0.095691,0.101891,0.0862,0.086641,15501508.89397466,1454661.09720296852974
