https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRPBEAR,Volume USDT
1628726400000.0,2021-08-12 00:00:00,XRPBEAR/USDT,6.5e-07,8e-07,6e-07,7.3e-07,41248912328.76712,30111.706
1628640000000.0,2021-08-11 00:00:00,XRPBEAR/USDT,1.2e-06,1.2e-06,5.2e-07,6.5e-07,48203284615.38461,31332.135
1628553600000.0,2021-08-10 00:00:00,XRPBEAR/USDT,1.36e-06,1.44e-06,1.17e-06,1.2e-06,4642158333.333334,5570.59
1628467200000.0,2021-08-09 00:00:00,XRPBEAR/USDT,1.6e-06,1.71e-06,1.33e-06,1.36e-06,316786029.41176474,430.829
1628380800000.0,2021-08-08 00:00:00,XRPBEAR/USDT,1.43e-06,1.63e-06,1.3e-06,1.6e-06,2193631875.0,3509.811
1628294400000.0,2021-08-07 00:00:00,XRPBEAR/USDT,1.93e-06,1.97e-06,1.42e-06,1.43e-06,11266326573.426573,16110.847
1628208000000.0,2021-08-06 00:00:00,XRPBEAR/USDT,2.04e-06,2.09e-06,1.88e-06,1.93e-06,3337338860.1036267,6441.064
1628121600000.0,2021-08-05 00:00:00,XRPBEAR/USDT,2.06e-06,2.26e-06,1.99e-06,2.04e-06,1128903921.5686274,2302.964
1628035200000.0,2021-08-04 00:00:00,XRPBEAR/USDT,2.19e-06,2.35e-06,1.99e-06,2.06e-06,144302912.62135923,297.264
1627948800000.0,2021-08-03 00:00:00,XRPBEAR/USDT,1.99e-06,2.29e-06,1.96e-06,2.19e-06,15310045.662100457,33.529
1627862400000.0,2021-08-02 00:00:00,XRPBEAR/USDT,2.19e-06,2.26e-06,1.79e-06,1.99e-06,1384085427.1356783,2754.33
1627776000000.0,2021-08-01 00:00:00,XRPBEAR/USDT,2.01e-06,2.27e-06,1.77e-06,2.19e-06,0.0,0.0
1627689600000.0,2021-07-31 00:00:00,XRPBEAR/USDT,1.96e-06,2.06e-06,1.94e-06,2.01e-06,135240796.0199005,271.834
1627603200000.0,2021-07-30 00:00:00,XRPBEAR/USDT,2e-06,2.26e-06,1.86e-06,1.96e-06,1072466836.7346939,2102.035
1627516800000.0,2021-07-29 00:00:00,XRPBEAR/USDT,2.17e-06,2.47e-06,1.88e-06,2e-06,3637232000.0,7274.464
1627430400000.0,2021-07-28 00:00:00,XRPBEAR/USDT,3.38e-06,3.48e-06,1.99e-06,2.17e-06,1776339953.9170508,3854.6577
1627344000000.0,2021-07-27 00:00:00,XRPBEAR/USDT,3.7e-06,3.84e-06,3.16e-06,3.38e-06,256511538.4615385,867.009
1627257600000.0,2021-07-26 00:00:00,XRPBEAR/USDT,4.23e-06,4.24e-06,2.92e-06,3.7e-06,388759297.2972973,1438.4094
1627171200000.0,2021-07-25 00:00:00,XRPBEAR/USDT,4.17e-06,4.5e-06,4.12e-06,4.23e-06,12374964.539007092,52.3461
1627084800000.0,2021-07-24 00:00:00,XRPBEAR/USDT,4.18e-06,4.34e-06,3.95e-06,4.17e-06,375869448.44124705,1567.3756
1626998400000.0,2021-07-23 00:00:00,XRPBEAR/USDT,4.55e-06,4.9e-06,4.16e-06,4.18e-06,737761985.645933,3083.8451
1626912000000.0,2021-07-22 00:00:00,XRPBEAR/USDT,5.17e-06,5.39e-06,4.29e-06,4.55e-06,498167890.10989016,2266.6639
1626825600000.0,2021-07-21 00:00:00,XRPBEAR/USDT,6.68e-06,6.97e-06,4.83e-06,5.17e-06,1189416537.7176015,6149.2835
1626739200000.0,2021-07-20 00:00:00,XRPBEAR/USDT,5.8e-06,7.01e-06,5.46e-06,6.68e-06,1865590568.8622754,12462.145
1626652800000.0,2021-07-19 00:00:00,XRPBEAR/USDT,5e-06,5.85e-06,4.99e-06,5.8e-06,465625413.7931034,2700.6274
1626566400000.0,2021-07-18 00:00:00,XRPBEAR/USDT,5.13e-06,5.33e-06,4.67e-06,5e-06,203151980.0,1015.7599
1626480000000.0,2021-07-17 00:00:00,XRPBEAR/USDT,4.95e-06,5.38e-06,4.81e-06,5.13e-06,54606471.734892786,280.1312
1626393600000.0,2021-07-16 00:00:00,XRPBEAR/USDT,4.8e-06,5.04e-06,4.27e-06,4.95e-06,471018666.6666666,2331.5424
1626307200000.0,2021-07-15 00:00:00,XRPBEAR/USDT,4.35e-06,4.95e-06,4.23e-06,4.8e-06,226315395.83333337,1086.3139
1626220800000.0,2021-07-14 00:00:00,XRPBEAR/USDT,4.38e-06,5.01e-06,4.26e-06,4.35e-06,230941172.41379312,1004.5941
1626134400000.0,2021-07-13 00:00:00,XRPBEAR/USDT,4.19e-06,4.51e-06,3.92e-06,4.38e-06,216697351.5981735,949.1344
1626048000000.0,2021-07-12 00:00:00,XRPBEAR/USDT,4.02e-06,4.33e-06,3.64e-06,4.19e-06,132420954.65393795,554.8438
1625961600000.0,2021-07-11 00:00:00,XRPBEAR/USDT,4.22e-06,4.4e-06,3.87e-06,4.02e-06,1370512860.6965175,5509.4617
1625875200000.0,2021-07-10 00:00:00,XRPBEAR/USDT,4e-06,4.45e-06,3.82e-06,4.22e-06,42560853.080568716,179.6068
1625788800000.0,2021-07-09 00:00:00,XRPBEAR/USDT,4.35e-06,4.95e-06,3.86e-06,4e-06,166783600.0,667.1344
1625702400000.0,2021-07-08 00:00:00,XRPBEAR/USDT,3.81e-06,4.5e-06,3.81e-06,4.35e-06,32381540.22988506,140.8597
1625616000000.0,2021-07-07 00:00:00,XRPBEAR/USDT,3.64e-06,3.83e-06,3.5e-06,3.81e-06,1996561.6797900263,7.6069
1625529600000.0,2021-07-06 00:00:00,XRPBEAR/USDT,3.8e-06,3.82e-06,3.38e-06,3.64e-06,1005844972.5274726,3661.2757
1625443200000.0,2021-07-05 00:00:00,XRPBEAR/USDT,3.2e-06,3.92e-06,3.2e-06,3.8e-06,716586184.2105263,2723.0275
1625356800000.0,2021-07-04 00:00:00,XRPBEAR/USDT,3.52e-06,3.65e-06,3.01e-06,3.2e-06,131782812.5,421.705
1625270400000.0,2021-07-03 00:00:00,XRPBEAR/USDT,3.89e-06,4.04e-06,3.34e-06,3.52e-06,688879375.0,2424.8554
1625184000000.0,2021-07-02 00:00:00,XRPBEAR/USDT,3.81e-06,4.21e-06,3.68e-06,3.89e-06,401592082.2622108,1562.1932
1625097600000.0,2021-07-01 00:00:00,XRPBEAR/USDT,3.18e-06,3.97e-06,3.18e-06,3.81e-06,187301601.04986876,713.6191
1625011200000.0,2021-06-30 00:00:00,XRPBEAR/USDT,3.18e-06,3.91e-06,3.08e-06,3.2e-06,77445687.5,247.8262
1624924800000.0,2021-06-29 00:00:00,XRPBEAR/USDT,4.35e-06,4.35e-06,2.83e-06,3.18e-06,911723899.3710692,2899.282
1624838400000.0,2021-06-28 00:00:00,XRPBEAR/USDT,4.17e-06,4.61e-06,4.13e-06,4.35e-06,17872413.79310345,77.745
1624752000000.0,2021-06-27 00:00:00,XRPBEAR/USDT,5.09e-06,5.5e-06,4.13e-06,4.17e-06,1157284628.297362,4825.8769
1624665600000.0,2021-06-26 00:00:00,XRPBEAR/USDT,5.19e-06,5.93e-06,4.72e-06,5.09e-06,5480307387.033398,27894.7646
1624579200000.0,2021-06-25 00:00:00,XRPBEAR/USDT,4.08e-06,5.37e-06,3.91e-06,5.19e-06,48924104.04624277,253.9161
1624492800000.0,2021-06-24 00:00:00,XRPBEAR/USDT,5e-06,5.43e-06,3.89e-06,4.08e-06,580975024.5098039,2370.3781
1624406400000.0,2021-06-23 00:00:00,XRPBEAR/USDT,9.1e-06,9.75e-06,4.53e-06,5e-06,239856019.99999997,1199.2801
1624320000000.0,2021-06-22 00:00:00,XRPBEAR/USDT,7.78e-06,9.98e-06,6.34e-06,9.1e-06,1222940912.0879123,11128.7623
1624233600000.0,2021-06-21 00:00:00,XRPBEAR/USDT,4.83e-06,7.78e-06,4.77e-06,7.78e-06,224459807.19794345,1746.2973
1624147200000.0,2021-06-20 00:00:00,XRPBEAR/USDT,5.12e-06,6.4e-06,4.66e-06,4.83e-06,1380082753.6231883,6665.7997
1624060800000.0,2021-06-19 00:00:00,XRPBEAR/USDT,4.57e-06,5.16e-06,4.42e-06,5.12e-06,119427656.25,611.4696
1623974400000.0,2021-06-18 00:00:00,XRPBEAR/USDT,3.93e-06,4.82e-06,3.89e-06,4.57e-06,22085207.877461705,100.9294
1623888000000.0,2021-06-17 00:00:00,XRPBEAR/USDT,4e-06,4.13e-06,3.65e-06,3.93e-06,29119491.094147585,114.4396
1623801600000.0,2021-06-16 00:00:00,XRPBEAR/USDT,3.58e-06,4.08e-06,3.5e-06,4.02e-06,281621567.16417915,1132.1187
1623715200000.0,2021-06-15 00:00:00,XRPBEAR/USDT,3.33e-06,3.66e-06,3.24e-06,3.58e-06,322398379.8882682,1154.1862
1623628800000.0,2021-06-14 00:00:00,XRPBEAR/USDT,3.44e-06,3.61e-06,2.92e-06,3.33e-06,78744144.14414415,262.218
1623542400000.0,2021-06-13 00:00:00,XRPBEAR/USDT,4.16e-06,4.39e-06,3.36e-06,3.44e-06,104913517.44186045,360.9025
1623456000000.0,2021-06-12 00:00:00,XRPBEAR/USDT,3.98e-06,4.59e-06,3.98e-06,4.18e-06,255791531.10047847,1069.2086
1623369600000.0,2021-06-11 00:00:00,XRPBEAR/USDT,3.71e-06,4.19e-06,3.54e-06,3.98e-06,111087839.1959799,442.1296
1623283200000.0,2021-06-10 00:00:00,XRPBEAR/USDT,3.28e-06,3.88e-06,3.19e-06,3.71e-06,27755633.42318059,102.9734
1623196800000.0,2021-06-09 00:00:00,XRPBEAR/USDT,3.86e-06,4.42e-06,3.28e-06,3.28e-06,173224695.12195122,568.177
1623110400000.0,2021-06-08 00:00:00,XRPBEAR/USDT,4.02e-06,5.09e-06,3.76e-06,3.86e-06,360086502.59067357,1389.9339
1623024000000.0,2021-06-07 00:00:00,XRPBEAR/USDT,3.3e-06,4.15e-06,2.98e-06,4.02e-06,7966921666.666667,32027.0251
1622937600000.0,2021-06-06 00:00:00,XRPBEAR/USDT,3.53e-06,3.58e-06,3.27e-06,3.3e-06,12987060.606060605,42.8573
1622851200000.0,2021-06-05 00:00:00,XRPBEAR/USDT,3.13e-06,3.78e-06,2.85e-06,3.53e-06,519537960.33994335,1833.969
1622764800000.0,2021-06-04 00:00:00,XRPBEAR/USDT,2.58e-06,3.45e-06,2.57e-06,3.13e-06,2060526837.0607028,6449.449
1622678400000.0,2021-06-03 00:00:00,XRPBEAR/USDT,2.7e-06,2.83e-06,2.31e-06,2.58e-06,1137742635.6589148,2935.376
1622592000000.0,2021-06-02 00:00:00,XRPBEAR/USDT,2.87e-06,3.07e-06,2.53e-06,2.7e-06,1204926296.2962964,3253.301
1622505600000.0,2021-06-01 00:00:00,XRPBEAR/USDT,2.65e-06,3.07e-06,2.22e-06,2.87e-06,768921602.7874564,2206.805
1622419200000.0,2021-05-31 00:00:00,XRPBEAR/USDT,4.35e-06,4.57e-06,2.59e-06,2.65e-06,1717267886.7924528,4550.7599
1622332800000.0,2021-05-30 00:00:00,XRPBEAR/USDT,5.94e-06,6.32e-06,3.93e-06,4.35e-06,840618160.9195402,3656.689
1622246400000.0,2021-05-29 00:00:00,XRPBEAR/USDT,4.84e-06,6.27e-06,4.24e-06,5.94e-06,295254191.9191919,1753.8099
1622160000000.0,2021-05-28 00:00:00,XRPBEAR/USDT,3.81e-06,5.3e-06,3.68e-06,4.84e-06,158446921.4876033,766.8831
1622073600000.0,2021-05-27 00:00:00,XRPBEAR/USDT,3.38e-06,4.18e-06,3.23e-06,3.81e-06,225292073.49081364,858.3628
1621987200000.0,2021-05-26 00:00:00,XRPBEAR/USDT,4.25e-06,4.64e-06,3.09e-06,3.38e-06,247171538.46153846,835.4398
1621900800000.0,2021-05-25 00:00:00,XRPBEAR/USDT,4.06e-06,5e-06,3.27e-06,4.25e-06,917129129.4117647,3897.7988
1621814400000.0,2021-05-24 00:00:00,XRPBEAR/USDT,8.63e-06,9.52e-06,3.98e-06,4.06e-06,1589791009.8522167,6454.5515
1621728000000.0,2021-05-23 00:00:00,XRPBEAR/USDT,6.65e-06,1.134e-05,5.32e-06,8.63e-06,679295353.4183083,5862.3189
1621641600000.0,2021-05-22 00:00:00,XRPBEAR/USDT,5.17e-06,8.2e-06,5.17e-06,6.65e-06,1492264661.6541352,9923.56
1621555200000.0,2021-05-21 00:00:00,XRPBEAR/USDT,3.74e-06,6.3e-06,3.59e-06,5.17e-06,1545228201.1605418,7988.8298
1621468800000.0,2021-05-20 00:00:00,XRPBEAR/USDT,5.11e-06,7.29e-06,3.15e-06,3.74e-06,558371203.2085562,2088.3083
1621382400000.0,2021-05-19 00:00:00,XRPBEAR/USDT,2.78e-06,6.87e-06,2.41e-06,5.11e-06,6272430724.07045,32052.121
1621296000000.0,2021-05-18 00:00:00,XRPBEAR/USDT,3.66e-06,3.66e-06,2.29e-06,2.78e-06,4851013776.978417,13485.8183
1621209600000.0,2021-05-17 00:00:00,XRPBEAR/USDT,3.99e-06,5.22e-06,3.16e-06,3.66e-06,1340666939.8907104,4906.841
1621123200000.0,2021-05-16 00:00:00,XRPBEAR/USDT,4.16e-06,4.7e-06,3.14e-06,3.99e-06,3503844812.030075,13980.3408
1621036800000.0,2021-05-15 00:00:00,XRPBEAR/USDT,5.12e-06,5.8e-06,3.38e-06,4.16e-06,653336610.576923,2717.8803
1620950400000.0,2021-05-14 00:00:00,XRPBEAR/USDT,5.69e-06,5.8e-06,4.5e-06,5.12e-06,76621093.75,392.3
1620864000000.0,2021-05-13 00:00:00,XRPBEAR/USDT,8.05e-06,8.3e-06,5.09e-06,5.69e-06,458035992.97012305,2606.2248
1620777600000.0,2021-05-12 00:00:00,XRPBEAR/USDT,5.54e-06,8.1e-06,4.75e-06,8.05e-06,927020720.4968946,7462.5168
1620691200000.0,2021-05-11 00:00:00,XRPBEAR/USDT,6.7e-06,6.9e-06,5.25e-06,5.54e-06,969327454.8736461,5370.0741
1620604800000.0,2021-05-10 00:00:00,XRPBEAR/USDT,5.32e-06,8.4e-06,4.36e-06,6.7e-06,1495576656.716418,10020.3636
1620518400000.0,2021-05-09 00:00:00,XRPBEAR/USDT,4.84e-06,6.18e-06,4.68e-06,5.32e-06,5303586447.368422,28215.0799
1620432000000.0,2021-05-08 00:00:00,XRPBEAR/USDT,4.72e-06,5.09e-06,4.39e-06,4.84e-06,253319380.16528925,1226.0658
1620345600000.0,2021-05-07 00:00:00,XRPBEAR/USDT,4.53e-06,5.3e-06,3.86e-06,4.72e-06,529829364.4067797,2500.7946
1620259200000.0,2021-05-06 00:00:00,XRPBEAR/USDT,4.9e-06,5e-06,3.62e-06,4.53e-06,129834547.46136865,588.1505
1620172800000.0,2021-05-05 00:00:00,XRPBEAR/USDT,8.25e-06,8.44e-06,4.82e-06,4.9e-06,1100150693.877551,5390.7384
1620086400000.0,2021-05-04 00:00:00,XRPBEAR/USDT,6.22e-06,8.91e-06,6.22e-06,8.25e-06,651671927.2727271,5376.2934
1620000000000.0,2021-05-03 00:00:00,XRPBEAR/USDT,6.13e-06,6.49e-06,5.38e-06,6.22e-06,1083724694.5337622,6740.7676
1619913600000.0,2021-05-02 00:00:00,XRPBEAR/USDT,5.22e-06,6.45e-06,5.21e-06,6.13e-06,436896655.79119086,2678.1765
1619827200000.0,2021-05-01 00:00:00,XRPBEAR/USDT,5.9e-06,6.57e-06,5.21e-06,5.22e-06,306623639.8467433,1600.5754
1619740800000.0,2021-04-30 00:00:00,XRPBEAR/USDT,9.33e-06,9.69e-06,5.54e-06,5.9e-06,1356130830.5084746,8001.1719
1619654400000.0,2021-04-29 00:00:00,XRPBEAR/USDT,1.032e-05,1.081e-05,8.87e-06,9.33e-06,534468788.85316175,4986.5938
1619568000000.0,2021-04-28 00:00:00,XRPBEAR/USDT,9.31e-06,1.16e-05,8.62e-06,1.032e-05,1190006637.5968993,12280.8685
1619481600000.0,2021-04-27 00:00:00,XRPBEAR/USDT,1.092e-05,1.12e-05,8.47e-06,9.31e-06,3525870279.2696023,32825.8523
1619395200000.0,2021-04-26 00:00:00,XRPBEAR/USDT,2.778e-05,2.886e-05,1.064e-05,1.092e-05,7371639029.304029,80498.2982
1619308800000.0,2021-04-25 00:00:00,XRPBEAR/USDT,2.893e-05,3.4e-05,2.137e-05,2.778e-05,423722620.5903528,11771.0144
1619222400000.0,2021-04-24 00:00:00,XRPBEAR/USDT,2.28e-05,3.08e-05,2.251e-05,2.893e-05,429725900.44936055,12431.9703
1619136000000.0,2021-04-23 00:00:00,XRPBEAR/USDT,2.245e-05,3.72e-05,2.12e-05,2.28e-05,1928019100.8771932,43958.8355
1619049600000.0,2021-04-22 00:00:00,XRPBEAR/USDT,1.926e-05,2.44e-05,1.48e-05,2.245e-05,103335474.38752785,2319.8814
1618963200000.0,2021-04-21 00:00:00,XRPBEAR/USDT,1.731e-05,2.013e-05,1.413e-05,1.926e-05,942630919.0031153,18155.0715
1618876800000.0,2021-04-20 00:00:00,XRPBEAR/USDT,1.974e-05,2.6e-05,1.4e-05,1.731e-05,470908752.1663779,8151.4305
1618790400000.0,2021-04-19 00:00:00,XRPBEAR/USDT,1.768e-05,2.221e-05,1.48e-05,1.974e-05,1243815658.5612967,24552.9211
1618704000000.0,2021-04-18 00:00:00,XRPBEAR/USDT,1.45e-05,2.595e-05,1.429e-05,1.771e-05,1254974071.146245,22225.5908
1618617600000.0,2021-04-17 00:00:00,XRPBEAR/USDT,1.554e-05,1.554e-05,1.006e-05,1.45e-05,167685241.37931034,2431.436
1618531200000.0,2021-04-16 00:00:00,XRPBEAR/USDT,1.106e-05,1.727e-05,1.059e-05,1.554e-05,517494575.2895753,8041.8657
1618444800000.0,2021-04-15 00:00:00,XRPBEAR/USDT,1.024e-05,1.342e-05,9.44e-06,1.106e-05,2208117576.853526,24421.7804
1618358400000.0,2021-04-14 00:00:00,XRPBEAR/USDT,1.146e-05,1.351e-05,8.4e-06,1.024e-05,5339258837.890625,54674.0105
1618272000000.0,2021-04-13 00:00:00,XRPBEAR/USDT,2.274e-05,2.465e-05,9.57e-06,1.146e-05,3615636300.17452,41435.192
1618185600000.0,2021-04-12 00:00:00,XRPBEAR/USDT,2.923e-05,3.187e-05,2.257e-05,2.274e-05,969934722.9551452,22056.3156
1618099200000.0,2021-04-11 00:00:00,XRPBEAR/USDT,3.013e-05,3.225e-05,2.25e-05,2.923e-05,839831522.4084843,24548.2754
1618012800000.0,2021-04-10 00:00:00,XRPBEAR/USDT,8.089e-05,8.322e-05,2.823e-05,3.013e-05,1270407897.1125124,38277.38994
1617926400000.0,2021-04-09 00:00:00,XRPBEAR/USDT,7.281e-05,8.82e-05,6.891e-05,8.066e-05,26956866.104636744,2174.34082
1617840000000.0,2021-04-08 00:00:00,XRPBEAR/USDT,0.00011775,0.00012355,7.085e-05,7.281e-05,152043606.7847823,11070.29501
1617753600000.0,2021-04-07 00:00:00,XRPBEAR/USDT,8.023e-05,0.00012728,7.83e-05,0.00011775,111289549.21443737,13104.34442
1617667200000.0,2021-04-06 00:00:00,XRPBEAR/USDT,0.00015205,0.0001999,7.573e-05,8.023e-05,1059927650.1308738,85037.99537
1617580800000.0,2021-04-05 00:00:00,XRPBEAR/USDT,0.000553,0.00058825,0.0001411,0.00015205,91446494.54126932,13904.439495
1617494400000.0,2021-04-04 00:00:00,XRPBEAR/USDT,0.00075225,0.00078125,0.000551,0.000553,452278.5714285714,250.11005
1617408000000.0,2021-04-03 00:00:00,XRPBEAR/USDT,0.000668,0.00076375,0.00056875,0.00075225,2950203.6889332,2219.290725
1617321600000.0,2021-04-02 00:00:00,XRPBEAR/USDT,0.000815,0.00083275,0.000663,0.000668,651207.6347305389,435.0067
1617235200000.0,2021-04-01 00:00:00,XRPBEAR/USDT,0.00082625,0.00090025,0.00071725,0.000815,181141.96319018403,147.6307
1617148800000.0,2021-03-31 00:00:00,XRPBEAR/USDT,0.00084025,0.000952,0.000799,0.00082625,352315.94553706504,291.10105
1617062400000.0,2021-03-30 00:00:00,XRPBEAR/USDT,0.00084125,0.0008545,0.0007465,0.00084025,214241.3269860161,180.016275
1616976000000.0,2021-03-29 00:00:00,XRPBEAR/USDT,0.000942,0.00094775,0.0008125,0.00084125,323095.6612184249,271.804225
1616889600000.0,2021-03-28 00:00:00,XRPBEAR/USDT,0.000905,0.00094775,0.00086375,0.000942,262676.0615711253,247.44085
1616803200000.0,2021-03-27 00:00:00,XRPBEAR/USDT,0.000862,0.0009585,0.0008,0.000905,548736.6298342542,496.60665
1616716800000.0,2021-03-26 00:00:00,XRPBEAR/USDT,0.001173,0.001173,0.0007935,0.000862,1387441.6473317866,1195.9747
1616630400000.0,2021-03-25 00:00:00,XRPBEAR/USDT,0.0014465,0.001629,0.001081,0.001173,2234223.9556692243,2620.7447
1616544000000.0,2021-03-24 00:00:00,XRPBEAR/USDT,0.00105,0.0016,0.001,0.0014465,651775.596266851,942.7934
1616457600000.0,2021-03-23 00:00:00,XRPBEAR/USDT,0.001137,0.001143,0.0008585,0.00105,1478702.1904761908,1552.6373
1616371200000.0,2021-03-22 00:00:00,XRPBEAR/USDT,0.00145,0.0015885,0.000888,0.001135,5518211.651982379,6263.170225
1616284800000.0,2021-03-21 00:00:00,XRPBEAR/USDT,0.0014,0.0016265,0.001249,0.00145,5490737.793103449,7961.5698
1616198400000.0,2021-03-20 00:00:00,XRPBEAR/USDT,0.0021095,0.0021375,0.0012335,0.0014,10616845.214285715,14863.5833
1616112000000.0,2021-03-19 00:00:00,XRPBEAR/USDT,0.002075,0.00221,0.0020435,0.0021095,446378.5257169946,941.6355
1616025600000.0,2021-03-18 00:00:00,XRPBEAR/USDT,0.0020705,0.002107,0.0018395,0.002075,730152.6506024096,1515.06675
1615939200000.0,2021-03-17 00:00:00,XRPBEAR/USDT,0.0022015,0.0022795,0.0019,0.0020705,3554959.8647669647,7360.5444
1615852800000.0,2021-03-16 00:00:00,XRPBEAR/USDT,0.002906,0.003104,0.001574,0.0022015,2480559.5503066094,5460.95185
1615766400000.0,2021-03-15 00:00:00,XRPBEAR/USDT,0.002752,0.003055,0.00265,0.002906,9573.88162422574,27.8217
1615680000000.0,2021-03-14 00:00:00,XRPBEAR/USDT,0.002506,0.002756,0.002448,0.002752,117567.51453488371,323.5458
1615593600000.0,2021-03-13 00:00:00,XRPBEAR/USDT,0.002846,0.002987,0.002364,0.002506,443018.27613727056,1110.2038
1615507200000.0,2021-03-12 00:00:00,XRPBEAR/USDT,0.002629,0.00297,0.002479,0.002846,11344.413211524947,32.2862
1615420800000.0,2021-03-11 00:00:00,XRPBEAR/USDT,0.002497,0.002819,0.002467,0.002629,471478.8512742488,1239.5179
1615334400000.0,2021-03-10 00:00:00,XRPBEAR/USDT,0.0022,0.002559,0.0021685,0.002497,1133717.881457749,2830.89355
1615248000000.0,2021-03-09 00:00:00,XRPBEAR/USDT,0.002341,0.002349,0.002169,0.0022,473869.2727272727,1042.5124
1615161600000.0,2021-03-08 00:00:00,XRPBEAR/USDT,0.002496,0.002603,0.002123,0.002341,89116.40324647585,208.6215
1615075200000.0,2021-03-07 00:00:00,XRPBEAR/USDT,0.0025,0.002576,0.00244,0.002496,181141.58653846153,452.1294
1614988800000.0,2021-03-06 00:00:00,XRPBEAR/USDT,0.002694,0.002719,0.002399,0.0025,25963.999999999996,64.91
1614902400000.0,2021-03-05 00:00:00,XRPBEAR/USDT,0.0023165,0.00276,0.00228,0.002691,780957.3578595319,2101.55625
1614816000000.0,2021-03-04 00:00:00,XRPBEAR/USDT,0.0029,0.003122,0.0021,0.0023165,1422739.132311677,3295.7752
1614729600000.0,2021-03-03 00:00:00,XRPBEAR/USDT,0.003364,0.003435,0.002613,0.0029,1807851.903448276,5242.77052
1614643200000.0,2021-03-02 00:00:00,XRPBEAR/USDT,0.003156,0.003555,0.002972,0.003364,37144978.90011891,124955.70902
1614556800000.0,2021-03-01 00:00:00,XRPBEAR/USDT,0.003995,0.004083,0.002978,0.003156,1241081.7046894804,3916.85386
1614470400000.0,2021-02-28 00:00:00,XRPBEAR/USDT,0.003521,0.004559,0.003477,0.003995,305935.3416770964,1222.21169
1614384000000.0,2021-02-27 00:00:00,XRPBEAR/USDT,0.003953,0.003953,0.003118,0.00351,1609986.1196581195,5651.05128
1614297600000.0,2021-02-26 00:00:00,XRPBEAR/USDT,0.003868,0.004391,0.003344,0.003953,1360167.4854540855,5376.74207
1614211200000.0,2021-02-25 00:00:00,XRPBEAR/USDT,0.003197,0.004028,0.002822,0.003868,5024046.336608066,19433.01123
1614124800000.0,2021-02-24 00:00:00,XRPBEAR/USDT,0.003072,0.003382,0.0026,0.003197,1501808.0075070378,4801.2802
1614038400000.0,2021-02-23 00:00:00,XRPBEAR/USDT,0.0020925,0.004313,0.002022,0.003072,17550869.759114582,53916.2719
1613952000000.0,2021-02-22 00:00:00,XRPBEAR/USDT,0.002581,0.003017,0.0014105,0.0021075,18710555.516014237,39432.49575
1613865600000.0,2021-02-21 00:00:00,XRPBEAR/USDT,0.00326,0.00336,0.002358,0.002581,34565066.799690045,89212.43741
1613779200000.0,2021-02-20 00:00:00,XRPBEAR/USDT,0.002457,0.003726,0.002325,0.00326,33694872.42331289,109845.2841
1613692800000.0,2021-02-19 00:00:00,XRPBEAR/USDT,0.003013,0.003328,0.002307,0.002457,2643973.7606837605,6496.24353
1613606400000.0,2021-02-18 00:00:00,XRPBEAR/USDT,0.00296,0.003149,0.002636,0.003013,417938.06837039493,1259.2474
1613520000000.0,2021-02-17 00:00:00,XRPBEAR/USDT,0.003288,0.00378,0.002649,0.00296,1188210.2736486488,3517.10241
1613433600000.0,2021-02-16 00:00:00,XRPBEAR/USDT,0.0028135,0.003742,0.002373,0.003288,2320516.8035279806,7629.85925
1613347200000.0,2021-02-15 00:00:00,XRPBEAR/USDT,0.002301,0.00311,0.002224,0.0028135,2626392.767016172,7389.35605
1613260800000.0,2021-02-14 00:00:00,XRPBEAR/USDT,0.001912,0.0025475,0.0018645,0.002301,2091342.6553672315,4812.17945
1613174400000.0,2021-02-13 00:00:00,XRPBEAR/USDT,0.0022175,0.0027845,0.001861,0.001912,2442212.9184100414,4669.5111
1613088000000.0,2021-02-12 00:00:00,XRPBEAR/USDT,0.003656,0.003897,0.0020995,0.0022175,8549567.948139798,18958.666925
1613001600000.0,2021-02-11 00:00:00,XRPBEAR/USDT,0.004163,0.004258,0.003467,0.003656,1267592.7516411378,4634.3191
1612915200000.0,2021-02-10 00:00:00,XRPBEAR/USDT,0.005435,0.005682,0.003444,0.004163,1505954.055969253,6269.286735
1612828800000.0,2021-02-09 00:00:00,XRPBEAR/USDT,0.00644,0.00655,0.004934,0.005435,1681067.4084636616,9136.601365
1612742400000.0,2021-02-08 00:00:00,XRPBEAR/USDT,0.008905,0.009165,0.005865,0.00644,525202.802795031,3382.30605
1612656000000.0,2021-02-07 00:00:00,XRPBEAR/USDT,0.007585,0.010095,0.0072,0.008905,360188.4025828187,3207.477725
1612569600000.0,2021-02-06 00:00:00,XRPBEAR/USDT,0.0071375,0.00827,0.0069725,0.007585,542974.7000659195,4118.4631
1612483200000.0,2021-02-05 00:00:00,XRPBEAR/USDT,0.0073275,0.00837,0.006225,0.0071375,925003.1488616462,6602.209975
1612396800000.0,2021-02-04 00:00:00,XRPBEAR/USDT,0.01168,0.01327,0.005915,0.0073275,2180695.9945411123,15979.0499
1612310400000.0,2021-02-03 00:00:00,XRPBEAR/USDT,0.01451,0.01462,0.010105,0.01168,653839.33005137,7636.843375
1612224000000.0,2021-02-02 00:00:00,XRPBEAR/USDT,0.01576,0.019285,0.01133,0.01451,2319751.4403859405,33659.5934
1612137600000.0,2021-02-01 00:00:00,XRPBEAR/USDT,0.02538,0.03047,0.005495,0.01576,35580897.60532995,560754.94626
