https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VID,Volume USDT
1643500800,2022-01-30 00:00:00,VID/USDT,0.31652,0.31811,0.31216,0.31729,458749.12393818,144819.9319815276303
1643414400,2022-01-29 00:00:00,VID/USDT,0.33033,0.33933,0.2991,0.31652,622745.81440421,194429.1076552071334
1643328000,2022-01-28 00:00:00,VID/USDT,0.34116,0.34211,0.31906,0.33142,280068.55636662,92285.7023213016767
1643241600,2022-01-27 00:00:00,VID/USDT,0.34867,0.34867,0.33683,0.34017,137001.84655426,47012.3929205626359
1643155200,2022-01-26 00:00:00,VID/USDT,0.36578,0.37985,0.32871,0.347,429332.01711513,150676.6762452056492
1643068800,2022-01-25 00:00:00,VID/USDT,0.27574,0.402,0.27161,0.36494,600116.67572207,206108.7035887660213
1642982400,2022-01-24 00:00:00,VID/USDT,0.31748,0.32196,0.25499,0.27661,1151233.55018018,322444.2671996293539
1642896000,2022-01-23 00:00:00,VID/USDT,0.30418,0.32401,0.30005,0.31966,369321.8742924,116019.9670929184359
1642809600,2022-01-22 00:00:00,VID/USDT,0.34176,0.34179,0.30025,0.30324,671471.94796362,210664.1064022909355
1642723200,2022-01-21 00:00:00,VID/USDT,0.3718,0.39164,0.33273,0.34119,921290.6328772,337861.9074239386407
1642636800,2022-01-20 00:00:00,VID/USDT,0.3619,0.42,0.35345,0.37217,1125669.68865216,434302.1309893348886
1642550400,2022-01-19 00:00:00,VID/USDT,0.35768,0.3988,0.35757,0.36188,912287.26663753,342688.5442391111626
1642464000,2022-01-18 00:00:00,VID/USDT,0.32503,0.399,0.32503,0.3575,704603.64779357,256138.2604033043646
1642377600,2022-01-17 00:00:00,VID/USDT,0.34261,0.42,0.30748,0.32519,2633171.95169688,933519.2463546542074
1642291200,2022-01-16 00:00:00,VID/USDT,0.26252,0.34415,0.24559,0.3422,654958.67699097,186329.3565499760489
1642204800,2022-01-15 00:00:00,VID/USDT,0.25688,0.34848,0.25688,0.26326,1247052.43341198,379056.3891284776915
1642118400,2022-01-14 00:00:00,VID/USDT,0.22532,0.30323,0.21854,0.25688,932826.98500184,232763.0786614918445
1642032000,2022-01-13 00:00:00,VID/USDT,0.22142,0.2261,0.21579,0.22505,637136.38159154,140521.4692152924736
1641945600,2022-01-12 00:00:00,VID/USDT,0.21165,0.24698,0.20967,0.22128,654568.48625477,147662.8853252290704
1641859200,2022-01-11 00:00:00,VID/USDT,0.22675,0.23173,0.20622,0.21126,564378.19070655,123896.6900929371758
1641772800,2022-01-10 00:00:00,VID/USDT,0.25602,0.25674,0.2002,0.22675,2054007.02680345,467056.3768804163879
1641686400,2022-01-09 00:00:00,VID/USDT,0.28106,0.28106,0.25434,0.25615,750188.66629563,195189.8267889415842
1641600000,2022-01-08 00:00:00,VID/USDT,0.2895,0.2897,0.26221,0.28168,839267.04680999,230145.9294685622705
1641513600,2022-01-07 00:00:00,VID/USDT,0.30023,0.30761,0.28048,0.2895,1836912.58815734,534787.1636125823532
1641427200,2022-01-06 00:00:00,VID/USDT,0.30762,0.33253,0.29549,0.30075,1090445.4239552,332748.2833819176237
1641340800,2022-01-05 00:00:00,VID/USDT,0.34104,0.35144,0.30125,0.30935,175416.28220722,57796.0527281289412
1641254400,2022-01-04 00:00:00,VID/USDT,0.35036,0.35385,0.331,0.34381,128955.25012882,44534.7292287499392
1641168000,2022-01-03 00:00:00,VID/USDT,0.37727,0.3842,0.33847,0.352,206957.98942833,74554.2957209868641
1641081600,2022-01-02 00:00:00,VID/USDT,0.38352,0.38713,0.36485,0.37633,108031.35495507,40789.347758667018
1640995200,2022-01-01 00:00:00,VID/USDT,0.35593,0.38859,0.35248,0.3842,192634.18029281,72142.7612278326331
1640908800,2021-12-31 00:00:00,VID/USDT,0.37217,0.38754,0.3502,0.35517,202194.84660175,73415.2543234283451
1640822400,2021-12-30 00:00:00,VID/USDT,0.38148,0.39,0.3611,0.37254,227944.70247696,85317.9621293166606
1640736000,2021-12-29 00:00:00,VID/USDT,0.38937,0.39332,0.36811,0.38332,187945.99161124,71915.5051195368685
1640649600,2021-12-28 00:00:00,VID/USDT,0.38906,0.43,0.35524,0.38899,807115.70074735,315360.3850789698248
