https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HAPI,Volume USDT
1661454000,2022-08-25 19:00:00,HAPI/USDT,9.9459,10.094,9.9423,10.0087,703.6168,7069.06652491
1661450400,2022-08-25 18:00:00,HAPI/USDT,10.0496,10.0932,9.9207,9.9902,1433.5523,14389.40027763
1661446800,2022-08-25 17:00:00,HAPI/USDT,10.0187,10.0664,9.95,10.0187,729.398,7309.1245296
1661443200,2022-08-25 16:00:00,HAPI/USDT,9.9271,10.0369,9.8774,10.0346,1493.1445,14866.90955174
1661439600,2022-08-25 15:00:00,HAPI/USDT,9.9706,9.9973,9.8573,9.9432,1501.0448,14926.01216024
1661436000,2022-08-25 14:00:00,HAPI/USDT,9.9226,9.9972,9.8549,9.973,1122.6087,11168.64183489
1661432400,2022-08-25 13:00:00,HAPI/USDT,9.9883,10.0292,9.892,9.9557,820.6941,8163.46664277
1661428800,2022-08-25 12:00:00,HAPI/USDT,10.0035,10.1501,9.9027,10.0292,1342.2014,13522.14885149
1661425200,2022-08-25 11:00:00,HAPI/USDT,10.0172,10.1254,10.0085,10.0412,1064.57,10728.6859156
1661421600,2022-08-25 10:00:00,HAPI/USDT,9.9439,10.0686,9.9239,10.0686,1116.3914,11157.48777304
1661418000,2022-08-25 09:00:00,HAPI/USDT,9.9503,9.9911,9.9192,9.9788,110.9322,1104.76755444
1661414400,2022-08-25 08:00:00,HAPI/USDT,10.0115,10.0955,9.9008,9.9778,1052.8671,10547.74690633
1661410800,2022-08-25 07:00:00,HAPI/USDT,10.1488,10.1488,9.9409,10.0598,1240.9528,12460.73572021
1661407200,2022-08-25 06:00:00,HAPI/USDT,10.1356,10.153,10.0765,10.135,637.6975,6453.9929977
1661403600,2022-08-25 05:00:00,HAPI/USDT,10.1134,10.2274,10.0443,10.0936,1019.0523,10336.02031102
1661400000,2022-08-25 04:00:00,HAPI/USDT,10.1007,10.1567,10.0031,10.1567,604.6811,6111.64920695
1661396400,2022-08-25 03:00:00,HAPI/USDT,10.19,10.2518,10,10.0998,267.4336,2695.3955313
1661392800,2022-08-25 02:00:00,HAPI/USDT,10.1957,10.2848,10.1579,10.2262,932.3915,9522.42577051
1661389200,2022-08-25 01:00:00,HAPI/USDT,10.167,10.2659,10.1271,10.2269,1055.5318,10788.89912719
1661385600,2022-08-25 00:00:00,HAPI/USDT,10.2835,10.3247,10.0972,10.2027,959.3803,9749.50510899
1661382000,2022-08-24 23:00:00,HAPI/USDT,10.2169,10.347,10.2169,10.3351,1344.4313,13847.31514682
1661378400,2022-08-24 22:00:00,HAPI/USDT,10.3627,10.4179,10.1619,10.299,1287.3232,13295.7520234
1661374800,2022-08-24 21:00:00,HAPI/USDT,10.3124,10.4194,10.2783,10.3991,1199.7225,12427.82425079
1661371200,2022-08-24 20:00:00,HAPI/USDT,10.2819,10.3639,10.2,10.3508,705.7098,7281.41386549
1661367600,2022-08-24 19:00:00,HAPI/USDT,10.1535,10.3046,10.1457,10.3046,464.6806,4739.40431858
1661364000,2022-08-24 18:00:00,HAPI/USDT,10.1682,10.2189,10.086,10.1889,1413.8773,14354.41931317
1661360400,2022-08-24 17:00:00,HAPI/USDT,10.2914,10.3325,10.1592,10.2038,398.6082,4072.99552943
1661356800,2022-08-24 16:00:00,HAPI/USDT,10.2877,10.7633,10.1778,10.2938,1642.7901,17108.71394492
1661353200,2022-08-24 15:00:00,HAPI/USDT,10.4788,10.5199,10.2452,10.286,1479.396,15301.81166747
1661349600,2022-08-24 14:00:00,HAPI/USDT,10.4066,10.5302,10.4064,10.5226,1051.7641,11035.0379805
1661346000,2022-08-24 13:00:00,HAPI/USDT,10.3776,10.4516,10.3142,10.4367,873.6804,9086.5553028
1661342400,2022-08-24 12:00:00,HAPI/USDT,10.3004,10.4015,10.2336,10.4014,1139.4063,11753.27391138
1661338800,2022-08-24 11:00:00,HAPI/USDT,10.3057,10.3484,10.2291,10.2993,707.8079,7280.84008814
1661335200,2022-08-24 10:00:00,HAPI/USDT,10.2856,10.3516,10.2339,10.3404,1130.3537,11646.9896538
1661331600,2022-08-24 09:00:00,HAPI/USDT,10.2814,10.3302,10.2313,10.3228,724.268,7448.64678619
1661328000,2022-08-24 08:00:00,HAPI/USDT,10.3429,10.3864,10.2313,10.3026,971.1492,10004.22442412
1661324400,2022-08-24 07:00:00,HAPI/USDT,10.4148,10.4474,10.3113,10.3735,1006.0898,10457.35737788
1661320800,2022-08-24 06:00:00,HAPI/USDT,10.3463,10.4929,10.3244,10.4455,502.8988,5243.71537171
1661317200,2022-08-24 05:00:00,HAPI/USDT,10.2937,10.5443,10.2691,10.3761,1183.7799,12224.36102587
1661313600,2022-08-24 04:00:00,HAPI/USDT,10.3901,10.4064,10.2733,10.3291,956.0177,9881.11014565
1661310000,2022-08-24 03:00:00,HAPI/USDT,10.4135,10.4314,10.3658,10.3914,82.978,862.2374227
1661306400,2022-08-24 02:00:00,HAPI/USDT,10.5093,10.54,10.3867,10.4152,755.0155,7897.94974571
1661302800,2022-08-24 01:00:00,HAPI/USDT,10.5044,10.5983,10.5021,10.5353,851.2968,8981.70468474
1661299200,2022-08-24 00:00:00,HAPI/USDT,10.6372,10.6975,10.5031,10.5483,887.3545,9406.48057174
1661295600,2022-08-23 23:00:00,HAPI/USDT,10.6361,10.7095,10.6119,10.6866,1044.2028,11129.04141399
1661292000,2022-08-23 22:00:00,HAPI/USDT,10.625,10.7451,10.4349,10.6897,1724.262,18311.27314145
1661288400,2022-08-23 21:00:00,HAPI/USDT,10.5718,10.6747,10.5498,10.6704,1191.9916,12649.71607192
1661284800,2022-08-23 20:00:00,HAPI/USDT,10.6334,10.6751,10.5573,10.6198,848.1888,9002.55733644
1661281200,2022-08-23 19:00:00,HAPI/USDT,10.6129,10.6726,10.5628,10.6714,245.5737,2611.69006155
1661277600,2022-08-23 18:00:00,HAPI/USDT,10.6028,10.6733,10.5374,10.6733,1219.4351,12925.19115318
1661274000,2022-08-23 17:00:00,HAPI/USDT,10.8674,10.9176,10.5463,10.5544,1162.1818,12441.39113591
1661270400,2022-08-23 16:00:00,HAPI/USDT,10.6806,10.919,10.6523,10.9,963.9067,10404.83829718
1661266800,2022-08-23 15:00:00,HAPI/USDT,10.6303,10.7314,10.6232,10.7154,1196.7083,12786.96789055
1661263200,2022-08-23 14:00:00,HAPI/USDT,10.5326,10.6867,10.4799,10.6686,1379.9174,14682.52285232
1661259600,2022-08-23 13:00:00,HAPI/USDT,10.51,10.535,10.4076,10.5326,862.787,9042.45313351
1661256000,2022-08-23 12:00:00,HAPI/USDT,10.2578,10.6499,10.2578,10.4037,1070.5152,11249.22819889
1661252400,2022-08-23 11:00:00,HAPI/USDT,10.4739,10.5175,10.1592,10.2718,375.9707,3872.2746305
1661248800,2022-08-23 10:00:00,HAPI/USDT,10.2212,10.5191,10.2196,10.4878,952.7633,9858.06330631
1661245200,2022-08-23 09:00:00,HAPI/USDT,10.1823,10.2697,10.1674,10.2688,1170.3052,11970.87823719
1661241600,2022-08-23 08:00:00,HAPI/USDT,10.108,10.2267,10.0812,10.2261,1032.3827,10494.1223337
1661238000,2022-08-23 07:00:00,HAPI/USDT,10.0529,10.1281,10.0408,10.1249,480.2234,4844.27282786
1661234400,2022-08-23 06:00:00,HAPI/USDT,10.1147,10.154,10.0301,10.096,1134.2283,11447.82212084
1661230800,2022-08-23 05:00:00,HAPI/USDT,10.0654,10.1568,10.0526,10.143,858.4136,8684.64675747
1661227200,2022-08-23 04:00:00,HAPI/USDT,10.0352,10.1148,9.9998,10.0993,992.2575,9987.27122498
1661223600,2022-08-23 03:00:00,HAPI/USDT,10.0715,10.0916,10.0128,10.0719,505.096,5080.17970132
1661220000,2022-08-23 02:00:00,HAPI/USDT,10.0069,10.0797,9.9789,10.0715,542.015,5441.32339659
1661216400,2022-08-23 01:00:00,HAPI/USDT,9.9992,10.05,9.9549,10.0483,932.5466,9350.04188415
1661212800,2022-08-23 00:00:00,HAPI/USDT,10.0295,10.0729,9.9392,10.0368,957.6822,9602.5150568
1661209200,2022-08-22 23:00:00,HAPI/USDT,9.8744,10.0685,9.82,10.0651,1234.8542,12276.80961909
1661205600,2022-08-22 22:00:00,HAPI/USDT,9.96,10.0334,9.8085,9.9128,1353.6861,13338.92386393
1661202000,2022-08-22 21:00:00,HAPI/USDT,10.1098,10.153,9.933,10.0088,1401.5656,14146.19640591
1661198400,2022-08-22 20:00:00,HAPI/USDT,10.09,10.1513,10.0877,10.1375,1249.1703,12644.81135071
1661194800,2022-08-22 19:00:00,HAPI/USDT,10.1028,10.1358,10.0876,10.1242,104.0098,1051.10602429
1661191200,2022-08-22 18:00:00,HAPI/USDT,10.0629,10.1517,10.0551,10.1294,1406.2746,14220.90343202
1661187600,2022-08-22 17:00:00,HAPI/USDT,10.1174,10.1556,10.0392,10.1057,1214.5186,12276.65190938
1661184000,2022-08-22 16:00:00,HAPI/USDT,10.1453,10.1557,10.0743,10.1533,1000.462,10139.47201636
1661180400,2022-08-22 15:00:00,HAPI/USDT,10.033,10.1557,9.9666,10.1475,1358.8625,13706.12373123
1661176800,2022-08-22 14:00:00,HAPI/USDT,10.0624,10.2341,9.9643,10.04,1301.9954,13157.3753772
1661173200,2022-08-22 13:00:00,HAPI/USDT,10.0409,10.1209,10.0196,10.1031,1118.045,11254.38076718
1661169600,2022-08-22 12:00:00,HAPI/USDT,10.0629,10.1132,9.9979,10.0614,997.0743,10023.02071423
1661166000,2022-08-22 11:00:00,HAPI/USDT,10.0398,10.1169,9.9999,10.1081,482.6344,4849.37283345
1661162400,2022-08-22 10:00:00,HAPI/USDT,10.0999,10.1209,10.0735,10.0803,421.1998,4253.43165584
1661158800,2022-08-22 09:00:00,HAPI/USDT,10.1,10.1281,10.0349,10.1252,982.7004,9914.24071983
1661155200,2022-08-22 08:00:00,HAPI/USDT,10.1594,10.2035,9.9975,10.1049,972.6223,9804.11515204
1661151600,2022-08-22 07:00:00,HAPI/USDT,10.308,10.3563,10.097,10.1971,1180.7129,12148.46371705
1661148000,2022-08-22 06:00:00,HAPI/USDT,10.3414,10.3639,10.2598,10.3585,1043.5399,10777.95635998
1661144400,2022-08-22 05:00:00,HAPI/USDT,10.2278,10.364,10.1977,10.3606,809.2428,8313.44010701
1661140800,2022-08-22 04:00:00,HAPI/USDT,10.2859,10.3724,10.1571,10.2,877.2092,9003.2487357
1661137200,2022-08-22 03:00:00,HAPI/USDT,10.3018,10.3413,10.2689,10.3413,770.9549,7949.95996308
1661133600,2022-08-22 02:00:00,HAPI/USDT,10.3011,10.3424,10.2987,10.3313,174.5629,1800.91900401
1661130000,2022-08-22 01:00:00,HAPI/USDT,10.3001,10.3464,10.2987,10.3011,840.9203,8677.3837158
1661126400,2022-08-22 00:00:00,HAPI/USDT,10.2848,10.485,10.2278,10.3303,794.2907,8185.98378811
1661122800,2022-08-21 23:00:00,HAPI/USDT,10.0609,10.4999,9.9999,10.3432,1599.4741,16275.19856279
1661119200,2022-08-21 22:00:00,HAPI/USDT,10.3131,10.3928,10.0379,10.0958,1028.5015,10463.2284762
1661115600,2022-08-21 21:00:00,HAPI/USDT,10.1277,10.4999,10.1277,10.3624,1286.5769,13274.20700842
1661112000,2022-08-21 20:00:00,HAPI/USDT,10.0838,10.1897,10.0473,10.1897,1485.2631,15016.46077809
1661108400,2022-08-21 19:00:00,HAPI/USDT,10.0877,10.1335,10.0735,10.1314,374.7207,3786.91756086
1661104800,2022-08-21 18:00:00,HAPI/USDT,9.9913,10.1453,9.9672,10.1281,1193.2308,11983.92894587
1661101200,2022-08-21 17:00:00,HAPI/USDT,10.1669,10.227,9.9598,10.0364,1303.4856,13062.65046817
1661097600,2022-08-21 16:00:00,HAPI/USDT,10.0095,10.2277,9.9975,10.1669,1156.7719,11665.09356093
1661094000,2022-08-21 15:00:00,HAPI/USDT,9.7601,10.1175,9.7572,10.0095,1325.7109,13009.36127302
1661090400,2022-08-21 14:00:00,HAPI/USDT,9.7301,9.8009,9.7184,9.7985,1278.5689,12484.3695326
1661086800,2022-08-21 13:00:00,HAPI/USDT,9.7401,9.7773,9.6792,9.7547,1289.9478,12550.44051757
1661083200,2022-08-21 12:00:00,HAPI/USDT,9.7775,9.8036,9.7256,9.7738,991.0225,9690.90065197
1661079600,2022-08-21 11:00:00,HAPI/USDT,9.7682,9.8036,9.7294,9.8031,540.908,5286.38748736
1661076000,2022-08-21 10:00:00,HAPI/USDT,9.7176,9.7939,9.6878,9.7939,446.0006,4340.63645331
1661072400,2022-08-21 09:00:00,HAPI/USDT,9.697,9.7596,9.6842,9.7383,864.2446,8403.55730846
1661068800,2022-08-21 08:00:00,HAPI/USDT,9.519,9.7672,9.5177,9.7207,1077.7006,10450.22989737
1661065200,2022-08-21 07:00:00,HAPI/USDT,9.5737,9.6066,9.5001,9.574,1130.0889,10799.44812174
1661061600,2022-08-21 06:00:00,HAPI/USDT,9.584,9.6133,9.5246,9.613,1130.0219,10829.62877213
1661058000,2022-08-21 05:00:00,HAPI/USDT,9.6705,9.675,9.49,9.6085,926.6614,8868.02873413
1661054400,2022-08-21 04:00:00,HAPI/USDT,9.6528,9.6892,9.6503,9.6691,805.7382,7789.13469725
1661050800,2022-08-21 03:00:00,HAPI/USDT,9.6478,9.6893,9.5955,9.6874,952.2267,9201.35161033
1661047200,2022-08-21 02:00:00,HAPI/USDT,9.6702,9.6892,9.6115,9.6891,188.6782,1822.94061168
1661043600,2022-08-21 01:00:00,HAPI/USDT,9.6362,9.7038,9.59,9.6864,942.7507,9099.07031678
1661040000,2022-08-21 00:00:00,HAPI/USDT,9.614,9.6941,9.5848,9.6784,915.3672,8832.16398578
1661036400,2022-08-20 23:00:00,HAPI/USDT,9.7331,9.743,9.5798,9.6637,1317.0893,12728.57219212
1661032800,2022-08-20 22:00:00,HAPI/USDT,9.7206,9.7568,9.64,9.6817,1426.1216,13864.12557544
1661029200,2022-08-20 21:00:00,HAPI/USDT,9.7068,9.763,9.6566,9.7564,1353.0252,13161.34743722
1661025600,2022-08-20 20:00:00,HAPI/USDT,9.5835,9.8918,9.55,9.7209,1203.1772,11627.21154299
1661022000,2022-08-20 19:00:00,HAPI/USDT,9.66,9.7248,9.5591,9.6294,827.512,7954.75227112
1661018400,2022-08-20 18:00:00,HAPI/USDT,9.816,9.8936,9.6623,9.7005,809.5716,7955.2865403
1661014800,2022-08-20 17:00:00,HAPI/USDT,9.8271,9.889,9.7706,9.866,1564.216,15375.30638574
1661011200,2022-08-20 16:00:00,HAPI/USDT,9.7866,9.8545,9.7828,9.8491,1130.2189,11103.16965724
1661007600,2022-08-20 15:00:00,HAPI/USDT,9.8083,9.8437,9.74,9.8211,1202.5333,11803.35269948
1661004000,2022-08-20 14:00:00,HAPI/USDT,9.796,9.8437,9.7937,9.8414,1505.4977,14778.945866
1661000400,2022-08-20 13:00:00,HAPI/USDT,9.7893,9.8338,9.7503,9.8296,1167.7827,11457.75153772
1660996800,2022-08-20 12:00:00,HAPI/USDT,9.7876,9.8337,9.7601,9.8266,1063.7825,10433.01566176
1660993200,2022-08-20 11:00:00,HAPI/USDT,9.8003,9.8342,9.7814,9.8284,765.5556,7506.47507129
1660989600,2022-08-20 10:00:00,HAPI/USDT,9.6124,9.8042,9.6017,9.8037,130.9747,1270.07381647
1660986000,2022-08-20 09:00:00,HAPI/USDT,9.7836,9.8437,9.5877,9.6591,437.9216,4262.26204626
1660982400,2022-08-20 08:00:00,HAPI/USDT,9.7396,9.8374,9.7269,9.8349,969.2113,9489.30520313
1660978800,2022-08-20 07:00:00,HAPI/USDT,9.5737,9.8027,9.5455,9.7826,1200.8103,11582.00679778
1660975200,2022-08-20 06:00:00,HAPI/USDT,9.5911,9.6199,9.5396,9.6176,1084.0749,10400.19481384
1660971600,2022-08-20 05:00:00,HAPI/USDT,9.5423,9.6198,9.5369,9.5911,926.0783,8880.19454823
1660968000,2022-08-20 04:00:00,HAPI/USDT,9.5685,9.6196,9.5195,9.5996,854.0978,8187.89321256
1660964400,2022-08-20 03:00:00,HAPI/USDT,9.4759,9.6196,9.44,9.6196,961.3657,9205.37809878
1660960800,2022-08-20 02:00:00,HAPI/USDT,9.4905,9.556,9.429,9.5333,858.5815,8168.18685618
1660957200,2022-08-20 01:00:00,HAPI/USDT,9.4844,9.5365,9.4226,9.5359,867.5754,8238.67631119
1660953600,2022-08-20 00:00:00,HAPI/USDT,9.5434,9.6134,9.4009,9.5333,1004.5846,9565.10624629
1660950000,2022-08-19 23:00:00,HAPI/USDT,9.5731,9.6199,9.4971,9.611,1212.0436,11594.6545026
1660946400,2022-08-19 22:00:00,HAPI/USDT,9.55,9.6555,9.5412,9.6176,1278.1049,12269.42778127
1660942800,2022-08-19 21:00:00,HAPI/USDT,9.705,9.7654,9.5391,9.6067,1411.7697,13717.10412648
1660939200,2022-08-19 20:00:00,HAPI/USDT,9.6786,9.7633,9.6632,9.7459,1353.1697,13157.73524331
1660935600,2022-08-19 19:00:00,HAPI/USDT,9.6693,9.7133,9.6054,9.6729,920.7908,8896.18257953
1660932000,2022-08-19 18:00:00,HAPI/USDT,9.6399,9.7151,9.5798,9.672,782.256,7562.01975358
1660928400,2022-08-19 17:00:00,HAPI/USDT,9.6721,9.7008,9.6361,9.6896,1250.8995,12102.04635923
1660924800,2022-08-19 16:00:00,HAPI/USDT,9.653,9.6983,9.6351,9.6698,1369.3349,13247.57978484
1660921200,2022-08-19 15:00:00,HAPI/USDT,9.5001,9.676,9.3719,9.676,1118.8595,10638.01521483
1660917600,2022-08-19 14:00:00,HAPI/USDT,9.6988,9.7669,9.5,9.5732,1511.203,14605.5439465
1660914000,2022-08-19 13:00:00,HAPI/USDT,9.6605,10.0267,9.6355,9.7646,1467.6848,14291.48886089
1660910400,2022-08-19 12:00:00,HAPI/USDT,9.6039,9.676,9.5051,9.676,736.8728,7091.74708673
1660906800,2022-08-19 11:00:00,HAPI/USDT,9.7722,9.8012,9.5,9.6052,1151.2922,11151.5408306
1660903200,2022-08-19 10:00:00,HAPI/USDT,9.8175,9.8175,9.7154,9.8009,95.9595,937.46365843
1660899600,2022-08-19 09:00:00,HAPI/USDT,9.8367,9.8367,9.767,9.8036,319.5778,3131.05102359
1660896000,2022-08-19 08:00:00,HAPI/USDT,10.0779,10.1549,9.8344,9.8802,660.417,6555.80698777
1660892400,2022-08-19 07:00:00,HAPI/USDT,10.2348,10.2974,10.03,10.1531,480.0039,4905.71148168
1660888800,2022-08-19 06:00:00,HAPI/USDT,10.2476,10.568,10.1994,10.2348,1298.3617,13432.46172657
1660885200,2022-08-19 05:00:00,HAPI/USDT,10.2422,10.2999,10.157,10.2976,928.7317,9528.02932488
1660881600,2022-08-19 04:00:00,HAPI/USDT,10.2541,10.3,10.1594,10.2842,976.2602,10012.43522137
1660878000,2022-08-19 03:00:00,HAPI/USDT,10.2437,10.3,10.2295,10.2588,816.5625,8381.35996221
1660874400,2022-08-19 02:00:00,HAPI/USDT,10.2594,10.2999,10.2314,10.28,660.8023,6784.62575995
1660870800,2022-08-19 01:00:00,HAPI/USDT,10.4999,10.5,10.2452,10.2775,718.6775,7416.97619763
1660867200,2022-08-19 00:00:00,HAPI/USDT,10.8309,10.9077,10.4868,10.4999,888.4293,9466.46850023
1660863600,2022-08-18 23:00:00,HAPI/USDT,10.8233,10.918,10.7861,10.8854,1295.6924,14087.07918486
1660860000,2022-08-18 22:00:00,HAPI/USDT,10.873,10.9165,10.8143,10.9022,1063.6335,11568.12812928
1660856400,2022-08-18 21:00:00,HAPI/USDT,10.8932,10.9459,10.7986,10.8731,1287.9703,14039.32962535
1660852800,2022-08-18 20:00:00,HAPI/USDT,10.8646,11.1488,10.6759,10.9282,1357.0793,14752.94991271
1660849200,2022-08-18 19:00:00,HAPI/USDT,10.8768,10.9381,10.8422,10.9035,1347.6467,14675.8924971
1660845600,2022-08-18 18:00:00,HAPI/USDT,10.8801,10.9474,10.8654,10.9139,548.4169,5980.71086444
1660842000,2022-08-18 17:00:00,HAPI/USDT,10.8793,10.9439,10.8578,10.9156,965.1629,10524.21470276
1660838400,2022-08-18 16:00:00,HAPI/USDT,10.8921,10.949,10.8464,10.9281,1124.0096,12258.93806889
1660834800,2022-08-18 15:00:00,HAPI/USDT,10.8675,10.9461,10.8122,10.9437,1091.2063,11878.52661109
1660831200,2022-08-18 14:00:00,HAPI/USDT,10.8141,10.9189,10.7654,10.9143,1241.9337,13479.74086034
1660827600,2022-08-18 13:00:00,HAPI/USDT,10.8178,10.85,10.7754,10.8418,1197.1928,12963.89745034
1660824000,2022-08-18 12:00:00,HAPI/USDT,10.8168,10.8389,10.8077,10.8389,1074.9336,11637.12205197
1660820400,2022-08-18 11:00:00,HAPI/USDT,10.8186,10.84,10.8014,10.8343,986.145,10676.8826081
1660816800,2022-08-18 10:00:00,HAPI/USDT,10.8355,10.8399,10.8008,10.8393,766.7304,8298.49029545
1660813200,2022-08-18 09:00:00,HAPI/USDT,10.8189,10.8399,10.8051,10.8398,311.0783,3367.7054272
1660809600,2022-08-18 08:00:00,HAPI/USDT,10.8125,10.8499,10.8007,10.8399,83.3521,903.02880564
1660806000,2022-08-18 07:00:00,HAPI/USDT,10.8458,10.8549,10.7989,10.8337,70.3007,761.54291474
1660802400,2022-08-18 06:00:00,HAPI/USDT,10.7926,10.8568,10.7669,10.8523,964.2354,10428.55998583
1660798800,2022-08-18 05:00:00,HAPI/USDT,10.8198,10.8564,10.7669,10.8367,848.3856,9173.6756656
1660795200,2022-08-18 04:00:00,HAPI/USDT,10.7845,11.1195,10.7466,10.826,1278.6454,13905.51061036
1660791600,2022-08-18 03:00:00,HAPI/USDT,10.699,10.9221,10.6286,10.8245,783.6431,8415.60940899
1660788000,2022-08-18 02:00:00,HAPI/USDT,10.7287,10.731,10.6283,10.7291,754.7816,8079.5035956
1660784400,2022-08-18 01:00:00,HAPI/USDT,10.6764,10.731,10.6293,10.7308,790.6764,8461.88746428
1660780800,2022-08-18 00:00:00,HAPI/USDT,10.7185,10.731,10.6284,10.7093,762.0873,8152.0993807
1660777200,2022-08-17 23:00:00,HAPI/USDT,10.8017,10.882,10.6096,10.72,1269.7061,13674.47023967
1660773600,2022-08-17 22:00:00,HAPI/USDT,10.8823,10.942,10.7799,10.8669,1114.2244,12119.56457695
1660770000,2022-08-17 21:00:00,HAPI/USDT,10.9832,11.0237,10.8499,10.9435,1278.3989,14004.64000261
1660766400,2022-08-17 20:00:00,HAPI/USDT,10.9719,11.0329,10.952,10.955,1138.4257,12508.29281092
1660762800,2022-08-17 19:00:00,HAPI/USDT,10.9623,11.037,10.9539,11.0162,1045.7185,11492.88191689
1660759200,2022-08-17 18:00:00,HAPI/USDT,10.9741,11.038,10.9529,11.0216,813.1907,8944.00615627
1660755600,2022-08-17 17:00:00,HAPI/USDT,11.0181,11.0399,10.9532,11.0076,1133.9182,12488.58213181
1660752000,2022-08-17 16:00:00,HAPI/USDT,11.0046,11.0399,11.0001,11.0391,1037.8836,11437.62787461
1660748400,2022-08-17 15:00:00,HAPI/USDT,11.1348,11.2262,11,11.0268,1238.554,13691.12866241
1660744800,2022-08-17 14:00:00,HAPI/USDT,11.2992,11.2992,11.08,11.2138,446.4985,4999.47040565
1660741200,2022-08-17 13:00:00,HAPI/USDT,11.3324,11.344,11.2805,11.2992,1110.7858,12567.89872051
1660737600,2022-08-17 12:00:00,HAPI/USDT,11.356,11.3706,11.26,11.2815,1373.5265,15533.22547431
1660734000,2022-08-17 11:00:00,HAPI/USDT,11.297,11.3774,11.2656,11.3583,1046.2071,11854.48359091
1660730400,2022-08-17 10:00:00,HAPI/USDT,11.2561,11.6576,11.2046,11.3436,753.197,8549.53354106
1660726800,2022-08-17 09:00:00,HAPI/USDT,11.2574,11.28,11.174,11.2776,701.6867,7878.61706731
1660723200,2022-08-17 08:00:00,HAPI/USDT,11.1975,11.2878,11.171,11.2838,36.9242,414.1267033
1660719600,2022-08-17 07:00:00,HAPI/USDT,11.2323,11.2826,11.1887,11.2513,71.993,808.95036966
1660716000,2022-08-17 06:00:00,HAPI/USDT,11.2844,11.3006,11.1729,11.2654,108.5274,1219.3497765
1660712400,2022-08-17 05:00:00,HAPI/USDT,11.2251,11.3029,11.17,11.2389,803.107,9036.82530522
1660708800,2022-08-17 04:00:00,HAPI/USDT,11.2351,11.3027,11.16,11.2744,1027.8902,11567.32188788
1660705200,2022-08-17 03:00:00,HAPI/USDT,11.1985,11.3029,11.1517,11.2951,1076.7679,12106.41811041
1660701600,2022-08-17 02:00:00,HAPI/USDT,11.0765,11.2746,11.0624,11.2625,766.4613,8545.5749368
1660698000,2022-08-17 01:00:00,HAPI/USDT,11.034,11.1462,11.0231,11.1435,1092.638,12117.12431672
1660694400,2022-08-17 00:00:00,HAPI/USDT,11.029,11.1172,11.0001,11.0869,941.9967,10411.61943243
1660690800,2022-08-16 23:00:00,HAPI/USDT,11.0973,11.1231,11.0111,11.0858,1289.8869,14282.0189768
1660687200,2022-08-16 22:00:00,HAPI/USDT,11.0537,11.1344,11.0031,11.1136,657.7704,7281.28258314
1660683600,2022-08-16 21:00:00,HAPI/USDT,11.1399,11.1959,11.0422,11.0477,1449.8398,16150.05004897
1660680000,2022-08-16 20:00:00,HAPI/USDT,11.1508,11.2088,11.0995,11.1897,1295.5498,14453.59942089
1660676400,2022-08-16 19:00:00,HAPI/USDT,11.1774,11.2098,11.0852,11.2093,1073.5621,11976.5609934
1660672800,2022-08-16 18:00:00,HAPI/USDT,11.1619,11.2079,11.0835,11.1408,874.9325,9751.31984928
1660669200,2022-08-16 17:00:00,HAPI/USDT,11.0991,11.2085,11.0137,11.1669,675.901,7512.37767893
1660665600,2022-08-16 16:00:00,HAPI/USDT,11.1061,11.1281,11.013,11.1216,1281.6022,14193.15339341
1660662000,2022-08-16 15:00:00,HAPI/USDT,11.0001,11.1262,11.0001,11.0442,1440.4113,15949.82639632
1660658400,2022-08-16 14:00:00,HAPI/USDT,11.1411,11.2029,11,11.0992,288.6904,3195.3281713
1660654800,2022-08-16 13:00:00,HAPI/USDT,11.3195,11.3509,11.0932,11.2064,913.1592,10213.88703269
1660651200,2022-08-16 12:00:00,HAPI/USDT,11.1804,11.3538,11.1559,11.3195,1545.1197,17395.48139417
1660647600,2022-08-16 11:00:00,HAPI/USDT,11.2941,11.3271,11.1626,11.2443,1082.1204,12200.08785233
1660644000,2022-08-16 10:00:00,HAPI/USDT,11.0791,11.3277,11.073,11.3096,781.8434,8783.99423979
1660640400,2022-08-16 09:00:00,HAPI/USDT,11.094,11.1282,11.0001,11.116,1040.462,11516.14100051
1660636800,2022-08-16 08:00:00,HAPI/USDT,11.1015,11.1015,11.1015,11.1015,0,0
1660633200,2022-08-16 07:00:00,HAPI/USDT,11.1015,11.1015,11.1015,11.1015,0,0
1660629600,2022-08-16 06:00:00,HAPI/USDT,11.1193,11.1368,11.0436,11.1015,93.4136,1034.08070595
1660626000,2022-08-16 05:00:00,HAPI/USDT,11.0626,11.1166,11.0541,11.1166,33.0457,366.04339621
1660622400,2022-08-16 04:00:00,HAPI/USDT,11.1811,11.2896,11.0419,11.0863,247.6349,2757.29085658
1660618800,2022-08-16 03:00:00,HAPI/USDT,11.248,11.2881,11.1523,11.2881,188.0577,2106.22612288
1660615200,2022-08-16 02:00:00,HAPI/USDT,11.2925,11.3393,11.1214,11.2454,393.558,4394.89292569
1660611600,2022-08-16 01:00:00,HAPI/USDT,11.2382,11.3404,11.2367,11.3384,35.0622,396.00983969
1660608000,2022-08-16 00:00:00,HAPI/USDT,11.2644,11.3249,11.2297,11.2974,138.5519,1560.75152336
1660604400,2022-08-15 23:00:00,HAPI/USDT,11.257,11.3379,11.2297,11.3073,408.4904,4604.33791682
