https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume USD
1655931600000.0,2022-06-22 21:00:00,EUR/USD,1.0553,1.0554,1.0547,1.0547,5076.9069877690345,5354.6138
1655928000000.0,2022-06-22 20:00:00,EUR/USD,1.0552,1.0553,1.0546,1.0553,20495.560314602488,21628.9648
1655924400000.0,2022-06-22 19:00:00,EUR/USD,1.0559,1.0559,1.0552,1.0552,28637.45157316149,30218.2389
1655920800000.0,2022-06-22 18:00:00,EUR/USD,1.0561,1.0563,1.0559,1.0559,75109.3620608012,79307.9754
1655917200000.0,2022-06-22 17:00:00,EUR/USD,1.0565,1.0565,1.0559,1.0561,113815.85692642741,120200.9265
1655913600000.0,2022-06-22 16:00:00,EUR/USD,1.0569,1.0578,1.0564,1.0565,86712.40577378136,91611.6567
1655910000000.0,2022-06-22 15:00:00,EUR/USD,1.0592,1.0595,1.0564,1.0569,98256.50761661463,103847.3029
1655906400000.0,2022-06-22 14:00:00,EUR/USD,1.0552,1.0592,1.054,1.0592,156463.92550981874,165726.5899
1655902800000.0,2022-06-22 13:00:00,EUR/USD,1.0514,1.0558,1.0514,1.0552,438154.2904662624,462340.4073
1655899200000.0,2022-06-22 12:00:00,EUR/USD,1.0507,1.0526,1.0505,1.0514,163864.2540422294,172286.8767
1655895600000.0,2022-06-22 11:00:00,EUR/USD,1.0518,1.0526,1.0498,1.0507,243123.42048158371,255449.7779
1655892000000.0,2022-06-22 10:00:00,EUR/USD,1.0517,1.0527,1.0514,1.0518,305643.39608290547,321475.724
1655888400000.0,2022-06-22 09:00:00,EUR/USD,1.0493,1.0521,1.0493,1.0517,213283.11077303413,224309.8476
1655884800000.0,2022-06-22 08:00:00,EUR/USD,1.0488,1.0501,1.0484,1.0493,450069.548651482,472257.9774
1655881200000.0,2022-06-22 07:00:00,EUR/USD,1.0478,1.0488,1.046,1.0488,178504.3498283753,187215.3621
1655877600000.0,2022-06-22 06:00:00,EUR/USD,1.0478,1.0497,1.0477,1.0478,147267.77839282303,154307.1782
1655874000000.0,2022-06-22 05:00:00,EUR/USD,1.049,1.0491,1.047,1.0478,105957.48511166254,111022.2529
1655870400000.0,2022-06-22 04:00:00,EUR/USD,1.0498,1.0508,1.0488,1.049,51297.72221163013,53811.3106
1655866800000.0,2022-06-22 03:00:00,EUR/USD,1.0501,1.0502,1.0498,1.0498,10496.048199657076,11018.7514
1655863200000.0,2022-06-22 02:00:00,EUR/USD,1.0496,1.0501,1.0494,1.0501,49376.680982763544,51850.4527
1655859600000.0,2022-06-22 01:00:00,EUR/USD,1.051,1.051,1.0494,1.0496,102362.10184832317,107439.2621
1655856000000.0,2022-06-22 00:00:00,EUR/USD,1.0521,1.0521,1.0506,1.051,81728.27564224548,85896.4177
1655852400000.0,2022-06-21 23:00:00,EUR/USD,1.0527,1.0527,1.0517,1.0521,28441.01606311187,29922.793
1655848800000.0,2022-06-21 22:00:00,EUR/USD,1.0523,1.0528,1.0518,1.0527,29877.630474019188,31452.1816
1655845200000.0,2022-06-21 21:00:00,EUR/USD,1.0517,1.0524,1.051,1.0523,88505.595647629,93134.4383
1655841600000.0,2022-06-21 20:00:00,EUR/USD,1.052,1.052,1.0514,1.0517,48808.00066558905,51331.3743
1655838000000.0,2022-06-21 19:00:00,EUR/USD,1.0519,1.0524,1.0519,1.052,29311.259125475284,30835.4446
1655834400000.0,2022-06-21 18:00:00,EUR/USD,1.0524,1.0527,1.0514,1.0519,105198.72487879076,110658.5387
1655830800000.0,2022-06-21 17:00:00,EUR/USD,1.0528,1.0528,1.0515,1.0524,177868.1347396427,187188.425
1655827200000.0,2022-06-21 16:00:00,EUR/USD,1.0541,1.0545,1.0521,1.0528,171223.52118161094,180264.1231
1655823600000.0,2022-06-21 15:00:00,EUR/USD,1.055,1.0555,1.0539,1.0541,314152.2925718622,331147.9316
1655820000000.0,2022-06-21 14:00:00,EUR/USD,1.0552,1.0558,1.0537,1.055,212320.45952606638,223998.0848
1655816400000.0,2022-06-21 13:00:00,EUR/USD,1.0537,1.0552,1.0537,1.0552,211926.9089272176,223625.2743
1655812800000.0,2022-06-21 12:00:00,EUR/USD,1.054,1.0551,1.0537,1.0537,203761.62085982726,214703.6199
1655809200000.0,2022-06-21 11:00:00,EUR/USD,1.0541,1.0545,1.0535,1.054,214148.24259962048,225712.2477
1655805600000.0,2022-06-21 10:00:00,EUR/USD,1.0557,1.0557,1.0531,1.0541,104711.9389052272,110376.8548
1655802000000.0,2022-06-21 09:00:00,EUR/USD,1.0563,1.0564,1.0552,1.0557,111949.56578573458,118185.1566
1655798400000.0,2022-06-21 08:00:00,EUR/USD,1.0547,1.0622,1.0541,1.0563,697378.1278046009,736640.5164
1655794800000.0,2022-06-21 07:00:00,EUR/USD,1.0508,1.0549,1.0507,1.0547,66476.16753579216,70112.4139
1655791200000.0,2022-06-21 06:00:00,EUR/USD,1.0511,1.0512,1.0506,1.0508,24773.20384468976,26031.6826
1655787600000.0,2022-06-21 05:00:00,EUR/USD,1.0519,1.0519,1.0496,1.0511,93242.03434497195,98006.7023
1655784000000.0,2022-06-21 04:00:00,EUR/USD,1.0519,1.0524,1.0519,1.0519,60484.940298507456,63624.1087
1655780400000.0,2022-06-21 03:00:00,EUR/USD,1.0518,1.0521,1.0517,1.0519,81970.34917767848,86224.6103
1655776800000.0,2022-06-21 02:00:00,EUR/USD,1.052,1.052,1.0518,1.0518,49858.62578436965,52441.3026
1655773200000.0,2022-06-21 01:00:00,EUR/USD,1.0515,1.052,1.0515,1.052,83910.13745247149,88273.4646
1655769600000.0,2022-06-21 00:00:00,EUR/USD,1.0507,1.0515,1.0507,1.0515,84803.13399904897,89170.4954
1655766000000.0,2022-06-20 23:00:00,EUR/USD,1.0504,1.0511,1.0502,1.0507,8176.662605881794,8591.2194
1655762400000.0,2022-06-20 22:00:00,EUR/USD,1.0504,1.0504,1.0499,1.0504,23953.787128712873,25161.058
1655758800000.0,2022-06-20 21:00:00,EUR/USD,1.0506,1.0506,1.0499,1.0504,15701.740575019041,16493.1083
1655755200000.0,2022-06-20 20:00:00,EUR/USD,1.0507,1.0513,1.0498,1.0506,38872.73243860651,40839.6927
1655751600000.0,2022-06-20 19:00:00,EUR/USD,1.0501,1.0507,1.0489,1.0507,95845.61768344913,100704.9905
1655748000000.0,2022-06-20 18:00:00,EUR/USD,1.0501,1.0505,1.0501,1.0501,111432.85725169031,117015.6434
1655744400000.0,2022-06-20 17:00:00,EUR/USD,1.052,1.052,1.0501,1.0501,61919.4107227883,65021.5732
1655740800000.0,2022-06-20 16:00:00,EUR/USD,1.0524,1.0525,1.0517,1.052,144530.0797528517,152045.6439
1655737200000.0,2022-06-20 15:00:00,EUR/USD,1.0529,1.0529,1.0517,1.0524,168205.08409350057,177019.0305
1655733600000.0,2022-06-20 14:00:00,EUR/USD,1.0511,1.053,1.049,1.0529,1165282.7415708995,1226926.1986
1655730000000.0,2022-06-20 13:00:00,EUR/USD,1.0503,1.0517,1.0465,1.0511,506687.59413947293,532579.3302
1655726400000.0,2022-06-20 12:00:00,EUR/USD,1.0513,1.0518,1.0491,1.0503,266547.15347995807,279954.4753
1655722800000.0,2022-06-20 11:00:00,EUR/USD,1.0523,1.0527,1.05,1.0513,303064.9416912395,318612.1732
1655719200000.0,2022-06-20 10:00:00,EUR/USD,1.0531,1.0536,1.0516,1.0523,182020.68868193481,191540.3707
1655715600000.0,2022-06-20 09:00:00,EUR/USD,1.0527,1.0545,1.0522,1.0531,207808.617510208,218843.2551
1655712000000.0,2022-06-20 08:00:00,EUR/USD,1.0522,1.0535,1.051,1.0527,205741.11313764605,216583.6698
1655708400000.0,2022-06-20 07:00:00,EUR/USD,1.0523,1.0531,1.0513,1.0522,342814.99724387,360709.9401
1655704800000.0,2022-06-20 06:00:00,EUR/USD,1.0529,1.054,1.0523,1.0523,117625.36833602584,123777.1751
1655701200000.0,2022-06-20 05:00:00,EUR/USD,1.0527,1.0541,1.0524,1.0529,24312.03067717732,25598.1371
1655697600000.0,2022-06-20 04:00:00,EUR/USD,1.0528,1.053,1.0524,1.0527,100782.47734397264,106093.7139
1655694000000.0,2022-06-20 03:00:00,EUR/USD,1.0507,1.0547,1.0501,1.0528,164219.8711056231,172890.6803
1655690400000.0,2022-06-20 02:00:00,EUR/USD,1.0493,1.051,1.0492,1.0507,164906.36908727515,173267.122
1655686800000.0,2022-06-20 01:00:00,EUR/USD,1.0491,1.0495,1.049,1.0493,62774.70180120081,65869.4946
1655683200000.0,2022-06-20 00:00:00,EUR/USD,1.0493,1.0498,1.0491,1.0491,136833.44895624823,143551.9713
1655679600000.0,2022-06-19 23:00:00,EUR/USD,1.0491,1.0499,1.0487,1.0493,92016.12455922997,96552.5195
1655676000000.0,2022-06-19 22:00:00,EUR/USD,1.049,1.0495,1.0483,1.0491,99310.16604708799,104186.2952
1655672400000.0,2022-06-19 21:00:00,EUR/USD,1.0496,1.0496,1.0485,1.049,273127.130600572,286510.36
1655668800000.0,2022-06-19 20:00:00,EUR/USD,1.0491,1.0498,1.0488,1.0496,222798.15443978657,233848.9429
1655665200000.0,2022-06-19 19:00:00,EUR/USD,1.0499,1.0505,1.0491,1.0491,97076.70441330665,101843.1706
1655661600000.0,2022-06-19 18:00:00,EUR/USD,1.0499,1.0503,1.0491,1.0499,74211.23887989332,77914.3797
1655658000000.0,2022-06-19 17:00:00,EUR/USD,1.0503,1.0503,1.0499,1.0499,22136.106676826363,23240.6984
1655654400000.0,2022-06-19 16:00:00,EUR/USD,1.0505,1.0505,1.0491,1.0503,124663.46405788822,130934.0363
1655650800000.0,2022-06-19 15:00:00,EUR/USD,1.0491,1.0505,1.0491,1.0505,275181.4066634936,289078.0677
1655647200000.0,2022-06-19 14:00:00,EUR/USD,1.0491,1.0493,1.0491,1.0491,17244.504051091415,18091.2092
1655643600000.0,2022-06-19 13:00:00,EUR/USD,1.0495,1.0495,1.0491,1.0491,26246.677342484036,27535.3892
1655640000000.0,2022-06-19 12:00:00,EUR/USD,1.0491,1.0495,1.0491,1.0495,20307.1675083373,21312.3723
1655636400000.0,2022-06-19 11:00:00,EUR/USD,1.0493,1.0495,1.0491,1.0491,32318.69402344867,33905.5419
1655632800000.0,2022-06-19 10:00:00,EUR/USD,1.0483,1.0493,1.048,1.0492,158295.20873046134,166083.333
1655629200000.0,2022-06-19 09:00:00,EUR/USD,1.0484,1.0487,1.0483,1.0483,29804.544882190214,31244.1044
1655625600000.0,2022-06-19 08:00:00,EUR/USD,1.0485,1.0488,1.0484,1.0484,31417.244467760393,32937.8391
1655622000000.0,2022-06-19 07:00:00,EUR/USD,1.0486,1.0486,1.0484,1.0485,11061.996089651884,11598.5029
1655618400000.0,2022-06-19 06:00:00,EUR/USD,1.0486,1.0488,1.0485,1.0486,2834.144096891093,2971.8835
1655614800000.0,2022-06-19 05:00:00,EUR/USD,1.0485,1.0489,1.0485,1.0486,3881.3882319282857,4070.0237
1655611200000.0,2022-06-19 04:00:00,EUR/USD,1.049,1.049,1.0485,1.0485,2149.688507391512,2253.9484
1655607600000.0,2022-06-19 03:00:00,EUR/USD,1.0484,1.049,1.0484,1.049,29345.81143946616,30783.7562
1655604000000.0,2022-06-19 02:00:00,EUR/USD,1.049,1.049,1.0484,1.0484,11979.401945822205,12559.205
1655600400000.0,2022-06-19 01:00:00,EUR/USD,1.0489,1.049,1.0489,1.049,1000.0000000000001,1049.0
1655596800000.0,2022-06-19 00:00:00,EUR/USD,1.049,1.0491,1.0489,1.0489,3891.284297835828,4081.5681
1655593200000.0,2022-06-18 23:00:00,EUR/USD,1.049,1.0491,1.0487,1.049,26643.008388941853,27948.5158
1655589600000.0,2022-06-18 22:00:00,EUR/USD,1.048,1.049,1.0476,1.049,89208.2770257388,93579.4826
1655586000000.0,2022-06-18 21:00:00,EUR/USD,1.0486,1.0487,1.0471,1.048,49561.36345419847,51940.3089
1655582400000.0,2022-06-18 20:00:00,EUR/USD,1.0483,1.0488,1.0469,1.0486,187503.44430669464,196616.1117
1655578800000.0,2022-06-18 19:00:00,EUR/USD,1.0486,1.0492,1.0477,1.0483,73842.12715825622,77408.7019
1655575200000.0,2022-06-18 18:00:00,EUR/USD,1.048,1.0488,1.0476,1.0486,129528.80297539578,135823.9028
1655571600000.0,2022-06-18 17:00:00,EUR/USD,1.0486,1.0493,1.0471,1.048,74013.90353053436,77566.5709
1655568000000.0,2022-06-18 16:00:00,EUR/USD,1.0488,1.049,1.0476,1.0486,47245.805550257486,49541.9517
1655564400000.0,2022-06-18 15:00:00,EUR/USD,1.0484,1.0489,1.0461,1.0488,85103.01525553013,89256.0424
1655560800000.0,2022-06-18 14:00:00,EUR/USD,1.0484,1.0485,1.0481,1.0484,19019.554750095383,19940.1012
1655557200000.0,2022-06-18 13:00:00,EUR/USD,1.0484,1.0484,1.0479,1.0484,73472.23073254483,77028.2867
1655553600000.0,2022-06-18 12:00:00,EUR/USD,1.0496,1.0496,1.0476,1.0484,90866.28815337658,95264.2165
1655550000000.0,2022-06-18 11:00:00,EUR/USD,1.0497,1.0501,1.0496,1.0496,87906.35480182925,92266.51
1655546400000.0,2022-06-18 10:00:00,EUR/USD,1.0496,1.0501,1.0496,1.0497,27932.958940649707,29321.227
1655542800000.0,2022-06-18 09:00:00,EUR/USD,1.0505,1.0505,1.0496,1.0496,87797.12442835365,92151.8618
1655539200000.0,2022-06-18 08:00:00,EUR/USD,1.048,1.0516,1.0466,1.0505,413697.74259876244,434589.4786
1655535600000.0,2022-06-18 07:00:00,EUR/USD,1.0479,1.0485,1.0457,1.048,540407.4703244275,566347.0289
1655532000000.0,2022-06-18 06:00:00,EUR/USD,1.0495,1.0495,1.0458,1.0479,198918.7227788911,208446.9296
1655528400000.0,2022-06-18 05:00:00,EUR/USD,1.0499,1.0499,1.0495,1.0495,17913.002858504045,18799.6965
1655524800000.0,2022-06-18 04:00:00,EUR/USD,1.0499,1.0499,1.0493,1.0499,630.9748547480713,662.4605
1655521200000.0,2022-06-18 03:00:00,EUR/USD,1.0498,1.0499,1.0493,1.0499,105.95942470711495,111.2468
1655517600000.0,2022-06-18 02:00:00,EUR/USD,1.0498,1.0498,1.0498,1.0498,97.99999999999999,102.8804
1655514000000.0,2022-06-18 01:00:00,EUR/USD,1.0498,1.0498,1.0495,1.0498,17640.99190321966,18519.5133
1655510400000.0,2022-06-18 00:00:00,EUR/USD,1.0495,1.05,1.0493,1.0498,25670.360735378166,26948.7447
1655506800000.0,2022-06-17 23:00:00,EUR/USD,1.0496,1.0499,1.0495,1.0495,6687.0015245354925,7018.0081
1655503200000.0,2022-06-17 22:00:00,EUR/USD,1.0498,1.0502,1.0496,1.0496,14113.51162347561,14813.5418
1655499600000.0,2022-06-17 21:00:00,EUR/USD,1.05,1.0502,1.0498,1.0498,14198.538197751952,14905.6254
1655496000000.0,2022-06-17 20:00:00,EUR/USD,1.0498,1.0503,1.0495,1.05,71902.92,75498.066
1655492400000.0,2022-06-17 19:00:00,EUR/USD,1.05,1.052,1.0492,1.0498,101315.31434558962,106360.817
1655488800000.0,2022-06-17 18:00:00,EUR/USD,1.0496,1.0511,1.0496,1.05,73734.09323809524,77420.7979
1655485200000.0,2022-06-17 17:00:00,EUR/USD,1.0479,1.0502,1.0476,1.0496,109601.52267530486,115037.7582
1655481600000.0,2022-06-17 16:00:00,EUR/USD,1.0489,1.0492,1.0479,1.0479,146138.68288958867,153138.7258
1655478000000.0,2022-06-17 15:00:00,EUR/USD,1.045,1.0493,1.045,1.0489,450636.376012966,472672.4948
1655474400000.0,2022-06-17 14:00:00,EUR/USD,1.0486,1.0486,1.0449,1.045,314146.55559808615,328283.1506
1655470800000.0,2022-06-17 13:00:00,EUR/USD,1.0508,1.0522,1.0483,1.0486,389043.6278847988,407951.1482
1655467200000.0,2022-06-17 12:00:00,EUR/USD,1.0497,1.0536,1.049,1.0508,679365.5876475067,713877.3595
1655463600000.0,2022-06-17 11:00:00,EUR/USD,1.0524,1.0532,1.0497,1.0497,586988.6862913213,616162.024
1655460000000.0,2022-06-17 10:00:00,EUR/USD,1.052,1.0538,1.052,1.0524,688906.7224439377,725005.4347
1655456400000.0,2022-06-17 09:00:00,EUR/USD,1.0499,1.054,1.0499,1.052,453979.53032319393,477586.4659
1655452800000.0,2022-06-17 08:00:00,EUR/USD,1.0506,1.0507,1.0486,1.0499,237332.33679398036,249175.2204
1655449200000.0,2022-06-17 07:00:00,EUR/USD,1.0491,1.0515,1.0445,1.0506,1422748.8865410243,1494739.9802
1655445600000.0,2022-06-17 06:00:00,EUR/USD,1.0514,1.0514,1.0469,1.0491,197670.95796396915,207376.602
1655442000000.0,2022-06-17 05:00:00,EUR/USD,1.0513,1.052,1.0512,1.0514,120205.21419060302,126383.7622
1655438400000.0,2022-06-17 04:00:00,EUR/USD,1.0509,1.0515,1.0506,1.0513,99814.11195662514,104934.5759
1655434800000.0,2022-06-17 03:00:00,EUR/USD,1.0519,1.0522,1.0501,1.0509,71275.16576267961,74903.0717
1655431200000.0,2022-06-17 02:00:00,EUR/USD,1.0522,1.0524,1.0508,1.0519,131202.15838007416,138011.5504
1655427600000.0,2022-06-17 01:00:00,EUR/USD,1.0522,1.0526,1.0511,1.0522,58578.07755179623,61635.8532
1655424000000.0,2022-06-17 00:00:00,EUR/USD,1.0528,1.0541,1.0518,1.0522,70232.4089526706,73898.5407
1655420400000.0,2022-06-16 23:00:00,EUR/USD,1.0523,1.0532,1.0523,1.0528,102963.28485942249,108399.7463
1655416800000.0,2022-06-16 22:00:00,EUR/USD,1.0535,1.054,1.0522,1.0523,199331.38743704266,209756.419
1655413200000.0,2022-06-16 21:00:00,EUR/USD,1.0533,1.0547,1.0529,1.0535,161403.06217370665,170038.126
1655409600000.0,2022-06-16 20:00:00,EUR/USD,1.0542,1.0545,1.0516,1.0533,212083.94303617204,223388.0172
1655406000000.0,2022-06-16 19:00:00,EUR/USD,1.0558,1.0562,1.0525,1.0542,507920.2338265983,535449.5105
1655402400000.0,2022-06-16 18:00:00,EUR/USD,1.0573,1.0573,1.0539,1.0558,350489.60892214434,370046.9291
1655398800000.0,2022-06-16 17:00:00,EUR/USD,1.0549,1.0584,1.0546,1.0573,429286.03490021755,453884.1247
1655395200000.0,2022-06-16 16:00:00,EUR/USD,1.0511,1.0556,1.0504,1.0549,441866.64726514363,466125.1262
1655391600000.0,2022-06-16 15:00:00,EUR/USD,1.048,1.0511,1.0478,1.0511,229041.06126914662,240745.0595
1655388000000.0,2022-06-16 14:00:00,EUR/USD,1.0446,1.05,1.043,1.048,457203.6857824427,479149.4627
1655384400000.0,2022-06-16 13:00:00,EUR/USD,1.0424,1.0467,1.0424,1.0446,404988.4936817921,423050.9805
1655380800000.0,2022-06-16 12:00:00,EUR/USD,1.0387,1.0428,1.0382,1.0424,556003.3861281658,579577.9297
1655377200000.0,2022-06-16 11:00:00,EUR/USD,1.0393,1.0402,1.0386,1.0387,568293.6473476461,590286.6115
1655373600000.0,2022-06-16 10:00:00,EUR/USD,1.04,1.0413,1.0381,1.0393,393506.94496295584,408971.7679
1655370000000.0,2022-06-16 09:00:00,EUR/USD,1.0398,1.0409,1.0386,1.04,327763.0194230769,340873.5402
1655366400000.0,2022-06-16 08:00:00,EUR/USD,1.0391,1.04,1.038,1.0398,366919.1735910752,381522.5567
1655362800000.0,2022-06-16 07:00:00,EUR/USD,1.0406,1.041,1.0375,1.0391,373253.5125589452,387847.7249
1655359200000.0,2022-06-16 06:00:00,EUR/USD,1.0416,1.0427,1.0406,1.0406,123530.713434557,128546.0604
1655355600000.0,2022-06-16 05:00:00,EUR/USD,1.0436,1.0438,1.0416,1.0416,94941.44383640552,98891.0079
1655352000000.0,2022-06-16 04:00:00,EUR/USD,1.0442,1.0442,1.0432,1.0436,54380.418838635494,56751.4051
1655348400000.0,2022-06-16 03:00:00,EUR/USD,1.0439,1.0445,1.0439,1.0442,42622.34380386899,44506.2514
1655344800000.0,2022-06-16 02:00:00,EUR/USD,1.043,1.0439,1.043,1.0439,49208.72286617492,51368.9858
1655341200000.0,2022-06-16 01:00:00,EUR/USD,1.0451,1.0454,1.043,1.043,61494.61361457335,64138.882
1655337600000.0,2022-06-16 00:00:00,EUR/USD,1.045,1.0463,1.045,1.0451,79000.47268204,82563.394
1655334000000.0,2022-06-15 23:00:00,EUR/USD,1.044,1.0451,1.0437,1.045,48482.642966507185,50664.3619
1655330400000.0,2022-06-15 22:00:00,EUR/USD,1.0443,1.0449,1.0437,1.044,35798.257088122606,37373.3804
1655326800000.0,2022-06-15 21:00:00,EUR/USD,1.0441,1.0443,1.0437,1.0443,110722.10514220051,115627.0944
1655323200000.0,2022-06-15 20:00:00,EUR/USD,1.0441,1.046,1.0433,1.0441,180657.58643808065,188624.586
1655319600000.0,2022-06-15 19:00:00,EUR/USD,1.04,1.0453,1.0393,1.0441,691417.8413945024,721909.3682
1655316000000.0,2022-06-15 18:00:00,EUR/USD,1.0401,1.0441,1.036,1.04,1521876.6907692307,1582751.7584
1655312400000.0,2022-06-15 17:00:00,EUR/USD,1.0388,1.0405,1.0387,1.0401,128393.70204788003,133542.2895
1655308800000.0,2022-06-15 16:00:00,EUR/USD,1.0401,1.0408,1.0388,1.0388,227977.18001540238,236822.6946
1655305200000.0,2022-06-15 15:00:00,EUR/USD,1.0412,1.0416,1.0398,1.0401,925096.5625420632,962192.9347
1655301600000.0,2022-06-15 14:00:00,EUR/USD,1.0424,1.0427,1.0408,1.0412,268321.1661544372,279375.9982
1655298000000.0,2022-06-15 13:00:00,EUR/USD,1.0423,1.0424,1.0402,1.0424,277706.6857252494,289481.4492
1655294400000.0,2022-06-15 12:00:00,EUR/USD,1.0465,1.0465,1.0413,1.0423,624092.4790367456,650491.5909
1655290800000.0,2022-06-15 11:00:00,EUR/USD,1.0483,1.0489,1.0461,1.0465,425736.5949354993,445533.3466
1655287200000.0,2022-06-15 10:00:00,EUR/USD,1.0495,1.0504,1.0475,1.0483,641747.0220356768,672743.4032
1655283600000.0,2022-06-15 09:00:00,EUR/USD,1.0486,1.0495,1.046,1.0495,539241.9323487375,565934.408
1655280000000.0,2022-06-15 08:00:00,EUR/USD,1.046,1.05,1.0446,1.0486,709752.6053786001,744246.582
1655276400000.0,2022-06-15 07:00:00,EUR/USD,1.0477,1.0489,1.0446,1.046,566239.913957935,592286.95
1655272800000.0,2022-06-15 06:00:00,EUR/USD,1.0465,1.058,1.0459,1.0477,472554.5157010594,495095.3661
1655269200000.0,2022-06-15 05:00:00,EUR/USD,1.0421,1.0472,1.0411,1.0465,470551.9336837076,492432.5986
1655265600000.0,2022-06-15 04:00:00,EUR/USD,1.0442,1.0446,1.0413,1.0421,190468.16936954227,198486.8793
1655262000000.0,2022-06-15 03:00:00,EUR/USD,1.0443,1.0447,1.0442,1.0442,61174.65734533614,63878.5772
1655258400000.0,2022-06-15 02:00:00,EUR/USD,1.0445,1.0447,1.0441,1.0443,3580.2722397778416,3738.8783
1655254800000.0,2022-06-15 01:00:00,EUR/USD,1.0434,1.045,1.0433,1.0445,60955.252369554815,63667.7611
1655251200000.0,2022-06-15 00:00:00,EUR/USD,1.0434,1.0448,1.0431,1.0434,317595.2979681809,331378.9339
1655247600000.0,2022-06-14 23:00:00,EUR/USD,1.0422,1.0434,1.0418,1.0434,22743.658903584434,23730.7337
1655244000000.0,2022-06-14 22:00:00,EUR/USD,1.0414,1.0422,1.0412,1.0422,106779.5167914028,111285.6124
1655240400000.0,2022-06-14 21:00:00,EUR/USD,1.0423,1.0423,1.0409,1.0414,135004.86258882273,140594.0639
1655236800000.0,2022-06-14 20:00:00,EUR/USD,1.0398,1.043,1.0392,1.0423,412345.5018708625,429787.7166
1655233200000.0,2022-06-14 19:00:00,EUR/USD,1.04,1.0405,1.0388,1.0398,212374.70417387958,220827.2174
1655229600000.0,2022-06-14 18:00:00,EUR/USD,1.041,1.0415,1.04,1.04,171685.73778846153,178553.1673
1655226000000.0,2022-06-14 17:00:00,EUR/USD,1.0407,1.0436,1.0407,1.041,218013.0060518732,226951.5393
1655222400000.0,2022-06-14 16:00:00,EUR/USD,1.0404,1.0412,1.0403,1.0407,204105.15845104257,212412.2384
1655218800000.0,2022-06-14 15:00:00,EUR/USD,1.0408,1.0414,1.0403,1.0404,378246.6238946559,393527.7875
1655215200000.0,2022-06-14 14:00:00,EUR/USD,1.0425,1.0431,1.0403,1.0408,378187.1451767871,393617.1807
1655211600000.0,2022-06-14 13:00:00,EUR/USD,1.0431,1.0443,1.0425,1.0425,463177.66158273385,482862.7122
1655208000000.0,2022-06-14 12:00:00,EUR/USD,1.0422,1.0454,1.0411,1.0431,328216.2632537628,342362.3842
1655204400000.0,2022-06-14 11:00:00,EUR/USD,1.041,1.0437,1.0404,1.0422,351026.3322778737,365839.6435
1655200800000.0,2022-06-14 10:00:00,EUR/USD,1.0425,1.0437,1.04,1.041,268323.0646493756,279324.3103
1655197200000.0,2022-06-14 09:00:00,EUR/USD,1.0462,1.0462,1.0414,1.0425,248297.9011031175,258850.5619
1655193600000.0,2022-06-14 08:00:00,EUR/USD,1.0474,1.0484,1.046,1.0462,239755.10131905947,250831.787
1655190000000.0,2022-06-14 07:00:00,EUR/USD,1.0442,1.048,1.0442,1.0474,316501.5098338743,331503.6814
1655186400000.0,2022-06-14 06:00:00,EUR/USD,1.0434,1.0449,1.0417,1.0442,224596.01608887187,234523.16
1655182800000.0,2022-06-14 05:00:00,EUR/USD,1.0421,1.0434,1.0417,1.0434,129934.17970097756,135573.3231
1655179200000.0,2022-06-14 04:00:00,EUR/USD,1.042,1.043,1.0413,1.0421,73205.44074465023,76287.3898
1655175600000.0,2022-06-14 03:00:00,EUR/USD,1.041,1.0421,1.0402,1.042,78416.26823416507,81709.7515
1655172000000.0,2022-06-14 02:00:00,EUR/USD,1.0396,1.0418,1.0395,1.041,128377.79692603266,133641.2866
1655168400000.0,2022-06-14 01:00:00,EUR/USD,1.0414,1.0422,1.0395,1.0396,263260.64967295114,273685.7714
1655164800000.0,2022-06-14 00:00:00,EUR/USD,1.041,1.0419,1.0405,1.0414,175954.95640483964,183239.4916
1655161200000.0,2022-06-13 23:00:00,EUR/USD,1.0412,1.0416,1.0406,1.041,139455.5790585975,145173.2578
1655157600000.0,2022-06-13 22:00:00,EUR/USD,1.0415,1.0421,1.0412,1.0412,109167.05320783712,113664.7358
1655154000000.0,2022-06-13 21:00:00,EUR/USD,1.0426,1.0426,1.0412,1.0415,105296.47095535285,109666.2745
1655150400000.0,2022-06-13 20:00:00,EUR/USD,1.0428,1.043,1.0413,1.0426,273253.7267408402,284894.3355
1655146800000.0,2022-06-13 19:00:00,EUR/USD,1.043,1.0456,1.0416,1.0428,503247.59464902186,524786.5917
1655143200000.0,2022-06-13 18:00:00,EUR/USD,1.0443,1.045,1.043,1.043,197466.65043144778,205957.7164
1655139600000.0,2022-06-13 17:00:00,EUR/USD,1.0432,1.0464,1.0423,1.0443,211802.51038973476,221185.3616
1655136000000.0,2022-06-13 16:00:00,EUR/USD,1.0413,1.0456,1.0413,1.0432,209590.27588190185,218644.5758
1655132400000.0,2022-06-13 15:00:00,EUR/USD,1.0405,1.0424,1.0404,1.0413,261067.8784212043,271849.9818
1655128800000.0,2022-06-13 14:00:00,EUR/USD,1.0436,1.044,1.0405,1.0405,264682.48370975495,275402.1243
1655125200000.0,2022-06-13 13:00:00,EUR/USD,1.0466,1.0479,1.043,1.0436,310530.5091031046,324069.6393
1655121600000.0,2022-06-13 12:00:00,EUR/USD,1.0454,1.0475,1.0445,1.0466,302754.9908274412,316863.3734
1655118000000.0,2022-06-13 11:00:00,EUR/USD,1.0463,1.048,1.0454,1.0454,350881.77310120524,366811.8056
