https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WAVES,Volume USDT
1644192000,2022-02-07 00:00:00,WAVES/USDT,10.5668,11.4433,10.3642,11.0686,63688.12657762,705927.365458714053
1644105600,2022-02-06 00:00:00,WAVES/USDT,9.9949,10.6237,9.9643,10.5858,42090.81732929,434480.581632689612
1644019200,2022-02-05 00:00:00,WAVES/USDT,9.3257,10.22,9.2431,9.9997,39110.02067788,381696.697878397273
1643932800,2022-02-04 00:00:00,WAVES/USDT,8.7225,9.357,8.6253,9.3182,30729.76494418,279799.697916625233
1643846400,2022-02-03 00:00:00,WAVES/USDT,8.6754,8.744,8.265,8.7287,43103.93249304,365603.459112891479
1643760000,2022-02-02 00:00:00,WAVES/USDT,9.0155,9.1552,8.4858,8.6754,54960.19980913,486358.361138626591
1643673600,2022-02-01 00:00:00,WAVES/USDT,9.1235,9.2042,8.8911,9.0075,35327.5541628,319112.686881890802
1643587200,2022-01-31 00:00:00,WAVES/USDT,9.2575,9.2683,8.5164,9.1463,60200.95370305,529319.232777430519
1643500800,2022-01-30 00:00:00,WAVES/USDT,9.8923,9.8949,9.1361,9.2559,33124.8063954,315563.505945080085
1643414400,2022-01-29 00:00:00,WAVES/USDT,10.105,10.3824,9.5047,9.8784,58075.49589892,575523.402781854102
1643328000,2022-01-28 00:00:00,WAVES/USDT,9.8647,10.174,9.3269,10.0966,50078.53412108,486760.33466283524
1643241600,2022-01-27 00:00:00,WAVES/USDT,10.288,10.46,9.288,9.8758,84484.06409493,827018.65430230284
1643155200,2022-01-26 00:00:00,WAVES/USDT,8.3993,13.2941,8.3287,10.2378,661024.43099921,6945107.557307334083
1643068800,2022-01-25 00:00:00,WAVES/USDT,8.5238,8.5318,8.0637,8.3848,40329.26055255,335801.676139304982
1642982400,2022-01-24 00:00:00,WAVES/USDT,9.1987,9.2009,7.5634,8.5187,70080.58750593,577719.991343642541
1642896000,2022-01-23 00:00:00,WAVES/USDT,8.9144,9.4187,8.6595,9.2098,43540.59568264,394169.262760319341
1642809600,2022-01-22 00:00:00,WAVES/USDT,10.6708,11.2739,7.9928,8.9546,131408.22168862,1210052.313533948425
1642723200,2022-01-21 00:00:00,WAVES/USDT,12.567,12.736,10.3838,10.6817,79218.45600867,919016.489369139194
1642636800,2022-01-20 00:00:00,WAVES/USDT,13.187,13.63,12.5536,12.6089,30306.62342025,397879.637931320021
1642550400,2022-01-19 00:00:00,WAVES/USDT,13.5801,13.803,12.8835,13.2134,25516.56693671,337893.923156399362
1642464000,2022-01-18 00:00:00,WAVES/USDT,13.7751,13.9442,13.0624,13.5826,19841.60813026,265654.521832255065
1642377600,2022-01-17 00:00:00,WAVES/USDT,14.3047,14.3137,13.3818,13.7531,26535.81408843,363983.338169124533
1642291200,2022-01-16 00:00:00,WAVES/USDT,14.5189,14.8942,14.1106,14.2819,25872.58446824,373728.71833936241
1642204800,2022-01-15 00:00:00,WAVES/USDT,14.1474,14.82,14.0781,14.5089,23956.75993139,348191.868871149466
1642118400,2022-01-14 00:00:00,WAVES/USDT,13.9663,14.3886,13.747,14.1397,39957.95755063,562781.747262200532
1642032000,2022-01-13 00:00:00,WAVES/USDT,14.7196,14.7966,13.9394,13.9816,33330.97894865,479158.992914412703
1641945600,2022-01-12 00:00:00,WAVES/USDT,14.0998,14.99,14.0196,14.7421,26827.48495157,392716.612108134777
1641859200,2022-01-11 00:00:00,WAVES/USDT,13.3482,14.125,13.3017,14.0857,21768.84870461,301377.975759602478
1641772800,2022-01-10 00:00:00,WAVES/USDT,14.0888,14.3862,12.8684,13.3398,23622.24687849,321403.13392078329
1641686400,2022-01-09 00:00:00,WAVES/USDT,13.732,14.2817,13.546,14.1021,21563.48051041,302277.722740884867
1641600000,2022-01-08 00:00:00,WAVES/USDT,13.7552,14.0932,12.9827,13.732,17255.51634169,235775.936931862718
1641513600,2022-01-07 00:00:00,WAVES/USDT,14.2114,14.31,13.1584,13.7446,29085.70354591,399058.725267733081
1641427200,2022-01-06 00:00:00,WAVES/USDT,14.364,14.4479,13.5692,14.162,31823.47371074,445734.388618348546
1641340800,2022-01-05 00:00:00,WAVES/USDT,15.8092,16.2575,13.558,14.3574,51343.77997154,789338.158708403969
1641254400,2022-01-04 00:00:00,WAVES/USDT,15.5753,16.31,15.1319,15.7576,33154.70247983,526041.870755001786
1641168000,2022-01-03 00:00:00,WAVES/USDT,15.3742,15.8,15.1127,15.556,17480.04312446,270264.15398606261
1641081600,2022-01-02 00:00:00,WAVES/USDT,15.0681,15.5896,14.7694,15.41,21097.79027422,322423.147946542563
1640995200,2022-01-01 00:00:00,WAVES/USDT,14.5301,15.2943,14.5301,15.0717,43548.01082941,653243.100759464682
1640908800,2021-12-31 00:00:00,WAVES/USDT,14.6864,15.019,14.1796,14.4955,16048.22194,235289.171527913681
1640822400,2021-12-30 00:00:00,WAVES/USDT,14.3497,14.96,13.8,14.6776,21333.84680652,307918.19057792158
1640736000,2021-12-29 00:00:00,WAVES/USDT,14.8148,15.0752,14.0587,14.3605,26744.62216059,389434.00859380777
1640649600,2021-12-28 00:00:00,WAVES/USDT,16.5105,16.5121,14.6188,14.8141,59287.56258505,921298.789289923296
