https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TUSD,Volume USDT,tradecount
1661205600000,2022-08-22 22:00:00,TUSD/USDT,1.00010000,1.00020000,1.00010000,1.00010000,440357.00000000,440412.88740000,1102
1661202000000,2022-08-22 21:00:00,TUSD/USDT,1.00010000,1.00020000,1.00010000,1.00010000,374110.00000000,374161.78650000,978
1661198400000,2022-08-22 20:00:00,TUSD/USDT,1.00010000,1.00020000,1.00010000,1.00020000,524436.00000000,524516.71520000,1302
1661194800000,2022-08-22 19:00:00,TUSD/USDT,1.00020000,1.00020000,1.00010000,1.00010000,334532.00000000,334575.37220000,552
1661191200000,2022-08-22 18:00:00,TUSD/USDT,1.00010000,1.00020000,1.00010000,1.00020000,715719.00000000,715840.84130000,1605
1661187600000,2022-08-22 17:00:00,TUSD/USDT,1.00010000,1.00020000,1.00000000,1.00010000,675630.00000000,675680.75730000,1328
1661184000000,2022-08-22 16:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00010000,594512.00000000,594541.84630000,1441
1661180400000,2022-08-22 15:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00000000,692777.00000000,692810.71100000,1686
1661176800000,2022-08-22 14:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00000000,879808.00000000,879866.68190000,2004
1661173200000,2022-08-22 13:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00010000,605437.00000000,605485.83630000,1422
1661169600000,2022-08-22 12:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00010000,574282.00000000,574309.70470000,1054
1661166000000,2022-08-22 11:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00010000,503181.00000000,503210.45980000,1219
1661162400000,2022-08-22 10:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00010000,601778.00000000,601818.59300000,1319
1661158800000,2022-08-22 09:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00010000,503532.00000000,503563.20520000,956
1661155200000,2022-08-22 08:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00000000,941356.00000000,941404.73250000,1999
1661151600000,2022-08-22 07:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00010000,523655.00000000,523690.09950000,1308
1661148000000,2022-08-22 06:00:00,TUSD/USDT,1.00010000,1.00020000,1.00000000,1.00010000,1081925.00000000,1082030.24530000,2379
1661144400000,2022-08-22 05:00:00,TUSD/USDT,1.00000000,1.00020000,1.00000000,1.00010000,1141260.00000000,1141367.21400000,1624
1661140800000,2022-08-22 04:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00000000,595991.00000000,596037.81490000,1385
1661137200000,2022-08-22 03:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00010000,319840.00000000,319859.12140000,778
1661133600000,2022-08-22 02:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00000000,250371.00000000,250387.66810000,580
1661130000000,2022-08-22 01:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00010000,254972.00000000,254989.14280000,566
1661126400000,2022-08-22 00:00:00,TUSD/USDT,1.00000000,1.00010000,0.99990000,1.00010000,811881.00000000,811894.27140000,1832
1661122800000,2022-08-21 23:00:00,TUSD/USDT,1.00000000,1.00010000,0.99990000,1.00000000,599661.00000000,599664.02520000,1409
1661119200000,2022-08-21 22:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00000000,853646.00000000,853670.32130000,1988
1661115600000,2022-08-21 21:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00000000,857467.00000000,857487.49240000,2059
1661112000000,2022-08-21 20:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00000000,482010.00000000,482024.51680000,1095
1661108400000,2022-08-21 19:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00000000,275107.00000000,275116.53750000,701
1661104800000,2022-08-21 18:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00010000,233382.00000000,233391.98310000,585
1661101200000,2022-08-21 17:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00010000,311378.00000000,311390.08930000,786
1661097600000,2022-08-21 16:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00000000,469106.00000000,469121.09090000,1137
1661094000000,2022-08-21 15:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00000000,417423.00000000,417438.35080000,820
1661090400000,2022-08-21 14:00:00,TUSD/USDT,1.00000000,1.00010000,0.99990000,1.00000000,1853956.00000000,1853966.31430000,1454
1661086800000,2022-08-21 13:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00010000,615743.00000000,615750.48250000,1570
1661083200000,2022-08-21 12:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00000000,570443.00000000,570455.48320000,1422
1661079600000,2022-08-21 11:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00010000,394106.00000000,394128.63030000,987
1661076000000,2022-08-21 10:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00000000,237691.00000000,237708.97270000,406
1661072400000,2022-08-21 09:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00010000,231369.00000000,231381.35910000,630
1661068800000,2022-08-21 08:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00000000,857351.00000000,857402.28410000,1984
1661065200000,2022-08-21 07:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00000000,643648.00000000,643682.62110000,1508
1661061600000,2022-08-21 06:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00010000,421676.00000000,421707.66880000,986
1661058000000,2022-08-21 05:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00010000,208741.00000000,208759.66310000,558
1661054400000,2022-08-21 04:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00010000,229458.00000000,229466.90260000,545
1661050800000,2022-08-21 03:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00010000,321350.00000000,321369.76010000,763
1661047200000,2022-08-21 02:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00010000,241592.00000000,241596.41650000,607
1661043600000,2022-08-21 01:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00000000,329840.00000000,329842.62300000,799
1661040000000,2022-08-21 00:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00000000,477998.00000000,478013.69690000,1068
1661036400000,2022-08-20 23:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00000000,430120.00000000,430135.57920000,976
1661032800000,2022-08-20 22:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00010000,414817.00000000,414834.79880000,1008
1661029200000,2022-08-20 21:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00010000,346961.00000000,346965.55690000,897
1661025600000,2022-08-20 20:00:00,TUSD/USDT,1.00000000,1.00010000,0.99990000,1.00000000,564716.00000000,564718.29670000,1089
1661022000000,2022-08-20 19:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,1.00000000,690420.00000000,690416.21100000,1637
1661018400000,2022-08-20 18:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,1.00000000,396186.00000000,396166.52860000,1039
1661014800000,2022-08-20 17:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,1.00000000,327284.00000000,327267.59230000,825
1661011200000,2022-08-20 16:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,1.00000000,260289.00000000,260277.89360000,671
1661007600000,2022-08-20 15:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,0.99990000,174514.00000000,174504.83810000,434
1661004000000,2022-08-20 14:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,1.00000000,162420.00000000,162411.43090000,470
1661000400000,2022-08-20 13:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,1.00000000,161971.00000000,161964.44180000,376
1660996800000,2022-08-20 12:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,0.99990000,225361.00000000,225352.42260000,496
1660993200000,2022-08-20 11:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,0.99990000,143315.00000000,143306.16860000,346
1660989600000,2022-08-20 10:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,0.99990000,161066.00000000,161056.46490000,378
1660986000000,2022-08-20 09:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,1.00000000,73821.00000000,73818.23820000,174
1660982400000,2022-08-20 08:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,1.00000000,115962.00000000,115961.00220000,282
1660978800000,2022-08-20 07:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,1.00000000,180075.00000000,180073.66430000,424
1660975200000,2022-08-20 06:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,1.00000000,81558.00000000,81557.70450000,216
1660971600000,2022-08-20 05:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,0.99990000,71848.00000000,71846.34750000,225
1660968000000,2022-08-20 04:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,1.00000000,184498.00000000,184494.81950000,550
1660964400000,2022-08-20 03:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,0.99990000,513219.00000000,513186.88000000,1335
1660960800000,2022-08-20 02:00:00,TUSD/USDT,1.00000000,1.00010000,0.99990000,1.00000000,589958.00000000,589934.48120000,1462
1660957200000,2022-08-20 01:00:00,TUSD/USDT,1.00000000,1.00010000,0.99990000,1.00000000,1402554.00000000,1402562.22690000,2203
1660953600000,2022-08-20 00:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,1.00000000,1171740.00000000,1171739.28400000,3064
1660950000000,2022-08-19 23:00:00,TUSD/USDT,1.00000000,1.00010000,0.99990000,1.00000000,1172143.00000000,1172122.75260000,2149
1660946400000,2022-08-19 22:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00010000,882723.00000000,882776.26450000,2235
1660942800000,2022-08-19 21:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00000000,903872.00000000,903908.42810000,2158
1660939200000,2022-08-19 20:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00010000,491436.00000000,491461.24200000,1208
1660935600000,2022-08-19 19:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00010000,506933.00000000,506961.34020000,1251
1660932000000,2022-08-19 18:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00000000,635695.00000000,635717.80020000,1398
1660928400000,2022-08-19 17:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00000000,760590.00000000,760606.57760000,1751
1660924800000,2022-08-19 16:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00000000,831810.00000000,831836.19610000,1937
1660921200000,2022-08-19 15:00:00,TUSD/USDT,1.00000000,1.00010000,0.99990000,1.00000000,693466.00000000,693465.94420000,1547
1660917600000,2022-08-19 14:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,1.00000000,1031711.00000000,1031691.85250000,2281
1660914000000,2022-08-19 13:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,1.00000000,580028.00000000,580014.19350000,1440
1660910400000,2022-08-19 12:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,0.99990000,1209767.00000000,1209733.14320000,2740
1660906800000,2022-08-19 11:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,0.99990000,1411377.00000000,1411328.71590000,3254
1660903200000,2022-08-19 10:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,0.99990000,880346.00000000,880329.16600000,1934
1660899600000,2022-08-19 09:00:00,TUSD/USDT,0.99990000,1.00000000,0.99980000,1.00000000,1081062.00000000,1080974.17510000,2160
1660896000000,2022-08-19 08:00:00,TUSD/USDT,0.99990000,0.99990000,0.99980000,0.99990000,1454106.00000000,1453940.26740000,3258
1660892400000,2022-08-19 07:00:00,TUSD/USDT,0.99990000,1.00000000,0.99980000,0.99990000,1267757.00000000,1267619.32130000,3048
1660888800000,2022-08-19 06:00:00,TUSD/USDT,1.00000000,1.00010000,0.99990000,0.99990000,1365997.00000000,1365968.47420000,2425
1660885200000,2022-08-19 05:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00000000,529118.00000000,529118.72340000,1324
1660881600000,2022-08-19 04:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00000000,829969.00000000,829972.29100000,1310
1660878000000,2022-08-19 03:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00000000,508669.00000000,508696.08440000,1204
1660874400000,2022-08-19 02:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00000000,915547.00000000,915615.20590000,2109
1660870800000,2022-08-19 01:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00010000,1544947.00000000,1545046.12050000,3388
1660867200000,2022-08-19 00:00:00,TUSD/USDT,1.00000000,1.00010000,0.99990000,1.00000000,2450145.00000000,2450199.26820000,4453
1660863600000,2022-08-18 23:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00000000,1004740.00000000,1004773.07710000,2392
1660860000000,2022-08-18 22:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00000000,314536.00000000,314548.48350000,818
1660856400000,2022-08-18 21:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00000000,286864.00000000,286875.82620000,622
1660852800000,2022-08-18 20:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00000000,378495.00000000,378499.97810000,899
1660849200000,2022-08-18 19:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00000000,1025205.00000000,1025205.47920000,2208
1660845600000,2022-08-18 18:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00000000,634136.00000000,634136.54130000,905
1660842000000,2022-08-18 17:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00000000,661027.00000000,661048.27070000,1536
1660838400000,2022-08-18 16:00:00,TUSD/USDT,1.00010000,1.00010000,1.00000000,1.00000000,796593.00000000,796630.64600000,1548
1660834800000,2022-08-18 15:00:00,TUSD/USDT,1.00000000,1.00010000,1.00000000,1.00010000,600987.00000000,600991.57470000,1316
1660831200000,2022-08-18 14:00:00,TUSD/USDT,1.00000000,1.00010000,0.99990000,1.00000000,643943.00000000,643938.96230000,1382
1660827600000,2022-08-18 13:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,1.00000000,682814.00000000,682791.98720000,1511
1660824000000,2022-08-18 12:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,1.00000000,703808.00000000,703788.64070000,1685
1660820400000,2022-08-18 11:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,1.00000000,413646.00000000,413630.32140000,1040
1660816800000,2022-08-18 10:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,1.00000000,489615.00000000,489585.32230000,1232
1660813200000,2022-08-18 09:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,1.00000000,409119.00000000,409109.55610000,951
1660809600000,2022-08-18 08:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,1.00000000,509774.00000000,509760.93780000,1077
1660806000000,2022-08-18 07:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,1.00000000,415716.00000000,415705.79870000,806
1660802400000,2022-08-18 06:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,1.00000000,429585.00000000,429576.58840000,942
1660798800000,2022-08-18 05:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,1.00000000,276298.00000000,276288.28460000,662
1660795200000,2022-08-18 04:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,1.00000000,472690.00000000,472665.58280000,716
1660791600000,2022-08-18 03:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,1.00000000,1174462.00000000,1174365.64860000,1052
1660788000000,2022-08-18 02:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,1.00000000,297450.00000000,297434.31730000,781
1660784400000,2022-08-18 01:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,0.99990000,370469.00000000,370448.68670000,897
1660780800000,2022-08-18 00:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,0.99990000,563259.00000000,563242.30330000,1443
1660777200000,2022-08-17 23:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,1.00000000,367019.00000000,367008.68730000,881
1660773600000,2022-08-17 22:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,1.00000000,424325.00000000,424307.16800000,983
1660770000000,2022-08-17 21:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,0.99990000,659890.00000000,659852.73550000,1571
1660766400000,2022-08-17 20:00:00,TUSD/USDT,1.00000000,1.00010000,0.99990000,1.00000000,1024361.00000000,1024360.43080000,1944
1660762800000,2022-08-17 19:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,1.00000000,781581.00000000,781570.85810000,1708
1660759200000,2022-08-17 18:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,1.00000000,625012.00000000,624982.60040000,1439
1660755600000,2022-08-17 17:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,1.00000000,585128.00000000,585126.37370000,776
1660752000000,2022-08-17 16:00:00,TUSD/USDT,1.00000000,1.00010000,0.99990000,1.00000000,505252.00000000,505251.96690000,1228
1660748400000,2022-08-17 15:00:00,TUSD/USDT,1.00000000,1.00010000,0.99990000,1.00000000,965798.00000000,965798.47500000,1223
1660744800000,2022-08-17 14:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,0.99990000,1051721.00000000,1051708.98430000,2476
1660741200000,2022-08-17 13:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,1.00000000,1227145.00000000,1227103.16250000,2956
1660737600000,2022-08-17 12:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,0.99990000,689688.00000000,689646.05860000,1567
1660734000000,2022-08-17 11:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,0.99990000,484736.00000000,484719.84680000,955
1660730400000,2022-08-17 10:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,1.00000000,457565.00000000,457544.73170000,924
1660726800000,2022-08-17 09:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,1.00000000,199852.00000000,199843.37440000,244
1660723200000,2022-08-17 08:00:00,TUSD/USDT,0.99990000,1.00000000,0.99980000,0.99990000,990971.00000000,990877.56800000,1958
1660719600000,2022-08-17 07:00:00,TUSD/USDT,0.99990000,0.99990000,0.99980000,0.99990000,1083826.00000000,1083716.70160000,2372
1660716000000,2022-08-17 06:00:00,TUSD/USDT,0.99990000,1.00000000,0.99980000,0.99990000,1242080.00000000,1241964.61520000,2669
1660712400000,2022-08-17 05:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,0.99990000,902128.00000000,902047.59950000,1892
1660708800000,2022-08-17 04:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,0.99990000,411878.00000000,411845.29740000,938
1660705200000,2022-08-17 03:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,0.99990000,635198.00000000,635141.54170000,1470
1660701600000,2022-08-17 02:00:00,TUSD/USDT,0.99990000,1.00000000,0.99980000,0.99990000,300007.00000000,299980.76970000,677
1660698000000,2022-08-17 01:00:00,TUSD/USDT,0.99990000,0.99990000,0.99980000,0.99990000,777567.00000000,777485.92240000,1776
1660694400000,2022-08-17 00:00:00,TUSD/USDT,0.99990000,0.99990000,0.99980000,0.99990000,707770.00000000,707697.56120000,1637
1660690800000,2022-08-16 23:00:00,TUSD/USDT,0.99990000,1.00000000,0.99980000,0.99990000,317089.00000000,317055.69690000,765
1660687200000,2022-08-16 22:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,0.99990000,379019.00000000,378981.63090000,941
1660683600000,2022-08-16 21:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,0.99990000,651858.00000000,651793.00700000,1127
1660680000000,2022-08-16 20:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,0.99990000,286126.00000000,286101.99400000,611
1660676400000,2022-08-16 19:00:00,TUSD/USDT,0.99990000,1.00000000,0.99980000,0.99990000,658228.00000000,658175.93710000,1393
1660672800000,2022-08-16 18:00:00,TUSD/USDT,0.99990000,1.00000000,0.99980000,0.99990000,1548208.00000000,1548053.15380000,3409
1660669200000,2022-08-16 17:00:00,TUSD/USDT,0.99990000,1.00000000,0.99990000,0.99990000,243850.00000000,243829.67600000,625
1660665600000,2022-08-16 16:00:00,TUSD/USDT,1.00000000,1.00000000,0.99990000,0.99990000,475068.00000000,475031.62810000,1101
1660662000000,2022-08-16 15:00:00,TUSD/USDT,0.99990000,1.00000000,0.99980000,0.99990000,1238599.00000000,1238483.38140000,1704
1660658400000,2022-08-16 14:00:00,TUSD/USDT,0.99980000,0.99990000,0.99980000,0.99990000,871383.00000000,871281.21290000,1960
1660654800000,2022-08-16 13:00:00,TUSD/USDT,0.99980000,0.99990000,0.99980000,0.99980000,326990.00000000,326928.95920000,600
1660651200000,2022-08-16 12:00:00,TUSD/USDT,0.99980000,0.99990000,0.99980000,0.99980000,707935.00000000,707798.26250000,756
1660647600000,2022-08-16 11:00:00,TUSD/USDT,0.99980000,0.99990000,0.99980000,0.99980000,307575.00000000,307526.90510000,766
1660644000000,2022-08-16 10:00:00,TUSD/USDT,0.99980000,0.99990000,0.99970000,0.99980000,805277.00000000,805115.38740000,1344
1660640400000,2022-08-16 09:00:00,TUSD/USDT,0.99980000,0.99980000,0.99970000,0.99980000,1066660.00000000,1066443.78230000,1705
1660636800000,2022-08-16 08:00:00,TUSD/USDT,0.99980000,0.99990000,0.99970000,0.99970000,258628.00000000,258575.50850000,660
1660633200000,2022-08-16 07:00:00,TUSD/USDT,0.99980000,0.99990000,0.99980000,0.99980000,262765.00000000,262712.51260000,635
1660629600000,2022-08-16 06:00:00,TUSD/USDT,0.99980000,0.99990000,0.99980000,0.99980000,230639.00000000,230593.16690000,591
1660626000000,2022-08-16 05:00:00,TUSD/USDT,0.99980000,0.99990000,0.99980000,0.99980000,592808.00000000,592690.16730000,1355
1660622400000,2022-08-16 04:00:00,TUSD/USDT,0.99980000,0.99990000,0.99980000,0.99980000,667033.00000000,666899.95870000,1528
1660618800000,2022-08-16 03:00:00,TUSD/USDT,0.99980000,0.99990000,0.99980000,0.99980000,578690.00000000,578578.05560000,1250
1660615200000,2022-08-16 02:00:00,TUSD/USDT,0.99980000,0.99990000,0.99980000,0.99980000,332645.00000000,332591.76830000,761
1660611600000,2022-08-16 01:00:00,TUSD/USDT,0.99980000,0.99990000,0.99980000,0.99980000,471535.00000000,471452.92130000,1131
1660608000000,2022-08-16 00:00:00,TUSD/USDT,0.99990000,0.99990000,0.99980000,0.99980000,409788.00000000,409712.65630000,994
1660604400000,2022-08-15 23:00:00,TUSD/USDT,0.99980000,0.99990000,0.99980000,0.99980000,652791.00000000,652690.68780000,1568
1660600800000,2022-08-15 22:00:00,TUSD/USDT,0.99980000,0.99990000,0.99980000,0.99980000,325054.00000000,324997.68080000,800
1660597200000,2022-08-15 21:00:00,TUSD/USDT,0.99980000,0.99990000,0.99980000,0.99990000,375638.00000000,375582.16790000,749
1660593600000,2022-08-15 20:00:00,TUSD/USDT,0.99990000,0.99990000,0.99980000,0.99980000,462804.00000000,462743.45790000,1027
1660590000000,2022-08-15 19:00:00,TUSD/USDT,0.99980000,0.99990000,0.99980000,0.99990000,214089.00000000,214050.66620000,514
1660586400000,2022-08-15 18:00:00,TUSD/USDT,0.99980000,0.99990000,0.99970000,0.99980000,431487.00000000,431399.12300000,1038
1660582800000,2022-08-15 17:00:00,TUSD/USDT,0.99970000,0.99980000,0.99970000,0.99980000,760785.00000000,760594.46730000,1448
1660579200000,2022-08-15 16:00:00,TUSD/USDT,0.99970000,0.99980000,0.99970000,0.99980000,309531.00000000,309453.48240000,791
1660575600000,2022-08-15 15:00:00,TUSD/USDT,0.99980000,0.99980000,0.99970000,0.99980000,325129.00000000,325057.13580000,841
1660572000000,2022-08-15 14:00:00,TUSD/USDT,0.99970000,0.99980000,0.99970000,0.99980000,416214.00000000,416105.10590000,984
1660568400000,2022-08-15 13:00:00,TUSD/USDT,0.99970000,0.99980000,0.99970000,0.99970000,469766.00000000,469645.36440000,1166
1660564800000,2022-08-15 12:00:00,TUSD/USDT,0.99970000,0.99980000,0.99970000,0.99980000,310977.00000000,310905.07570000,797
1660561200000,2022-08-15 11:00:00,TUSD/USDT,0.99980000,0.99980000,0.99970000,0.99970000,503865.00000000,503727.50440000,1186
1660557600000,2022-08-15 10:00:00,TUSD/USDT,0.99980000,0.99980000,0.99970000,0.99980000,391549.00000000,391445.16460000,886
1660554000000,2022-08-15 09:00:00,TUSD/USDT,0.99980000,0.99980000,0.99970000,0.99970000,605309.00000000,605160.53570000,1322
1660550400000,2022-08-15 08:00:00,TUSD/USDT,0.99970000,0.99980000,0.99970000,0.99980000,723785.00000000,723606.59190000,1640
1660546800000,2022-08-15 07:00:00,TUSD/USDT,0.99970000,0.99980000,0.99970000,0.99980000,944770.00000000,944562.99710000,2088
1660543200000,2022-08-15 06:00:00,TUSD/USDT,0.99970000,0.99980000,0.99970000,0.99980000,1028127.00000000,1027866.89110000,2237
1660539600000,2022-08-15 05:00:00,TUSD/USDT,0.99970000,0.99980000,0.99960000,0.99970000,728367.00000000,728148.98260000,1662
1660536000000,2022-08-15 04:00:00,TUSD/USDT,0.99980000,0.99980000,0.99960000,0.99970000,781584.00000000,781354.41720000,1730
1660532400000,2022-08-15 03:00:00,TUSD/USDT,0.99970000,0.99980000,0.99970000,0.99980000,579981.00000000,579811.17040000,1181
1660528800000,2022-08-15 02:00:00,TUSD/USDT,0.99970000,0.99980000,0.99970000,0.99970000,803060.00000000,802852.79440000,1766
1660525200000,2022-08-15 01:00:00,TUSD/USDT,0.99970000,0.99980000,0.99970000,0.99970000,351414.00000000,351321.67680000,871
1660521600000,2022-08-15 00:00:00,TUSD/USDT,0.99980000,0.99980000,0.99970000,0.99970000,213379.00000000,213324.45170000,529
1660518000000,2022-08-14 23:00:00,TUSD/USDT,0.99980000,0.99980000,0.99970000,0.99980000,239097.00000000,239038.57010000,636
1660514400000,2022-08-14 22:00:00,TUSD/USDT,0.99970000,0.99980000,0.99970000,0.99980000,319193.00000000,319118.10660000,860
1660510800000,2022-08-14 21:00:00,TUSD/USDT,0.99980000,0.99980000,0.99970000,0.99980000,320310.00000000,320233.87870000,743
1660507200000,2022-08-14 20:00:00,TUSD/USDT,0.99980000,0.99980000,0.99970000,0.99980000,222851.00000000,222796.36900000,579
1660503600000,2022-08-14 19:00:00,TUSD/USDT,0.99980000,0.99980000,0.99970000,0.99980000,265206.00000000,265142.38820000,702
1660500000000,2022-08-14 18:00:00,TUSD/USDT,0.99970000,0.99980000,0.99970000,0.99970000,410975.00000000,410876.03020000,1052
1660496400000,2022-08-14 17:00:00,TUSD/USDT,0.99970000,0.99980000,0.99970000,0.99980000,546861.00000000,546714.58880000,1358
1660492800000,2022-08-14 16:00:00,TUSD/USDT,0.99980000,0.99980000,0.99970000,0.99970000,540977.00000000,540840.20040000,1294
1660489200000,2022-08-14 15:00:00,TUSD/USDT,0.99970000,0.99980000,0.99970000,0.99970000,455219.00000000,455112.03190000,891
1660485600000,2022-08-14 14:00:00,TUSD/USDT,0.99970000,0.99980000,0.99970000,0.99970000,196355.00000000,196299.28780000,462
1660482000000,2022-08-14 13:00:00,TUSD/USDT,0.99970000,0.99980000,0.99970000,0.99970000,346985.00000000,346885.41250000,795
