https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ALGO,Volume USDT
1644624000,2022-02-12 00:00:00,ALGO/USDT,0.9156,0.9408,0.8891,0.9184,4851504.83867734,4468350.145976336383
1644537600,2022-02-11 00:00:00,ALGO/USDT,0.9813,0.9956,0.8963,0.9163,7539950.55035919,7235314.544626243081
1644451200,2022-02-10 00:00:00,ALGO/USDT,1.0366,1.049,0.9732,0.9815,8224027.8256162,8313740.832303289098
1644364800,2022-02-09 00:00:00,ALGO/USDT,1.0236,1.0461,0.9959,1.037,10336430.02531906,10635830.799257097355
1644278400,2022-02-08 00:00:00,ALGO/USDT,1.0707,1.1027,0.9871,1.0235,11742312.90502806,12263972.750846130553
1644192000,2022-02-07 00:00:00,ALGO/USDT,1.0246,1.0982,0.9993,1.0704,10443087.34575738,11062313.991619855363
1644105600,2022-02-06 00:00:00,ALGO/USDT,1.0021,1.03,0.9705,1.0247,5373195.75098093,5398646.866709357552
1644019200,2022-02-05 00:00:00,ALGO/USDT,0.9977,1.0447,0.9814,1.002,5550511.49075196,5619312.501110769459
1643932800,2022-02-04 00:00:00,ALGO/USDT,0.936,0.9992,0.9264,0.9973,5353558.55460119,5133099.580419468478
1643846400,2022-02-03 00:00:00,ALGO/USDT,0.9235,0.9404,0.9006,0.9361,4422877.53796582,4075448.025191896864
1643760000,2022-02-02 00:00:00,ALGO/USDT,0.9669,1.0299,0.9213,0.9242,9482943.50313093,9306793.815014277067
1643673600,2022-02-01 00:00:00,ALGO/USDT,0.9498,0.994,0.9463,0.9661,6030201.88337248,5856148.595463704739
1643587200,2022-01-31 00:00:00,ALGO/USDT,0.9447,0.9704,0.9034,0.9497,4791277.56150544,4496078.681375067564
1643500800,2022-01-30 00:00:00,ALGO/USDT,0.969,0.989,0.9288,0.9447,4764383.34627629,4562276.249311482611
1643414400,2022-01-29 00:00:00,ALGO/USDT,0.9577,1.0068,0.9547,0.9694,5644359.73467315,5524286.365877649883
1643328000,2022-01-28 00:00:00,ALGO/USDT,0.9362,0.9853,0.9208,0.9577,7106932.0339391,6759797.998629005556
1643241600,2022-01-27 00:00:00,ALGO/USDT,0.923,0.9571,0.8769,0.9377,6939540.90933363,6344249.379050248625
1643155200,2022-01-26 00:00:00,ALGO/USDT,0.921,0.9953,0.8925,0.9218,8598425.53719702,8103416.916337764787
1643068800,2022-01-25 00:00:00,ALGO/USDT,0.9124,0.95,0.8671,0.9202,8780861.03504729,7912326.513325075748
1642982400,2022-01-24 00:00:00,ALGO/USDT,0.9885,0.989,0.8174,0.9122,9624438.6256191,8567853.479671030358
1642896000,2022-01-23 00:00:00,ALGO/USDT,0.9506,1.0054,0.925,0.9893,5999789.59544291,5793763.747951051654
1642809600,2022-01-22 00:00:00,ALGO/USDT,1.03,1.0619,0.7938,0.9505,11734050.2220003,10824168.75270305573
1642723200,2022-01-21 00:00:00,ALGO/USDT,1.16,1.1972,0.9973,1.0301,11846368.73319721,13156959.039955364589
1642636800,2022-01-20 00:00:00,ALGO/USDT,1.2656,1.327,1.1529,1.1613,5266117.45018013,6612846.205831823292
1642550400,2022-01-19 00:00:00,ALGO/USDT,1.3177,1.3226,1.2248,1.2651,4527951.49426983,5789582.79762053692
1642464000,2022-01-18 00:00:00,ALGO/USDT,1.3411,1.3613,1.2777,1.3177,5412648.84429389,7116627.573010045189
1642377600,2022-01-17 00:00:00,ALGO/USDT,1.4297,1.4434,1.3378,1.3414,6733552.65011215,9359883.924476937307
1642291200,2022-01-16 00:00:00,ALGO/USDT,1.3781,1.4491,1.3658,1.4286,6396822.49654256,8989095.732079775665
1642204800,2022-01-15 00:00:00,ALGO/USDT,1.3855,1.4148,1.3575,1.3775,4737138.19912189,6572684.119116868648
1642118400,2022-01-14 00:00:00,ALGO/USDT,1.3606,1.4113,1.3234,1.3816,5954470.62596414,8179569.794973662567
1642032000,2022-01-13 00:00:00,ALGO/USDT,1.4995,1.5009,1.3419,1.3609,7275928.4098317,10325684.546462383977
1641945600,2022-01-12 00:00:00,ALGO/USDT,1.4464,1.5038,1.4381,1.4999,7148797.97752677,10552731.122350951007
1641859200,2022-01-11 00:00:00,ALGO/USDT,1.3625,1.4535,1.3487,1.4464,5880786.70484896,8310568.98307060861
1641772800,2022-01-10 00:00:00,ALGO/USDT,1.4011,1.4495,1.3,1.3615,5361163.36987701,7379595.87082161915
1641686400,2022-01-09 00:00:00,ALGO/USDT,1.3843,1.4413,1.3679,1.3994,3211483.23532013,4525893.769447946535
1641600000,2022-01-08 00:00:00,ALGO/USDT,1.446,1.4695,1.3154,1.3852,5030911.17334958,7026078.882743564409
1641513600,2022-01-07 00:00:00,ALGO/USDT,1.5631,1.5699,1.3913,1.4454,7305929.3809269,10610031.361731138668
1641427200,2022-01-06 00:00:00,ALGO/USDT,1.5537,1.6048,1.4829,1.5642,6461661.03804306,9980330.587366906237
1641340800,2022-01-05 00:00:00,ALGO/USDT,1.6719,1.803,1.445,1.5541,11006337.27285264,18466561.23293350407
1641254400,2022-01-04 00:00:00,ALGO/USDT,1.7938,1.8446,1.6554,1.6715,10186294.10670102,17824461.117946949729
1641168000,2022-01-03 00:00:00,ALGO/USDT,1.6723,1.8361,1.6258,1.7937,10179367.54120544,17812263.136540662623
1641081600,2022-01-02 00:00:00,ALGO/USDT,1.7414,1.7849,1.6602,1.6738,5483889.57529925,9323991.710528502682
1640995200,2022-01-01 00:00:00,ALGO/USDT,1.6585,1.7691,1.63,1.742,5547121.79107118,9453543.878514989082
1640908800,2021-12-31 00:00:00,ALGO/USDT,1.7299,1.7849,1.6282,1.6595,9601933.81584835,16453673.689982264648
1640822400,2021-12-30 00:00:00,ALGO/USDT,1.5817,1.7699,1.5187,1.7296,12761253.02967749,21280589.344429100851
1640736000,2021-12-29 00:00:00,ALGO/USDT,1.4662,1.6454,1.4078,1.5808,9245193.19149005,14148638.150754891881
1640649600,2021-12-28 00:00:00,ALGO/USDT,1.6616,1.6629,1.4513,1.4662,7890425.60966047,12311971.148714548085
