https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume REQ,Volume USDT
1643932800,2022-02-04 00:00:00,REQ/USDT,0.2412,0.316,0.2407,0.2578,17291241.05666862,4817036.254683638109
1643846400,2022-02-03 00:00:00,REQ/USDT,0.2221,0.29,0.215,0.2423,8842594.65942592,2261563.430236572899
1643760000,2022-02-02 00:00:00,REQ/USDT,0.2364,0.2375,0.218,0.2223,1223673.29870556,279045.848110005456
1643673600,2022-02-01 00:00:00,REQ/USDT,0.2294,0.2399,0.227,0.2364,1706790.45578672,398416.192336046638
1643587200,2022-01-31 00:00:00,REQ/USDT,0.2283,0.2336,0.214,0.2293,1338850.72334104,300405.358903565292
1643500800,2022-01-30 00:00:00,REQ/USDT,0.2298,0.2418,0.2201,0.2282,2090086.88344064,483507.541677408099
1643414400,2022-01-29 00:00:00,REQ/USDT,0.2207,0.2353,0.2191,0.2296,1602727.5981806,361401.577082392102
1643328000,2022-01-28 00:00:00,REQ/USDT,0.2218,0.2243,0.211,0.2203,1284699.53008317,280171.907765546392
1643241600,2022-01-27 00:00:00,REQ/USDT,0.2215,0.2261,0.2086,0.2223,1924731.73723505,417925.72832190485
1643155200,2022-01-26 00:00:00,REQ/USDT,0.2273,0.2465,0.2166,0.2213,2693449.69114426,633745.154519501493
1643068800,2022-01-25 00:00:00,REQ/USDT,0.227,0.2419,0.2181,0.2265,2440600.90142297,563614.577392666274
1642982400,2022-01-24 00:00:00,REQ/USDT,0.2351,0.2571,0.2065,0.227,5029253.75609411,1154575.148586064669
1642896000,2022-01-23 00:00:00,REQ/USDT,0.2183,0.2542,0.2149,0.2359,4429103.65453643,1027686.709426580993
1642809600,2022-01-22 00:00:00,REQ/USDT,0.2377,0.2704,0.2021,0.2189,6321409.59458076,1498626.802275628601
1642723200,2022-01-21 00:00:00,REQ/USDT,0.2819,0.2906,0.2233,0.2375,3975206.12679918,1016310.178467915265
1642636800,2022-01-20 00:00:00,REQ/USDT,0.2927,0.3221,0.2804,0.2814,2938341.51556251,891379.965219244148
1642550400,2022-01-19 00:00:00,REQ/USDT,0.3134,0.3185,0.2895,0.2922,2143278.24367861,643529.538244624471
1642464000,2022-01-18 00:00:00,REQ/USDT,0.3423,0.3649,0.3082,0.3131,6139833.14861739,2052399.632383461483
1642377600,2022-01-17 00:00:00,REQ/USDT,0.2923,0.4188,0.2888,0.3424,18992326.27370024,6946164.00011345277
1642291200,2022-01-16 00:00:00,REQ/USDT,0.2856,0.2945,0.2834,0.292,571068.47704496,164829.313014312859
1642204800,2022-01-15 00:00:00,REQ/USDT,0.2842,0.2932,0.2801,0.2856,917024.35980736,263729.703599649401
1642118400,2022-01-14 00:00:00,REQ/USDT,0.2812,0.2964,0.2743,0.2839,1566307.78896928,444951.989698309802
1642032000,2022-01-13 00:00:00,REQ/USDT,0.3013,0.3037,0.2797,0.2807,1061631.86640001,311863.230202645117
1641945600,2022-01-12 00:00:00,REQ/USDT,0.2854,0.312,0.2841,0.301,1248416.83469682,374197.628416714489
1641859200,2022-01-11 00:00:00,REQ/USDT,0.2786,0.299,0.272,0.2851,760452.55889867,216567.827473101246
1641772800,2022-01-10 00:00:00,REQ/USDT,0.2994,0.3062,0.2702,0.2786,1232704.09275756,349844.490957131119
1641686400,2022-01-09 00:00:00,REQ/USDT,0.2906,0.318,0.2861,0.3004,985145.10068072,295104.490460996183
1641600000,2022-01-08 00:00:00,REQ/USDT,0.3026,0.3249,0.2784,0.2907,1272072.43598229,386502.917941065315
1641513600,2022-01-07 00:00:00,REQ/USDT,0.3176,0.3205,0.289,0.3015,922339.78922484,280426.772026858619
1641427200,2022-01-06 00:00:00,REQ/USDT,0.3251,0.3409,0.3038,0.3191,1536284.65484188,486607.083513385902
1641340800,2022-01-05 00:00:00,REQ/USDT,0.3581,0.3681,0.3147,0.3258,934940.03875456,325529.210124795771
1641254400,2022-01-04 00:00:00,REQ/USDT,0.3695,0.3789,0.3561,0.3574,845304.88759875,308828.567864471457
1641168000,2022-01-03 00:00:00,REQ/USDT,0.3764,0.3893,0.3639,0.3688,1044016.11502214,392623.634131405533
1641081600,2022-01-02 00:00:00,REQ/USDT,0.3749,0.386,0.3699,0.3765,757548.07837157,285682.323662285299
1640995200,2022-01-01 00:00:00,REQ/USDT,0.3723,0.3957,0.3614,0.3748,1328070.62422688,501267.521763892288
1640908800,2021-12-31 00:00:00,REQ/USDT,0.384,0.3924,0.3619,0.3721,1798228.06608927,680763.646109717222
1640822400,2021-12-30 00:00:00,REQ/USDT,0.372,0.46,0.3619,0.3839,6676475.93567995,2660242.92158374263
1640736000,2021-12-29 00:00:00,REQ/USDT,0.3574,0.4769,0.3483,0.3717,9291167.62498694,3697616.152036148909
1640649600,2021-12-28 00:00:00,REQ/USDT,0.3941,0.3941,0.3491,0.3568,3364618.23882888,1239576.555351184232
