https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EQX,Volume USDT
1643760000,2022-02-02 00:00:00,EQX/USDT,0.1728,0.1792,0.158,0.1603,1013050.50227024,169716.235290934235
1643673600,2022-02-01 00:00:00,EQX/USDT,0.1634,0.1823,0.1597,0.1738,1563253.88538477,265106.7044238514
1643587200,2022-01-31 00:00:00,EQX/USDT,0.1548,0.1657,0.15,0.1646,733202.89196829,115284.078823900257
1643500800,2022-01-30 00:00:00,EQX/USDT,0.1587,0.1631,0.1542,0.1557,708230.20894418,112196.165069193706
1643414400,2022-01-29 00:00:00,EQX/USDT,0.1659,0.1758,0.1576,0.1586,860892.21023289,143448.209163839407
1643328000,2022-01-28 00:00:00,EQX/USDT,0.1558,0.1677,0.1539,0.1673,1076339.82629369,172403.572312245277
1643241600,2022-01-27 00:00:00,EQX/USDT,0.1551,0.1595,0.1497,0.1557,984330.14020779,152222.949706117038
1643155200,2022-01-26 00:00:00,EQX/USDT,0.1483,0.185,0.142,0.1542,3803859.07469657,616791.991666108405
1643068800,2022-01-25 00:00:00,EQX/USDT,0.1528,0.1596,0.1427,0.1483,1336266.28917672,202634.299404614689
1642982400,2022-01-24 00:00:00,EQX/USDT,0.157,0.157,0.1346,0.1527,1617136.83833531,238088.626675898652
1642896000,2022-01-23 00:00:00,EQX/USDT,0.151,0.1701,0.15,0.157,1429369.39028786,227126.746576224926
1642809600,2022-01-22 00:00:00,EQX/USDT,0.1874,0.1874,0.1408,0.151,2970154.60847647,479671.855798815813
1642723200,2022-01-21 00:00:00,EQX/USDT,0.2376,0.2391,0.18,0.1875,6043821.00243858,1218503.90094633018
1642636800,2022-01-20 00:00:00,EQX/USDT,0.2642,0.291,0.2323,0.2373,3630632.81234239,951391.428608829331
1642550400,2022-01-19 00:00:00,EQX/USDT,0.3107,0.316,0.26,0.2658,3338907.07658002,931607.009173458721
1642464000,2022-01-18 00:00:00,EQX/USDT,0.3431,0.3463,0.2996,0.3107,2350946.22839935,740515.142624402651
1642377600,2022-01-17 00:00:00,EQX/USDT,0.4066,0.4159,0.33,0.341,2142305.87499791,779069.604087921032
1642291200,2022-01-16 00:00:00,EQX/USDT,0.3386,0.42,0.3217,0.4044,4353400.32370524,1653765.366604370035
1642204800,2022-01-15 00:00:00,EQX/USDT,0.3187,0.3753,0.295,0.34,2624264.68588361,862813.210188122326
1642118400,2022-01-14 00:00:00,EQX/USDT,0.3079,0.33,0.2908,0.3204,1707381.74597945,534261.801821929995
1642032000,2022-01-13 00:00:00,EQX/USDT,0.3256,0.3391,0.3059,0.3063,1143942.3709736,367376.229817819496
1641945600,2022-01-12 00:00:00,EQX/USDT,0.3207,0.3674,0.309,0.3265,2294686.85375421,753715.856553396985
1641859200,2022-01-11 00:00:00,EQX/USDT,0.3144,0.3284,0.2918,0.3207,1622658.37786522,503369.750280867706
1641772800,2022-01-10 00:00:00,EQX/USDT,0.3531,0.361,0.3044,0.3143,2020459.01732576,656110.013468920137
1641686400,2022-01-09 00:00:00,EQX/USDT,0.3475,0.379,0.3296,0.3529,2436203.6628558,873903.541474907888
1641600000,2022-01-08 00:00:00,EQX/USDT,0.3655,0.382,0.3038,0.3475,4273968.81938741,1466470.98021498674
1641513600,2022-01-07 00:00:00,EQX/USDT,0.3463,0.4268,0.34,0.3655,6036759.96487808,2350078.143148061615
1641427200,2022-01-06 00:00:00,EQX/USDT,0.3812,0.3933,0.3401,0.3455,3054949.94287117,1097846.273128806677
1641340800,2022-01-05 00:00:00,EQX/USDT,0.3829,0.4301,0.362,0.3813,4359325.9590865,1755743.757457319404
1641254400,2022-01-04 00:00:00,EQX/USDT,0.3711,0.4085,0.37,0.3829,1650248.69595907,639357.37899174045
1641168000,2022-01-03 00:00:00,EQX/USDT,0.3944,0.4062,0.3628,0.3711,2516696.23253431,967881.219244580573
1641081600,2022-01-02 00:00:00,EQX/USDT,0.4239,0.4388,0.3831,0.3933,6712922.07514253,2759487.934138366365
1640995200,2022-01-01 00:00:00,EQX/USDT,0.2467,0.4771,0.2467,0.4239,11222935.94841553,4476810.613355585315
1640908800,2021-12-31 00:00:00,EQX/USDT,0.2503,0.2607,0.246,0.2467,580409.77661789,146299.119959978594
1640822400,2021-12-30 00:00:00,EQX/USDT,0.2387,0.2541,0.2301,0.2504,595286.73636018,146763.557508861673
1640736000,2021-12-29 00:00:00,EQX/USDT,0.243,0.2598,0.2301,0.2373,1320050.93515982,321789.244987481497
1640649600,2021-12-28 00:00:00,EQX/USDT,0.2424,0.26,0.22,0.243,1600238.35922454,383157.788264653984
