https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VAI,Volume USDT
1643760000,2022-02-02 00:00:00,VAI/USDT,0.0837,0.0984,0.0751,0.079,2540776.91384151,219458.146823647484
1643673600,2022-02-01 00:00:00,VAI/USDT,0.0909,0.0943,0.082,0.0837,3866197.09949493,347324.865559472032
1643587200,2022-01-31 00:00:00,VAI/USDT,0.1307,0.1309,0.0777,0.0904,10101517.12789408,930300.342261480665
1643500800,2022-01-30 00:00:00,VAI/USDT,0.1272,0.19,0.1199,0.1298,5543379.50919384,858067.633099072376
1643414400,2022-01-29 00:00:00,VAI/USDT,0.1242,0.1287,0.1213,0.1272,181780.080228,22825.23886560498
1643328000,2022-01-28 00:00:00,VAI/USDT,0.1303,0.1327,0.1191,0.1243,440346.58092236,54578.152614857899
1643241600,2022-01-27 00:00:00,VAI/USDT,0.1314,0.1368,0.1257,0.1304,286295.72847449,37470.819705496442
1643155200,2022-01-26 00:00:00,VAI/USDT,0.1314,0.1554,0.1266,0.1314,914337.87189471,126947.895032129171
1643068800,2022-01-25 00:00:00,VAI/USDT,0.1279,0.1381,0.1212,0.1325,459585.12786631,58748.631280779437
1642982400,2022-01-24 00:00:00,VAI/USDT,0.1326,0.1365,0.1073,0.1279,588280.17113178,72879.051358375678
1642896000,2022-01-23 00:00:00,VAI/USDT,0.1239,0.1361,0.12,0.1335,405820.42787262,51948.14786888265
1642809600,2022-01-22 00:00:00,VAI/USDT,0.1393,0.1418,0.112,0.1226,671807.55561478,83040.56890814178
1642723200,2022-01-21 00:00:00,VAI/USDT,0.1652,0.1675,0.135,0.1393,542283.81229069,82333.473316482686
1642636800,2022-01-20 00:00:00,VAI/USDT,0.1677,0.1889,0.1652,0.1652,727042.36664667,128786.160662953378
1642550400,2022-01-19 00:00:00,VAI/USDT,0.1772,0.1814,0.1649,0.1677,453603.01598607,78013.618329270176
1642464000,2022-01-18 00:00:00,VAI/USDT,0.178,0.1822,0.17,0.1774,431262.04161376,75646.203705696618
1642377600,2022-01-17 00:00:00,VAI/USDT,0.1933,0.1933,0.1719,0.1786,645789.98301308,116927.834757523734
1642291200,2022-01-16 00:00:00,VAI/USDT,0.1815,0.1944,0.1732,0.1933,624916.87317931,114998.029357540542
1642204800,2022-01-15 00:00:00,VAI/USDT,0.1911,0.1974,0.18,0.1822,429532.33469162,80035.49787936224
1642118400,2022-01-14 00:00:00,VAI/USDT,0.1881,0.213,0.1783,0.1914,1083443.52783255,211554.618090680477
1642032000,2022-01-13 00:00:00,VAI/USDT,0.1693,0.216,0.1636,0.1882,2462674.92735926,475931.871820633881
1641945600,2022-01-12 00:00:00,VAI/USDT,0.1622,0.1809,0.1579,0.1703,613553.88029667,102269.372914603057
1641859200,2022-01-11 00:00:00,VAI/USDT,0.1622,0.167,0.1476,0.1634,595854.26488252,93339.68900036294
1641772800,2022-01-10 00:00:00,VAI/USDT,0.1784,0.1787,0.1498,0.1622,474072.13417463,77147.631556931881
1641686400,2022-01-09 00:00:00,VAI/USDT,0.1762,0.1937,0.1598,0.1787,1679636.51445315,289289.720784607244
1641600000,2022-01-08 00:00:00,VAI/USDT,0.2022,0.2148,0.1609,0.1777,911346.97803777,170564.767402961492
1641513600,2022-01-07 00:00:00,VAI/USDT,0.238,0.2467,0.1963,0.203,822227.26951237,180318.02525129008
1641427200,2022-01-06 00:00:00,VAI/USDT,0.249,0.2587,0.2288,0.238,284924.3542065,68363.758963365417
1641340800,2022-01-05 00:00:00,VAI/USDT,0.2816,0.2875,0.228,0.2492,1372857.78285626,355092.378575426446
1641254400,2022-01-04 00:00:00,VAI/USDT,0.2698,0.3174,0.2601,0.28,2010716.5127768,582137.793946312083
1641168000,2022-01-03 00:00:00,VAI/USDT,0.2424,0.2796,0.2341,0.2697,1195100.41752806,305514.088867346289
1641081600,2022-01-02 00:00:00,VAI/USDT,0.2416,0.2479,0.2355,0.2424,175486.44507123,42393.364564010294
1640995200,2022-01-01 00:00:00,VAI/USDT,0.2366,0.2439,0.234,0.2416,135952.06624768,32446.372074183855
1640908800,2021-12-31 00:00:00,VAI/USDT,0.2493,0.2557,0.234,0.2351,341086.9962211,82709.556947035824
1640822400,2021-12-30 00:00:00,VAI/USDT,0.2275,0.2735,0.2233,0.2497,658090.17959514,164016.649622490078
1640736000,2021-12-29 00:00:00,VAI/USDT,0.2264,0.2451,0.2172,0.2276,776420.05088015,179322.690060012006
1640649600,2021-12-28 00:00:00,VAI/USDT,0.264,0.264,0.221,0.2264,629377.33306375,151158.307638081698
