https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GTC,Volume USDT
1661313600,2022-08-24 04:00:00,GTC/USDT,2.3847,2.4038,2.3817,2.4038,100.0714,239.09876154
1661310000,2022-08-24 03:00:00,GTC/USDT,2.3801,2.3895,2.375,2.3847,23.4157,55.65238351
1661306400,2022-08-24 02:00:00,GTC/USDT,2.4055,2.4055,2.3805,2.3805,43.27,103.70091183
1661302800,2022-08-24 01:00:00,GTC/USDT,2.4086,2.4086,2.3903,2.3903,627.2692,1506.07304351
1661299200,2022-08-24 00:00:00,GTC/USDT,2.4479,2.4528,2.4084,2.4084,115.1943,280.93463722
1661295600,2022-08-23 23:00:00,GTC/USDT,2.4395,2.4489,2.434,2.434,492.4148,1198.88453562
1661292000,2022-08-23 22:00:00,GTC/USDT,2.434,2.4353,2.4335,2.4335,4.4152,10.74619399
1661288400,2022-08-23 21:00:00,GTC/USDT,2.4292,2.4292,2.4186,2.4196,38.8382,93.96661768
1661284800,2022-08-23 20:00:00,GTC/USDT,2.4319,2.4415,2.4229,2.4229,185.9322,452.05113297
1661281200,2022-08-23 19:00:00,GTC/USDT,2.434,2.4382,2.4297,2.4382,540.1011,1313.52329643
1661277600,2022-08-23 18:00:00,GTC/USDT,2.4081,2.4489,2.4081,2.443,100.1803,244.66926643
1661274000,2022-08-23 17:00:00,GTC/USDT,2.4189,2.4304,2.4084,2.4085,156.9674,378.86519797
1661270400,2022-08-23 16:00:00,GTC/USDT,2.4365,2.4365,2.418,2.419,32.9264,79.80087065
1661266800,2022-08-23 15:00:00,GTC/USDT,2.439,2.46,2.439,2.439,125.7432,307.31301218
1661263200,2022-08-23 14:00:00,GTC/USDT,2.4568,2.4741,2.439,2.439,114.809,282.19501071
1661259600,2022-08-23 13:00:00,GTC/USDT,2.425,2.4608,2.418,2.439,306.0655,746.33799676
1661256000,2022-08-23 12:00:00,GTC/USDT,2.4489,2.4642,2.425,2.425,154.5556,376.78642971
1661252400,2022-08-23 11:00:00,GTC/USDT,2.4295,2.448,2.4099,2.448,15343.853,36997.93096674
1661248800,2022-08-23 10:00:00,GTC/USDT,2.4367,2.4367,2.418,2.434,115.3799,280.74896794
1661245200,2022-08-23 09:00:00,GTC/USDT,2.4306,2.443,2.4139,2.443,174.0901,422.67456301
1661241600,2022-08-23 08:00:00,GTC/USDT,2.4159,2.45,2.4159,2.434,52.7605,128.28722289
1661238000,2022-08-23 07:00:00,GTC/USDT,2.392,2.4158,2.392,2.4158,283.7312,682.07886169
1661234400,2022-08-23 06:00:00,GTC/USDT,2.3424,2.3941,2.3424,2.3774,6856.8508,16328.28363629
1661230800,2022-08-23 05:00:00,GTC/USDT,2.4363,2.4363,2.3436,2.3436,481.1691,1146.05696184
1661227200,2022-08-23 04:00:00,GTC/USDT,2.44,2.44,2.4363,2.4363,7.9665,19.43021907
1661223600,2022-08-23 03:00:00,GTC/USDT,2.455,2.4666,2.4418,2.4418,495.2564,1217.95787725
1661220000,2022-08-23 02:00:00,GTC/USDT,2.4353,2.4528,2.434,2.4528,130.8316,319.23667243
1661216400,2022-08-23 01:00:00,GTC/USDT,2.432,2.4517,2.432,2.4396,231.5296,566.40541678
1661212800,2022-08-23 00:00:00,GTC/USDT,2.4267,2.4398,2.4152,2.4341,1481.005,3587.03183621
1661209200,2022-08-22 23:00:00,GTC/USDT,2.4031,2.427,2.4031,2.4104,106.4164,256.88035214
1661205600,2022-08-22 22:00:00,GTC/USDT,2.3771,2.4089,2.3758,2.4006,375.1972,900.03130749
1661202000,2022-08-22 21:00:00,GTC/USDT,2.4008,2.4008,2.376,2.376,319.5312,762.327367
1661198400,2022-08-22 20:00:00,GTC/USDT,2.364,2.4066,2.364,2.3942,351.2612,843.21070535
1661194800,2022-08-22 19:00:00,GTC/USDT,2.3615,2.364,2.3567,2.3617,153.9822,363.97380172
1661191200,2022-08-22 18:00:00,GTC/USDT,2.3649,2.3733,2.3452,2.3452,179.5814,422.01318809
1661187600,2022-08-22 17:00:00,GTC/USDT,2.378,2.378,2.3626,2.3728,629.3643,1487.82836657
1661184000,2022-08-22 16:00:00,GTC/USDT,2.3903,2.397,2.378,2.3848,753.2825,1801.72874716
1661180400,2022-08-22 15:00:00,GTC/USDT,2.3554,2.3903,2.3554,2.3897,336.1041,801.20922
1661176800,2022-08-22 14:00:00,GTC/USDT,2.3536,2.3658,2.3306,2.3416,927.1865,2164.87048839
1661173200,2022-08-22 13:00:00,GTC/USDT,2.3456,2.3615,2.3235,2.3615,179.4937,420.94578039
1661169600,2022-08-22 12:00:00,GTC/USDT,2.3615,2.364,2.3374,2.3374,85.1058,200.40307942
1661166000,2022-08-22 11:00:00,GTC/USDT,2.3617,2.3715,2.3452,2.3473,1440.508,3410.07887546
1661162400,2022-08-22 10:00:00,GTC/USDT,2.326,2.3621,2.326,2.3589,103.0381,243.0272243
1661158800,2022-08-22 09:00:00,GTC/USDT,2.3141,2.334,2.3141,2.3251,230.4995,535.67646056
1661155200,2022-08-22 08:00:00,GTC/USDT,2.3235,2.3243,2.2833,2.3133,3923.3774,9047.04523333
1661151600,2022-08-22 07:00:00,GTC/USDT,2.3835,2.3835,2.3238,2.3238,743.7115,1757.0555338
1661148000,2022-08-22 06:00:00,GTC/USDT,2.443,2.4577,2.3799,2.3848,706.939,1696.01750361
1661144400,2022-08-22 05:00:00,GTC/USDT,2.4478,2.46,2.4386,2.46,2148.7616,5257.40801748
1661140800,2022-08-22 04:00:00,GTC/USDT,2.4511,2.4511,2.425,2.4478,652.8768,1598.47151851
1661137200,2022-08-22 03:00:00,GTC/USDT,2.464,2.4679,2.4511,2.4512,378.915,929.54874337
1661133600,2022-08-22 02:00:00,GTC/USDT,2.4593,2.4676,2.4546,2.4676,125.0221,307.92020345
1661130000,2022-08-22 01:00:00,GTC/USDT,2.4517,2.4593,2.4396,2.4566,70.4752,172.28182304
1661126400,2022-08-22 00:00:00,GTC/USDT,2.4811,2.4811,2.4517,2.4517,1356.9274,3333.01176924
1661122800,2022-08-21 23:00:00,GTC/USDT,2.4942,2.5001,2.4824,2.4824,3389.223,8472.29498936
1661119200,2022-08-21 22:00:00,GTC/USDT,2.476,2.493,2.4517,2.493,100.2607,248.31232054
1661115600,2022-08-21 21:00:00,GTC/USDT,2.496,2.507,2.478,2.4786,252.4084,628.15224328
1661112000,2022-08-21 20:00:00,GTC/USDT,2.504,2.5138,2.4641,2.4981,3299.2814,8200.28463554
1661108400,2022-08-21 19:00:00,GTC/USDT,2.4752,2.525,2.4752,2.4973,2294.3819,5723.07972787
1661104800,2022-08-21 18:00:00,GTC/USDT,2.4505,2.475,2.4505,2.4743,90.2775,222.08601487
1661101200,2022-08-21 17:00:00,GTC/USDT,2.4549,2.4549,2.4428,2.4429,230.8081,564.98886225
1661097600,2022-08-21 16:00:00,GTC/USDT,2.434,2.4549,2.4271,2.4549,1219.8661,2976.05787742
1661094000,2022-08-21 15:00:00,GTC/USDT,2.4246,2.4246,2.4246,2.4246,0.6709,1.62666414
1661090400,2022-08-21 14:00:00,GTC/USDT,2.4153,2.4238,2.4153,2.4238,64.5815,155.99193712
1661086800,2022-08-21 13:00:00,GTC/USDT,2.4309,2.4309,2.4153,2.4211,119.166,288.05305816
1661083200,2022-08-21 12:00:00,GTC/USDT,2.4788,2.4788,2.4326,2.436,522.491,1273.64529367
1661079600,2022-08-21 11:00:00,GTC/USDT,2.4499,2.4771,2.4452,2.4771,248.2503,611.8457989
1661076000,2022-08-21 10:00:00,GTC/USDT,2.4554,2.4686,2.4452,2.4452,1301.5561,3189.67794036
1661072400,2022-08-21 09:00:00,GTC/USDT,2.4336,2.4592,2.4336,2.459,803.6781,1968.8673588
1661068800,2022-08-21 08:00:00,GTC/USDT,2.44,2.4756,2.4306,2.447,315.14,771.08093858
1661065200,2022-08-21 07:00:00,GTC/USDT,2.462,2.4824,2.3937,2.4395,2481.0481,6001.42674648
1661061600,2022-08-21 06:00:00,GTC/USDT,2.3875,2.5276,2.3875,2.4747,10819.817,26778.49733264
1661058000,2022-08-21 05:00:00,GTC/USDT,2.3716,2.3716,2.3716,2.3716,0.3838,0.91022008
1661054400,2022-08-21 04:00:00,GTC/USDT,2.3714,2.3867,2.3615,2.3867,98.9286,235.89576003
1661050800,2022-08-21 03:00:00,GTC/USDT,2.397,2.397,2.3615,2.3725,168.6474,401.47345761
1661047200,2022-08-21 02:00:00,GTC/USDT,2.3869,2.4158,2.3774,2.4158,1095.6672,2619.95011618
1661043600,2022-08-21 01:00:00,GTC/USDT,2.3568,2.3848,2.3568,2.3848,347.3675,823.95217534
1661040000,2022-08-21 00:00:00,GTC/USDT,2.3632,2.375,2.3406,2.3406,213.6365,500.22368017
1661036400,2022-08-20 23:00:00,GTC/USDT,2.3448,2.364,2.3332,2.364,31.5765,74.33134145
1661032800,2022-08-20 22:00:00,GTC/USDT,2.3254,2.3529,2.3254,2.3469,3477.2482,8160.11398775
1661029200,2022-08-20 21:00:00,GTC/USDT,2.2689,2.325,2.2647,2.325,1764.456,4042.57243504
1661025600,2022-08-20 20:00:00,GTC/USDT,2.294,2.3327,2.2693,2.2693,1600.6741,3676.56977915
1661022000,2022-08-20 19:00:00,GTC/USDT,2.2987,2.2987,2.2581,2.292,682.0734,1560.810183
1661018400,2022-08-20 18:00:00,GTC/USDT,2.3519,2.3548,2.2957,2.2957,390.6854,915.12162932
1661014800,2022-08-20 17:00:00,GTC/USDT,2.353,2.4045,2.3218,2.3452,3258.062,7681.46823978
1661011200,2022-08-20 16:00:00,GTC/USDT,2.377,2.3776,2.355,2.355,130.672,310.1747617
1661007600,2022-08-20 15:00:00,GTC/USDT,2.3715,2.378,2.366,2.3687,335.2698,796.67068683
1661004000,2022-08-20 14:00:00,GTC/USDT,2.391,2.391,2.3615,2.3708,434.1627,1031.22652826
1661000400,2022-08-20 13:00:00,GTC/USDT,2.386,2.3885,2.3761,2.3783,700.9881,1667.03958867
1660996800,2022-08-20 12:00:00,GTC/USDT,2.3894,2.4059,2.3778,2.3876,367.4903,882.83061315
1660993200,2022-08-20 11:00:00,GTC/USDT,2.3789,2.3941,2.3789,2.3907,61.0768,145.99828246
1660989600,2022-08-20 10:00:00,GTC/USDT,2.4,2.4021,2.3714,2.3714,611.1579,1463.68434959
1660986000,2022-08-20 09:00:00,GTC/USDT,2.376,2.3971,2.3754,2.3966,1417.2974,3392.0842396
1660982400,2022-08-20 08:00:00,GTC/USDT,2.3901,2.3957,2.3766,2.3766,653.5373,1555.98394766
1660978800,2022-08-20 07:00:00,GTC/USDT,2.3944,2.4032,2.3925,2.3925,604.0483,1446.25625726
1660975200,2022-08-20 06:00:00,GTC/USDT,2.3418,2.3941,2.3398,2.3941,294.3382,697.25113186
1660971600,2022-08-20 05:00:00,GTC/USDT,2.3418,2.355,2.334,2.344,491.6331,1151.24417073
1660968000,2022-08-20 04:00:00,GTC/USDT,2.3356,2.357,2.3289,2.357,834.2014,1950.16726495
1660964400,2022-08-20 03:00:00,GTC/USDT,2.326,2.3356,2.3178,2.3356,259.9631,606.60583818
1660960800,2022-08-20 02:00:00,GTC/USDT,2.336,2.3374,2.3326,2.3374,0.9087,2.12184158
1660957200,2022-08-20 01:00:00,GTC/USDT,2.3228,2.336,2.322,2.322,119.8548,278.49658096
1660953600,2022-08-20 00:00:00,GTC/USDT,2.308,2.3452,2.308,2.3207,113.7635,264.40596736
1660950000,2022-08-19 23:00:00,GTC/USDT,2.3126,2.3289,2.292,2.301,207.9964,481.11329139
1660946400,2022-08-19 22:00:00,GTC/USDT,2.2838,2.3198,2.2838,2.306,694.1409,1607.87384076
1660942800,2022-08-19 21:00:00,GTC/USDT,2.3672,2.3713,2.2357,2.2797,2881.5101,6699.06904617
1660939200,2022-08-19 20:00:00,GTC/USDT,2.3779,2.3825,2.3523,2.3766,180.0862,427.2838482
1660935600,2022-08-19 19:00:00,GTC/USDT,2.37,2.387,2.3385,2.387,661.7004,1564.69342972
1660932000,2022-08-19 18:00:00,GTC/USDT,2.3753,2.3753,2.3601,2.3601,12.4374,29.41718968
1660928400,2022-08-19 17:00:00,GTC/USDT,2.404,2.404,2.376,2.376,46.6976,111.46454465
1660924800,2022-08-19 16:00:00,GTC/USDT,2.3905,2.42,2.3905,2.42,72.8771,175.68003099
1660921200,2022-08-19 15:00:00,GTC/USDT,2.3751,2.3882,2.3751,2.3882,58.1647,138.87351265
1660917600,2022-08-19 14:00:00,GTC/USDT,2.3832,2.4049,2.3714,2.3714,704.9804,1677.37791255
1660914000,2022-08-19 13:00:00,GTC/USDT,2.4065,2.4084,2.3848,2.3848,75.2916,180.87773556
1660910400,2022-08-19 12:00:00,GTC/USDT,2.3808,2.4079,2.3659,2.4079,102.4214,244.48727069
1660906800,2022-08-19 11:00:00,GTC/USDT,2.3588,2.381,2.3452,2.3805,549.4647,1301.27646217
1660903200,2022-08-19 10:00:00,GTC/USDT,2.402,2.4161,2.3523,2.3523,489.135,1168.48981554
1660899600,2022-08-19 09:00:00,GTC/USDT,2.3966,2.418,2.3966,2.4086,101.3064,243.81307726
1660896000,2022-08-19 08:00:00,GTC/USDT,2.4169,2.4169,2.375,2.3987,358.7241,862.50531714
1660892400,2022-08-19 07:00:00,GTC/USDT,2.439,2.462,2.418,2.4189,457.0974,1118.37958012
1660888800,2022-08-19 06:00:00,GTC/USDT,2.583,2.5901,2.3543,2.4259,4934.0202,12007.78433764
1660885200,2022-08-19 05:00:00,GTC/USDT,2.5737,2.5815,2.56,2.5815,1347.5914,3467.14178789
1660881600,2022-08-19 04:00:00,GTC/USDT,2.5696,2.5815,2.5539,2.5761,79.0472,203.55045134
1660878000,2022-08-19 03:00:00,GTC/USDT,2.5867,2.5896,2.5478,2.5769,485.6124,1243.87718572
1660874400,2022-08-19 02:00:00,GTC/USDT,2.5726,2.5913,2.5726,2.5734,426.282,1102.38209801
1660870800,2022-08-19 01:00:00,GTC/USDT,2.6513,2.6535,2.5513,2.5667,169.1517,439.27180685
1660867200,2022-08-19 00:00:00,GTC/USDT,2.6902,2.725,2.649,2.6552,1312.4451,3509.90375207
1660863600,2022-08-18 23:00:00,GTC/USDT,2.888,2.888,2.6472,2.6966,8203.6041,22261.8710416
1660860000,2022-08-18 22:00:00,GTC/USDT,2.8977,2.908,2.8893,2.8893,26.1615,75.8420844
1660856400,2022-08-18 21:00:00,GTC/USDT,2.9009,2.9152,2.8928,2.9152,139.4703,403.55474222
1660852800,2022-08-18 20:00:00,GTC/USDT,2.896,2.91,2.8951,2.9073,42.8477,124.38462856
1660849200,2022-08-18 19:00:00,GTC/USDT,2.8949,2.9133,2.8949,2.9089,153.9175,445.86084817
1660845600,2022-08-18 18:00:00,GTC/USDT,2.9058,2.9058,2.8764,2.8764,65.0545,188.03907379
1660842000,2022-08-18 17:00:00,GTC/USDT,2.922,2.9254,2.9062,2.9062,9.486,27.70901794
1660838400,2022-08-18 16:00:00,GTC/USDT,2.9388,2.9444,2.904,2.904,115.1244,337.34967264
1660834800,2022-08-18 15:00:00,GTC/USDT,2.9308,2.9441,2.92,2.9441,44.0392,129.01403556
1660831200,2022-08-18 14:00:00,GTC/USDT,2.9358,2.9499,2.9313,2.9438,81.2887,238.97393894
1660827600,2022-08-18 13:00:00,GTC/USDT,2.9691,2.9691,2.9364,2.9364,75.9999,224.16268497
1660824000,2022-08-18 12:00:00,GTC/USDT,2.9691,2.9853,2.9687,2.9731,106.6259,317.58298408
1660820400,2022-08-18 11:00:00,GTC/USDT,2.959,2.9673,2.9422,2.9673,250.2088,737.50192629
1660816800,2022-08-18 10:00:00,GTC/USDT,2.9691,2.978,2.9618,2.9618,519.5813,1539.7946915
1660813200,2022-08-18 09:00:00,GTC/USDT,2.973,2.9735,2.9439,2.9673,166.2574,490.07426126
1660809600,2022-08-18 08:00:00,GTC/USDT,2.9881,2.9989,2.96,2.9768,129.4304,385.70075192
1660806000,2022-08-18 07:00:00,GTC/USDT,2.9848,3,2.9781,3,581.2334,1740.32832945
1660802400,2022-08-18 06:00:00,GTC/USDT,2.998,3.006,2.985,2.985,540.776,1622.10966892
1660798800,2022-08-18 05:00:00,GTC/USDT,2.96,3.003,2.96,2.9903,45.7615,136.81415193
1660795200,2022-08-18 04:00:00,GTC/USDT,2.9922,2.9988,2.96,2.96,808.0258,2415.56092757
1660791600,2022-08-18 03:00:00,GTC/USDT,2.9881,2.9904,2.9833,2.9838,22.2423,66.41555658
1660788000,2022-08-18 02:00:00,GTC/USDT,2.9858,2.9931,2.9673,2.9853,807.1994,2410.03070898
1660784400,2022-08-18 01:00:00,GTC/USDT,2.962,2.9943,2.962,2.9811,1228.4646,3662.71837346
1660780800,2022-08-18 00:00:00,GTC/USDT,2.9225,2.9673,2.9119,2.9673,222.9737,654.18559496
1660777200,2022-08-17 23:00:00,GTC/USDT,2.8959,2.9228,2.8773,2.9228,372.1952,1082.98968711
1660773600,2022-08-17 22:00:00,GTC/USDT,2.8994,2.91,2.8899,2.896,36.3133,105.05381236
1660770000,2022-08-17 21:00:00,GTC/USDT,2.98,2.9811,2.8893,2.9168,2914.0015,8618.64141396
1660766400,2022-08-17 20:00:00,GTC/USDT,2.988,2.9959,2.9634,2.98,1302.8739,3882.10093179
1660762800,2022-08-17 19:00:00,GTC/USDT,3.0294,3.0294,2.988,2.9978,160.8606,482.58551017
1660759200,2022-08-17 18:00:00,GTC/USDT,3.0198,3.0969,3.0198,3.0298,7719.4235,23800.85308834
1660755600,2022-08-17 17:00:00,GTC/USDT,3.022,3.032,3.0135,3.0135,120.4069,363.35352172
1660752000,2022-08-17 16:00:00,GTC/USDT,3.0193,3.0372,2.988,3.0332,1879.3347,5642.01310353
1660748400,2022-08-17 15:00:00,GTC/USDT,3.045,3.058,3.0194,3.0194,427.2835,1298.28582384
1660744800,2022-08-17 14:00:00,GTC/USDT,3.0747,3.09,3.046,3.0491,1729.4229,5322.41831383
1660741200,2022-08-17 13:00:00,GTC/USDT,3.0947,3.0947,3.0294,3.0857,196.0736,602.10864858
1660737600,2022-08-17 12:00:00,GTC/USDT,3.105,3.1088,3.0294,3.0827,2625.6984,8092.94278108
1660734000,2022-08-17 11:00:00,GTC/USDT,3.1395,3.1395,3.105,3.105,304.9456,948.40632118
1660730400,2022-08-17 10:00:00,GTC/USDT,3.168,3.168,3.1245,3.1245,459.5402,1441.46659179
1660726800,2022-08-17 09:00:00,GTC/USDT,3.172,3.1881,3.1703,3.1836,998.834,3172.79509865
1660723200,2022-08-17 08:00:00,GTC/USDT,3.1661,3.1882,3.1415,3.1647,1578.8931,4997.98787203
1660719600,2022-08-17 07:00:00,GTC/USDT,3.2934,3.2934,3.1665,3.1691,500.1751,1600.23892499
1660716000,2022-08-17 06:00:00,GTC/USDT,3.2831,3.31,3.2831,3.2873,765.1414,2515.01562642
1660712400,2022-08-17 05:00:00,GTC/USDT,3.2708,3.2826,3.2598,3.2826,176.4111,576.8635153
1660708800,2022-08-17 04:00:00,GTC/USDT,3.2893,3.2906,3.2699,3.2722,63.421,207.91064124
1660705200,2022-08-17 03:00:00,GTC/USDT,3.2699,3.2882,3.2699,3.2854,56.6317,185.91237781
1660701600,2022-08-17 02:00:00,GTC/USDT,3.2706,3.274,3.24,3.2524,58.0526,188.89853905
1660698000,2022-08-17 01:00:00,GTC/USDT,3.2865,3.2865,3.2591,3.2591,462.9894,1515.13283804
1660694400,2022-08-17 00:00:00,GTC/USDT,3.2743,3.3,3.2743,3.2942,110.4545,363.43781452
1660690800,2022-08-16 23:00:00,GTC/USDT,3.2518,3.279,3.2444,3.2743,343.0947,1118.02958256
1660687200,2022-08-16 22:00:00,GTC/USDT,3.2319,3.258,3.22,3.2483,433.9811,1406.28942777
1660683600,2022-08-16 21:00:00,GTC/USDT,3.246,3.2553,3.218,3.218,364.7772,1185.61108126
1660680000,2022-08-16 20:00:00,GTC/USDT,3.2372,3.26,3.2372,3.255,30.0225,97.66772148
1660676400,2022-08-16 19:00:00,GTC/USDT,3.2309,3.2436,3.2254,3.2254,75.6001,244.96747774
1660672800,2022-08-16 18:00:00,GTC/USDT,3.2306,3.2612,3.206,3.2254,413.0722,1339.74310821
1660669200,2022-08-16 17:00:00,GTC/USDT,3.244,3.2502,3.2277,3.2277,8.0188,25.96891448
1660665600,2022-08-16 16:00:00,GTC/USDT,3.239,3.26,3.2091,3.2417,321.1959,1038.14985584
1660662000,2022-08-16 15:00:00,GTC/USDT,3.1869,3.237,3.1869,3.2255,132.035,423.32391959
1660658400,2022-08-16 14:00:00,GTC/USDT,3.1909,3.1913,3.1638,3.1704,199.5579,633.4762887
1660654800,2022-08-16 13:00:00,GTC/USDT,3.208,3.2232,3.1722,3.195,259.0137,831.69564053
1660651200,2022-08-16 12:00:00,GTC/USDT,3.2344,3.2652,3.1919,3.1984,401.3886,1288.97624144
1660647600,2022-08-16 11:00:00,GTC/USDT,3.2232,3.246,3.2232,3.231,846.1508,2734.27237397
1660644000,2022-08-16 10:00:00,GTC/USDT,3.2217,3.236,3.19,3.2091,290.8211,931.13120789
1660640400,2022-08-16 09:00:00,GTC/USDT,3.2203,3.2517,3.216,3.2244,996.2471,3224.19265885
1660636800,2022-08-16 08:00:00,GTC/USDT,3.2348,3.2348,3.2348,3.2348,0,0
1660633200,2022-08-16 07:00:00,GTC/USDT,3.2348,3.2348,3.2348,3.2348,0,0
1660629600,2022-08-16 06:00:00,GTC/USDT,3.2091,3.2372,3.1988,3.2348,50.2109,162.04416638
1660626000,2022-08-16 05:00:00,GTC/USDT,3.1713,3.2274,3.1602,3.2199,539.0576,1721.77534282
1660622400,2022-08-16 04:00:00,GTC/USDT,3.176,3.1848,3.1497,3.1606,1259.2966,4003.59232341
1660618800,2022-08-16 03:00:00,GTC/USDT,3.1354,3.1915,3.1059,3.177,1168.2163,3700.78156116
1660615200,2022-08-16 02:00:00,GTC/USDT,3.19,3.19,3.1354,3.1354,207.435,655.27353684
1660611600,2022-08-16 01:00:00,GTC/USDT,3.2007,3.2433,3.1904,3.1904,1355.3649,4363.22334566
1660608000,2022-08-16 00:00:00,GTC/USDT,3.3084,3.3084,3.145,3.2015,2347.9134,7496.26682259
1660604400,2022-08-15 23:00:00,GTC/USDT,3.2893,3.3293,3.25,3.3092,1994.9346,6571.48963029
1660600800,2022-08-15 22:00:00,GTC/USDT,3.302,3.3675,3.2898,3.2898,1909.4287,6381.45307857
1660597200,2022-08-15 21:00:00,GTC/USDT,3.3069,3.3239,3.288,3.288,364.3046,1206.76230924
1660593600,2022-08-15 20:00:00,GTC/USDT,3.3083,3.316,3.2893,3.3017,1145.2091,3783.17638978
1660590000,2022-08-15 19:00:00,GTC/USDT,3.3069,3.3242,3.282,3.3,317.9922,1052.56961168
1660586400,2022-08-15 18:00:00,GTC/USDT,3.3438,3.3438,3.2957,3.3035,1631.1334,5389.51727264
1660582800,2022-08-15 17:00:00,GTC/USDT,3.3616,3.3905,3.333,3.333,2887.7445,9703.39205596
1660579200,2022-08-15 16:00:00,GTC/USDT,3.366,3.3844,3.327,3.37,2344.8438,7893.25192684
1660575600,2022-08-15 15:00:00,GTC/USDT,3.2793,3.4,3.2778,3.366,3052.5173,10280.67392659
1660572000,2022-08-15 14:00:00,GTC/USDT,3.2872,3.2906,3.26,3.2724,1357.778,4436.65429726
1660568400,2022-08-15 13:00:00,GTC/USDT,3.258,3.2872,3.2309,3.285,1312.8174,4289.36142633
1660564800,2022-08-15 12:00:00,GTC/USDT,3.274,3.3348,3.2398,3.2568,6226.5732,20524.01958136
1660561200,2022-08-15 11:00:00,GTC/USDT,3.244,3.3177,3.237,3.2652,2900.5689,9519.84523623
1660557600,2022-08-15 10:00:00,GTC/USDT,3.2486,3.279,3.2097,3.242,2125.2435,6871.35724318
1660554000,2022-08-15 09:00:00,GTC/USDT,3.232,3.2772,3.1889,3.2415,1499.0852,4878.41435526
1660550400,2022-08-15 08:00:00,GTC/USDT,3.08,3.2771,3.0688,3.2485,2439.6056,7698.43762358
1660546800,2022-08-15 07:00:00,GTC/USDT,3.0633,3.1026,3.0627,3.0948,643.0199,1984.9807722
1660543200,2022-08-15 06:00:00,GTC/USDT,3.1575,3.1575,3.0466,3.0588,727.9853,2231.61682183
1660539600,2022-08-15 05:00:00,GTC/USDT,3.1574,3.1928,3.148,3.1682,239.9752,760.66020928
1660536000,2022-08-15 04:00:00,GTC/USDT,3.133,3.1552,3.1235,3.1552,458.7507,1435.17042314
1660532400,2022-08-15 03:00:00,GTC/USDT,3.1439,3.1439,3.1165,3.1165,871.7343,2731.4082161
1660528800,2022-08-15 02:00:00,GTC/USDT,3.12,3.1602,3.12,3.1602,224.6999,703.4671272
1660525200,2022-08-15 01:00:00,GTC/USDT,3.1068,3.1165,3.09,3.1106,554.8277,1727.73628041
1660521600,2022-08-15 00:00:00,GTC/USDT,3.05,3.106,3.0461,3.106,64.2163,197.58105302
1660518000,2022-08-14 23:00:00,GTC/USDT,3.045,3.069,3.04,3.0689,83.7311,255.90987431
1660514400,2022-08-14 22:00:00,GTC/USDT,3.0623,3.069,3.036,3.0461,545.7996,1668.23550484
1660510800,2022-08-14 21:00:00,GTC/USDT,3.064,3.0822,3.0624,3.0624,21.1819,64.9807331
1660507200,2022-08-14 20:00:00,GTC/USDT,3.069,3.08,3.059,3.0769,32.9197,101.0846158
1660503600,2022-08-14 19:00:00,GTC/USDT,3.0735,3.09,3.069,3.089,2666.3861,8218.99598488
1660500000,2022-08-14 18:00:00,GTC/USDT,3.0476,3.0808,3.0372,3.0808,230.6846,708.10639524
1660496400,2022-08-14 17:00:00,GTC/USDT,3.072,3.072,3.0229,3.048,3207.8082,9741.40662042
1660492800,2022-08-14 16:00:00,GTC/USDT,3.1832,3.1832,3.072,3.072,1128.6868,3516.41654115
1660489200,2022-08-14 15:00:00,GTC/USDT,3.1572,3.1878,3.1572,3.1872,492.678,1564.823067
1660485600,2022-08-14 14:00:00,GTC/USDT,3.1575,3.175,3.1496,3.1496,174.1944,551.74637359
1660482000,2022-08-14 13:00:00,GTC/USDT,3.2,3.2,3.1286,3.1552,1134.5147,3590.58743153
1660478400,2022-08-14 12:00:00,GTC/USDT,3.2253,3.2253,3.1855,3.2,1350.0726,4319.12054028
1660474800,2022-08-14 11:00:00,GTC/USDT,3.2443,3.249,3.2254,3.2254,215.2574,698.14029906
1660471200,2022-08-14 10:00:00,GTC/USDT,3.2571,3.2571,3.2401,3.2401,7.5172,24.38159692
1660467600,2022-08-14 09:00:00,GTC/USDT,3.2517,3.2672,3.2517,3.2649,611.224,1994.4863678
1660464000,2022-08-14 08:00:00,GTC/USDT,3.2591,3.2591,3.22,3.2502,322.5466,1043.49283078
1660460400,2022-08-14 07:00:00,GTC/USDT,3.2905,3.2913,3.2598,3.2607,485.2333,1589.9114374
1660456800,2022-08-14 06:00:00,GTC/USDT,3.2987,3.2994,3.2831,3.2831,277.5923,913.26089743
1660453200,2022-08-14 05:00:00,GTC/USDT,3.2749,3.2994,3.2749,3.2893,353.137,1157.91690431
1660449600,2022-08-14 04:00:00,GTC/USDT,3.2673,3.2959,3.2604,3.2704,713.9441,2343.85740946
1660446000,2022-08-14 03:00:00,GTC/USDT,3.2694,3.2694,3.2605,3.2624,162.42,529.65739146
1660442400,2022-08-14 02:00:00,GTC/USDT,3.26,3.2826,3.2594,3.2826,81.4145,266.05072937
1660438800,2022-08-14 01:00:00,GTC/USDT,3.2461,3.2591,3.2118,3.2591,289.592,936.26012533
1660435200,2022-08-14 00:00:00,GTC/USDT,3.232,3.2898,3.2305,3.2463,3587.2958,11717.09064016
1660431600,2022-08-13 23:00:00,GTC/USDT,3.2091,3.232,3.2091,3.2319,19.5055,62.96493526
1660428000,2022-08-13 22:00:00,GTC/USDT,3.2221,3.2221,3.2114,3.2197,1817.8879,5845.61095215
