https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume REP,Volume USDT
1661216400,2022-08-23 01:00:00,REP/USDT,7.727,7.743,7.703,7.703,0.3338,2.574595
1661212800,2022-08-23 00:00:00,REP/USDT,7.698,7.727,7.682,7.693,52.671,405.2600465
1661209200,2022-08-22 23:00:00,REP/USDT,7.637,7.727,7.637,7.727,0.2364,1.8159688
1661205600,2022-08-22 22:00:00,REP/USDT,7.534,7.592,7.534,7.592,124.1923,942.2866356
1661202000,2022-08-22 21:00:00,REP/USDT,7.555,7.555,7.534,7.534,1.0304,7.7843633
1661198400,2022-08-22 20:00:00,REP/USDT,7.531,7.582,7.531,7.582,15.6759,118.0601054
1661194800,2022-08-22 19:00:00,REP/USDT,7.502,7.502,7.498,7.498,1.3456,10.0893872
1661191200,2022-08-22 18:00:00,REP/USDT,7.547,7.547,7.502,7.502,0.0886,0.6671048
1661187600,2022-08-22 17:00:00,REP/USDT,7.568,7.603,7.568,7.603,2.0572,15.6274782
1661184000,2022-08-22 16:00:00,REP/USDT,7.55,7.55,7.538,7.538,0.0835,0.6299954
1661180400,2022-08-22 15:00:00,REP/USDT,7.501,7.543,7.501,7.543,3.8806,29.2697502
1661176800,2022-08-22 14:00:00,REP/USDT,7.492,7.51,7.462,7.462,0.9386,7.0246212
1661173200,2022-08-22 13:00:00,REP/USDT,7.47,7.499,7.467,7.472,35.9315,268.3274872
1661169600,2022-08-22 12:00:00,REP/USDT,7.522,7.522,7.48,7.493,15.8466,118.5374057
1661166000,2022-08-22 11:00:00,REP/USDT,7.553,7.553,7.487,7.487,15.7127,118.0855439
1661162400,2022-08-22 10:00:00,REP/USDT,7.499,7.533,7.499,7.533,13.6949,102.7059929
1661158800,2022-08-22 09:00:00,REP/USDT,7.453,7.482,7.435,7.435,6.4967,48.487619
1661155200,2022-08-22 08:00:00,REP/USDT,7.582,7.582,7.407,7.468,351.9518,2634.8789669
1661151600,2022-08-22 07:00:00,REP/USDT,7.671,7.675,7.638,7.638,2.8277,21.7009173
1661148000,2022-08-22 06:00:00,REP/USDT,7.738,7.738,7.687,7.687,1.5637,12.0391028
1661144400,2022-08-22 05:00:00,REP/USDT,7.772,7.772,7.772,7.772,0.0313,0.2432636
1661140800,2022-08-22 04:00:00,REP/USDT,7.769,7.769,7.769,7.769,0.8627,6.7023163
1661137200,2022-08-22 03:00:00,REP/USDT,7.812,7.812,7.736,7.736,48.0714,372.1261592
1661133600,2022-08-22 02:00:00,REP/USDT,7.802,7.802,7.779,7.779,0.1889,1.4727306
1661130000,2022-08-22 01:00:00,REP/USDT,7.807,7.807,7.791,7.791,13.2858,103.7216516
1661126400,2022-08-22 00:00:00,REP/USDT,7.901,7.901,7.807,7.807,32.1724,253.2931428
1661122800,2022-08-21 23:00:00,REP/USDT,7.862,7.902,7.862,7.901,7.7704,61.3879826
1661119200,2022-08-21 22:00:00,REP/USDT,7.806,7.862,7.806,7.862,0.4029,3.1630069
1661115600,2022-08-21 21:00:00,REP/USDT,7.849,7.871,7.817,7.871,2.597,20.386289
1661112000,2022-08-21 20:00:00,REP/USDT,7.841,7.876,7.805,7.849,14.0549,110.4716175
1661108400,2022-08-21 19:00:00,REP/USDT,7.841,7.852,7.841,7.852,6.1957,48.6458237
1661104800,2022-08-21 18:00:00,REP/USDT,7.806,7.839,7.806,7.839,0.1621,1.2698748
1661101200,2022-08-21 17:00:00,REP/USDT,7.806,7.841,7.806,7.817,0.0385,0.3012993
1661097600,2022-08-21 16:00:00,REP/USDT,7.768,7.806,7.768,7.806,0.2601,2.0246833
1661094000,2022-08-21 15:00:00,REP/USDT,7.802,7.806,7.768,7.806,2.7363,21.3433344
1661090400,2022-08-21 14:00:00,REP/USDT,7.763,7.763,7.747,7.747,0.4853,3.7657231
1661086800,2022-08-21 13:00:00,REP/USDT,7.798,7.823,7.738,7.738,0.6441,4.9956631
1661083200,2022-08-21 12:00:00,REP/USDT,7.842,7.842,7.839,7.839,0.1139,0.8931498
1661079600,2022-08-21 11:00:00,REP/USDT,7.783,7.783,7.783,7.783,0.1697,1.3207751
1661076000,2022-08-21 10:00:00,REP/USDT,7.823,7.832,7.812,7.812,0.3411,2.666743
1661072400,2022-08-21 09:00:00,REP/USDT,7.813,7.813,7.792,7.797,16.4241,127.9866773
1661068800,2022-08-21 08:00:00,REP/USDT,7.694,7.833,7.694,7.833,5.9114,45.6631536
1661065200,2022-08-21 07:00:00,REP/USDT,7.638,7.692,7.638,7.688,0.1903,1.461951
1661061600,2022-08-21 06:00:00,REP/USDT,7.686,7.686,7.638,7.638,0.0787,0.6035586
1661058000,2022-08-21 05:00:00,REP/USDT,7.682,7.682,7.682,7.682,0.0839,0.6445198
1661054400,2022-08-21 04:00:00,REP/USDT,7.658,7.658,7.658,7.658,0.0601,0.4602458
1661050800,2022-08-21 03:00:00,REP/USDT,7.683,7.683,7.683,7.683,0.191,1.467453
1661047200,2022-08-21 02:00:00,REP/USDT,7.722,7.722,7.702,7.702,0.2227,1.7184074
1661043600,2022-08-21 01:00:00,REP/USDT,7.712,7.712,7.712,7.712,0.024,0.185088
1661040000,2022-08-21 00:00:00,REP/USDT,7.664,7.716,7.637,7.692,25.6953,196.5920316
1661036400,2022-08-20 23:00:00,REP/USDT,7.675,7.675,7.656,7.656,1.0761,8.2444622
1661032800,2022-08-20 22:00:00,REP/USDT,7.694,7.713,7.652,7.675,6.7457,51.6312677
1661029200,2022-08-20 21:00:00,REP/USDT,7.612,7.612,7.612,7.612,8.475,64.5117
1661025600,2022-08-20 20:00:00,REP/USDT,7.672,7.721,7.591,7.612,42.935,328.1440696
1661022000,2022-08-20 19:00:00,REP/USDT,7.71,7.713,7.618,7.618,9.5115,72.7268048
1661018400,2022-08-20 18:00:00,REP/USDT,7.819,7.819,7.75,7.75,26.9297,209.5818743
1661014800,2022-08-20 17:00:00,REP/USDT,7.813,7.842,7.781,7.781,0.1299,1.0148168
1661011200,2022-08-20 16:00:00,REP/USDT,7.851,7.861,7.824,7.824,0.5711,4.4825384
1661007600,2022-08-20 15:00:00,REP/USDT,7.806,7.812,7.788,7.812,3.322,25.8726175
1661004000,2022-08-20 14:00:00,REP/USDT,7.852,7.852,7.833,7.833,0.0742,0.5815829
1661000400,2022-08-20 13:00:00,REP/USDT,7.839,7.839,7.839,7.839,0.2559,2.0060001
1660996800,2022-08-20 12:00:00,REP/USDT,7.853,7.901,7.849,7.901,14.5965,114.691724
1660993200,2022-08-20 11:00:00,REP/USDT,7.863,7.89,7.863,7.89,0.139,1.0952075
1660989600,2022-08-20 10:00:00,REP/USDT,7.806,7.806,7.806,7.806,0.0433,0.3379998
1660986000,2022-08-20 09:00:00,REP/USDT,7.819,7.832,7.817,7.832,0.3249,2.5417378
1660982400,2022-08-20 08:00:00,REP/USDT,7.851,7.851,7.851,7.851,0.0988,0.7756788
1660978800,2022-08-20 07:00:00,REP/USDT,7.853,7.862,7.853,7.862,0.0594,0.4668705
1660975200,2022-08-20 06:00:00,REP/USDT,7.772,7.843,7.772,7.843,1.1371,8.908073
1660971600,2022-08-20 05:00:00,REP/USDT,7.798,7.82,7.798,7.82,17.6128,137.3705072
1660968000,2022-08-20 04:00:00,REP/USDT,7.741,7.741,7.741,7.741,0,0
1660964400,2022-08-20 03:00:00,REP/USDT,7.782,7.782,7.741,7.741,3.3959,26.3894239
1660960800,2022-08-20 02:00:00,REP/USDT,7.76,7.76,7.76,7.76,0.0325,0.2522
1660957200,2022-08-20 01:00:00,REP/USDT,7.732,7.75,7.705,7.717,0.2904,2.2422131
1660953600,2022-08-20 00:00:00,REP/USDT,7.693,7.75,7.693,7.75,0.527,4.0614776
1660950000,2022-08-19 23:00:00,REP/USDT,7.696,7.748,7.692,7.724,23.0027,177.4503944
1660946400,2022-08-19 22:00:00,REP/USDT,7.74,7.806,7.638,7.743,64.4833,498.0255084
1660942800,2022-08-19 21:00:00,REP/USDT,7.892,7.913,7.737,7.737,7.441,57.6842159
1660939200,2022-08-19 20:00:00,REP/USDT,7.898,7.898,7.868,7.868,1.148,9.0631075
1660935600,2022-08-19 19:00:00,REP/USDT,7.862,7.953,7.817,7.953,96.1461,753.6782724
1660932000,2022-08-19 18:00:00,REP/USDT,7.867,7.867,7.862,7.862,1.2535,9.8612105
1660928400,2022-08-19 17:00:00,REP/USDT,7.953,7.953,7.882,7.882,0.1193,0.9430784
1660924800,2022-08-19 16:00:00,REP/USDT,7.85,7.918,7.85,7.918,0.1447,1.141316
1660921200,2022-08-19 15:00:00,REP/USDT,7.777,7.777,7.777,7.777,0.0378,0.2939706
1660917600,2022-08-19 14:00:00,REP/USDT,7.817,7.817,7.813,7.813,15.0234,117.4377726
1660914000,2022-08-19 13:00:00,REP/USDT,7.819,7.862,7.776,7.776,18.1921,142.3452638
1660910400,2022-08-19 12:00:00,REP/USDT,7.758,7.852,7.728,7.852,4.4168,34.2476639
1660906800,2022-08-19 11:00:00,REP/USDT,7.718,7.723,7.703,7.709,78.513,605.624421
1660903200,2022-08-19 10:00:00,REP/USDT,7.823,7.823,7.738,7.738,3.6571,28.3039759
1660899600,2022-08-19 09:00:00,REP/USDT,7.812,7.827,7.803,7.827,0.3816,2.9820321
1660896000,2022-08-19 08:00:00,REP/USDT,8.024,8.024,7.588,7.806,220.589,1714.5007833
1660892400,2022-08-19 07:00:00,REP/USDT,8.042,8.054,8.033,8.033,1.5362,12.3537769
1660888800,2022-08-19 06:00:00,REP/USDT,8.366,8.366,8,8,157.1438,1277.8483555
1660885200,2022-08-19 05:00:00,REP/USDT,8.407,8.444,8.387,8.407,2.1663,18.2853989
1660881600,2022-08-19 04:00:00,REP/USDT,8.375,8.448,8.375,8.417,0.3212,2.7023331
1660878000,2022-08-19 03:00:00,REP/USDT,8.386,8.404,8.356,8.404,110.2674,923.3456025
1660874400,2022-08-19 02:00:00,REP/USDT,8.353,8.4,8.353,8.376,0.2647,2.2225105
1660870800,2022-08-19 01:00:00,REP/USDT,8.539,8.539,8.354,8.354,137.9244,1171.6845024
1660867200,2022-08-19 00:00:00,REP/USDT,8.8,8.8,8.5,8.5,48.9066,419.167214
1660863600,2022-08-18 23:00:00,REP/USDT,8.95,8.95,8.8,8.8,7.0406,62.3468162
1660860000,2022-08-18 22:00:00,REP/USDT,8.926,8.993,8.926,8.993,5.4546,48.9647147
1660856400,2022-08-18 21:00:00,REP/USDT,8.915,8.915,8.915,8.915,0.3943,3.5151845
1660852800,2022-08-18 20:00:00,REP/USDT,8.905,8.905,8.905,8.905,10.5468,93.919254
1660849200,2022-08-18 19:00:00,REP/USDT,8.925,8.925,8.925,8.925,0.3522,3.143385
1660845600,2022-08-18 18:00:00,REP/USDT,8.914,8.914,8.866,8.866,0.4259,3.7941942
1660842000,2022-08-18 17:00:00,REP/USDT,8.913,8.914,8.876,8.914,0.0487,0.433473
1660838400,2022-08-18 16:00:00,REP/USDT,8.954,8.954,8.87,8.87,0.3924,3.5022122
1660834800,2022-08-18 15:00:00,REP/USDT,8.954,8.954,8.936,8.936,0.4354,3.8915516
1660831200,2022-08-18 14:00:00,REP/USDT,8.935,8.955,8.935,8.955,22.7807,203.7102285
1660827600,2022-08-18 13:00:00,REP/USDT,8.926,8.927,8.915,8.915,5.8283,52.0234874
1660824000,2022-08-18 12:00:00,REP/USDT,8.96,8.982,8.96,8.982,0.2428,2.1777892
1660820400,2022-08-18 11:00:00,REP/USDT,8.954,8.954,8.927,8.927,0.6025,5.3811095
1660816800,2022-08-18 10:00:00,REP/USDT,8.905,8.958,8.905,8.906,151.1778,1353.5482773
1660813200,2022-08-18 09:00:00,REP/USDT,8.915,8.94,8.906,8.94,2.3025,20.5801554
1660809600,2022-08-18 08:00:00,REP/USDT,8.866,8.88,8.866,8.88,3.1174,27.6401428
1660806000,2022-08-18 07:00:00,REP/USDT,8.877,8.877,8.846,8.855,0.0894,0.7929417
1660802400,2022-08-18 06:00:00,REP/USDT,8.872,8.872,8.848,8.85,0.2916,2.5809058
1660798800,2022-08-18 05:00:00,REP/USDT,8.816,8.847,8.816,8.847,0.1299,1.148767
1660795200,2022-08-18 04:00:00,REP/USDT,8.816,8.827,8.816,8.827,0.0396,0.3493622
1660791600,2022-08-18 03:00:00,REP/USDT,8.836,8.836,8.836,8.836,0.0168,0.1484448
1660788000,2022-08-18 02:00:00,REP/USDT,8.842,8.914,8.818,8.858,20.4969,181.6690042
1660784400,2022-08-18 01:00:00,REP/USDT,8.839,8.839,8.786,8.822,32.495,285.5372477
1660780800,2022-08-18 00:00:00,REP/USDT,8.904,8.992,8.801,8.839,137.6533,1230.4477568
1660777200,2022-08-17 23:00:00,REP/USDT,8.85,8.854,8.85,8.85,0.2052,1.8160908
1660773600,2022-08-17 22:00:00,REP/USDT,8.827,8.877,8.814,8.858,10.9415,97.122101
1660770000,2022-08-17 21:00:00,REP/USDT,8.837,8.837,8.815,8.815,0.2042,1.8003002
1660766400,2022-08-17 20:00:00,REP/USDT,8.837,8.9,8.837,8.9,0.2438,2.168623
1660762800,2022-08-17 19:00:00,REP/USDT,8.885,8.885,8.818,8.818,0.3841,3.3921077
1660759200,2022-08-17 18:00:00,REP/USDT,8.87,8.924,8.856,8.924,29.7865,264.6381626
1660755600,2022-08-17 17:00:00,REP/USDT,8.817,8.825,8.817,8.825,0.1306,1.1524378
1660752000,2022-08-17 16:00:00,REP/USDT,8.789,8.837,8.789,8.816,0.2833,2.5011576
1660748400,2022-08-17 15:00:00,REP/USDT,8.804,8.804,8.792,8.792,0.3009,2.64678
1660744800,2022-08-17 14:00:00,REP/USDT,8.811,8.827,8.776,8.776,142.4287,1254.8462088
1660741200,2022-08-17 13:00:00,REP/USDT,8.927,8.927,8.811,8.845,1.3503,11.920885
1660737600,2022-08-17 12:00:00,REP/USDT,9.041,9.041,8.936,8.956,27.1427,243.2346956
1660734000,2022-08-17 11:00:00,REP/USDT,9.015,9.016,9.012,9.012,0.0962,0.8672073
1660730400,2022-08-17 10:00:00,REP/USDT,9.07,9.07,9.07,9.07,0.1422,1.289754
1660726800,2022-08-17 09:00:00,REP/USDT,9.036,9.092,9.035,9.035,1.4748,13.3584542
1660723200,2022-08-17 08:00:00,REP/USDT,9.034,9.084,9.026,9.07,0.2084,1.8840154
1660719600,2022-08-17 07:00:00,REP/USDT,9.249,9.249,9.038,9.038,28.2032,257.9318369
1660716000,2022-08-17 06:00:00,REP/USDT,9.206,9.258,9.206,9.258,6.867,63.4036613
1660712400,2022-08-17 05:00:00,REP/USDT,9.15,9.206,9.15,9.206,0.0595,0.5453266
1660708800,2022-08-17 04:00:00,REP/USDT,9.094,9.145,9.094,9.135,0.0785,0.7169447
1660705200,2022-08-17 03:00:00,REP/USDT,9.075,9.094,9.075,9.094,0.8069,7.323649
1660701600,2022-08-17 02:00:00,REP/USDT,9.038,9.064,9.026,9.026,0.2695,2.4407644
1660698000,2022-08-17 01:00:00,REP/USDT,9.104,9.104,9.064,9.064,0.0951,0.8634165
1660694400,2022-08-17 00:00:00,REP/USDT,9.067,9.36,9.065,9.104,352.7105,3261.9503821
1660690800,2022-08-16 23:00:00,REP/USDT,9.041,9.092,9.041,9.092,0.1059,0.9589947
1660687200,2022-08-16 22:00:00,REP/USDT,9.018,9.026,9.016,9.016,0.0519,0.4681058
1660683600,2022-08-16 21:00:00,REP/USDT,9.07,9.091,9.016,9.091,80.0337,726.5840378
1660680000,2022-08-16 20:00:00,REP/USDT,9.06,9.07,9.06,9.07,0.0693,0.628024
1660676400,2022-08-16 19:00:00,REP/USDT,9.051,9.051,9.006,9.006,0.0623,0.5616183
1660672800,2022-08-16 18:00:00,REP/USDT,9.038,9.038,8.995,8.995,0.0939,0.8464967
1660669200,2022-08-16 17:00:00,REP/USDT,8.965,9.035,8.965,9.035,0.3917,3.5226245
1660665600,2022-08-16 16:00:00,REP/USDT,9.035,9.035,8.945,8.951,0.2414,2.1668686
1660662000,2022-08-16 15:00:00,REP/USDT,8.955,9.025,8.955,9.025,11.8822,106.7427731
1660658400,2022-08-16 14:00:00,REP/USDT,9.001,9.001,8.935,8.936,2.9353,26.2659536
1660654800,2022-08-16 13:00:00,REP/USDT,9.05,9.05,9.05,9.05,0.0123,0.111315
1660651200,2022-08-16 12:00:00,REP/USDT,9.046,9.046,9.015,9.015,0.0491,0.4433061
1660647600,2022-08-16 11:00:00,REP/USDT,9.016,9.016,9.016,9.016,0.6802,6.1326832
1660644000,2022-08-16 10:00:00,REP/USDT,9.038,9.075,9.038,9.045,29.5881,268.1170523
1660640400,2022-08-16 09:00:00,REP/USDT,9.021,9.038,9.021,9.038,14.0131,126.4524354
1660636800,2022-08-16 08:00:00,REP/USDT,8.975,8.975,8.975,8.975,0,0
1660633200,2022-08-16 07:00:00,REP/USDT,8.975,8.975,8.975,8.975,0,0
1660629600,2022-08-16 06:00:00,REP/USDT,8.974,8.975,8.974,8.975,11.1567,100.1248691
1660626000,2022-08-16 05:00:00,REP/USDT,8.969,8.969,8.961,8.961,5.1792,46.4444112
1660622400,2022-08-16 04:00:00,REP/USDT,8.988,8.988,8.988,8.988,0.0306,0.2750328
1660618800,2022-08-16 03:00:00,REP/USDT,9.038,9.038,8.982,9.038,1.7337,15.6095126
1660615200,2022-08-16 02:00:00,REP/USDT,9.105,9.105,9.038,9.038,1.2991,11.7838436
1660611600,2022-08-16 01:00:00,REP/USDT,9.105,9.135,9.105,9.135,0.2042,1.863743
1660608000,2022-08-16 00:00:00,REP/USDT,9.206,9.446,9.038,9.094,286.931,2662.9455605
1660604400,2022-08-15 23:00:00,REP/USDT,9.15,9.196,9.094,9.155,1.0666,9.7085549
1660600800,2022-08-15 22:00:00,REP/USDT,9.165,9.165,9.165,9.165,0.3965,3.6339225
1660597200,2022-08-15 21:00:00,REP/USDT,9.206,9.206,9.206,9.206,0.0434,0.3995404
1660593600,2022-08-15 20:00:00,REP/USDT,9.165,9.165,9.165,9.165,0.0231,0.2117115
1660590000,2022-08-15 19:00:00,REP/USDT,9.165,9.176,9.156,9.165,0.061,0.5591078
1660586400,2022-08-15 18:00:00,REP/USDT,9.167,9.205,9.146,9.205,43.4098,399.2422005
1660582800,2022-08-15 17:00:00,REP/USDT,9.224,9.224,9.205,9.205,0.3311,3.0480624
1660579200,2022-08-15 16:00:00,REP/USDT,9.206,9.219,9.175,9.204,0.3789,3.4901062
1660575600,2022-08-15 15:00:00,REP/USDT,9.135,9.182,9.126,9.182,0.0772,0.7062156
1660572000,2022-08-15 14:00:00,REP/USDT,9.15,9.185,9.135,9.135,0.9216,8.4611268
1660568400,2022-08-15 13:00:00,REP/USDT,9.086,9.115,9.086,9.115,0.0931,0.847374
1660564800,2022-08-15 12:00:00,REP/USDT,9.115,9.153,9.094,9.094,0.2016,1.84215
1660561200,2022-08-15 11:00:00,REP/USDT,9.152,9.152,9.094,9.094,0.1305,1.1929672
1660557600,2022-08-15 10:00:00,REP/USDT,9.14,9.179,9.126,9.163,31.5862,288.3330831
1660554000,2022-08-15 09:00:00,REP/USDT,9.137,9.15,9.018,9.116,230.4417,2083.8084975
1660550400,2022-08-15 08:00:00,REP/USDT,9.185,9.185,9.04,9.125,98.3946,894.2673266
1660546800,2022-08-15 07:00:00,REP/USDT,9.262,9.274,9.165,9.165,12.069,111.1251177
1660543200,2022-08-15 06:00:00,REP/USDT,9.495,9.495,9.271,9.271,7.9692,74.5566804
1660539600,2022-08-15 05:00:00,REP/USDT,9.504,9.504,9.47,9.47,2.1212,20.1594768
1660536000,2022-08-15 04:00:00,REP/USDT,9.446,9.521,9.446,9.521,12.2256,116.3604939
1660532400,2022-08-15 03:00:00,REP/USDT,9.484,9.516,9.439,9.445,1.3386,12.7287026
1660528800,2022-08-15 02:00:00,REP/USDT,9.475,9.475,9.454,9.454,1.9093,18.0683407
1660525200,2022-08-15 01:00:00,REP/USDT,9.43,9.444,9.375,9.444,0.4277,4.0324723
1660521600,2022-08-15 00:00:00,REP/USDT,9.404,9.43,9.287,9.43,33.5082,312.836296
1660518000,2022-08-14 23:00:00,REP/USDT,9.424,9.425,9.414,9.414,0.1074,1.0117311
1660514400,2022-08-14 22:00:00,REP/USDT,9.404,9.445,9.404,9.445,0.223,2.0987279
1660510800,2022-08-14 21:00:00,REP/USDT,9.435,9.435,9.411,9.411,0.3416,3.2222808
1660507200,2022-08-14 20:00:00,REP/USDT,9.385,9.435,9.382,9.435,1.6864,15.8326537
1660503600,2022-08-14 19:00:00,REP/USDT,9.428,9.428,9.384,9.421,30.2704,285.019446
1660500000,2022-08-14 18:00:00,REP/USDT,9.406,9.414,9.394,9.394,6.8006,63.903284
1660496400,2022-08-14 17:00:00,REP/USDT,9.441,9.441,9.374,9.374,5.5749,52.5198598
1660492800,2022-08-14 16:00:00,REP/USDT,9.548,9.553,9.441,9.441,88.7875,845.1229549
1660489200,2022-08-14 15:00:00,REP/USDT,9.505,9.535,9.505,9.535,0.8312,7.9080944
1660485600,2022-08-14 14:00:00,REP/USDT,9.542,9.542,9.5,9.538,1.2679,12.0732466
1660482000,2022-08-14 13:00:00,REP/USDT,9.56,9.56,9.471,9.504,68.981,654.3910374
1660478400,2022-08-14 12:00:00,REP/USDT,9.545,9.545,9.545,9.545,4.0775,38.9197375
1660474800,2022-08-14 11:00:00,REP/USDT,9.584,9.626,9.584,9.622,13.4894,129.480273
1660471200,2022-08-14 10:00:00,REP/USDT,9.64,9.64,9.594,9.625,4.9211,47.3566487
1660467600,2022-08-14 09:00:00,REP/USDT,9.594,9.651,9.594,9.651,12.7385,122.6405068
1660464000,2022-08-14 08:00:00,REP/USDT,9.595,9.595,9.575,9.58,4.705,45.0796352
1660460400,2022-08-14 07:00:00,REP/USDT,9.616,9.616,9.594,9.605,18.8485,181.073868
1660456800,2022-08-14 06:00:00,REP/USDT,9.565,9.608,9.565,9.574,1.2226,11.7326925
1660453200,2022-08-14 05:00:00,REP/USDT,9.514,9.514,9.514,9.514,0.0281,0.2673434
1660449600,2022-08-14 04:00:00,REP/USDT,9.524,9.583,9.494,9.494,0.6301,6.0032158
1660446000,2022-08-14 03:00:00,REP/USDT,9.567,9.567,9.467,9.524,11.8841,113.2921532
1660442400,2022-08-14 02:00:00,REP/USDT,9.565,9.596,9.561,9.586,0.3555,3.4084972
1660438800,2022-08-14 01:00:00,REP/USDT,9.598,9.598,9.486,9.595,118.4426,1130.8144068
1660435200,2022-08-14 00:00:00,REP/USDT,9.775,9.775,9.589,9.646,205.9166,1993.4711538
1660431600,2022-08-13 23:00:00,REP/USDT,9.555,9.784,9.544,9.766,68.6613,668.8488464
1660428000,2022-08-13 22:00:00,REP/USDT,9.618,9.618,9.618,9.618,0,0
1660424400,2022-08-13 21:00:00,REP/USDT,9.598,9.618,9.598,9.618,2.5994,25.0001612
1660420800,2022-08-13 20:00:00,REP/USDT,9.524,9.594,9.524,9.565,3.0542,29.2129193
1660417200,2022-08-13 19:00:00,REP/USDT,9.534,9.545,9.534,9.534,0.1987,1.8952905
1660413600,2022-08-13 18:00:00,REP/USDT,9.542,9.579,9.534,9.544,31.7938,304.26584
1660410000,2022-08-13 17:00:00,REP/USDT,9.487,9.524,9.43,9.524,728.6787,6880.9705286
1660406400,2022-08-13 16:00:00,REP/USDT,9.538,9.538,9.422,9.422,74.2745,702.1400876
1660402800,2022-08-13 15:00:00,REP/USDT,9.494,9.494,9.494,9.494,0.0235,0.223109
1660399200,2022-08-13 14:00:00,REP/USDT,9.474,9.515,9.474,9.484,0.5581,5.2884256
1660395600,2022-08-13 13:00:00,REP/USDT,9.483,9.532,9.459,9.532,3.9185,37.0724683
1660392000,2022-08-13 12:00:00,REP/USDT,9.484,9.494,9.474,9.483,29.0049,275.3427385
1660388400,2022-08-13 11:00:00,REP/USDT,9.501,9.501,9.459,9.459,54.3161,515.9055899
1660384800,2022-08-13 10:00:00,REP/USDT,9.564,9.564,9.564,9.564,4.0082,38.3344248
1660381200,2022-08-13 09:00:00,REP/USDT,9.5,9.579,9.499,9.564,14.16,134.8894838
1660377600,2022-08-13 08:00:00,REP/USDT,9.533,9.557,9.532,9.557,8.176,77.939432
1660374000,2022-08-13 07:00:00,REP/USDT,9.57,9.57,9.57,9.57,0.0476,0.455532
1660370400,2022-08-13 06:00:00,REP/USDT,9.601,9.625,9.597,9.597,1.4414,13.8342934
1660366800,2022-08-13 05:00:00,REP/USDT,9.605,9.605,9.597,9.601,1.3541,12.995926
1660363200,2022-08-13 04:00:00,REP/USDT,9.695,9.695,9.641,9.641,0.4692,4.547586
1660359600,2022-08-13 03:00:00,REP/USDT,9.676,9.718,9.676,9.718,1.3408,13.0256314
1660356000,2022-08-13 02:00:00,REP/USDT,9.664,9.695,9.605,9.68,27.5758,266.2796272
1660352400,2022-08-13 01:00:00,REP/USDT,9.553,9.765,9.553,9.685,342.5539,3336.5287762
1660348800,2022-08-13 00:00:00,REP/USDT,9.459,9.942,9.459,9.549,1248.9923,12134.7807793
1660345200,2022-08-12 23:00:00,REP/USDT,9.384,9.459,9.36,9.459,48.8484,460.9140587
1660341600,2022-08-12 22:00:00,REP/USDT,9.355,9.37,9.355,9.37,6.8873,64.4364775
1660338000,2022-08-12 21:00:00,REP/USDT,9.295,9.355,9.279,9.279,0.1362,1.2671311
1660334400,2022-08-12 20:00:00,REP/USDT,9.34,9.34,9.269,9.328,25.94,242.1745791
1660330800,2022-08-12 19:00:00,REP/USDT,9.305,9.34,9.305,9.34,19.621,183.1614395
1660327200,2022-08-12 18:00:00,REP/USDT,9.231,9.306,9.231,9.303,11.2626,104.4570484
1660323600,2022-08-12 17:00:00,REP/USDT,9.241,9.241,9.241,9.241,0,0
1660320000,2022-08-12 16:00:00,REP/USDT,9.229,9.275,9.229,9.241,4.8881,45.3286798
1660316400,2022-08-12 15:00:00,REP/USDT,9.193,9.222,9.193,9.221,0.3275,3.0195848
1660312800,2022-08-12 14:00:00,REP/USDT,9.158,9.158,9.158,9.158,0.0122,0.1117276
1660309200,2022-08-12 13:00:00,REP/USDT,9.126,9.179,9.126,9.179,7.0238,64.4229741
1660305600,2022-08-12 12:00:00,REP/USDT,9.118,9.15,9.086,9.149,1.0747,9.7792125
1660302000,2022-08-12 11:00:00,REP/USDT,9.107,9.107,9.066,9.066,0.0299,0.2718319
1660298400,2022-08-12 10:00:00,REP/USDT,9.265,9.265,9.176,9.176,33.5665,308.8276335
1660294800,2022-08-12 09:00:00,REP/USDT,9.255,9.286,9.216,9.286,43.3924,400.1705932
1660291200,2022-08-12 08:00:00,REP/USDT,9.28,9.316,9.28,9.316,3.3849,31.4217234
1660287600,2022-08-12 07:00:00,REP/USDT,9.295,9.326,9.29,9.315,37.1502,345.3614546
1660284000,2022-08-12 06:00:00,REP/USDT,9.326,9.326,9.208,9.257,0.578,5.3493573
1660280400,2022-08-12 05:00:00,REP/USDT,9.295,9.295,9.276,9.276,0.0532,0.494228
1660276800,2022-08-12 04:00:00,REP/USDT,9.208,9.384,9.208,9.294,79.1525,739.8304416
1660273200,2022-08-12 03:00:00,REP/USDT,9.225,9.225,9.209,9.209,0.0697,0.6427281
1660269600,2022-08-12 02:00:00,REP/USDT,9.155,9.17,9.126,9.169,17.9382,164.3609957
1660266000,2022-08-12 01:00:00,REP/USDT,9.145,9.205,9.145,9.155,0.3228,2.961658
1660262400,2022-08-12 00:00:00,REP/USDT,9.383,9.714,9.052,9.171,1252.5981,11869.43827
1660258800,2022-08-11 23:00:00,REP/USDT,9.155,9.384,9.155,9.384,77.8212,725.8653284
1660255200,2022-08-11 22:00:00,REP/USDT,9.225,9.325,9.155,9.155,30.5502,284.0826387
1660251600,2022-08-11 21:00:00,REP/USDT,9.185,9.185,9.145,9.145,0.584,5.3631164
1660248000,2022-08-11 20:00:00,REP/USDT,9.184,9.234,9.135,9.187,1.3388,12.326868
