https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UOS,Volume USDT
1659070800,2022-07-29 05:00:00,UOS/USDT,0.31988,0.32309,0.314,0.31943,236466.51734782,75295.4441209167795
1659067200,2022-07-29 04:00:00,UOS/USDT,0.31931,0.32215,0.31868,0.3199,114376.51292651,36614.9000862512447
1659063600,2022-07-29 03:00:00,UOS/USDT,0.32155,0.32449,0.31896,0.32107,122682.02365175,39284.4030233241944
1659060000,2022-07-29 02:00:00,UOS/USDT,0.32356,0.3255,0.32,0.32154,160588.42827055,51734.6466683005509
1659056400,2022-07-29 01:00:00,UOS/USDT,0.32707,0.32953,0.32199,0.32278,126798.06444054,41031.3964605794348
1659052800,2022-07-29 00:00:00,UOS/USDT,0.32563,0.32842,0.32121,0.32603,130302.52004229,42158.0615683991117
1659049200,2022-07-28 23:00:00,UOS/USDT,0.32779,0.3305,0.32449,0.32569,78236.40044059,25690.3958934571837
1659045600,2022-07-28 22:00:00,UOS/USDT,0.32347,0.33064,0.32347,0.32765,89936.42983629,29553.3983811043163
1659042000,2022-07-28 21:00:00,UOS/USDT,0.32599,0.33,0.32313,0.32347,49901.24831557,16289.094095368086
1659038400,2022-07-28 20:00:00,UOS/USDT,0.326,0.327,0.32259,0.326,198900.99074349,64743.3949870752102
1659034800,2022-07-28 19:00:00,UOS/USDT,0.33266,0.33303,0.32309,0.32624,241823.92353641,79108.1999825007
1659031200,2022-07-28 18:00:00,UOS/USDT,0.33699,0.33929,0.33186,0.33186,98526.05575042,33118.8663750001375
1659027600,2022-07-28 17:00:00,UOS/USDT,0.33635,0.337,0.33408,0.33699,54913.85820261,18474.6281148518246
1659024000,2022-07-28 16:00:00,UOS/USDT,0.33505,0.33829,0.33287,0.3366,88644.49766791,29771.749735332317
1659020400,2022-07-28 15:00:00,UOS/USDT,0.32737,0.33724,0.32538,0.33505,68143.68449451,22636.6498226800159
1659016800,2022-07-28 14:00:00,UOS/USDT,0.32533,0.32911,0.32225,0.32758,62418.83881005,20252.3453789780569
1659013200,2022-07-28 13:00:00,UOS/USDT,0.32517,0.33135,0.32393,0.32628,90913.39104044,29745.2285409432255
1659009600,2022-07-28 12:00:00,UOS/USDT,0.33367,0.33636,0.32473,0.32517,100783.32589773,33183.8926632046748
1659006000,2022-07-28 11:00:00,UOS/USDT,0.33127,0.33654,0.33127,0.33367,20581.32893365,6901.1986663663073
1659002400,2022-07-28 10:00:00,UOS/USDT,0.33194,0.33546,0.33124,0.33127,20000.77571372,6653.5388095645748
1658998800,2022-07-28 09:00:00,UOS/USDT,0.33322,0.33818,0.33175,0.33194,25401.84430244,8489.2827060542424
1658995200,2022-07-28 08:00:00,UOS/USDT,0.33352,0.33553,0.33311,0.33322,13721.98483244,4585.5233023932104
1658991600,2022-07-28 07:00:00,UOS/USDT,0.33662,0.33676,0.333,0.33312,13873.1209807,4637.7675179536271
1658988000,2022-07-28 06:00:00,UOS/USDT,0.33744,0.3384,0.334,0.33667,40266.83746,13521.4239731697713
1658984400,2022-07-28 05:00:00,UOS/USDT,0.33546,0.33813,0.33536,0.33564,19069.87673148,6405.9336844544775
1658980800,2022-07-28 04:00:00,UOS/USDT,0.33542,0.33745,0.33536,0.33546,8284.40539737,2779.1924553691958
1658977200,2022-07-28 03:00:00,UOS/USDT,0.33685,0.33816,0.33395,0.3358,10963.16578082,3682.1863796326764
1658973600,2022-07-28 02:00:00,UOS/USDT,0.33384,0.33771,0.3321,0.33716,11675.08541972,3909.875766620791
1658970000,2022-07-28 01:00:00,UOS/USDT,0.33354,0.3351,0.3321,0.33385,10033.58591782,3339.348074913444
1658966400,2022-07-28 00:00:00,UOS/USDT,0.33586,0.33865,0.33345,0.3351,18875.73462934,6321.4567932223809
1658962800,2022-07-27 23:00:00,UOS/USDT,0.33454,0.33865,0.33272,0.33765,32138.8052125,10827.1936390229959
1658959200,2022-07-27 22:00:00,UOS/USDT,0.33332,0.33672,0.33251,0.33286,15037.23124416,5037.066713416347
1658955600,2022-07-27 21:00:00,UOS/USDT,0.33473,0.33672,0.33248,0.33332,32382.86134376,10856.2539556123887
1658952000,2022-07-27 20:00:00,UOS/USDT,0.33252,0.33554,0.3314,0.33473,45407.37004767,15146.4181475288637
1658948400,2022-07-27 19:00:00,UOS/USDT,0.33238,0.33928,0.3307,0.33113,186672.67044066,62342.7530505632321
1658944800,2022-07-27 18:00:00,UOS/USDT,0.31869,0.33438,0.31869,0.33438,201750.75350872,66181.2137233732252
1658941200,2022-07-27 17:00:00,UOS/USDT,0.31962,0.32186,0.31719,0.31868,41963.18109653,13399.1343619584342
1658937600,2022-07-27 16:00:00,UOS/USDT,0.31666,0.32268,0.31657,0.32078,137396.17664912,44081.9788133320346
1658934000,2022-07-27 15:00:00,UOS/USDT,0.31801,0.32622,0.31507,0.31676,338021.41659875,108778.1773183122188
1658930400,2022-07-27 14:00:00,UOS/USDT,0.32037,0.32261,0.30986,0.31795,248290.46731205,78337.0651061751517
1658926800,2022-07-27 13:00:00,UOS/USDT,0.31962,0.32261,0.31689,0.31917,74384.9155267,23791.4020971536042
1658923200,2022-07-27 12:00:00,UOS/USDT,0.31972,0.31999,0.31704,0.31999,27703.04844439,8826.4314084044705
1658919600,2022-07-27 11:00:00,UOS/USDT,0.31899,0.32293,0.31759,0.31929,46640.00247729,14886.8111387562645
1658916000,2022-07-27 10:00:00,UOS/USDT,0.32045,0.32253,0.31898,0.31899,39928.1649448,12817.8931672682569
1658912400,2022-07-27 09:00:00,UOS/USDT,0.32114,0.3221,0.3183,0.31903,21266.6568855,6804.2556072653803
1658908800,2022-07-27 08:00:00,UOS/USDT,0.32073,0.32392,0.31952,0.32114,40834.65870146,13160.1406371351966
1658905200,2022-07-27 07:00:00,UOS/USDT,0.31841,0.32331,0.31712,0.32073,57423.60857364,18418.8816466161636
1658901600,2022-07-27 06:00:00,UOS/USDT,0.31552,0.31999,0.31551,0.31856,33744.32700457,10750.9240529688496
1658898000,2022-07-27 05:00:00,UOS/USDT,0.31632,0.31959,0.31537,0.31557,82536.08277547,26324.8912114169221
1658894400,2022-07-27 04:00:00,UOS/USDT,0.3147,0.3178,0.3147,0.31632,35382.47122803,11173.153714957518
1658890800,2022-07-27 03:00:00,UOS/USDT,0.31475,0.31619,0.3147,0.3147,6139.88071962,1936.7609359541045
1658887200,2022-07-27 02:00:00,UOS/USDT,0.31428,0.3159,0.313,0.31533,15916.93390807,4994.0022095246659
1658883600,2022-07-27 01:00:00,UOS/USDT,0.31607,0.31709,0.31425,0.31428,9647.28260879,3043.5723704885017
1658880000,2022-07-27 00:00:00,UOS/USDT,0.31659,0.318,0.31457,0.31461,12374.69714352,3914.8564086553375
1658876400,2022-07-26 23:00:00,UOS/USDT,0.31627,0.31739,0.31377,0.31739,7535.86957141,2380.944906619082
1658872800,2022-07-26 22:00:00,UOS/USDT,0.31277,0.3192,0.3123,0.31627,20300.16212961,6425.4612501695486
1658869200,2022-07-26 21:00:00,UOS/USDT,0.3106,0.31999,0.3106,0.31255,49367.69533049,15595.2415710906393
1658865600,2022-07-26 20:00:00,UOS/USDT,0.30801,0.31121,0.30548,0.3106,41960.0133642,12957.7870755225728
1658862000,2022-07-26 19:00:00,UOS/USDT,0.30994,0.31,0.30629,0.30784,19151.93092357,5903.8322181935199
1658858400,2022-07-26 18:00:00,UOS/USDT,0.31282,0.31619,0.30924,0.31,105447.02923801,32855.1493924974941
1658854800,2022-07-26 17:00:00,UOS/USDT,0.31115,0.31775,0.30894,0.31282,110992.61638247,34554.1118762226012
1658851200,2022-07-26 16:00:00,UOS/USDT,0.31861,0.3197,0.3,0.31115,507978.82458093,158832.2505799380062
1658847600,2022-07-26 15:00:00,UOS/USDT,0.32551,0.3261,0.318,0.31861,68682.87619194,22087.4908894766143
1658844000,2022-07-26 14:00:00,UOS/USDT,0.32425,0.32731,0.324,0.32551,21550.89405734,7021.5010336886824
1658840400,2022-07-26 13:00:00,UOS/USDT,0.32827,0.33058,0.32406,0.32494,72505.80007001,23780.1592891146166
1658836800,2022-07-26 12:00:00,UOS/USDT,0.32803,0.32999,0.32802,0.32879,27720.85650025,9127.5961445070024
1658833200,2022-07-26 11:00:00,UOS/USDT,0.32837,0.32889,0.3275,0.32801,21942.39680914,7198.064458183192
1658829600,2022-07-26 10:00:00,UOS/USDT,0.32874,0.32988,0.32728,0.32841,26559.93436236,8712.8369552873006
1658826000,2022-07-26 09:00:00,UOS/USDT,0.33033,0.33124,0.32791,0.32874,28289.49766756,9324.566680119599
1658822400,2022-07-26 08:00:00,UOS/USDT,0.3276,0.33179,0.32728,0.33033,32511.26788993,10737.1965790631471
1658818800,2022-07-26 07:00:00,UOS/USDT,0.32979,0.33123,0.32715,0.32757,76699.88921992,25125.10167803909
1658815200,2022-07-26 06:00:00,UOS/USDT,0.3301,0.3324,0.32877,0.32973,31134.61173506,10300.3750266491581
1658811600,2022-07-26 05:00:00,UOS/USDT,0.33,0.3337,0.32871,0.33011,55711.3258106,18406.7334590291185
1658808000,2022-07-26 04:00:00,UOS/USDT,0.33153,0.33449,0.33,0.33073,61585.25590832,20379.4156951696799
1658804400,2022-07-26 03:00:00,UOS/USDT,0.33222,0.3336,0.32917,0.33128,80644.21652231,26647.7213419749576
1658800800,2022-07-26 02:00:00,UOS/USDT,0.33587,0.33613,0.33213,0.33222,15922.06845596,5308.6940182365282
1658797200,2022-07-26 01:00:00,UOS/USDT,0.33732,0.33899,0.33567,0.33597,13486.34459789,4548.6751430236351
1658793600,2022-07-26 00:00:00,UOS/USDT,0.34472,0.34472,0.33488,0.33567,63074.54401374,21468.1928894758342
1658790000,2022-07-25 23:00:00,UOS/USDT,0.34782,0.348,0.34421,0.34443,11709.2344367,4058.6538306400774
1658786400,2022-07-25 22:00:00,UOS/USDT,0.34953,0.3503,0.3437,0.34782,16425.46959856,5685.0616937671368
1658782800,2022-07-25 21:00:00,UOS/USDT,0.35491,0.364,0.34876,0.34957,92428.08123005,32856.8375149155459
1658779200,2022-07-25 20:00:00,UOS/USDT,0.34571,0.3558,0.34519,0.35491,36747.99395837,12882.81752040071
1658775600,2022-07-25 19:00:00,UOS/USDT,0.351,0.35131,0.34378,0.34573,62683.03983537,21770.1995834260842
1658772000,2022-07-25 18:00:00,UOS/USDT,0.35511,0.35528,0.351,0.351,11713.83177731,4135.3431650477857
1658768400,2022-07-25 17:00:00,UOS/USDT,0.35718,0.35789,0.354,0.35563,22093.33470033,7869.3663482112635
1658764800,2022-07-25 16:00:00,UOS/USDT,0.35699,0.3585,0.35588,0.35781,61161.4270955,21820.9768871473478
1658761200,2022-07-25 15:00:00,UOS/USDT,0.3596,0.35999,0.35601,0.35699,16504.67753274,5900.3231391803938
1658757600,2022-07-25 14:00:00,UOS/USDT,0.36199,0.3645,0.35735,0.35839,50789.86814868,18282.641009132838
1658754000,2022-07-25 13:00:00,UOS/USDT,0.3653,0.36591,0.3599,0.36316,140551.45164653,50794.9350200505499
1658750400,2022-07-25 12:00:00,UOS/USDT,0.36454,0.36608,0.36363,0.36531,40851.48626759,14879.5345741453273
1658746800,2022-07-25 11:00:00,UOS/USDT,0.36778,0.36989,0.36439,0.36453,72641.61012204,26610.9152327915104
1658743200,2022-07-25 10:00:00,UOS/USDT,0.36761,0.37306,0.36574,0.3685,77109.12566895,28375.6698908739503
1658739600,2022-07-25 09:00:00,UOS/USDT,0.37636,0.38083,0.36751,0.36761,62362.93643966,23248.2443819627418
1658736000,2022-07-25 08:00:00,UOS/USDT,0.34855,0.39105,0.34584,0.37636,1855383.41016443,693585.3803881541079
1658732400,2022-07-25 07:00:00,UOS/USDT,0.34819,0.35001,0.34712,0.34883,12490.90147119,4351.8005318815199
1658728800,2022-07-25 06:00:00,UOS/USDT,0.35263,0.35365,0.34711,0.34713,46407.49400984,16216.4006571339412
1658725200,2022-07-25 05:00:00,UOS/USDT,0.34848,0.35436,0.34848,0.35314,84307.87675767,29558.8888876923439
1658721600,2022-07-25 04:00:00,UOS/USDT,0.34919,0.3502,0.348,0.34848,25170.65843044,8777.5538399859572
1658718000,2022-07-25 03:00:00,UOS/USDT,0.35084,0.35123,0.34777,0.348,7110.00716149,2486.6294778853283
1658714400,2022-07-25 02:00:00,UOS/USDT,0.35301,0.35374,0.35084,0.35084,28978.68908261,10205.3214047873264
1658710800,2022-07-25 01:00:00,UOS/USDT,0.35365,0.35436,0.353,0.35301,28915.21324946,10217.2574544115177
1658707200,2022-07-25 00:00:00,UOS/USDT,0.354,0.35536,0.35365,0.35365,27170.1057965,9620.4660705614805
1658703600,2022-07-24 23:00:00,UOS/USDT,0.35556,0.35556,0.354,0.354,11662.35503323,4132.2300254909278
1658700000,2022-07-24 22:00:00,UOS/USDT,0.35612,0.35829,0.35442,0.35543,48650.40834434,17300.8511627693982
1658696400,2022-07-24 21:00:00,UOS/USDT,0.35706,0.35867,0.35601,0.35612,20845.23627567,7433.5000894361685
1658692800,2022-07-24 20:00:00,UOS/USDT,0.35751,0.3583,0.357,0.35706,10810.50474538,3862.8726862439749
1658689200,2022-07-24 19:00:00,UOS/USDT,0.35615,0.35871,0.356,0.35751,13025.03180391,4651.7615008997699
1658685600,2022-07-24 18:00:00,UOS/USDT,0.356,0.35871,0.356,0.35614,24633.48223687,8817.5817790694577
1658682000,2022-07-24 17:00:00,UOS/USDT,0.35702,0.35831,0.35444,0.356,77012.50025337,27392.9849343152737
1658678400,2022-07-24 16:00:00,UOS/USDT,0.35702,0.359,0.357,0.35802,40527.81630588,14504.576352084724
1658674800,2022-07-24 15:00:00,UOS/USDT,0.35766,0.359,0.35669,0.35792,84446.52590208,30224.6025609657018
1658671200,2022-07-24 14:00:00,UOS/USDT,0.35671,0.35811,0.35566,0.35766,163469.56096494,58347.465582478212
1658667600,2022-07-24 13:00:00,UOS/USDT,0.35578,0.35777,0.35555,0.35671,21552.27745554,7675.5809898881022
1658664000,2022-07-24 12:00:00,UOS/USDT,0.35686,0.35702,0.35555,0.35594,29489.95503767,10514.6534594367493
1658660400,2022-07-24 11:00:00,UOS/USDT,0.35501,0.35725,0.35501,0.35686,24239.71117613,8629.6312290430016
1658656800,2022-07-24 10:00:00,UOS/USDT,0.3557,0.35829,0.355,0.35501,60992.7390924,21677.8869415932339
1658653200,2022-07-24 09:00:00,UOS/USDT,0.35507,0.357,0.35456,0.35501,14997.72959716,5331.9541554575854
1658649600,2022-07-24 08:00:00,UOS/USDT,0.35001,0.35658,0.35,0.35469,96757.67639568,34335.1759530734278
1658646000,2022-07-24 07:00:00,UOS/USDT,0.34911,0.35499,0.34802,0.35001,26394.38307486,9281.470477520833
1658642400,2022-07-24 06:00:00,UOS/USDT,0.34631,0.35242,0.34631,0.34804,81206.76492208,28506.7940588136907
1658638800,2022-07-24 05:00:00,UOS/USDT,0.34331,0.3481,0.34314,0.34623,24205.79115719,8343.4730734580192
1658635200,2022-07-24 04:00:00,UOS/USDT,0.34202,0.34468,0.34202,0.34314,15834.02827219,5434.955020522674
1658631600,2022-07-24 03:00:00,UOS/USDT,0.34444,0.34577,0.342,0.34202,21110.30679068,7251.7100952614183
1658628000,2022-07-24 02:00:00,UOS/USDT,0.34665,0.34665,0.34416,0.34443,4033.51085486,1391.1448433221682
1658624400,2022-07-24 01:00:00,UOS/USDT,0.34622,0.34967,0.34411,0.34678,74619.7933,25862.157541026
1658620800,2022-07-24 00:00:00,UOS/USDT,0.34209,0.34919,0.34209,0.34621,66867.48951422,23264.3479423861006
1658617200,2022-07-23 23:00:00,UOS/USDT,0.34358,0.34496,0.3421,0.3421,12512.99886835,4301.9307000653139
1658613600,2022-07-23 22:00:00,UOS/USDT,0.34296,0.344,0.342,0.34313,16771.7331609,5745.370385727715
1658610000,2022-07-23 21:00:00,UOS/USDT,0.34531,0.34611,0.34201,0.34342,16127.57192,5546.4460977152462
1658606400,2022-07-23 20:00:00,UOS/USDT,0.3455,0.34624,0.34301,0.34422,21681.60360202,7468.3240954232751
1658602800,2022-07-23 19:00:00,UOS/USDT,0.34417,0.34692,0.343,0.34578,26835.19206491,9232.7783164397092
1658599200,2022-07-23 18:00:00,UOS/USDT,0.3444,0.3484,0.344,0.34418,39367.64550413,13632.5706105219222
1658595600,2022-07-23 17:00:00,UOS/USDT,0.34585,0.35057,0.344,0.3447,50997.48897045,17656.7690316685696
1658592000,2022-07-23 16:00:00,UOS/USDT,0.34103,0.34907,0.341,0.34639,89456.36971092,30948.0326281910372
1658588400,2022-07-23 15:00:00,UOS/USDT,0.34579,0.34919,0.341,0.34103,109298.47329805,37745.4915547068721
1658584800,2022-07-23 14:00:00,UOS/USDT,0.34573,0.3489,0.34407,0.34566,19798.74103698,6877.4507372278932
1658581200,2022-07-23 13:00:00,UOS/USDT,0.34374,0.34674,0.343,0.34571,68068.59419955,23456.6779439539311
1658577600,2022-07-23 12:00:00,UOS/USDT,0.34559,0.34717,0.343,0.34303,73464.06500733,25355.2310638303854
1658574000,2022-07-23 11:00:00,UOS/USDT,0.34616,0.34919,0.3444,0.34559,62209.88485563,21597.1449437911888
1658570400,2022-07-23 10:00:00,UOS/USDT,0.3414,0.34801,0.34134,0.34663,95788.56865904,33093.3823214696559
1658566800,2022-07-23 09:00:00,UOS/USDT,0.34422,0.34502,0.34101,0.3418,39207.91023774,13427.4824125704928
1658563200,2022-07-23 08:00:00,UOS/USDT,0.34539,0.34919,0.34401,0.34401,48502.748307,16852.6584735650116
1658559600,2022-07-23 07:00:00,UOS/USDT,0.34677,0.34919,0.345,0.34539,48618.07238337,16846.0163694062929
1658556000,2022-07-23 06:00:00,UOS/USDT,0.34126,0.34864,0.3412,0.346,70951.2216151,24517.4047073514111
1658552400,2022-07-23 05:00:00,UOS/USDT,0.34284,0.34318,0.34037,0.3412,15562.50572747,5323.3991238137615
1658548800,2022-07-23 04:00:00,UOS/USDT,0.3397,0.34377,0.33796,0.34258,9586.65918938,3256.3120321203464
1658545200,2022-07-23 03:00:00,UOS/USDT,0.3411,0.34159,0.33849,0.3397,26465.75753603,8984.5350071172622
1658541600,2022-07-23 02:00:00,UOS/USDT,0.34112,0.34247,0.34022,0.34111,7286.32356545,2487.3681729101863
1658538000,2022-07-23 01:00:00,UOS/USDT,0.34227,0.34471,0.34095,0.34098,33379.27262075,11431.4982607031775
1658534400,2022-07-23 00:00:00,UOS/USDT,0.33888,0.34303,0.33887,0.34174,40790.44763442,13890.8062205331264
1658530800,2022-07-22 23:00:00,UOS/USDT,0.34142,0.34149,0.33724,0.33887,31693.57135338,10715.6677041219253
1658527200,2022-07-22 22:00:00,UOS/USDT,0.34057,0.34377,0.3402,0.34037,23277.4576724,7979.0162864847054
1658523600,2022-07-22 21:00:00,UOS/USDT,0.34,0.34128,0.33887,0.3412,27958.74996504,9509.0415017550446
1658520000,2022-07-22 20:00:00,UOS/USDT,0.34095,0.34225,0.34,0.34,25979.58819348,8841.3943696405973
1658516400,2022-07-22 19:00:00,UOS/USDT,0.34203,0.34259,0.34,0.34135,34741.70421103,11853.0917806516812
1658512800,2022-07-22 18:00:00,UOS/USDT,0.34225,0.34313,0.34005,0.34225,56197.94130268,19163.0973364952191
1658509200,2022-07-22 17:00:00,UOS/USDT,0.3436,0.34728,0.34138,0.34201,31693.48842496,10911.1843881897689
1658505600,2022-07-22 16:00:00,UOS/USDT,0.34558,0.34576,0.33735,0.344,133229.08854201,45532.9319062965823
1658502000,2022-07-22 15:00:00,UOS/USDT,0.3495,0.35019,0.3444,0.34612,34778.79126755,12088.6510517431615
1658498400,2022-07-22 14:00:00,UOS/USDT,0.35,0.35105,0.34809,0.3495,103077.04036777,36034.299881602245
1658494800,2022-07-22 13:00:00,UOS/USDT,0.35026,0.35389,0.35,0.35,28444.74480766,10003.2432049440047
1658491200,2022-07-22 12:00:00,UOS/USDT,0.35026,0.35508,0.35,0.3509,81993.38499653,28888.2945292175203
1658487600,2022-07-22 11:00:00,UOS/USDT,0.3496,0.35203,0.34851,0.35079,40932.50011818,14307.5265885786771
1658484000,2022-07-22 10:00:00,UOS/USDT,0.35315,0.35634,0.34956,0.34967,81323.24092963,28658.2949989027082
1658480400,2022-07-22 09:00:00,UOS/USDT,0.35094,0.355,0.3509,0.35242,60005.83788325,21222.3123423041674
1658476800,2022-07-22 08:00:00,UOS/USDT,0.3466,0.35252,0.34606,0.35114,13715.97520234,4801.9246252536994
1658473200,2022-07-22 07:00:00,UOS/USDT,0.34519,0.35256,0.34519,0.34621,90106.33389234,31574.9240238407987
1658469600,2022-07-22 06:00:00,UOS/USDT,0.34594,0.3465,0.34518,0.34524,15935.91544856,5516.3505460917955
1658466000,2022-07-22 05:00:00,UOS/USDT,0.34625,0.3465,0.34515,0.34605,9175.49626139,3174.12884745675
1658462400,2022-07-22 04:00:00,UOS/USDT,0.34663,0.34751,0.345,0.34515,172904.03377575,59860.298932763815
1658458800,2022-07-22 03:00:00,UOS/USDT,0.34814,0.34951,0.34566,0.34635,6146.16473977,2137.4926384496594
1658455200,2022-07-22 02:00:00,UOS/USDT,0.34862,0.35015,0.34814,0.34814,6096.92746102,2125.246076324156
1658451600,2022-07-22 01:00:00,UOS/USDT,0.34618,0.35081,0.34532,0.34862,33885.73920303,11780.4601588189466
1658448000,2022-07-22 00:00:00,UOS/USDT,0.34628,0.34858,0.34461,0.34755,15114.3608405,5237.45149804345
1658444400,2022-07-21 23:00:00,UOS/USDT,0.34776,0.34892,0.34461,0.34531,50709.82308342,17530.5583908363463
1658440800,2022-07-21 22:00:00,UOS/USDT,0.35019,0.3504,0.34703,0.34703,10540.19800161,3674.4575311674304
1658437200,2022-07-21 21:00:00,UOS/USDT,0.34705,0.35294,0.3458,0.34948,47886.63041024,16698.8408647785571
1658433600,2022-07-21 20:00:00,UOS/USDT,0.34814,0.35138,0.34463,0.34704,103872.89021064,36158.8627121000815
1658430000,2022-07-21 19:00:00,UOS/USDT,0.34695,0.3484,0.34521,0.34776,28223.41028043,9793.5047875009613
1658426400,2022-07-21 18:00:00,UOS/USDT,0.34639,0.34947,0.34496,0.34638,34053.87684467,11840.1356955677649
1658422800,2022-07-21 17:00:00,UOS/USDT,0.34604,0.34692,0.34462,0.34636,16477.33017527,5689.5594582589105
1658419200,2022-07-21 16:00:00,UOS/USDT,0.33935,0.34676,0.33869,0.34672,27539.40813829,9461.4589351358166
1658415600,2022-07-21 15:00:00,UOS/USDT,0.33903,0.34285,0.3376,0.33926,116063.86836795,39323.408487185104
1658412000,2022-07-21 14:00:00,UOS/USDT,0.33982,0.34132,0.339,0.33901,42029.84705021,14265.2569381513485
1658408400,2022-07-21 13:00:00,UOS/USDT,0.34117,0.34225,0.33896,0.33967,35777.68707428,12179.4404909677388
1658404800,2022-07-21 12:00:00,UOS/USDT,0.34377,0.34386,0.33938,0.34115,33131.25929149,11306.7823440208497
1658401200,2022-07-21 11:00:00,UOS/USDT,0.3448,0.34647,0.341,0.34308,26874.19617951,9209.9228881929202
1658397600,2022-07-21 10:00:00,UOS/USDT,0.35007,0.35084,0.3447,0.3447,72560.00251764,25235.5499783664821
1658394000,2022-07-21 09:00:00,UOS/USDT,0.34743,0.35025,0.3463,0.34936,36633.1317829,12760.4691996272559
1658390400,2022-07-21 08:00:00,UOS/USDT,0.34588,0.34816,0.3458,0.34727,15126.73181105,5241.0701586193539
1658386800,2022-07-21 07:00:00,UOS/USDT,0.33896,0.34882,0.33896,0.34588,141979.19829181,49005.9412499583472
1658383200,2022-07-21 06:00:00,UOS/USDT,0.34364,0.34439,0.33864,0.33894,403594.71456016,138230.4343823643905
1658379600,2022-07-21 05:00:00,UOS/USDT,0.34346,0.34565,0.3395,0.34357,187729.83375919,64503.4488424103858
1658376000,2022-07-21 04:00:00,UOS/USDT,0.34329,0.3462,0.3413,0.34417,80931.11253927,27816.9533647199197
1658372400,2022-07-21 03:00:00,UOS/USDT,0.348,0.34902,0.34304,0.34304,147662.00580487,51344.624040238082
1658368800,2022-07-21 02:00:00,UOS/USDT,0.3485,0.35161,0.34782,0.348,222979.49916772,77907.1168911406116
1658365200,2022-07-21 01:00:00,UOS/USDT,0.34932,0.3505,0.3485,0.3485,156660.52990895,54670.3791477298989
1658361600,2022-07-21 00:00:00,UOS/USDT,0.34962,0.34981,0.34823,0.34849,18076.7954768,6301.9438911140409
1658358000,2022-07-20 23:00:00,UOS/USDT,0.34907,0.35,0.348,0.34919,14734.6263362,5138.599433549574
1658354400,2022-07-20 22:00:00,UOS/USDT,0.35446,0.35447,0.348,0.34944,59723.21483595,20923.4778925890967
1658350800,2022-07-20 21:00:00,UOS/USDT,0.348,0.35447,0.348,0.35341,121239.07482711,42554.1134269259348
1658347200,2022-07-20 20:00:00,UOS/USDT,0.35525,0.35724,0.348,0.348,196275.72210695,69181.8020647505342
1658343600,2022-07-20 19:00:00,UOS/USDT,0.35599,0.35777,0.355,0.3555,91250.89968448,32528.2311858717937
1658340000,2022-07-20 18:00:00,UOS/USDT,0.35696,0.35811,0.352,0.35565,293877.22438931,104491.2444543146751
1658336400,2022-07-20 17:00:00,UOS/USDT,0.36182,0.36182,0.35624,0.35645,217285.65626639,77989.0244996402759
1658332800,2022-07-20 16:00:00,UOS/USDT,0.36568,0.3674,0.36169,0.36196,302050.30731864,110010.1184647667677
1658329200,2022-07-20 15:00:00,UOS/USDT,0.36652,0.36926,0.36366,0.36568,210048.89780276,76948.6477069839287
1658325600,2022-07-20 14:00:00,UOS/USDT,0.36382,0.36742,0.36275,0.36612,102310.12845735,37410.6161667015084
1658322000,2022-07-20 13:00:00,UOS/USDT,0.36326,0.36497,0.36165,0.36394,35963.05113514,13063.4941821919868
1658318400,2022-07-20 12:00:00,UOS/USDT,0.36203,0.36488,0.3613,0.36301,17511.54360691,6357.368040293519
1658314800,2022-07-20 11:00:00,UOS/USDT,0.36348,0.36369,0.3609,0.36203,50274.78173327,18196.2782096943993
1658311200,2022-07-20 10:00:00,UOS/USDT,0.36847,0.36925,0.36144,0.36384,95145.80907184,34828.9911947015073
1658307600,2022-07-20 09:00:00,UOS/USDT,0.36118,0.37105,0.3609,0.36867,508156.03575597,186435.9029016888725
1658304000,2022-07-20 08:00:00,UOS/USDT,0.36093,0.362,0.3609,0.36125,28397.37253183,10267.1366450354518
1658300400,2022-07-20 07:00:00,UOS/USDT,0.3597,0.36199,0.35917,0.36166,34761.28674692,12565.2103992690816
1658296800,2022-07-20 06:00:00,UOS/USDT,0.35982,0.36091,0.35879,0.3597,21245.68869913,7644.6538040621359
1658293200,2022-07-20 05:00:00,UOS/USDT,0.35662,0.36079,0.35576,0.35884,15620.51442047,5600.0542395420675
1658289600,2022-07-20 04:00:00,UOS/USDT,0.3529,0.35674,0.35226,0.35674,23556.77863151,8344.2948670591316
1658286000,2022-07-20 03:00:00,UOS/USDT,0.3515,0.3559,0.3512,0.35226,18000.23798628,6374.7029501090946
1658282400,2022-07-20 02:00:00,UOS/USDT,0.3514,0.35397,0.35093,0.3514,15957.00461942,5630.2493297985137
1658278800,2022-07-20 01:00:00,UOS/USDT,0.35092,0.35241,0.35001,0.35136,15000.75943804,5263.3878010678093
1658275200,2022-07-20 00:00:00,UOS/USDT,0.35354,0.35408,0.35,0.35082,58666.65281046,20643.9591184180373
1658271600,2022-07-19 23:00:00,UOS/USDT,0.35391,0.35609,0.351,0.35354,89070.20671918,31479.4277516392594
1658268000,2022-07-19 22:00:00,UOS/USDT,0.363,0.36463,0.35001,0.35372,384025.93769257,136632.1385049689726
1658264400,2022-07-19 21:00:00,UOS/USDT,0.35882,0.367,0.35882,0.363,60751.4167983,22104.1846390260853
1658260800,2022-07-19 20:00:00,UOS/USDT,0.36006,0.365,0.357,0.35882,239570.64765026,86513.2639833340701
