https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MSWAP,Volume USDT
1659484800,2022-08-03 00:00:00,MSWAP/USDT,0.0010213,0.0010213,0.0009647,0.00097,5069767.8229,5017.84429963444
1659481200,2022-08-02 23:00:00,MSWAP/USDT,0.00103,0.0010392,0.000987,0.0010213,3826167.6413,3867.1600670997
1659477600,2022-08-02 22:00:00,MSWAP/USDT,0.0010504,0.0010507,0.0009939,0.00103,4867777.5149,4934.22991435741
1659474000,2022-08-02 21:00:00,MSWAP/USDT,0.001048,0.00106,0.001016,0.0010501,3931239.941,4094.31369515847
1659470400,2022-08-02 20:00:00,MSWAP/USDT,0.0010318,0.00105,0.0009789,0.00105,6531289.3261,6651.0507575015
1659466800,2022-08-02 19:00:00,MSWAP/USDT,0.0009809,0.0011499,0.0009723,0.0010318,15233144.6245,16505.3062280097
1659463200,2022-08-02 18:00:00,MSWAP/USDT,0.0012478,0.0012478,0.0009789,0.0009818,35777240.2259,39159.84614984997
1659459600,2022-08-02 17:00:00,MSWAP/USDT,0.0008857,0.001285,0.0008726,0.0012495,81819523.2886,94947.74307838291
1659456000,2022-08-02 16:00:00,MSWAP/USDT,0.0008979,0.000898,0.0008701,0.0008857,1906261.1619,1689.99898407812
1659452400,2022-08-02 15:00:00,MSWAP/USDT,0.00087,0.0008979,0.00087,0.0008979,301763.8066,268.77209808645
1659448800,2022-08-02 14:00:00,MSWAP/USDT,0.0008871,0.000898,0.00087,0.00087,1123092.0456,992.80948081577
1659445200,2022-08-02 13:00:00,MSWAP/USDT,0.0008711,0.0008882,0.00087,0.0008871,411754.128,360.71997182859
1659441600,2022-08-02 12:00:00,MSWAP/USDT,0.0008881,0.0008987,0.0008711,0.0008711,3569467.5751,3156.47351365596
1659438000,2022-08-02 11:00:00,MSWAP/USDT,0.0008461,0.0008976,0.0008455,0.0008905,1956275.0584,1727.35763461137
1659434400,2022-08-02 10:00:00,MSWAP/USDT,0.0008411,0.0008721,0.0008335,0.0008461,1717247.5519,1470.70298761118
1659430800,2022-08-02 09:00:00,MSWAP/USDT,0.0008567,0.0008567,0.0008296,0.0008498,3605546.4831,3008.65630862921
1659427200,2022-08-02 08:00:00,MSWAP/USDT,0.000855,0.0008569,0.00085,0.0008567,166919.1672,142.88856686359
1659423600,2022-08-02 07:00:00,MSWAP/USDT,0.0008648,0.0008648,0.0008342,0.000855,702526.3815,596.80229515846
1659420000,2022-08-02 06:00:00,MSWAP/USDT,0.0008648,0.0008767,0.0008648,0.0008648,92848.954,80.3587293051
1659416400,2022-08-02 05:00:00,MSWAP/USDT,0.0008722,0.0008792,0.0008648,0.0008648,59146.3143,51.17225436215
1659412800,2022-08-02 04:00:00,MSWAP/USDT,0.00087,0.0008829,0.0008616,0.0008789,420719.4105,367.18938869646
1659409200,2022-08-02 03:00:00,MSWAP/USDT,0.0008813,0.0008833,0.0008473,0.0008767,1600213.0721,1395.04611441228
1659405600,2022-08-02 02:00:00,MSWAP/USDT,0.0008813,0.0009,0.0008561,0.000888,4239845.2601,3749.55767544405
1659402000,2022-08-02 01:00:00,MSWAP/USDT,0.0008884,0.0009,0.0008729,0.0008905,875442.7659,773.23401681474
1659398400,2022-08-02 00:00:00,MSWAP/USDT,0.0009,0.00092,0.0008879,0.0008951,1453114.592,1313.10445737108
1659394800,2022-08-01 23:00:00,MSWAP/USDT,0.0008999,0.0009105,0.00088,0.0009,310592.1926,277.85535685584
1659391200,2022-08-01 22:00:00,MSWAP/USDT,0.000916,0.000935,0.00088,0.0008998,3726736.4571,3362.83575112198
1659387600,2022-08-01 21:00:00,MSWAP/USDT,0.0009214,0.0009214,0.0008951,0.000916,195152.2856,176.92754918364
1659384000,2022-08-01 20:00:00,MSWAP/USDT,0.0009139,0.0009203,0.00089,0.0009203,1281506.8839,1170.56531457238
1659380400,2022-08-01 19:00:00,MSWAP/USDT,0.0009153,0.0009236,0.0009003,0.0009139,293195.6032,269.29053374097
1659376800,2022-08-01 18:00:00,MSWAP/USDT,0.0009092,0.000926,0.0009011,0.0009187,597529.0321,548.88184510864
1659373200,2022-08-01 17:00:00,MSWAP/USDT,0.0009363,0.0009396,0.00089,0.0009002,4635038.3296,4171.48382694089
1659369600,2022-08-01 16:00:00,MSWAP/USDT,0.0009444,0.000975,0.00093,0.0009363,3461891.5695,3273.61610768589
1659366000,2022-08-01 15:00:00,MSWAP/USDT,0.0009677,0.000975,0.0009327,0.0009464,1922941.969,1838.69439289652
1659362400,2022-08-01 14:00:00,MSWAP/USDT,0.0009715,0.0009727,0.0009354,0.0009627,2196121.2289,2105.88516272482
1659358800,2022-08-01 13:00:00,MSWAP/USDT,0.0009818,0.0010008,0.0009527,0.0009715,2764171.022,2681.4188106677
1659355200,2022-08-01 12:00:00,MSWAP/USDT,0.0010046,0.0010053,0.00097,0.0009778,1792083.2008,1795.61668314062
1659351600,2022-08-01 11:00:00,MSWAP/USDT,0.00098,0.0010048,0.00097,0.0010048,1036769.6261,1014.33111413098
1659348000,2022-08-01 10:00:00,MSWAP/USDT,0.0009818,0.0010055,0.00098,0.00098,497868.5963,494.96973068515
1659344400,2022-08-01 09:00:00,MSWAP/USDT,0.0009778,0.000993,0.00097,0.0009829,159160.7464,155.65312582809
1659340800,2022-08-01 08:00:00,MSWAP/USDT,0.0009653,0.00099,0.0009627,0.00098,479436.087,468.93632662168
1659337200,2022-08-01 07:00:00,MSWAP/USDT,0.0009527,0.000969,0.0009325,0.0009627,2605477.4243,2476.5501871531
1659333600,2022-08-01 06:00:00,MSWAP/USDT,0.0010035,0.0010035,0.0009446,0.0009448,2283914.5411,2210.20518260968
1659330000,2022-08-01 05:00:00,MSWAP/USDT,0.001008,0.0010139,0.0010035,0.0010035,99521.9829,100.43954724145
1659326400,2022-08-01 04:00:00,MSWAP/USDT,0.0010265,0.00103,0.001008,0.0010139,241927.7092,246.494072892
1659322800,2022-08-01 03:00:00,MSWAP/USDT,0.0010035,0.00103,0.0010016,0.00103,595033.6474,606.87044014477
1659319200,2022-08-01 02:00:00,MSWAP/USDT,0.0010035,0.00101,0.0009932,0.0009932,13851.4495,13.89883344617
1659315600,2022-08-01 01:00:00,MSWAP/USDT,0.0009829,0.00101,0.0009818,0.0010035,892535.97,895.06857305816
1659312000,2022-08-01 00:00:00,MSWAP/USDT,0.00098,0.0010008,0.0009533,0.0009839,2859317.2631,2832.11553636334
1659308400,2022-07-31 23:00:00,MSWAP/USDT,0.0010249,0.0010352,0.0009445,0.0009811,4953903.3274,4917.64954089448
1659304800,2022-07-31 22:00:00,MSWAP/USDT,0.0010352,0.00105,0.0010249,0.00103,227656.754,235.72182049072
1659301200,2022-07-31 21:00:00,MSWAP/USDT,0.0010291,0.00106,0.0010291,0.0010291,1074708.4115,1116.00121744483
1659297600,2022-07-31 20:00:00,MSWAP/USDT,0.0010298,0.0010399,0.0010245,0.0010291,203422.6231,209.9806189654
1659294000,2022-07-31 19:00:00,MSWAP/USDT,0.0010265,0.00104,0.0010201,0.0010201,842315.9236,861.9515793399
1659290400,2022-07-31 18:00:00,MSWAP/USDT,0.0010539,0.0010797,0.0010265,0.0010266,1974959.3995,2043.36711999261
1659286800,2022-07-31 17:00:00,MSWAP/USDT,0.0010388,0.0010744,0.0010112,0.0010539,3440712.854,3574.16173695278
1659283200,2022-07-31 16:00:00,MSWAP/USDT,0.0010687,0.0010687,0.0010397,0.0010397,2113063.9277,2226.9913099952
1659279600,2022-07-31 15:00:00,MSWAP/USDT,0.0010501,0.0010699,0.0010501,0.0010687,564326.0114,598.18572019348
1659276000,2022-07-31 14:00:00,MSWAP/USDT,0.0010679,0.0010679,0.0010501,0.0010501,609388.5656,642.9608612882
1659272400,2022-07-31 13:00:00,MSWAP/USDT,0.0010696,0.0010736,0.0010679,0.0010736,85572.2393,91.40130680856
1659268800,2022-07-31 12:00:00,MSWAP/USDT,0.0010939,0.0010939,0.0010584,0.0010736,1966173.2526,2104.84232840133
1659265200,2022-07-31 11:00:00,MSWAP/USDT,0.0010949,0.0011097,0.0010939,0.0010939,295094.6026,325.84609381546
1659261600,2022-07-31 10:00:00,MSWAP/USDT,0.0010949,0.0011158,0.0010949,0.0010949,368773.0929,406.74197252095
1659258000,2022-07-31 09:00:00,MSWAP/USDT,0.0011017,0.0011169,0.0010684,0.0010949,1654437.7216,1810.61355714526
1659254400,2022-07-31 08:00:00,MSWAP/USDT,0.0010789,0.0011077,0.0010652,0.0011017,1746451.5801,1904.76078184531
1659250800,2022-07-31 07:00:00,MSWAP/USDT,0.0010791,0.0010791,0.0010673,0.0010789,295447.3656,318.44189847655
1659247200,2022-07-31 06:00:00,MSWAP/USDT,0.0010723,0.0011012,0.0010651,0.0010791,799181.9644,858.78646469886
1659243600,2022-07-31 05:00:00,MSWAP/USDT,0.0010604,0.0010734,0.0010604,0.00107,520432.4066,557.27862778385
1659240000,2022-07-31 04:00:00,MSWAP/USDT,0.0010356,0.0010768,0.0010356,0.0010603,888977.2862,944.96669496491
1659236400,2022-07-31 03:00:00,MSWAP/USDT,0.0010679,0.0010679,0.0010355,0.0010355,490076.2814,511.77282719279
1659232800,2022-07-31 02:00:00,MSWAP/USDT,0.001068,0.0010775,0.00104,0.0010771,1833213.9053,1931.55015229832
1659229200,2022-07-31 01:00:00,MSWAP/USDT,0.0010756,0.0010947,0.0010529,0.001068,1108461.3587,1175.0828892107
1659225600,2022-07-31 00:00:00,MSWAP/USDT,0.0010514,0.0010947,0.0010514,0.0010756,1949016.3506,2111.41690554447
1659222000,2022-07-30 23:00:00,MSWAP/USDT,0.0010676,0.0010676,0.00105,0.0010514,524367.1308,553.42257046226
1659218400,2022-07-30 22:00:00,MSWAP/USDT,0.0010735,0.00108,0.00105,0.0010676,1337416.777,1416.42967839868
1659214800,2022-07-30 21:00:00,MSWAP/USDT,0.0010847,0.0010847,0.0010578,0.0010824,977775.6954,1045.12741635368
1659211200,2022-07-30 20:00:00,MSWAP/USDT,0.0011115,0.0011148,0.0010847,0.0010847,773267.5404,846.60353497581
1659207600,2022-07-30 19:00:00,MSWAP/USDT,0.001119,0.001119,0.0011002,0.0011115,310954.6124,344.54127514817
1659204000,2022-07-30 18:00:00,MSWAP/USDT,0.0011278,0.0011278,0.00111,0.001126,397795.769,442.37576272969
1659200400,2022-07-30 17:00:00,MSWAP/USDT,0.001119,0.0011398,0.0011189,0.0011278,959732.8434,1083.72778616036
1659196800,2022-07-30 16:00:00,MSWAP/USDT,0.0011099,0.0011248,0.0011074,0.0011109,473053.7878,528.23573922975
1659193200,2022-07-30 15:00:00,MSWAP/USDT,0.00111,0.0011215,0.0011,0.0011099,326592.6654,360.25205782453
1659189600,2022-07-30 14:00:00,MSWAP/USDT,0.0011102,0.0011215,0.0011068,0.00111,166359.1444,185.15041011209
1659186000,2022-07-30 13:00:00,MSWAP/USDT,0.0011543,0.0011597,0.0011103,0.0011182,3591302.062,4026.81430787477
1659182400,2022-07-30 12:00:00,MSWAP/USDT,0.0011307,0.00118,0.0011307,0.0011479,2042721.6798,2368.77284239224
1659178800,2022-07-30 11:00:00,MSWAP/USDT,0.0011365,0.0011398,0.0011235,0.0011376,132307.0142,149.84409475849
1659175200,2022-07-30 10:00:00,MSWAP/USDT,0.0011424,0.0011481,0.0011262,0.0011365,167288.4951,191.13191188178
1659171600,2022-07-30 09:00:00,MSWAP/USDT,0.0011448,0.0011579,0.0011301,0.0011425,274269.3451,314.25908707189
1659168000,2022-07-30 08:00:00,MSWAP/USDT,0.00113,0.0011448,0.00113,0.0011448,25680.741,29.15847320465
1659164400,2022-07-30 07:00:00,MSWAP/USDT,0.0011424,0.0011647,0.0011255,0.00113,2460539.7114,2825.99725566359
1659160800,2022-07-30 06:00:00,MSWAP/USDT,0.0011483,0.0011677,0.0011341,0.0011341,1114746.8908,1278.56470856271
1659157200,2022-07-30 05:00:00,MSWAP/USDT,0.0011424,0.00115,0.0011424,0.0011424,137527.2548,157.77200544844
1659153600,2022-07-30 04:00:00,MSWAP/USDT,0.00114,0.0011499,0.00114,0.0011499,264704.0412,301.9428713366
1659150000,2022-07-30 03:00:00,MSWAP/USDT,0.00114,0.0011482,0.00114,0.0011482,774364.7755,884.12921258948
1659146400,2022-07-30 02:00:00,MSWAP/USDT,0.00114,0.0011482,0.00114,0.00114,36893.8194,42.10478445392
1659142800,2022-07-30 01:00:00,MSWAP/USDT,0.0011482,0.0011482,0.00114,0.00114,387165.9372,442.33414384737
1659139200,2022-07-30 00:00:00,MSWAP/USDT,0.00114,0.0011598,0.00114,0.0011483,727948.1796,835.14815852746
1659135600,2022-07-29 23:00:00,MSWAP/USDT,0.0011344,0.0011504,0.0011342,0.00114,835828.4146,950.76948744793
1659132000,2022-07-29 22:00:00,MSWAP/USDT,0.0011351,0.0011624,0.0011342,0.0011343,1713112.367,1960.58257254379
1659128400,2022-07-29 21:00:00,MSWAP/USDT,0.0011483,0.0011483,0.001135,0.001135,66862.1457,76.02862984668
1659124800,2022-07-29 20:00:00,MSWAP/USDT,0.0011744,0.0011744,0.00114,0.0011483,945099.5225,1086.61416655775
1659121200,2022-07-29 19:00:00,MSWAP/USDT,0.0011658,0.0011955,0.00114,0.0011748,1320102.6844,1535.16763233525
1659117600,2022-07-29 18:00:00,MSWAP/USDT,0.0011424,0.0011883,0.0011298,0.0011651,1808736.1319,2096.25082208974
1659114000,2022-07-29 17:00:00,MSWAP/USDT,0.0011308,0.00116,0.0011306,0.0011335,613969.3086,705.23981950163
1659110400,2022-07-29 16:00:00,MSWAP/USDT,0.0011483,0.0011599,0.0011311,0.0011311,2859783.8832,3267.73700151333
1659106800,2022-07-29 15:00:00,MSWAP/USDT,0.0011554,0.0011651,0.0011402,0.0011599,406811.6669,467.49092222089
1659103200,2022-07-29 14:00:00,MSWAP/USDT,0.001157,0.0011889,0.0011511,0.0011558,2717021.4351,3193.26333627194
1659099600,2022-07-29 13:00:00,MSWAP/USDT,0.0011483,0.00117,0.0011409,0.001157,718633.1908,824.16285559168
1659096000,2022-07-29 12:00:00,MSWAP/USDT,0.0011307,0.0011798,0.00112,0.0011483,3993229.8411,4576.76987483527
1659092400,2022-07-29 11:00:00,MSWAP/USDT,0.00117,0.0011844,0.0011294,0.001139,4231011.1262,4837.70006071925
1659088800,2022-07-29 10:00:00,MSWAP/USDT,0.0011908,0.0011909,0.0011553,0.0011724,1752122.5672,2062.45215794632
1659085200,2022-07-29 09:00:00,MSWAP/USDT,0.001191,0.0012083,0.0011581,0.001183,4588240.7206,5398.98571276799
1659081600,2022-07-29 08:00:00,MSWAP/USDT,0.0012214,0.0012214,0.0011911,0.0011912,1716959.5328,2060.44092239528
1659078000,2022-07-29 07:00:00,MSWAP/USDT,0.0012285,0.00124,0.0011995,0.0012214,993935.3847,1207.11785297319
1659074400,2022-07-29 06:00:00,MSWAP/USDT,0.0012561,0.00126,0.0012221,0.0012226,1255735.7839,1541.89299276585
1659070800,2022-07-29 05:00:00,MSWAP/USDT,0.001224,0.001271,0.0012177,0.00126,818346.4134,1020.86805513462
1659067200,2022-07-29 04:00:00,MSWAP/USDT,0.0012177,0.00123,0.0012177,0.00123,77864.1229,94.9944444302
1659063600,2022-07-29 03:00:00,MSWAP/USDT,0.0012135,0.0012338,0.001213,0.0012177,122667.6832,149.227935821
1659060000,2022-07-29 02:00:00,MSWAP/USDT,0.0012221,0.0012285,0.0012135,0.0012135,1003211.81,1220.07154089053
1659056400,2022-07-29 01:00:00,MSWAP/USDT,0.0012349,0.0012349,0.0012164,0.00123,210943.1368,257.66322276137
1659052800,2022-07-29 00:00:00,MSWAP/USDT,0.0012498,0.001268,0.0012238,0.0012476,1462959.5097,1804.37492995117
1659049200,2022-07-28 23:00:00,MSWAP/USDT,0.00124,0.00126,0.0012266,0.0012499,756972.0492,941.67175952948
1659045600,2022-07-28 22:00:00,MSWAP/USDT,0.001217,0.0012681,0.0012164,0.0012402,717684.5826,884.89277960076
1659042000,2022-07-28 21:00:00,MSWAP/USDT,0.00125,0.00125,0.0012167,0.0012285,2241124.9958,2746.07148884207
1659038400,2022-07-28 20:00:00,MSWAP/USDT,0.00125,0.0013355,0.0012478,0.00125,5454557.7446,7039.22112126013
1659034800,2022-07-28 19:00:00,MSWAP/USDT,0.00124,0.00128,0.0012266,0.0012537,4940946.3456,6174.33165280566
1659031200,2022-07-28 18:00:00,MSWAP/USDT,0.00122,0.00126,0.001195,0.0012398,4068541.1421,5005.41571125035
1659027600,2022-07-28 17:00:00,MSWAP/USDT,0.0012221,0.001248,0.0012055,0.0012204,2977684.2246,3690.92338287552
1659024000,2022-07-28 16:00:00,MSWAP/USDT,0.001197,0.00123,0.00119,0.0012221,1405277.3115,1698.53953112932
1659020400,2022-07-28 15:00:00,MSWAP/USDT,0.001197,0.0012046,0.001181,0.0012045,1865546.0152,2216.71687770335
1659016800,2022-07-28 14:00:00,MSWAP/USDT,0.0011832,0.0012099,0.00118,0.0012055,1101390.9419,1317.24224815209
1659013200,2022-07-28 13:00:00,MSWAP/USDT,0.0012032,0.0012255,0.0011618,0.0011831,1887496.9961,2258.21667131088
1659009600,2022-07-28 12:00:00,MSWAP/USDT,0.0011925,0.00121,0.00118,0.00121,2147373.0766,2559.16523850469
1659006000,2022-07-28 11:00:00,MSWAP/USDT,0.0012055,0.0012266,0.00119,0.0012,2991142.8809,3573.55999673234
1659002400,2022-07-28 10:00:00,MSWAP/USDT,0.0011869,0.0012055,0.0011869,0.0012055,1161280.6218,1381.22234885616
1658998800,2022-07-28 09:00:00,MSWAP/USDT,0.00121,0.001222,0.0011712,0.0011909,1913393.0346,2279.61960157656
1658995200,2022-07-28 08:00:00,MSWAP/USDT,0.00121,0.0012383,0.00121,0.00121,796159.7354,965.38209383888
1658991600,2022-07-28 07:00:00,MSWAP/USDT,0.0012221,0.0012702,0.0011909,0.00121,4326879.9178,5376.04959203834
1658988000,2022-07-28 06:00:00,MSWAP/USDT,0.0011511,0.0012345,0.0011511,0.0012345,2153349.2657,2609.6002729788
1658984400,2022-07-28 05:00:00,MSWAP/USDT,0.0011822,0.0011822,0.0011511,0.0011511,1881080.692,2178.88363502513
1658980800,2022-07-28 04:00:00,MSWAP/USDT,0.0011846,0.0011995,0.0011708,0.0011846,366393.7899,433.42053967297
1658977200,2022-07-28 03:00:00,MSWAP/USDT,0.001176,0.001204,0.0011744,0.0011779,1720172.1349,2043.0089005671
1658973600,2022-07-28 02:00:00,MSWAP/USDT,0.0011844,0.0012291,0.0011528,0.0011785,3365847.3726,3969.55317787637
1658970000,2022-07-28 01:00:00,MSWAP/USDT,0.0012,0.0012058,0.0011748,0.0011844,624912.9127,741.3569117967
1658966400,2022-07-28 00:00:00,MSWAP/USDT,0.0012148,0.0012323,0.00119,0.0012,1518566.2667,1839.70730829222
1658962800,2022-07-27 23:00:00,MSWAP/USDT,0.001193,0.0012161,0.0011902,0.0012144,2796869.3704,3374.79818961166
1658959200,2022-07-27 22:00:00,MSWAP/USDT,0.0012095,0.0012095,0.0011925,0.0011925,528494.306,633.14296704247
1658955600,2022-07-27 21:00:00,MSWAP/USDT,0.0011983,0.0012261,0.0011921,0.0012095,930806.0394,1118.63241492438
1658952000,2022-07-27 20:00:00,MSWAP/USDT,0.0012058,0.0012434,0.0011901,0.0011982,2602998.5629,3134.06135292425
1658948400,2022-07-27 19:00:00,MSWAP/USDT,0.0012399,0.0012572,0.0011927,0.0012089,9809471.6321,12065.68349840549
1658944800,2022-07-27 18:00:00,MSWAP/USDT,0.0011947,0.0012477,0.0011564,0.0012399,10456791.898,12589.73049865684
1658941200,2022-07-27 17:00:00,MSWAP/USDT,0.001197,0.001208,0.0011906,0.0011947,3816400.1149,4554.02813753998
1658937600,2022-07-27 16:00:00,MSWAP/USDT,0.0012095,0.00123,0.0011802,0.0012055,4233650.6519,5056.65739765169
1658934000,2022-07-27 15:00:00,MSWAP/USDT,0.001247,0.0012696,0.0011983,0.0011983,6609958.7645,8236.29997711675
1658930400,2022-07-27 14:00:00,MSWAP/USDT,0.0011888,0.0012464,0.001182,0.0012464,4336826.9432,5222.05212810982
1658926800,2022-07-27 13:00:00,MSWAP/USDT,0.0012055,0.00125,0.0011801,0.00119,4819781.2291,5839.48013787469
1658923200,2022-07-27 12:00:00,MSWAP/USDT,0.0012873,0.0012878,0.0011857,0.0012055,11653603.0448,14339.4120040742
1658919600,2022-07-27 11:00:00,MSWAP/USDT,0.0013,0.0013392,0.0012801,0.0012873,4052595.5778,5310.32203498762
1658916000,2022-07-27 10:00:00,MSWAP/USDT,0.0012801,0.0013497,0.0012746,0.0013,7161571.6657,9374.22605080591
1658912400,2022-07-27 09:00:00,MSWAP/USDT,0.00127,0.001332,0.00127,0.0012801,7411741.4953,9588.46481246545
1658908800,2022-07-27 08:00:00,MSWAP/USDT,0.00131,0.0013688,0.0012697,0.00127,8072870.3086,10579.76779721967
1658905200,2022-07-27 07:00:00,MSWAP/USDT,0.0013424,0.0013697,0.0013003,0.00131,10302550.3343,13758.39240791043
1658901600,2022-07-27 06:00:00,MSWAP/USDT,0.0012528,0.00137,0.0012268,0.0013424,12714805.4362,16781.83799754645
1658898000,2022-07-27 05:00:00,MSWAP/USDT,0.00125,0.0012678,0.0012015,0.0012543,3407543.354,4212.92691430671
1658894400,2022-07-27 04:00:00,MSWAP/USDT,0.00133,0.0013513,0.0012013,0.0012599,10029833.4845,12809.25752145729
1658890800,2022-07-27 03:00:00,MSWAP/USDT,0.0013,0.0013776,0.001277,0.0013237,12867696.446,17095.86943058816
1658887200,2022-07-27 02:00:00,MSWAP/USDT,0.0011874,0.0013649,0.001184,0.0013,14064780.8479,18262.35558428788
1658883600,2022-07-27 01:00:00,MSWAP/USDT,0.0011846,0.0012266,0.0011707,0.0011875,1225757.9697,1465.57936776136
1658880000,2022-07-27 00:00:00,MSWAP/USDT,0.0011846,0.0012405,0.0011703,0.0011748,3756014.0025,4526.66487439923
1658876400,2022-07-26 23:00:00,MSWAP/USDT,0.00117,0.0012266,0.0011634,0.0011785,4227955.9384,5015.16301175
1658872800,2022-07-26 22:00:00,MSWAP/USDT,0.00115,0.001187,0.0011483,0.001166,3706325.5751,4357.45290415905
1658869200,2022-07-26 21:00:00,MSWAP/USDT,0.001169,0.0012055,0.0011399,0.0011571,3620230.5865,4197.10588356001
1658865600,2022-07-26 20:00:00,MSWAP/USDT,0.001223,0.001241,0.0011521,0.0011692,8204737.0612,9715.98159929295
1658862000,2022-07-26 19:00:00,MSWAP/USDT,0.0012048,0.0012664,0.0011401,0.001223,17641486.7055,21095.17060475993
1658858400,2022-07-26 18:00:00,MSWAP/USDT,0.0010682,0.0013776,0.00103,0.0012048,49550911.5,62817.7343028729
1658854800,2022-07-26 17:00:00,MSWAP/USDT,0.0010624,0.001178,0.0010238,0.0010684,17484491.3096,19543.68754903518
1658851200,2022-07-26 16:00:00,MSWAP/USDT,0.0010411,0.0010699,0.0010211,0.0010699,4286378.8436,4475.62097984497
1658847600,2022-07-26 15:00:00,MSWAP/USDT,0.00107,0.00107,0.0010411,0.0010411,1446464.5034,1526.97880668908
1658844000,2022-07-26 14:00:00,MSWAP/USDT,0.0010755,0.001079,0.00103,0.00107,7579881.417,7964.2112454613
1658840400,2022-07-26 13:00:00,MSWAP/USDT,0.0010679,0.0010847,0.00104,0.0010755,2380522.8512,2530.42082585319
1658836800,2022-07-26 12:00:00,MSWAP/USDT,0.0010903,0.001095,0.0010484,0.00106,1866807.0356,2006.6629552277
1658833200,2022-07-26 11:00:00,MSWAP/USDT,0.0010879,0.0010968,0.0010532,0.001096,1782913.9592,1914.25664321812
1658829600,2022-07-26 10:00:00,MSWAP/USDT,0.0010847,0.0010967,0.001076,0.0010879,465882.9346,504.70288732495
1658826000,2022-07-26 09:00:00,MSWAP/USDT,0.0010961,0.0011,0.00107,0.001085,926346.125,1006.5336125923
1658822400,2022-07-26 08:00:00,MSWAP/USDT,0.001119,0.0011216,0.0010864,0.0010961,2557977.3943,2830.60342848298
1658818800,2022-07-26 07:00:00,MSWAP/USDT,0.0011365,0.0011365,0.0011044,0.0011299,2032443.2441,2258.51469189098
1658815200,2022-07-26 06:00:00,MSWAP/USDT,0.00117,0.0011778,0.001129,0.001147,1436713.2454,1639.78463114836
1658811600,2022-07-26 05:00:00,MSWAP/USDT,0.001196,0.001196,0.0011422,0.0011779,1191267.095,1397.26913785836
1658808000,2022-07-26 04:00:00,MSWAP/USDT,0.0011785,0.0012055,0.0011785,0.001196,1222272.6062,1455.05774005589
1658804400,2022-07-26 03:00:00,MSWAP/USDT,0.0011211,0.0011899,0.0011112,0.0011785,922911.4108,1060.42524302685
1658800800,2022-07-26 02:00:00,MSWAP/USDT,0.00118,0.0011844,0.0011213,0.00113,792584.4259,904.39357523418
1658797200,2022-07-26 01:00:00,MSWAP/USDT,0.00116,0.0011802,0.0011483,0.0011791,730972.5578,859.12266424375
1658793600,2022-07-26 00:00:00,MSWAP/USDT,0.001185,0.0012266,0.00116,0.00116,949204.364,1131.35432194958
1658790000,2022-07-25 23:00:00,MSWAP/USDT,0.001197,0.0012266,0.0011846,0.0011846,538152.067,644.32721170864
1658786400,2022-07-25 22:00:00,MSWAP/USDT,0.0011871,0.0012714,0.0011847,0.001196,4084553.4589,4985.69827010147
1658782800,2022-07-25 21:00:00,MSWAP/USDT,0.0011844,0.0011871,0.00116,0.0011871,1505815.2691,1778.74819345302
1658779200,2022-07-25 20:00:00,MSWAP/USDT,0.001197,0.0012055,0.0011422,0.0011844,1932791.127,2257.5340566956
1658775600,2022-07-25 19:00:00,MSWAP/USDT,0.001197,0.0012342,0.00118,0.0011875,3564270.8187,4333.47330682611
1658772000,2022-07-25 18:00:00,MSWAP/USDT,0.0012,0.00121,0.001197,0.001197,1088931.8203,1306.99704049985
1658768400,2022-07-25 17:00:00,MSWAP/USDT,0.001196,0.0012265,0.0011844,0.0012,2636387.7608,3160.59903297567
1658764800,2022-07-25 16:00:00,MSWAP/USDT,0.0011603,0.0012317,0.0011401,0.0011963,4340323.578,5118.20705474336
1658761200,2022-07-25 15:00:00,MSWAP/USDT,0.0013075,0.0013267,0.0011543,0.0011543,9280514.1164,11390.82170493451
1658757600,2022-07-25 14:00:00,MSWAP/USDT,0.0012272,0.00134,0.0012272,0.0013075,8704551.8077,11158.71048257687
1658754000,2022-07-25 13:00:00,MSWAP/USDT,0.0012032,0.001227,0.0011927,0.0012216,1451918.5432,1762.73588466894
1658750400,2022-07-25 12:00:00,MSWAP/USDT,0.0012171,0.0012466,0.0011927,0.0011927,1244011.5402,1527.00982854383
1658746800,2022-07-25 11:00:00,MSWAP/USDT,0.00121,0.0012375,0.00119,0.0012171,1631453.558,1957.06480025271
1658743200,2022-07-25 10:00:00,MSWAP/USDT,0.0012032,0.0012266,0.0011988,0.0012095,1880117.9685,2275.2312898229
1658739600,2022-07-25 09:00:00,MSWAP/USDT,0.0012674,0.0012687,0.0011851,0.0012032,5921364.4482,7154.86369163998
1658736000,2022-07-25 08:00:00,MSWAP/USDT,0.001237,0.0012677,0.00123,0.0012668,2305115.4031,2863.04803448432
1658732400,2022-07-25 07:00:00,MSWAP/USDT,0.0012899,0.0012899,0.0012347,0.001237,3377127.9657,4212.67737059353
1658728800,2022-07-25 06:00:00,MSWAP/USDT,0.001328,0.001332,0.0012899,0.0012899,1528218.4096,1991.07171433357
1658725200,2022-07-25 05:00:00,MSWAP/USDT,0.00132,0.0013422,0.00132,0.00132,653886.4141,864.76048668042
1658721600,2022-07-25 04:00:00,MSWAP/USDT,0.0013498,0.0013743,0.00132,0.00132,1345572.6956,1800.41474369578
1658718000,2022-07-25 03:00:00,MSWAP/USDT,0.0013044,0.0013954,0.00128,0.00135,4304907.2111,5905.10808913508
