https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CEUR,Volume USDT
1660510800,2022-08-14 21:00:00,CEUR/USDT,1.0157,1.0157,1.0157,1.0157,29.9988,30.46978116
1660507200,2022-08-14 20:00:00,CEUR/USDT,1.0166,1.0187,1.0138,1.0138,165.6581,168.49131412
1660503600,2022-08-14 19:00:00,CEUR/USDT,1.015,1.0169,1.0092,1.0102,439.6094,445.62525389
1660500000,2022-08-14 18:00:00,CEUR/USDT,1.0071,1.0071,1.0071,1.0071,0,0
1660496400,2022-08-14 17:00:00,CEUR/USDT,1.0097,1.0147,1.0071,1.0071,380.9606,386.0783649
1660492800,2022-08-14 16:00:00,CEUR/USDT,1.0085,1.0139,1.0085,1.0139,965.6268,975.97639497
1660489200,2022-08-14 15:00:00,CEUR/USDT,1.0091,1.0133,1.0059,1.0102,120.1908,121.56441357
1660485600,2022-08-14 14:00:00,CEUR/USDT,1.0113,1.012,1.003,1.012,2299.2064,2320.31644772
1660482000,2022-08-14 13:00:00,CEUR/USDT,1.0169,1.017,1.0113,1.0113,50.3941,51.24466376
1660478400,2022-08-14 12:00:00,CEUR/USDT,1.016,1.016,1.016,1.016,15,15.24
1660474800,2022-08-14 11:00:00,CEUR/USDT,1.0126,1.016,1.0094,1.0117,1141.404,1154.57134788
1660471200,2022-08-14 10:00:00,CEUR/USDT,1.0142,1.0142,1.0132,1.0132,150.2309,152.23035138
1660467600,2022-08-14 09:00:00,CEUR/USDT,1.0142,1.0205,1.0129,1.0205,202.5422,205.18101565
1660464000,2022-08-14 08:00:00,CEUR/USDT,1.0142,1.0142,1.0142,1.0142,12.2083,12.38165786
1660460400,2022-08-14 07:00:00,CEUR/USDT,1.0129,1.0213,1.0129,1.0142,425.2728,433.8946546
1660456800,2022-08-14 06:00:00,CEUR/USDT,1.0142,1.0163,1.0092,1.0163,2949.6919,2989.87913642
1660453200,2022-08-14 05:00:00,CEUR/USDT,1.0142,1.0142,1.0142,1.0142,0,0
1660449600,2022-08-14 04:00:00,CEUR/USDT,1.0206,1.0215,1.0142,1.0142,12.731,12.95732745
1660446000,2022-08-14 03:00:00,CEUR/USDT,1.0149,1.0149,1.0149,1.0149,0,0
1660442400,2022-08-14 02:00:00,CEUR/USDT,1.0149,1.0149,1.0149,1.0149,0.2497,0.25342053
1660438800,2022-08-14 01:00:00,CEUR/USDT,1.0142,1.0216,1.0142,1.0216,0.654,0.66612168
1660435200,2022-08-14 00:00:00,CEUR/USDT,1.0167,1.0167,1.0161,1.0161,0.2767,0.28124487
1660431600,2022-08-13 23:00:00,CEUR/USDT,1.0216,1.0216,1.0158,1.0158,13.176,13.4223912
1660428000,2022-08-13 22:00:00,CEUR/USDT,1.016,1.016,1.016,1.016,0,0
1660424400,2022-08-13 21:00:00,CEUR/USDT,1.0162,1.0162,1.016,1.016,101.0873,102.7047268
1660420800,2022-08-13 20:00:00,CEUR/USDT,1.0162,1.0162,1.0152,1.0152,312.9436,317.99351362
1660417200,2022-08-13 19:00:00,CEUR/USDT,1.0139,1.0217,1.0139,1.0158,1450.0367,1478.65151829
1660413600,2022-08-13 18:00:00,CEUR/USDT,1.0174,1.0177,1.003,1.0176,7046.8826,7161.6534753
1660410000,2022-08-13 17:00:00,CEUR/USDT,1.0107,1.0175,1.0107,1.0124,3641.6594,3702.42867059
1660406400,2022-08-13 16:00:00,CEUR/USDT,1.0102,1.0171,1.0083,1.0083,759.052,767.43434673
1660402800,2022-08-13 15:00:00,CEUR/USDT,1.0088,1.0166,1.0081,1.0141,716.5564,726.28352234
1660399200,2022-08-13 14:00:00,CEUR/USDT,1.0089,1.0089,1.0089,1.0089,0.3227,0.32557203
1660395600,2022-08-13 13:00:00,CEUR/USDT,1.0123,1.0123,1.0123,1.0123,0.7095,0.71822685
1660392000,2022-08-13 12:00:00,CEUR/USDT,1.0164,1.0164,1.0131,1.0131,26.867,27.2416188
1660388400,2022-08-13 11:00:00,CEUR/USDT,1.0095,1.0164,1.0062,1.0164,245.2102,248.74221167
1660384800,2022-08-13 10:00:00,CEUR/USDT,1.012,1.012,1.012,1.012,501.3697,507.3861364
1660381200,2022-08-13 09:00:00,CEUR/USDT,1.0113,1.012,1.0069,1.012,49.8858,50.45750606
1660377600,2022-08-13 08:00:00,CEUR/USDT,1.0177,1.0177,1.003,1.0113,8671.7524,8768.17525015
1660374000,2022-08-13 07:00:00,CEUR/USDT,1.0177,1.0177,1.0143,1.0143,698.556,710.2453508
1660370400,2022-08-13 06:00:00,CEUR/USDT,1.0177,1.0177,1.0177,1.0177,1098.4671,1117.90996767
1660366800,2022-08-13 05:00:00,CEUR/USDT,1.0177,1.0177,1.0177,1.0177,8.7207,8.87505639
1660363200,2022-08-13 04:00:00,CEUR/USDT,1.0177,1.0177,1.0177,1.0177,4969.43,5057.388911
1660359600,2022-08-13 03:00:00,CEUR/USDT,1.0173,1.0177,1.0113,1.0177,476.4449,484.85818169
1660356000,2022-08-13 02:00:00,CEUR/USDT,1.0126,1.0126,1.0126,1.0126,0.3411,0.34539786
1660352400,2022-08-13 01:00:00,CEUR/USDT,1.0154,1.0176,1.0128,1.0176,1325.2694,1348.03501234
1660348800,2022-08-13 00:00:00,CEUR/USDT,1.0118,1.0161,1.0115,1.0161,2.0634,2.08898466
1660345200,2022-08-12 23:00:00,CEUR/USDT,1.0114,1.0162,1.0114,1.0162,4.5291,4.5816423
1660341600,2022-08-12 22:00:00,CEUR/USDT,1.012,1.012,1.0114,1.0114,6.0711,6.14040054
1660338000,2022-08-12 21:00:00,CEUR/USDT,1.0094,1.0094,1.0094,1.0094,0,0
1660334400,2022-08-12 20:00:00,CEUR/USDT,1.0094,1.0094,1.0094,1.0094,84.5917,85.38686198
1660330800,2022-08-12 19:00:00,CEUR/USDT,1.0113,1.0113,1.0094,1.0094,351.3617,354.76949085
1660327200,2022-08-12 18:00:00,CEUR/USDT,1.0126,1.0171,1.0094,1.0113,313.2316,316.93766574
1660323600,2022-08-12 17:00:00,CEUR/USDT,1.0159,1.0159,1.0159,1.0159,0,0
1660320000,2022-08-12 16:00:00,CEUR/USDT,1.0167,1.0167,1.0095,1.0159,1520.8586,1536.01828668
1660316400,2022-08-12 15:00:00,CEUR/USDT,1.0137,1.018,1.0099,1.0109,2261.5919,2288.70291177
1660312800,2022-08-12 14:00:00,CEUR/USDT,1.0179,1.018,1.0179,1.018,17.3596,17.67188101
1660309200,2022-08-12 13:00:00,CEUR/USDT,1.0136,1.0181,1.013,1.013,537.5648,546.84822742
1660305600,2022-08-12 12:00:00,CEUR/USDT,1.0182,1.0182,1.0133,1.0133,500.5132,507.17254024
1660302000,2022-08-12 11:00:00,CEUR/USDT,1.0121,1.0142,1.0121,1.0142,152.5186,154.68365537
1660298400,2022-08-12 10:00:00,CEUR/USDT,1.0166,1.0199,1.0123,1.0123,1056.3121,1070.90774708
1660294800,2022-08-12 09:00:00,CEUR/USDT,1.02,1.02,1.02,1.02,500,510
1660291200,2022-08-12 08:00:00,CEUR/USDT,1.0185,1.02,1.0185,1.02,2919.43,2977.71763006
1660287600,2022-08-12 07:00:00,CEUR/USDT,1.0142,1.02,1.0121,1.0197,1127.818,1145.13185626
1660284000,2022-08-12 06:00:00,CEUR/USDT,1.02,1.02,1.0142,1.02,7879.3744,8036.95948448
1660280400,2022-08-12 05:00:00,CEUR/USDT,1.02,1.02,1.0149,1.0152,2127.326,2169.65007986
1660276800,2022-08-12 04:00:00,CEUR/USDT,1.0199,1.02,1.0142,1.0152,1060.403,1081.56253955
1660273200,2022-08-12 03:00:00,CEUR/USDT,1.0181,1.02,1.0144,1.0144,1351.4655,1377.7742112
1660269600,2022-08-12 02:00:00,CEUR/USDT,1.018,1.02,1.0152,1.02,1300.4953,1326.12439192
1660266000,2022-08-12 01:00:00,CEUR/USDT,1.018,1.02,1.0152,1.0152,2011.6623,2051.83871106
1660262400,2022-08-12 00:00:00,CEUR/USDT,1.0166,1.02,1.0166,1.02,2286.3543,2332.01439138
1660258800,2022-08-11 23:00:00,CEUR/USDT,1.0199,1.02,1.0142,1.02,2232.57,2277.18507354
1660255200,2022-08-11 22:00:00,CEUR/USDT,1.0199,1.02,1.0165,1.02,2824.5395,2880.3912138
1660251600,2022-08-11 21:00:00,CEUR/USDT,1.0154,1.0219,1.0154,1.02,2094.4245,2136.13273724
1660248000,2022-08-11 20:00:00,CEUR/USDT,1.02,1.02,1.02,1.02,1593.4138,1625.282076
1660244400,2022-08-11 19:00:00,CEUR/USDT,1.02,1.02,1.0153,1.02,3791.023,3866.3314897
1660240800,2022-08-11 18:00:00,CEUR/USDT,1.02,1.02,1.0152,1.02,1810.2862,1846.46042436
1660237200,2022-08-11 17:00:00,CEUR/USDT,1.0218,1.0218,1.0142,1.0153,3440.8529,3511.87295986
1660233600,2022-08-11 16:00:00,CEUR/USDT,1.0218,1.0218,1.018,1.018,4185.0455,4276.1646578
1660230000,2022-08-11 15:00:00,CEUR/USDT,1.018,1.0218,1.0153,1.0218,8044.5676,8217.4008256
1660226400,2022-08-11 14:00:00,CEUR/USDT,1.0218,1.0218,1.018,1.0218,6248.1023,6384.30952832
1660222800,2022-08-11 13:00:00,CEUR/USDT,1.0218,1.0218,1.0135,1.0218,4798.9037,4901.67788486
1660219200,2022-08-11 12:00:00,CEUR/USDT,1.0152,1.0218,1.0139,1.0218,6938.532,7082.0778861
1660215600,2022-08-11 11:00:00,CEUR/USDT,1.0169,1.0218,1.0133,1.0218,4089.4801,4173.2580029
1660212000,2022-08-11 10:00:00,CEUR/USDT,1.0166,1.0169,1.014,1.0169,3629.4486,3689.3545175
1660208400,2022-08-11 09:00:00,CEUR/USDT,1.0125,1.0168,1.008,1.0129,3317.6037,3360.53204682
1660204800,2022-08-11 08:00:00,CEUR/USDT,1.0142,1.0218,1.0024,1.017,5471.1803,5553.94014186
1660201200,2022-08-11 07:00:00,CEUR/USDT,1.0218,1.0219,1.0142,1.0145,1710.5788,1743.55951381
1660197600,2022-08-11 06:00:00,CEUR/USDT,1.0218,1.0218,1.0172,1.0172,16.1738,16.45243924
1660194000,2022-08-11 05:00:00,CEUR/USDT,1.0158,1.0158,1.0154,1.0157,851.4786,864.85959964
1660190400,2022-08-11 04:00:00,CEUR/USDT,1.0152,1.0176,1.0152,1.0158,194.1986,197.493714
1660186800,2022-08-11 03:00:00,CEUR/USDT,1.0174,1.0174,1.0174,1.0174,1.4103,1.43483922
1660183200,2022-08-11 02:00:00,CEUR/USDT,1.0219,1.0219,1.0174,1.0174,1422.22,1452.866623
1660179600,2022-08-11 01:00:00,CEUR/USDT,1.0181,1.0219,1.0181,1.0219,252.5948,258.11676588
1660176000,2022-08-11 00:00:00,CEUR/USDT,1.0139,1.0219,1.0139,1.0219,1121.4829,1144.02932742
1660172400,2022-08-10 23:00:00,CEUR/USDT,1.0158,1.0158,1.0158,1.0158,10.1345,10.2946251
1660168800,2022-08-10 22:00:00,CEUR/USDT,1.0189,1.0219,1.0137,1.0149,7507.3628,7644.37706281
1660165200,2022-08-10 21:00:00,CEUR/USDT,1.0133,1.0194,1.0124,1.0137,401.5087,407.26761777
1660161600,2022-08-10 20:00:00,CEUR/USDT,1.0134,1.0134,1.0133,1.0133,993.4869,1006.70090997
1660158000,2022-08-10 19:00:00,CEUR/USDT,1.0146,1.0146,1.0124,1.0133,56.8272,57.5434739
1660154400,2022-08-10 18:00:00,CEUR/USDT,1.018,1.018,1.0145,1.0145,596.6152,605.50576087
1660150800,2022-08-10 17:00:00,CEUR/USDT,1.0158,1.018,1.0124,1.0169,1863.5181,1895.50469045
1660147200,2022-08-10 16:00:00,CEUR/USDT,1.018,1.018,1.0123,1.018,8934.6828,9089.97930612
1660143600,2022-08-10 15:00:00,CEUR/USDT,1.0145,1.018,1.0124,1.018,16964.924,17266.48816879
1660140000,2022-08-10 14:00:00,CEUR/USDT,1.018,1.018,1.0123,1.018,15629.5474,15910.40639999
1660136400,2022-08-10 13:00:00,CEUR/USDT,1.018,1.018,1.0103,1.018,6572.5277,6687.85954117
1660132800,2022-08-10 12:00:00,CEUR/USDT,1.013,1.018,1.0068,1.018,14283.9629,14507.59950563
1660129200,2022-08-10 11:00:00,CEUR/USDT,1.0081,1.013,1.0054,1.013,2962.0803,2999.15236024
1660125600,2022-08-10 10:00:00,CEUR/USDT,1.0129,1.013,1.008,1.008,2522.2819,2554.95895418
1660122000,2022-08-10 09:00:00,CEUR/USDT,1.013,1.013,1.0068,1.0079,284.2011,286.25042568
1660118400,2022-08-10 08:00:00,CEUR/USDT,1.0079,1.0085,1.0065,1.0077,198.3746,199.68575316
1660114800,2022-08-10 07:00:00,CEUR/USDT,1.0036,1.0139,1.0036,1.0139,772.5202,780.80875966
1660111200,2022-08-10 06:00:00,CEUR/USDT,1.0046,1.01,1.0046,1.01,708.9788,714.71508448
1660107600,2022-08-10 05:00:00,CEUR/USDT,1.01,1.01,1.0036,1.0046,1803.0223,1819.26245554
1660104000,2022-08-10 04:00:00,CEUR/USDT,1.01,1.01,1.0046,1.0046,3532.7178,3566.26104588
1660100400,2022-08-10 03:00:00,CEUR/USDT,1.01,1.01,1.0099,1.01,2320.4372,2343.61121599
1660096800,2022-08-10 02:00:00,CEUR/USDT,1.01,1.01,1.01,1.01,3533.33,3568.6633
1660093200,2022-08-10 01:00:00,CEUR/USDT,1.0099,1.01,1.0099,1.01,2430.53,2454.8233
1660089600,2022-08-10 00:00:00,CEUR/USDT,1.0099,1.01,1.0024,1.0034,258.3965,260.6166879
1660086000,2022-08-09 23:00:00,CEUR/USDT,1.0099,1.01,1.0024,1.01,1830.9521,1845.64842683
1660082400,2022-08-09 22:00:00,CEUR/USDT,1.0099,1.0099,1.0066,1.0066,599.4344,605.34580749
1660078800,2022-08-09 21:00:00,CEUR/USDT,1.0084,1.0084,1.0047,1.0047,380.2182,382.00603288
1660075200,2022-08-09 20:00:00,CEUR/USDT,1.01,1.01,1.0025,1.0025,813.1246,820.5020211
1660071600,2022-08-09 19:00:00,CEUR/USDT,1.0099,1.01,1.0024,1.01,2224.8231,2236.04215338
1660068000,2022-08-09 18:00:00,CEUR/USDT,1.0035,1.01,1.0024,1.0024,1389.8293,1399.06996014
1660064400,2022-08-09 17:00:00,CEUR/USDT,1.01,1.01,1.0026,1.01,4183.5915,4221.27744597
1660060800,2022-08-09 16:00:00,CEUR/USDT,1.01,1.01,1.0026,1.01,3896.6492,3933.81502207
1660057200,2022-08-09 15:00:00,CEUR/USDT,1.0067,1.01,1.0022,1.01,4366.2897,4405.2822013
1660053600,2022-08-09 14:00:00,CEUR/USDT,1.0109,1.012,1.0037,1.01,9623.2584,9705.77617062
1660050000,2022-08-09 13:00:00,CEUR/USDT,1.011,1.011,1.0025,1.0109,7472.9826,7551.1857908
1660046400,2022-08-09 12:00:00,CEUR/USDT,1.0057,1.011,1.0024,1.011,14175.7734,14270.22631454
1660042800,2022-08-09 11:00:00,CEUR/USDT,1.01,1.012,1.0037,1.01,5073.5548,5122.15834435
1660039200,2022-08-09 10:00:00,CEUR/USDT,1.0099,1.01,1.0021,1.01,9168.3082,9222.03271796
1660035600,2022-08-09 09:00:00,CEUR/USDT,1.01,1.0105,1.003,1.005,5251.5271,5303.8068606
1660032000,2022-08-09 08:00:00,CEUR/USDT,1.0099,1.01,1.002,1.01,3896.7034,3932.44166463
1660028400,2022-08-09 07:00:00,CEUR/USDT,1.0066,1.01,1.0022,1.0099,3907.0792,3938.89110031
1660024800,2022-08-09 06:00:00,CEUR/USDT,1.0099,1.01,1.0062,1.01,2145.85,2167.29565304
1660021200,2022-08-09 05:00:00,CEUR/USDT,1.0057,1.0086,1.0024,1.0086,0.2642,0.2660055
1660017600,2022-08-09 04:00:00,CEUR/USDT,1.01,1.01,1.0064,1.0064,532.542,537.5709588
1660014000,2022-08-09 03:00:00,CEUR/USDT,1.01,1.01,1.0062,1.01,998.1299,1006.69326738
1660010400,2022-08-09 02:00:00,CEUR/USDT,1.0029,1.01,1.0029,1.01,4505.6434,4550.62866786
1660006800,2022-08-09 01:00:00,CEUR/USDT,1.0099,1.01,1.0024,1.01,9840.354,9937.80663017
1660003200,2022-08-09 00:00:00,CEUR/USDT,1.0067,1.01,1.0053,1.01,8167.656,8248.9796484
1659999600,2022-08-08 23:00:00,CEUR/USDT,1.01,1.012,1.0062,1.01,818.6607,825.41617829
1659996000,2022-08-08 22:00:00,CEUR/USDT,1.0063,1.01,1.0052,1.01,4448.06,4483.36251404
1659992400,2022-08-08 21:00:00,CEUR/USDT,1.0123,1.0125,1.0062,1.008,3165.7374,3192.73881098
1659988800,2022-08-08 20:00:00,CEUR/USDT,1.0102,1.0125,1.0102,1.0125,17.9202,18.13837828
1659985200,2022-08-08 19:00:00,CEUR/USDT,1.0066,1.0066,1.0058,1.0058,47.0871,47.36215409
1659981600,2022-08-08 18:00:00,CEUR/USDT,1.0085,1.0129,1.0062,1.0062,1277.0994,1286.39035308
1659978000,2022-08-08 17:00:00,CEUR/USDT,1.0062,1.0127,1.0062,1.012,1242.1787,1252.98217266
1659974400,2022-08-08 16:00:00,CEUR/USDT,1.0069,1.0071,1.0068,1.0071,102.8244,103.55348627
1659970800,2022-08-08 15:00:00,CEUR/USDT,1.0087,1.0087,1.0079,1.0079,757.4146,764.00398702
1659967200,2022-08-08 14:00:00,CEUR/USDT,1.0087,1.0128,1.0061,1.0128,909.8422,918.01663669
1659963600,2022-08-08 13:00:00,CEUR/USDT,1.0108,1.013,1.0057,1.0092,2336.9777,2364.17563275
1659960000,2022-08-08 12:00:00,CEUR/USDT,1.014,1.014,1.0059,1.011,2717.8983,2744.40005451
1659956400,2022-08-08 11:00:00,CEUR/USDT,1.0117,1.0145,1.0071,1.0071,204.7541,207.28838181
1659952800,2022-08-08 10:00:00,CEUR/USDT,1.012,1.012,1.0073,1.0073,15.5372,15.652479
1659949200,2022-08-08 09:00:00,CEUR/USDT,1.0092,1.012,1.0092,1.0117,1195.9735,1208.62154749
1659945600,2022-08-08 08:00:00,CEUR/USDT,1.0088,1.0092,1.0065,1.0065,1237.2756,1245.70121365
1659942000,2022-08-08 07:00:00,CEUR/USDT,1.0056,1.0088,1.0008,1.0088,1494.1112,1501.53097305
1659938400,2022-08-08 06:00:00,CEUR/USDT,1.012,1.012,0.9931,1.0056,7656.2513,7682.77952703
1659934800,2022-08-08 05:00:00,CEUR/USDT,1.0074,1.012,1.0074,1.012,6.9973,7.08078869
1659931200,2022-08-08 04:00:00,CEUR/USDT,1.0108,1.012,1.0068,1.0068,683.2474,691.01096904
1659927600,2022-08-08 03:00:00,CEUR/USDT,1.01,1.01,1.01,1.01,0.1621,0.163721
1659924000,2022-08-08 02:00:00,CEUR/USDT,1.01,1.0108,1.01,1.0108,1.8596,1.87828984
1659920400,2022-08-08 01:00:00,CEUR/USDT,1.0084,1.01,1.0084,1.01,23.5238,23.73981976
1659916800,2022-08-08 00:00:00,CEUR/USDT,1.0046,1.0046,1.0035,1.0035,0.3219,0.32314171
1659913200,2022-08-07 23:00:00,CEUR/USDT,1.0054,1.0054,1.0054,1.0054,100.5257,101.06853878
1659909600,2022-08-07 22:00:00,CEUR/USDT,1.0029,1.0089,1.0029,1.0089,0.3341,0.33630172
1659906000,2022-08-07 21:00:00,CEUR/USDT,1.0092,1.0092,1.0046,1.0062,54.3736,54.68011812
1659902400,2022-08-07 20:00:00,CEUR/USDT,1.0091,1.0092,1.0091,1.0092,1142.85,1153.35190792
1659898800,2022-08-07 19:00:00,CEUR/USDT,1.0088,1.0091,1.0087,1.0091,544.3139,549.21558059
1659895200,2022-08-07 18:00:00,CEUR/USDT,1.0063,1.0088,1.0009,1.0016,547.2836,549.01807497
1659891600,2022-08-07 17:00:00,CEUR/USDT,1.0044,1.0119,1.0034,1.0119,395.4045,397.43641915
1659888000,2022-08-07 16:00:00,CEUR/USDT,1.0087,1.0087,1.0087,1.0087,0,0
1659884400,2022-08-07 15:00:00,CEUR/USDT,1.0042,1.0087,1.0042,1.0087,100.5811,101.4551035
1659880800,2022-08-07 14:00:00,CEUR/USDT,1.0047,1.0092,1.002,1.0092,170.3193,171.6117577
1659877200,2022-08-07 13:00:00,CEUR/USDT,1.0113,1.012,1.0009,1.0092,967.6609,974.85921705
1659873600,2022-08-07 12:00:00,CEUR/USDT,1.0042,1.0112,1.0042,1.0112,460.8253,465.81428182
1659870000,2022-08-07 11:00:00,CEUR/USDT,1.005,1.0087,1.0029,1.0087,222.0068,223.07529778
1659866400,2022-08-07 10:00:00,CEUR/USDT,1.01,1.01,1.01,1.01,0.0027,0.002727
1659862800,2022-08-07 09:00:00,CEUR/USDT,1.0059,1.0108,1.0018,1.01,597.294,601.76493147
1659859200,2022-08-07 08:00:00,CEUR/USDT,1.0101,1.0141,1.0059,1.0069,1079.679,1087.47720304
1659855600,2022-08-07 07:00:00,CEUR/USDT,1.0149,1.0149,1.0149,1.0149,0.1088,0.11042112
1659852000,2022-08-07 06:00:00,CEUR/USDT,1.0106,1.0106,1.0106,1.0106,0.26,0.262756
1659848400,2022-08-07 05:00:00,CEUR/USDT,1.015,1.015,1.015,1.015,0,0
1659844800,2022-08-07 04:00:00,CEUR/USDT,1.0061,1.015,1.0061,1.015,3669.1576,3721.13015397
1659841200,2022-08-07 03:00:00,CEUR/USDT,1.0068,1.0068,1.0068,1.0068,0.1185,0.1193058
1659837600,2022-08-07 02:00:00,CEUR/USDT,1.0061,1.013,1.0061,1.013,1.7881,1.81046935
1659834000,2022-08-07 01:00:00,CEUR/USDT,1.0088,1.0088,1.0059,1.0059,1072.055,1079.41945627
1659830400,2022-08-07 00:00:00,CEUR/USDT,1.0087,1.0087,1.0087,1.0087,0,0
1659826800,2022-08-06 23:00:00,CEUR/USDT,1.0087,1.0087,1.0087,1.0087,0.8595,0.86697765
1659823200,2022-08-06 22:00:00,CEUR/USDT,1.009,1.009,1.0087,1.0087,1.8016,1.81777291
1659819600,2022-08-06 21:00:00,CEUR/USDT,1.013,1.013,1.013,1.013,0,0
1659816000,2022-08-06 20:00:00,CEUR/USDT,1.0061,1.013,1.0061,1.013,1.8088,1.83131045
1659812400,2022-08-06 19:00:00,CEUR/USDT,1.0069,1.0069,1.0069,1.0069,0.1532,0.15425708
1659808800,2022-08-06 18:00:00,CEUR/USDT,1.0115,1.013,1.0086,1.0086,4632.0506,4685.7763902
1659805200,2022-08-06 17:00:00,CEUR/USDT,1.0058,1.0115,1.0058,1.0115,2270.0786,2287.07639155
1659801600,2022-08-06 16:00:00,CEUR/USDT,1.0072,1.0072,1.0057,1.0057,70.498,70.93927244
1659798000,2022-08-06 15:00:00,CEUR/USDT,1.0051,1.0115,1.0051,1.0072,813.6554,820.97511777
1659794400,2022-08-06 14:00:00,CEUR/USDT,1.0067,1.0067,1.0041,1.0041,0.1697,0.17078577
1659790800,2022-08-06 13:00:00,CEUR/USDT,1.011,1.011,1.0073,1.0073,45.4032,45.81863928
1659787200,2022-08-06 12:00:00,CEUR/USDT,1.0064,1.011,1.0064,1.011,500.1787,505.65970618
1659783600,2022-08-06 11:00:00,CEUR/USDT,1.0109,1.011,1.0061,1.011,1915.2555,1935.46392452
1659780000,2022-08-06 10:00:00,CEUR/USDT,1.0093,1.011,1.0056,1.0109,936.9608,947.01634092
1659776400,2022-08-06 09:00:00,CEUR/USDT,1.0108,1.011,1.0019,1.0045,1224.3255,1231.95605363
1659772800,2022-08-06 08:00:00,CEUR/USDT,1.0149,1.015,1.0078,1.0078,77.288,78.15305785
1659769200,2022-08-06 07:00:00,CEUR/USDT,1.0148,1.0148,1.0148,1.0148,0,0
1659765600,2022-08-06 06:00:00,CEUR/USDT,1.0111,1.0148,1.0091,1.0148,1054.2144,1063.92585554
1659762000,2022-08-06 05:00:00,CEUR/USDT,1.015,1.015,1.015,1.015,0,0
1659758400,2022-08-06 04:00:00,CEUR/USDT,1.015,1.015,1.015,1.015,0,0
1659754800,2022-08-06 03:00:00,CEUR/USDT,1.015,1.015,1.015,1.015,0,0
1659751200,2022-08-06 02:00:00,CEUR/USDT,1.015,1.015,1.015,1.015,0,0
1659747600,2022-08-06 01:00:00,CEUR/USDT,1.0144,1.015,1.0144,1.015,18.3519,18.62261544
1659744000,2022-08-06 00:00:00,CEUR/USDT,1.0088,1.0101,1.0088,1.0101,348.2884,351.74793719
1659740400,2022-08-05 23:00:00,CEUR/USDT,1.0134,1.0134,1.0134,1.0134,0.1972,0.19984248
1659736800,2022-08-05 22:00:00,CEUR/USDT,1.0102,1.0102,1.008,1.008,1.5842,1.5972036
1659733200,2022-08-05 21:00:00,CEUR/USDT,1.0148,1.015,1.0095,1.015,1390.7102,1411.24508969
1659729600,2022-08-05 20:00:00,CEUR/USDT,1.0112,1.0159,1.0074,1.015,161.4918,163.72133459
1659726000,2022-08-05 19:00:00,CEUR/USDT,1.0084,1.0157,1.0083,1.0083,170.2969,171.87786451
1659722400,2022-08-05 18:00:00,CEUR/USDT,1.0113,1.0127,1.0103,1.0127,263.486,266.24739639
1659718800,2022-08-05 17:00:00,CEUR/USDT,1.009,1.0091,1.009,1.0091,16.1343,16.2801202
1659715200,2022-08-05 16:00:00,CEUR/USDT,1.0118,1.012,1.0057,1.0091,3518.9076,3547.8271399
1659711600,2022-08-05 15:00:00,CEUR/USDT,1.0068,1.012,1.0058,1.0058,744.381,751.61058698
1659708000,2022-08-05 14:00:00,CEUR/USDT,1.0098,1.0142,1,1.0112,3581.2923,3606.75417132
1659704400,2022-08-05 13:00:00,CEUR/USDT,1.0079,1.0142,1.0066,1.0091,3179.6928,3211.11418217
1659700800,2022-08-05 12:00:00,CEUR/USDT,1.014,1.014,1.0092,1.0092,11.1384,11.24759391
1659697200,2022-08-05 11:00:00,CEUR/USDT,1.014,1.014,1.011,1.011,121.5541,122.8915311
1659693600,2022-08-05 10:00:00,CEUR/USDT,1.014,1.014,1.014,1.014,0.436,0.442104
1659690000,2022-08-05 09:00:00,CEUR/USDT,1.0104,1.0104,1.0104,1.0104,98.0814,99.10144656
1659686400,2022-08-05 08:00:00,CEUR/USDT,1.0107,1.014,1.0107,1.014,150.7912,152.4072768
1659682800,2022-08-05 07:00:00,CEUR/USDT,1.014,1.014,1.0109,1.0109,622.1754,630.50711186
1659679200,2022-08-05 06:00:00,CEUR/USDT,1.014,1.014,1.014,1.014,333.33,337.99662
1659675600,2022-08-05 05:00:00,CEUR/USDT,1.0104,1.014,1.0104,1.014,31.0692,31.43168496
1659672000,2022-08-05 04:00:00,CEUR/USDT,1.014,1.014,1.0089,1.014,3.7176,3.76901298
1659668400,2022-08-05 03:00:00,CEUR/USDT,1.0107,1.0107,1.0107,1.0107,7.4753,7.55528571
1659664800,2022-08-05 02:00:00,CEUR/USDT,1.0075,1.014,1.0075,1.014,3.7294,3.7690197
1659661200,2022-08-05 01:00:00,CEUR/USDT,1.0125,1.014,1.0125,1.014,1270.5266,1288.26734674
1659657600,2022-08-05 00:00:00,CEUR/USDT,1.0062,1.0062,1.0062,1.0062,0,0
1659654000,2022-08-04 23:00:00,CEUR/USDT,1.0062,1.0062,1.0062,1.0062,0,0
1659650400,2022-08-04 22:00:00,CEUR/USDT,1.0062,1.0062,1.0062,1.0062,0,0
1659646800,2022-08-04 21:00:00,CEUR/USDT,1.0062,1.0062,1.0062,1.0062,0,0
1659643200,2022-08-04 20:00:00,CEUR/USDT,1.0089,1.0123,1.0062,1.0062,2618.4203,2640.69505448
1659639600,2022-08-04 19:00:00,CEUR/USDT,1.0058,1.0086,1.0058,1.0086,31.1258,31.33654248
1659636000,2022-08-04 18:00:00,CEUR/USDT,1.0083,1.0083,1.006,1.006,32.1243,32.32452027
1659632400,2022-08-04 17:00:00,CEUR/USDT,1.0071,1.0085,1.0071,1.0083,998.0932,1006.12772953
