https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UOS,Volume BTC
1644969600,2022-02-16 00:00:00,UOS/BTC,0.00002989,0.00003281,0.00002846,0.00003264,543866.2282874,16.6357557642799315
1644883200,2022-02-15 00:00:00,UOS/BTC,0.00002443,0.00002996,0.00002427,0.00002989,204989.62467097,5.5520822454891917
1644796800,2022-02-14 00:00:00,UOS/BTC,0.00002396,0.00002485,0.00002307,0.00002443,130721.56321552,3.1281533979473911
1644710400,2022-02-13 00:00:00,UOS/BTC,0.00002473,0.00002528,0.00002363,0.0000239,50001.58813864,1.2282342253790169
1644624000,2022-02-12 00:00:00,UOS/BTC,0.00002594,0.00002663,0.00002235,0.00002465,369167.73911792,8.9756758182047484
1644537600,2022-02-11 00:00:00,UOS/BTC,0.0000278,0.00002906,0.00002582,0.00002593,141458.59239463,3.9389160594140189
1644451200,2022-02-10 00:00:00,UOS/BTC,0.0000291,0.00002983,0.00002725,0.0000278,114852.00395885,3.2630965130007886
1644364800,2022-02-09 00:00:00,UOS/BTC,0.00002884,0.0000297,0.00002867,0.00002911,121664.46193486,3.5486445320149044
1644278400,2022-02-08 00:00:00,UOS/BTC,0.00002964,0.00003062,0.00002831,0.00002883,116216.74499296,3.4056740497930825
1644192000,2022-02-07 00:00:00,UOS/BTC,0.00002825,0.00003093,0.00002753,0.00002969,147810.51249474,4.3368087975480149
1644105600,2022-02-06 00:00:00,UOS/BTC,0.00002753,0.00002853,0.0000273,0.00002825,101456.46384461,2.8235880201679722
1644019200,2022-02-05 00:00:00,UOS/BTC,0.00002824,0.00002863,0.0000252,0.00002754,190251.5346456,5.242943708999953
1643932800,2022-02-04 00:00:00,UOS/BTC,0.00002924,0.00002951,0.00002614,0.00002822,132908.19941126,3.694056077530717
1643846400,2022-02-03 00:00:00,UOS/BTC,0.00002827,0.0000294,0.00002721,0.00002923,123895.44682961,3.4663876252621704
1643760000,2022-02-02 00:00:00,UOS/BTC,0.00002968,0.00003051,0.0000262,0.00002815,350616.03006973,9.9663800852275641
1643673600,2022-02-01 00:00:00,UOS/BTC,0.00002837,0.00003007,0.00002819,0.00002961,184334.14280789,5.3565004727820736
1643587200,2022-01-31 00:00:00,UOS/BTC,0.00002854,0.00002854,0.00002735,0.0000283,139091.53941063,3.867280463367221
1643500800,2022-01-30 00:00:00,UOS/BTC,0.00002748,0.00002984,0.00002705,0.00002854,135243.97749921,3.8635624012710169
1643414400,2022-01-29 00:00:00,UOS/BTC,0.00002767,0.00002815,0.00002675,0.0000275,84666.3628188,2.3237010618953611
1643328000,2022-01-28 00:00:00,UOS/BTC,0.00002688,0.00002793,0.00002633,0.00002767,136304.8588968,3.6843167134817385
1643241600,2022-01-27 00:00:00,UOS/BTC,0.000028,0.00002978,0.00002665,0.00002679,196765.5899002,5.4515744119899961
1643155200,2022-01-26 00:00:00,UOS/BTC,0.00002701,0.0000293,0.00002651,0.00002798,498207.08368479,13.9953553741361497
1643068800,2022-01-25 00:00:00,UOS/BTC,0.00002419,0.00002807,0.00002353,0.00002703,408542.28325705,10.5095478210882877
1642982400,2022-01-24 00:00:00,UOS/BTC,0.00002496,0.00002568,0.00002335,0.0000243,478426.94818422,11.6168847952370169
1642896000,2022-01-23 00:00:00,UOS/BTC,0.00002305,0.00002605,0.00002264,0.00002486,332682.9225406,8.1894519828867272
1642809600,2022-01-22 00:00:00,UOS/BTC,0.00002522,0.00002528,0.00002141,0.000023,711801.24147523,16.6936976291542864
1642723200,2022-01-21 00:00:00,UOS/BTC,0.00002794,0.00002966,0.0000243,0.00002511,874250.37967472,22.9324400459912063
1642636800,2022-01-20 00:00:00,UOS/BTC,0.00002805,0.00003092,0.0000271,0.00002793,358180.03289641,10.1625467767699696
1642550400,2022-01-19 00:00:00,UOS/BTC,0.00002919,0.00002967,0.00002751,0.00002805,195713.69477281,5.5584773686498829
1642464000,2022-01-18 00:00:00,UOS/BTC,0.00002909,0.00002973,0.00002748,0.00002923,209330.10557971,6.0111316076445416
1642377600,2022-01-17 00:00:00,UOS/BTC,0.00003051,0.00003084,0.00002848,0.00002917,177762.24178322,5.2545002319609539
1642291200,2022-01-16 00:00:00,UOS/BTC,0.00003161,0.00003185,0.00002964,0.00003048,171549.4520585,5.2572142479886511
1642204800,2022-01-15 00:00:00,UOS/BTC,0.0000302,0.00003181,0.00002955,0.00003161,107047.43728374,3.2899973506700175
1642118400,2022-01-14 00:00:00,UOS/BTC,0.00003043,0.00003126,0.00002965,0.00003017,115497.09535211,3.5085900063805768
1642032000,2022-01-13 00:00:00,UOS/BTC,0.00003078,0.00003266,0.00003023,0.00003045,211892.33069273,6.6497971355011556
1641945600,2022-01-12 00:00:00,UOS/BTC,0.0000289,0.00003385,0.00002876,0.00003078,417094.13495828,13.1586254667501783
1641859200,2022-01-11 00:00:00,UOS/BTC,0.00002718,0.00002961,0.00002618,0.00002883,251437.40521762,6.9160070707003359
1641772800,2022-01-10 00:00:00,UOS/BTC,0.00002986,0.00003008,0.00002639,0.00002718,403981.03124581,11.1552557805169201
1641686400,2022-01-09 00:00:00,UOS/BTC,0.00002872,0.00003033,0.00002837,0.00002986,171869.42263173,5.0741015067095225
1641600000,2022-01-08 00:00:00,UOS/BTC,0.00003041,0.00003264,0.00002841,0.00002887,356156.53778325,10.7215823108590405
1641513600,2022-01-07 00:00:00,UOS/BTC,0.00003274,0.00003387,0.00002988,0.00003044,398714.56293015,12.6138038895028422
1641427200,2022-01-06 00:00:00,UOS/BTC,0.00003134,0.00003307,0.00002997,0.00003266,289783.214324,9.0259892420953024
1641340800,2022-01-05 00:00:00,UOS/BTC,0.00003171,0.00003251,0.00003038,0.00003134,274117.4395411,8.5811996241426306
1641254400,2022-01-04 00:00:00,UOS/BTC,0.00003317,0.00003338,0.00003041,0.00003176,235021.87526484,7.4394702572018734
1641168000,2022-01-03 00:00:00,UOS/BTC,0.00003298,0.00003367,0.00003195,0.00003317,124243.23650216,4.0800660767704125
1641081600,2022-01-02 00:00:00,UOS/BTC,0.00003316,0.00003415,0.00003261,0.00003297,178539.80488346,5.9213991996527996
1640995200,2022-01-01 00:00:00,UOS/BTC,0.0000338,0.00003442,0.00003213,0.00003314,199935.01900906,6.6602130345614704
1640908800,2021-12-31 00:00:00,UOS/BTC,0.00003148,0.00003418,0.00003133,0.0000338,215275.28204258,7.1177383121579868
1640822400,2021-12-30 00:00:00,UOS/BTC,0.0000332,0.00003353,0.00003076,0.00003143,232666.2203286,7.4078446917347891
1640736000,2021-12-29 00:00:00,UOS/BTC,0.00003544,0.00003547,0.00003253,0.00003319,202252.42223869,6.8983491768149009
1640649600,2021-12-28 00:00:00,UOS/BTC,0.00003401,0.00003789,0.00003327,0.00003544,293258.49758667,10.3814274885723128
