https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KNC,Volume EUR
1660712400,2022-08-17 05:00:00,KNC/EUR,1.63951,1.63951,1.63951,1.63951,0.00000000,0.0
1660708800,2022-08-17 04:00:00,KNC/EUR,1.63951,1.63951,1.63951,1.63951,67.68797994,110.97511999142941
1660705200,2022-08-17 03:00:00,KNC/EUR,1.63559,1.63559,1.63559,1.63559,0.00000000,0.0
1660701600,2022-08-17 02:00:00,KNC/EUR,1.63559,1.63559,1.63559,1.63559,0.00000000,0.0
1660698000,2022-08-17 01:00:00,KNC/EUR,1.63559,1.63559,1.63559,1.63559,0.00000000,0.0
1660694400,2022-08-17 00:00:00,KNC/EUR,1.63559,1.63559,1.63559,1.63559,0.00000000,0.0
1660690800,2022-08-16 23:00:00,KNC/EUR,1.63559,1.63559,1.63559,1.63559,0.00000000,0.0
1660687200,2022-08-16 22:00:00,KNC/EUR,1.63559,1.63559,1.63559,1.63559,0.00000000,0.0
1660683600,2022-08-16 21:00:00,KNC/EUR,1.63559,1.63559,1.63559,1.63559,21.80864398,35.6700000072482
1660680000,2022-08-16 20:00:00,KNC/EUR,1.62000,1.62000,1.62000,1.62000,0.00000000,0.0
1660676400,2022-08-16 19:00:00,KNC/EUR,1.62000,1.62000,1.62000,1.62000,0.00000000,0.0
1660672800,2022-08-16 18:00:00,KNC/EUR,1.62000,1.62000,1.62000,1.62000,0.00000000,0.0
1660669200,2022-08-16 17:00:00,KNC/EUR,1.62000,1.62000,1.62000,1.62000,0.00000000,0.0
1660665600,2022-08-16 16:00:00,KNC/EUR,1.59068,1.62000,1.59068,1.62000,172.06503441,278.7453557442
1660662000,2022-08-16 15:00:00,KNC/EUR,1.62051,1.62051,1.62051,1.62051,15.89082449,25.751239994289897
1660658400,2022-08-16 14:00:00,KNC/EUR,1.63441,1.63441,1.63441,1.63441,0.00000000,0.0
1660654800,2022-08-16 13:00:00,KNC/EUR,1.63441,1.63441,1.63441,1.63441,0.00000000,0.0
1660651200,2022-08-16 12:00:00,KNC/EUR,1.63441,1.63441,1.63441,1.63441,0.00000000,0.0
1660647600,2022-08-16 11:00:00,KNC/EUR,1.63441,1.63441,1.63441,1.63441,0.00000000,0.0
1660644000,2022-08-16 10:00:00,KNC/EUR,1.63441,1.63441,1.63441,1.63441,22.11807319,36.1500000024679
1660640400,2022-08-16 09:00:00,KNC/EUR,1.62626,1.62626,1.62626,1.62626,70.53057837,114.7010583799962
1660636800,2022-08-16 08:00:00,KNC/EUR,1.61588,1.61588,1.61588,1.61588,0.00000000,0.0
1660633200,2022-08-16 07:00:00,KNC/EUR,1.60834,1.61588,1.60834,1.61588,122.74655883,198.3437094822204
1660629600,2022-08-16 06:00:00,KNC/EUR,1.59977,1.60000,1.59977,1.60000,209.00022116,334.40035385600004
1660626000,2022-08-16 05:00:00,KNC/EUR,1.58200,1.58200,1.58200,1.58200,20.00000000,31.64
1660622400,2022-08-16 04:00:00,KNC/EUR,1.60879,1.60879,1.60526,1.60526,161.22276204,258.8044509923304
1660618800,2022-08-16 03:00:00,KNC/EUR,1.60879,1.60879,1.60879,1.60879,155.02423346,249.4014365481134
1660615200,2022-08-16 02:00:00,KNC/EUR,1.62681,1.62681,1.62681,1.62681,0.00000000,0.0
1660611600,2022-08-16 01:00:00,KNC/EUR,1.62681,1.62681,1.62681,1.62681,0.00000000,0.0
1660608000,2022-08-16 00:00:00,KNC/EUR,1.62681,1.62681,1.62681,1.62681,0.00000000,0.0
1660604400,2022-08-15 23:00:00,KNC/EUR,1.62681,1.62681,1.62681,1.62681,0.00000000,0.0
1660600800,2022-08-15 22:00:00,KNC/EUR,1.62681,1.62681,1.62681,1.62681,0.00000000,0.0
1660597200,2022-08-15 21:00:00,KNC/EUR,1.62681,1.62681,1.62681,1.62681,0.00000000,0.0
1660593600,2022-08-15 20:00:00,KNC/EUR,1.62681,1.62681,1.62681,1.62681,21.78094841,35.433464682872106
1660590000,2022-08-15 19:00:00,KNC/EUR,1.62981,1.62981,1.61807,1.61807,240.86962650,389.743916550855
1660586400,2022-08-15 18:00:00,KNC/EUR,1.60879,1.60879,1.60879,1.60879,0.00000000,0.0
1660582800,2022-08-15 17:00:00,KNC/EUR,1.60879,1.60879,1.60879,1.60879,0.00000000,0.0
1660579200,2022-08-15 16:00:00,KNC/EUR,1.60879,1.60879,1.60879,1.60879,0.00000000,0.0
1660575600,2022-08-15 15:00:00,KNC/EUR,1.60879,1.60879,1.60879,1.60879,0.00000000,0.0
1660572000,2022-08-15 14:00:00,KNC/EUR,1.60879,1.60879,1.60879,1.60879,0.00000000,0.0
1660568400,2022-08-15 13:00:00,KNC/EUR,1.60879,1.60879,1.60879,1.60879,0.00000000,0.0
1660564800,2022-08-15 12:00:00,KNC/EUR,1.60879,1.60879,1.60879,1.60879,180.00000000,289.5822
1660561200,2022-08-15 11:00:00,KNC/EUR,1.65435,1.71419,1.65435,1.66525,516.55458360,860.1925203398999
1660557600,2022-08-15 10:00:00,KNC/EUR,1.65435,1.65435,1.62511,1.62511,53.01219144,86.1506424310584
1660554000,2022-08-15 09:00:00,KNC/EUR,1.61840,1.65701,1.60879,1.65701,702.20490775,1163.5605541908276
1660550400,2022-08-15 08:00:00,KNC/EUR,1.61616,1.65978,1.61616,1.65978,554.57840349,920.4781425446323
1660546800,2022-08-15 07:00:00,KNC/EUR,1.62500,1.62500,1.61869,1.61869,85.26837191,138.02306092699789
1660543200,2022-08-15 06:00:00,KNC/EUR,1.68200,1.68200,1.68200,1.68200,0.00000000,0.0
1660539600,2022-08-15 05:00:00,KNC/EUR,1.70879,1.70879,1.68200,1.68200,203.14120484,341.68350654088
1660536000,2022-08-15 04:00:00,KNC/EUR,1.69419,1.72224,1.69419,1.70879,967.06583788,1652.5124331109653
1660532400,2022-08-15 03:00:00,KNC/EUR,1.69000,1.69000,1.69000,1.69000,0.00000000,0.0
1660528800,2022-08-15 02:00:00,KNC/EUR,1.68185,1.69000,1.68185,1.69000,1296.22840797,2190.6260094693
1660525200,2022-08-15 01:00:00,KNC/EUR,1.60378,1.60378,1.60378,1.60378,0.00000000,0.0
1660521600,2022-08-15 00:00:00,KNC/EUR,1.60378,1.60378,1.60378,1.60378,22.16065468,35.5408147626904
1660518000,2022-08-14 23:00:00,KNC/EUR,1.61979,1.61979,1.61979,1.61979,0.00000000,0.0
1660514400,2022-08-14 22:00:00,KNC/EUR,1.61979,1.61979,1.61979,1.61979,0.00000000,0.0
1660510800,2022-08-14 21:00:00,KNC/EUR,1.61979,1.61979,1.61979,1.61979,0.00000000,0.0
1660507200,2022-08-14 20:00:00,KNC/EUR,1.61979,1.61979,1.61979,1.61979,69.88375653,113.1970099897287
1660503600,2022-08-14 19:00:00,KNC/EUR,1.61059,1.61059,1.61059,1.61059,0.00000000,0.0
1660500000,2022-08-14 18:00:00,KNC/EUR,1.60105,1.61059,1.60105,1.61059,229.76137699,370.0513761663241
1660496400,2022-08-14 17:00:00,KNC/EUR,1.60106,1.60106,1.60106,1.60106,22.58292510,36.156618060606
1660492800,2022-08-14 16:00:00,KNC/EUR,1.66922,1.66922,1.61054,1.61054,5043.74813179,8123.158116173067
1660489200,2022-08-14 15:00:00,KNC/EUR,1.66710,1.66710,1.66710,1.66710,0.00000000,0.0
1660485600,2022-08-14 14:00:00,KNC/EUR,1.66710,1.66710,1.66710,1.66710,0.00000000,0.0
1660482000,2022-08-14 13:00:00,KNC/EUR,1.66710,1.66710,1.66710,1.66710,0.00000000,0.0
1660478400,2022-08-14 12:00:00,KNC/EUR,1.66712,1.66712,1.66710,1.66710,48.68130482,81.156603265422
1660474800,2022-08-14 11:00:00,KNC/EUR,1.68749,1.68749,1.68749,1.68749,22.10383469,37.300000001028096
1660471200,2022-08-14 10:00:00,KNC/EUR,1.68277,1.68277,1.68277,1.68277,0.00000000,0.0
1660467600,2022-08-14 09:00:00,KNC/EUR,1.68277,1.68277,1.68277,1.68277,0.00000000,0.0
1660464000,2022-08-14 08:00:00,KNC/EUR,1.68277,1.68277,1.68277,1.68277,66.72254134,112.27869089071181
1660460400,2022-08-14 07:00:00,KNC/EUR,1.68378,1.68749,1.68378,1.68385,195.15022541,328.6037070566285
1660456800,2022-08-14 06:00:00,KNC/EUR,1.65075,1.65075,1.65075,1.65075,0.00000000,0.0
1660453200,2022-08-14 05:00:00,KNC/EUR,1.65075,1.65075,1.65075,1.65075,22.24156600,36.715265074499996
1660449600,2022-08-14 04:00:00,KNC/EUR,1.64934,1.64934,1.64934,1.64934,74.85896819,123.4678905944946
1660446000,2022-08-14 03:00:00,KNC/EUR,1.60357,1.60357,1.60357,1.60357,0.00000000,0.0
1660442400,2022-08-14 02:00:00,KNC/EUR,1.60357,1.60357,1.60357,1.60357,0.00000000,0.0
1660438800,2022-08-14 01:00:00,KNC/EUR,1.60357,1.60357,1.60357,1.60357,0.00000000,0.0
1660435200,2022-08-14 00:00:00,KNC/EUR,1.60357,1.60357,1.60357,1.60357,0.00000000,0.0
1660431600,2022-08-13 23:00:00,KNC/EUR,1.64281,1.64281,1.60357,1.60357,47.00000000,75.36779
1660428000,2022-08-13 22:00:00,KNC/EUR,1.68748,1.68748,1.68748,1.68748,0.00000000,0.0
1660424400,2022-08-13 21:00:00,KNC/EUR,1.68748,1.68748,1.68748,1.68748,0.00000000,0.0
1660420800,2022-08-13 20:00:00,KNC/EUR,1.68378,1.68748,1.68378,1.68748,97.15404237,163.9455034185276
1660417200,2022-08-13 19:00:00,KNC/EUR,1.64977,1.64977,1.64977,1.64977,0.00000000,0.0
1660413600,2022-08-13 18:00:00,KNC/EUR,1.64977,1.64977,1.64977,1.64977,60.82355088,100.34486953529759
1660410000,2022-08-13 17:00:00,KNC/EUR,1.64281,1.64281,1.64281,1.64281,0.00000000,0.0
1660406400,2022-08-13 16:00:00,KNC/EUR,1.64281,1.64281,1.64281,1.64281,22.46136013,36.8997470351653
1660402800,2022-08-13 15:00:00,KNC/EUR,1.65396,1.65396,1.65396,1.65396,0.00000000,0.0
1660399200,2022-08-13 14:00:00,KNC/EUR,1.65396,1.65396,1.65396,1.65396,0.00000000,0.0
1660395600,2022-08-13 13:00:00,KNC/EUR,1.65396,1.65396,1.65396,1.65396,96.91018591,160.2855710877036
1660392000,2022-08-13 12:00:00,KNC/EUR,1.66666,1.66666,1.66666,1.66666,22.58292510,37.638057947166004
1660388400,2022-08-13 11:00:00,KNC/EUR,1.63454,1.63454,1.63454,1.63454,0.00000000,0.0
1660384800,2022-08-13 10:00:00,KNC/EUR,1.63454,1.63454,1.63454,1.63454,0.00000000,0.0
1660381200,2022-08-13 09:00:00,KNC/EUR,1.63454,1.63454,1.63454,1.63454,109.67683082,179.2711670485228
1660377600,2022-08-13 08:00:00,KNC/EUR,1.63503,1.63503,1.63503,1.63503,0.00000000,0.0
1660374000,2022-08-13 07:00:00,KNC/EUR,1.64535,1.64535,1.63503,1.63503,275.51776555,450.47981220721647
1660370400,2022-08-13 06:00:00,KNC/EUR,1.63242,1.63242,1.63242,1.63242,0.00000000,0.0
1660366800,2022-08-13 05:00:00,KNC/EUR,1.63242,1.63242,1.63242,1.63242,56.59219957,92.3822384220594
1660363200,2022-08-13 04:00:00,KNC/EUR,1.62517,1.62517,1.62517,1.62517,0.00000000,0.0
1660359600,2022-08-13 03:00:00,KNC/EUR,1.65000,1.65037,1.62517,1.62517,259.25272153,421.32974544891005
1660356000,2022-08-13 02:00:00,KNC/EUR,1.64138,1.64905,1.64138,1.64905,603.17235116,994.6613656803978
1660352400,2022-08-13 01:00:00,KNC/EUR,1.64041,1.64042,1.64041,1.64042,4946.03225682,8113.570234732664
1660348800,2022-08-13 00:00:00,KNC/EUR,1.64772,1.64772,1.64772,1.64772,0.00000000,0.0
1660345200,2022-08-12 23:00:00,KNC/EUR,1.64772,1.64772,1.64772,1.64772,0.00000000,0.0
1660341600,2022-08-12 22:00:00,KNC/EUR,1.64772,1.64772,1.64772,1.64772,0.00000000,0.0
1660338000,2022-08-12 21:00:00,KNC/EUR,1.63178,1.64772,1.63178,1.64772,93.48542664,154.0378071832608
1660334400,2022-08-12 20:00:00,KNC/EUR,1.64000,1.64000,1.64000,1.64000,60.82355088,99.7506234432
1660330800,2022-08-12 19:00:00,KNC/EUR,1.63111,1.63111,1.63111,1.63111,0.00000000,0.0
1660327200,2022-08-12 18:00:00,KNC/EUR,1.63111,1.63111,1.63111,1.63111,0.00000000,0.0
1660323600,2022-08-12 17:00:00,KNC/EUR,1.63111,1.63111,1.63111,1.63111,120.89103679,197.18657901853692
1660320000,2022-08-12 16:00:00,KNC/EUR,1.61209,1.61209,1.61209,1.61209,0.00000000,0.0
1660316400,2022-08-12 15:00:00,KNC/EUR,1.61209,1.61209,1.61209,1.61209,0.00000000,0.0
1660312800,2022-08-12 14:00:00,KNC/EUR,1.61209,1.61209,1.61209,1.61209,0.00000000,0.0
1660309200,2022-08-12 13:00:00,KNC/EUR,1.61209,1.61209,1.61209,1.61209,23.49080000,37.869283772
1660305600,2022-08-12 12:00:00,KNC/EUR,1.57475,1.60240,1.57475,1.60240,179.57108136,287.744700771264
1660302000,2022-08-12 11:00:00,KNC/EUR,1.62155,1.62155,1.62155,1.62155,0.00000000,0.0
1660298400,2022-08-12 10:00:00,KNC/EUR,1.62155,1.62155,1.62155,1.62155,0.00000000,0.0
1660294800,2022-08-12 09:00:00,KNC/EUR,1.62155,1.62155,1.62155,1.62155,0.00000000,0.0
1660291200,2022-08-12 08:00:00,KNC/EUR,1.62155,1.62155,1.62155,1.62155,0.00000000,0.0
1660287600,2022-08-12 07:00:00,KNC/EUR,1.62155,1.62155,1.62155,1.62155,0.00000000,0.0
1660284000,2022-08-12 06:00:00,KNC/EUR,1.62155,1.62155,1.62155,1.62155,0.00000000,0.0
1660280400,2022-08-12 05:00:00,KNC/EUR,1.62155,1.62155,1.62155,1.62155,0.00000000,0.0
1660276800,2022-08-12 04:00:00,KNC/EUR,1.62155,1.62155,1.62155,1.62155,17.46000000,28.312263
1660273200,2022-08-12 03:00:00,KNC/EUR,1.62549,1.62549,1.62549,1.62549,0.00000000,0.0
1660269600,2022-08-12 02:00:00,KNC/EUR,1.62549,1.62549,1.62549,1.62549,95.83860000,155.78468591400002
1660266000,2022-08-12 01:00:00,KNC/EUR,1.61715,1.61715,1.61715,1.61715,30.91859134,49.999999985481004
1660262400,2022-08-12 00:00:00,KNC/EUR,1.59595,1.59595,1.58580,1.58599,202.24862094,320.7642903246306
1660258800,2022-08-11 23:00:00,KNC/EUR,1.66420,1.66420,1.66420,1.66420,0.00000000,0.0
1660255200,2022-08-11 22:00:00,KNC/EUR,1.63802,1.66420,1.63802,1.66420,511.07826866,850.5364547039719
1660251600,2022-08-11 21:00:00,KNC/EUR,1.63333,1.63456,1.63333,1.63456,27.93595425,45.66299337888
1660248000,2022-08-11 20:00:00,KNC/EUR,1.58600,1.62958,1.58600,1.62958,24.22884455,39.482840501789006
1660244400,2022-08-11 19:00:00,KNC/EUR,1.62790,1.62958,1.62789,1.62958,336.69887298,548.6777494307483
1660240800,2022-08-11 18:00:00,KNC/EUR,1.62603,1.62603,1.62603,1.62603,0.00000000,0.0
1660237200,2022-08-11 17:00:00,KNC/EUR,1.62603,1.62603,1.62603,1.62603,0.00000000,0.0
1660233600,2022-08-11 16:00:00,KNC/EUR,1.62603,1.62603,1.62603,1.62603,100.00000000,162.603
1660230000,2022-08-11 15:00:00,KNC/EUR,1.62050,1.62050,1.62050,1.62050,0.00000000,0.0
1660226400,2022-08-11 14:00:00,KNC/EUR,1.65411,1.66740,1.62050,1.62050,5122.47079594,8300.963924820771
1660222800,2022-08-11 13:00:00,KNC/EUR,1.60484,1.60484,1.60484,1.60484,33.13072262,53.1695088894808
1660219200,2022-08-11 12:00:00,KNC/EUR,1.61870,1.61870,1.61870,1.61870,0.00000000,0.0
1660215600,2022-08-11 11:00:00,KNC/EUR,1.62537,1.62537,1.61870,1.61870,42.92508472,69.482834636264
1660212000,2022-08-11 10:00:00,KNC/EUR,1.62151,1.62151,1.62151,1.62151,34.70797514,56.279328769261404
1660208400,2022-08-11 09:00:00,KNC/EUR,1.66050,1.66050,1.66050,1.66050,0.00000000,0.0
1660204800,2022-08-11 08:00:00,KNC/EUR,1.66049,1.66050,1.66049,1.66050,825.00000000,1369.9125000000001
1660201200,2022-08-11 07:00:00,KNC/EUR,1.66050,1.66050,1.66050,1.66050,0.00000000,0.0
1660197600,2022-08-11 06:00:00,KNC/EUR,1.66050,1.66050,1.66050,1.66050,0.00000000,0.0
1660194000,2022-08-11 05:00:00,KNC/EUR,1.66775,1.66941,1.66050,1.66050,5262.79530258,8738.87159993409
1660190400,2022-08-11 04:00:00,KNC/EUR,1.67119,1.67119,1.67119,1.67119,100.00000000,167.119
1660186800,2022-08-11 03:00:00,KNC/EUR,1.67950,1.67950,1.67950,1.67950,7.00000000,11.756499999999999
1660183200,2022-08-11 02:00:00,KNC/EUR,1.65538,1.65538,1.65538,1.65538,0.00000000,0.0
1660179600,2022-08-11 01:00:00,KNC/EUR,1.68000,1.70000,1.64453,1.65538,7207.82551859,11931.690206963514
1660176000,2022-08-11 00:00:00,KNC/EUR,1.58400,1.65000,1.58400,1.65000,1210.00096666,1996.5015949889998
1660172400,2022-08-10 23:00:00,KNC/EUR,1.56000,1.57000,1.56000,1.57000,253.33333333,397.7333333281
1660168800,2022-08-10 22:00:00,KNC/EUR,1.55000,1.55000,1.55000,1.55000,0.00000000,0.0
1660165200,2022-08-10 21:00:00,KNC/EUR,1.55000,1.55000,1.55000,1.55000,0.00000000,0.0
1660161600,2022-08-10 20:00:00,KNC/EUR,1.54771,1.55000,1.54771,1.55000,290.20391013,449.8160607015
1660158000,2022-08-10 19:00:00,KNC/EUR,1.55000,1.55000,1.55000,1.55000,0.00000000,0.0
1660154400,2022-08-10 18:00:00,KNC/EUR,1.55000,1.55000,1.55000,1.55000,20.00000000,31.0
1660150800,2022-08-10 17:00:00,KNC/EUR,1.54250,1.54250,1.54250,1.54250,0.00000000,0.0
1660147200,2022-08-10 16:00:00,KNC/EUR,1.54250,1.54250,1.54250,1.54250,22.51539708,34.7299999959
1660143600,2022-08-10 15:00:00,KNC/EUR,1.53336,1.53336,1.53336,1.53336,0.00000000,0.0
1660140000,2022-08-10 14:00:00,KNC/EUR,1.53336,1.53336,1.53336,1.53336,0.00000000,0.0
1660136400,2022-08-10 13:00:00,KNC/EUR,1.47417,1.53336,1.47417,1.53336,5321.17702738,8159.280006703398
1660132800,2022-08-10 12:00:00,KNC/EUR,1.49625,1.49625,1.47417,1.47417,29.58861126,43.6186430611542
1660129200,2022-08-10 11:00:00,KNC/EUR,1.51602,1.51602,1.51602,1.51602,0.00000000,0.0
1660125600,2022-08-10 10:00:00,KNC/EUR,1.51602,1.51602,1.51602,1.51602,9.84510098,14.925369987699598
1660122000,2022-08-10 09:00:00,KNC/EUR,1.49314,1.49314,1.49314,1.49314,0.00000000,0.0
1660118400,2022-08-10 08:00:00,KNC/EUR,1.49159,1.49314,1.49159,1.49314,40.85249733,60.998497863316196
1660114800,2022-08-10 07:00:00,KNC/EUR,1.46705,1.46705,1.46705,1.46705,0.00000000,0.0
1660111200,2022-08-10 06:00:00,KNC/EUR,1.46705,1.46705,1.46705,1.46705,76.64469236,112.44159592673799
1660107600,2022-08-10 05:00:00,KNC/EUR,1.46030,1.46030,1.46030,1.46030,0.00000000,0.0
1660104000,2022-08-10 04:00:00,KNC/EUR,1.46030,1.46030,1.46030,1.46030,0.00000000,0.0
1660100400,2022-08-10 03:00:00,KNC/EUR,1.46031,1.46031,1.46030,1.46030,2762.19416510,4033.63213929553
1660096800,2022-08-10 02:00:00,KNC/EUR,1.45391,1.45391,1.45391,1.45391,0.00000000,0.0
1660093200,2022-08-10 01:00:00,KNC/EUR,1.45391,1.45391,1.45391,1.45391,0.00000000,0.0
1660089600,2022-08-10 00:00:00,KNC/EUR,1.45392,1.45392,1.45391,1.45391,2677.26307322,3892.4995547852905
1660086000,2022-08-09 23:00:00,KNC/EUR,1.49688,1.49688,1.49688,1.49688,0.00000000,0.0
1660082400,2022-08-09 22:00:00,KNC/EUR,1.49688,1.49688,1.49688,1.49688,0.00000000,0.0
1660078800,2022-08-09 21:00:00,KNC/EUR,1.49688,1.49688,1.49688,1.49688,75.40105327,112.86632861879761
1660075200,2022-08-09 20:00:00,KNC/EUR,1.48012,1.48012,1.48012,1.48012,0.00000000,0.0
1660071600,2022-08-09 19:00:00,KNC/EUR,1.48012,1.48012,1.48012,1.48012,0.00000000,0.0
1660068000,2022-08-09 18:00:00,KNC/EUR,1.48012,1.48012,1.48012,1.48012,0.00000000,0.0
1660064400,2022-08-09 17:00:00,KNC/EUR,1.48012,1.48012,1.48012,1.48012,0.00000000,0.0
1660060800,2022-08-09 16:00:00,KNC/EUR,1.48012,1.48012,1.48012,1.48012,0.00000000,0.0
1660057200,2022-08-09 15:00:00,KNC/EUR,1.48012,1.48012,1.48012,1.48012,22.89228633,33.883330842759605
1660053600,2022-08-09 14:00:00,KNC/EUR,1.49734,1.49734,1.46850,1.46852,177.77007791,261.0589148123932
1660050000,2022-08-09 13:00:00,KNC/EUR,1.51636,1.51636,1.50000,1.50000,598.94752769,898.421291535
1660046400,2022-08-09 12:00:00,KNC/EUR,1.51636,1.51636,1.51636,1.51636,95.17337219,144.31709465402838
1660042800,2022-08-09 11:00:00,KNC/EUR,1.56985,1.56985,1.56985,1.56985,0.00000000,0.0
1660039200,2022-08-09 10:00:00,KNC/EUR,1.56985,1.56985,1.56985,1.56985,0.00000000,0.0
1660035600,2022-08-09 09:00:00,KNC/EUR,1.56985,1.56985,1.56985,1.56985,47.77070000,74.99283339499999
1660032000,2022-08-09 08:00:00,KNC/EUR,1.58120,1.58120,1.58120,1.58120,0.00000000,0.0
1660028400,2022-08-09 07:00:00,KNC/EUR,1.58102,1.58120,1.58102,1.58120,4952.11221030,7830.279826926359
1660024800,2022-08-09 06:00:00,KNC/EUR,1.57501,1.57501,1.57500,1.57500,650.78755832,1024.990404354
1660021200,2022-08-09 05:00:00,KNC/EUR,1.54912,1.54912,1.54912,1.54912,0.00000000,0.0
1660017600,2022-08-09 04:00:00,KNC/EUR,1.54912,1.54912,1.54912,1.54912,0.00000000,0.0
1660014000,2022-08-09 03:00:00,KNC/EUR,1.54912,1.54912,1.54912,1.54912,0.00000000,0.0
1660010400,2022-08-09 02:00:00,KNC/EUR,1.54912,1.54912,1.54912,1.54912,21.85070184,33.8493592343808
1660006800,2022-08-09 01:00:00,KNC/EUR,1.55301,1.55301,1.55301,1.55301,0.00000000,0.0
1660003200,2022-08-09 00:00:00,KNC/EUR,1.55301,1.55301,1.55301,1.55301,0.00000000,0.0
1659999600,2022-08-08 23:00:00,KNC/EUR,1.55301,1.55301,1.55301,1.55301,0.00000000,0.0
1659996000,2022-08-08 22:00:00,KNC/EUR,1.55301,1.55301,1.55301,1.55301,0.00000000,0.0
1659992400,2022-08-08 21:00:00,KNC/EUR,1.55301,1.55301,1.55301,1.55301,0.00000000,0.0
1659988800,2022-08-08 20:00:00,KNC/EUR,1.55301,1.55301,1.55301,1.55301,0.00000000,0.0
1659985200,2022-08-08 19:00:00,KNC/EUR,1.55301,1.55301,1.55301,1.55301,0.00000000,0.0
1659981600,2022-08-08 18:00:00,KNC/EUR,1.55301,1.55301,1.55301,1.55301,0.00000000,0.0
1659978000,2022-08-08 17:00:00,KNC/EUR,1.55301,1.55301,1.55301,1.55301,0.00000000,0.0
1659974400,2022-08-08 16:00:00,KNC/EUR,1.53798,1.55301,1.50001,1.55301,215.96443700,335.39493030537
1659970800,2022-08-08 15:00:00,KNC/EUR,1.60000,1.60000,1.60000,1.60000,0.00000000,0.0
1659967200,2022-08-08 14:00:00,KNC/EUR,1.60000,1.60000,1.60000,1.60000,0.00000000,0.0
1659963600,2022-08-08 13:00:00,KNC/EUR,1.60000,1.60000,1.60000,1.60000,0.00000000,0.0
1659960000,2022-08-08 12:00:00,KNC/EUR,1.60000,1.60000,1.60000,1.60000,0.00000000,0.0
1659956400,2022-08-08 11:00:00,KNC/EUR,1.59391,1.60000,1.59391,1.60000,241.11940000,385.79104000000007
1659952800,2022-08-08 10:00:00,KNC/EUR,1.59391,1.59391,1.59391,1.59391,0.00000000,0.0
1659949200,2022-08-08 09:00:00,KNC/EUR,1.59300,1.59391,1.59300,1.59391,52.07912461,83.0094375071251
1659945600,2022-08-08 08:00:00,KNC/EUR,1.56050,1.56050,1.56050,1.56050,0.00000000,0.0
1659942000,2022-08-08 07:00:00,KNC/EUR,1.56050,1.56050,1.56050,1.56050,0.00000000,0.0
1659938400,2022-08-08 06:00:00,KNC/EUR,1.56050,1.56050,1.56050,1.56050,0.00000000,0.0
1659934800,2022-08-08 05:00:00,KNC/EUR,1.56050,1.56050,1.56050,1.56050,607.76119402,948.4113432682099
1659931200,2022-08-08 04:00:00,KNC/EUR,1.56050,1.56050,1.56050,1.56050,940.00000000,1466.87
1659927600,2022-08-08 03:00:00,KNC/EUR,1.55250,1.55250,1.55250,1.55250,0.00000000,0.0
1659924000,2022-08-08 02:00:00,KNC/EUR,1.55250,1.55250,1.55250,1.55250,0.00000000,0.0
1659920400,2022-08-08 01:00:00,KNC/EUR,1.55250,1.55250,1.55250,1.55250,0.00000000,0.0
1659916800,2022-08-08 00:00:00,KNC/EUR,1.55226,1.55250,1.55226,1.55250,1841.06970506,2858.2607171056497
1659913200,2022-08-07 23:00:00,KNC/EUR,1.55250,1.55250,1.55250,1.55250,0.00000000,0.0
1659909600,2022-08-07 22:00:00,KNC/EUR,1.55250,1.55250,1.55250,1.55250,0.00000000,0.0
1659906000,2022-08-07 21:00:00,KNC/EUR,1.55250,1.55250,1.55250,1.55250,0.00000000,0.0
1659902400,2022-08-07 20:00:00,KNC/EUR,1.55250,1.55250,1.55250,1.55250,10.61796201,16.484386020524997
1659898800,2022-08-07 19:00:00,KNC/EUR,1.55091,1.55091,1.55091,1.55091,0.00000000,0.0
1659895200,2022-08-07 18:00:00,KNC/EUR,1.55091,1.55091,1.55091,1.55091,21.90326969,33.9699999949179
1659891600,2022-08-07 17:00:00,KNC/EUR,1.53743,1.53743,1.53743,1.53743,0.00000000,0.0
1659888000,2022-08-07 16:00:00,KNC/EUR,1.53743,1.53743,1.53743,1.53743,0.00000000,0.0
1659884400,2022-08-07 15:00:00,KNC/EUR,1.53743,1.53743,1.53743,1.53743,0.00000000,0.0
1659880800,2022-08-07 14:00:00,KNC/EUR,1.53744,1.53744,1.53743,1.53743,4866.11221031,7481.306895496903
1659877200,2022-08-07 13:00:00,KNC/EUR,1.53432,1.53432,1.53432,1.53432,0.00000000,0.0
1659873600,2022-08-07 12:00:00,KNC/EUR,1.53432,1.53432,1.53432,1.53432,0.00000000,0.0
1659870000,2022-08-07 11:00:00,KNC/EUR,1.53432,1.53432,1.53432,1.53432,0.00000000,0.0
1659866400,2022-08-07 10:00:00,KNC/EUR,1.53432,1.53432,1.53432,1.53432,0.00000000,0.0
1659862800,2022-08-07 09:00:00,KNC/EUR,1.53432,1.53432,1.53432,1.53432,0.00000000,0.0
1659859200,2022-08-07 08:00:00,KNC/EUR,1.53432,1.53432,1.53432,1.53432,0.00000000,0.0
1659855600,2022-08-07 07:00:00,KNC/EUR,1.53432,1.53432,1.53432,1.53432,0.00000000,0.0
1659852000,2022-08-07 06:00:00,KNC/EUR,1.53432,1.53432,1.53432,1.53432,0.00000000,0.0
1659848400,2022-08-07 05:00:00,KNC/EUR,1.53432,1.53432,1.53432,1.53432,0.00000000,0.0
1659844800,2022-08-07 04:00:00,KNC/EUR,1.53432,1.53432,1.53432,1.53432,6.48512044,9.9502499935008
