https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SWINGBY,Volume USDT
1644969600,2022-02-16 00:00:00,SWINGBY/USDT,0.0177,0.0182,0.0166,0.017,1998021.6509399,34576.303125864539
1644883200,2022-02-15 00:00:00,SWINGBY/USDT,0.0173,0.0184,0.0169,0.0178,2474340.56730177,43576.672026022818
1644796800,2022-02-14 00:00:00,SWINGBY/USDT,0.018,0.0181,0.0163,0.0173,3498802.78892189,60094.465633012057
1644710400,2022-02-13 00:00:00,SWINGBY/USDT,0.0172,0.022,0.0169,0.018,12918890.84636518,255087.935725524044
1644624000,2022-02-12 00:00:00,SWINGBY/USDT,0.0175,0.0176,0.0165,0.0172,1438960.99158337,24288.075108107152
1644537600,2022-02-11 00:00:00,SWINGBY/USDT,0.0175,0.0203,0.0163,0.0174,6662023.50917827,121284.299025465623
1644451200,2022-02-10 00:00:00,SWINGBY/USDT,0.0166,0.018,0.016,0.0173,1488125.20323344,25276.764048085101
1644364800,2022-02-09 00:00:00,SWINGBY/USDT,0.0176,0.0177,0.0162,0.0166,2925687.25674707,48795.723599419296
1644278400,2022-02-08 00:00:00,SWINGBY/USDT,0.0178,0.0184,0.0165,0.0177,1413735.49548136,24748.306131120502
1644192000,2022-02-07 00:00:00,SWINGBY/USDT,0.0188,0.0193,0.0175,0.0177,3282659.43716662,60103.631822982461
1644105600,2022-02-06 00:00:00,SWINGBY/USDT,0.017,0.019,0.0161,0.0188,2225409.9390936,38554.11953846845
1644019200,2022-02-05 00:00:00,SWINGBY/USDT,0.0158,0.0191,0.0157,0.0171,4950789.15210974,85026.901827980713
1643932800,2022-02-04 00:00:00,SWINGBY/USDT,0.0153,0.0161,0.015,0.016,2416774.56206737,37444.672327844489
1643846400,2022-02-03 00:00:00,SWINGBY/USDT,0.0158,0.016,0.015,0.0151,1748137.67211981,27001.423987517578
1643760000,2022-02-02 00:00:00,SWINGBY/USDT,0.0166,0.0171,0.0154,0.0158,4330001.58652048,70206.036166820792
1643673600,2022-02-01 00:00:00,SWINGBY/USDT,0.0178,0.0185,0.0165,0.0167,2461889.08696395,42527.548935531076
1643587200,2022-01-31 00:00:00,SWINGBY/USDT,0.0185,0.0186,0.0172,0.0178,2947348.80088144,52321.031567413936
1643500800,2022-01-30 00:00:00,SWINGBY/USDT,0.0174,0.0236,0.0171,0.0186,18238939.89150152,371721.365445847862
1643414400,2022-01-29 00:00:00,SWINGBY/USDT,0.017,0.0175,0.0165,0.0174,840369.58792067,14269.071993280731
1643328000,2022-01-28 00:00:00,SWINGBY/USDT,0.0167,0.0176,0.0162,0.017,663598.15750449,11176.698130837934
1643241600,2022-01-27 00:00:00,SWINGBY/USDT,0.0164,0.0178,0.0157,0.0167,1239730.1884962,20386.210726157277
1643155200,2022-01-26 00:00:00,SWINGBY/USDT,0.0172,0.0185,0.0159,0.0163,2822064.1558713,48391.506973695386
1643068800,2022-01-25 00:00:00,SWINGBY/USDT,0.018,0.0182,0.0162,0.0172,889093.23695201,15370.367234192496
1642982400,2022-01-24 00:00:00,SWINGBY/USDT,0.0195,0.0195,0.0154,0.018,4572832.91338537,78296.577072065675
1642896000,2022-01-23 00:00:00,SWINGBY/USDT,0.0167,0.0198,0.0165,0.0193,3406558.3658129,63566.419812218696
1642809600,2022-01-22 00:00:00,SWINGBY/USDT,0.0177,0.018,0.0161,0.0168,2620053.67367011,44051.499130507075
1642723200,2022-01-21 00:00:00,SWINGBY/USDT,0.0215,0.0223,0.0174,0.0177,2792836.26844327,55559.734653147581
1642636800,2022-01-20 00:00:00,SWINGBY/USDT,0.0236,0.0238,0.0212,0.0216,1980187.8508875,44041.687503387418
1642550400,2022-01-19 00:00:00,SWINGBY/USDT,0.0232,0.0243,0.0218,0.0237,1564243.50609883,35634.597702589309
1642464000,2022-01-18 00:00:00,SWINGBY/USDT,0.0239,0.0244,0.0214,0.0233,2387635.43632664,54646.236577157282
1642377600,2022-01-17 00:00:00,SWINGBY/USDT,0.0272,0.0276,0.0235,0.0241,2325353.42369813,59155.4848748779
1642291200,2022-01-16 00:00:00,SWINGBY/USDT,0.0263,0.0291,0.0257,0.0272,2781342.26111821,76883.321831414148
1642204800,2022-01-15 00:00:00,SWINGBY/USDT,0.0258,0.0268,0.0253,0.0263,888748.87730335,23154.635414628353
1642118400,2022-01-14 00:00:00,SWINGBY/USDT,0.0262,0.0268,0.0251,0.0259,1636493.18526357,42534.104159307579
1642032000,2022-01-13 00:00:00,SWINGBY/USDT,0.0279,0.029,0.0259,0.0262,1737886.11981054,47739.60961208178
1641945600,2022-01-12 00:00:00,SWINGBY/USDT,0.0259,0.029,0.0255,0.0278,1361211.08617267,36898.516063644994
1641859200,2022-01-11 00:00:00,SWINGBY/USDT,0.0248,0.0262,0.0246,0.0259,1004478.28346149,25675.948989999685
1641772800,2022-01-10 00:00:00,SWINGBY/USDT,0.0265,0.0277,0.0238,0.0248,3173285.13465672,81392.69324809532
1641686400,2022-01-09 00:00:00,SWINGBY/USDT,0.0254,0.0274,0.024,0.0263,2500762.33649216,63295.830642522236
1641600000,2022-01-08 00:00:00,SWINGBY/USDT,0.0269,0.0282,0.0248,0.0254,1324933.12610704,35272.645915081072
1641513600,2022-01-07 00:00:00,SWINGBY/USDT,0.0278,0.0286,0.0256,0.0269,5235008.91960467,139612.13390732878
1641427200,2022-01-06 00:00:00,SWINGBY/USDT,0.0291,0.0296,0.0266,0.0279,3758657.9769587,105293.901154662332
1641340800,2022-01-05 00:00:00,SWINGBY/USDT,0.0317,0.0327,0.0275,0.0292,3233897.98327838,99522.109424025334
1641254400,2022-01-04 00:00:00,SWINGBY/USDT,0.0336,0.034,0.0302,0.0318,5393204.22598278,171991.147102509832
1641168000,2022-01-03 00:00:00,SWINGBY/USDT,0.0328,0.0387,0.0323,0.0336,12410626.89998435,436047.275110125065
1641081600,2022-01-02 00:00:00,SWINGBY/USDT,0.0312,0.0343,0.0303,0.0328,6003481.59184764,192180.187582874648
1640995200,2022-01-01 00:00:00,SWINGBY/USDT,0.0329,0.0367,0.0307,0.0312,7525178.79700322,250563.264889737351
1640908800,2021-12-31 00:00:00,SWINGBY/USDT,0.0314,0.0407,0.03,0.0331,26341571.7087117,950385.70080399283
1640822400,2021-12-30 00:00:00,SWINGBY/USDT,0.031,0.0317,0.0297,0.0315,1864465.53806283,57531.440523674951
1640736000,2021-12-29 00:00:00,SWINGBY/USDT,0.0347,0.0349,0.0299,0.0312,2667283.16744759,85184.910557255629
1640649600,2021-12-28 00:00:00,SWINGBY/USDT,0.0368,0.0373,0.0335,0.0347,2355831.33566541,81897.53054008289
