https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GHX,Volume USDT
1644019200,2022-02-05 00:00:00,GHX/USDT,0.0531,0.0555,0.052,0.0529,2695504.72061612,144456.916239715981
1643932800,2022-02-04 00:00:00,GHX/USDT,0.0503,0.0536,0.0503,0.0533,3129360.38133359,162220.42290096629
1643846400,2022-02-03 00:00:00,GHX/USDT,0.0495,0.0521,0.0492,0.0503,2174137.46239155,110157.18570266459
1643760000,2022-02-02 00:00:00,GHX/USDT,0.0559,0.061,0.0495,0.0495,6537581.60162501,364755.338907457408
1643673600,2022-02-01 00:00:00,GHX/USDT,0.049,0.059,0.049,0.0559,4885589.07343721,268792.921424175112
1643587200,2022-01-31 00:00:00,GHX/USDT,0.0484,0.0498,0.0469,0.049,5230827.71810947,253228.125687179674
1643500800,2022-01-30 00:00:00,GHX/USDT,0.0503,0.0506,0.048,0.0484,5254489.37289273,260932.289729648862
1643414400,2022-01-29 00:00:00,GHX/USDT,0.0489,0.0517,0.0487,0.0503,4952659.66159278,246614.571183789847
1643328000,2022-01-28 00:00:00,GHX/USDT,0.0494,0.0499,0.0464,0.0488,5193477.68543015,245883.426562664383
1643241600,2022-01-27 00:00:00,GHX/USDT,0.0526,0.0527,0.0458,0.0493,5646800.6985011,276409.299955119688
1643155200,2022-01-26 00:00:00,GHX/USDT,0.044,0.0561,0.044,0.0526,8282052.34218553,414764.805886394664
1643068800,2022-01-25 00:00:00,GHX/USDT,0.0427,0.0464,0.0414,0.044,8872544.77601069,387785.216830174685
1642982400,2022-01-24 00:00:00,GHX/USDT,0.0463,0.0466,0.0391,0.0427,6359810.21580449,274103.012489000302
1642896000,2022-01-23 00:00:00,GHX/USDT,0.0442,0.047,0.0435,0.0463,5040936.84782331,228444.354380802015
1642809600,2022-01-22 00:00:00,GHX/USDT,0.0481,0.0492,0.042,0.0441,5715024.97587283,258775.33194814398
1642723200,2022-01-21 00:00:00,GHX/USDT,0.0545,0.058,0.0464,0.0481,6664863.67563168,344872.514285168804
1642636800,2022-01-20 00:00:00,GHX/USDT,0.0551,0.0589,0.0532,0.0545,5942313.16010992,331610.878930597669
1642550400,2022-01-19 00:00:00,GHX/USDT,0.0572,0.0585,0.054,0.0551,5196665.400572,290808.006464259848
1642464000,2022-01-18 00:00:00,GHX/USDT,0.058,0.06,0.0546,0.0572,5531294.74145528,314259.788556565078
1642377600,2022-01-17 00:00:00,GHX/USDT,0.0611,0.0619,0.0577,0.058,7265629.83600784,431714.838851176342
1642291200,2022-01-16 00:00:00,GHX/USDT,0.0644,0.0645,0.0605,0.0611,6737035.98356296,419375.266208628247
1642204800,2022-01-15 00:00:00,GHX/USDT,0.0627,0.0661,0.062,0.0644,6774136.29894501,425791.086739719909
1642118400,2022-01-14 00:00:00,GHX/USDT,0.0629,0.066,0.06,0.0628,7677312.97833708,483400.343251753938
1642032000,2022-01-13 00:00:00,GHX/USDT,0.07,0.0816,0.0623,0.063,15258182.53089673,1081732.539228988561
1641945600,2022-01-12 00:00:00,GHX/USDT,0.0569,0.073,0.0562,0.0701,13269850.77036235,802832.766745908527
1641859200,2022-01-11 00:00:00,GHX/USDT,0.053,0.0587,0.0523,0.0569,8644066.35128768,468464.77246799535
1641772800,2022-01-10 00:00:00,GHX/USDT,0.0581,0.0598,0.0487,0.053,8661821.61702321,473299.247014460837
1641686400,2022-01-09 00:00:00,GHX/USDT,0.0592,0.0611,0.0578,0.0579,7414474.07406571,439716.093395091415
1641600000,2022-01-08 00:00:00,GHX/USDT,0.0598,0.062,0.0552,0.0592,8205196.63796071,489089.986304969896
1641513600,2022-01-07 00:00:00,GHX/USDT,0.0648,0.0651,0.0577,0.0598,8558447.86892224,519070.704341629389
1641427200,2022-01-06 00:00:00,GHX/USDT,0.0677,0.0682,0.0627,0.0647,7515921.14207016,488873.508679799269
1641340800,2022-01-05 00:00:00,GHX/USDT,0.0774,0.0786,0.0663,0.0677,11132011.7489118,839753.199528758997
1641254400,2022-01-04 00:00:00,GHX/USDT,0.079,0.0807,0.0771,0.0775,10864251.84038072,852298.119162187087
1641168000,2022-01-03 00:00:00,GHX/USDT,0.0797,0.0839,0.0777,0.079,11436370.380456,910234.782546495389
1641081600,2022-01-02 00:00:00,GHX/USDT,0.0817,0.082,0.0769,0.0797,11620941.70958429,928072.586142744959
1640995200,2022-01-01 00:00:00,GHX/USDT,0.0772,0.0837,0.0765,0.0817,11636559.53221868,923215.264161577301
1640908800,2021-12-31 00:00:00,GHX/USDT,0.0787,0.0835,0.076,0.0773,12226287.99360112,971319.265335430866
1640822400,2021-12-30 00:00:00,GHX/USDT,0.0822,0.0862,0.0753,0.0789,15911213.56122176,1275762.940138296971
1640736000,2021-12-29 00:00:00,GHX/USDT,0.0855,0.0882,0.0813,0.0821,8293828.37196877,695180.252940583336
1640649600,2021-12-28 00:00:00,GHX/USDT,0.0943,0.0948,0.0843,0.0851,8932503.34792831,800287.518677471281
