https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NEAR,Volume USDT
1661486400,2022-08-26 04:00:00,NEAR/USDT,4.34,4.3936,4.3297,4.3364,34785.88319962,151797.903936864403
1661482800,2022-08-26 03:00:00,NEAR/USDT,4.329,4.3534,4.3171,4.3409,13381.45097784,58096.223557924506
1661479200,2022-08-26 02:00:00,NEAR/USDT,4.2844,4.3288,4.2836,4.3288,7378.36360874,31780.929969062081
1661475600,2022-08-26 01:00:00,NEAR/USDT,4.2929,4.307,4.2732,4.2852,27911.67160003,119735.328144498903
1661472000,2022-08-26 00:00:00,NEAR/USDT,4.3148,4.3371,4.24,4.2938,60581.56044188,259615.363286196111
1661468400,2022-08-25 23:00:00,NEAR/USDT,4.3011,4.3354,4.2662,4.3142,23966.29257662,103039.96281053088
1661464800,2022-08-25 22:00:00,NEAR/USDT,4.3146,4.3656,4.2989,4.301,47959.26492368,207704.19150283113
1661461200,2022-08-25 21:00:00,NEAR/USDT,4.3321,4.3454,4.3006,4.3143,9552.74244005,41262.34541802421
1661457600,2022-08-25 20:00:00,NEAR/USDT,4.2946,4.3468,4.2848,4.3319,18549.85129664,80035.875474845237
1661454000,2022-08-25 19:00:00,NEAR/USDT,4.2797,4.3059,4.2721,4.2923,12010.00427228,51557.701150817467
1661450400,2022-08-25 18:00:00,NEAR/USDT,4.2736,4.28,4.2545,4.2798,8234.5171567,35127.62101960128
1661446800,2022-08-25 17:00:00,NEAR/USDT,4.2326,4.2851,4.2271,4.2745,20004.24044271,85256.382037988993
1661443200,2022-08-25 16:00:00,NEAR/USDT,4.2465,4.2612,4.2218,4.2324,31310.66182084,132874.569909314581
1661439600,2022-08-25 15:00:00,NEAR/USDT,4.3304,4.3384,4.2031,4.2466,82011.72149055,348698.784575210339
1661436000,2022-08-25 14:00:00,NEAR/USDT,4.34,4.3704,4.3267,4.33,20788.26652243,90503.015287598317
1661432400,2022-08-25 13:00:00,NEAR/USDT,4.3177,4.3472,4.303,4.3405,33615.47255906,145253.387045556344
1661428800,2022-08-25 12:00:00,NEAR/USDT,4.3724,4.3879,4.3059,4.3183,35670.63162413,154697.816863660357
1661425200,2022-08-25 11:00:00,NEAR/USDT,4.3454,4.3828,4.3432,4.3733,21281.08658207,92940.90725967474
1661421600,2022-08-25 10:00:00,NEAR/USDT,4.3792,4.386,4.3422,4.3473,13385.90967901,58465.682561269639
1661418000,2022-08-25 09:00:00,NEAR/USDT,4.3852,4.39,4.3605,4.3791,23682.03561556,103617.586668495621
1661414400,2022-08-25 08:00:00,NEAR/USDT,4.4209,4.4462,4.3849,4.3861,34702.11451755,153378.043307038562
1661410800,2022-08-25 07:00:00,NEAR/USDT,4.3939,4.4284,4.3751,4.4218,33445.6032446,146950.76603511624
1661407200,2022-08-25 06:00:00,NEAR/USDT,4.3454,4.4101,4.3307,4.3937,56460.43844705,247225.384112561903
1661403600,2022-08-25 05:00:00,NEAR/USDT,4.3037,4.3449,4.2976,4.3449,10975.48422094,47367.516225273125
1661400000,2022-08-25 04:00:00,NEAR/USDT,4.2774,4.3101,4.2735,4.3024,11329.07692046,48682.812602635945
1661396400,2022-08-25 03:00:00,NEAR/USDT,4.2987,4.3221,4.2549,4.2769,10779.37528896,46223.596290386629
1661392800,2022-08-25 02:00:00,NEAR/USDT,4.3038,4.3076,4.2751,4.2994,21768.29074513,93436.702345921076
1661389200,2022-08-25 01:00:00,NEAR/USDT,4.2829,4.3284,4.2784,4.3046,24789.14312391,106717.826902591811
1661385600,2022-08-25 00:00:00,NEAR/USDT,4.2683,4.3051,4.2554,4.2816,26156.58953048,111903.463636165883
1661382000,2022-08-24 23:00:00,NEAR/USDT,4.2923,4.3291,4.2564,4.2681,68797.49150406,295200.451585468335
1661378400,2022-08-24 22:00:00,NEAR/USDT,4.3422,4.3543,4.2852,4.2914,79315.95980649,341318.062059283846
1661374800,2022-08-24 21:00:00,NEAR/USDT,4.3765,4.3816,4.3324,4.3403,26747.78416738,116525.96903142346
1661371200,2022-08-24 20:00:00,NEAR/USDT,4.3583,4.3816,4.3437,4.3763,18480.94931818,80660.708925686396
1661367600,2022-08-24 19:00:00,NEAR/USDT,4.3394,4.3874,4.3376,4.3561,25739.03143562,112361.247819985452
1661364000,2022-08-24 18:00:00,NEAR/USDT,4.3318,4.3551,4.323,4.3402,42707.71238044,185331.418734628423
1661360400,2022-08-24 17:00:00,NEAR/USDT,4.3606,4.3671,4.3251,4.3316,38678.1890812,167885.859819151559
1661356800,2022-08-24 16:00:00,NEAR/USDT,4.3795,4.4026,4.3437,4.361,85031.75469272,371876.885315630408
1661353200,2022-08-24 15:00:00,NEAR/USDT,4.263,4.393,4.2621,4.3775,81491.81304487,353380.638359204493
1661349600,2022-08-24 14:00:00,NEAR/USDT,4.2484,4.2988,4.2333,4.2638,25062.01775634,106922.450074782741
1661346000,2022-08-24 13:00:00,NEAR/USDT,4.2823,4.2851,4.2373,4.2493,25433.95244996,108387.551228127694
1661342400,2022-08-24 12:00:00,NEAR/USDT,4.2918,4.3007,4.258,4.2805,38320.41604637,164200.756737042549
1661338800,2022-08-24 11:00:00,NEAR/USDT,4.2415,4.2954,4.2381,4.2926,69292.69855239,295566.076113916826
1661335200,2022-08-24 10:00:00,NEAR/USDT,4.2269,4.2994,4.2231,4.2413,58053.93184243,247808.802269007806
1661331600,2022-08-24 09:00:00,NEAR/USDT,4.228,4.2439,4.2239,4.2276,13092.7831893,55440.095005752914
1661328000,2022-08-24 08:00:00,NEAR/USDT,4.2042,4.2401,4.2019,4.2288,23264.2445532,98353.898413304406
1661324400,2022-08-24 07:00:00,NEAR/USDT,4.2336,4.245,4.1652,4.2041,23034.04736034,96755.790731891978
1661320800,2022-08-24 06:00:00,NEAR/USDT,4.211,4.2384,4.1855,4.2334,16470.34167074,69310.047702520901
1661317200,2022-08-24 05:00:00,NEAR/USDT,4.1994,4.245,4.1973,4.2109,35169.034147,148449.662986949731
1661313600,2022-08-24 04:00:00,NEAR/USDT,4.1636,4.205,4.1625,4.2002,12555.85964498,52539.210252059021
1661310000,2022-08-24 03:00:00,NEAR/USDT,4.154,4.1763,4.1452,4.1645,16802.08835963,69906.298780372537
1661306400,2022-08-24 02:00:00,NEAR/USDT,4.1664,4.2021,4.146,4.1532,24888.32922466,104026.978246281815
1661302800,2022-08-24 01:00:00,NEAR/USDT,4.2301,4.24,4.1451,4.1656,59698.07176057,249906.982837608125
1661299200,2022-08-24 00:00:00,NEAR/USDT,4.3084,4.3101,4.1933,4.2293,68562.9210918,290872.622160213034
1661295600,2022-08-23 23:00:00,NEAR/USDT,4.2606,4.3181,4.2552,4.3085,47752.232728,205193.431016637589
1661292000,2022-08-23 22:00:00,NEAR/USDT,4.263,4.296,4.2572,4.2597,33691.40643085,144128.899301469632
1661288400,2022-08-23 21:00:00,NEAR/USDT,4.2501,4.268,4.2349,4.263,43401.80872381,184180.835664131509
1661284800,2022-08-23 20:00:00,NEAR/USDT,4.2734,4.3108,4.2383,4.2507,41102.36870585,175871.799630147946
1661281200,2022-08-23 19:00:00,NEAR/USDT,4.2723,4.2857,4.2472,4.2712,44043.65601646,187781.092407790521
1661277600,2022-08-23 18:00:00,NEAR/USDT,4.2496,4.3159,4.2374,4.2721,44415.0108522,190463.272879834284
1661274000,2022-08-23 17:00:00,NEAR/USDT,4.2841,4.2951,4.2441,4.2505,34651.60741856,147916.025079135226
1661270400,2022-08-23 16:00:00,NEAR/USDT,4.3366,4.3441,4.2776,4.2839,64038.41319886,275530.998134803598
1661266800,2022-08-23 15:00:00,NEAR/USDT,4.3406,4.3897,4.3116,4.3354,71209.52688277,309544.747462360859
1661263200,2022-08-23 14:00:00,NEAR/USDT,4.2825,4.4175,4.2752,4.3404,345543.17181815,1506900.390524739546
1661259600,2022-08-23 13:00:00,NEAR/USDT,4.2169,4.2865,4.198,4.2804,99427.85064532,421613.757350513116
1661256000,2022-08-23 12:00:00,NEAR/USDT,4.2625,4.2972,4.1948,4.2167,88688.95184817,376984.186809170858
1661252400,2022-08-23 11:00:00,NEAR/USDT,4.1918,4.2671,4.1674,4.2625,48022.38775216,201895.097507395096
1661248800,2022-08-23 10:00:00,NEAR/USDT,4.1848,4.2125,4.154,4.1916,33640.6005155,140563.041922596219
1661245200,2022-08-23 09:00:00,NEAR/USDT,4.15,4.1981,4.0987,4.1847,50360.40125598,209363.432645215923
1661241600,2022-08-23 08:00:00,NEAR/USDT,4.1304,4.1695,4.1304,4.1493,29760.61827744,123555.054644365888
1661238000,2022-08-23 07:00:00,NEAR/USDT,4.0925,4.1428,4.0819,4.1325,44658.13129655,183927.726474763344
1661234400,2022-08-23 06:00:00,NEAR/USDT,4.0234,4.1003,4.0207,4.0927,29303.66330752,118907.526046138601
1661230800,2022-08-23 05:00:00,NEAR/USDT,4.1698,4.1772,4.005,4.0233,46490.76939861,189665.668935484387
1661227200,2022-08-23 04:00:00,NEAR/USDT,4.1697,4.1822,4.1612,4.1694,18553.57611791,77462.571397058708
1661223600,2022-08-23 03:00:00,NEAR/USDT,4.203,4.2152,4.165,4.171,46100.93264845,193710.748537917293
1661220000,2022-08-23 02:00:00,NEAR/USDT,4.2135,4.2167,4.1689,4.2028,30578.59392162,128290.111886462824
1661216400,2022-08-23 01:00:00,NEAR/USDT,4.1513,4.2266,4.1503,4.2135,37156.12992963,155891.365807345554
1661212800,2022-08-23 00:00:00,NEAR/USDT,4.1189,4.183,4.1127,4.1521,60423.01275136,250801.365654847585
1661209200,2022-08-22 23:00:00,NEAR/USDT,4.0399,4.1303,4.0319,4.1198,34631.74686066,141627.59665874366
1661205600,2022-08-22 22:00:00,NEAR/USDT,4.0167,4.0684,4.0063,4.0397,22940.61146271,92760.362912105459
1661202000,2022-08-22 21:00:00,NEAR/USDT,4.0613,4.0642,4.0102,4.0155,21967.04903115,88529.76788894001
1661198400,2022-08-22 20:00:00,NEAR/USDT,4.0128,4.0982,4.0125,4.061,70082.36312184,285034.781833736605
1661194800,2022-08-22 19:00:00,NEAR/USDT,4.0047,4.0233,3.9889,4.0113,20852.98317905,83577.819350113495
1661191200,2022-08-22 18:00:00,NEAR/USDT,4.058,4.0591,3.9826,4.0074,44567.82092719,179122.78671167525
1661187600,2022-08-22 17:00:00,NEAR/USDT,4.068,4.0737,4.0449,4.0588,21961.19020312,89076.938988005995
1661184000,2022-08-22 16:00:00,NEAR/USDT,4.088,4.1104,4.0621,4.0678,40402.38850086,165032.379044836751
1661180400,2022-08-22 15:00:00,NEAR/USDT,4.0056,4.088,3.999,4.0878,44480.56748428,179797.088098887626
1661176800,2022-08-22 14:00:00,NEAR/USDT,4.0363,4.0595,3.9965,4.0055,41753.27563542,168080.593640130487
1661173200,2022-08-22 13:00:00,NEAR/USDT,4.0121,4.0535,3.9717,4.037,70811.90631874,284334.382797698916
1661169600,2022-08-22 12:00:00,NEAR/USDT,4.0356,4.058,3.9975,4.0115,83707.05513994,337165.28788022484
1661166000,2022-08-22 11:00:00,NEAR/USDT,4.0478,4.0662,4.0249,4.036,28500.95951925,115107.97848657361
1661162400,2022-08-22 10:00:00,NEAR/USDT,4.0165,4.0673,4.0011,4.0477,41374.94603971,167088.067219443425
1661158800,2022-08-22 09:00:00,NEAR/USDT,4.0004,4.03,3.9825,4.0177,64198.15945411,256930.988840499546
1661155200,2022-08-22 08:00:00,NEAR/USDT,4.0318,4.0378,3.9274,3.9993,182637.9495276,727619.787000924232
1661151600,2022-08-22 07:00:00,NEAR/USDT,4.1197,4.13,4.0271,4.035,70023.95325484,285714.205339127081
1661148000,2022-08-22 06:00:00,NEAR/USDT,4.1986,4.1993,4.0985,4.1204,39864.63992293,165103.316186067887
1661144400,2022-08-22 05:00:00,NEAR/USDT,4.1941,4.2099,4.1798,4.2,10547.93382715,44275.167900562534
1661140800,2022-08-22 04:00:00,NEAR/USDT,4.1758,4.2013,4.144,4.1938,41184.8837651,171973.804582032602
1661137200,2022-08-22 03:00:00,NEAR/USDT,4.2082,4.221,4.1728,4.1778,25378.83092806,106588.51022855029
1661133600,2022-08-22 02:00:00,NEAR/USDT,4.2006,4.2181,4.182,4.2108,18649.73213319,78325.272330223557
1661130000,2022-08-22 01:00:00,NEAR/USDT,4.204,4.2098,4.1661,4.2011,41692.71847586,174341.053152336381
1661126400,2022-08-22 00:00:00,NEAR/USDT,4.2278,4.2334,4.1572,4.2039,45586.31480559,191263.400487927587
1661122800,2022-08-21 23:00:00,NEAR/USDT,4.2422,4.2742,4.2208,4.2294,23495.39247104,99810.003328769266
1661119200,2022-08-21 22:00:00,NEAR/USDT,4.2544,4.276,4.1434,4.239,95944.09453624,403781.317357520979
1661115600,2022-08-21 21:00:00,NEAR/USDT,4.2537,4.3073,4.2438,4.2545,43731.12746232,186762.150348097923
1661112000,2022-08-21 20:00:00,NEAR/USDT,4.238,4.3012,4.2173,4.2536,40402.31634674,171979.919903004821
1661108400,2022-08-21 19:00:00,NEAR/USDT,4.2449,4.2555,4.2321,4.2389,16335.26006476,69349.285853012595
1661104800,2022-08-21 18:00:00,NEAR/USDT,4.2333,4.2487,4.217,4.2457,18302.31790575,77437.71187287813
1661101200,2022-08-21 17:00:00,NEAR/USDT,4.2544,4.2693,4.2287,4.2333,34815.16626882,148051.736251274673
1661097600,2022-08-21 16:00:00,NEAR/USDT,4.2217,4.275,4.1991,4.2541,29838.35188839,126376.729303722716
1661094000,2022-08-21 15:00:00,NEAR/USDT,4.2208,4.2353,4.1982,4.222,16022.01544631,67616.212273499768
1661090400,2022-08-21 14:00:00,NEAR/USDT,4.2097,4.2298,4.1795,4.2206,31449.26372493,132147.933165583065
1661086800,2022-08-21 13:00:00,NEAR/USDT,4.2144,4.2268,4.1849,4.21,76790.10160305,322776.582909777446
1661083200,2022-08-21 12:00:00,NEAR/USDT,4.2435,4.2684,4.2125,4.2152,40367.13240444,171307.014922715387
1661079600,2022-08-21 11:00:00,NEAR/USDT,4.2101,4.252,4.202,4.2444,38113.09555958,160830.217943589428
1661076000,2022-08-21 10:00:00,NEAR/USDT,4.2229,4.2381,4.2029,4.2109,42052.52107713,177583.625102361863
1661072400,2022-08-21 09:00:00,NEAR/USDT,4.1997,4.2434,4.1927,4.2227,45922.39583186,193817.99248662651
1661068800,2022-08-21 08:00:00,NEAR/USDT,4.1825,4.2812,4.179,4.1965,110286.22585277,465851.404215992206
1661065200,2022-08-21 07:00:00,NEAR/USDT,4.0952,4.1844,4.0831,4.1834,58728.00187025,242609.397256209397
1661061600,2022-08-21 06:00:00,NEAR/USDT,4.1568,4.1649,4.0834,4.0946,67382.14204079,277766.43668127
1661058000,2022-08-21 05:00:00,NEAR/USDT,4.1466,4.1663,4.132,4.1567,43143.22336941,178950.039847745538
1661054400,2022-08-21 04:00:00,NEAR/USDT,4.159,4.1826,4.1424,4.1458,16290.66893399,67699.292508215344
1661050800,2022-08-21 03:00:00,NEAR/USDT,4.1823,4.1848,4.1422,4.1584,17786.28983146,74018.12057805378
1661047200,2022-08-21 02:00:00,NEAR/USDT,4.1919,4.2075,4.1744,4.1831,17494.48069128,73245.727042219472
1661043600,2022-08-21 01:00:00,NEAR/USDT,4.1427,4.1997,4.1424,4.1918,33818.74330734,141105.068293112822
1661040000,2022-08-21 00:00:00,NEAR/USDT,4.1494,4.1952,4.1414,4.1431,34647.39872452,144354.095553154479
1661036400,2022-08-20 23:00:00,NEAR/USDT,4.1275,4.1823,4.1123,4.15,48634.09173566,201619.66521240169
1661032800,2022-08-20 22:00:00,NEAR/USDT,4.1255,4.1535,4.1098,4.1271,39163.7564164,161677.812991712054
1661029200,2022-08-20 21:00:00,NEAR/USDT,4.0321,4.1289,4.0179,4.1253,65254.28116003,265240.807739305537
1661025600,2022-08-20 20:00:00,NEAR/USDT,4.0649,4.1372,4.02,4.0316,69543.06484068,283593.707592477191
1661022000,2022-08-20 19:00:00,NEAR/USDT,4.0959,4.1138,4.0252,4.0639,115794.98993954,470833.55799517863
1661018400,2022-08-20 18:00:00,NEAR/USDT,4.2122,4.2404,4.0895,4.0953,101806.85224628,423888.356776234931
1661014800,2022-08-20 17:00:00,NEAR/USDT,4.2771,4.2869,4.2092,4.2129,59666.52962574,253249.182317933532
1661011200,2022-08-20 16:00:00,NEAR/USDT,4.3395,4.3435,4.2464,4.2768,54381.37601202,233508.559886549095
1661007600,2022-08-20 15:00:00,NEAR/USDT,4.34,4.3449,4.3074,4.34,24408.80915412,105500.163694334126
1661004000,2022-08-20 14:00:00,NEAR/USDT,4.3624,4.376,4.3267,4.3402,49528.2083082,215176.725695969685
1661000400,2022-08-20 13:00:00,NEAR/USDT,4.3485,4.3703,4.3365,4.361,37917.90332923,165121.999476812645
1660996800,2022-08-20 12:00:00,NEAR/USDT,4.3667,4.388,4.3373,4.3493,38200.65104196,166564.303498408284
1660993200,2022-08-20 11:00:00,NEAR/USDT,4.3821,4.3914,4.3668,4.3675,20420.48273203,89378.054990333763
1660989600,2022-08-20 10:00:00,NEAR/USDT,4.4004,4.4008,4.3537,4.3843,25368.11845793,111019.091979496641
1660986000,2022-08-20 09:00:00,NEAR/USDT,4.3849,4.4092,4.3749,4.4013,21966.64191673,96398.094033332837
1660982400,2022-08-20 08:00:00,NEAR/USDT,4.4135,4.4192,4.3828,4.3854,24528.55317062,107968.532032412971
1660978800,2022-08-20 07:00:00,NEAR/USDT,4.3883,4.443,4.3857,4.4139,67896.10352683,299373.413384423686
1660975200,2022-08-20 06:00:00,NEAR/USDT,4.3414,4.3986,4.328,4.3875,38852.38413386,169200.219724592284
1660971600,2022-08-20 05:00:00,NEAR/USDT,4.3789,4.3857,4.326,4.3422,48790.193237,212598.009134315481
1660968000,2022-08-20 04:00:00,NEAR/USDT,4.3343,4.3885,4.3322,4.3798,87717.35256044,381659.099470650686
1660964400,2022-08-20 03:00:00,NEAR/USDT,4.3344,4.3493,4.3074,4.3348,50310.40585199,217813.653076443598
1660960800,2022-08-20 02:00:00,NEAR/USDT,4.3148,4.366,4.3084,4.3345,32004.21824522,138721.561608492297
1660957200,2022-08-20 01:00:00,NEAR/USDT,4.3044,4.3536,4.3016,4.3137,45821.0700752,198261.432087130445
1660953600,2022-08-20 00:00:00,NEAR/USDT,4.249,4.3914,4.2463,4.3052,146620.81694244,633575.526725336595
1660950000,2022-08-19 23:00:00,NEAR/USDT,4.2456,4.3134,4.2006,4.2481,161525.39019,687045.372500986063
1660946400,2022-08-19 22:00:00,NEAR/USDT,4.2513,4.2763,4.1956,4.2464,185790.92528766,786906.367163548787
1660942800,2022-08-19 21:00:00,NEAR/USDT,4.3733,4.3869,4.1921,4.249,107546.27939995,460406.741419922026
1660939200,2022-08-19 20:00:00,NEAR/USDT,4.3901,4.408,4.34,4.3733,55540.80943841,242565.644768861699
1660935600,2022-08-19 19:00:00,NEAR/USDT,4.3827,4.4345,4.3282,4.3909,60886.55101559,267612.841980244147
1660932000,2022-08-19 18:00:00,NEAR/USDT,4.4119,4.4149,4.3718,4.3818,56786.78682103,249694.425553123442
1660928400,2022-08-19 17:00:00,NEAR/USDT,4.4723,4.4831,4.3785,4.4116,73069.53038919,323025.470409068792
1660924800,2022-08-19 16:00:00,NEAR/USDT,4.4278,4.5125,4.4156,4.4731,61316.14786665,274193.329615138786
1660921200,2022-08-19 15:00:00,NEAR/USDT,4.4023,4.4348,4.3766,4.4286,47162.23144151,207532.338255515088
1660917600,2022-08-19 14:00:00,NEAR/USDT,4.416,4.4683,4.3942,4.402,35805.3627546,158464.859207739034
1660914000,2022-08-19 13:00:00,NEAR/USDT,4.4459,4.4546,4.4116,4.4158,47707.35435971,211550.156280263266
1660910400,2022-08-19 12:00:00,NEAR/USDT,4.4136,4.4601,4.3513,4.4457,114387.67848107,503822.608624887314
1660906800,2022-08-19 11:00:00,NEAR/USDT,4.3925,4.4183,4.3216,4.4142,128834.56183959,563086.625635376026
1660903200,2022-08-19 10:00:00,NEAR/USDT,4.4444,4.4595,4.384,4.3934,98041.81162556,433347.917395083785
1660899600,2022-08-19 09:00:00,NEAR/USDT,4.4332,4.4662,4.4045,4.4441,77171.36679487,342344.911645463194
1660896000,2022-08-19 08:00:00,NEAR/USDT,4.4677,4.4736,4.3845,4.4329,132030.92414568,585105.217883123566
1660892400,2022-08-19 07:00:00,NEAR/USDT,4.4482,4.5051,4.4322,4.4656,146100.12513467,652019.746538079473
1660888800,2022-08-19 06:00:00,NEAR/USDT,4.699,4.7021,4.3356,4.4485,249064.85778029,1121540.037426467554
1660885200,2022-08-19 05:00:00,NEAR/USDT,4.7173,4.7263,4.6724,4.7005,28458.80936742,133738.301665621482
1660881600,2022-08-19 04:00:00,NEAR/USDT,4.7013,4.7353,4.6871,4.717,29655.06895707,139839.320654912725
1660878000,2022-08-19 03:00:00,NEAR/USDT,4.691,4.7333,4.6523,4.7019,42744.88062132,200887.127054516667
1660874400,2022-08-19 02:00:00,NEAR/USDT,4.6724,4.7074,4.628,4.6908,66134.57049547,309456.09877770031
1660870800,2022-08-19 01:00:00,NEAR/USDT,4.7761,4.7789,4.6352,4.6719,164168.18943247,771908.107433847747
1660867200,2022-08-19 00:00:00,NEAR/USDT,4.8524,4.9387,4.756,4.7779,226172.53407363,1089636.740594844892
1660863600,2022-08-18 23:00:00,NEAR/USDT,5.0601,5.0871,4.82,4.8518,346236.63341602,1690108.646190802888
1660860000,2022-08-18 22:00:00,NEAR/USDT,5.1092,5.1156,5.06,5.06,27996.24344483,142454.611554536624
1660856400,2022-08-18 21:00:00,NEAR/USDT,5.1316,5.1373,5.102,5.1103,5704.77892499,29212.741411249652
1660852800,2022-08-18 20:00:00,NEAR/USDT,5.0971,5.1409,5.0843,5.1314,29894.58343132,153273.821313047695
1660849200,2022-08-18 19:00:00,NEAR/USDT,5.103,5.1216,5.0927,5.098,61480.80835782,314166.005660934088
1660845600,2022-08-18 18:00:00,NEAR/USDT,5.0514,5.1162,5.0441,5.1027,26159.79969763,132811.375868818758
1660842000,2022-08-18 17:00:00,NEAR/USDT,5.0631,5.0957,5.0419,5.0525,39162.22819816,198572.627669240943
1660838400,2022-08-18 16:00:00,NEAR/USDT,5.1253,5.1282,5.0153,5.0628,45825.32515105,231546.065541206632
1660834800,2022-08-18 15:00:00,NEAR/USDT,5.0952,5.1381,5.0797,5.125,14358.94514447,73312.48545591025
1660831200,2022-08-18 14:00:00,NEAR/USDT,5.0875,5.1187,5.0556,5.0962,40085.75007529,204138.373051579789
1660827600,2022-08-18 13:00:00,NEAR/USDT,5.161,5.1687,5.0725,5.0847,42468.68899915,217239.941385349068
1660824000,2022-08-18 12:00:00,NEAR/USDT,5.1713,5.192,5.1251,5.1607,36027.38543791,185524.002450673894
1660820400,2022-08-18 11:00:00,NEAR/USDT,5.1348,5.1803,5.133,5.1711,7686.45815533,39606.622493516698
1660816800,2022-08-18 10:00:00,NEAR/USDT,5.1748,5.2024,5.1323,5.1359,22903.93335348,118422.311757364781
1660813200,2022-08-18 09:00:00,NEAR/USDT,5.1413,5.1792,5.1181,5.1745,23994.30071055,123623.911061969325
1660809600,2022-08-18 08:00:00,NEAR/USDT,5.1288,5.1501,5.1038,5.141,16388.35132138,84079.34376284039
1660806000,2022-08-18 07:00:00,NEAR/USDT,5.0592,5.1469,5.056,5.1285,19416.74474393,99223.111819616753
1660802400,2022-08-18 06:00:00,NEAR/USDT,5.0657,5.0916,5.0588,5.0602,18855.59338755,95601.608662470175
1660798800,2022-08-18 05:00:00,NEAR/USDT,5.0349,5.0972,5.025,5.0652,13862.41531067,70267.047972295219
1660795200,2022-08-18 04:00:00,NEAR/USDT,5.0813,5.0845,5.0076,5.0346,28729.96721211,144874.967077827328
1660791600,2022-08-18 03:00:00,NEAR/USDT,5.0854,5.1147,5.0693,5.0808,21843.04914141,111174.407272625493
1660788000,2022-08-18 02:00:00,NEAR/USDT,5.0833,5.0885,5.0446,5.088,13370.08386618,67749.246302305672
1660784400,2022-08-18 01:00:00,NEAR/USDT,5.048,5.1049,5.0183,5.0844,23344.44024087,118019.175370138821
1660780800,2022-08-18 00:00:00,NEAR/USDT,4.9871,5.063,4.9309,5.0466,42739.89875482,213654.168459762984
1660777200,2022-08-17 23:00:00,NEAR/USDT,4.9702,4.9872,4.9346,4.9872,51920.32824867,257917.037689311568
1660773600,2022-08-17 22:00:00,NEAR/USDT,4.9904,4.9985,4.9568,4.9697,28533.2194432,142140.879863078902
1660770000,2022-08-17 21:00:00,NEAR/USDT,5.0787,5.0808,4.924,4.9907,92804.42595106,462847.326019031487
1660766400,2022-08-17 20:00:00,NEAR/USDT,5.0511,5.0887,5.0228,5.0778,17338.22322733,87929.448993788099
1660762800,2022-08-17 19:00:00,NEAR/USDT,5.1013,5.1154,5.026,5.0509,29446.86739691,149006.196524362396
1660759200,2022-08-17 18:00:00,NEAR/USDT,5.108,5.1562,5.0606,5.1,81168.94914242,415578.834248259264
1660755600,2022-08-17 17:00:00,NEAR/USDT,5.0863,5.1128,5.0675,5.1078,11382.89836996,57898.831523264286
1660752000,2022-08-17 16:00:00,NEAR/USDT,5.0454,5.108,5.0245,5.0852,30067.43971421,152541.892261157583
1660748400,2022-08-17 15:00:00,NEAR/USDT,5.0289,5.0871,5.0215,5.0464,24288.79875779,122600.897194687593
1660744800,2022-08-17 14:00:00,NEAR/USDT,5.0741,5.0952,5.0202,5.0286,31024.33365626,157107.872951157258
1660741200,2022-08-17 13:00:00,NEAR/USDT,5.1434,5.1455,5.0174,5.0739,119009.57733141,604496.774924898176
1660737600,2022-08-17 12:00:00,NEAR/USDT,5.2535,5.2574,5.0848,5.1445,146119.07156463,752305.206144176186
1660734000,2022-08-17 11:00:00,NEAR/USDT,5.2471,5.2678,5.2357,5.2531,32641.11552829,171365.826141545949
1660730400,2022-08-17 10:00:00,NEAR/USDT,5.3048,5.3048,5.2137,5.2479,30958.84726942,162330.407705247362
1660726800,2022-08-17 09:00:00,NEAR/USDT,5.2804,5.3261,5.2759,5.3042,24053.1577333,127759.870819135002
1660723200,2022-08-17 08:00:00,NEAR/USDT,5.2924,5.3088,5.2534,5.2815,54125.02911616,285932.687566371957
1660719600,2022-08-17 07:00:00,NEAR/USDT,5.4748,5.4776,5.2881,5.2921,70924.59575286,380560.873219377564
1660716000,2022-08-17 06:00:00,NEAR/USDT,5.446,5.5103,5.446,5.4758,88960.11256019,487473.809540257677
1660712400,2022-08-17 05:00:00,NEAR/USDT,5.3826,5.4506,5.3701,5.4467,25590.63939892,138865.016503275146
1660708800,2022-08-17 04:00:00,NEAR/USDT,5.3944,5.4046,5.3666,5.3833,28906.84782808,155573.95120773905
1660705200,2022-08-17 03:00:00,NEAR/USDT,5.3273,5.4052,5.3245,5.3943,16450.55941909,88289.399351225495
1660701600,2022-08-17 02:00:00,NEAR/USDT,5.3229,5.3521,5.2964,5.3269,15491.10158345,82296.919936328635
1660698000,2022-08-17 01:00:00,NEAR/USDT,5.3501,5.3683,5.3201,5.3246,26587.84474847,142299.242885768256
1660694400,2022-08-17 00:00:00,NEAR/USDT,5.2616,5.383,5.2489,5.3497,30008.26238067,159710.036907634347
1660690800,2022-08-16 23:00:00,NEAR/USDT,5.2726,5.3027,5.249,5.2627,17074.46861954,90169.669321667012
1660687200,2022-08-16 22:00:00,NEAR/USDT,5.3099,5.3112,5.2412,5.2718,11447.14441965,60309.687100923872
1660683600,2022-08-16 21:00:00,NEAR/USDT,5.3542,5.3555,5.2866,5.3075,30140.38016838,160714.141679760208
1660680000,2022-08-16 20:00:00,NEAR/USDT,5.3003,5.354,5.288,5.3539,14906.40813499,79327.155769375656
1660676400,2022-08-16 19:00:00,NEAR/USDT,5.2983,5.3248,5.2778,5.3007,54773.68232395,289739.333966950607
