https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KLV,Volume USDT
1644537600,2022-02-11 00:00:00,KLV/USDT,0.02555,0.02557,0.02357,0.02399,12601145.71515489,311900.0490985695561
1644451200,2022-02-10 00:00:00,KLV/USDT,0.02627,0.02652,0.02506,0.02558,11359968.73770397,293469.1489773283983
1644364800,2022-02-09 00:00:00,KLV/USDT,0.02616,0.0265,0.02521,0.02627,11923993.85331552,308224.7107881440987
1644278400,2022-02-08 00:00:00,KLV/USDT,0.02718,0.02855,0.02556,0.02623,11399875.5787599,306105.370536151973
1644192000,2022-02-07 00:00:00,KLV/USDT,0.02534,0.02991,0.02482,0.02714,15681552.2859982,416835.9390696795673
1644105600,2022-02-06 00:00:00,KLV/USDT,0.02466,0.0256,0.02462,0.02535,6190033.23402851,154599.7231146401664
1644019200,2022-02-05 00:00:00,KLV/USDT,0.02516,0.0264,0.02408,0.02463,8898948.61659938,220593.730150075862
1643932800,2022-02-04 00:00:00,KLV/USDT,0.0233,0.02555,0.02293,0.02516,12274979.86634849,294206.2980676967233
1643846400,2022-02-03 00:00:00,KLV/USDT,0.02261,0.02374,0.0224,0.02328,8821349.39612041,202574.5920100460239
1643760000,2022-02-02 00:00:00,KLV/USDT,0.02279,0.02366,0.02215,0.02266,10581822.41165101,241891.8733716904841
1643673600,2022-02-01 00:00:00,KLV/USDT,0.02223,0.02328,0.02202,0.02283,11897560.37155794,269837.3872960079102
1643587200,2022-01-31 00:00:00,KLV/USDT,0.02277,0.02279,0.02117,0.02223,14548692.75101383,319645.576955051585
1643500800,2022-01-30 00:00:00,KLV/USDT,0.0241,0.02413,0.02241,0.02277,13145673.05655882,307466.0976688227648
1643414400,2022-01-29 00:00:00,KLV/USDT,0.02422,0.02456,0.0237,0.02411,11639798.487356,280062.2641733541089
1643328000,2022-01-28 00:00:00,KLV/USDT,0.02412,0.02458,0.02312,0.0242,13923332.02522376,331405.3106454510274
1643241600,2022-01-27 00:00:00,KLV/USDT,0.02453,0.02471,0.0237,0.02412,13461235.0719506,324723.7028890643593
1643155200,2022-01-26 00:00:00,KLV/USDT,0.02506,0.02597,0.02413,0.0245,15939237.46859467,401406.4673667725425
1643068800,2022-01-25 00:00:00,KLV/USDT,0.02406,0.02518,0.02305,0.02503,15651203.51592238,377203.5895643708348
1642982400,2022-01-24 00:00:00,KLV/USDT,0.02486,0.02487,0.02249,0.02403,18253244.02389204,430153.3604469936311
1642896000,2022-01-23 00:00:00,KLV/USDT,0.02299,0.025,0.02298,0.02486,12130672.66522665,291530.5498568025071
1642809600,2022-01-22 00:00:00,KLV/USDT,0.0253,0.02579,0.02251,0.02307,17049846.80532709,405593.3736154764147
1642723200,2022-01-21 00:00:00,KLV/USDT,0.02951,0.02972,0.02516,0.02537,20516312.4199983,564048.4683940756043
1642636800,2022-01-20 00:00:00,KLV/USDT,0.02989,0.03132,0.0295,0.02958,17099808.13179053,518589.2246866170109
1642550400,2022-01-19 00:00:00,KLV/USDT,0.02991,0.03015,0.02909,0.0299,18164915.58691867,539209.0936584020022
1642464000,2022-01-18 00:00:00,KLV/USDT,0.03014,0.03126,0.02876,0.02994,18856966.76711971,563352.1623268553436
1642377600,2022-01-17 00:00:00,KLV/USDT,0.03069,0.03113,0.02968,0.03015,13571152.38850012,413495.0051640156588
1642291200,2022-01-16 00:00:00,KLV/USDT,0.03101,0.03112,0.02988,0.03069,14697422.63006407,449834.1540344699873
1642204800,2022-01-15 00:00:00,KLV/USDT,0.02998,0.03247,0.02984,0.03105,16190117.76863544,495792.0234499620133
1642118400,2022-01-14 00:00:00,KLV/USDT,0.02953,0.03086,0.02931,0.03005,13464179.95141606,402328.8260695125103
1642032000,2022-01-13 00:00:00,KLV/USDT,0.03003,0.03072,0.02935,0.02956,12397629.07078276,372993.3518043819043
1641945600,2022-01-12 00:00:00,KLV/USDT,0.02899,0.03274,0.02891,0.03008,16278031.49548535,486877.4465949496698
1641859200,2022-01-11 00:00:00,KLV/USDT,0.02864,0.0302,0.02818,0.029,15311157.77476841,445077.2663343725023
1641772800,2022-01-10 00:00:00,KLV/USDT,0.02976,0.02988,0.02756,0.02869,13918552.09513509,402685.3974928477248
1641686400,2022-01-09 00:00:00,KLV/USDT,0.03025,0.03083,0.02884,0.02976,15733528.49579127,471722.8644958647477
1641600000,2022-01-08 00:00:00,KLV/USDT,0.03137,0.03206,0.02969,0.03019,14885116.26674364,460838.9822423608488
1641513600,2022-01-07 00:00:00,KLV/USDT,0.03184,0.03192,0.03,0.0314,16682680.31955713,516980.4723793398364
1641427200,2022-01-06 00:00:00,KLV/USDT,0.03241,0.03283,0.03054,0.0318,19601497.43763198,619389.9915830645819
1641340800,2022-01-05 00:00:00,KLV/USDT,0.03403,0.03432,0.03068,0.03235,25397326.08257305,835511.3347560922988
1641254400,2022-01-04 00:00:00,KLV/USDT,0.03371,0.03474,0.03298,0.03403,15874179.01894049,538501.8299661589466
1641168000,2022-01-03 00:00:00,KLV/USDT,0.03505,0.03552,0.03341,0.0337,13416454.45234125,465554.7780205799078
1641081600,2022-01-02 00:00:00,KLV/USDT,0.03491,0.03581,0.03418,0.03506,10242105.22025283,357900.7132825736212
1640995200,2022-01-01 00:00:00,KLV/USDT,0.03447,0.03577,0.03413,0.03491,10468761.61352755,365837.8481103015184
1640908800,2021-12-31 00:00:00,KLV/USDT,0.03505,0.03574,0.03406,0.03446,15853481.32068803,554281.9651623628877
1640822400,2021-12-30 00:00:00,KLV/USDT,0.0351,0.03568,0.0344,0.03509,13461748.78391687,470904.4617925457647
1640736000,2021-12-29 00:00:00,KLV/USDT,0.03573,0.03694,0.03498,0.03519,15593018.92628296,555985.4609565863076
1640649600,2021-12-28 00:00:00,KLV/USDT,0.03934,0.03937,0.03568,0.03572,16610957.55521575,624014.4895868230987
