https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SUSHI3L,Volume USDT
1645315200,2022-02-20 00:00:00,SUSHI3L/USDT,0.03249,0.03269,0.0251,0.026705,7404207.87097141,205870.84581764775743
1645228800,2022-02-19 00:00:00,SUSHI3L/USDT,0.0336,0.034928,0.0293,0.032692,5402762.41094572,176493.36065789471405
1645142400,2022-02-18 00:00:00,SUSHI3L/USDT,0.034785,0.040728,0.0318,0.033724,6722330.43180084,240038.74659293968133
1645056000,2022-02-17 00:00:00,SUSHI3L/USDT,0.0465,0.047571,0.033249,0.034761,11473845.78983283,466661.94446873374882
1644969600,2022-02-16 00:00:00,SUSHI3L/USDT,0.050727,0.0508,0.042684,0.046467,14468996.87803875,686876.214246690502
1644883200,2022-02-15 00:00:00,SUSHI3L/USDT,0.040103,0.051287,0.040041,0.051011,15702415.60096936,723874.71819762296409
1644796800,2022-02-14 00:00:00,SUSHI3L/USDT,0.039448,0.0419,0.0366,0.040056,12330464.45103235,487764.14739646162307
1644710400,2022-02-13 00:00:00,SUSHI3L/USDT,0.043065,0.046995,0.038,0.039226,9778367.82058262,412215.29197744383732
1644624000,2022-02-12 00:00:00,SUSHI3L/USDT,0.041201,0.046675,0.0388,0.043019,10226958.23400013,441954.05527674267143
1644537600,2022-02-11 00:00:00,SUSHI3L/USDT,0.053202,0.057073,0.039532,0.041399,12745116.30908002,652990.66712054782925
1644451200,2022-02-10 00:00:00,SUSHI3L/USDT,0.067938,0.07104,0.052,0.053348,23591233.36894824,1508843.35183505959939
1644364800,2022-02-09 00:00:00,SUSHI3L/USDT,0.063552,0.073,0.059691,0.068141,12867687.92142473,850902.21833651111146
1644278400,2022-02-08 00:00:00,SUSHI3L/USDT,0.0776,0.087047,0.057302,0.063312,17240422.26375258,1188910.97407259538335
1644192000,2022-02-07 00:00:00,SUSHI3L/USDT,0.070946,0.078372,0.065306,0.077521,21055135.35113305,1533285.90697541614712
1644105600,2022-02-06 00:00:00,SUSHI3L/USDT,0.065914,0.070999,0.057337,0.070874,16078975.81927631,1048355.38412213508292
1644019200,2022-02-05 00:00:00,SUSHI3L/USDT,0.0576,0.074003,0.0565,0.065717,21844080.10374225,1488689.9651907692843
1643932800,2022-02-04 00:00:00,SUSHI3L/USDT,0.045544,0.059076,0.043857,0.057876,8993297.79461833,447499.01695563729802
1643846400,2022-02-03 00:00:00,SUSHI3L/USDT,0.045355,0.047049,0.0404,0.045438,5079150.47343598,222872.19801703922242
1643760000,2022-02-02 00:00:00,SUSHI3L/USDT,0.055868,0.06,0.04394,0.045477,7647699.5309401,400523.03054915790239
1643673600,2022-02-01 00:00:00,SUSHI3L/USDT,0.051015,0.0606,0.0503,0.055683,8513915.37353076,476054.05028704798875
1643587200,2022-01-31 00:00:00,SUSHI3L/USDT,0.046653,0.054,0.039052,0.051034,7317424.0342055,343327.65593452959997
1643500800,2022-01-30 00:00:00,SUSHI3L/USDT,0.050036,0.055663,0.043233,0.046602,7322623.49426351,363545.97896555175353
1643414400,2022-01-29 00:00:00,SUSHI3L/USDT,0.049329,0.0544,0.047572,0.049985,7251285.91540237,367616.93993645223277
1643328000,2022-01-28 00:00:00,SUSHI3L/USDT,0.045923,0.051264,0.041879,0.0494,7981274.2106022,377743.78580080986116
1643241600,2022-01-27 00:00:00,SUSHI3L/USDT,0.0539,0.056972,0.0383,0.046352,6697383.36085854,316885.44537610375365
1643155200,2022-01-26 00:00:00,SUSHI3L/USDT,0.066208,0.077701,0.047425,0.0541,6400737.62276809,391998.62324894257977
1643068800,2022-01-25 00:00:00,SUSHI3L/USDT,0.061,0.071312,0.054735,0.066208,4943969.84236923,308101.06963547083557
1642982400,2022-01-24 00:00:00,SUSHI3L/USDT,0.0809,0.0809,0.0398,0.0603,8403621.50364006,435009.902134025502
1642896000,2022-01-23 00:00:00,SUSHI3L/USDT,0.0699,0.0887,0.0658,0.0819,4534820.68150022,348349.420883951902
1642809600,2022-01-22 00:00:00,SUSHI3L/USDT,0.1089,0.1185,0.0528,0.0707,4862793.02013685,383468.154172719669
1642723200,2022-01-21 00:00:00,SUSHI3L/USDT,0.1953,0.2084,0.1,0.1083,2958083.90080131,464716.60234877382
1642636800,2022-01-20 00:00:00,SUSHI3L/USDT,0.2187,0.2791,0.1908,0.1959,1530585.93407063,373630.058546894891
1642550400,2022-01-19 00:00:00,SUSHI3L/USDT,0.24,0.2435,0.2034,0.2181,956604.9943993,214229.412292450419
1642464000,2022-01-18 00:00:00,SUSHI3L/USDT,0.2711,0.2888,0.2169,0.24,1176534.61230461,286134.48713689026
1642377600,2022-01-17 00:00:00,SUSHI3L/USDT,0.3476,0.3492,0.2545,0.2706,1348355.33680974,389810.93142873367
1642291200,2022-01-16 00:00:00,SUSHI3L/USDT,0.3542,0.365,0.3288,0.3476,849096.77993086,296216.848552706462
1642204800,2022-01-15 00:00:00,SUSHI3L/USDT,0.3567,0.3846,0.3494,0.3542,815770.6974516,298412.461549650958
1642118400,2022-01-14 00:00:00,SUSHI3L/USDT,0.356,0.4109,0.3121,0.3539,1468072.21729478,522696.368815419595
1642032000,2022-01-13 00:00:00,SUSHI3L/USDT,0.369,0.4412,0.333,0.356,2123582.00362502,821490.37305795794
1641945600,2022-01-12 00:00:00,SUSHI3L/USDT,0.3517,0.4,0.3462,0.3701,1631852.01278277,609208.823996881552
1641859200,2022-01-11 00:00:00,SUSHI3L/USDT,0.2973,0.37,0.2836,0.3516,1329247.35638133,434976.802395985947
1641772800,2022-01-10 00:00:00,SUSHI3L/USDT,0.3537,0.394,0.243,0.2984,1832605.61752765,567459.143280329186
1641686400,2022-01-09 00:00:00,SUSHI3L/USDT,0.3,0.39,0.2938,0.3519,1374162.26944376,478679.614039497473
1641600000,2022-01-08 00:00:00,SUSHI3L/USDT,0.3983,0.42,0.258,0.3,1628155.47082234,564399.540873850823
1641513600,2022-01-07 00:00:00,SUSHI3L/USDT,0.5014,0.5053,0.2956,0.3954,3112470.65818281,1147050.644880526067
1641427200,2022-01-06 00:00:00,SUSHI3L/USDT,0.5461,0.5933,0.425,0.5014,1880659.01787146,937643.975330741383
1641340800,2022-01-05 00:00:00,SUSHI3L/USDT,0.6474,0.8899,0.4505,0.5477,2046509.90182104,1438176.60061147752
1641254400,2022-01-04 00:00:00,SUSHI3L/USDT,0.7775,0.85,0.6231,0.6471,1332742.1637621,971602.042280041371
1641168000,2022-01-03 00:00:00,SUSHI3L/USDT,0.9111,1.0629,0.7527,0.7782,927094.22531721,839912.910295610507
1641081600,2022-01-02 00:00:00,SUSHI3L/USDT,0.9603,1.0542,0.872,0.9055,698746.06074556,668665.072816014857
1640995200,2022-01-01 00:00:00,SUSHI3L/USDT,1.0702,1.1062,0.93,0.9568,751421.88005292,759446.272433348411
1640908800,2021-12-31 00:00:00,SUSHI3L/USDT,1.4014,1.4876,1.0431,1.0702,1004070.64353461,1256999.471170567263
1640822400,2021-12-30 00:00:00,SUSHI3L/USDT,1.0664,1.5497,0.9074,1.4014,1217993.38214271,1504368.11452635633
1640736000,2021-12-29 00:00:00,SUSHI3L/USDT,1.0129,1.3097,0.9226,1.0637,1357114.29709124,1491642.276701486712
1640649600,2021-12-28 00:00:00,SUSHI3L/USDT,1.0447,1.2483,0.8019,1.0129,2197049.38867354,2246196.858092965899
