https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GMEE,Volume USDT
1644105600,2022-02-06 00:00:00,GMEE/USDT,0.15,0.162,0.1479,0.1515,767317.91057534,116615.541287473608
1644019200,2022-02-05 00:00:00,GMEE/USDT,0.15,0.1511,0.1491,0.1501,721557.42033938,108252.856848742082
1643932800,2022-02-04 00:00:00,GMEE/USDT,0.15,0.1559,0.1468,0.15,967515.4628781,145369.560379297918
1643846400,2022-02-03 00:00:00,GMEE/USDT,0.1506,0.1566,0.1474,0.1501,553127.36271854,83493.480143226085
1643760000,2022-02-02 00:00:00,GMEE/USDT,0.1642,0.1671,0.15,0.1508,790484.67309294,125354.557143272554
1643673600,2022-02-01 00:00:00,GMEE/USDT,0.1724,0.1761,0.1603,0.1642,1066302.05044128,179720.26821259337
1643587200,2022-01-31 00:00:00,GMEE/USDT,0.1307,0.1858,0.1303,0.1724,2982443.69109427,501520.099008779396
1643500800,2022-01-30 00:00:00,GMEE/USDT,0.1479,0.1532,0.1296,0.131,965767.19183398,136691.390075735273
1643414400,2022-01-29 00:00:00,GMEE/USDT,0.1113,0.1584,0.1099,0.1473,2992962.54288472,405782.708142821689
1643328000,2022-01-28 00:00:00,GMEE/USDT,0.11,0.1131,0.1065,0.1115,1303861.79530262,143921.209644825445
1643241600,2022-01-27 00:00:00,GMEE/USDT,0.1109,0.1132,0.1052,0.1101,1259334.80998192,138887.787165115481
1643155200,2022-01-26 00:00:00,GMEE/USDT,0.11,0.118,0.1094,0.1109,1427206.31729112,160499.481742599166
1643068800,2022-01-25 00:00:00,GMEE/USDT,0.11,0.1149,0.1075,0.1101,1087617.53662317,119897.151815276276
1642982400,2022-01-24 00:00:00,GMEE/USDT,0.11,0.1125,0.0887,0.1101,1286208.38470415,133086.971496077081
1642896000,2022-01-23 00:00:00,GMEE/USDT,0.1023,0.112,0.0988,0.1101,1196290.61262897,125952.28525903606
1642809600,2022-01-22 00:00:00,GMEE/USDT,0.1214,0.124,0.0988,0.1027,1746163.49677781,193431.230514176396
1642723200,2022-01-21 00:00:00,GMEE/USDT,0.1483,0.1625,0.1214,0.1215,1502177.3594784,204600.527241121094
1642636800,2022-01-20 00:00:00,GMEE/USDT,0.14,0.1616,0.139,0.1482,1879997.25465107,273164.868344254312
1642550400,2022-01-19 00:00:00,GMEE/USDT,0.15,0.1509,0.139,0.14,1646250.72733036,235969.543630855429
1642464000,2022-01-18 00:00:00,GMEE/USDT,0.15,0.1549,0.1418,0.15,2351858.0971759,353937.247370880097
1642377600,2022-01-17 00:00:00,GMEE/USDT,0.1577,0.1599,0.1495,0.1498,2213712.32820883,337700.325535453654
1642291200,2022-01-16 00:00:00,GMEE/USDT,0.1606,0.1652,0.1562,0.1577,1463353.85537984,233848.661520291078
1642204800,2022-01-15 00:00:00,GMEE/USDT,0.16,0.1671,0.1578,0.1602,2422818.2026443,390962.749616658886
1642118400,2022-01-14 00:00:00,GMEE/USDT,0.1702,0.1724,0.1555,0.1599,2232294.21638078,365675.062831326545
1642032000,2022-01-13 00:00:00,GMEE/USDT,0.17,0.184,0.164,0.1707,2035456.51347571,347904.055716599128
1641945600,2022-01-12 00:00:00,GMEE/USDT,0.1702,0.1726,0.1545,0.1701,1597894.79782,262538.089226921078
1641859200,2022-01-11 00:00:00,GMEE/USDT,0.1502,0.1733,0.1486,0.1707,2045944.7052822,322278.807493113672
1641772800,2022-01-10 00:00:00,GMEE/USDT,0.18,0.1816,0.1391,0.1508,2020939.46166167,327899.435876637738
1641686400,2022-01-09 00:00:00,GMEE/USDT,0.18,0.1848,0.1725,0.1803,1415337.63109372,253365.937594699841
1641600000,2022-01-08 00:00:00,GMEE/USDT,0.19,0.1927,0.1715,0.1801,1521408.4165738,277698.660157541281
1641513600,2022-01-07 00:00:00,GMEE/USDT,0.2094,0.2113,0.1876,0.19,1225439.19156419,240437.868313627227
1641427200,2022-01-06 00:00:00,GMEE/USDT,0.21,0.2162,0.2,0.2087,1575664.66624043,325481.365242446959
1641340800,2022-01-05 00:00:00,GMEE/USDT,0.2284,0.2427,0.2067,0.21,1479552.55913079,336420.195751962248
1641254400,2022-01-04 00:00:00,GMEE/USDT,0.2003,0.245,0.1957,0.2282,3579882.30704336,823632.514325060909
1641168000,2022-01-03 00:00:00,GMEE/USDT,0.1903,0.2217,0.1881,0.2011,2019209.37820005,409295.230313408631
1641081600,2022-01-02 00:00:00,GMEE/USDT,0.2,0.203,0.1881,0.191,1500193.72683862,291584.433845378384
1640995200,2022-01-01 00:00:00,GMEE/USDT,0.19,0.2018,0.1882,0.2,1225290.00638851,236930.986245670603
1640908800,2021-12-31 00:00:00,GMEE/USDT,0.2037,0.2057,0.1871,0.19,1675409.94112875,324640.630852883513
1640822400,2021-12-30 00:00:00,GMEE/USDT,0.2145,0.2179,0.2036,0.2047,1382776.81895556,290967.261785899792
1640736000,2021-12-29 00:00:00,GMEE/USDT,0.22,0.2265,0.213,0.2147,1532399.05604674,335059.500481134704
1640649600,2021-12-28 00:00:00,GMEE/USDT,0.2401,0.2414,0.2179,0.22,1498404.44996871,344790.921010051232
