https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNI,Volume BTC
1649203200,2022-04-06 00:00:00,UNI/BTC,0.00024257,0.00024257,0.00023043,0.00023043,24909.37553286,5.7398674040369295
1649116800,2022-04-05 00:00:00,UNI/BTC,0.00024887,0.00025429,0.00024292,0.00024415,4648.12723345,1.1348402640468174
1649030400,2022-04-04 00:00:00,UNI/BTC,0.00025520,0.00026340,0.00024404,0.00024685,8862.28478952,2.1876550002930117
1648944000,2022-04-03 00:00:00,UNI/BTC,0.00025451,0.00026041,0.00024972,0.00025506,6863.05919797,1.750491879034228
1648857600,2022-04-02 00:00:00,UNI/BTC,0.00025024,0.00025740,0.00024694,0.00025423,43068.25129819,10.949241527538843
1648771200,2022-04-01 00:00:00,UNI/BTC,0.00024977,0.00026034,0.00024593,0.00024948,7977.05902761,1.990116686208143
1648684800,2022-03-31 00:00:00,UNI/BTC,0.00024847,0.00026392,0.00024248,0.00024685,21597.72877241,5.331399347469408
1648598400,2022-03-30 00:00:00,UNI/BTC,0.00023669,0.00025062,0.00023264,0.00024967,7688.47090369,1.9195805305242826
1648512000,2022-03-29 00:00:00,UNI/BTC,0.00023201,0.00024443,0.00023156,0.00023726,7509.31927529,1.7816610912553055
1648425600,2022-03-28 00:00:00,UNI/BTC,0.00024409,0.00024696,0.00023098,0.00023147,12848.62567019,2.9740713838788793
