https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume ATOM
1657152000000,2022-07-07 00:00:00,ATOM/EUR,8.738716,9.5,8.552172,9.22333,12240.072850805282,1327.07740597
1657065600000,2022-07-06 00:00:00,ATOM/EUR,8.652329,9.132187,8.537654,8.736419,9542.837161822048,1092.30534408
1656979200000,2022-07-05 00:00:00,ATOM/EUR,8.187822,8.983096,7.809625,8.743018,10197.21521648533,1166.32668679
1656892800000,2022-07-04 00:00:00,ATOM/EUR,7.737807,8.482071,7.533819,8.344174,9582.964309620655,1148.46170629
1656806400000,2022-07-03 00:00:00,ATOM/EUR,7.791806,8.045022,7.486337,7.789047,8741.547310709739,1122.28714382
1656720000000,2022-07-02 00:00:00,ATOM/EUR,7.967431,8.039388,6.664145,7.689277,9462.938513746461,1230.66687723
1656633600000,2022-07-01 00:00:00,ATOM/EUR,7.512516,8.001321,5.683501,7.633204,8755.574610766438,1147.03794249
1656547200000,2022-06-30 00:00:00,ATOM/EUR,6.931055,7.30794,6.647757,7.245163,8886.212088958318,1226.50271484
1656460800000,2022-06-29 00:00:00,ATOM/EUR,6.977287,7.350887,6.607225,7.082179,8519.878600944461,1203.00243766
1656374400000,2022-06-28 00:00:00,ATOM/EUR,7.461402,7.461402,7.321357,7.364031,324.017364,44.0
1656288000000,2022-06-27 00:00:00,ATOM/EUR,7.809368,8.246034,7.300004,7.337863,8435.769051553023,1149.62204276
1656201600000,2022-06-26 00:00:00,ATOM/EUR,8.210543,8.297216,7.577674,7.577674,9378.917083668392,1237.70395555
1656115200000,2022-06-25 00:00:00,ATOM/EUR,7.808366,8.399999,7.215414,8.23345,9418.662830962823,1143.95093563
1656028800000,2022-06-24 00:00:00,ATOM/EUR,7.681555,8.4,6.922762,7.804799,8823.512627134107,1130.52400544
1655942400000,2022-06-23 00:00:00,ATOM/EUR,6.681012,8.004836,6.506387,7.68453,8897.653041218557,1157.86561328
1655856000000,2022-06-22 00:00:00,ATOM/EUR,6.616397,7.659902,6.284203,6.546566,7921.040309952671,1209.95347942
1655769600000,2022-06-21 00:00:00,ATOM/EUR,6.510215,6.840643,6.123507,6.605902,8036.288186722945,1216.53154811
1655683200000,2022-06-20 00:00:00,ATOM/EUR,6.423404,6.711115,6.024905,6.476568,7759.660847327342,1198.11308201
1655596800000,2022-06-19 00:00:00,ATOM/EUR,5.802337,6.5,5.369417,6.469096,8172.227813971433,1263.27199565
1655510400000,2022-06-18 00:00:00,ATOM/EUR,6.060179,6.270876,5.195255,5.773057,7006.5240215531985,1213.65924874
1655424000000,2022-06-17 00:00:00,ATOM/EUR,5.870207,6.407398,5.41037,6.063275,7103.7012492404365,1171.59476508
1655337600000,2022-06-16 00:00:00,ATOM/EUR,6.989356,7.023287,5.630395,5.979271,6606.4854970418955,1104.89815515
1655251200000,2022-06-15 00:00:00,ATOM/EUR,6.027457,7.460353,5.371417,6.9759,8793.479598323967,1260.55126913
1655164800000,2022-06-14 00:00:00,ATOM/EUR,6.227996,6.849296,5.741356,6.102853,7720.373407531853,1265.04331786
1655078400000,2022-06-13 00:00:00,ATOM/EUR,6.753786,7.264693,5.612476,6.181703,7610.945848797519,1231.20535697
1654992000000,2022-06-12 00:00:00,ATOM/EUR,7.409084,7.802757,6.601114,6.78494,8099.412750070964,1193.73387975
1654905600000,2022-06-11 00:00:00,ATOM/EUR,7.794856,7.98518,7.079844,7.174368,8295.89894358424,1156.32470255
1654819200000,2022-06-10 00:00:00,ATOM/EUR,8.241019,8.699683,7.748242,7.752332,9527.19742028998,1228.94600235
1654732800000,2022-06-09 00:00:00,ATOM/EUR,8.164367,8.69971,8.096929,8.301178,9781.781785753705,1178.36068396
1654646400000,2022-06-08 00:00:00,ATOM/EUR,8.560621,8.863245,7.987502,8.206499,9477.15856466985,1154.83576671
1654560000000,2022-06-07 00:00:00,ATOM/EUR,8.806697,8.89578,7.865866,8.611183,10381.197248118528,1205.54832572
1654473600000,2022-06-06 00:00:00,ATOM/EUR,8.744295,9.066657,8.53615,8.864294,10258.203763199348,1157.24994717
1654387200000,2022-06-05 00:00:00,ATOM/EUR,8.708659,8.828273,8.396976,8.588874,10160.054321570045,1182.93204925
1654300800000,2022-06-04 00:00:00,ATOM/EUR,8.756185,8.757148,8.386276,8.734471,10840.591933061454,1241.12747447
1654214400000,2022-06-03 00:00:00,ATOM/EUR,8.826395,9.634032,7.680052,8.685809,10398.633690063174,1197.19806066
1654128000000,2022-06-02 00:00:00,ATOM/EUR,8.737998,10.043149,8.619642,8.857399,10882.495802467985,1228.63334964
1654041600000,2022-06-01 00:00:00,ATOM/EUR,9.61577,9.834888,8.630645,8.795851,10245.0334542049,1164.75750376
1653955200000,2022-05-31 00:00:00,ATOM/EUR,9.746835,10.055518,9.407052,9.605737,11298.643753117489,1176.23913221
1653868800000,2022-05-30 00:00:00,ATOM/EUR,8.857925,9.81479,8.796388,9.779982,11653.280708888618,1191.5441878
1653782400000,2022-05-29 00:00:00,ATOM/EUR,8.777713,9.187694,8.430381,8.939639,10316.209808995305,1153.98505566
1653696000000,2022-05-28 00:00:00,ATOM/EUR,8.626071,9.148481,8.553886,8.798963,10574.524263563353,1201.79210477
1653609600000,2022-05-27 00:00:00,ATOM/EUR,8.857683,9.215874,8.325626,8.61884,9677.729553744683,1122.85754855
1653523200000,2022-05-26 00:00:00,ATOM/EUR,10.045144,10.180099,8.332668,9.018473,11309.907595816167,1254.08232589
1653436800000,2022-05-25 00:00:00,ATOM/EUR,10.364911,13.886295,8.740758,10.032074,7326.387977374364,730.29644492
1653350400000,2022-05-24 00:00:00,ATOM/EUR,10.239447,10.282839,9.92689,10.198515,73.1209138810932,7.16976088
1653264000000,2022-05-23 00:00:00,ATOM/EUR,10.880556,11.388369,10.356578,10.356578,66.07009093455136,6.37952912
1653177600000,2022-05-22 00:00:00,ATOM/EUR,10.482052,11.005432,10.482052,10.701638,43.242735782586806,4.0407586
1653091200000,2022-05-21 00:00:00,ATOM/EUR,10.572507,10.696217,10.315684,10.696217,37.96090322671024,3.54900272
1653004800000,2022-05-20 00:00:00,ATOM/EUR,11.356674,11.356674,10.622259,10.622259,2.50916219066142,0.23621738
1652918400000,2022-05-19 00:00:00,ATOM/EUR,9.746406,9.746406,9.746406,9.746406,99.99999998880192,10.26019232
1652832000000,2022-05-18 00:00:00,ATOM/EUR,10.767357,10.767357,9.441612,9.909567,116.1189709900381,11.71786527
1652745600000,2022-05-17 00:00:00,ATOM/EUR,10.799862,11.356674,10.607202,10.833011,218.24412342137904,20.14621082
1652659200000,2022-05-16 00:00:00,ATOM/EUR,10.966163,11.222266,10.842687,10.842687,9.87441737732019,0.91069837
1652572800000,2022-05-15 00:00:00,ATOM/EUR,11.735342,11.735343,11.735342,11.735343,35.67402720292734,3.03987938
1652486400000,2022-05-14 00:00:00,ATOM/EUR,9.926105,10.009146,9.884096,9.959394,113.80536271688705,11.42693649
1652400000000,2022-05-13 00:00:00,ATOM/EUR,8.971333,10.871216,8.971333,10.780218,114.7699124570574,10.6463443
1652313600000,2022-05-12 00:00:00,ATOM/EUR,10.602125,10.602125,8,8.937042,86.92663224834797,9.72655519
1652227200000,2022-05-11 00:00:00,ATOM/EUR,12.992281,12.992281,9.68649,9.784426,325.58039969276746,33.27537044
1652140800000,2022-05-10 00:00:00,ATOM/EUR,11.699993,14.022204,11.699993,12.646964,101.77028169501777,8.04701284
1652054400000,2022-05-09 00:00:00,ATOM/EUR,14.618999,14.809767,12.0,12.0,52.37969604,4.36497467
1651968000000,2022-05-08 00:00:00,ATOM/EUR,15.238537,15.578086,14.619,15,49.1695761,3.27797174
1651881600000,2022-05-07 00:00:00,ATOM/EUR,15.95,16.215814,15.343722,15.343722,34.45753259421414,2.24570887
1651795200000,2022-05-06 00:00:00,ATOM/EUR,16.978754,16.978754,16.46546,16.913553,186.2083760261027,11.00941807
1651708800000,2022-05-05 00:00:00,ATOM/EUR,18.318367,18.318367,16.635167,16.926158,245.04564405686466,14.47733408
1651622400000,2022-05-04 00:00:00,ATOM/EUR,17.684171,18,17.684171,18,134.39035224,7.46613068
1651536000000,2022-05-03 00:00:00,ATOM/EUR,17.510703,18,16.92,16.92,286.7402394072,16.94682266
1651449600000,2022-05-02 00:00:00,ATOM/EUR,16.676864,17.510703,16.6345,16.6345,79.49301680145,4.7788041
1651363200000,2022-05-01 00:00:00,ATOM/EUR,17.396471,18,16.96509,16.96509,141.75853920690122,8.35589668
1651276800000,2022-04-30 00:00:00,ATOM/EUR,18.0,18.0,16.61007,16.61007,132.0758293490148,7.95155164
1651190400000,2022-04-29 00:00:00,ATOM/EUR,19.599846,19.599846,18.607599,18.607599,71.558182841157,3.845643
1651104000000,2022-04-28 00:00:00,ATOM/EUR,19.945325,21.614065,19.894318,19.988596,1338.3881214973528,66.95758529
1651017600000,2022-04-27 00:00:00,ATOM/EUR,19.298613,20.092443,19.298613,20.092443,153.14200962547514,7.62187105
1650931200000,2022-04-26 00:00:00,ATOM/EUR,20.708733,20.708733,19.637787,19.637787,16.88266007694786,0.85970278
1650844800000,2022-04-25 00:00:00,ATOM/EUR,20.637786,20.659807,19.637787,20.659807,244.40663843092204,11.83005429
1650672000000,2022-04-23 00:00:00,ATOM/EUR,21.537093,21.706235,21.537093,21.706235,24.12806931596435,1.11157321
1650585600000,2022-04-22 00:00:00,ATOM/EUR,21.315187,21.315187,21.315187,21.315187,42.77105402104813,2.00659999
1650412800000,2022-04-20 00:00:00,ATOM/EUR,21.690515,24.67186,21.690515,22.889167,30.1590891764547,1.3176141
1650326400000,2022-04-19 00:00:00,ATOM/EUR,22.208817,22.826011,22.208817,22.778112,11.2473408372864,0.49377845
1650240000000,2022-04-18 00:00:00,ATOM/EUR,21.539522,21.539522,20.988212,20.988212,194.84595546084424,9.28359002
1650153600000,2022-04-17 00:00:00,ATOM/EUR,22.423703,22.545107,21.539522,21.539522,305.41910423356035,14.17947456
1649894400000,2022-04-14 00:00:00,ATOM/EUR,22.239494,22.239494,22.239494,22.239494,8.6440565356923,0.38868045
1649721600000,2022-04-12 00:00:00,ATOM/EUR,22.794095,22.794095,22.794095,22.794095,60.685350742872444,2.66232771
1649635200000,2022-04-11 00:00:00,ATOM/EUR,24,24.656525,21.988212,21.988212,1203.2945003961956,54.72452696
1649462400000,2022-04-09 00:00:00,ATOM/EUR,24.962034,24.962034,24.962034,24.962034,2.69426890231878,0.10793467
1649376000000,2022-04-08 00:00:00,ATOM/EUR,25.497953,26.015004,25.497953,25.859149,71.70401245834478,2.77286822
1649289600000,2022-04-07 00:00:00,ATOM/EUR,24.539522,25.256812,24.432639,25.148598,50.92089908590458,2.02480071
1649203200000,2022-04-06 00:00:00,ATOM/EUR,26.585977,27.984375,25.0,25.332574,427.22765909588486,16.8647552
1649116800000,2022-04-05 00:00:00,ATOM/EUR,27.567896,27.567896,27,27,55.434701970000006,2.05313711
