https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RMRK,Volume USDT
1655150400,2022-06-13 20:00:00,RMRK/USDT,3.2637,3.4151,3.2637,3.33,17253.12815149,57755.603810728289
1655146800,2022-06-13 19:00:00,RMRK/USDT,3.2653,3.2953,3.2532,3.2631,4561.78859754,14915.690013576276
1655143200,2022-06-13 18:00:00,RMRK/USDT,3.3283,3.3875,3.2653,3.2735,23555.39515217,78355.946586751823
1655139600,2022-06-13 17:00:00,RMRK/USDT,3.298,3.3345,3.2265,3.3283,20703.83415019,68008.884924501806
1655136000,2022-06-13 16:00:00,RMRK/USDT,3.2675,3.3956,3.2675,3.2875,21393.35831713,71304.596654296827
1655132400,2022-06-13 15:00:00,RMRK/USDT,3.113,3.2751,3.1032,3.2587,16585.2828501,52780.341979591273
1655128800,2022-06-13 14:00:00,RMRK/USDT,3.1354,3.1505,3.1,3.1287,10835.76135608,33777.825726840412
1655125200,2022-06-13 13:00:00,RMRK/USDT,3.1082,3.2216,3.1013,3.1433,17081.38635505,53709.847565347513
1655121600,2022-06-13 12:00:00,RMRK/USDT,3.0667,3.2381,3.0667,3.102,26448.91673418,83648.690868397195
1655118000,2022-06-13 11:00:00,RMRK/USDT,3.1563,3.1661,3.03,3.0579,21355.70961017,65708.953526001472
1655114400,2022-06-13 10:00:00,RMRK/USDT,3.1418,3.2384,3.1287,3.169,14594.77674475,46452.944890369226
1655110800,2022-06-13 09:00:00,RMRK/USDT,3.2045,3.2683,3.0683,3.1279,39955.80045357,126630.050990716405
1655107200,2022-06-13 08:00:00,RMRK/USDT,3.2782,3.298,3.2046,3.2071,8277.0172855,26911.119952843269
1655103600,2022-06-13 07:00:00,RMRK/USDT,3.3011,3.3714,3.27,3.2782,11409.89366034,37863.958282376912
1655100000,2022-06-13 06:00:00,RMRK/USDT,3.2841,3.3499,3.2717,3.2958,7972.78481631,26405.189566322225
1655096400,2022-06-13 05:00:00,RMRK/USDT,3.3186,3.4014,3.2773,3.2773,8254.74200296,27613.114734047179
1655092800,2022-06-13 04:00:00,RMRK/USDT,3.2852,3.4582,3.2546,3.3186,20098.13174595,67503.054706239399
1655089200,2022-06-13 03:00:00,RMRK/USDT,3.3,3.343,3.2504,3.2851,25828.09815811,84892.332113644402
1655085600,2022-06-13 02:00:00,RMRK/USDT,3.2968,3.3318,3.2852,3.3,9248.61074296,30610.381334576275
1655082000,2022-06-13 01:00:00,RMRK/USDT,3.2883,3.3101,3.25,3.3101,13382.0792058,43779.127264215282
1655078400,2022-06-13 00:00:00,RMRK/USDT,3.34,3.4073,3.2841,3.2897,19999.28488973,66800.396121428355
1655074800,2022-06-12 23:00:00,RMRK/USDT,3.4571,3.5181,3.3458,3.3458,17802.26194333,60863.302992858668
1655071200,2022-06-12 22:00:00,RMRK/USDT,3.5434,3.5585,3.4603,3.4603,2014.46812548,7070.848243632907
1655067600,2022-06-12 21:00:00,RMRK/USDT,3.5138,3.5673,3.5122,3.5434,2391.41014317,8476.394592375048
1655064000,2022-06-12 20:00:00,RMRK/USDT,3.5237,3.5597,3.513,3.5198,3977.81770573,14064.366074181373
1655060400,2022-06-12 19:00:00,RMRK/USDT,3.5772,3.5899,3.5244,3.5244,4736.35343698,16817.3824632163
1655056800,2022-06-12 18:00:00,RMRK/USDT,3.6389,3.643,3.5696,3.5745,6245.43658821,22510.225247726312
1655053200,2022-06-12 17:00:00,RMRK/USDT,3.5587,3.652,3.5587,3.642,9943.24285626,36078.018466654671
1655049600,2022-06-12 16:00:00,RMRK/USDT,3.6065,3.6399,3.5507,3.575,7180.16279088,25882.419163191059
1655046000,2022-06-12 15:00:00,RMRK/USDT,3.545,3.6469,3.5401,3.6076,9685.05622438,34834.164034154871
1655042400,2022-06-12 14:00:00,RMRK/USDT,3.4789,3.545,3.3866,3.545,22126.9995,76175.30559603879
1655038800,2022-06-12 13:00:00,RMRK/USDT,3.5849,3.5986,3.4508,3.4789,13397.75094421,47094.25613144747
1655035200,2022-06-12 12:00:00,RMRK/USDT,3.5931,3.6089,3.5737,3.5914,1341.4288324,4812.302967223162
1655031600,2022-06-12 11:00:00,RMRK/USDT,3.5832,3.6117,3.5356,3.5931,7239.87176729,25864.072274164044
1655028000,2022-06-12 10:00:00,RMRK/USDT,3.5761,3.6128,3.5502,3.5832,4832.70814121,17283.436496583917
1655024400,2022-06-12 09:00:00,RMRK/USDT,3.6081,3.6195,3.5756,3.5761,4350.83998873,15649.185656823641
1655020800,2022-06-12 08:00:00,RMRK/USDT,3.5968,3.6408,3.5968,3.6081,4171.70586163,15119.168100364949
1655017200,2022-06-12 07:00:00,RMRK/USDT,3.6436,3.652,3.5807,3.5968,5904.29901644,21319.527782703698
1655013600,2022-06-12 06:00:00,RMRK/USDT,3.5462,3.6519,3.546,3.6355,8618.80354866,31052.334884741845
1655010000,2022-06-12 05:00:00,RMRK/USDT,3.5936,3.5951,3.5472,3.5472,4598.6735147,16401.266812662508
1655006400,2022-06-12 04:00:00,RMRK/USDT,3.6394,3.6688,3.5896,3.5896,3274.30128401,11865.338683823465
1655002800,2022-06-12 03:00:00,RMRK/USDT,3.58,3.6733,3.58,3.6394,7688.3470409,27892.123715431056
1654999200,2022-06-12 02:00:00,RMRK/USDT,3.7,3.7439,3.5791,3.58,11277.39335021,41239.11125580111
1654995600,2022-06-12 01:00:00,RMRK/USDT,3.7966,3.7966,3.7,3.7,5927.13219825,22209.901067793975
1654992000,2022-06-12 00:00:00,RMRK/USDT,3.7662,3.8088,3.764,3.7966,1793.39556479,6797.008936729757
1654988400,2022-06-11 23:00:00,RMRK/USDT,3.828,3.8324,3.7659,3.7662,3329.21313019,12649.171812760405
1654984800,2022-06-11 22:00:00,RMRK/USDT,3.81,3.8416,3.81,3.828,1230.21896324,4703.459021209636
1654981200,2022-06-11 21:00:00,RMRK/USDT,3.73,3.8261,3.73,3.81,7423.05562445,27966.317011896978
1654977600,2022-06-11 20:00:00,RMRK/USDT,3.7671,3.7704,3.73,3.73,8641.98762938,32390.701883474181
1654974000,2022-06-11 19:00:00,RMRK/USDT,3.7336,3.8171,3.72,3.7669,10082.08324355,37784.895762751175
1654970400,2022-06-11 18:00:00,RMRK/USDT,3.6728,3.7459,3.6596,3.7342,6792.43975273,25159.406640587477
1654966800,2022-06-11 17:00:00,RMRK/USDT,3.6738,3.6903,3.6466,3.6838,4362.15362666,16065.198037445494
1654963200,2022-06-11 16:00:00,RMRK/USDT,3.6596,3.6901,3.6205,3.6448,12367.82086575,45274.984998192504
1654959600,2022-06-11 15:00:00,RMRK/USDT,3.593,3.6686,3.57,3.665,21721.56711216,78749.541738307745
1654956000,2022-06-11 14:00:00,RMRK/USDT,3.9359,3.9433,3.5858,3.5941,46723.74132162,174681.119506481422
1654952400,2022-06-11 13:00:00,RMRK/USDT,3.7829,3.9636,3.762,3.9507,18373.68045462,71131.289267983224
1654948800,2022-06-11 12:00:00,RMRK/USDT,3.9502,3.9833,3.7819,3.7865,28505.96752272,109802.553564288964
1654945200,2022-06-11 11:00:00,RMRK/USDT,4.0365,4.0397,3.9201,3.9502,10185.97271184,40465.94071854573
1654941600,2022-06-11 10:00:00,RMRK/USDT,4.0839,4.0931,4.0047,4.0365,10797.69852159,43625.372655115394
1654938000,2022-06-11 09:00:00,RMRK/USDT,4.04,4.1332,4.0047,4.0834,12189.18179243,49658.060144576608
1654934400,2022-06-11 08:00:00,RMRK/USDT,4.1113,4.122,4.0417,4.0417,2991.02060599,12215.477870583726
1654930800,2022-06-11 07:00:00,RMRK/USDT,4.1177,4.13,4.1048,4.1049,496.00347935,2042.628252260723
1654927200,2022-06-11 06:00:00,RMRK/USDT,4.1202,4.121,4.1049,4.1177,388.37145039,1595.677754110376
1654923600,2022-06-11 05:00:00,RMRK/USDT,4.1352,4.1557,4.09,4.1191,4638.9395716,19113.353504296323
1654920000,2022-06-11 04:00:00,RMRK/USDT,4.13,4.142,4.1275,4.142,48.06385432,198.617130073568
1654916400,2022-06-11 03:00:00,RMRK/USDT,4.147,4.1552,4.1173,4.12,2257.25171838,9341.224519755975
1654912800,2022-06-11 02:00:00,RMRK/USDT,4.0976,4.1681,4.0758,4.1427,4555.12740318,18727.43315072675
1654909200,2022-06-11 01:00:00,RMRK/USDT,4.0874,4.1171,4.0758,4.0993,4756.07018892,19462.342661939823
1654905600,2022-06-11 00:00:00,RMRK/USDT,4.0067,4.1086,4.0044,4.0847,6303.79501404,25666.03344272844
1654902000,2022-06-10 23:00:00,RMRK/USDT,4.0503,4.0594,3.993,4.0076,7025.12853259,28248.485327786885
1654898400,2022-06-10 22:00:00,RMRK/USDT,4.0745,4.0845,4.0508,4.0594,1375.33613889,5587.030355245792
1654894800,2022-06-10 21:00:00,RMRK/USDT,4.0954,4.1071,4.0719,4.0719,1531.77919078,6255.190388359334
1654891200,2022-06-10 20:00:00,RMRK/USDT,4.0779,4.1107,4.0641,4.087,2355.54222299,9642.435051682338
1654887600,2022-06-10 19:00:00,RMRK/USDT,4.0523,4.1087,4.0028,4.0751,7672.69853788,31089.301809253844
1654884000,2022-06-10 18:00:00,RMRK/USDT,4.0889,4.1032,4.031,4.0642,5698.50940172,23136.584680188987
1654880400,2022-06-10 17:00:00,RMRK/USDT,4.0984,4.1138,4.035,4.0968,9892.21370148,40426.955985707058
1654876800,2022-06-10 16:00:00,RMRK/USDT,4.1747,4.1861,4.0431,4.0836,12551.55222548,51348.660200321038
1654873200,2022-06-10 15:00:00,RMRK/USDT,4.2568,4.2668,4.1105,4.1744,8776.35021363,36728.420705305371
1654869600,2022-06-10 14:00:00,RMRK/USDT,4.057,4.3,4.0172,4.2652,25531.39662093,106017.009251952547
1654866000,2022-06-10 13:00:00,RMRK/USDT,4.0429,4.0761,3.9635,4.0571,24657.31760322,99235.252088919063
1654862400,2022-06-10 12:00:00,RMRK/USDT,4.1888,4.2057,4.0358,4.0513,20529.63954778,84399.872726673086
1654858800,2022-06-10 11:00:00,RMRK/USDT,4.1762,4.2031,4.1744,4.1971,5910.29690602,24788.095570320219
1654855200,2022-06-10 10:00:00,RMRK/USDT,4.1102,4.1834,4.1102,4.16,4806.4129804,19983.636661006497
1654851600,2022-06-10 09:00:00,RMRK/USDT,4.3412,4.3451,4.0984,4.1349,42102.38932871,176567.593510784489
1654848000,2022-06-10 08:00:00,RMRK/USDT,4.326,4.3483,4.3025,4.3483,4443.70289473,19221.988884335259
1654844400,2022-06-10 07:00:00,RMRK/USDT,4.372,4.372,4.3285,4.3285,3049.57290679,13261.166135560759
1654840800,2022-06-10 06:00:00,RMRK/USDT,4.3851,4.3985,4.359,4.3722,1486.46717846,6514.55032273165
1654837200,2022-06-10 05:00:00,RMRK/USDT,4.3906,4.3918,4.3692,4.3702,1824.4771862,7980.029935697752
1654833600,2022-06-10 04:00:00,RMRK/USDT,4.3649,4.3941,4.3649,4.3829,414.51124954,1815.944043008894
1654830000,2022-06-10 03:00:00,RMRK/USDT,4.3865,4.4275,4.3621,4.3621,2388.96046154,10499.22158397061
1654826400,2022-06-10 02:00:00,RMRK/USDT,4.3673,4.3891,4.3669,4.3669,758.46160501,3321.512535104979
1654822800,2022-06-10 01:00:00,RMRK/USDT,4.3258,4.3805,4.3258,4.3765,2174.72355273,9470.130222171035
1654819200,2022-06-10 00:00:00,RMRK/USDT,4.3948,4.3948,4.2491,4.3256,15486.41136094,66528.352736428615
1654815600,2022-06-09 23:00:00,RMRK/USDT,4.3686,4.4188,4.348,4.3804,3758.65622436,16488.426795631845
1654812000,2022-06-09 22:00:00,RMRK/USDT,4.3668,4.3741,4.3481,4.3674,583.80734009,2545.554421330232
1654808400,2022-06-09 21:00:00,RMRK/USDT,4.3818,4.3848,4.3526,4.3526,2174.14238,9502.07048036458
1654804800,2022-06-09 20:00:00,RMRK/USDT,4.3317,4.3836,4.3001,4.3816,8771.17047078,38020.1139672625
1654801200,2022-06-09 19:00:00,RMRK/USDT,4.3885,4.3885,4.3364,4.3364,4959.69511642,21642.1427567359
1654797600,2022-06-09 18:00:00,RMRK/USDT,4.4246,4.4362,4.385,4.4026,3938.72342728,17359.72050007724
1654794000,2022-06-09 17:00:00,RMRK/USDT,4.4411,4.4632,4.4084,4.4227,2666.75912808,11828.256116529718
1654790400,2022-06-09 16:00:00,RMRK/USDT,4.3996,4.4438,4.3821,4.4298,3886.92978201,17126.511941666257
1654786800,2022-06-09 15:00:00,RMRK/USDT,4.378,4.4508,4.3589,4.3978,16951.53078281,74742.764240564672
1654783200,2022-06-09 14:00:00,RMRK/USDT,4.394,4.4038,4.3663,4.3785,4009.75850842,17575.581679147248
1654779600,2022-06-09 13:00:00,RMRK/USDT,4.3893,4.4202,4.3364,4.395,7020.16815388,30739.203637289111
1654776000,2022-06-09 12:00:00,RMRK/USDT,4.4117,4.4265,4.3542,4.3896,6104.6321284,26777.805230534617
1654772400,2022-06-09 11:00:00,RMRK/USDT,4.4389,4.4678,4.4,4.4099,7602.38577813,33700.767359452237
1654768800,2022-06-09 10:00:00,RMRK/USDT,4.4766,4.4886,4.4297,4.4297,5308.41399205,23660.602846652629
1654765200,2022-06-09 09:00:00,RMRK/USDT,4.4674,4.5,4.4508,4.4515,3775.55726899,16907.825730095209
1654761600,2022-06-09 08:00:00,RMRK/USDT,4.4618,4.4726,4.4263,4.4726,2780.72300868,12371.235912049783
1654758000,2022-06-09 07:00:00,RMRK/USDT,4.4294,4.4618,4.4294,4.4505,2245.98942664,9984.242205741402
1654754400,2022-06-09 06:00:00,RMRK/USDT,4.4223,4.4248,4.4184,4.4184,196.037,866.92910131
1654750800,2022-06-09 05:00:00,RMRK/USDT,4.4155,4.4385,4.4118,4.4245,2039.20922596,9030.096003486732
1654747200,2022-06-09 04:00:00,RMRK/USDT,4.3781,4.4341,4.3645,4.4082,3095.69784109,13620.013806608939
1654743600,2022-06-09 03:00:00,RMRK/USDT,4.3441,4.3891,4.3441,4.3866,1250.9799355,5465.69512257242
1654740000,2022-06-09 02:00:00,RMRK/USDT,4.37,4.3816,4.3301,4.3301,3647.51982574,15873.43002330791
1654736400,2022-06-09 01:00:00,RMRK/USDT,4.4135,4.4135,4.3704,4.3704,1364.35793327,5983.485683820981
1654732800,2022-06-09 00:00:00,RMRK/USDT,4.3968,4.4135,4.37,4.4135,1863.41113323,8182.567020627539
1654729200,2022-06-08 23:00:00,RMRK/USDT,4.4446,4.4637,4.3977,4.408,2101.31004014,9328.168133770396
1654725600,2022-06-08 22:00:00,RMRK/USDT,4.4712,4.4947,4.4444,4.4446,2551.94440691,11377.489224398207
1654722000,2022-06-08 21:00:00,RMRK/USDT,4.3907,4.4947,4.3753,4.4947,5453.68420579,24236.322262612561
1654718400,2022-06-08 20:00:00,RMRK/USDT,4.3646,4.4248,4.3624,4.3992,3520.74822893,15468.312557231549
1654714800,2022-06-08 19:00:00,RMRK/USDT,4.383,4.4012,4.3453,4.3567,5449.54529201,23820.854703390368
1654711200,2022-06-08 18:00:00,RMRK/USDT,4.4198,4.4296,4.34,4.3803,12254.15863684,53719.741138746277
1654707600,2022-06-08 17:00:00,RMRK/USDT,4.4081,4.42,4.3808,4.4135,2757.13421612,12144.16463901176
1654704000,2022-06-08 16:00:00,RMRK/USDT,4.405,4.4477,4.3845,4.3906,7449.16971848,32868.026718668826
1654700400,2022-06-08 15:00:00,RMRK/USDT,4.4032,4.4388,4.376,4.4047,3741.94317315,16461.028642675953
1654696800,2022-06-08 14:00:00,RMRK/USDT,4.476,4.476,4.4029,4.403,7725.84805495,34223.643957917131
1654693200,2022-06-08 13:00:00,RMRK/USDT,4.3773,4.49,4.3651,4.4898,14812.79583679,65594.096113935757
1654689600,2022-06-08 12:00:00,RMRK/USDT,4.44,4.44,4.365,4.3756,5439.9550359,23972.578884756436
1654686000,2022-06-08 11:00:00,RMRK/USDT,4.4345,4.4674,4.4329,4.4439,2936.71130063,13063.70161699147
1654682400,2022-06-08 10:00:00,RMRK/USDT,4.5274,4.5274,4.42,4.4345,11153.39203881,49780.532405340451
1654678800,2022-06-08 09:00:00,RMRK/USDT,4.5008,4.54,4.4674,4.5393,4986.52588911,22403.244930847979
1654675200,2022-06-08 08:00:00,RMRK/USDT,4.5292,4.533,4.4792,4.5002,4718.03214165,21259.217524348578
1654671600,2022-06-08 07:00:00,RMRK/USDT,4.5182,4.5428,4.4708,4.5041,3530.0198455,15890.08390187742
1654668000,2022-06-08 06:00:00,RMRK/USDT,4.5557,4.5836,4.4831,4.5182,3105.04377438,14046.679658468886
1654664400,2022-06-08 05:00:00,RMRK/USDT,4.4674,4.6051,4.4604,4.558,6582.67110862,29831.644774788203
1654660800,2022-06-08 04:00:00,RMRK/USDT,4.42,4.505,4.42,4.4713,5819.76105529,26009.382099328821
1654657200,2022-06-08 03:00:00,RMRK/USDT,4.5783,4.5783,4.42,4.4205,11026.18234121,49275.20217582148
1654653600,2022-06-08 02:00:00,RMRK/USDT,4.5457,4.6197,4.5457,4.577,5601.86142537,25683.544761939689
1654650000,2022-06-08 01:00:00,RMRK/USDT,4.5312,4.5524,4.4674,4.5475,7138.93596107,32233.084382448637
1654646400,2022-06-08 00:00:00,RMRK/USDT,4.51,4.5814,4.485,4.533,11808.14358415,53567.46713810011
1654642800,2022-06-07 23:00:00,RMRK/USDT,4.5607,4.5931,4.51,4.5102,13440.62922342,61087.366123670789
1654639200,2022-06-07 22:00:00,RMRK/USDT,4.6415,4.692,4.5558,4.5607,5459.88141205,25300.511486358205
1654635600,2022-06-07 21:00:00,RMRK/USDT,4.6643,4.6961,4.6223,4.6415,5949.42313892,27733.607498908454
1654632000,2022-06-07 20:00:00,RMRK/USDT,4.665,4.7876,4.6492,4.6644,11304.60890757,53179.133210139865
1654628400,2022-06-07 19:00:00,RMRK/USDT,4.5609,4.6839,4.5016,4.6654,10156.70132843,46562.516685006941
1654624800,2022-06-07 18:00:00,RMRK/USDT,4.4551,4.5964,4.4551,4.55,9744.9038979,44222.883890758701
1654621200,2022-06-07 17:00:00,RMRK/USDT,4.483,4.5134,4.45,4.4626,6457.1769616,28952.717918600802
1654617600,2022-06-07 16:00:00,RMRK/USDT,4.4805,4.5016,4.4501,4.4837,4059.56472983,18159.851791903208
1654614000,2022-06-07 15:00:00,RMRK/USDT,4.5648,4.58,4.4754,4.4892,8776.93349035,39669.049290294663
1654610400,2022-06-07 14:00:00,RMRK/USDT,4.5053,4.5811,4.4989,4.5557,3317.06148056,15062.443005384219
1654606800,2022-06-07 13:00:00,RMRK/USDT,4.4561,4.6146,4.4247,4.5177,14440.32252789,64925.39613614118
1654603200,2022-06-07 12:00:00,RMRK/USDT,4.4496,4.495,4.42,4.454,6679.94374809,29770.791407313148
1654599600,2022-06-07 11:00:00,RMRK/USDT,4.5238,4.5369,4.4118,4.4457,7304.61280023,32574.974117645585
1654596000,2022-06-07 10:00:00,RMRK/USDT,4.5098,4.5355,4.5018,4.5202,1220.43448004,5517.524314249968
1654592400,2022-06-07 09:00:00,RMRK/USDT,4.5128,4.523,4.4701,4.5084,3958.3957691,17824.621423941036
1654588800,2022-06-07 08:00:00,RMRK/USDT,4.5182,4.5245,4.4864,4.5158,5952.13873073,26805.697696651445
1654585200,2022-06-07 07:00:00,RMRK/USDT,4.5361,4.5855,4.4701,4.5185,14456.73140302,65252.759662427044
1654581600,2022-06-07 06:00:00,RMRK/USDT,4.5566,4.5566,4.5,4.5242,4519.06453156,20469.810612873508
1654578000,2022-06-07 05:00:00,RMRK/USDT,4.559,4.5949,4.5362,4.5742,1266.8755,5782.73598375
1654574400,2022-06-07 04:00:00,RMRK/USDT,4.5912,4.5978,4.5563,4.5587,3411.38197022,15611.495870228043
1654570800,2022-06-07 03:00:00,RMRK/USDT,4.5355,4.6162,4.4684,4.59,7057.37903382,32094.134933936976
1654567200,2022-06-07 02:00:00,RMRK/USDT,4.5015,4.5556,4.4625,4.5365,10806.81183357,48679.659443426693
1654563600,2022-06-07 01:00:00,RMRK/USDT,4.5359,4.5486,4.5,4.5061,5337.24222274,24097.977717984794
1654560000,2022-06-07 00:00:00,RMRK/USDT,4.6808,4.6886,4.5359,4.5359,5181.57992751,23888.941532454633
1654556400,2022-06-06 23:00:00,RMRK/USDT,4.6793,4.6915,4.6558,4.6643,1482.32108836,6929.043276740803
1654552800,2022-06-06 22:00:00,RMRK/USDT,4.681,4.6916,4.6685,4.6776,1958.06301322,9172.877442919175
1654549200,2022-06-06 21:00:00,RMRK/USDT,4.6842,4.6932,4.6726,4.68,1314.88408611,6157.419656268316
1654545600,2022-06-06 20:00:00,RMRK/USDT,4.7289,4.7337,4.6633,4.6822,4976.26749532,23336.086823368559
1654542000,2022-06-06 19:00:00,RMRK/USDT,4.7331,4.7489,4.6928,4.7489,4889.6202354,23047.519214769278
1654538400,2022-06-06 18:00:00,RMRK/USDT,4.7508,4.7638,4.7139,4.7421,5190.60888151,24580.242133440552
1654534800,2022-06-06 17:00:00,RMRK/USDT,4.7167,4.7626,4.7033,4.7508,3355.31125288,15869.807168773195
1654531200,2022-06-06 16:00:00,RMRK/USDT,4.8255,4.8255,4.6998,4.7165,4946.45480543,23539.833543017339
1654527600,2022-06-06 15:00:00,RMRK/USDT,4.8005,4.8404,4.7075,4.8321,8551.31909204,40824.575706991187
1654524000,2022-06-06 14:00:00,RMRK/USDT,4.8067,4.8512,4.7833,4.8005,8772.85916436,42326.994248167614
1654520400,2022-06-06 13:00:00,RMRK/USDT,4.8432,4.9,4.7713,4.793,10418.99505708,50366.861260663249
1654516800,2022-06-06 12:00:00,RMRK/USDT,4.8219,4.88,4.8033,4.843,10289.82745545,49761.884354401895
1654513200,2022-06-06 11:00:00,RMRK/USDT,4.8925,4.9108,4.8132,4.8136,9054.41920016,44087.607961660474
1654509600,2022-06-06 10:00:00,RMRK/USDT,4.872,4.9139,4.8501,4.8925,4880.59717935,23884.810490005118
1654506000,2022-06-06 09:00:00,RMRK/USDT,4.9113,4.9192,4.853,4.8786,10994.11620967,53673.288169770205
1654502400,2022-06-06 08:00:00,RMRK/USDT,4.8965,4.925,4.8733,4.89,4237.82994478,20771.152699990237
1654498800,2022-06-06 07:00:00,RMRK/USDT,4.8607,4.9094,4.8607,4.8928,5223.19328312,25560.586422624635
1654495200,2022-06-06 06:00:00,RMRK/USDT,4.8148,4.89,4.8053,4.86,6192.09054792,30007.635246882989
1654491600,2022-06-06 05:00:00,RMRK/USDT,4.7826,4.82,4.7815,4.8078,3202.32245679,15371.758474489408
1654488000,2022-06-06 04:00:00,RMRK/USDT,4.7845,4.8796,4.7812,4.7978,8770.92348225,42348.622272163825
1654484400,2022-06-06 03:00:00,RMRK/USDT,4.7505,4.8099,4.7351,4.7903,5640.27606485,26880.259739987844
1654480800,2022-06-06 02:00:00,RMRK/USDT,4.846,4.8999,4.7469,4.7469,9384.70455725,45346.232890104581
1654477200,2022-06-06 01:00:00,RMRK/USDT,4.6903,4.8433,4.6816,4.8433,9161.94915638,43572.922291391523
1654473600,2022-06-06 00:00:00,RMRK/USDT,4.4625,4.7273,4.4352,4.6892,19404.22902186,90139.753038873264
1654470000,2022-06-05 23:00:00,RMRK/USDT,4.4839,4.4867,4.4636,4.4774,533.24746663,2383.868870567762
1654466400,2022-06-05 22:00:00,RMRK/USDT,4.4939,4.5022,4.4477,4.4719,4115.57869693,18409.410716859608
1654462800,2022-06-05 21:00:00,RMRK/USDT,4.5205,4.5205,4.4642,4.4995,3197.54647203,14372.492265483145
1654459200,2022-06-05 20:00:00,RMRK/USDT,4.5361,4.5589,4.5233,4.5235,3004.93226708,13642.764662001594
1654455600,2022-06-05 19:00:00,RMRK/USDT,4.5874,4.5874,4.5045,4.5125,5048.50748641,22931.777114653816
1654452000,2022-06-05 18:00:00,RMRK/USDT,4.573,4.6,4.56,4.5863,2640.97111889,12098.460914492274
1654448400,2022-06-05 17:00:00,RMRK/USDT,4.4702,4.5717,4.4702,4.5717,4893.20227268,22149.372176426231
1654444800,2022-06-05 16:00:00,RMRK/USDT,4.52,4.6233,4.458,4.4698,14066.70118631,64016.88894865932
1654441200,2022-06-05 15:00:00,RMRK/USDT,4.4599,4.5234,4.4498,4.511,4145.95504497,18601.257446274075
1654437600,2022-06-05 14:00:00,RMRK/USDT,4.4191,4.4703,4.415,4.451,6436.45886064,28635.355544761716
1654434000,2022-06-05 13:00:00,RMRK/USDT,4.4477,4.4646,4.4161,4.4191,2046.02800483,9086.091445122426
1654430400,2022-06-05 12:00:00,RMRK/USDT,4.4046,4.4476,4.4046,4.44,2993.12961837,13260.967371919105
1654426800,2022-06-05 11:00:00,RMRK/USDT,4.4094,4.4163,4.378,4.4161,4692.11688188,20622.303090664867
1654423200,2022-06-05 10:00:00,RMRK/USDT,4.3595,4.4255,4.3474,4.4094,4852.76021183,21319.587106324773
1654419600,2022-06-05 09:00:00,RMRK/USDT,4.4201,4.4201,4.3295,4.3458,10446.41788534,45678.120862366135
1654416000,2022-06-05 08:00:00,RMRK/USDT,4.4164,4.4501,4.4164,4.4239,4076.33079123,18056.17244508074
1654412400,2022-06-05 07:00:00,RMRK/USDT,4.4363,4.4596,4.4144,4.4144,2236.07110512,9907.861081234933
1654408800,2022-06-05 06:00:00,RMRK/USDT,4.4515,4.4554,4.43,4.4407,1367.40353965,6073.851893843709
1654405200,2022-06-05 05:00:00,RMRK/USDT,4.4391,4.4648,4.4391,4.4434,711.90997718,3172.804910913728
1654401600,2022-06-05 04:00:00,RMRK/USDT,4.4387,4.4601,4.4387,4.4466,962.03063418,4278.373079232825
1654398000,2022-06-05 03:00:00,RMRK/USDT,4.4418,4.4573,4.4309,4.4456,1065.10673469,4733.394463020289
1654394400,2022-06-05 02:00:00,RMRK/USDT,4.4002,4.447,4.3542,4.4468,5330.3076036,23366.252310376145
1654390800,2022-06-05 01:00:00,RMRK/USDT,4.4562,4.4651,4.4,4.4095,5353.63878351,23715.957869712859
1654387200,2022-06-05 00:00:00,RMRK/USDT,4.5026,4.526,4.4571,4.4571,3660.29137658,16442.899123272712
1654383600,2022-06-04 23:00:00,RMRK/USDT,4.5007,4.5157,4.4952,4.5026,1111.07705855,5002.799116113265
1654380000,2022-06-04 22:00:00,RMRK/USDT,4.4893,4.526,4.4856,4.4952,4236.07553421,19074.733882852209
1654376400,2022-06-04 21:00:00,RMRK/USDT,4.486,4.492,4.4706,4.4905,260.54259939,1167.677564994807
1654372800,2022-06-04 20:00:00,RMRK/USDT,4.4979,4.5441,4.4621,4.4852,6115.2093861,27548.912449558193
1654369200,2022-06-04 19:00:00,RMRK/USDT,4.5184,4.5207,4.491,4.4979,1186.4713667,5344.681673487989
1654365600,2022-06-04 18:00:00,RMRK/USDT,4.4763,4.5333,4.4763,4.5303,5865.28595659,26469.177054374328
1654362000,2022-06-04 17:00:00,RMRK/USDT,4.49,4.5026,4.4437,4.4858,3681.08388863,16427.361555198441
1654358400,2022-06-04 16:00:00,RMRK/USDT,4.5137,4.5362,4.4704,4.4881,4129.52443667,18581.977051639964
1654354800,2022-06-04 15:00:00,RMRK/USDT,4.5213,4.5257,4.4952,4.4977,2160.14977399,9740.824946674061
1654351200,2022-06-04 14:00:00,RMRK/USDT,4.4685,4.5362,4.43,4.5144,7793.56262524,34964.907477226221
1654347600,2022-06-04 13:00:00,RMRK/USDT,4.4432,4.4749,4.4432,4.4683,2592.64772463,11567.326293386526
1654344000,2022-06-04 12:00:00,RMRK/USDT,4.4804,4.4863,4.4432,4.4432,4500.93054952,20069.34432215828
1654340400,2022-06-04 11:00:00,RMRK/USDT,4.4571,4.4796,4.45,4.4778,9775.87385732,43585.444312194289
1654336800,2022-06-04 10:00:00,RMRK/USDT,4.4721,4.4745,4.4437,4.4454,1072.36170504,4785.041217630302
