https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAND,Volume BTC
1644624000,2022-02-12 00:00:00,BAND/BTC,0.0001006,0.00012822,0.00009609,0.00010117,45621.99981166,5.0179370405037218
1644537600,2022-02-11 00:00:00,BAND/BTC,0.00008925,0.00010849,0.00008899,0.00009994,11753.37313759,1.1684211837035883
1644451200,2022-02-10 00:00:00,BAND/BTC,0.00009369,0.00009477,0.00008941,0.00008965,1892.0326655,0.1707934772717645
1644364800,2022-02-09 00:00:00,BAND/BTC,0.00009028,0.00009414,0.00008859,0.00009397,1034.19429725,0.09413213086692
1644278400,2022-02-08 00:00:00,BAND/BTC,0.00009271,0.00009577,0.0000888,0.00009032,1494.34824045,0.135024098108524
1644192000,2022-02-07 00:00:00,BAND/BTC,0.00009315,0.00009545,0.00009071,0.00009271,954.84726135,0.088535594616415
1644105600,2022-02-06 00:00:00,BAND/BTC,0.00009414,0.00009776,0.0000906,0.00009333,609.44336273,0.0570976325269974
1644019200,2022-02-05 00:00:00,BAND/BTC,0.00009215,0.00009663,0.00009187,0.00009414,1038.89071713,0.0969782800877016
1643932800,2022-02-04 00:00:00,BAND/BTC,0.00009071,0.00009577,0.00008997,0.00009268,3100.544,0.291701925909
1643846400,2022-02-03 00:00:00,BAND/BTC,0.00009104,0.00009325,0.00008925,0.00009038,4111.9121,0.372112656583
1643760000,2022-02-02 00:00:00,BAND/BTC,0.0000901,0.00009199,0.00008903,0.00009122,4731.7432,0.425854920941
1643673600,2022-02-01 00:00:00,BAND/BTC,0.00009088,0.00009384,0.00009007,0.00009016,2346.60408788,0.2155073831863235
1643587200,2022-01-31 00:00:00,BAND/BTC,0.00009046,0.00009102,0.00008701,0.00009051,2303.82713809,0.2044534904336258
1643500800,2022-01-30 00:00:00,BAND/BTC,0.00009167,0.0001037,0.00009046,0.00009159,920.7026,0.085776596368
1643414400,2022-01-29 00:00:00,BAND/BTC,0.00009118,0.00009478,0.00009118,0.00009243,2947.505,0.277153049396
1643328000,2022-01-28 00:00:00,BAND/BTC,0.00009102,0.00009549,0.00008998,0.0000912,1748.95807556,0.1629550645576296
1643241600,2022-01-27 00:00:00,BAND/BTC,0.00009356,0.00009497,0.0000897,0.00009029,1773.4059,0.166202115047
1643155200,2022-01-26 00:00:00,BAND/BTC,0.00009497,0.0000967,0.0000925,0.00009384,4789.06885441,0.4544333630446109
1643068800,2022-01-25 00:00:00,BAND/BTC,0.00009208,0.0001037,0.0000907,0.00009548,3340.6672,0.318279298015
1642982400,2022-01-24 00:00:00,BAND/BTC,0.00009891,0.00009941,0.00008991,0.00009128,4437.26204191,0.4097353896238739
1642896000,2022-01-23 00:00:00,BAND/BTC,0.00009891,0.00010346,0.0000972,0.00009841,1916.66166195,0.1940305738923852
1642809600,2022-01-22 00:00:00,BAND/BTC,0.00010835,0.00011187,0.00009318,0.00009899,10751.5208137,1.073825287582945
1642723200,2022-01-21 00:00:00,BAND/BTC,0.00011466,0.00011507,0.00010574,0.00010753,4142.72316454,0.4556527686334717
1642636800,2022-01-20 00:00:00,BAND/BTC,0.00011751,0.00012025,0.00011301,0.00011422,5092.60636854,0.603336354319875
1642550400,2022-01-19 00:00:00,BAND/BTC,0.00011955,0.00012061,0.00011662,0.00011751,1991.6038659,0.236207957191713
1642464000,2022-01-18 00:00:00,BAND/BTC,0.00012516,0.00012653,0.00011947,0.00011968,1226.22911126,0.1485809629276211
1642377600,2022-01-17 00:00:00,BAND/BTC,0.0001316,0.00013195,0.00012481,0.00012495,640.72291674,0.0817549479064769
1642291200,2022-01-16 00:00:00,BAND/BTC,0.00013207,0.00013855,0.0001309,0.0001323,885.69388111,0.11922255574563
1642204800,2022-01-15 00:00:00,BAND/BTC,0.00013239,0.00013385,0.0001304,0.00013207,451.22675916,0.0594055542424824
1642118400,2022-01-14 00:00:00,BAND/BTC,0.00013709,0.00014077,0.00013104,0.00013264,638.18053586,0.0865143595455954
1642032000,2022-01-13 00:00:00,BAND/BTC,0.00012817,0.00013971,0.00012729,0.00013709,4252.9111,0.581127925947
1641945600,2022-01-12 00:00:00,BAND/BTC,0.00012056,0.00013197,0.00012056,0.00012809,2265.9061,0.284283243143
1641859200,2022-01-11 00:00:00,BAND/BTC,0.00012023,0.00012145,0.00011864,0.0001207,873.44336364,0.105111707887434
1641772800,2022-01-10 00:00:00,BAND/BTC,0.000127,0.00012765,0.00011883,0.00012041,2363.9166,0.292295154786
1641686400,2022-01-09 00:00:00,BAND/BTC,0.00011866,0.00013122,0.00011807,0.00012684,5482.22176992,0.6756221050977111
1641600000,2022-01-08 00:00:00,BAND/BTC,0.00012596,0.00013197,0.00011692,0.00011885,3969.08236154,0.4915294153807316
1641513600,2022-01-07 00:00:00,BAND/BTC,0.00013534,0.00013534,0.00012479,0.00012701,8467.34953984,1.0881501456274636
1641427200,2022-01-06 00:00:00,BAND/BTC,0.00014343,0.00014674,0.0001323,0.00013498,6570.39725872,0.9001745845009157
1641340800,2022-01-05 00:00:00,BAND/BTC,0.00012362,0.00015075,0.00012362,0.00014343,14100.49697634,1.9875690294388889
1641254400,2022-01-04 00:00:00,BAND/BTC,0.00012033,0.00013047,0.0001192,0.00012386,7754.29363557,0.9608606024264085
1641168000,2022-01-03 00:00:00,BAND/BTC,0.00011124,0.0001202,0.00011045,0.00011931,1146.69291713,0.1331239620510151
1641081600,2022-01-02 00:00:00,BAND/BTC,0.00010839,0.00011255,0.00010839,0.00011145,818.7099,0.091136809743
1640995200,2022-01-01 00:00:00,BAND/BTC,0.00010829,0.00010939,0.0001063,0.00010881,1225.41861496,0.1323468764715845
1640908800,2021-12-31 00:00:00,BAND/BTC,0.00010872,0.00011054,0.00010614,0.00010815,1935.76214255,0.2101485026039515
1640822400,2021-12-30 00:00:00,BAND/BTC,0.0001086,0.00011016,0.00010674,0.00010833,2182.96624167,0.236491264971617
1640736000,2021-12-29 00:00:00,BAND/BTC,0.00011272,0.00011348,0.00010861,0.00010906,757.92514563,0.0842767781133633
1640649600,2021-12-28 00:00:00,BAND/BTC,0.00011541,0.00011585,0.00011223,0.00011257,2585.07553945,0.2946625216478984
