https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VIDT,Volume USDT
1643932800,2022-02-04 00:00:00,VIDT/USDT,0.516,0.5421,0.5015,0.5311,250864.06984512,131262.365768265923
1643846400,2022-02-03 00:00:00,VIDT/USDT,0.517,0.574,0.5014,0.516,454183.68783314,243489.809976592511
1643760000,2022-02-02 00:00:00,VIDT/USDT,0.505,0.5604,0.4879,0.5157,1086589.38501197,567551.394293956324
1643673600,2022-02-01 00:00:00,VIDT/USDT,0.4841,0.5728,0.4773,0.5051,528380.97053678,269051.762304486353
1643587200,2022-01-31 00:00:00,VIDT/USDT,0.4889,0.4889,0.4619,0.4825,130347.50567185,62009.554090857804
1643500800,2022-01-30 00:00:00,VIDT/USDT,0.4997,0.5121,0.472,0.4873,174743.56291489,85386.198844254985
1643414400,2022-01-29 00:00:00,VIDT/USDT,0.4937,0.5342,0.485,0.4995,264892.29862625,132860.266672085836
1643328000,2022-01-28 00:00:00,VIDT/USDT,0.4664,0.5432,0.4626,0.4902,622515.79793627,310299.016646403353
1643241600,2022-01-27 00:00:00,VIDT/USDT,0.4501,0.4963,0.4339,0.4658,523959.26911385,240727.735733014097
1643155200,2022-01-26 00:00:00,VIDT/USDT,0.4534,0.5032,0.4435,0.4518,480260.2628017,227549.745286590796
1643068800,2022-01-25 00:00:00,VIDT/USDT,0.4489,0.4759,0.4337,0.4537,373173.74336085,168245.335479804873
1642982400,2022-01-24 00:00:00,VIDT/USDT,0.4736,0.4736,0.4046,0.4487,656708.70909543,283660.643730100084
1642896000,2022-01-23 00:00:00,VIDT/USDT,0.4461,0.5111,0.4442,0.4726,674747.19709705,317270.07967056169
1642809600,2022-01-22 00:00:00,VIDT/USDT,0.5419,0.5489,0.4079,0.4487,471291.5683072,217588.995310765549
1642723200,2022-01-21 00:00:00,VIDT/USDT,0.6722,0.676,0.5356,0.539,476330.71475863,291750.348838237892
1642636800,2022-01-20 00:00:00,VIDT/USDT,0.6951,0.7264,0.6676,0.6735,249798.96555898,174184.084582405972
1642550400,2022-01-19 00:00:00,VIDT/USDT,0.7163,0.7233,0.6865,0.6955,208725.33564058,146235.910116252397
1642464000,2022-01-18 00:00:00,VIDT/USDT,0.7176,0.7232,0.6934,0.7165,125510.84789857,88895.309210309395
1642377600,2022-01-17 00:00:00,VIDT/USDT,0.7442,0.7467,0.7042,0.7149,241837.80758218,174233.062849085072
1642291200,2022-01-16 00:00:00,VIDT/USDT,0.7485,0.7593,0.7286,0.7428,230513.66611786,171394.843709130505
1642204800,2022-01-15 00:00:00,VIDT/USDT,0.717,0.7552,0.7135,0.7484,199134.56275111,146942.712553451903
1642118400,2022-01-14 00:00:00,VIDT/USDT,0.7146,0.727,0.6951,0.7171,196133.24778377,140063.698537761066
1642032000,2022-01-13 00:00:00,VIDT/USDT,0.762,0.786,0.705,0.7132,284287.85445112,210993.653868724929
1641945600,2022-01-12 00:00:00,VIDT/USDT,0.7415,0.7619,0.725,0.7573,217820.57625325,162595.307606028459
1641859200,2022-01-11 00:00:00,VIDT/USDT,0.7125,0.7462,0.6961,0.7433,373830.27605786,269154.843968562614
1641772800,2022-01-10 00:00:00,VIDT/USDT,0.7399,0.7609,0.6822,0.7158,386008.22506855,278178.009350543954
1641686400,2022-01-09 00:00:00,VIDT/USDT,0.735,0.766,0.7215,0.7387,327551.4576744,244421.18528910073
1641600000,2022-01-08 00:00:00,VIDT/USDT,0.7232,0.8057,0.7061,0.7353,783340.24690266,592902.411084487207
1641513600,2022-01-07 00:00:00,VIDT/USDT,0.8115,0.8129,0.7201,0.7249,662212.35402174,499354.237236664603
1641427200,2022-01-06 00:00:00,VIDT/USDT,0.8114,0.8352,0.773,0.8108,406866.16748363,326572.269125437402
1641340800,2022-01-05 00:00:00,VIDT/USDT,0.9466,0.9693,0.7846,0.8132,1080128.34841971,961390.655402624786
1641254400,2022-01-04 00:00:00,VIDT/USDT,0.8505,0.96,0.8392,0.9463,849457.06660321,765318.12732638493
1641168000,2022-01-03 00:00:00,VIDT/USDT,0.8465,0.9118,0.8153,0.8516,625094.99663577,535238.818694105824
1641081600,2022-01-02 00:00:00,VIDT/USDT,0.8267,0.8965,0.8073,0.8465,336550.83794432,283334.244297816843
1640995200,2022-01-01 00:00:00,VIDT/USDT,0.7939,0.8316,0.7925,0.8242,154993.92950985,124745.734178616273
1640908800,2021-12-31 00:00:00,VIDT/USDT,0.7948,0.8197,0.7857,0.7923,264052.80101671,210908.301046316661
1640822400,2021-12-30 00:00:00,VIDT/USDT,0.7902,0.828,0.7698,0.7945,254132.02384116,202687.508420489723
1640736000,2021-12-29 00:00:00,VIDT/USDT,0.8015,0.833,0.77,0.7882,439598.51180045,353388.777303248383
1640649600,2021-12-28 00:00:00,VIDT/USDT,0.8779,0.8797,0.7795,0.8038,548674.21918516,457032.543659015968
