https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BALBULL,Volume USDT
1646006400000.0,2022-02-28 00:00:00,BALBULL/USDT,0.003251,0.00455,0.002934,0.00455,570754.5956043956,2596.93341
1645920000000.0,2022-02-27 00:00:00,BALBULL/USDT,0.003938,0.004452,0.003124,0.003251,313530.6367271609,1019.2881
1645833600000.0,2022-02-26 00:00:00,BALBULL/USDT,0.003859,0.004256,0.003779,0.003938,352787.8567800914,1389.27858
1645747200000.0,2022-02-25 00:00:00,BALBULL/USDT,0.003663,0.004108,0.003302,0.003859,237275.57916558694,915.64646
1645660800000.0,2022-02-24 00:00:00,BALBULL/USDT,0.004226,0.004362,0.002364,0.003663,642138.7059787059,2352.15408
1645574400000.0,2022-02-23 00:00:00,BALBULL/USDT,0.0046,0.005107,0.00418,0.004226,834952.0350212968,3528.5073
1645488000000.0,2022-02-22 00:00:00,BALBULL/USDT,0.003713,0.0046,0.003702,0.0046,577779.8630434782,2657.78737
1645401600000.0,2022-02-21 00:00:00,BALBULL/USDT,0.004244,0.00547,0.003415,0.003713,857864.6970105036,3185.25162
1645315200000.0,2022-02-20 00:00:00,BALBULL/USDT,0.00511,0.00511,0.003976,0.004244,329195.6880301602,1397.1065
1645228800000.0,2022-02-19 00:00:00,BALBULL/USDT,0.005696,0.005765,0.004847,0.00511,531526.3268101761,2716.09953
1645142400000.0,2022-02-18 00:00:00,BALBULL/USDT,0.0062925,0.006315,0.0051175,0.005696,467681.79863061797,2663.915525
1645056000000.0,2022-02-17 00:00:00,BALBULL/USDT,0.0086725,0.0086725,0.00562,0.0062925,1573846.9805323796,9903.432125
1644969600000.0,2022-02-16 00:00:00,BALBULL/USDT,0.0097625,0.0097725,0.0079225,0.0086725,739415.88065725,6412.584225
1644883200000.0,2022-02-15 00:00:00,BALBULL/USDT,0.00688,0.009785,0.00688,0.0097625,730373.5595390525,7130.271875
1644796800000.0,2022-02-14 00:00:00,BALBULL/USDT,0.006595,0.007155,0.00608,0.00688,921138.2449127907,6337.431125
1644710400000.0,2022-02-13 00:00:00,BALBULL/USDT,0.006135,0.0079675,0.006055,0.006595,942511.8423047763,6215.8656
1644624000000.0,2022-02-12 00:00:00,BALBULL/USDT,0.005845,0.00697,0.0056625,0.006135,1073901.8500407499,6588.38785
1644537600000.0,2022-02-11 00:00:00,BALBULL/USDT,0.007695,0.00805,0.005822,0.005845,485778.2301112061,2839.373755
1644451200000.0,2022-02-10 00:00:00,BALBULL/USDT,0.0087525,0.0095575,0.00713,0.007695,1335783.4860298894,10278.853925
1644364800000.0,2022-02-09 00:00:00,BALBULL/USDT,0.00799,0.00902,0.007225,0.0087525,568158.0119965724,4972.803
1644278400000.0,2022-02-08 00:00:00,BALBULL/USDT,0.008235,0.0089575,0.00749,0.00799,670327.2778473091,5355.91495
1644192000000.0,2022-02-07 00:00:00,BALBULL/USDT,0.0076425,0.0089075,0.0073125,0.008235,281652.8476017001,2319.4112
1644105600000.0,2022-02-06 00:00:00,BALBULL/USDT,0.0066175,0.0077,0.0066175,0.0076425,251932.05430160288,1925.390725
1644019200000.0,2022-02-05 00:00:00,BALBULL/USDT,0.00599,0.00672,0.005933,0.0066175,60850.475255005666,402.67802
1643932800000.0,2022-02-04 00:00:00,BALBULL/USDT,0.004592,0.006074,0.004592,0.00599,302115.32888146915,1809.67082
1643846400000.0,2022-02-03 00:00:00,BALBULL/USDT,0.004072,0.004592,0.00371,0.004592,91866.1193379791,421.84922
1643760000000.0,2022-02-02 00:00:00,BALBULL/USDT,0.0051,0.005412,0.004072,0.004072,1016845.2775049115,4140.59397
1643673600000.0,2022-02-01 00:00:00,BALBULL/USDT,0.004653,0.005294,0.004653,0.0051,858097.3372549019,4376.29642
1643587200000.0,2022-01-31 00:00:00,BALBULL/USDT,0.004503,0.004872,0.003927,0.004653,24560.002149151085,114.27769
1643500800000.0,2022-01-30 00:00:00,BALBULL/USDT,0.005041,0.005249,0.0044,0.004503,61425.02331778814,276.59688
1643414400000.0,2022-01-29 00:00:00,BALBULL/USDT,0.004332,0.005249,0.004332,0.005041,235457.8555842095,1186.94305
1643328000000.0,2022-01-28 00:00:00,BALBULL/USDT,0.00399,0.004332,0.003892,0.004332,301312.30378578027,1305.2849
1643241600000.0,2022-01-27 00:00:00,BALBULL/USDT,0.004161,0.004494,0.003893,0.00399,0.0,0.0
1643155200000.0,2022-01-26 00:00:00,BALBULL/USDT,0.00446,0.005246,0.003785,0.004161,176679.30785868783,735.1626
1643068800000.0,2022-01-25 00:00:00,BALBULL/USDT,0.004,0.004524,0.003978,0.00446,69887.17937219731,311.69682
1642982400000.0,2022-01-24 00:00:00,BALBULL/USDT,0.004598,0.004598,0.002949,0.004,95809.94,383.23976
1642896000000.0,2022-01-23 00:00:00,BALBULL/USDT,0.004175,0.005035,0.004055,0.004598,689403.3492822967,3169.8766
1642809600000.0,2022-01-22 00:00:00,BALBULL/USDT,0.005805,0.006125,0.00352,0.004175,440025.3880239521,1837.105995
1642723200000.0,2022-01-21 00:00:00,BALBULL/USDT,0.009235,0.0093775,0.0054325,0.005805,431938.41085271316,2507.402475
1642636800000.0,2022-01-20 00:00:00,BALBULL/USDT,0.01081,0.0120925,0.00915,0.009235,171285.52246886844,1581.8218
1642550400000.0,2022-01-19 00:00:00,BALBULL/USDT,0.01167,0.01167,0.01043,0.01081,685036.0869565217,7405.2401
1642464000000.0,2022-01-18 00:00:00,BALBULL/USDT,0.012095,0.012615,0.01044,0.01167,178601.93658954583,2084.2846
1642377600000.0,2022-01-17 00:00:00,BALBULL/USDT,0.015585,0.015725,0.011485,0.012095,404285.535345184,4889.83355
1642291200000.0,2022-01-16 00:00:00,BALBULL/USDT,0.01589,0.016085,0.01497,0.015585,2491.6137311517487,38.8318
1642204800000.0,2022-01-15 00:00:00,BALBULL/USDT,0.015105,0.016995,0.01467,0.01589,131591.3687853996,2090.98685
1642118400000.0,2022-01-14 00:00:00,BALBULL/USDT,0.015025,0.01583,0.014195,0.015105,94504.88910956636,1427.49635
1642032000000.0,2022-01-13 00:00:00,BALBULL/USDT,0.01681,0.017705,0.014875,0.015025,192341.68053244593,2889.93375
1641945600000.0,2022-01-12 00:00:00,BALBULL/USDT,0.01549,0.01714,0.015235,0.01681,120860.00297441999,2031.65665
1641859200000.0,2022-01-11 00:00:00,BALBULL/USDT,0.01473,0.01622,0.01407,0.01549,53317.44673983215,825.88725
1641772800000.0,2022-01-10 00:00:00,BALBULL/USDT,0.019365,0.01987,0.0138,0.014735,128390.69222938581,1891.83685
1641686400000.0,2022-01-09 00:00:00,BALBULL/USDT,0.017085,0.01996,0.016965,0.019365,31646.754453911693,612.8394
1641600000000.0,2022-01-08 00:00:00,BALBULL/USDT,0.01657,0.01896,0.01504,0.017085,276639.4234708809,4726.38455
1641513600000.0,2022-01-07 00:00:00,BALBULL/USDT,0.01661,0.017725,0.013305,0.01657,294814.74049487023,4885.08025
1641427200000.0,2022-01-06 00:00:00,BALBULL/USDT,0.0158,0.016865,0.013065,0.01661,55785.7104154124,926.60065
1641340800000.0,2022-01-05 00:00:00,BALBULL/USDT,0.022745,0.02416,0.013685,0.0158,264988.62658227846,4186.8203
1641254400000.0,2022-01-04 00:00:00,BALBULL/USDT,0.022145,0.02596,0.021065,0.022745,61803.4359199824,1405.71915
1641168000000.0,2022-01-03 00:00:00,BALBULL/USDT,0.02381,0.02486,0.02119,0.022145,20674.172499435535,457.82955
1641081600000.0,2022-01-02 00:00:00,BALBULL/USDT,0.020295,0.02424,0.0192,0.02381,234121.77026459467,5574.43935
1640995200000.0,2022-01-01 00:00:00,BALBULL/USDT,0.016875,0.02036,0.016695,0.020295,90719.896526238,1841.1603
1640908800000.0,2021-12-31 00:00:00,BALBULL/USDT,0.01433,0.017465,0.01433,0.016875,26353.67111111111,444.7182
1640822400000.0,2021-12-30 00:00:00,BALBULL/USDT,0.01255,0.01433,0.01223,0.01433,40672.3482205164,582.83475
1640736000000.0,2021-12-29 00:00:00,BALBULL/USDT,0.013975,0.01512,0.012475,0.01255,110474.3984063745,1386.4537
1640649600000.0,2021-12-28 00:00:00,BALBULL/USDT,0.019925,0.019925,0.013665,0.013975,566285.9355992845,7913.84595
1640563200000.0,2021-12-27 00:00:00,BALBULL/USDT,0.020045,0.0232,0.019925,0.019925,185451.19447929738,3695.11505
1640476800000.0,2021-12-26 00:00:00,BALBULL/USDT,0.02023,0.021325,0.018365,0.020045,76203.24519830382,1527.49405
1640390400000.0,2021-12-25 00:00:00,BALBULL/USDT,0.02023,0.02158,0.019075,0.02023,96702.68660405338,1956.29535
1640304000000.0,2021-12-24 00:00:00,BALBULL/USDT,0.023345,0.02339,0.01949,0.02023,65347.11319822046,1321.9721
1640217600000.0,2021-12-23 00:00:00,BALBULL/USDT,0.01967,0.02459,0.018815,0.023345,124651.36645962733,2909.98615
1640131200000.0,2021-12-22 00:00:00,BALBULL/USDT,0.02168,0.023055,0.01954,0.01967,61493.18251143874,1209.5709
1640044800000.0,2021-12-21 00:00:00,BALBULL/USDT,0.02008,0.023225,0.01949,0.02168,26209.744003690037,568.22725
1639958400000.0,2021-12-20 00:00:00,BALBULL/USDT,0.01845,0.020325,0.016495,0.02008,90817.35806772909,1823.61255
1639872000000.0,2021-12-19 00:00:00,BALBULL/USDT,0.020075,0.021525,0.018415,0.01845,34166.26287262873,630.36755
1639785600000.0,2021-12-18 00:00:00,BALBULL/USDT,0.015255,0.021775,0.014735,0.020075,354318.16438356164,7112.93715
1639699200000.0,2021-12-17 00:00:00,BALBULL/USDT,0.01187,0.015725,0.010965,0.015255,129161.2258275975,1970.3545
1639612800000.0,2021-12-16 00:00:00,BALBULL/USDT,0.011565,0.01384,0.01125,0.01187,137265.6739679865,1629.34355
1639526400000.0,2021-12-15 00:00:00,BALBULL/USDT,0.009985,0.0117125,0.0082425,0.011565,270222.58971033286,3125.12425
1639440000000.0,2021-12-14 00:00:00,BALBULL/USDT,0.0088775,0.0101075,0.00866,0.009985,174812.67401101653,1745.50455
1639353600000.0,2021-12-13 00:00:00,BALBULL/USDT,0.013,0.01318,0.00866,0.0088775,62422.45001408054,554.1553
1639267200000.0,2021-12-12 00:00:00,BALBULL/USDT,0.012855,0.01352,0.01208,0.013,785.35,10.20955
1639180800000.0,2021-12-11 00:00:00,BALBULL/USDT,0.011735,0.01336,0.01151,0.012855,23505.348113574484,302.16125
1639094400000.0,2021-12-10 00:00:00,BALBULL/USDT,0.013685,0.015045,0.011735,0.011735,42266.518960374946,495.9976
1639008000000.0,2021-12-09 00:00:00,BALBULL/USDT,0.01595,0.01806,0.013685,0.013685,66778.62623310194,913.8655
1638921600000.0,2021-12-08 00:00:00,BALBULL/USDT,0.015775,0.016665,0.013385,0.01595,14669.344827586207,233.97605
1638835200000.0,2021-12-07 00:00:00,BALBULL/USDT,0.015455,0.01604,0.014935,0.015775,3686.6941362916004,58.1576
1638748800000.0,2021-12-06 00:00:00,BALBULL/USDT,0.01449,0.01581,0.01083,0.015455,77597.75477191848,1199.2733
1638662400000.0,2021-12-05 00:00:00,BALBULL/USDT,0.013655,0.02022,0.011825,0.01449,21493.271221532093,311.4375
1638576000000.0,2021-12-04 00:00:00,BALBULL/USDT,0.03541,0.03541,0.01,0.013655,152566.30025631635,2083.29283
1638489600000.0,2021-12-03 00:00:00,BALBULL/USDT,0.0392,0.04048,0.02511,0.03541,101702.1691612539,3601.27381
1638403200000.0,2021-12-02 00:00:00,BALBULL/USDT,0.04,0.04,0.03632,0.0392,10001.15637755102,392.04533
1638316800000.0,2021-12-01 00:00:00,BALBULL/USDT,0.04319,0.04881,0.04,0.04,4836.556250000001,193.46225
1638230400000.0,2021-11-30 00:00:00,BALBULL/USDT,0.04106,0.04671,0.04106,0.04319,4072.509608705719,175.89169
1638144000000.0,2021-11-29 00:00:00,BALBULL/USDT,0.03618,0.04939,0.03605,0.04106,15050.895275207016,617.98976
1638057600000.0,2021-11-28 00:00:00,BALBULL/USDT,0.03426,0.03985,0.03083,0.03618,13359.130735212826,483.33335
1637971200000.0,2021-11-27 00:00:00,BALBULL/USDT,0.03363,0.04165,0.0336,0.03426,9899.344716870986,339.15155
1637884800000.0,2021-11-26 00:00:00,BALBULL/USDT,0.065225,0.06635,0.03213,0.03363,70197.90648230746,2360.755595
1637798400000.0,2021-11-25 00:00:00,BALBULL/USDT,0.046325,0.06816,0.0431,0.065225,17981.607819087774,1172.85037
1637712000000.0,2021-11-24 00:00:00,BALBULL/USDT,0.05411,0.05489,0.046325,0.046325,8196.689152725312,379.711625
1637625600000.0,2021-11-23 00:00:00,BALBULL/USDT,0.0429,0.05489,0.04228,0.05411,51845.57420070227,2805.36402
1637539200000.0,2021-11-22 00:00:00,BALBULL/USDT,0.04968,0.04984,0.04133,0.0429,26368.831002331004,1131.22285
1637452800000.0,2021-11-21 00:00:00,BALBULL/USDT,0.056775,0.0584,0.04929,0.04968,39706.604971819645,1972.624135
1637366400000.0,2021-11-20 00:00:00,BALBULL/USDT,0.04743,0.0571,0.04743,0.056775,11662.907089387936,662.16155
1637280000000.0,2021-11-19 00:00:00,BALBULL/USDT,0.03809,0.05273,0.03621,0.04743,15048.68458781362,713.75911
1637193600000.0,2021-11-18 00:00:00,BALBULL/USDT,0.05745,0.0575,0.03693,0.03809,58852.7242058283,2241.700265
1637107200000.0,2021-11-17 00:00:00,BALBULL/USDT,0.054275,0.05745,0.0484,0.05745,20760.61270670148,1192.6972
1637020800000.0,2021-11-16 00:00:00,BALBULL/USDT,0.07915,0.07915,0.04776,0.054275,69834.74831874712,3790.280965
1636934400000.0,2021-11-15 00:00:00,BALBULL/USDT,0.0872,0.09435,0.07915,0.07915,17098.671193935566,1353.359825
1636848000000.0,2021-11-14 00:00:00,BALBULL/USDT,0.0889,0.091075,0.0803,0.0872,8725.764334862386,760.88665
1636761600000.0,2021-11-13 00:00:00,BALBULL/USDT,0.087,0.089225,0.08535,0.0889,4711.735376827896,418.873275
1636675200000.0,2021-11-12 00:00:00,BALBULL/USDT,0.095825,0.09665,0.078175,0.087,14755.128448275864,1283.696175
1636588800000.0,2021-11-11 00:00:00,BALBULL/USDT,0.088725,0.09915,0.08525,0.095825,21468.847638925126,2057.252325
1636502400000.0,2021-11-10 00:00:00,BALBULL/USDT,0.1255,0.1298,0.075,0.088725,90060.9887292195,7990.661225
1636416000000.0,2021-11-09 00:00:00,BALBULL/USDT,0.13005,0.1459,0.11965,0.1255,99138.12908366534,12441.8352
1636329600000.0,2021-11-08 00:00:00,BALBULL/USDT,0.12285,0.13755,0.1209,0.13005,9385.279123414071,1220.55555
1636243200000.0,2021-11-07 00:00:00,BALBULL/USDT,0.1212,0.12765,0.12085,0.12285,11208.75986975987,1376.99615
1636156800000.0,2021-11-06 00:00:00,BALBULL/USDT,0.1367,0.1385,0.11135,0.1212,13251.132425742575,1606.03725
1636070400000.0,2021-11-05 00:00:00,BALBULL/USDT,0.1426,0.15355,0.135,0.1367,4010.2787125091445,548.2051
1635984000000.0,2021-11-04 00:00:00,BALBULL/USDT,0.1659,0.1734,0.13145,0.1426,16273.851683029452,2320.65125
1635897600000.0,2021-11-03 00:00:00,BALBULL/USDT,0.14655,0.1692,0.12235,0.1659,20759.86799276673,3444.0621
1635811200000.0,2021-11-02 00:00:00,BALBULL/USDT,0.129,0.14925,0.12715,0.14655,17060.549300580005,2500.2235
1635724800000.0,2021-11-01 00:00:00,BALBULL/USDT,0.11005,0.135,0.0988,0.129,29269.157751937983,3775.72135
1635638400000.0,2021-10-31 00:00:00,BALBULL/USDT,0.108,0.11415,0.09795,0.11005,6541.089050431622,719.84685
1635552000000.0,2021-10-30 00:00:00,BALBULL/USDT,0.13525,0.1356,0.10165,0.108,6411.678703703704,692.4613
1635465600000.0,2021-10-29 00:00:00,BALBULL/USDT,0.1347,0.1407,0.125,0.13445,4116.220156191893,553.4258
1635379200000.0,2021-10-28 00:00:00,BALBULL/USDT,0.10735,0.1483,0.10185,0.1347,41698.78173719376,5616.8259
1635292800000.0,2021-10-27 00:00:00,BALBULL/USDT,0.1138,0.1391,0.0956,0.10735,106318.04378202143,11413.242
1635206400000.0,2021-10-26 00:00:00,BALBULL/USDT,0.087725,0.125,0.08645,0.1138,30756.89762741652,3500.13495
1635120000000.0,2021-10-25 00:00:00,BALBULL/USDT,0.08,0.087875,0.08,0.087725,3062.52778569393,268.66025
1635033600000.0,2021-10-24 00:00:00,BALBULL/USDT,0.088325,0.08905,0.074625,0.08,11003.658125,880.29265
1634947200000.0,2021-10-23 00:00:00,BALBULL/USDT,0.08445,0.088325,0.08345,0.088325,1264.9323521086894,111.72515
1634860800000.0,2021-10-22 00:00:00,BALBULL/USDT,0.0891,0.09595,0.083175,0.08445,6927.256068679691,585.006775
1634774400000.0,2021-10-21 00:00:00,BALBULL/USDT,0.0973,0.1084,0.088825,0.0891,39017.917227833896,3476.496425
1634688000000.0,2021-10-20 00:00:00,BALBULL/USDT,0.084175,0.0982,0.0811,0.0973,7726.542137718397,751.79255
1634601600000.0,2021-10-19 00:00:00,BALBULL/USDT,0.08175,0.08705,0.07825,0.084175,10033.450252450253,844.565675
1634515200000.0,2021-10-18 00:00:00,BALBULL/USDT,0.09325,0.09835,0.07935,0.08175,20321.973700305807,1661.32135
1634428800000.0,2021-10-17 00:00:00,BALBULL/USDT,0.097425,0.105775,0.086825,0.09325,21801.095710455764,2032.952175
1634342400000.0,2021-10-16 00:00:00,BALBULL/USDT,0.09825,0.1099,0.097425,0.097425,32373.23736207339,3153.96265
1634256000000.0,2021-10-15 00:00:00,BALBULL/USDT,0.0924,0.10615,0.0843,0.09825,29073.96386768448,2856.51695
1634169600000.0,2021-10-14 00:00:00,BALBULL/USDT,0.0801,0.09845,0.075825,0.0924,59765.94480519481,5522.3733
1634083200000.0,2021-10-13 00:00:00,BALBULL/USDT,0.070425,0.08035,0.0682,0.0801,5174.454744069912,414.473825
1633996800000.0,2021-10-12 00:00:00,BALBULL/USDT,0.072475,0.072475,0.060925,0.070425,20954.165424210154,1475.6971
1633910400000.0,2021-10-11 00:00:00,BALBULL/USDT,0.07425,0.0828,0.06785,0.072475,23479.79958606416,1701.698475
1633824000000.0,2021-10-10 00:00:00,BALBULL/USDT,0.089925,0.089925,0.0739,0.07425,8343.488888888889,619.50405
1633737600000.0,2021-10-09 00:00:00,BALBULL/USDT,0.0907,0.0924,0.086225,0.089925,1533.2446483180427,137.877025
1633651200000.0,2021-10-08 00:00:00,BALBULL/USDT,0.089225,0.0946,0.088425,0.0907,1410.9592061742007,127.974
1633564800000.0,2021-10-07 00:00:00,BALBULL/USDT,0.087875,0.0999,0.08235,0.089225,19517.27991033903,1741.4293
1633478400000.0,2021-10-06 00:00:00,BALBULL/USDT,0.091675,0.093125,0.07295,0.087875,26014.453485064016,2286.0201
1633392000000.0,2021-10-05 00:00:00,BALBULL/USDT,0.088225,0.092175,0.0806,0.091675,799.3798745568585,73.28315
1633305600000.0,2021-10-04 00:00:00,BALBULL/USDT,0.099725,0.099725,0.07875,0.088225,10447.39614621706,921.721525
1633219200000.0,2021-10-03 00:00:00,BALBULL/USDT,0.096075,0.107425,0.08905,0.099725,13312.369516169465,1327.57605
1633132800000.0,2021-10-02 00:00:00,BALBULL/USDT,0.0854,0.104075,0.083425,0.096075,17162.77257351028,1648.913375
1633046400000.0,2021-10-01 00:00:00,BALBULL/USDT,0.06715,0.085725,0.065775,0.0854,4631.966627634661,395.56995
1632960000000.0,2021-09-30 00:00:00,BALBULL/USDT,0.060175,0.0673,0.059625,0.06715,1271.2553983618764,85.3648
1632873600000.0,2021-09-29 00:00:00,BALBULL/USDT,0.05885,0.0656,0.0554,0.060175,13848.762359783965,833.349275
1632787200000.0,2021-09-28 00:00:00,BALBULL/USDT,0.06905,0.07285,0.058025,0.05885,54442.60875106202,3203.947525
1632700800000.0,2021-09-27 00:00:00,BALBULL/USDT,0.080175,0.088275,0.06885,0.06905,2621.8294713975383,181.037325
1632614400000.0,2021-09-26 00:00:00,BALBULL/USDT,0.075025,0.0838,0.055775,0.080175,49476.32927970066,3966.7647
1632528000000.0,2021-09-25 00:00:00,BALBULL/USDT,0.071275,0.077675,0.06475,0.075025,8315.470843052317,623.8682
1632441600000.0,2021-09-24 00:00:00,BALBULL/USDT,0.0952,0.096075,0.06035,0.071275,8511.834444054717,606.681
1632355200000.0,2021-09-23 00:00:00,BALBULL/USDT,0.090875,0.099175,0.0868,0.0952,645.0,61.404
1632268800000.0,2021-09-22 00:00:00,BALBULL/USDT,0.070275,0.0913,0.06965,0.090875,673.9689133425035,61.246925
1632182400000.0,2021-09-21 00:00:00,BALBULL/USDT,0.09235,0.103325,0.06605,0.070275,5107.194948416933,358.908125
1632096000000.0,2021-09-20 00:00:00,BALBULL/USDT,0.1529,0.15595,0.0822,0.09235,11474.280996210071,1059.64985
1632009600000.0,2021-09-19 00:00:00,BALBULL/USDT,0.1726,0.1732,0.1456,0.1529,2884.0604970568997,440.97285
1631923200000.0,2021-09-18 00:00:00,BALBULL/USDT,0.1745,0.186,0.16265,0.1726,1159.470451911935,200.1246
1631836800000.0,2021-09-17 00:00:00,BALBULL/USDT,0.2215,0.22645,0.16395,0.1745,10189.301432664757,1778.0331
1631750400000.0,2021-09-16 00:00:00,BALBULL/USDT,0.2291,0.2688,0.2086,0.2215,7045.115575620767,1560.4931
1631664000000.0,2021-09-15 00:00:00,BALBULL/USDT,0.20085,0.23285,0.1952,0.2291,17058.304888694893,3908.05765
1631577600000.0,2021-09-14 00:00:00,BALBULL/USDT,0.1629,0.20145,0.16215,0.20085,22609.397311426437,4541.09745
1631491200000.0,2021-09-13 00:00:00,BALBULL/USDT,0.2148,0.22035,0.13955,0.1629,13194.304788213629,2149.35225
1631404800000.0,2021-09-12 00:00:00,BALBULL/USDT,0.17885,0.2383,0.1691,0.2149,8663.740577012562,1861.83785
1631318400000.0,2021-09-11 00:00:00,BALBULL/USDT,0.16405,0.1927,0.1624,0.17885,1263.4870002795637,225.97465
1631232000000.0,2021-09-10 00:00:00,BALBULL/USDT,0.2087,0.2245,0.1536,0.16405,14894.818043279489,2443.4949
1631145600000.0,2021-09-09 00:00:00,BALBULL/USDT,0.219,0.24,0.18065,0.2087,43239.22927647341,9024.02715
1631059200000.0,2021-09-08 00:00:00,BALBULL/USDT,0.21345,0.2357,0.16735,0.219,8253.35799086758,1807.4854
1630972800000.0,2021-09-07 00:00:00,BALBULL/USDT,0.5336,0.54825,0.153,0.21345,47594.7076832982,10159.090355
1630886400000.0,2021-09-06 00:00:00,BALBULL/USDT,0.57375,0.61325,0.50925,0.5336,3790.1839392803604,2022.44215
1630800000000.0,2021-09-05 00:00:00,BALBULL/USDT,0.55725,0.58175,0.49775,0.57375,1696.5581263616557,973.400225
1630713600000.0,2021-09-04 00:00:00,BALBULL/USDT,0.5625,0.681,0.5445,0.55725,9109.96931359354,5076.5304
1630627200000.0,2021-09-03 00:00:00,BALBULL/USDT,0.5335,0.62025,0.4875,0.5625,2679.0969333333333,1506.992025
1630540800000.0,2021-09-02 00:00:00,BALBULL/USDT,0.5107,0.579,0.4626,0.5335,15481.388050609185,8259.320525
1630454400000.0,2021-09-01 00:00:00,BALBULL/USDT,0.3449,0.5118,0.3272,0.5107,3952.633072253769,2018.60971
1630368000000.0,2021-08-31 00:00:00,BALBULL/USDT,0.3152,0.3753,0.2907,0.3449,2733.6017976224994,942.81926
1630281600000.0,2021-08-30 00:00:00,BALBULL/USDT,0.318,0.3728,0.292,0.3152,11600.720431472082,3656.54708
1630195200000.0,2021-08-29 00:00:00,BALBULL/USDT,0.3485,0.3657,0.3032,0.318,8543.235062893082,2716.74875
1630108800000.0,2021-08-28 00:00:00,BALBULL/USDT,0.3359,0.3995,0.3235,0.3485,14485.185968436155,5048.08731
1630022400000.0,2021-08-27 00:00:00,BALBULL/USDT,0.2853,0.3377,0.2668,0.3359,6395.120869306341,2148.1211
1629936000000.0,2021-08-26 00:00:00,BALBULL/USDT,0.36,0.3697,0.268,0.2853,21082.562776025236,6014.85516
1629849600000.0,2021-08-25 00:00:00,BALBULL/USDT,0.3556,0.3836,0.3092,0.36,11136.448666666667,4009.12152
1629763200000.0,2021-08-24 00:00:00,BALBULL/USDT,0.4927,0.5218,0.3548,0.3565,10153.835736325385,3619.84244
1629676800000.0,2021-08-23 00:00:00,BALBULL/USDT,0.4978,0.5964,0.4765,0.4927,18267.004830525675,9000.15328
1629590400000.0,2021-08-22 00:00:00,BALBULL/USDT,0.451,0.5097,0.4259,0.4978,8709.752189634391,4335.71464
1629504000000.0,2021-08-21 00:00:00,BALBULL/USDT,0.4752,0.586,0.4354,0.451,7091.5956984478935,3198.30966
1629417600000.0,2021-08-20 00:00:00,BALBULL/USDT,0.3816,0.4901,0.378,0.4752,6074.544002525252,2886.62331
1629331200000.0,2021-08-19 00:00:00,BALBULL/USDT,0.3245,0.3878,0.296,0.3816,3350.914884696017,1278.70912
1629244800000.0,2021-08-18 00:00:00,BALBULL/USDT,0.3504,0.3662,0.2879,0.3245,11321.776425269645,3673.91645
1629158400000.0,2021-08-17 00:00:00,BALBULL/USDT,0.385,0.5155,0.3433,0.3504,16171.304452054796,5666.42508
1629072000000.0,2021-08-16 00:00:00,BALBULL/USDT,0.44,0.476,0.3781,0.385,6550.9572727272725,2522.11855
1628985600000.0,2021-08-15 00:00:00,BALBULL/USDT,0.3608,0.44,0.3327,0.44,6220.545772727273,2737.04014
1628899200000.0,2021-08-14 00:00:00,BALBULL/USDT,0.3845,0.3892,0.3285,0.3608,2258.6080654101997,814.90579
1628812800000.0,2021-08-13 00:00:00,BALBULL/USDT,0.3028,0.3869,0.2939,0.3845,5770.394538361508,2218.7167
1628726400000.0,2021-08-12 00:00:00,BALBULL/USDT,0.3323,0.3744,0.2785,0.3028,11527.4107001321,3490.49996
1628640000000.0,2021-08-11 00:00:00,BALBULL/USDT,0.3054,0.3834,0.3008,0.3323,25435.305145952458,8452.1519
1628553600000.0,2021-08-10 00:00:00,BALBULL/USDT,0.3009,0.3338,0.2749,0.3054,2858.8824492468893,873.1027
1628467200000.0,2021-08-09 00:00:00,BALBULL/USDT,0.2801,0.3108,0.245,0.3009,7910.868461282819,2380.38032
1628380800000.0,2021-08-08 00:00:00,BALBULL/USDT,0.3538,0.3808,0.264,0.2801,9654.301428061406,2704.16983
1628294400000.0,2021-08-07 00:00:00,BALBULL/USDT,0.3223,0.3773,0.3034,0.3538,19854.665997738834,7024.58083
1628208000000.0,2021-08-06 00:00:00,BALBULL/USDT,0.2797,0.3586,0.2629,0.3223,17328.11386906609,5584.8511
1628121600000.0,2021-08-05 00:00:00,BALBULL/USDT,0.2398,0.2904,0.2214,0.2797,15617.275652484805,4368.152
1628035200000.0,2021-08-04 00:00:00,BALBULL/USDT,0.208,0.24935,0.2035,0.2398,5197.3344453711425,1246.3208
1627948800000.0,2021-08-03 00:00:00,BALBULL/USDT,0.21865,0.22825,0.17875,0.208,31534.545192307694,6559.1854
1627862400000.0,2021-08-02 00:00:00,BALBULL/USDT,0.19895,0.23085,0.19,0.21865,5430.084838783444,1187.28805
1627776000000.0,2021-08-01 00:00:00,BALBULL/USDT,0.2129,0.2473,0.18955,0.19895,20740.75219904499,4126.37265
1627689600000.0,2021-07-31 00:00:00,BALBULL/USDT,0.18345,0.21375,0.1761,0.2129,6762.816345702207,1439.8036
1627603200000.0,2021-07-30 00:00:00,BALBULL/USDT,0.1733,0.1845,0.155,0.18345,2665.9961842463886,489.077
1627516800000.0,2021-07-29 00:00:00,BALBULL/USDT,0.16325,0.1744,0.15,0.1733,4189.063762261973,725.96475
1627430400000.0,2021-07-28 00:00:00,BALBULL/USDT,0.1643,0.1784,0.15575,0.16325,1316.4679938744257,214.9134
