https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IOI,Volume USDT
1643414400,2022-01-29 00:00:00,IOI/USDT,0.8,0.8101,0.7905,0.7948,56706.23283965,45395.788934758957
1643328000,2022-01-28 00:00:00,IOI/USDT,0.81,0.8166,0.7945,0.7967,46553.22180833,37382.766428548552
1643241600,2022-01-27 00:00:00,IOI/USDT,0.8559,0.8916,0.796,0.8121,121792.84896355,101330.593035516265
1643155200,2022-01-26 00:00:00,IOI/USDT,0.7585,0.93,0.7554,0.8551,350069.20771898,304966.368749868449
1643068800,2022-01-25 00:00:00,IOI/USDT,0.7147,0.8636,0.6964,0.7656,244367.77865933,194002.401992241618
1642982400,2022-01-24 00:00:00,IOI/USDT,0.7526,0.7526,0.672,0.7194,100998.72859677,71351.074961908379
1642896000,2022-01-23 00:00:00,IOI/USDT,0.7754,0.7923,0.7228,0.7527,148688.84428884,111883.934012102567
1642809600,2022-01-22 00:00:00,IOI/USDT,0.9535,0.9583,0.7537,0.7742,179709.10286143,151115.245149557015
1642723200,2022-01-21 00:00:00,IOI/USDT,1.2154,1.2257,0.918,0.9529,160321.75130327,171707.093758751428
1642636800,2022-01-20 00:00:00,IOI/USDT,1.1963,1.2599,1.19,1.2135,58702.4347573,71794.994328645654
1642550400,2022-01-19 00:00:00,IOI/USDT,1.2657,1.2708,1.1461,1.1973,130886.19078321,158200.738513652343
1642464000,2022-01-18 00:00:00,IOI/USDT,1.3191,1.3902,1.235,1.2707,108191.53811411,142463.068599015301
1642377600,2022-01-17 00:00:00,IOI/USDT,1.3232,1.36,1.3191,1.3217,74174.36320444,98734.401632629417
1642291200,2022-01-16 00:00:00,IOI/USDT,1.3589,1.3589,1.3191,1.3193,46582.47715646,61778.923879475773
1642204800,2022-01-15 00:00:00,IOI/USDT,1.2931,1.3616,1.2839,1.3537,63473.20634162,83672.313477365011
1642118400,2022-01-14 00:00:00,IOI/USDT,1.2535,1.3039,1.25,1.299,33146.00619277,42219.037331495759
1642032000,2022-01-13 00:00:00,IOI/USDT,1.3454,1.4325,1.25,1.2541,184348.61053564,246999.396817963362
1641945600,2022-01-12 00:00:00,IOI/USDT,1.3436,1.3574,1.2018,1.3415,286554.52591766,367323.611734211584
1641859200,2022-01-11 00:00:00,IOI/USDT,1.5011,1.5101,1.3312,1.3434,215295.43261705,300533.156945897673
1641772800,2022-01-10 00:00:00,IOI/USDT,1.602,1.688,1.486,1.4996,94392.17939871,146855.465146889167
1641686400,2022-01-09 00:00:00,IOI/USDT,1.6225,1.6713,1.5616,1.6102,78622.85868338,127109.756420271156
1641600000,2022-01-08 00:00:00,IOI/USDT,1.707,1.7328,1.5827,1.6332,59218.12839484,98410.78447067992
1641513600,2022-01-07 00:00:00,IOI/USDT,1.8687,1.8706,1.65,1.7029,149307.68029541,258653.488031884125
1641427200,2022-01-06 00:00:00,IOI/USDT,1.9733,2,1.7836,1.8705,137433.38997049,259681.030017422757
1641340800,2022-01-05 00:00:00,IOI/USDT,2.4108,2.4481,1.9501,1.9852,346868.73433009,744544.382440668095
1641254400,2022-01-04 00:00:00,IOI/USDT,2.2212,2.592,2.192,2.421,443137.57430498,1049271.163134629058
1641168000,2022-01-03 00:00:00,IOI/USDT,2.0114,2.443,1.9296,2.2332,459498.66394295,1026347.714474079023
1641081600,2022-01-02 00:00:00,IOI/USDT,1.9476,2.02,1.8637,2.02,161314.98977675,311883.543998695188
1640995200,2022-01-01 00:00:00,IOI/USDT,1.8913,1.9614,1.8763,1.9548,54194.24942534,104401.182269445738
1640908800,2021-12-31 00:00:00,IOI/USDT,1.9133,1.99,1.8763,1.8868,61626.88367818,119312.275243899775
1640822400,2021-12-30 00:00:00,IOI/USDT,2,2.0015,1.8814,1.923,135630.31289484,261251.575806914764
1640736000,2021-12-29 00:00:00,IOI/USDT,2.0389,2.13,2,2,71816.10915939,146252.851852409585
1640649600,2021-12-28 00:00:00,IOI/USDT,2.1129,2.1799,2.03,2.031,90459.68471905,189204.229107170365
