https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ICP
1645488000000,2022-02-22 00:00:00,ICP/BTC,0.00048021,0.00048426,0.00046358,0.00046824,0.43275897269921515,924.22469823
1645401600000,2022-02-21 00:00:00,ICP/BTC,0.00048806,0.00049382,0.00047718,0.0004797,4.810846145764464,10028.86417712
1645315200000,2022-02-20 00:00:00,ICP/BTC,0.00049918,0.00049918,0.00048129,0.00048743,0.3545229299059145,727.33096015
1645228800000,2022-02-19 00:00:00,ICP/BTC,0.00049202,0.00050859,0.00048359,0.00049864,0.7132147586617416,1430.31998769
1645142400000,2022-02-18 00:00:00,ICP/BTC,0.0004896,0.00049977,0.00048421,0.00049108,0.33328360751501834,678.67477298
1645056000000,2022-02-17 00:00:00,ICP/BTC,0.00050386,0.0005068,0.00048711,0.00048914,0.352411889203772,720.4724398
1644969600000,2022-02-16 00:00:00,ICP/BTC,0.00048814,0.00051004,0.00047835,0.00050303,0.9513608981912861,1891.2607562
1644883200000,2022-02-15 00:00:00,ICP/BTC,0.00048882,0.00049251,0.000479,0.00048896,0.34939782600015357,714.57343341
1644796800000,2022-02-14 00:00:00,ICP/BTC,0.00047004,0.00049655,0.0004607,0.00048838,0.8063371539925256,1651.04458412
1644710400000,2022-02-13 00:00:00,ICP/BTC,0.00047546,0.00048768,0.0004658,0.00047017,0.293207358274345,623.6198785
1644624000000,2022-02-12 00:00:00,ICP/BTC,0.00046577,0.00047961,0.00045573,0.00047503,0.5830405338288579,1227.37623693
1644537600000,2022-02-11 00:00:00,ICP/BTC,0.00049594,0.00050693,0.0004611,0.00046675,0.448548206082635,961.00311962
1644451200000,2022-02-10 00:00:00,ICP/BTC,0.00051903,0.00052148,0.00049179,0.0004951,0.5262179661791291,1062.85188079
1644364800000,2022-02-09 00:00:00,ICP/BTC,0.00052315,0.0005292,0.00051838,0.00051993,0.1251036865937655,240.61640334999998
1644278400000,2022-02-08 00:00:00,ICP/BTC,0.00054901,0.00055502,0.00051798,0.00052282,0.9956015765040113,1904.29129816
1644192000000,2022-02-07 00:00:00,ICP/BTC,0.000552,0.00057062,0.00053686,0.0005466,1.3210388529091799,2416.8292223
1644105600000,2022-02-06 00:00:00,ICP/BTC,0.00053804,0.00058002,0.00053741,0.00055122,1.1800761352992644,2140.84419161
1644019200000,2022-02-05 00:00:00,ICP/BTC,0.00053403,0.00055706,0.00052878,0.00053864,0.6092525536508455,1131.09415129
1643932800000,2022-02-04 00:00:00,ICP/BTC,0.00055666,0.0005625,0.00053208,0.00053585,1.1186713128337147,2087.65757737
1643846400000,2022-02-03 00:00:00,ICP/BTC,0.00058769,0.0005955,0.00055035,0.00055698,1.3205798210453834,2370.96452484
1643760000000,2022-02-02 00:00:00,ICP/BTC,0.00052058,0.00059561,0.00051823,0.00058511,4.903029764697987,8379.67179624
1643673600000,2022-02-01 00:00:00,ICP/BTC,0.0005145,0.00053086,0.00051379,0.00052015,0.8606590461657101,1654.6362514
1643587200000,2022-01-31 00:00:00,ICP/BTC,0.00050772,0.00052397,0.00050333,0.00051501,2.3708858711907106,4603.57249605
1643500800000,2022-01-30 00:00:00,ICP/BTC,0.00052854,0.00053653,0.00050383,0.00050826,2.1306152419707423,4191.97899101
1643414400000,2022-01-29 00:00:00,ICP/BTC,0.0005377,0.00056218,0.00052716,0.00052787,1.4490595468126015,2745.10683845
1643328000000,2022-01-28 00:00:00,ICP/BTC,0.00052629,0.0005525,0.00051517,0.00053863,1.729174177840238,3210.31910187
1643241600000,2022-01-27 00:00:00,ICP/BTC,0.0005386,0.00054445,0.0005158,0.00052624,1.0017134658758655,1903.52969344
1643155200000,2022-01-26 00:00:00,ICP/BTC,0.00054291,0.00056879,0.00053585,0.00053697,1.3306428282571892,2478.05804469
1643068800000,2022-01-25 00:00:00,ICP/BTC,0.00056718,0.00058296,0.00053719,0.00054224,1.07414897660236,1980.9475077499999
1642982400000,2022-01-24 00:00:00,ICP/BTC,0.00058629,0.0006182,0.00054978,0.00056616,3.2551193137941072,5749.46890242
1642896000000,2022-01-23 00:00:00,ICP/BTC,0.00058409,0.0006157,0.00057797,0.00058656,1.1265120740475263,1920.54022444
1642809600000,2022-01-22 00:00:00,ICP/BTC,0.00066097,0.000693,0.0005333,0.000586,7.438541628346561,12693.75704496
1642723200000,2022-01-21 00:00:00,ICP/BTC,0.00061305,0.00066862,0.00058737,0.00066324,4.8975614321225125,7384.29743701
1642636800000,2022-01-20 00:00:00,ICP/BTC,0.00063671,0.00065981,0.00061097,0.00061431,1.9011838127179501,3094.82803913
1642550400000,2022-01-19 00:00:00,ICP/BTC,0.00069389,0.00069711,0.00062766,0.00063574,2.3296833140313824,3664.52215376
1642464000000,2022-01-18 00:00:00,ICP/BTC,0.00070311,0.00074778,0.00068148,0.00069315,1.403624082924009,2024.99326686
1642377600000,2022-01-17 00:00:00,ICP/BTC,0.00072478,0.00072527,0.0006833,0.00070142,1.866640095616679,2661.23021245
1642291200000,2022-01-16 00:00:00,ICP/BTC,0.00075518,0.00076546,0.00071842,0.00072214,2.792432265390578,3866.88490513
1642204800000,2022-01-15 00:00:00,ICP/BTC,0.00075557,0.00078564,0.00074042,0.00075516,1.4574807348229044,1930.02904659
1642118400000,2022-01-14 00:00:00,ICP/BTC,0.00073435,0.00077341,0.00073398,0.00075411,2.6942057566320896,3572.69596827
1642032000000,2022-01-13 00:00:00,ICP/BTC,0.00079543,0.00079734,0.00073614,0.00073614,2.129747137309905,2893.12785246
1641945600000,2022-01-12 00:00:00,ICP/BTC,0.00080489,0.00082164,0.00076347,0.00079457,2.355545678510008,2964.55400847
1641859200000,2022-01-11 00:00:00,ICP/BTC,0.00081839,0.00088192,0.00079029,0.00080511,3.2868405204878792,4082.4738489
1641772800000,2022-01-10 00:00:00,ICP/BTC,0.00087629,0.00089817,0.00079949,0.00081989,5.471298213401278,6673.21008111
1641686400000,2022-01-09 00:00:00,ICP/BTC,0.00080059,0.000886,0.00080059,0.0008621,3.352822658158523,3889.13427463
1641600000000,2022-01-08 00:00:00,ICP/BTC,0.00072824,0.00080215,0.0007251,0.000789,4.16686006914357,5281.19146913
1641513600000,2022-01-07 00:00:00,ICP/BTC,0.00071128,0.00077259,0.00065798,0.00072947,6.771883972625607,9283.29331244
1641427200000,2022-01-06 00:00:00,ICP/BTC,0.00070284,0.00074866,0.00067289,0.00070922,5.060992715999759,7135.99830236
1641340800000,2022-01-05 00:00:00,ICP/BTC,0.00073846,0.00081375,0.00068583,0.00070736,4.782329628309765,6760.81433543
1641254400000,2022-01-04 00:00:00,ICP/BTC,0.00062855,0.00076716,0.00060587,0.00073839,2.7284818556629737,3695.17714983
1641168000000,2022-01-03 00:00:00,ICP/BTC,0.00057725,0.00063357,0.00056634,0.00063052,4.194510072804942,6652.46157585
1641081600000,2022-01-02 00:00:00,ICP/BTC,0.00053675,0.0005995,0.00053641,0.00057737,4.068687094140063,7046.9319399
1640995200000,2022-01-01 00:00:00,ICP/BTC,0.00052982,0.00054534,0.00052772,0.00053673,0.9054760728204606,1687.02340622
1640908800000,2021-12-31 00:00:00,ICP/BTC,0.00052592,0.00054973,0.0005223,0.00052837,1.101959648289688,2085.5833001299998
1640822400000,2021-12-30 00:00:00,ICP/BTC,0.00051373,0.00054697,0.00050784,0.00052596,1.5898647430017072,3022.78641532
1640736000000,2021-12-29 00:00:00,ICP/BTC,0.00052092,0.00052552,0.00050685,0.00051705,1.4100368481796455,2727.08025951
1640649600000,2021-12-28 00:00:00,ICP/BTC,0.00055213,0.00055491,0.00051476,0.00052002,3.581370698965602,6886.98646007
1640563200000,2021-12-27 00:00:00,ICP/BTC,0.00052601,0.00058317,0.00052552,0.0005577,2.088700419053391,3745.20426583
1640476800000,2021-12-26 00:00:00,ICP/BTC,0.00054067,0.0005526,0.00051998,0.00052619,1.2027879901179057,2285.8434978200003
1640390400000,2021-12-25 00:00:00,ICP/BTC,0.0005427,0.00056303,0.00052971,0.00054245,1.1097140441005484,2045.74438953
1640304000000,2021-12-24 00:00:00,ICP/BTC,0.00053086,0.00056047,0.00052334,0.0005412,4.119458390018664,7611.71173322
1640217600000,2021-12-23 00:00:00,ICP/BTC,0.00048207,0.00054853,0.00047568,0.0005316,5.9456121746459285,11184.37203658
1640131200000,2021-12-22 00:00:00,ICP/BTC,0.00047241,0.00049324,0.0004699,0.00048082,1.6905123773825301,3515.8944665
1640044800000,2021-12-21 00:00:00,ICP/BTC,0.00046491,0.00048,0.00046009,0.00047316,1.3224092763820727,2794.84587958
1639958400000,2021-12-20 00:00:00,ICP/BTC,0.00048475,0.0004876,0.00045567,0.0004647,1.351043956590342,2907.34658186
1639872000000,2021-12-19 00:00:00,ICP/BTC,0.00050606,0.00051026,0.00048064,0.00048526,0.9017067862633201,1858.19310527
1639785600000,2021-12-18 00:00:00,ICP/BTC,0.00050369,0.00051368,0.00050022,0.00050473,0.8203032634637794,1625.23183378
1639699200000,2021-12-17 00:00:00,ICP/BTC,0.00051217,0.00051886,0.00049794,0.00050552,1.087520514453479,2151.29077871
1639612800000,2021-12-16 00:00:00,ICP/BTC,0.00053154,0.00053765,0.00050999,0.00051134,0.40882571690359637,799.51835746
1639526400000,2021-12-15 00:00:00,ICP/BTC,0.00052623,0.00053958,0.0005064,0.0005304,1.190214188806656,2243.99356864
1639440000000,2021-12-14 00:00:00,ICP/BTC,0.00053618,0.00053909,0.00052193,0.00052503,1.1248368398793733,2142.42393745
1639353600000,2021-12-13 00:00:00,ICP/BTC,0.00057222,0.00057774,0.00052912,0.0005367,1.513102769035716,2819.27104348
1639267200000,2021-12-12 00:00:00,ICP/BTC,0.00056437,0.00057978,0.00055609,0.00056882,1.0867730446602724,1910.57460121
1639180800000,2021-12-11 00:00:00,ICP/BTC,0.000567,0.00057929,0.00055846,0.00056381,1.073489733246784,1903.99200661
1639094400000,2021-12-10 00:00:00,ICP/BTC,0.00059541,0.00060045,0.00056097,0.00056666,1.3302776353894208,2347.57638688
1639008000000,2021-12-09 00:00:00,ICP/BTC,0.00062426,0.00062535,0.00059223,0.0005967,0.807551302692888,1353.36233064
1638921600000,2021-12-08 00:00:00,ICP/BTC,0.00057778,0.00065566,0.0005775,0.00062365,5.806413113669019,9310.37138406
