https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BONDLY,Volume USDT
1644624000,2022-02-12 00:00:00,BONDLY/USDT,0.0631,0.0631,0.0593,0.0608,231924.63409936,14039.882758439636
1644537600,2022-02-11 00:00:00,BONDLY/USDT,0.0676,0.0679,0.0618,0.0628,668332.07270159,43598.748344062321
1644451200,2022-02-10 00:00:00,BONDLY/USDT,0.0674,0.0709,0.0662,0.0677,1351938.79338914,92327.086244394055
1644364800,2022-02-09 00:00:00,BONDLY/USDT,0.0639,0.0678,0.0605,0.0673,696917.56322818,44816.295958853481
1644278400,2022-02-08 00:00:00,BONDLY/USDT,0.0648,0.0666,0.0609,0.0636,538517.21839717,34357.219941630096
1644192000,2022-02-07 00:00:00,BONDLY/USDT,0.0614,0.0658,0.0596,0.0646,1419701.43021814,89473.082756458487
1644105600,2022-02-06 00:00:00,BONDLY/USDT,0.0596,0.0673,0.0582,0.0618,570014.39466987,34864.472537589857
1644019200,2022-02-05 00:00:00,BONDLY/USDT,0.0608,0.0697,0.0594,0.0597,651332.6649034,40376.007255814552
1643932800,2022-02-04 00:00:00,BONDLY/USDT,0.0562,0.0612,0.0555,0.0608,703615.02561223,41581.384201745151
1643846400,2022-02-03 00:00:00,BONDLY/USDT,0.0578,0.0579,0.0528,0.0562,718307.54717141,39860.384376301253
1643760000,2022-02-02 00:00:00,BONDLY/USDT,0.0599,0.0608,0.0573,0.0575,534034.83402442,31729.569535040781
1643673600,2022-02-01 00:00:00,BONDLY/USDT,0.0618,0.0634,0.0593,0.0599,568066.87855267,34522.868264734258
1643587200,2022-01-31 00:00:00,BONDLY/USDT,0.0579,0.0724,0.0571,0.0618,1535175.94269048,96729.847922237184
1643500800,2022-01-30 00:00:00,BONDLY/USDT,0.0593,0.0602,0.0568,0.0577,275807.0401715,16177.068245613329
1643414400,2022-01-29 00:00:00,BONDLY/USDT,0.0585,0.0614,0.0577,0.0592,688490.73390587,40588.092274210238
1643328000,2022-01-28 00:00:00,BONDLY/USDT,0.0561,0.0601,0.0549,0.0587,1373280.35757555,78258.669456596945
1643241600,2022-01-27 00:00:00,BONDLY/USDT,0.0561,0.0607,0.0534,0.0559,1512237.81728572,83797.518223683495
1643155200,2022-01-26 00:00:00,BONDLY/USDT,0.0547,0.0589,0.053,0.0561,2096554.72655724,117952.921127489797
1643068800,2022-01-25 00:00:00,BONDLY/USDT,0.056,0.0579,0.0537,0.0547,1339112.4295527,74728.250489505718
1642982400,2022-01-24 00:00:00,BONDLY/USDT,0.0584,0.0597,0.05,0.056,1974155.99166168,108161.992262635567
1642896000,2022-01-23 00:00:00,BONDLY/USDT,0.0553,0.061,0.0524,0.0584,3343436.87462002,191090.961783689292
1642809600,2022-01-22 00:00:00,BONDLY/USDT,0.0652,0.2313,0.0515,0.0553,7502135.09540107,548030.696105303228
1642723200,2022-01-21 00:00:00,BONDLY/USDT,0.0824,0.0824,0.0606,0.0647,5756961.69366905,409326.866494660912
1642636800,2022-01-20 00:00:00,BONDLY/USDT,0.0755,0.6,0.0732,0.0824,6334161.11320032,948729.516206668312
1642550400,2022-01-19 00:00:00,BONDLY/USDT,0.0707,0.0836,0.0677,0.0751,871010.41626251,65413.332534805393
1642464000,2022-01-18 00:00:00,BONDLY/USDT,0.0725,0.0737,0.066,0.071,1537424.38016761,106602.935372377364
1642377600,2022-01-17 00:00:00,BONDLY/USDT,0.077,0.0783,0.07,0.0725,830683.14758815,60918.021217048733
1642291200,2022-01-16 00:00:00,BONDLY/USDT,0.0816,0.0825,0.0751,0.077,1287530.65675551,101726.420489253996
1642204800,2022-01-15 00:00:00,BONDLY/USDT,0.0844,0.0911,0.0765,0.0816,2652932.82173884,223422.9172941776
1642118400,2022-01-14 00:00:00,BONDLY/USDT,0.0827,0.0859,0.0792,0.0844,894412.47602541,74029.875934488699
1642032000,2022-01-13 00:00:00,BONDLY/USDT,0.0823,0.0848,0.0809,0.0831,518697.89527916,42954.22397197617
1641945600,2022-01-12 00:00:00,BONDLY/USDT,0.0791,0.094,0.0784,0.0822,1976579.04831858,161644.358612764243
1641859200,2022-01-11 00:00:00,BONDLY/USDT,0.0756,0.0948,0.0725,0.079,1257190.11215731,99860.17330694339
1641772800,2022-01-10 00:00:00,BONDLY/USDT,0.0814,0.0824,0.0732,0.0762,662191.58332571,51361.039694988269
1641686400,2022-01-09 00:00:00,BONDLY/USDT,0.0842,0.0859,0.0791,0.0814,932349.74962667,76726.416491924017
1641600000,2022-01-08 00:00:00,BONDLY/USDT,0.0854,0.0941,0.0818,0.0845,1093012.94629114,95274.090533389481
1641513600,2022-01-07 00:00:00,BONDLY/USDT,0.0896,0.09,0.0771,0.0854,1481219.21098273,125628.689322246069
1641427200,2022-01-06 00:00:00,BONDLY/USDT,0.0948,0.0965,0.0864,0.0901,1101768.9652019,99198.443415992032
1641340800,2022-01-05 00:00:00,BONDLY/USDT,0.1037,0.1069,0.0898,0.0948,1286144.0467501,127389.973106210353
1641254400,2022-01-04 00:00:00,BONDLY/USDT,0.0992,0.1064,0.0951,0.1038,698094.09367331,69840.470687078738
1641168000,2022-01-03 00:00:00,BONDLY/USDT,0.1002,0.1036,0.0974,0.0992,606999.10413185,60862.175620479073
1641081600,2022-01-02 00:00:00,BONDLY/USDT,0.1,0.113,0.0955,0.1008,1409270.53338871,142110.777299233154
1640995200,2022-01-01 00:00:00,BONDLY/USDT,0.098,0.1044,0.0963,0.0995,475765.28354995,47553.792327777298
1640908800,2021-12-31 00:00:00,BONDLY/USDT,0.103,0.1074,0.0955,0.0973,694634.39300545,70786.716451371734
1640822400,2021-12-30 00:00:00,BONDLY/USDT,0.0987,0.109,0.095,0.1038,1034323.33399563,105592.312644381802
1640736000,2021-12-29 00:00:00,BONDLY/USDT,0.1045,0.1066,0.0981,0.0987,502768.1057721,51830.221639551401
1640649600,2021-12-28 00:00:00,BONDLY/USDT,0.1122,0.114,0.1016,0.1045,1214037.24522742,131063.920151187054
