https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRB,Volume USDT
1659139200,2022-07-30 00:00:00,TRB/USDT,23.45,38.23,22.647,32.044,20549.47720211,585378.87139481978
1659052800,2022-07-29 00:00:00,TRB/USDT,18.539,24.15,18.1,23.337,12114.546,249486.4927632
1658966400,2022-07-28 00:00:00,TRB/USDT,21.214,21.574,18.18,18.557,5917.6763,114143.4585605
1658880000,2022-07-27 00:00:00,TRB/USDT,21.797,22.458,19.305,21.214,7551.1111,154081.6353929
1658793600,2022-07-26 00:00:00,TRB/USDT,20.594,24.061,19.532,21.799,9845.811,210869.9152528
1658707200,2022-07-25 00:00:00,TRB/USDT,20.501,21.9,19.7,20.503,8098.3398,169202.8560689
1658620800,2022-07-24 00:00:00,TRB/USDT,20.458,21.115,19.485,20.572,7217.9973,145368.2808524
1658534400,2022-07-23 00:00:00,TRB/USDT,16.76,21.275,16.496,20.319,22335.17064405,414516.3473610641
1658448000,2022-07-22 00:00:00,TRB/USDT,16.602,17.308,15.754,16.807,10654.524,175244.827191
1658361600,2022-07-21 00:00:00,TRB/USDT,15.33,16.8,13.786,16.617,5565.7069,84261.7337544
1658275200,2022-07-20 00:00:00,TRB/USDT,16.874,17.35,15.05,15.33,4161.02681483,67555.37804226737
1658188800,2022-07-19 00:00:00,TRB/USDT,17.898,18.01,16.417,16.863,9678.66194587,165908.30312614654
1658102400,2022-07-18 00:00:00,TRB/USDT,17.329,27.784,16.28,17.804,16931.6487341,344493.88853238455
1658016000,2022-07-17 00:00:00,TRB/USDT,16.777,17.634,16.143,17.439,3834.62900435,65231.91744931775
1657929600,2022-07-16 00:00:00,TRB/USDT,16.649,17.765,16.586,16.785,5234.98172739,89623.66791423174
1657843200,2022-07-15 00:00:00,TRB/USDT,17.182,17.459,16.157,16.597,1937.53400353,32497.19692061141
1657756800,2022-07-14 00:00:00,TRB/USDT,16.448,17.591,15.549,17.171,2318.50811317,37699.10932787754
1657670400,2022-07-13 00:00:00,TRB/USDT,14.555,16.747,14,16.446,2334.1762772,36192.10272350393
1657584000,2022-07-12 00:00:00,TRB/USDT,14.498,15.118,14.31,14.503,2575.34759213,38013.69105480017
1657497600,2022-07-11 00:00:00,TRB/USDT,14.511,14.889,13.389,14.5,6245.59048477,88565.89565955103
1657411200,2022-07-10 00:00:00,TRB/USDT,16.29,16.783,14.16,14.555,3882.31568895,59584.22622833126
1657324800,2022-07-09 00:00:00,TRB/USDT,15.458,16.703,15.143,16.331,2432.35313537,39053.51956252088
1657238400,2022-07-08 00:00:00,TRB/USDT,15.124,15.87,14.294,15.445,5998.31262329,90630.98982826418
1657152000,2022-07-07 00:00:00,TRB/USDT,11.88,15.84,11.88,15.101,10779.13702503,146081.02703721652
1657065600,2022-07-06 00:00:00,TRB/USDT,11.22,12.24,11.07,11.883,4781.42249729,56916.86932524702
1656979200,2022-07-05 00:00:00,TRB/USDT,12.022,12.72,11.132,11.187,3348.3264661,39133.43088623867
1656892800,2022-07-04 00:00:00,TRB/USDT,10.574,12.747,10.482,11.972,5760.70718867,67259.99086910155
1656806400,2022-07-03 00:00:00,TRB/USDT,10.206,11,10.02,10.614,4496.34383788,47217.33183155314
1656720000,2022-07-02 00:00:00,TRB/USDT,10.023,10.365,9.5,10.233,4125.66072266,41154.09875624034
1656633600,2022-07-01 00:00:00,TRB/USDT,10.611,10.963,9.945,10.03,4273.16108138,44843.89800762319
1656547200,2022-06-30 00:00:00,TRB/USDT,11.298,11.403,9.906,10.609,5113.75307328,52720.12965399716
1656460800,2022-06-29 00:00:00,TRB/USDT,10.584,11.998,10.538,11.265,10982.93092911,121169.6551059531
1656374400,2022-06-28 00:00:00,TRB/USDT,11.004,11.458,10.4,10.555,7463.97599301,81000.85530335361
1656288000,2022-06-27 00:00:00,TRB/USDT,11.034,11.812,10.768,10.968,6008.44970102,67300.88470931369
1656201600,2022-06-26 00:00:00,TRB/USDT,12.007,12.252,10.95,11.052,8794.2986041,101732.95638593308
1656115200,2022-06-25 00:00:00,TRB/USDT,12.721,12.721,11.43,11.903,10204.20041535,123863.08401608718
1656028800,2022-06-24 00:00:00,TRB/USDT,11.503,13.307,11.19,12.69,16811.92076757,208979.23546470004
1655942400,2022-06-23 00:00:00,TRB/USDT,10.867,11.659,10.8,11.479,8914.78718474,100344.93623078707
1655856000,2022-06-22 00:00:00,TRB/USDT,10.893,11.392,10.34,10.872,6756.75894752,72552.15989750475
1655769600,2022-06-21 00:00:00,TRB/USDT,11.413,11.717,10.759,10.893,7735.43735481,86317.66239293169
1655683200,2022-06-20 00:00:00,TRB/USDT,10.345,11.408,9.954,11.408,7609.3664645,80971.71872210674
1655596800,2022-06-19 00:00:00,TRB/USDT,9.826,10.62,9.216,10.34,10868.17213179,106968.0323054487
1655510400,2022-06-18 00:00:00,TRB/USDT,11.001,11.189,8.945,9.787,18464.53923085,182067.80979798089
1655424000,2022-06-17 00:00:00,TRB/USDT,10.79,11.56,10.716,11.006,2082.64422732,23311.81142181995
1655337600,2022-06-16 00:00:00,TRB/USDT,12.299,12.494,10.444,10.79,4060.45233929,46040.12719876209
1655251200,2022-06-15 00:00:00,TRB/USDT,11.748,12.3,10.531,12.296,10095.80645882,115538.77928136837
1655164800,2022-06-14 00:00:00,TRB/USDT,11.643,14.354,10.936,11.826,19776.74615067,247385.02599682893
1655078400,2022-06-13 00:00:00,TRB/USDT,12.22,12.804,10.616,11.726,20143.44604514,235131.98123979398
1654992000,2022-06-12 00:00:00,TRB/USDT,16.163,19.439,12.22,12.22,30979.07555651,494268.81010732184
1654905600,2022-06-11 00:00:00,TRB/USDT,15.816,17.1,14.292,16.16,24649.98369045,391556.70751354906
1654819200,2022-06-10 00:00:00,TRB/USDT,12.891,17.76,12.308,15.846,48833.81268235,785639.1267618261
1654732800,2022-06-09 00:00:00,TRB/USDT,12.445,14.213,11.386,12.929,31363.41511141,406163.69736688642
1654646400,2022-06-08 00:00:00,TRB/USDT,14.3,16.006,12.024,12.431,54246.58661973,755549.64165235352
1654560000,2022-06-07 00:00:00,TRB/USDT,10.855,19.57,9.76,14.251,59566.87565201,930281.97892313293
1654473600,2022-06-06 00:00:00,TRB/USDT,10.293,11.525,10.282,10.955,7241.20604454,80793.3951119078
1654387200,2022-06-05 00:00:00,TRB/USDT,10.636,10.673,10.153,10.293,1537.32083233,15965.88220065378
1654300800,2022-06-04 00:00:00,TRB/USDT,10.543,10.741,10.073,10.611,3126.56793388,32796.91816585234
1654214400,2022-06-03 00:00:00,TRB/USDT,10.825,11.25,9.862,10.482,10612.26232942,110731.33212037473
1654128000,2022-06-02 00:00:00,TRB/USDT,10.677,11.395,10.62,10.795,7110.81199826,78993.32956358064
1654041600,2022-06-01 00:00:00,TRB/USDT,11.739,12.336,10.23,10.702,15367.53126498,171512.7634459874
1653955200,2022-05-31 00:00:00,TRB/USDT,13.821,14.79,11.376,11.739,16729.51674891,213266.47294097553
1653868800,2022-05-30 00:00:00,TRB/USDT,9.982,16,9.833,13.832,47380.00636937,623600.00491084093
1653782400,2022-05-29 00:00:00,TRB/USDT,9.024,10.073,8.764,10.073,4793.58172492,45079.42010229853
1653696000,2022-05-28 00:00:00,TRB/USDT,8.646,9.15,8.405,9.025,967.44623804,8583.09185812948
1653609600,2022-05-27 00:00:00,TRB/USDT,8.81,9.118,8.216,8.606,9207.19840451,79377.79039714014
1653523200,2022-05-26 00:00:00,TRB/USDT,9.433,9.657,8.406,8.831,1696.25945653,15191.66443054015
1653436800,2022-05-25 00:00:00,TRB/USDT,9.53,9.824,9.38,9.432,1750.17401838,16811.75295591714
1653350400,2022-05-24 00:00:00,TRB/USDT,9.466,9.8,8.964,9.717,2889.25025014,27362.05928738988
1653264000,2022-05-23 00:00:00,TRB/USDT,11.212,11.555,9.342,9.474,8221.55828684,87365.34722255663
1653177600,2022-05-22 00:00:00,TRB/USDT,10.519,11.506,10.22,11.232,2854.40982164,31491.99933804491
1653091200,2022-05-21 00:00:00,TRB/USDT,10.068,10.718,9.828,10.612,721.32954612,7439.39401074776
1653004800,2022-05-20 00:00:00,TRB/USDT,11.202,11.4,9.946,10.102,2328.56818873,24302.93780001524
1652918400,2022-05-19 00:00:00,TRB/USDT,9.757,11.38,9.121,11.25,5513.48461634,57806.68731683373
1652832000,2022-05-18 00:00:00,TRB/USDT,10.25,11.319,9.345,9.658,10575.32385515,109834.25822499462
1652745600,2022-05-17 00:00:00,TRB/USDT,9.556,10.411,9.494,10.308,3987.55120681,39466.0996648711
1652659200,2022-05-16 00:00:00,TRB/USDT,11.393,11.393,9.311,9.311,1681.18085167,16346.95951326825
1652572800,2022-05-15 00:00:00,TRB/USDT,10.585,11.493,10.044,11.493,1463.38715551,15566.30380607732
1652486400,2022-05-14 00:00:00,TRB/USDT,9.471,10.75,8.667,10.697,2607.0488056,24693.03432666302
1652400000,2022-05-13 00:00:00,TRB/USDT,8.225,12.18,8.145,9.469,5865.7674844,61564.60509659034
1652313600,2022-05-12 00:00:00,TRB/USDT,9.99,10.509,6.867,8.245,15364.71311271,131807.92504011052
1652227200,2022-05-11 00:00:00,TRB/USDT,14.345,14.971,9.07,9.971,14749.89677364,171678.56286268693
1652140800,2022-05-10 00:00:00,TRB/USDT,12.601,16.537,11.964,14.385,18601.21734172,268460.51312765697
1652054400,2022-05-09 00:00:00,TRB/USDT,13.528,14.7,12.353,12.563,15694.44683765,217494.51188100422
1651968000,2022-05-08 00:00:00,TRB/USDT,13.429,13.943,13.049,13.454,3166.52921882,42772.14388697588
1651881600,2022-05-07 00:00:00,TRB/USDT,14.176,14.375,13.164,13.454,2255.79654093,31400.37298469763
1651795200,2022-05-06 00:00:00,TRB/USDT,14.227,14.645,13.716,14.227,1852.08228378,26194.17804243348
1651708800,2022-05-05 00:00:00,TRB/USDT,16.492,16.641,13.846,14.296,1506.26877362,22154.84261494472
1651622400,2022-05-04 00:00:00,TRB/USDT,14.558,16.5,14.558,16.475,1358.25930197,20871.41377143877
1651536000,2022-05-03 00:00:00,TRB/USDT,14.889,15.32,14.039,14.596,1764.11141987,25654.1658170024
1651449600,2022-05-02 00:00:00,TRB/USDT,15.092,15.375,13.843,14.905,2753.19601501,41244.27488453666
1651363200,2022-05-01 00:00:00,TRB/USDT,14.366,15.4,14.014,15.113,1014.67309032,14805.00970541424
1651276800,2022-04-30 00:00:00,TRB/USDT,16.204,16.856,13.829,14.377,2027.08476944,31715.31218933065
1651190400,2022-04-29 00:00:00,TRB/USDT,17.804,18.005,16.14,16.252,1502.77149738,25305.173692076
1651104000,2022-04-28 00:00:00,TRB/USDT,17.819,18.452,17.569,17.691,787.98442334,14060.44620495267
1651017600,2022-04-27 00:00:00,TRB/USDT,17.288,18.216,17.268,17.839,715.09399677,12711.77944606311
1650931200,2022-04-26 00:00:00,TRB/USDT,18.829,19.121,17,17.269,1212.75954096,22057.43516426147
1650844800,2022-04-25 00:00:00,TRB/USDT,19.211,19.211,17.67,18.892,3337.65671646,62739.73829902789
1650758400,2022-04-24 00:00:00,TRB/USDT,19.674,19.918,19.134,19.22,993.75510243,19632.56091344732
1650672000,2022-04-23 00:00:00,TRB/USDT,20.149,20.283,19.56,19.68,804.21363946,16039.60438852258
1650585600,2022-04-22 00:00:00,TRB/USDT,19.747,20.486,19.69,20.202,1138.60968039,22864.36170968024
1650499200,2022-04-21 00:00:00,TRB/USDT,21.355,22.174,19.379,19.814,1794.42064994,38267.21423827444
1650412800,2022-04-20 00:00:00,TRB/USDT,21.317,22.092,20.876,21.287,1609.32200175,34497.600550054
1650326400,2022-04-19 00:00:00,TRB/USDT,20.35,21.568,20.283,21.356,1059.69721497,22395.15857768738
1650240000,2022-04-18 00:00:00,TRB/USDT,19.62,20.324,18.793,20.324,763.28584831,14778.99230934135
1650153600,2022-04-17 00:00:00,TRB/USDT,20.96,21.332,19.62,19.62,1375.83234951,28096.56907942332
1650067200,2022-04-16 00:00:00,TRB/USDT,21.207,21.534,20.566,20.928,201.94502964,4262.29048146746
1649980800,2022-04-15 00:00:00,TRB/USDT,20.738,21.4,20.5,21.207,478.98997003,10057.15546678426
1649894400,2022-04-14 00:00:00,TRB/USDT,21.02,21.4,20,20.685,590.30049172,12183.17533435829
1649808000,2022-04-13 00:00:00,TRB/USDT,20.216,21.265,19.948,21.06,601.72175316,12508.07300671941
1649721600,2022-04-12 00:00:00,TRB/USDT,19.103,20.75,19.103,20.215,1500.16135507,30169.53943150712
1649635200,2022-04-11 00:00:00,TRB/USDT,21.4,21.498,18.793,19.142,3105.34831933,61761.70647515373
1649548800,2022-04-10 00:00:00,TRB/USDT,22.696,22.88,21.422,21.422,1599.89066505,35620.80969377178
1649462400,2022-04-09 00:00:00,TRB/USDT,21.534,22.77,21.477,22.715,3187.13763464,70684.01202581867
1649376000,2022-04-08 00:00:00,TRB/USDT,23.549,23.719,21.226,21.534,5224.92786287,117840.7965530305
1649289600,2022-04-07 00:00:00,TRB/USDT,22.606,23.787,22.2,23.585,2640.50533229,61284.17096343063
1649203200,2022-04-06 00:00:00,TRB/USDT,26.569,26.641,22.59,22.606,3787.8604237,93369.03903812514
1649116800,2022-04-05 00:00:00,TRB/USDT,27.336,28.57,26.477,26.477,1201.55907841,33341.44385995959
1649030400,2022-04-04 00:00:00,TRB/USDT,28.741,28.741,26.1,27.336,1589.43001004,43641.74720639562
1648944000,2022-04-03 00:00:00,TRB/USDT,28.415,29.52,27.922,28.7,1193.11554287,34104.20935298704
1648857600,2022-04-02 00:00:00,TRB/USDT,27.784,30.099,27.55,28.4,5573.35364557,161363.55814565968
1648771200,2022-04-01 00:00:00,TRB/USDT,25.61,29.265,25.39,27.905,12539.37956187,353563.86727942134
1648684800,2022-03-31 00:00:00,TRB/USDT,25.433,28.33,24.647,25.6,10137.05570496,265033.09422554615
1648598400,2022-03-30 00:00:00,TRB/USDT,24.328,26.093,23.3,25.433,4811.96383698,122046.99591099887
1648512000,2022-03-29 00:00:00,TRB/USDT,23.048,25.178,23.048,24.3,2432.69172248,58798.6564288726
1648425600,2022-03-28 00:00:00,TRB/USDT,24.161,25.534,22.654,22.92,2782.43967596,68687.40232567545
1648339200,2022-03-27 00:00:00,TRB/USDT,22.205,24.293,21.849,24.293,3156.85331101,72421.15111533627
1648252800,2022-03-26 00:00:00,TRB/USDT,21.515,22.302,21.371,22.218,1365.57121532,29909.33829350048
1648166400,2022-03-25 00:00:00,TRB/USDT,21.763,22.49,21.043,21.515,3263.48114414,71978.9465344991
1648080000,2022-03-24 00:00:00,TRB/USDT,21.997,22.184,21.174,21.763,2385.38600512,51990.42779948155
1647993600,2022-03-23 00:00:00,TRB/USDT,20.73,22.039,20.599,22.039,5983.3201443,128871.38754018435
1647907200,2022-03-22 00:00:00,TRB/USDT,19.777,21.256,19.634,20.73,1961.63558943,40897.78713919685
1647820800,2022-03-21 00:00:00,TRB/USDT,19.758,21.02,19.173,19.758,3005.80570243,60852.82584686055
1647734400,2022-03-20 00:00:00,TRB/USDT,20.659,20.66,19.266,19.639,1379.0567323,27292.53182238666
1647648000,2022-03-19 00:00:00,TRB/USDT,20.166,21.37,20.101,20.659,4360.94956918,91456.32738944876
1647561600,2022-03-18 00:00:00,TRB/USDT,19.172,20.35,18.696,20.135,1080.35588549,21105.6436280778
1647475200,2022-03-17 00:00:00,TRB/USDT,19.683,19.775,19.114,19.155,1237.21125552,24068.04081986524
1647388800,2022-03-16 00:00:00,TRB/USDT,18.625,19.7,18.427,19.7,1380.21394652,26245.10957533571
1647302400,2022-03-15 00:00:00,TRB/USDT,18.478,18.721,17.773,18.664,1686.44913974,30778.81411162404
1647216000,2022-03-14 00:00:00,TRB/USDT,17.479,18.75,17.182,18.536,2278.70376641,41046.16540334363
1647129600,2022-03-13 00:00:00,TRB/USDT,17.75,18.494,17.489,17.578,2106.86800699,38095.38201181171
1647043200,2022-03-12 00:00:00,TRB/USDT,17.82,19.769,17.63,17.63,2771.6853753,50750.13426583647
1646956800,2022-03-11 00:00:00,TRB/USDT,18.398,18.717,17.718,17.788,4131.50171813,74912.16053488279
1646870400,2022-03-10 00:00:00,TRB/USDT,20.26,20.92,18.287,18.474,2613.62356893,49338.16942724441
1646784000,2022-03-09 00:00:00,TRB/USDT,18.629,20.771,18.629,20.25,4970.53336945,98127.4238089818
1646697600,2022-03-08 00:00:00,TRB/USDT,18.312,19.029,18.08,18.6,1504.78914974,27730.50369145817
1646611200,2022-03-07 00:00:00,TRB/USDT,17.573,19.172,17.203,18.37,1809.59832247,32743.3920581502
1646524800,2022-03-06 00:00:00,TRB/USDT,19.077,19.428,17.519,17.657,828.94540195,15385.36774327449
1646438400,2022-03-05 00:00:00,TRB/USDT,18.126,19.245,17.662,19.073,1055.70597013,19740.45605751388
1646352000,2022-03-04 00:00:00,TRB/USDT,19.8,19.8,18.012,18.154,1429.35882702,27064.43972654328
1646265600,2022-03-03 00:00:00,TRB/USDT,20.835,20.969,19.315,19.832,1710.71917243,34784.60258297157
1646179200,2022-03-02 00:00:00,TRB/USDT,21.99,22.086,20.574,20.785,2479.12111334,52650.87428453105
1646092800,2022-03-01 00:00:00,TRB/USDT,21.15,22.316,20.668,22.106,4687.02771442,102405.20235284967
1646006400,2022-02-28 00:00:00,TRB/USDT,19.887,21.332,19.52,21.136,2961.982068,60402.76901950209
1645920000,2022-02-27 00:00:00,TRB/USDT,21.172,22.739,19.542,19.845,4874.43874243,104120.48643884888
1645833600,2022-02-26 00:00:00,TRB/USDT,21.229,22.244,20.982,21.143,810.94394179,17475.39401745777
1645747200,2022-02-25 00:00:00,TRB/USDT,19.532,21.5,19.224,21.12,2282.39233754,46657.54724917906
1645660800,2022-02-24 00:00:00,TRB/USDT,18.743,19.672,15.95,19.554,3452.47935883,59655.0370054168
1645574400,2022-02-23 00:00:00,TRB/USDT,19.402,20.288,18.696,18.892,994.81317371,19379.69611470615
1645488000,2022-02-22 00:00:00,TRB/USDT,17.641,19.601,17.261,19.402,1172.82420324,21807.01829827851
1645401600,2022-02-21 00:00:00,TRB/USDT,18.765,20.001,17.662,17.662,958.38407443,18193.96214468114
1645315200,2022-02-20 00:00:00,TRB/USDT,20.398,20.447,18.441,18.833,956.73848749,18137.68619693577
1645228800,2022-02-19 00:00:00,TRB/USDT,20.479,21.094,19.424,20.459,1011.93169486,20623.08852814059
1645142400,2022-02-18 00:00:00,TRB/USDT,21.276,21.972,20.289,20.483,1265.64343217,26370.45361484581
1645056000,2022-02-17 00:00:00,TRB/USDT,24.055,24.402,21.276,21.28,1161.3538281,26471.66215243078
1644969600,2022-02-16 00:00:00,TRB/USDT,23.642,24.492,22.887,24.055,1990.83261352,47077.25586734557
1644883200,2022-02-15 00:00:00,TRB/USDT,21.198,23.78,21.142,23.78,2160.74945116,49258.00229897743
1644796800,2022-02-14 00:00:00,TRB/USDT,21.308,21.308,20.411,21.129,1642.40775509,34057.46870383788
1644710400,2022-02-13 00:00:00,TRB/USDT,22.33,22.698,21.119,21.407,1026.82522778,22269.2803208098
1644624000,2022-02-12 00:00:00,TRB/USDT,22.147,23.148,21.308,22.384,1611.33890172,35738.62595094837
1644537600,2022-02-11 00:00:00,TRB/USDT,23.68,24.52,21.787,22.219,1388.86394298,32714.34043941125
1644451200,2022-02-10 00:00:00,TRB/USDT,25.832,26.06,23.531,23.741,1896.46109764,46969.30455217646
1644364800,2022-02-09 00:00:00,TRB/USDT,26.101,27.103,24.549,25.847,1508.97735857,39877.42176858297
1644278400,2022-02-08 00:00:00,TRB/USDT,25.513,26.674,24.268,26.126,768.68377483,19544.54236031201
1644192000,2022-02-07 00:00:00,TRB/USDT,24.641,26.5,24.13,25.513,1416.28893747,36260.55132494386
1644105600,2022-02-06 00:00:00,TRB/USDT,22.447,25.15,22.415,24.64,4274.7657879,104060.71183278865
1644019200,2022-02-05 00:00:00,TRB/USDT,21.846,22.64,21.7,22.356,1791.71178962,39823.35450020285
1643932800,2022-02-04 00:00:00,TRB/USDT,19.223,22.006,18.894,22,4781.68080613,97097.69154876717
1643846400,2022-02-03 00:00:00,TRB/USDT,20.051,20.239,18.543,19.22,1967.92664452,37316.33402284435
1643760000,2022-02-02 00:00:00,TRB/USDT,20.781,21.35,19.787,20.011,446.27757506,9208.7687818592
1643673600,2022-02-01 00:00:00,TRB/USDT,20.499,21.12,20.44,20.86,453.03570993,9428.02166246164
1643587200,2022-01-31 00:00:00,TRB/USDT,20.021,20.496,18.996,20.422,457.42891195,8893.25308866375
1643500800,2022-01-30 00:00:00,TRB/USDT,20.71,21.2,19.752,20.048,895.04189678,18228.3319837425
1643414400,2022-01-29 00:00:00,TRB/USDT,19.96,21.002,19.918,20.654,2061.64145414,42441.51833899687
1643328000,2022-01-28 00:00:00,TRB/USDT,18.577,20.102,18.401,19.961,1205.54070038,23105.71945210786
1643241600,2022-01-27 00:00:00,TRB/USDT,18.898,20.969,17.866,18.577,3096.58384366,58614.83351005148
1643155200,2022-01-26 00:00:00,TRB/USDT,18.981,21.098,18.713,18.964,3683.44326019,71950.30731063588
1643068800,2022-01-25 00:00:00,TRB/USDT,18.827,19.554,18.272,18.982,1750.33556093,33233.45323311707
1642982400,2022-01-24 00:00:00,TRB/USDT,19.261,19.261,16.613,18.904,2879.79389836,52081.5428941421
1642896000,2022-01-23 00:00:00,TRB/USDT,18.756,19.806,18.332,19.369,1780.81367074,33579.43457532468
1642809600,2022-01-22 00:00:00,TRB/USDT,21.278,22.579,16.829,18.864,7818.51734524,151139.74677954886
1642723200,2022-01-21 00:00:00,TRB/USDT,24.301,25.827,20,21.149,5337.05401332,120895.38897760147
1642636800,2022-01-20 00:00:00,TRB/USDT,26.209,27.5,24.252,24.392,3389.75800484,88508.31618885059
1642550400,2022-01-19 00:00:00,TRB/USDT,27.787,27.857,26.07,26.2,2597.23396525,69347.35249328412
1642464000,2022-01-18 00:00:00,TRB/USDT,28.859,29.191,27.104,27.876,2329.17332116,65067.78430403961
1642377600,2022-01-17 00:00:00,TRB/USDT,30.767,30.806,28.361,28.811,1565.28987628,45580.55526841305
1642291200,2022-01-16 00:00:00,TRB/USDT,30.655,31,29.922,30.832,1067.95188131,32661.84571804528
1642204800,2022-01-15 00:00:00,TRB/USDT,29.59,31.442,29.355,30.668,777.97290586,23544.1528039427
