https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PNT,Volume USDT
1643414400,2022-01-29 00:00:00,PNT/USDT,0.5976,0.609,0.59,0.6,25220.19618624,15122.80319693293
1643328000,2022-01-28 00:00:00,PNT/USDT,0.5902,0.606,0.57,0.601,31549.48520511,18507.280798448943
1643241600,2022-01-27 00:00:00,PNT/USDT,0.5829,0.6099,0.5562,0.5897,44756.55582956,26253.849745664377
1643155200,2022-01-26 00:00:00,PNT/USDT,0.5817,0.6242,0.5723,0.5866,105760.23106526,63548.252927883899
1643068800,2022-01-25 00:00:00,PNT/USDT,0.594,0.594,0.5572,0.58,54126.42069186,31164.568026372907
1642982400,2022-01-24 00:00:00,PNT/USDT,0.5975,0.678,0.5332,0.595,173251.382792,104642.587090385254
1642896000,2022-01-23 00:00:00,PNT/USDT,0.5868,0.6375,0.5701,0.601,55551.69918271,33511.10175402478
1642809600,2022-01-22 00:00:00,PNT/USDT,0.616,0.6277,0.5496,0.5817,119719.28749314,68913.494664254181
1642723200,2022-01-21 00:00:00,PNT/USDT,0.76,0.764,0.61,0.616,98184.02257384,68061.282794815453
1642636800,2022-01-20 00:00:00,PNT/USDT,0.8127,0.8324,0.7524,0.76,54742.2585637,43921.875053149431
1642550400,2022-01-19 00:00:00,PNT/USDT,0.8383,0.846,0.805,0.809,41221.19514068,33778.991622621984
1642464000,2022-01-18 00:00:00,PNT/USDT,0.858,0.8804,0.8227,0.8384,58542.36799305,49630.91713822918
1642377600,2022-01-17 00:00:00,PNT/USDT,0.8541,0.9117,0.8332,0.8529,154727.69457285,134595.182882223234
1642291200,2022-01-16 00:00:00,PNT/USDT,0.8519,0.8624,0.8401,0.8548,59429.43975563,50564.195841940192
1642204800,2022-01-15 00:00:00,PNT/USDT,0.8524,0.8677,0.8444,0.8519,37063.93188346,31775.59951300438
1642118400,2022-01-14 00:00:00,PNT/USDT,0.8832,0.8996,0.8447,0.8523,77136.72693841,67017.272531006681
1642032000,2022-01-13 00:00:00,PNT/USDT,0.8722,0.9235,0.8288,0.8833,299157.57337859,263332.954780348291
1641945600,2022-01-12 00:00:00,PNT/USDT,0.85,0.89,0.83,0.8735,115259.14831975,99418.223166487425
1641859200,2022-01-11 00:00:00,PNT/USDT,0.8487,0.9143,0.8301,0.8455,203513.9096069,176522.514926972636
1641772800,2022-01-10 00:00:00,PNT/USDT,0.8276,0.8589,0.7289,0.851,175091.54948321,140813.081837934785
1641686400,2022-01-09 00:00:00,PNT/USDT,0.818,0.8572,0.8005,0.8237,63721.55897281,53088.945508211015
1641600000,2022-01-08 00:00:00,PNT/USDT,0.8339,0.8717,0.7851,0.8181,103689.50947926,85952.09031754773
1641513600,2022-01-07 00:00:00,PNT/USDT,0.8634,0.8703,0.8156,0.8398,77996.89101163,65878.974989088388
1641427200,2022-01-06 00:00:00,PNT/USDT,0.8886,0.8938,0.8376,0.8634,66074.2193686,56820.23351609253
1641340800,2022-01-05 00:00:00,PNT/USDT,0.9701,1.0129,0.8,0.8887,208022.82905947,191552.573673556207
1641254400,2022-01-04 00:00:00,PNT/USDT,0.9768,1.05,0.9584,0.9664,147079.78402997,146328.071564680586
1641168000,2022-01-03 00:00:00,PNT/USDT,0.9615,1,0.9404,0.9768,123985.11624074,120356.114063891598
1641081600,2022-01-02 00:00:00,PNT/USDT,0.9406,1.0945,0.9236,0.965,389307.28028839,387523.0884290404
1640995200,2022-01-01 00:00:00,PNT/USDT,0.9199,1.0726,0.9194,0.9415,388843.32827124,371700.985257138705
1640908800,2021-12-31 00:00:00,PNT/USDT,0.9298,0.9616,0.9042,0.9186,137308.57071751,128065.783921616678
1640822400,2021-12-30 00:00:00,PNT/USDT,0.9316,0.955,0.9067,0.9299,83287.06269057,77319.352906433291
1640736000,2021-12-29 00:00:00,PNT/USDT,0.9162,0.9855,0.9047,0.9317,192203.29274185,182492.296836951205
