https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ANKR,Volume USDT
1644710400,2022-02-13 00:00:00,ANKR/USDT,0.0764,0.0775,0.0736,0.0752,2660517.06876974,201454.163575977273
1644624000,2022-02-12 00:00:00,ANKR/USDT,0.0773,0.0786,0.0751,0.0764,3954923.29062808,304037.18636541842
1644537600,2022-02-11 00:00:00,ANKR/USDT,0.0825,0.085,0.076,0.0773,7156431.64169734,581183.436911521672
1644451200,2022-02-10 00:00:00,ANKR/USDT,0.0859,0.0865,0.0793,0.0827,10360701.9755068,867310.993145669443
1644364800,2022-02-09 00:00:00,ANKR/USDT,0.0859,0.0869,0.0822,0.0855,10651103.92354465,906359.103774154592
1644278400,2022-02-08 00:00:00,ANKR/USDT,0.0898,0.09,0.0819,0.0858,8334368.80215723,711965.560993790488
1644192000,2022-02-07 00:00:00,ANKR/USDT,0.0879,0.0919,0.0859,0.0897,7004339.827647,626433.558747460288
1644105600,2022-02-06 00:00:00,ANKR/USDT,0.0847,0.0883,0.0842,0.088,4286319.0742919,369284.773318794628
1644019200,2022-02-05 00:00:00,ANKR/USDT,0.0825,0.0884,0.0816,0.0846,5706818.7727231,490199.006824951331
1643932800,2022-02-04 00:00:00,ANKR/USDT,0.0758,0.0831,0.0755,0.0826,10248077.68001755,814677.694580304471
1643846400,2022-02-03 00:00:00,ANKR/USDT,0.0739,0.0794,0.0727,0.0758,4732970.70751488,356873.614166862109
1643760000,2022-02-02 00:00:00,ANKR/USDT,0.0784,0.0807,0.0737,0.0739,5202825.62746392,405999.822797645649
1643673600,2022-02-01 00:00:00,ANKR/USDT,0.0794,0.0809,0.0771,0.0784,4790480.35092223,379345.525463539805
1643587200,2022-01-31 00:00:00,ANKR/USDT,0.0796,0.0812,0.0754,0.0796,18039107.06153844,1408709.863158592205
1643500800,2022-01-30 00:00:00,ANKR/USDT,0.0728,0.0816,0.0706,0.0795,10821143.02888365,827317.10613452101
1643414400,2022-01-29 00:00:00,ANKR/USDT,0.072,0.0738,0.0705,0.0726,3009012.34558358,217419.301858700425
1643328000,2022-01-28 00:00:00,ANKR/USDT,0.0714,0.0733,0.0687,0.0722,6194433.31096119,440963.668031692488
1643241600,2022-01-27 00:00:00,ANKR/USDT,0.0685,0.0764,0.067,0.0716,20229432.79306321,1456699.443109015585
1643155200,2022-01-26 00:00:00,ANKR/USDT,0.0636,0.0726,0.063,0.0687,13907237.63976061,969560.051002057235
1643068800,2022-01-25 00:00:00,ANKR/USDT,0.0625,0.0647,0.0609,0.0635,4104816.43718254,257995.179314925512
1642982400,2022-01-24 00:00:00,ANKR/USDT,0.0652,0.0661,0.0571,0.0624,8019389.0775305,482859.820449220313
1642896000,2022-01-23 00:00:00,ANKR/USDT,0.0627,0.0667,0.0617,0.0651,4154161.19143432,266643.110365829579
1642809600,2022-01-22 00:00:00,ANKR/USDT,0.0725,0.074,0.057,0.0626,10764514.26901544,687761.590247003769
1642723200,2022-01-21 00:00:00,ANKR/USDT,0.0815,0.0826,0.0681,0.0729,9944253.98614935,762418.127944868768
1642636800,2022-01-20 00:00:00,ANKR/USDT,0.0848,0.0891,0.0812,0.0816,4379690.72498995,374135.675189012282
1642550400,2022-01-19 00:00:00,ANKR/USDT,0.0882,0.0908,0.0844,0.0847,4168324.36956259,362396.7414746005
1642464000,2022-01-18 00:00:00,ANKR/USDT,0.0889,0.0902,0.0847,0.0883,12092371.41406664,1055664.618328955213
1642377600,2022-01-17 00:00:00,ANKR/USDT,0.0928,0.0929,0.0879,0.0889,3168838.23221033,283409.668072935402
1642291200,2022-01-16 00:00:00,ANKR/USDT,0.093,0.0942,0.0915,0.0925,2723697.3132916,253383.739624830315
1642204800,2022-01-15 00:00:00,ANKR/USDT,0.0934,0.096,0.0919,0.093,3176708.0342207,297981.584272839278
1642118400,2022-01-14 00:00:00,ANKR/USDT,0.0922,0.0947,0.0897,0.0934,7443628.96121025,687303.189670090094
1642032000,2022-01-13 00:00:00,ANKR/USDT,0.097,0.0975,0.0917,0.0919,4122455.66089259,389048.716148128534
1641945600,2022-01-12 00:00:00,ANKR/USDT,0.0914,0.0989,0.0911,0.0971,5131462.12960525,484627.541006598585
1641859200,2022-01-11 00:00:00,ANKR/USDT,0.0869,0.0916,0.086,0.0913,6651348.85546021,590306.995060031836
1641772800,2022-01-10 00:00:00,ANKR/USDT,0.0921,0.0936,0.0827,0.0869,7553559.75301865,660805.424895622618
1641686400,2022-01-09 00:00:00,ANKR/USDT,0.0911,0.0946,0.0907,0.0922,4939788.5865444,457351.918891496373
1641600000,2022-01-08 00:00:00,ANKR/USDT,0.0944,0.0969,0.0887,0.0911,6537206.46327006,603453.66484907092
1641513600,2022-01-07 00:00:00,ANKR/USDT,0.1011,0.1012,0.0925,0.0944,9379002.35344262,898730.301997551127
1641427200,2022-01-06 00:00:00,ANKR/USDT,0.1013,0.1024,0.095,0.101,9020878.76539894,902936.758919533581
1641340800,2022-01-05 00:00:00,ANKR/USDT,0.11,0.1165,0.0974,0.1014,18636504.88184157,2019810.861582345187
1641254400,2022-01-04 00:00:00,ANKR/USDT,0.1111,0.1168,0.108,0.1101,13969712.61991644,1567698.768104723116
1641168000,2022-01-03 00:00:00,ANKR/USDT,0.1152,0.1193,0.1074,0.111,17374877.55379882,1965821.375043138
1641081600,2022-01-02 00:00:00,ANKR/USDT,0.1034,0.1159,0.1022,0.1153,16792072.88705927,1867178.818063767218
1640995200,2022-01-01 00:00:00,ANKR/USDT,0.1005,0.1036,0.1003,0.1034,2809711.53432844,286972.004302704035
1640908800,2021-12-31 00:00:00,ANKR/USDT,0.1008,0.1037,0.0979,0.1002,5514616.62812297,558011.209565102201
1640822400,2021-12-30 00:00:00,ANKR/USDT,0.0994,0.1027,0.097,0.101,4057411.96699397,407619.856793362741
1640736000,2021-12-29 00:00:00,ANKR/USDT,0.1026,0.1053,0.0976,0.0994,6848444.9803872,697031.650840614187
1640649600,2021-12-28 00:00:00,ANKR/USDT,0.1149,0.1149,0.1022,0.1023,15445562.7422964,1685014.940447332992
