https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SAND3S,Volume USDT
1644969600,2022-02-16 00:00:00,SAND3S/USDT,0.025056,0.031694,0.02445,0.02943,12564893.82987026,354868.87936134054043
1644883200,2022-02-15 00:00:00,SAND3S/USDT,0.035662,0.036336,0.025,0.025073,14243229.55660748,433844.24663249806777
1644796800,2022-02-14 00:00:00,SAND3S/USDT,0.034633,0.039727,0.033722,0.035735,17453064.24779812,645013.76530711995943
1644710400,2022-02-13 00:00:00,SAND3S/USDT,0.031492,0.03748,0.028735,0.034668,17890021.27586867,586658.50658166021011
1644624000,2022-02-12 00:00:00,SAND3S/USDT,0.031898,0.034428,0.027519,0.031398,36571880.85669415,1121469.87953757197849
1644537600,2022-02-11 00:00:00,SAND3S/USDT,0.028555,0.03522,0.0254,0.031803,29753256.40925749,859338.16086029817935
1644451200,2022-02-10 00:00:00,SAND3S/USDT,0.023546,0.029899,0.022796,0.028613,35094679.55501206,900184.0345896077513
1644364800,2022-02-09 00:00:00,SAND3S/USDT,0.022008,0.0265,0.021405,0.023605,27116661.07844328,650722.85036783482939
1644278400,2022-02-08 00:00:00,SAND3S/USDT,0.024194,0.031999,0.022,0.022517,31231194.07995903,845516.2560429587043
1644192000,2022-02-07 00:00:00,SAND3S/USDT,0.024816,0.026516,0.021254,0.024273,20725356.97791753,500426.42910075838109
1644105600,2022-02-06 00:00:00,SAND3S/USDT,0.031023,0.031076,0.023968,0.024716,20184727.3628944,543122.04784555655198
1644019200,2022-02-05 00:00:00,SAND3S/USDT,0.042578,0.0445,0.026528,0.031361,20859965.8948022,677692.55262283829596
1643932800,2022-02-04 00:00:00,SAND3S/USDT,0.05888,0.061692,0.042175,0.042578,8837507.30379885,471506.94138361372574
1643846400,2022-02-03 00:00:00,SAND3S/USDT,0.060297,0.069307,0.058362,0.05888,12763216.65566645,805101.44558111722651
1643760000,2022-02-02 00:00:00,SAND3S/USDT,0.048848,0.062,0.046827,0.060279,12419600.76094369,675900.30815800190124
1643673600,2022-02-01 00:00:00,SAND3S/USDT,0.045808,0.0528,0.04485,0.04938,8983644.70226445,441526.54877897008557
1643587200,2022-01-31 00:00:00,SAND3S/USDT,0.054868,0.064577,0.042774,0.045808,17056529.78354002,916213.71544696347006
1643500800,2022-01-30 00:00:00,SAND3S/USDT,0.054888,0.063703,0.046001,0.055,16631315.86531047,910852.21389510370892
1643414400,2022-01-29 00:00:00,SAND3S/USDT,0.082426,0.084217,0.052626,0.055183,13316060.95570909,832674.1646107030403
1643328000,2022-01-28 00:00:00,SAND3S/USDT,0.091051,0.101227,0.076,0.08206,9861514.00408701,869643.70937317168398
1643241600,2022-01-27 00:00:00,SAND3S/USDT,0.142349,0.159131,0.080009,0.090477,8152972.34718131,820951.27698946892741
1643155200,2022-01-26 00:00:00,SAND3S/USDT,0.147636,0.16,0.093143,0.142349,3781587.53988296,477991.3743415231895
1643068800,2022-01-25 00:00:00,SAND3S/USDT,0.155346,0.175381,0.138314,0.148673,1836232.33639017,284507.31979268997243
1642982400,2022-01-24 00:00:00,SAND3S/USDT,0.139073,0.208374,0.138166,0.15439,3177789.26377121,561597.86574463190563
1642896000,2022-01-23 00:00:00,SAND3S/USDT,0.159186,0.172476,0.116773,0.137997,3000387.09969008,438971.89979218535807
1642809600,2022-01-22 00:00:00,SAND3S/USDT,0.123105,0.209296,0.1167,0.159186,5802565.77838249,910824.16968771260749
1642723200,2022-01-21 00:00:00,SAND3S/USDT,0.085629,0.136182,0.080243,0.122556,6070164.57095155,628423.87955395548256
1642636800,2022-01-20 00:00:00,SAND3S/USDT,0.070979,0.088975,0.060159,0.085464,4019740.43497214,284597.49432082417007
1642550400,2022-01-19 00:00:00,SAND3S/USDT,0.060982,0.076315,0.060324,0.071265,4026672.89568191,279019.94351362742754
1642464000,2022-01-18 00:00:00,SAND3S/USDT,0.055911,0.065223,0.054333,0.061165,4036973.91223163,245892.04917589486197
1642377600,2022-01-17 00:00:00,SAND3S/USDT,0.047276,0.05867,0.046215,0.056079,4129089.26421376,222442.20435221582233
1642291200,2022-01-16 00:00:00,SAND3S/USDT,0.049602,0.053698,0.042887,0.047324,3949854.05788473,191483.26806465989308
1642204800,2022-01-15 00:00:00,SAND3S/USDT,0.047509,0.051003,0.046969,0.049454,3276237.13002114,160532.94266383403661
1642118400,2022-01-14 00:00:00,SAND3S/USDT,0.049202,0.055,0.045761,0.04776,7821456.04552583,389204.45454317746107
1642032000,2022-01-13 00:00:00,SAND3S/USDT,0.042711,0.050999,0.040359,0.04906,7638586.50230234,354979.17405646351224
1641945600,2022-01-12 00:00:00,SAND3S/USDT,0.057001,0.058011,0.03924,0.04249,6455611.95233538,291734.50112785011608
1641859200,2022-01-11 00:00:00,SAND3S/USDT,0.069134,0.074,0.055091,0.056814,4205726.67591155,279115.85931444423693
1641772800,2022-01-10 00:00:00,SAND3S/USDT,0.059339,0.079914,0.057993,0.069024,6701837.60369945,467134.28158960755246
1641686400,2022-01-09 00:00:00,SAND3S/USDT,0.063767,0.065426,0.052703,0.059327,5360976.71065328,318757.28226697265446
1641600000,2022-01-08 00:00:00,SAND3S/USDT,0.055882,0.0689,0.049558,0.063576,6602631.44785188,392389.81418712725905
1641513600,2022-01-07 00:00:00,SAND3S/USDT,0.045626,0.059386,0.044561,0.055911,6758986.33220526,363799.24262743130837
1641427200,2022-01-06 00:00:00,SAND3S/USDT,0.052197,0.061999,0.04052,0.045626,11586453.82380389,607592.57767173438146
1641340800,2022-01-05 00:00:00,SAND3S/USDT,0.041152,0.05811,0.037458,0.052197,8818130.62255134,417441.96611432741728
1641254400,2022-01-04 00:00:00,SAND3S/USDT,0.037,0.042299,0.036778,0.041152,9329850.40917966,367666.55717985853158
1641168000,2022-01-03 00:00:00,SAND3S/USDT,0.033324,0.039025,0.032213,0.037,8617829.70321636,307772.75224399959285
1641081600,2022-01-02 00:00:00,SAND3S/USDT,0.032213,0.035479,0.031952,0.033424,7710047.87770474,259453.34810332709889
1640995200,2022-01-01 00:00:00,SAND3S/USDT,0.03427,0.03447,0.031239,0.032278,7827212.0267449,258200.11134775053354
1640908800,2021-12-31 00:00:00,SAND3S/USDT,0.033663,0.036314,0.028601,0.03436,10588407.26696557,344707.95121096339308
1640822400,2021-12-30 00:00:00,SAND3S/USDT,0.035442,0.039718,0.031058,0.033562,10345441.3258375,362212.80507413956674
1640736000,2021-12-29 00:00:00,SAND3S/USDT,0.034297,0.03712,0.029493,0.035442,16757620.33140588,554380.34936560810759
1640649600,2021-12-28 00:00:00,SAND3S/USDT,0.027177,0.035666,0.026925,0.034401,25227348.25865249,782123.64661459023148
