https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GOM2,Volume USDT
1644537600,2022-02-11 00:00:00,GOM2/USDT,0.04227,0.0424,0.03922,0.03962,355969.74827093,14578.2813431654014
1644451200,2022-02-10 00:00:00,GOM2/USDT,0.04329,0.04706,0.0404,0.04269,1329864.92220501,57664.4617986766024
1644364800,2022-02-09 00:00:00,GOM2/USDT,0.03587,0.0455,0.03549,0.0427,944121.97157618,37213.3937258037045
1644278400,2022-02-08 00:00:00,GOM2/USDT,0.03816,0.03822,0.03521,0.03634,636353.79072104,23098.4877146328909
1644192000,2022-02-07 00:00:00,GOM2/USDT,0.03822,0.03938,0.03529,0.03802,952363.68072799,35655.1276796817845
1644105600,2022-02-06 00:00:00,GOM2/USDT,0.04202,0.04202,0.03692,0.03771,1454779.40836456,57670.7919724158602
1644019200,2022-02-05 00:00:00,GOM2/USDT,0.04138,0.0521,0.03883,0.04228,4654980.68735953,201156.7051631063958
1643932800,2022-02-04 00:00:00,GOM2/USDT,0.03612,0.04137,0.03562,0.04137,534933.84447987,20807.3083735152276
1643846400,2022-02-03 00:00:00,GOM2/USDT,0.03575,0.03652,0.03557,0.03587,58091.14552873,2092.6709078026646
1643760000,2022-02-02 00:00:00,GOM2/USDT,0.03785,0.03821,0.03367,0.03539,839563.96408663,29999.5238255705602
1643673600,2022-02-01 00:00:00,GOM2/USDT,0.03454,0.04097,0.03452,0.0379,932279.71966903,35069.294454772408
1643587200,2022-01-31 00:00:00,GOM2/USDT,0.0356,0.0356,0.03379,0.03454,70810.1451,2441.456625439
1643500800,2022-01-30 00:00:00,GOM2/USDT,0.03476,0.03716,0.03425,0.0356,228320.95167331,8179.7784505453576
1643414400,2022-01-29 00:00:00,GOM2/USDT,0.0338,0.03709,0.03304,0.03476,266619.17285338,9262.4082387330047
1643328000,2022-01-28 00:00:00,GOM2/USDT,0.03469,0.03512,0.03156,0.0334,1138309.56014809,37453.9626343495096
1643241600,2022-01-27 00:00:00,GOM2/USDT,0.0357,0.03642,0.03441,0.03512,101753.77141159,3610.4915673940259
1643155200,2022-01-26 00:00:00,GOM2/USDT,0.03557,0.038,0.03512,0.03561,260869.90920952,9535.4983352706991
1643068800,2022-01-25 00:00:00,GOM2/USDT,0.03653,0.0366,0.03444,0.03587,222778.93608454,7952.1304384288457
1642982400,2022-01-24 00:00:00,GOM2/USDT,0.03795,0.03795,0.03341,0.03653,628422.01790497,22608.2104983366644
1642896000,2022-01-23 00:00:00,GOM2/USDT,0.03534,0.03978,0.03534,0.03795,865198.49912685,32047.0542205648742
1642809600,2022-01-22 00:00:00,GOM2/USDT,0.03832,0.03832,0.03301,0.03534,2359425.73414283,83445.5687403347975
1642723200,2022-01-21 00:00:00,GOM2/USDT,0.03979,0.04208,0.03731,0.03845,447050.41738328,17792.1995297819766
1642636800,2022-01-20 00:00:00,GOM2/USDT,0.04356,0.04622,0.03979,0.03979,583773.18989793,25166.0062204387284
1642550400,2022-01-19 00:00:00,GOM2/USDT,0.04233,0.0484,0.04082,0.04399,1609512.66812727,72969.3303918648039
1642464000,2022-01-18 00:00:00,GOM2/USDT,0.04334,0.04393,0.03901,0.04248,415459.23154442,17283.453946500697
1642377600,2022-01-17 00:00:00,GOM2/USDT,0.04511,0.04601,0.04288,0.04337,732816.24998086,32346.0306862989897
1642291200,2022-01-16 00:00:00,GOM2/USDT,0.04703,0.04973,0.0447,0.0447,1500269.62828678,70952.0636355245605
1642204800,2022-01-15 00:00:00,GOM2/USDT,0.04595,0.05808,0.04578,0.04708,7003565.06237804,360062.5972204692965
1642118400,2022-01-14 00:00:00,GOM2/USDT,0.04208,0.04694,0.04109,0.04595,1226123.40553976,54480.3269066730812
1642032000,2022-01-13 00:00:00,GOM2/USDT,0.03863,0.04247,0.03863,0.04171,372487.01293267,15114.5505209621346
1641945600,2022-01-12 00:00:00,GOM2/USDT,0.03521,0.04255,0.03521,0.03845,559630.16602962,21757.5767646345079
1641859200,2022-01-11 00:00:00,GOM2/USDT,0.03428,0.03597,0.03232,0.03522,6338298.99959075,213395.1410929599621
1641772800,2022-01-10 00:00:00,GOM2/USDT,0.03661,0.03696,0.03172,0.03428,2865895.99266675,96483.4916685602426
1641686400,2022-01-09 00:00:00,GOM2/USDT,0.03597,0.04222,0.03548,0.03661,970211.99618782,37426.394700307716
1641600000,2022-01-08 00:00:00,GOM2/USDT,0.03557,0.04057,0.03447,0.03543,910779.9066914,33817.1109298387678
1641513600,2022-01-07 00:00:00,GOM2/USDT,0.03924,0.03935,0.03426,0.0357,732944.06805142,26576.4251531190935
1641427200,2022-01-06 00:00:00,GOM2/USDT,0.04185,0.04262,0.03716,0.03883,813921.92534057,32476.9957947844203
1641340800,2022-01-05 00:00:00,GOM2/USDT,0.04233,0.04381,0.03985,0.04222,826675.34384886,34725.631796717536
1641254400,2022-01-04 00:00:00,GOM2/USDT,0.04334,0.04415,0.0409,0.04286,383587.38274739,16357.6117603239684
1641168000,2022-01-03 00:00:00,GOM2/USDT,0.04711,0.04737,0.0413,0.04334,686966.16943129,30453.8606914343347
1641081600,2022-01-02 00:00:00,GOM2/USDT,0.04878,0.05063,0.0467,0.04757,817950.77867674,39539.5356093303607
1640995200,2022-01-01 00:00:00,GOM2/USDT,0.04781,0.05088,0.04726,0.04836,530273.1565651,25963.3406081051993
1640908800,2021-12-31 00:00:00,GOM2/USDT,0.04885,0.04893,0.04554,0.0473,585067.03365283,27697.4897956550877
1640822400,2021-12-30 00:00:00,GOM2/USDT,0.04847,0.04944,0.04836,0.04871,170400.21936512,8332.5168428628715
1640736000,2021-12-29 00:00:00,GOM2/USDT,0.04739,0.05565,0.04725,0.04847,1089337.76536309,55161.1640594729959
1640649600,2021-12-28 00:00:00,GOM2/USDT,0.04946,0.0539,0.04447,0.04739,3345234.93503759,167753.4716013200538
