https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDJ,Volume USDT
1645315200,2022-02-20 00:00:00,USDJ/USDT,1.00114964,1.00270524,0.99861773,0.99924762,79886.62612058,79963.9705498024028392
1645228800,2022-02-19 00:00:00,USDJ/USDT,1.0011151,1.00365713,0.99959404,1.00114964,54032.9723,54097.589951593775
1645142400,2022-02-18 00:00:00,USDJ/USDT,0.997,1.004,0.991,1.0011151,65433.2771,65280.847233353882
1645056000,2022-02-17 00:00:00,USDJ/USDT,1.00240355,1.008,0.99651302,0.9982,490424.43763595,491276.9884850202126405
1644969600,2022-02-16 00:00:00,USDJ/USDT,0.99679,1.02999999,0.991,1.00240354,1251152.16172934,1253704.6514531743018878
1644883200,2022-02-15 00:00:00,USDJ/USDT,0.99450501,1.01299999,0.97050001,0.995,4348071.85572541,4329697.2267187687106845
1644796800,2022-02-14 00:00:00,USDJ/USDT,0.99812166,1.011,0.99367879,0.99450501,4251633.03860035,4248467.4402345516447745
1644710400,2022-02-13 00:00:00,USDJ/USDT,0.99768151,1.007,0.99568148,0.99812166,399027.94782009,398750.0025338494340347
1644624000,2022-02-12 00:00:00,USDJ/USDT,0.993,1.014,0.95734722,0.99768151,160721.92744591,160509.5537502184817261
1644537600,2022-02-11 00:00:00,USDJ/USDT,0.99337497,1.02412873,0.99170001,0.993,110278.25278845,110523.5635875683625953
1644451200,2022-02-10 00:00:00,USDJ/USDT,0.99243077,0.9964,0.99068232,0.99337497,508458.06388964,504824.098854125624
1644364800,2022-02-09 00:00:00,USDJ/USDT,0.9918,1.0299,0.9901,0.99243077,46888.11629673,46748.9195575682624047
1644278400,2022-02-08 00:00:00,USDJ/USDT,0.83652092,0.998,0.83569376,0.9918,509225.42810925,457837.6236572075666573
1644192000,2022-02-07 00:00:00,USDJ/USDT,0.8387507,0.88,0.82801,0.83399842,110965.3689996,93818.8818104633570365
1644105600,2022-02-06 00:00:00,USDJ/USDT,0.84809037,0.86481202,0.83539458,0.83539459,2516408.53261808,2140224.4228746822781318
1644019200,2022-02-05 00:00:00,USDJ/USDT,0.82642268,0.87303967,0.825,0.84809037,6212824.01160999,5216305.4256846053561158
1643932800,2022-02-04 00:00:00,USDJ/USDT,0.84724614,0.92,0.81645234,0.82642269,15294769.16587448,13078218.6009430581435412
1643846400,2022-02-03 00:00:00,USDJ/USDT,0.81625977,0.85999999,0.77069006,0.84724613,4811423.57894928,4022824.7854217781655496
1643760000,2022-02-02 00:00:00,USDJ/USDT,0.78326337,0.82166,0.78326336,0.81544318,144479.85467684,115292.3333130508884738
1643673600,2022-02-01 00:00:00,USDJ/USDT,0.78207403,0.79638734,0.78089307,0.78326337,758.69833303,594.4927019673896746
1643587200,2022-01-31 00:00:00,USDJ/USDT,0.805,0.835,0.75843841,0.78207402,8997.46529914,7331.2873329507386098
1643500800,2022-01-30 00:00:00,USDJ/USDT,0.80562348,0.80638999,0.79105242,0.79872038,7728.85211967,6169.0604035028771033
1643414400,2022-01-29 00:00:00,USDJ/USDT,0.79081949,0.81933,0.76,0.79182613,18945.78128304,15154.8010657126137828
1643328000,2022-01-28 00:00:00,USDJ/USDT,0.80566742,0.83033177,0.78110004,0.79922951,4518.22166226,3680.791486026731527
1643241600,2022-01-27 00:00:00,USDJ/USDT,0.815358,0.815358,0.8,0.8,705.9925727,570.1461665138662249
1643155200,2022-01-26 00:00:00,USDJ/USDT,0.82588,0.83319999,0.7900001,0.815358,3121.71691658,2522.165857148535855
1643068800,2022-01-25 00:00:00,USDJ/USDT,0.81932998,0.833239,0.81583,0.8332,2804.21375075,2313.603988117466
1642982400,2022-01-24 00:00:00,USDJ/USDT,0.82030313,0.82166,0.8125,0.8125,557.29934925,455.222747641536
1642896000,2022-01-23 00:00:00,USDJ/USDT,0.81583,0.83914,0.8125,0.81284033,3852.2068174,3165.8191697625376412
1642809600,2022-01-22 00:00:00,USDJ/USDT,0.83082505,0.843999,0.81583,0.82917187,5612.39464813,4694.4281183136061244
1642723200,2022-01-21 00:00:00,USDJ/USDT,0.8267694,0.83333,0.82166006,0.82612725,373.55867491,309.8881607529022958
1642636800,2022-01-20 00:00:00,USDJ/USDT,0.8275,0.83248,0.82166001,0.83248,232.11730746,191.1702263376168
1642550400,2022-01-19 00:00:00,USDJ/USDT,0.82601748,0.83916,0.82601748,0.8275,879.97328159,730.8158646702552
1642464000,2022-01-18 00:00:00,USDJ/USDT,0.82601748,0.83248,0.8178,0.8219853,202.74487889,167.0357267485294082
1642377600,2022-01-17 00:00:00,USDJ/USDT,0.8275,0.83323931,0.82166,0.82166,900.00656995,743.29870591619
1642291200,2022-01-16 00:00:00,USDJ/USDT,0.8275,0.835,0.8160001,0.8275,344.39208191,285.542374019784
1642204800,2022-01-15 00:00:00,USDJ/USDT,0.83247995,0.83499999,0.814,0.8275,2880.88969282,2372.07219072807646
1642118400,2022-01-14 00:00:00,USDJ/USDT,0.82588,0.8329575,0.82166001,0.83247995,2231.14475094,1851.3243916768506718
1642032000,2022-01-13 00:00:00,USDJ/USDT,0.83333002,0.84399996,0.81583001,0.83332998,1945.82810422,1621.1883351344128312
1641945600,2022-01-12 00:00:00,USDJ/USDT,0.84459999,0.84499934,0.81583003,0.83333002,6239.78544147,5209.5510602151802127
1641859200,2022-01-11 00:00:00,USDJ/USDT,0.838,0.84499934,0.83333002,0.84459999,5176.04716056,4339.9109040485670304
1641772800,2022-01-10 00:00:00,USDJ/USDT,0.836525,0.8449996,0.82750002,0.838,1363.55096221,1142.571517406882116
1641686400,2022-01-09 00:00:00,USDJ/USDT,0.84499998,0.84499998,0.8125,0.838577,7968.40178772,6546.038438321573827
1641600000,2022-01-08 00:00:00,USDJ/USDT,0.83700001,0.9,0.80021001,0.839,36971.58465001,31541.7981608338466236
1641513600,2022-01-07 00:00:00,USDJ/USDT,0.85024649,0.8599999,0.835,0.835,9145.71928457,7770.6923286047788095
1641427200,2022-01-06 00:00:00,USDJ/USDT,0.85083003,0.85999988,0.835,0.85024649,82146.33625651,69448.8371827898358309
1641340800,2022-01-05 00:00:00,USDJ/USDT,0.84019999,0.8599999,0.836,0.85083,147075.82461571,124349.0875961328791416
1641254400,2022-01-04 00:00:00,USDJ/USDT,0.85665997,0.85666,0.84,0.85082997,18698.87796766,15804.0445245959251194
1641168000,2022-01-03 00:00:00,USDJ/USDT,0.83574764,0.8599998,0.83490001,0.85665998,9996.98196713,8455.780152721571868
1641081600,2022-01-02 00:00:00,USDJ/USDT,0.85083002,0.8593,0.83,0.8349,3998.88981956,3371.7815358139898482
1640995200,2022-01-01 00:00:00,USDJ/USDT,0.84671509,0.8593,0.83333004,0.8593,1304.16554737,1103.6755100918805004
1640908800,2021-12-31 00:00:00,USDJ/USDT,0.84633734,0.84671509,0.83916,0.84671509,89.90722983,75.9450054953097873
1640822400,2021-12-30 00:00:00,USDJ/USDT,0.85083004,0.8593,0.83916,0.84020199,1106.88817482,943.5043494875
1640736000,2021-12-29 00:00:00,USDJ/USDT,0.82165997,0.8593,0.82165997,0.85083002,8661.04973119,7297.794669245801
