https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KDA,Volume USDT
1644105600,2022-02-06 00:00:00,KDA/USDT,6.1587,6.5701,6.0712,6.5671,1871226.66701064,11725576.857867110832
1644019200,2022-02-05 00:00:00,KDA/USDT,6.0764,6.491,6.05,6.1408,2852873.56987211,17896878.337211812644
1643932800,2022-02-04 00:00:00,KDA/USDT,5.4678,6.1,5.3811,6.0763,2857824.4202062,16498194.938181242245
1643846400,2022-02-03 00:00:00,KDA/USDT,5.5405,5.629,5.1004,5.4572,2044123.83320403,10987584.314427360692
1643760000,2022-02-02 00:00:00,KDA/USDT,6.0621,6.13,5.504,5.5347,2515798.49226147,14585681.131536041033
1643673600,2022-02-01 00:00:00,KDA/USDT,6.0898,6.4453,5.9461,6.0552,2637218.74438502,16325669.618622675649
1643587200,2022-01-31 00:00:00,KDA/USDT,5.9478,6.2261,5.5,6.0898,2475134.48176076,14561352.504582926165
1643500800,2022-01-30 00:00:00,KDA/USDT,6.4588,6.4995,5.7003,5.9486,2177399.04229952,13268141.714457760675
1643414400,2022-01-29 00:00:00,KDA/USDT,5.7673,6.5898,5.7289,6.458,3019506.58481566,18843934.856404941138
1643328000,2022-01-28 00:00:00,KDA/USDT,5.7052,5.9,5.402,5.7666,1935467.42624679,10974779.313520696609
1643241600,2022-01-27 00:00:00,KDA/USDT,5.7615,6.1013,5.35,5.7052,3255276.0162101,18490109.584406544028
1643155200,2022-01-26 00:00:00,KDA/USDT,5.3273,6.81,5.2183,5.754,5754015.94043859,33550669.117579449189
1643068800,2022-01-25 00:00:00,KDA/USDT,5.3663,5.77,5.011,5.3242,3091787.54146271,16678276.058075067375
1642982400,2022-01-24 00:00:00,KDA/USDT,5.6335,5.6338,4.5,5.3573,5139361.78426117,25980863.234634273952
1642896000,2022-01-23 00:00:00,KDA/USDT,5.0179,5.9,4.76,5.6336,3721422.52590721,20038569.302614444449
1642809600,2022-01-22 00:00:00,KDA/USDT,5.538,5.9761,4.3828,5.0204,6866295.67986378,34667966.86544278479
1642723200,2022-01-21 00:00:00,KDA/USDT,6.9999,7.352,5.1631,5.5391,6655408.96661567,42246741.252152351048
1642636800,2022-01-20 00:00:00,KDA/USDT,7.2104,8.22,6.97,7,3169461.04326943,24007441.698821669092
1642550400,2022-01-19 00:00:00,KDA/USDT,7.86,8.4,6.98,7.204,3422558.66927594,25432428.127860393267
1642464000,2022-01-18 00:00:00,KDA/USDT,8.2934,8.5378,7.4121,7.86,2900968.90299237,22886144.660498317289
1642377600,2022-01-17 00:00:00,KDA/USDT,8.9087,9.0053,8,8.2795,2692061.63832898,22387569.602642496497
1642291200,2022-01-16 00:00:00,KDA/USDT,9.3953,9.3953,8.6177,8.9058,1997958.55786824,17980571.137364361809
1642204800,2022-01-15 00:00:00,KDA/USDT,9.4468,9.5025,9.0995,9.3954,1379310.0152078,12799586.703118436746
1642118400,2022-01-14 00:00:00,KDA/USDT,9.5603,9.82,9.0222,9.4468,1969700.67988076,18597235.700855246879
1642032000,2022-01-13 00:00:00,KDA/USDT,10.166,10.94,9.53,9.5556,2984533.60301992,30243605.168805884852
1641945600,2022-01-12 00:00:00,KDA/USDT,9.25,10.57,9.05,10.1574,3382972.98783872,33628996.572736950082
1641859200,2022-01-11 00:00:00,KDA/USDT,8.8714,9.5799,8.5,9.244,2861621.0196538,25940350.936247145688
1641772800,2022-01-10 00:00:00,KDA/USDT,9.3767,9.5552,7.7801,8.8714,3885441.13858729,33699103.78618642056
1641686400,2022-01-09 00:00:00,KDA/USDT,9.0235,9.96,8.42,9.355,2823288.74218678,25853369.579065373605
1641600000,2022-01-08 00:00:00,KDA/USDT,9.1229,9.8183,8.16,9.0087,3488765.61041482,31200765.601783759333
1641513600,2022-01-07 00:00:00,KDA/USDT,10.5434,10.5732,9.0812,9.123,3606277.56067285,34505643.186727206711
1641427200,2022-01-06 00:00:00,KDA/USDT,10.6783,10.8999,9.65,10.5305,3042839.89232125,31133134.765390307255
1641340800,2022-01-05 00:00:00,KDA/USDT,10.7908,12.2825,10.0101,10.6877,5071193.99955718,56859192.588269322614
1641254400,2022-01-04 00:00:00,KDA/USDT,11.3903,11.9823,10.7243,10.7933,2709783.11646686,30745776.100558778257
1641168000,2022-01-03 00:00:00,KDA/USDT,12.19,12.5,11.04,11.3903,3430176.80420719,39926866.39487608541
1641081600,2022-01-02 00:00:00,KDA/USDT,12.7584,12.818,11.7939,12.19,2200715.56138958,27049060.045797020216
1640995200,2022-01-01 00:00:00,KDA/USDT,12.3151,13.1,12.3107,12.7385,2013758.25273839,25732440.507541675768
1640908800,2021-12-31 00:00:00,KDA/USDT,12.6279,13.46,12.3001,12.323,3109319.47951337,39879013.354383595098
1640822400,2021-12-30 00:00:00,KDA/USDT,12.1812,13.738,11.8226,12.628,4082626.65887145,52128367.318349531138
1640736000,2021-12-29 00:00:00,KDA/USDT,12.9275,13.7311,12.1732,12.1812,3560397.16590248,46422426.111748526037
1640649600,2021-12-28 00:00:00,KDA/USDT,14.7781,15.4486,12.5342,12.9275,5428704.99083123,74917157.63815177511
