https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume POWR,Volume USDT
1643673600,2022-02-01 00:00:00,POWR/USDT,0.5507,0.5706,0.5458,0.5581,219180.59884678,121812.27852576259
1643587200,2022-01-31 00:00:00,POWR/USDT,0.5455,0.5535,0.5117,0.5507,128874.09539691,68054.181668153709
1643500800,2022-01-30 00:00:00,POWR/USDT,0.5677,0.5678,0.5382,0.5455,88492.51522944,48894.577363682827
1643414400,2022-01-29 00:00:00,POWR/USDT,0.5567,0.5714,0.5444,0.5673,130465.69793336,72688.954795401407
1643328000,2022-01-28 00:00:00,POWR/USDT,0.5326,0.6069,0.5305,0.5567,786723.10534994,430090.543059596049
1643241600,2022-01-27 00:00:00,POWR/USDT,0.5267,0.5479,0.4999,0.5308,246046.75657311,127376.109515578634
1643155200,2022-01-26 00:00:00,POWR/USDT,0.5233,0.5513,0.5022,0.5297,220616.57399849,116310.170083527496
1643068800,2022-01-25 00:00:00,POWR/USDT,0.5284,0.5284,0.4917,0.5204,165115.51710274,84153.025023404041
1642982400,2022-01-24 00:00:00,POWR/USDT,0.552,0.5533,0.4856,0.5309,410766.01395249,211035.629743847015
1642896000,2022-01-23 00:00:00,POWR/USDT,0.5628,0.5693,0.5125,0.5545,370263.85448153,199982.640131489494
1642809600,2022-01-22 00:00:00,POWR/USDT,0.5336,0.5734,0.4584,0.5628,307352.50178767,157882.67254688337
1642723200,2022-01-21 00:00:00,POWR/USDT,0.5755,0.5815,0.4982,0.5309,551263.51106438,303030.208659521193
1642636800,2022-01-20 00:00:00,POWR/USDT,0.5731,0.612,0.5606,0.5781,264223.11370377,156640.087313876386
1642550400,2022-01-19 00:00:00,POWR/USDT,0.6027,0.6027,0.54,0.57,162881.06796364,92429.742369633251
1642464000,2022-01-18 00:00:00,POWR/USDT,0.6208,0.6208,0.5771,0.6059,63015.679625,37535.730833903542
1642377600,2022-01-17 00:00:00,POWR/USDT,0.6527,0.674,0.6028,0.6208,244000.71423779,153820.19245223381
1642291200,2022-01-16 00:00:00,POWR/USDT,0.6344,0.7208,0.6144,0.6527,384153.78948462,252689.654198272514
1642204800,2022-01-15 00:00:00,POWR/USDT,0.6238,0.6376,0.6039,0.6327,130820.75463688,80566.751964757629
1642118400,2022-01-14 00:00:00,POWR/USDT,0.6392,0.6394,0.5906,0.6253,171291.59764056,104938.854031998544
1642032000,2022-01-13 00:00:00,POWR/USDT,0.6242,0.6807,0.6002,0.6391,460000.45455891,293212.035940133373
1641945600,2022-01-12 00:00:00,POWR/USDT,0.624,0.6457,0.5852,0.6243,252488.03226627,153241.541150029663
1641859200,2022-01-11 00:00:00,POWR/USDT,0.6267,0.6543,0.5559,0.6266,697552.18115492,416937.687316103889
1641772800,2022-01-10 00:00:00,POWR/USDT,0.6513,0.7389,0.5668,0.6267,1748070.73809101,1130802.501111790368
1641686400,2022-01-09 00:00:00,POWR/USDT,0.4942,0.7689,0.4849,0.6513,3444333.43214212,2216139.884985513417
1641600000,2022-01-08 00:00:00,POWR/USDT,0.5159,0.5273,0.4732,0.4913,175859.71783875,87229.034491195937
1641513600,2022-01-07 00:00:00,POWR/USDT,0.5528,0.556,0.4894,0.5159,98988.31149029,50512.374080814684
1641427200,2022-01-06 00:00:00,POWR/USDT,0.5588,0.5868,0.5134,0.5524,301995.99090166,164004.965622486396
1641340800,2022-01-05 00:00:00,POWR/USDT,0.5,0.6966,0.5,0.5562,684073.39032097,424533.352223145486
