https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LAYER,Volume USDT
1644105600,2022-02-06 00:00:00,LAYER/USDT,0.2044,0.2337,0.2033,0.2326,241832.65220908,52421.725044565931
1644019200,2022-02-05 00:00:00,LAYER/USDT,0.1897,0.25,0.1873,0.2044,471726.51443969,101141.144696928354
1643932800,2022-02-04 00:00:00,LAYER/USDT,0.1756,0.1947,0.1726,0.1893,132251.78805123,24256.46913564635
1643846400,2022-02-03 00:00:00,LAYER/USDT,0.1764,0.1901,0.1677,0.1759,150640.43030563,26266.383374915794
1643760000,2022-02-02 00:00:00,LAYER/USDT,0.1932,0.2014,0.1703,0.1777,253130.25300904,46434.966549717892
1643673600,2022-02-01 00:00:00,LAYER/USDT,0.1741,0.2,0.1739,0.1932,159427.25737215,29804.02175434349
1643587200,2022-01-31 00:00:00,LAYER/USDT,0.1786,0.1786,0.1588,0.1741,340142.07465929,57272.705749136498
1643500800,2022-01-30 00:00:00,LAYER/USDT,0.1788,0.1835,0.1758,0.1786,135416.54132741,24273.518123756771
1643414400,2022-01-29 00:00:00,LAYER/USDT,0.1819,0.183,0.1739,0.1788,260637.75541962,46885.28914216968
1643328000,2022-01-28 00:00:00,LAYER/USDT,0.1814,0.1967,0.1747,0.182,765269.88656881,140885.454580308633
1643241600,2022-01-27 00:00:00,LAYER/USDT,0.165,0.25,0.1617,0.1825,2965577.87229645,599736.552556587689
1643155200,2022-01-26 00:00:00,LAYER/USDT,0.1604,0.1786,0.156,0.165,288137.59149912,47806.214811521759
1643068800,2022-01-25 00:00:00,LAYER/USDT,0.1558,0.167,0.1509,0.1612,200734.01178251,31912.799609497889
1642982400,2022-01-24 00:00:00,LAYER/USDT,0.1801,0.1866,0.1317,0.1556,993324.58704381,147565.921246314197
1642896000,2022-01-23 00:00:00,LAYER/USDT,0.1735,0.1961,0.1707,0.1815,161962.77866267,29726.730887216472
1642809600,2022-01-22 00:00:00,LAYER/USDT,0.1958,0.199,0.1605,0.1725,254692.4831821,44475.377948498764
1642723200,2022-01-21 00:00:00,LAYER/USDT,0.2291,0.2358,0.1905,0.1958,273368.66513,58029.043183501977
1642636800,2022-01-20 00:00:00,LAYER/USDT,0.2419,0.2491,0.2254,0.2294,174480.07740615,41362.945064935863
1642550400,2022-01-19 00:00:00,LAYER/USDT,0.244,0.2494,0.2336,0.242,67856.23661347,16515.122921652902
1642464000,2022-01-18 00:00:00,LAYER/USDT,0.2472,0.2554,0.2391,0.2441,106425.56947098,26361.967540177437
1642377600,2022-01-17 00:00:00,LAYER/USDT,0.2616,0.2669,0.2448,0.2472,124253.36010049,31756.915881696466
1642291200,2022-01-16 00:00:00,LAYER/USDT,0.2627,0.2667,0.2563,0.2616,66800.50743101,17361.300368365899
1642204800,2022-01-15 00:00:00,LAYER/USDT,0.2687,0.2909,0.2565,0.263,324120.49773246,86814.623519755458
1642118400,2022-01-14 00:00:00,LAYER/USDT,0.253,0.295,0.2511,0.2687,174882.180641,46213.366130691559
1642032000,2022-01-13 00:00:00,LAYER/USDT,0.2782,0.2945,0.251,0.2542,315749.93226888,85701.634613020474
1641945600,2022-01-12 00:00:00,LAYER/USDT,0.2552,0.2888,0.2505,0.2784,138286.48065221,37243.872632340846
1641859200,2022-01-11 00:00:00,LAYER/USDT,0.2482,0.2644,0.2381,0.2544,137295.37843391,34580.622492345194
1641772800,2022-01-10 00:00:00,LAYER/USDT,0.2713,0.2779,0.2438,0.2462,166717.71639934,42792.713855450281
1641686400,2022-01-09 00:00:00,LAYER/USDT,0.2714,0.2822,0.262,0.2718,171089.37491274,46792.146588999939
1641600000,2022-01-08 00:00:00,LAYER/USDT,0.278,0.3187,0.2644,0.2698,269269.82334983,77280.595873952727
1641513600,2022-01-07 00:00:00,LAYER/USDT,0.3035,0.306,0.2663,0.2793,268219.88672883,74831.661897280168
1641427200,2022-01-06 00:00:00,LAYER/USDT,0.3228,0.3228,0.2944,0.3054,234388.62683883,71100.883132853282
1641340800,2022-01-05 00:00:00,LAYER/USDT,0.3411,0.3546,0.3088,0.3212,436052.42996217,146101.657489174998
1641254400,2022-01-04 00:00:00,LAYER/USDT,0.354,0.3547,0.3325,0.34,186410.01136859,64201.216242040727
1641168000,2022-01-03 00:00:00,LAYER/USDT,0.3372,0.375,0.3266,0.3522,534206.14337371,185191.405241539662
1641081600,2022-01-02 00:00:00,LAYER/USDT,0.333,0.3532,0.3221,0.3372,234342.20408901,78412.488582388674
1640995200,2022-01-01 00:00:00,LAYER/USDT,0.3308,0.3393,0.3238,0.3324,160244.04805547,53266.573658171168
1640908800,2021-12-31 00:00:00,LAYER/USDT,0.3175,0.3328,0.3151,0.3308,158294.1234643,51495.991825508778
1640822400,2021-12-30 00:00:00,LAYER/USDT,0.3329,0.3344,0.3121,0.3173,211925.00756059,68890.583062280872
1640736000,2021-12-29 00:00:00,LAYER/USDT,0.3402,0.3505,0.3311,0.3347,280469.60294082,95337.531809030399
1640649600,2021-12-28 00:00:00,LAYER/USDT,0.379,0.3899,0.3301,0.3403,1120045.16399778,395366.405677769098
