https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AMPL,Volume USDT
1644537600000.0,2022-02-11 00:00:00,AMPL/USDT,1.0189,1.0315,0.89,0.9089,356674.4296402244,324181.3891
1644451200000.0,2022-02-10 00:00:00,AMPL/USDT,1.1028,1.1053,1.0185,1.0189,47955.84542153303,48862.2109
1644364800000.0,2022-02-09 00:00:00,AMPL/USDT,1.0884,1.1118,1.0734,1.1028,45060.87522669568,49693.1332
1644278400000.0,2022-02-08 00:00:00,AMPL/USDT,1.1204,1.1584,1.075,1.0884,90432.2525725836,98426.4637
1644192000000.0,2022-02-07 00:00:00,AMPL/USDT,1.123,1.1495,1.0358,1.1204,206866.8895930025,231773.6631
1644105600000.0,2022-02-06 00:00:00,AMPL/USDT,1.2115,1.2203,1.1176,1.123,85708.10017809439,96250.1965
1644019200000.0,2022-02-05 00:00:00,AMPL/USDT,1.2174,1.2673,1.1975,1.2115,82601.06834502683,100071.1943
1643932800000.0,2022-02-04 00:00:00,AMPL/USDT,0.9714,1.2331,0.9714,1.2174,196709.167077378,239473.74
1643846400000.0,2022-02-03 00:00:00,AMPL/USDT,0.9729,0.995,0.945,0.9714,143727.3546427836,139616.7523
1643760000000.0,2022-02-02 00:00:00,AMPL/USDT,0.975,1.0313,0.9629,0.9729,188734.74406413815,183620.0325
1643673600000.0,2022-02-01 00:00:00,AMPL/USDT,0.9471,0.9755,0.9311,0.975,321489.14,313451.9115
1643587200000.0,2022-01-31 00:00:00,AMPL/USDT,0.9502,0.9585,0.9148,0.9471,116889.87403653256,110706.3997
1643500800000.0,2022-01-30 00:00:00,AMPL/USDT,0.9443,0.9628,0.9177,0.9502,140690.26320774574,133683.8881
1643414400000.0,2022-01-29 00:00:00,AMPL/USDT,0.9015,0.9462,0.8959,0.9443,86037.93794345018,81245.6248
1643328000000.0,2022-01-28 00:00:00,AMPL/USDT,0.8709,0.9085,0.8597,0.9015,116944.79345535219,105425.7313
1643241600000.0,2022-01-27 00:00:00,AMPL/USDT,0.8745,0.9025,0.8573,0.8709,84597.16511654611,73675.6711
1643155200000.0,2022-01-26 00:00:00,AMPL/USDT,0.8457,0.935,0.8347,0.8745,180926.12155517438,158219.8933
1643068800000.0,2022-01-25 00:00:00,AMPL/USDT,0.8223,0.8717,0.7981,0.8457,286417.567577155,242223.3369
1642982400000.0,2022-01-24 00:00:00,AMPL/USDT,0.8741,0.8795,0.805,0.8223,236622.98443390487,194575.0801
1642896000000.0,2022-01-23 00:00:00,AMPL/USDT,0.8571,0.9172,0.8433,0.8741,135608.28852534035,118535.205
1642809600000.0,2022-01-22 00:00:00,AMPL/USDT,0.797,0.8785,0.7241,0.8571,588363.9126122973,504286.7095
1642723200000.0,2022-01-21 00:00:00,AMPL/USDT,1.0527,1.0629,0.7616,0.797,654645.8441656211,521752.7378
1642636800000.0,2022-01-20 00:00:00,AMPL/USDT,1.0801,1.3808,1.0408,1.0527,283887.24242424243,298848.1001
1642550400000.0,2022-01-19 00:00:00,AMPL/USDT,1.111,1.1563,1.0228,1.0801,170990.87436348485,184687.2434
1642464000000.0,2022-01-18 00:00:00,AMPL/USDT,1.3,1.3262,1.081,1.111,411393.2929792979,457057.9485
1642377600000.0,2022-01-17 00:00:00,AMPL/USDT,1.0386,1.3721,1.0317,1.3,377448.9584615385,490683.646
1642291200000.0,2022-01-16 00:00:00,AMPL/USDT,0.9401,1.0713,0.9328,1.0386,393520.79135374544,408710.6939
1642204800000.0,2022-01-15 00:00:00,AMPL/USDT,0.9473,0.9653,0.9366,0.9401,45048.785873843204,42350.3636
1642118400000.0,2022-01-14 00:00:00,AMPL/USDT,0.9362,0.961,0.9066,0.9473,292709.12678137864,277283.3558
1642032000000.0,2022-01-13 00:00:00,AMPL/USDT,0.8833,0.9666,0.8818,0.9362,356523.74204229866,333777.5273
1641945600000.0,2022-01-12 00:00:00,AMPL/USDT,0.8511,0.8941,0.8387,0.8833,281828.6866296842,248939.2789
1641859200000.0,2022-01-11 00:00:00,AMPL/USDT,0.7084,0.9078,0.6983,0.8511,569719.8699330279,484888.5813
1641772800000.0,2022-01-10 00:00:00,AMPL/USDT,0.7233,0.7403,0.6777,0.7084,230625.79136081308,163375.3106
1641686400000.0,2022-01-09 00:00:00,AMPL/USDT,0.7249,0.7632,0.72,0.7233,334589.41531867825,242008.5241
1641600000000.0,2022-01-08 00:00:00,AMPL/USDT,0.751,0.794,0.7161,0.7249,237162.0168299076,171918.746
1641513600000.0,2022-01-07 00:00:00,AMPL/USDT,0.7873,0.8089,0.7399,0.751,180928.04101198402,135876.9588
1641427200000.0,2022-01-06 00:00:00,AMPL/USDT,0.742,0.8174,0.7309,0.7873,132828.0101613108,104575.4924
1641340800000.0,2022-01-05 00:00:00,AMPL/USDT,0.8502,0.9028,0.7207,0.742,398034.2677897574,295341.4267
1641254400000.0,2022-01-04 00:00:00,AMPL/USDT,0.844,0.8784,0.8416,0.8502,44933.21006821925,38202.2152
1641168000000.0,2022-01-03 00:00:00,AMPL/USDT,0.8982,0.9028,0.8254,0.844,76866.57085308057,64875.3858
1641081600000.0,2022-01-02 00:00:00,AMPL/USDT,0.9035,0.9208,0.8905,0.8982,16899.159207303495,15178.8248
1640995200000.0,2022-01-01 00:00:00,AMPL/USDT,0.9026,0.9163,0.8848,0.9035,24319.875041505256,21973.0071
1640908800000.0,2021-12-31 00:00:00,AMPL/USDT,0.9014,0.9299,0.8913,0.9026,37599.47052958121,33937.2821
1640822400000.0,2021-12-30 00:00:00,AMPL/USDT,0.8802,0.9231,0.8747,0.9014,92443.19181273573,83328.2931
1640736000000.0,2021-12-29 00:00:00,AMPL/USDT,0.9021,0.9318,0.8802,0.8802,54387.565439672806,47871.9351
1640649600000.0,2021-12-28 00:00:00,AMPL/USDT,0.9509,0.9513,0.8737,0.9021,64656.789047777405,58326.8894
1640563200000.0,2021-12-27 00:00:00,AMPL/USDT,0.9459,0.985,0.9273,0.9509,56203.475339152385,53443.8847
1640476800000.0,2021-12-26 00:00:00,AMPL/USDT,0.9472,0.9606,0.937,0.9459,31429.54138915319,29729.2032
1640390400000.0,2021-12-25 00:00:00,AMPL/USDT,0.9229,1.0054,0.9208,0.9472,52486.71843327703,49715.4197
1640304000000.0,2021-12-24 00:00:00,AMPL/USDT,0.9678,0.9876,0.9215,0.9229,96629.19774623468,89179.0866
1640217600000.0,2021-12-23 00:00:00,AMPL/USDT,0.991,1.0163,0.9654,0.9678,74342.19921471378,71948.3804
1640131200000.0,2021-12-22 00:00:00,AMPL/USDT,0.9629,1.0135,0.9581,0.991,86393.16296670031,85615.6245
1640044800000.0,2021-12-21 00:00:00,AMPL/USDT,0.9209,0.975,0.9154,0.9629,30604.562571398903,29469.1333
1639958400000.0,2021-12-20 00:00:00,AMPL/USDT,0.8982,0.9277,0.8935,0.9209,44179.37409056358,40684.7856
1639872000000.0,2021-12-19 00:00:00,AMPL/USDT,0.9127,0.9307,0.8869,0.8982,23610.4399910933,21206.8972
1639785600000.0,2021-12-18 00:00:00,AMPL/USDT,0.905,0.9349,0.8957,0.9127,38996.870822833356,35592.444
1639699200000.0,2021-12-17 00:00:00,AMPL/USDT,0.907,0.9255,0.8792,0.905,60297.25425414364,54569.0151
1639612800000.0,2021-12-16 00:00:00,AMPL/USDT,0.965,0.9913,0.9035,0.907,202765.4610804851,183908.2732
1639526400000.0,2021-12-15 00:00:00,AMPL/USDT,0.8831,0.995,0.8814,0.965,130556.4807253886,125987.0039
1639440000000.0,2021-12-14 00:00:00,AMPL/USDT,0.871,0.897,0.8482,0.883,232012.44903737257,204866.9925
1639353600000.0,2021-12-13 00:00:00,AMPL/USDT,0.9426,0.9523,0.8579,0.871,269516.8990815155,234749.2191
1639267200000.0,2021-12-12 00:00:00,AMPL/USDT,0.8788,0.9572,0.8715,0.9426,239679.53490345852,225921.9296
1639180800000.0,2021-12-11 00:00:00,AMPL/USDT,0.8724,0.9152,0.8521,0.8788,230109.57862994992,202220.2977
1639094400000.0,2021-12-10 00:00:00,AMPL/USDT,0.9521,0.9521,0.8533,0.8725,223342.1528939828,194866.0284
1639008000000.0,2021-12-09 00:00:00,AMPL/USDT,0.9997,1.0034,0.9035,0.9521,261531.9828799496,249004.6009
1638921600000.0,2021-12-08 00:00:00,AMPL/USDT,0.8574,1.062,0.8532,0.9997,418768.2748824647,418642.6444
1638835200000.0,2021-12-07 00:00:00,AMPL/USDT,0.8807,0.8874,0.8508,0.8574,263758.8349661768,226146.8251
1638748800000.0,2021-12-06 00:00:00,AMPL/USDT,0.9497,0.9498,0.8397,0.8807,243077.47496309754,214078.3322
1638662400000.0,2021-12-05 00:00:00,AMPL/USDT,0.9329,0.9939,0.9311,0.9497,150670.76992734548,143092.0302
1638576000000.0,2021-12-04 00:00:00,AMPL/USDT,1.1475,1.1475,0.8172,0.9329,403586.00096473366,376505.3803
1638489600000.0,2021-12-03 00:00:00,AMPL/USDT,1.2723,1.2927,1.0967,1.1475,198783.43703703705,228103.994
1638403200000.0,2021-12-02 00:00:00,AMPL/USDT,1.3123,1.3248,1.198,1.2723,176544.1270926668,224617.0929
1638316800000.0,2021-12-01 00:00:00,AMPL/USDT,1.3681,1.3948,1.2615,1.3123,103840.51451649774,136269.9072
1638230400000.0,2021-11-30 00:00:00,AMPL/USDT,1.2078,1.4117,1.1879,1.3681,262963.40282143117,359760.2314
1638144000000.0,2021-11-29 00:00:00,AMPL/USDT,1.1607,1.2168,1.1026,1.2078,135180.81909256498,163271.3933
1638057600000.0,2021-11-28 00:00:00,AMPL/USDT,1.1453,1.1637,0.9957,1.1607,157988.81588696473,183377.6186
1637971200000.0,2021-11-27 00:00:00,AMPL/USDT,1.112,1.1778,1.076,1.1453,244326.8206583428,279827.5077
1637884800000.0,2021-11-26 00:00:00,AMPL/USDT,1.2031,1.3221,1.1,1.112,336960.96564748196,374700.5938
1637798400000.0,2021-11-25 00:00:00,AMPL/USDT,1.0602,1.2557,1.0421,1.2031,191778.72487740003,230728.9839
1637712000000.0,2021-11-24 00:00:00,AMPL/USDT,0.8112,1.1148,0.8077,1.0602,599459.408319185,635546.8647
1637625600000.0,2021-11-23 00:00:00,AMPL/USDT,0.7698,0.8228,0.7644,0.8112,177975.3073224852,144373.5693
1637539200000.0,2021-11-22 00:00:00,AMPL/USDT,0.8111,0.814,0.7651,0.7698,57313.084827227845,44119.6127
1637452800000.0,2021-11-21 00:00:00,AMPL/USDT,0.8444,0.8544,0.8111,0.8111,129582.49525335964,105104.3619
1637366400000.0,2021-11-20 00:00:00,AMPL/USDT,0.8789,0.8814,0.8086,0.8444,192041.7391046897,162160.0445
1637280000000.0,2021-11-19 00:00:00,AMPL/USDT,0.7786,0.8843,0.7722,0.8789,250287.32381385824,219977.5289
1637193600000.0,2021-11-18 00:00:00,AMPL/USDT,0.8415,0.86,0.7703,0.7786,289136.365014128,225121.5738
1637107200000.0,2021-11-17 00:00:00,AMPL/USDT,0.8153,0.8514,0.8074,0.8415,226149.45929887105,190304.77
1637020800000.0,2021-11-16 00:00:00,AMPL/USDT,0.8755,0.8758,0.8153,0.8153,726318.0426836747,592167.1002
1636934400000.0,2021-11-15 00:00:00,AMPL/USDT,0.8928,0.9284,0.8711,0.8755,223261.90359794404,195465.7966
1636848000000.0,2021-11-14 00:00:00,AMPL/USDT,0.9457,0.9667,0.8778,0.8928,427789.7666890681,381930.7037
1636761600000.0,2021-11-13 00:00:00,AMPL/USDT,1.0095,1.0264,0.8795,0.9457,546159.2796870044,516502.8308
1636675200000.0,2021-11-12 00:00:00,AMPL/USDT,0.9452,1.1087,0.9452,1.0095,523358.4102030708,528330.3151
1636588800000.0,2021-11-11 00:00:00,AMPL/USDT,1.1999,1.2142,0.939,0.9452,1603344.8242699958,1515481.5279
1636502400000.0,2021-11-10 00:00:00,AMPL/USDT,1.4561,1.4564,1.1496,1.1999,313500.89740811737,376169.7268
1636416000000.0,2021-11-09 00:00:00,AMPL/USDT,1.71,1.7142,1.3589,1.4561,284060.7652633748,413620.8803
1636329600000.0,2021-11-08 00:00:00,AMPL/USDT,1.7059,1.7572,1.5999,1.71,169008.79461988303,289005.0388
1636243200000.0,2021-11-07 00:00:00,AMPL/USDT,1.4823,1.7155,1.4519,1.7059,58353.987982882936,99546.0681
1636156800000.0,2021-11-06 00:00:00,AMPL/USDT,1.5102,1.5373,1.4266,1.4823,124666.71314848548,184793.4689
1636070400000.0,2021-11-05 00:00:00,AMPL/USDT,1.5258,1.6111,1.3848,1.5102,313109.24394119985,472857.5802
1635984000000.0,2021-11-04 00:00:00,AMPL/USDT,1.7588,1.7675,1.3453,1.5258,539190.50321143,822696.8698
1635897600000.0,2021-11-03 00:00:00,AMPL/USDT,1.8422,1.8543,1.6786,1.7588,135380.54679326815,238107.3057
1635811200000.0,2021-11-02 00:00:00,AMPL/USDT,1.8576,1.8726,1.7,1.8422,69254.53544674844,127580.7052
1635724800000.0,2021-11-01 00:00:00,AMPL/USDT,1.9053,1.9393,1.7,1.8576,198137.37177002584,368059.9818
1635638400000.0,2021-10-31 00:00:00,AMPL/USDT,1.9007,2.0006,1.6258,1.9053,89391.68708339894,170317.9814
1635552000000.0,2021-10-30 00:00:00,AMPL/USDT,1.569,1.902,1.4517,1.9007,196745.4543589204,373954.0851
1635465600000.0,2021-10-29 00:00:00,AMPL/USDT,1.3947,1.5962,1.3501,1.569,106036.11612492034,166370.6662
1635379200000.0,2021-10-28 00:00:00,AMPL/USDT,1.4104,1.4211,1.2586,1.3947,108229.8408259841,150948.159
1635292800000.0,2021-10-27 00:00:00,AMPL/USDT,1.614,1.7053,1.2053,1.4104,174589.83011911513,246241.4964
1635206400000.0,2021-10-26 00:00:00,AMPL/USDT,1.9955,2.0064,1.5042,1.614,655041.4355018587,1057236.8769
1635120000000.0,2021-10-25 00:00:00,AMPL/USDT,1.9461,2.1,1.5921,1.9955,192358.87010774243,383852.1253
1635033600000.0,2021-10-24 00:00:00,AMPL/USDT,1.6762,1.9585,1.5346,1.9461,145733.55706284364,283612.0754
1634947200000.0,2021-10-23 00:00:00,AMPL/USDT,1.6516,1.8712,1.4665,1.6762,128506.1556496838,215402.0181
1634860800000.0,2021-10-22 00:00:00,AMPL/USDT,1.3953,1.6708,1.3953,1.6516,112554.79141438605,185895.4935
1634774400000.0,2021-10-21 00:00:00,AMPL/USDT,1.4467,1.4766,1.3595,1.3953,38820.77123199312,54166.6221
1634688000000.0,2021-10-20 00:00:00,AMPL/USDT,1.2273,1.4471,1.164,1.4467,60599.06725651482,87668.6706
1634601600000.0,2021-10-19 00:00:00,AMPL/USDT,1.0579,1.2326,1.0579,1.2273,227490.11855292102,279198.6225
1634515200000.0,2021-10-18 00:00:00,AMPL/USDT,1.0858,1.1224,1.0579,1.0579,123901.31231685412,131075.1983
1634428800000.0,2021-10-17 00:00:00,AMPL/USDT,1.1217,1.1591,1.0653,1.0858,105460.28835881376,114508.7811
1634342400000.0,2021-10-16 00:00:00,AMPL/USDT,1.104,1.1478,1.0807,1.1217,103800.24899705805,116432.7393
1634256000000.0,2021-10-15 00:00:00,AMPL/USDT,1.1075,1.1415,1.0653,1.104,107474.37554347825,118651.7106
1634169600000.0,2021-10-14 00:00:00,AMPL/USDT,1.0384,1.1102,1.0384,1.1075,52852.692550790074,58534.357
1634083200000.0,2021-10-13 00:00:00,AMPL/USDT,0.9807,1.0423,0.9796,1.0384,88835.36093990755,92246.6388
1633996800000.0,2021-10-12 00:00:00,AMPL/USDT,0.9755,0.9888,0.9615,0.9807,112862.22198429694,110683.9811
1633910400000.0,2021-10-11 00:00:00,AMPL/USDT,1.1282,1.1362,0.904,0.9755,244290.08170169144,238304.9747
1633824000000.0,2021-10-10 00:00:00,AMPL/USDT,1.0884,1.1773,1.0723,1.1282,93398.6546711576,105372.3622
1633737600000.0,2021-10-09 00:00:00,AMPL/USDT,1.0828,1.0933,1.07,1.0884,22082.559904446895,24034.6582
1633651200000.0,2021-10-08 00:00:00,AMPL/USDT,1.0892,1.1076,1.0769,1.0828,40937.58284078315,44327.2147
1633564800000.0,2021-10-07 00:00:00,AMPL/USDT,0.9795,1.1232,0.9232,1.0892,197659.5909842086,215290.8265
1633478400000.0,2021-10-06 00:00:00,AMPL/USDT,1.0051,1.0461,0.9641,0.9795,51701.016334864726,50641.1455
1633392000000.0,2021-10-05 00:00:00,AMPL/USDT,0.9865,1.0199,0.966,1.0051,49051.323549895526,49301.4853
1633305600000.0,2021-10-04 00:00:00,AMPL/USDT,1.1972,1.2047,0.923,0.9865,192360.59300557527,189763.725
1633219200000.0,2021-10-03 00:00:00,AMPL/USDT,1.1747,1.2234,1.1632,1.1972,40464.69295021717,48444.3304
1633132800000.0,2021-10-02 00:00:00,AMPL/USDT,1.0541,1.2171,1.033,1.1747,159413.98782667913,187263.6115
1633046400000.0,2021-10-01 00:00:00,AMPL/USDT,0.9459,1.0788,0.9222,1.0541,138916.5000474338,146431.8827
1632960000000.0,2021-09-30 00:00:00,AMPL/USDT,0.932,0.9692,0.9101,0.9459,33284.8904746802,31484.1779
1632873600000.0,2021-09-29 00:00:00,AMPL/USDT,0.9183,0.9541,0.9183,0.932,4342.078004291845,4046.8167
1632787200000.0,2021-09-28 00:00:00,AMPL/USDT,0.9395,0.9421,0.9183,0.9183,6463.343242948927,5935.2881
1632700800000.0,2021-09-27 00:00:00,AMPL/USDT,0.9342,0.9644,0.9342,0.9395,21742.165087812667,20426.7641
1632614400000.0,2021-09-26 00:00:00,AMPL/USDT,0.9324,0.9514,0.8941,0.9342,26064.75604795547,24349.6951
1632528000000.0,2021-09-25 00:00:00,AMPL/USDT,0.9294,0.9554,0.9194,0.9324,17667.829043329046,16473.4838
1632441600000.0,2021-09-24 00:00:00,AMPL/USDT,0.9552,0.9554,0.8945,0.9294,26700.39756832365,24815.3495
1632355200000.0,2021-09-23 00:00:00,AMPL/USDT,0.9454,0.9574,0.9349,0.9552,19699.79177135678,18817.2411
1632268800000.0,2021-09-22 00:00:00,AMPL/USDT,0.8939,0.9558,0.8939,0.9454,101259.81722022424,95731.0312
1632182400000.0,2021-09-21 00:00:00,AMPL/USDT,0.901,0.915,0.852,0.8939,238221.93869560352,212946.591
1632096000000.0,2021-09-20 00:00:00,AMPL/USDT,0.9348,0.9382,0.8878,0.901,107727.53052164262,97062.505
1632009600000.0,2021-09-19 00:00:00,AMPL/USDT,0.9251,0.9636,0.91,0.9348,260205.7067821994,243240.2947
1631923200000.0,2021-09-18 00:00:00,AMPL/USDT,0.8928,0.9579,0.8868,0.9251,158864.97470543723,146965.9881
1631836800000.0,2021-09-17 00:00:00,AMPL/USDT,0.9332,0.9375,0.8801,0.8928,81196.86637544804,72492.5623
1631750400000.0,2021-09-16 00:00:00,AMPL/USDT,1.0005,1.0059,0.933,0.9332,191302.01060865837,178523.0363
1631664000000.0,2021-09-15 00:00:00,AMPL/USDT,1.0149,1.0196,0.9658,1.0005,147185.86986506748,147259.4628
1631577600000.0,2021-09-14 00:00:00,AMPL/USDT,0.9524,1.0235,0.9251,1.0149,40058.048773278155,40654.9137
1631491200000.0,2021-09-13 00:00:00,AMPL/USDT,0.9541,0.9663,0.932,0.9524,146441.56604367914,139470.9475
1631404800000.0,2021-09-12 00:00:00,AMPL/USDT,0.9101,0.9734,0.9041,0.9541,116718.2048003354,111360.8392
1631318400000.0,2021-09-11 00:00:00,AMPL/USDT,0.9038,0.9382,0.9038,0.9101,47854.66168552906,43552.5276
1631232000000.0,2021-09-10 00:00:00,AMPL/USDT,0.9381,0.9606,0.9032,0.9038,62491.16574463376,56479.5156
1631145600000.0,2021-09-09 00:00:00,AMPL/USDT,0.9379,0.9579,0.9099,0.9381,68001.74213836477,63792.4343
1631059200000.0,2021-09-08 00:00:00,AMPL/USDT,0.9386,0.9676,0.908,0.9379,191365.61691011838,179481.8121
1630972800000.0,2021-09-07 00:00:00,AMPL/USDT,0.9434,0.9548,0.7836,0.9386,149149.23215427232,139991.4693
1630886400000.0,2021-09-06 00:00:00,AMPL/USDT,0.947,0.9663,0.9305,0.9434,67557.7596989612,63733.9905
1630800000000.0,2021-09-05 00:00:00,AMPL/USDT,0.9476,0.9642,0.9215,0.947,33165.01488912355,31407.2691
1630713600000.0,2021-09-04 00:00:00,AMPL/USDT,0.9868,0.9874,0.9365,0.9476,36707.6606162938,34784.1792
1630627200000.0,2021-09-03 00:00:00,AMPL/USDT,0.9715,1.0112,0.9596,0.9868,53915.84069720308,53204.1516
1630540800000.0,2021-09-02 00:00:00,AMPL/USDT,1.0356,1.037,0.9701,0.9715,74266.64704065878,72150.0476
1630454400000.0,2021-09-01 00:00:00,AMPL/USDT,0.977,1.0356,0.9731,1.0356,110126.31913866356,114046.8161
1630368000000.0,2021-08-31 00:00:00,AMPL/USDT,0.9596,1.0104,0.9482,0.977,57732.3866939611,56404.5418
1630281600000.0,2021-08-30 00:00:00,AMPL/USDT,0.9579,0.9962,0.9382,0.9596,88843.1021258858,85253.8408
1630195200000.0,2021-08-29 00:00:00,AMPL/USDT,0.9881,1.0081,0.9071,0.9579,104212.38219020776,99825.0409
1630108800000.0,2021-08-28 00:00:00,AMPL/USDT,0.9612,1.0285,0.9468,0.9881,179305.85760550553,177172.1179
1630022400000.0,2021-08-27 00:00:00,AMPL/USDT,0.9203,0.9692,0.9014,0.9612,71214.94371618809,68451.8039
1629936000000.0,2021-08-26 00:00:00,AMPL/USDT,0.9377,0.9463,0.8974,0.9203,53089.41605998044,48858.1896
1629849600000.0,2021-08-25 00:00:00,AMPL/USDT,0.9204,0.9734,0.8947,0.9377,54841.37474672071,51424.7571
1629763200000.0,2021-08-24 00:00:00,AMPL/USDT,0.9349,0.9795,0.9138,0.9204,108254.22338113864,99637.1872
1629676800000.0,2021-08-23 00:00:00,AMPL/USDT,0.9012,0.9457,0.8938,0.9349,105696.1200128356,98815.3026
1629590400000.0,2021-08-22 00:00:00,AMPL/USDT,0.9214,0.9356,0.8819,0.9012,50921.80681313804,45890.7323
1629504000000.0,2021-08-21 00:00:00,AMPL/USDT,0.9352,0.9489,0.9165,0.9214,78687.57141306707,72502.7283
1629417600000.0,2021-08-20 00:00:00,AMPL/USDT,0.9528,0.9731,0.9301,0.9352,137285.87991873396,128389.7549
1629331200000.0,2021-08-19 00:00:00,AMPL/USDT,0.922,0.9777,0.8908,0.9528,160991.0624475231,153392.2843
1629244800000.0,2021-08-18 00:00:00,AMPL/USDT,0.9452,0.9734,0.9108,0.922,98805.21160520607,91098.4051
1629158400000.0,2021-08-17 00:00:00,AMPL/USDT,0.9917,1.0084,0.927,0.9452,137079.8402454507,129567.865
1629072000000.0,2021-08-16 00:00:00,AMPL/USDT,1.0201,1.0201,0.9781,0.9917,55727.39407078753,55264.8567
1628985600000.0,2021-08-15 00:00:00,AMPL/USDT,0.9998,1.0209,0.9836,1.0201,36233.817370846,36962.1171
1628899200000.0,2021-08-14 00:00:00,AMPL/USDT,1.0775,1.0782,0.978,0.9998,72761.4223844769,72746.8701
1628812800000.0,2021-08-13 00:00:00,AMPL/USDT,1.0042,1.0775,1.0001,1.0775,40408.482598607894,43540.14
1628726400000.0,2021-08-12 00:00:00,AMPL/USDT,1.0524,1.0749,0.9837,1.0042,99084.58165704044,99500.7369
1628640000000.0,2021-08-11 00:00:00,AMPL/USDT,1.0036,1.0774,1.0033,1.0524,38446.07402128469,40460.6483
1628553600000.0,2021-08-10 00:00:00,AMPL/USDT,1.0489,1.0914,0.9858,1.0036,140049.28377839774,140553.4612
1628467200000.0,2021-08-09 00:00:00,AMPL/USDT,1.0392,1.1571,0.9635,1.0489,241425.71551148823,253231.433
1628380800000.0,2021-08-08 00:00:00,AMPL/USDT,1.2904,1.3002,1.025,1.0392,178384.36037336412,185377.0273
1628294400000.0,2021-08-07 00:00:00,AMPL/USDT,1.0653,1.3,1.0591,1.2904,348143.1095784253,449243.8686
1628208000000.0,2021-08-06 00:00:00,AMPL/USDT,1.053,1.1195,0.9919,1.0653,171076.8322538252,182248.1494
1628121600000.0,2021-08-05 00:00:00,AMPL/USDT,1.0511,1.0875,0.949,1.053,187528.44121557457,197467.4486
1628035200000.0,2021-08-04 00:00:00,AMPL/USDT,0.928,1.0601,0.9198,1.0511,74619.85805346779,78432.9328
1627948800000.0,2021-08-03 00:00:00,AMPL/USDT,0.9621,0.979,0.9084,0.928,93074.25549568965,86372.9091
1627862400000.0,2021-08-02 00:00:00,AMPL/USDT,1.018,1.0311,0.8816,0.9621,173620.5734331151,167040.3537
1627776000000.0,2021-08-01 00:00:00,AMPL/USDT,0.9736,1.1319,0.9705,1.018,105667.96768172887,107569.9911
1627689600000.0,2021-07-31 00:00:00,AMPL/USDT,0.8888,0.9857,0.8774,0.9736,120995.36236647493,117801.0848
1627603200000.0,2021-07-30 00:00:00,AMPL/USDT,0.8591,0.9122,0.8156,0.8888,288841.2115211521,256722.0688
1627516800000.0,2021-07-29 00:00:00,AMPL/USDT,0.9734,0.9734,0.8204,0.8591,250910.11977651028,215556.8839
1627430400000.0,2021-07-28 00:00:00,AMPL/USDT,1.1724,1.1767,0.9071,0.9734,645913.8971645777,628732.5875
1627344000000.0,2021-07-27 00:00:00,AMPL/USDT,1.3363,1.3624,1.0428,1.1724,357975.3427157966,419690.2918
1627257600000.0,2021-07-26 00:00:00,AMPL/USDT,2.0794,2.3242,1.3042,1.3363,471599.53573299403,630198.4596
1627171200000.0,2021-07-25 00:00:00,AMPL/USDT,1.5831,2.1003,1.5831,2.0794,148589.40790612675,308976.8148
1627084800000.0,2021-07-24 00:00:00,AMPL/USDT,1.485,1.6371,1.3874,1.5831,76089.97245909924,120458.0354
1626998400000.0,2021-07-23 00:00:00,AMPL/USDT,1.0879,1.5,1.0864,1.485,174735.92882154882,259482.8543
1626912000000.0,2021-07-22 00:00:00,AMPL/USDT,1.0837,1.0959,1.0459,1.0879,70234.81376964794,76408.4539
1626825600000.0,2021-07-21 00:00:00,AMPL/USDT,0.9828,1.108,0.9788,1.0837,96469.64814985696,104544.1577
1626739200000.0,2021-07-20 00:00:00,AMPL/USDT,0.9404,0.9969,0.9217,0.9828,62832.43528693529,61751.7174
1626652800000.0,2021-07-19 00:00:00,AMPL/USDT,0.9371,0.9659,0.9078,0.9404,7518.4686303700555,7070.3679
1626566400000.0,2021-07-18 00:00:00,AMPL/USDT,0.9466,0.9643,0.9349,0.9371,7566.051328566855,7090.1467
1626480000000.0,2021-07-17 00:00:00,AMPL/USDT,0.948,0.9508,0.9306,0.9466,12363.163743925628,11702.9708
1626393600000.0,2021-07-16 00:00:00,AMPL/USDT,0.9542,0.9686,0.9379,0.948,21126.06065400844,20027.5055
1626307200000.0,2021-07-15 00:00:00,AMPL/USDT,0.9898,0.9917,0.9404,0.9542,9175.620624607001,8755.3772
1626220800000.0,2021-07-14 00:00:00,AMPL/USDT,0.967,1.0098,0.9612,0.9898,54099.113154172555,53547.3022
1626134400000.0,2021-07-13 00:00:00,AMPL/USDT,0.9994,1.0025,0.9612,0.967,31268.340847983454,30236.4856
1626048000000.0,2021-07-12 00:00:00,AMPL/USDT,1.0238,1.0346,0.9898,0.9994,13757.266059635782,13749.0117
1625961600000.0,2021-07-11 00:00:00,AMPL/USDT,1.0008,1.0284,0.9969,1.0238,20473.929673764407,20961.2092
1625875200000.0,2021-07-10 00:00:00,AMPL/USDT,0.9907,1.0107,0.9709,1.0008,15248.546962430059,15260.7458
1625788800000.0,2021-07-09 00:00:00,AMPL/USDT,0.9234,0.9908,0.9112,0.9907,8801.123145250833,8719.2727
1625702400000.0,2021-07-08 00:00:00,AMPL/USDT,0.9621,0.9627,0.9171,0.9234,10972.964803985273,10132.4357
