https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SUSD,Volume USDT
1659250800,2022-07-31 07:00:00,SUSD/USDT,1.007138,1.007138,1.004883,1.004883,2.8689,2.8848842187
1659247200,2022-07-31 06:00:00,SUSD/USDT,1.004878,1.004878,1.004878,1.004878,0.359,0.360751202
1659243600,2022-07-31 05:00:00,SUSD/USDT,1.005086,1.005086,1.005086,1.005086,10.6911,10.7454749346
1659240000,2022-07-31 04:00:00,SUSD/USDT,1.004669,1.007138,1.004669,1.007138,11.5001,11.5813408468
1659236400,2022-07-31 03:00:00,SUSD/USDT,1.004698,1.004698,1.004698,1.004698,10.3392,10.3877735616
1659232800,2022-07-31 02:00:00,SUSD/USDT,1.007117,1.007139,1.004626,1.004626,65.1748,65.624776441
1659229200,2022-07-31 01:00:00,SUSD/USDT,1.006279,1.007122,1.004518,1.004522,16.2995,16.4043123788
1659225600,2022-07-31 00:00:00,SUSD/USDT,1.004519,1.004519,1.004519,1.004519,0,0
1659222000,2022-07-30 23:00:00,SUSD/USDT,1.004519,1.004519,1.004519,1.004519,0.105,0.105474495
1659218400,2022-07-30 22:00:00,SUSD/USDT,1.004507,1.004507,1.004507,1.004507,0.9329,0.9371045803
1659214800,2022-07-30 21:00:00,SUSD/USDT,1.004515,1.004515,1.004515,1.004515,0,0
1659211200,2022-07-30 20:00:00,SUSD/USDT,1.004515,1.004515,1.004515,1.004515,0.1336,0.134203204
1659207600,2022-07-30 19:00:00,SUSD/USDT,1.004751,1.007136,1.004508,1.004509,34.4511,34.6367282271
1659204000,2022-07-30 18:00:00,SUSD/USDT,1.007123,1.007123,1.007123,1.007123,14.2173,14.3185698279
1659200400,2022-07-30 17:00:00,SUSD/USDT,1.007139,1.007139,1.004463,1.004636,195.0399,196.1226723268
1659196800,2022-07-30 16:00:00,SUSD/USDT,1.007139,1.00714,1.004492,1.004492,198.7383,199.9594778321
1659193200,2022-07-30 15:00:00,SUSD/USDT,1.005161,1.005161,1.004505,1.004505,16.6504,16.7255064184
1659189600,2022-07-30 14:00:00,SUSD/USDT,1.006571,1.00714,1.006571,1.00714,2431.1317,2447.73806789
1659186000,2022-07-30 13:00:00,SUSD/USDT,1.006571,1.006571,1.006571,1.006571,4.9674,5.0000407854
1659182400,2022-07-30 12:00:00,SUSD/USDT,1.006747,1.006747,1.006747,1.006747,0.1399,0.1408439053
1659178800,2022-07-30 11:00:00,SUSD/USDT,1.006747,1.006747,1.006747,1.006747,0,0
1659175200,2022-07-30 10:00:00,SUSD/USDT,1.006747,1.006747,1.006747,1.006747,0,0
1659171600,2022-07-30 09:00:00,SUSD/USDT,1.006747,1.006747,1.006747,1.006747,0,0
1659168000,2022-07-30 08:00:00,SUSD/USDT,1.006727,1.006747,1.006727,1.006747,236.4852,238.0807236724
1659164400,2022-07-30 07:00:00,SUSD/USDT,1.006744,1.006747,1.004024,1.004024,995.0322,1001.7395353147
1659160800,2022-07-30 06:00:00,SUSD/USDT,1.006571,1.006571,1.006571,1.006571,0.15,0.15098565
1659157200,2022-07-30 05:00:00,SUSD/USDT,1.006606,1.006606,1.006606,1.006606,0.8661,0.8718214566
1659153600,2022-07-30 04:00:00,SUSD/USDT,1.004387,1.004387,1.004387,1.004387,1.2146,1.2199284502
1659150000,2022-07-30 03:00:00,SUSD/USDT,1.006699,1.006699,1.006699,1.006699,0.6606,0.6650253594
1659146400,2022-07-30 02:00:00,SUSD/USDT,1.003461,1.003461,1.003461,1.003461,0.1839,0.1845364779
1659142800,2022-07-30 01:00:00,SUSD/USDT,1.006653,1.006653,1.00346,1.00346,152.6618,153.190488778
1659139200,2022-07-30 00:00:00,SUSD/USDT,1.003461,1.006669,1.00346,1.00346,1515.5941,1523.3329754738
1659135600,2022-07-29 23:00:00,SUSD/USDT,1.006996,1.006998,1.003461,1.003461,36.7246,36.980079172
1659132000,2022-07-29 22:00:00,SUSD/USDT,1.006935,1.006998,1.006935,1.006998,0.3451,0.3475055598
1659128400,2022-07-29 21:00:00,SUSD/USDT,1.006998,1.006998,1.00346,1.00346,871.268,874.3542486459
1659124800,2022-07-29 20:00:00,SUSD/USDT,1.004378,1.004378,1.004378,1.004378,0,0
1659121200,2022-07-29 19:00:00,SUSD/USDT,1.004378,1.004378,1.004378,1.004378,0.8256,0.8292144768
1659117600,2022-07-29 18:00:00,SUSD/USDT,1.006998,1.006998,1.004007,1.006998,1.4742,1.4815003272
1659114000,2022-07-29 17:00:00,SUSD/USDT,1.006998,1.006998,1.006998,1.006998,1.2018,1.2102101964
1659110400,2022-07-29 16:00:00,SUSD/USDT,1.006998,1.006998,1.006998,1.006998,1.631,1.642413738
1659106800,2022-07-29 15:00:00,SUSD/USDT,1.003593,1.003737,1.003593,1.003737,41.0371,41.1899394543
1659103200,2022-07-29 14:00:00,SUSD/USDT,1.006999,1.006999,1.003592,1.003592,1.5468,1.5547814021
1659099600,2022-07-29 13:00:00,SUSD/USDT,1.006747,1.006999,1.006747,1.006999,135.0857,136.0284210047
1659096000,2022-07-29 12:00:00,SUSD/USDT,1.004637,1.004637,1.003589,1.003589,586.1053,588.819863459
1659092400,2022-07-29 11:00:00,SUSD/USDT,1.004603,1.006987,1.004603,1.004637,1734.7681,1743.6608581891
1659088800,2022-07-29 10:00:00,SUSD/USDT,1.007,1.007,1.005597,1.005597,124.8808,125.6428312796
1659085200,2022-07-29 09:00:00,SUSD/USDT,1.006399,1.007,1.003866,1.007,763.7109,768.7495313563
1659081600,2022-07-29 08:00:00,SUSD/USDT,1.003846,1.006399,1.003846,1.003953,1.1706,1.1755782318
1659078000,2022-07-29 07:00:00,SUSD/USDT,1.006399,1.006399,1.003846,1.003846,8.3394,8.3777981346
1659074400,2022-07-29 06:00:00,SUSD/USDT,1.006398,1.0064,1.00399,1.006399,79.3273,79.7663291592
1659070800,2022-07-29 05:00:00,SUSD/USDT,1.003901,1.004532,1.003901,1.004532,0.3457,0.3471432888
1659067200,2022-07-29 04:00:00,SUSD/USDT,1.006399,1.006399,1.003914,1.003914,1.3521,1.3589422624
1659063600,2022-07-29 03:00:00,SUSD/USDT,1.004374,1.006399,1.004374,1.006399,0.3149,0.3165811226
1659060000,2022-07-29 02:00:00,SUSD/USDT,1.004387,1.006399,1.004387,1.006399,1.0346,1.0406409494
1659056400,2022-07-29 01:00:00,SUSD/USDT,1.006399,1.006399,1.006399,1.006399,1.7359,1.7470080241
1659052800,2022-07-29 00:00:00,SUSD/USDT,1.006399,1.006399,1.006399,1.006399,20.581,20.712697819
1659049200,2022-07-28 23:00:00,SUSD/USDT,1.004026,1.004026,1.004026,1.004026,0,0
1659045600,2022-07-28 22:00:00,SUSD/USDT,1.003916,1.006399,1.003916,1.004026,30.5738,30.6971849654
1659042000,2022-07-28 21:00:00,SUSD/USDT,1.0064,1.0064,1.0064,1.0064,0.464,0.4669696
1659038400,2022-07-28 20:00:00,SUSD/USDT,1.0064,1.0064,1.0064,1.0064,0,0
1659034800,2022-07-28 19:00:00,SUSD/USDT,1.0064,1.0064,1.0064,1.0064,0.2151,0.21647664
1659031200,2022-07-28 18:00:00,SUSD/USDT,1.0064,1.0064,1.0064,1.0064,0.4201,0.42278864
1659027600,2022-07-28 17:00:00,SUSD/USDT,1.004012,1.006399,1.004012,1.006399,0.3395,0.341220124
1659024000,2022-07-28 16:00:00,SUSD/USDT,1.0064,1.0064,1.0064,1.0064,0.7262,0.73084768
1659020400,2022-07-28 15:00:00,SUSD/USDT,1.0064,1.0064,1.004033,1.0064,909.036,914.5853924032
1659016800,2022-07-28 14:00:00,SUSD/USDT,1.006399,1.0064,1.006399,1.0064,100.1701,100.8111731256
1659013200,2022-07-28 13:00:00,SUSD/USDT,1.003838,1.003838,1.003838,1.003838,0.1633,0.1639267454
1659009600,2022-07-28 12:00:00,SUSD/USDT,1.006398,1.006399,1.003928,1.006399,6.4647,6.5035522792
1659006000,2022-07-28 11:00:00,SUSD/USDT,1.003461,1.003461,1.003461,1.003461,0,0
1659002400,2022-07-28 10:00:00,SUSD/USDT,1.003461,1.003461,1.003461,1.003461,0,0
1658998800,2022-07-28 09:00:00,SUSD/USDT,1.003461,1.003461,1.003461,1.003461,0,0
1658995200,2022-07-28 08:00:00,SUSD/USDT,1.003461,1.003461,1.003461,1.003461,0.1725,0.1730970225
1658991600,2022-07-28 07:00:00,SUSD/USDT,1.003818,1.003818,1.003477,1.003477,19.4017,19.4693876562
1658988000,2022-07-28 06:00:00,SUSD/USDT,1.006989,1.007,1.003722,1.003722,1274.2339,1283.1451442409
1658984400,2022-07-28 05:00:00,SUSD/USDT,1.003557,1.006989,1.00346,1.003641,1160.4516,1165.2173620585
1658980800,2022-07-28 04:00:00,SUSD/USDT,1.005687,1.0069,1.004888,1.004888,926.3413,932.3595184367
1658977200,2022-07-28 03:00:00,SUSD/USDT,1.0064,1.0064,1.00347,1.00347,1260.2501,1264.6294801636
1658973600,2022-07-28 02:00:00,SUSD/USDT,1.004492,1.0064,1.00347,1.0064,573.9137,577.5701671897
1658970000,2022-07-28 01:00:00,SUSD/USDT,1.0064,1.0064,1.006398,1.006398,0.541,0.5444619236
1658966400,2022-07-28 00:00:00,SUSD/USDT,1.006391,1.006391,1.006391,1.006391,0.1479,0.1488452289
1658962800,2022-07-27 23:00:00,SUSD/USDT,1.005864,1.005864,1.00346,1.00346,8.4676,8.5155519744
1658959200,2022-07-27 22:00:00,SUSD/USDT,1.004055,1.004055,1.00347,1.00347,64.8509,65.081761989
1658955600,2022-07-27 21:00:00,SUSD/USDT,1.00346,1.005968,1.00346,1.005968,1205.5908,1210.8847268514
1658952000,2022-07-27 20:00:00,SUSD/USDT,1.004981,1.0051,1.00346,1.00346,2589.56,2601.8481078782
1658948400,2022-07-27 19:00:00,SUSD/USDT,1.00449,1.004981,1.00446,1.00446,3502.7675,3518.9104567115
1658944800,2022-07-27 18:00:00,SUSD/USDT,1.00456,1.0049,1.00449,1.0049,3683.207,3700.438321088
1658941200,2022-07-27 17:00:00,SUSD/USDT,1.00449,1.00456,1.00449,1.00449,680.547,683.6161546949
1658937600,2022-07-27 16:00:00,SUSD/USDT,1.00456,1.00456,1.00456,1.00456,21.9888,22.089068928
1658934000,2022-07-27 15:00:00,SUSD/USDT,1.00456,1.00456,1.00449,1.00456,30.2674,30.40540848
1658930400,2022-07-27 14:00:00,SUSD/USDT,1.00456,1.00456,1.00456,1.00456,0.2224,0.223414144
1658926800,2022-07-27 13:00:00,SUSD/USDT,1.00456,1.00456,1.00456,1.00456,0.3142,0.315632752
1658923200,2022-07-27 12:00:00,SUSD/USDT,1.00449,1.00449,1.00449,1.00449,0.6533,0.656233317
1658919600,2022-07-27 11:00:00,SUSD/USDT,1.00446,1.00446,1.00446,1.00446,24.8127,24.923364642
1658916000,2022-07-27 10:00:00,SUSD/USDT,1.00446,1.00446,1.00446,1.00446,0.7226,0.725822796
1658912400,2022-07-27 09:00:00,SUSD/USDT,1.002435,1.002435,1.002433,1.002433,74.4752,74.6564350681
1658908800,2022-07-27 08:00:00,SUSD/USDT,1.004675,1.004981,1.004675,1.004981,13.0613,13.1263203913
1658905200,2022-07-27 07:00:00,SUSD/USDT,1.002435,1.005,1.002435,1.00244,140.6322,141.2489230099
1658901600,2022-07-27 06:00:00,SUSD/USDT,1.004995,1.004998,1.002838,1.002838,1.6649,1.6715042309
1658898000,2022-07-27 05:00:00,SUSD/USDT,1.00499,1.005,1.00499,1.004998,142.884,143.5984136118
1658894400,2022-07-27 04:00:00,SUSD/USDT,1.002434,1.004997,1.002433,1.004997,1.845,1.8515522963
1658890800,2022-07-27 03:00:00,SUSD/USDT,1.004166,1.004166,1.004166,1.004166,0.1191,0.1195961706
1658887200,2022-07-27 02:00:00,SUSD/USDT,1.002547,1.002547,1.002433,1.002434,150.3869,150.7674069191
1658883600,2022-07-27 01:00:00,SUSD/USDT,1.003242,1.003242,1.003242,1.003242,6.5856,6.6069505152
1658880000,2022-07-27 00:00:00,SUSD/USDT,1.005,1.005,1.005,1.005,0.9681,0.9729405
1658876400,2022-07-26 23:00:00,SUSD/USDT,1.004999,1.005,1.004999,1.005,340.0276,341.7276702366
1658872800,2022-07-26 22:00:00,SUSD/USDT,1.00268,1.004999,1.00268,1.004999,0.9507,0.9536098719
1658869200,2022-07-26 21:00:00,SUSD/USDT,1.002433,1.005,1.002433,1.004999,194.7441,195.7169447313
1658865600,2022-07-26 20:00:00,SUSD/USDT,1.004592,1.004999,1.002433,1.002433,318.1848,319.3421998367
1658862000,2022-07-26 19:00:00,SUSD/USDT,1.002572,1.002572,1.002433,1.002433,1.7827,1.7871625481
1658858400,2022-07-26 18:00:00,SUSD/USDT,1.004987,1.004987,1.003142,1.003142,0.2978,0.2990910346
1658854800,2022-07-26 17:00:00,SUSD/USDT,1.005,1.005,1.004997,1.005,0.8103,0.8143508994
1658851200,2022-07-26 16:00:00,SUSD/USDT,1.002433,1.004969,1.002433,1.004969,15.6898,15.7279793698
1658847600,2022-07-26 15:00:00,SUSD/USDT,1.002434,1.004977,1.002434,1.002434,5.4409,5.4545678316
1658844000,2022-07-26 14:00:00,SUSD/USDT,1.00499,1.00499,1.002434,1.002434,0.4204,0.4218336636
1658840400,2022-07-26 13:00:00,SUSD/USDT,1.002433,1.004983,1.002433,1.004983,161.522,162.173925282
1658836800,2022-07-26 12:00:00,SUSD/USDT,1.00444,1.004988,1.002433,1.004988,41.5888,41.7690650802
1658833200,2022-07-26 11:00:00,SUSD/USDT,1.002433,1.002433,1.002433,1.002433,0.7652,0.7670617316
1658829600,2022-07-26 10:00:00,SUSD/USDT,1.004965,1.004982,1.00244,1.00244,79.4874,79.7804549421
1658826000,2022-07-26 09:00:00,SUSD/USDT,1.004999,1.004999,1.002926,1.002926,0.3841,0.3854546015
1658822400,2022-07-26 08:00:00,SUSD/USDT,1.004984,1.004984,1.004984,1.004984,0.7309,0.7345428056
1658818800,2022-07-26 07:00:00,SUSD/USDT,1.002761,1.002761,1.002761,1.002761,0.5615,0.5630503015
1658815200,2022-07-26 06:00:00,SUSD/USDT,1.004985,1.004985,1.004985,1.004985,0.2968,0.298279548
1658811600,2022-07-26 05:00:00,SUSD/USDT,1.00244,1.00244,1.00244,1.00244,0.2995,0.30023078
1658808000,2022-07-26 04:00:00,SUSD/USDT,1.004994,1.004994,1.003189,1.003189,1.5474,1.5536956706
1658804400,2022-07-26 03:00:00,SUSD/USDT,1.004,1.004997,1.004,1.004997,648.8012,651.4374092912
1658800800,2022-07-26 02:00:00,SUSD/USDT,1.004,1.004,1.004,1.004,0.4778,0.4797112
1658797200,2022-07-26 01:00:00,SUSD/USDT,1.002511,1.002511,1.002511,1.002511,0.5533,0.5546893363
1658793600,2022-07-26 00:00:00,SUSD/USDT,1.002433,1.004001,1.002433,1.002433,855.1595,858.5745294714
1658790000,2022-07-25 23:00:00,SUSD/USDT,1.004001,1.00698,1.002433,1.002433,2396.696,2403.0653207102
1658786400,2022-07-25 22:00:00,SUSD/USDT,1.004001,1.004001,1.003,1.004001,1515.7925,1520.5414033554
1658782800,2022-07-25 21:00:00,SUSD/USDT,1.0031,1.004001,1.0031,1.0031,54.2188,54.4349810482
1658779200,2022-07-25 20:00:00,SUSD/USDT,1.0031,1.0031,1.0031,1.0031,0,0
1658775600,2022-07-25 19:00:00,SUSD/USDT,1.004,1.004001,1.0031,1.0031,763.1483,766.1981491569
1658772000,2022-07-25 18:00:00,SUSD/USDT,1.004001,1.004001,1.004001,1.004001,3.22,3.23288322
1658768400,2022-07-25 17:00:00,SUSD/USDT,1.004001,1.004001,1.004,1.004,164.6993,165.3580975229
1658764800,2022-07-25 16:00:00,SUSD/USDT,1.004001,1.006445,1.004001,1.004001,79.5108,79.8430817804
1658761200,2022-07-25 15:00:00,SUSD/USDT,1.004001,1.004001,1.004001,1.004001,0,0
1658757600,2022-07-25 14:00:00,SUSD/USDT,1.004047,1.004047,1.004001,1.004001,15.1344,15.1951375164
1658754000,2022-07-25 13:00:00,SUSD/USDT,1.006448,1.006448,1.006448,1.006448,4.017,4.042901616
1658750400,2022-07-25 12:00:00,SUSD/USDT,1.006468,1.006468,1.004001,1.006461,7.772,7.8139254684
1658746800,2022-07-25 11:00:00,SUSD/USDT,1.004001,1.006508,1.004001,1.004001,11.5101,11.5663330941
1658743200,2022-07-25 10:00:00,SUSD/USDT,1.006715,1.006991,1.004001,1.004001,11.3283,11.3931912447
1658739600,2022-07-25 09:00:00,SUSD/USDT,1.006998,1.006998,1.004001,1.004001,15.1056,15.172624238
1658736000,2022-07-25 08:00:00,SUSD/USDT,1.004001,1.006998,1.004001,1.006998,1.5444,1.5536151054
1658732400,2022-07-25 07:00:00,SUSD/USDT,1.004963,1.004963,1.004011,1.004011,0.7161,0.7190934667
1658728800,2022-07-25 06:00:00,SUSD/USDT,1.006999,1.006999,1.006999,1.006999,0,0
1658725200,2022-07-25 05:00:00,SUSD/USDT,1.00407,1.006999,1.00407,1.006999,147.8383,148.8697928158
1658721600,2022-07-25 04:00:00,SUSD/USDT,1.00461,1.00461,1.00461,1.00461,0.9894,0.993961134
1658718000,2022-07-25 03:00:00,SUSD/USDT,1.006999,1.006999,1.004011,1.006996,1.3176,1.3247683674
1658714400,2022-07-25 02:00:00,SUSD/USDT,1.004,1.007,1.004,1.004,78.0038,78.5034424879
1658710800,2022-07-25 01:00:00,SUSD/USDT,1.004001,1.006999,1.004,1.006999,9.6862,9.7384852448
1658707200,2022-07-25 00:00:00,SUSD/USDT,1.00709,1.00709,1.004,1.007071,860.676,864.3140594942
1658703600,2022-07-24 23:00:00,SUSD/USDT,1.00709,1.00709,1.00508,1.00508,4.3311,4.360678884
1658700000,2022-07-24 22:00:00,SUSD/USDT,1.00508,1.00709,1.00508,1.005081,1273.7298,1282.0554512016
1658696400,2022-07-24 21:00:00,SUSD/USDT,1.00709,1.00709,1.00709,1.00709,0.1148,0.115613932
1658692800,2022-07-24 20:00:00,SUSD/USDT,1.00709,1.00709,1.00709,1.00709,0.813,0.81876417
1658689200,2022-07-24 19:00:00,SUSD/USDT,1.00508,1.00508,1.00508,1.00508,3.8094,3.828751752
1658685600,2022-07-24 18:00:00,SUSD/USDT,1.00709,1.00709,1.00709,1.00709,3.7107,3.737008863
1658682000,2022-07-24 17:00:00,SUSD/USDT,1.00508,1.00508,1.00508,1.00508,3.9032,3.923028256
1658678400,2022-07-24 16:00:00,SUSD/USDT,1.00709,1.00709,1.00508,1.00508,4.3757,4.405391284
1658674800,2022-07-24 15:00:00,SUSD/USDT,1.00709,1.00709,1.00709,1.00709,0.298,0.30011282
1658671200,2022-07-24 14:00:00,SUSD/USDT,1.00508,1.00709,1.00508,1.00508,7.254,7.292182749
1658667600,2022-07-24 13:00:00,SUSD/USDT,1.00709,1.00709,1.00508,1.00709,8.4179,8.47029847
1658664000,2022-07-24 12:00:00,SUSD/USDT,1.00508,1.00709,1.00508,1.00709,1262.391,1268.811230721
1658660400,2022-07-24 11:00:00,SUSD/USDT,1.00709,1.00709,1.005341,1.005341,1256.8814,1265.7887668186
1658656800,2022-07-24 10:00:00,SUSD/USDT,1.00508,1.007089,1.00508,1.007089,5.0505,5.0775228609
1658653200,2022-07-24 09:00:00,SUSD/USDT,1.006884,1.00709,1.006884,1.00709,4.2638,4.2938960712
1658649600,2022-07-24 08:00:00,SUSD/USDT,1.00508,1.00709,1.00508,1.00508,8.315,8.364653683
1658646000,2022-07-24 07:00:00,SUSD/USDT,1.00508,1.00709,1.00508,1.00508,12.3295,12.40058792
1658642400,2022-07-24 06:00:00,SUSD/USDT,1.00709,1.00709,1.00508,1.00709,26.5441,26.6954230481
1658638800,2022-07-24 05:00:00,SUSD/USDT,1.007089,1.00709,1.00508,1.00508,467.7344,471.0482955142
1658635200,2022-07-24 04:00:00,SUSD/USDT,1.00508,1.007089,1.00508,1.007089,18.5228,18.6466135547
1658631600,2022-07-24 03:00:00,SUSD/USDT,1.007089,1.007089,1.007089,1.007089,3.7306,3.7570462234
1658628000,2022-07-24 02:00:00,SUSD/USDT,1.005093,1.007089,1.00508,1.00508,11.2177,11.2822446132
1658624400,2022-07-24 01:00:00,SUSD/USDT,1.005073,1.007088,1.004973,1.007088,7.488,7.5333576065
1658620800,2022-07-24 00:00:00,SUSD/USDT,1.005063,1.007089,1.004964,1.005026,58.26,58.560201583
1658617200,2022-07-23 23:00:00,SUSD/USDT,1.007013,1.007089,1.007013,1.007089,0.9749,0.9817781353
1658613600,2022-07-23 22:00:00,SUSD/USDT,1.004967,1.005068,1.004967,1.005068,3.7205,3.7393443638
1658610000,2022-07-23 21:00:00,SUSD/USDT,1.00507,1.007089,1.004936,1.007089,15.3162,15.4077424055
1658606400,2022-07-23 20:00:00,SUSD/USDT,1.007089,1.007089,1.007089,1.007089,0.1482,0.1492505898
1658602800,2022-07-23 19:00:00,SUSD/USDT,1.00709,1.00709,1.004992,1.004992,6.1377,6.1748520156
1658599200,2022-07-23 18:00:00,SUSD/USDT,1.005112,1.00709,1.00509,1.00709,1322.2721,1329.224681259
1658595600,2022-07-23 17:00:00,SUSD/USDT,1.00708,1.00708,1.005112,1.005112,7.8716,7.9198989728
1658592000,2022-07-23 16:00:00,SUSD/USDT,1.005112,1.005112,1.005112,1.005112,2.5994,2.6126881328
1658588400,2022-07-23 15:00:00,SUSD/USDT,1.005112,1.005112,1.005112,1.005112,0.6155,0.618646436
1658584800,2022-07-23 14:00:00,SUSD/USDT,1.007089,1.007089,1.005112,1.007089,3.2286,3.2505593439
1658581200,2022-07-23 13:00:00,SUSD/USDT,1.00706,1.007089,1.00706,1.007089,1.1405,1.1485600355
1658577600,2022-07-23 12:00:00,SUSD/USDT,1.005112,1.005112,1.005112,1.005112,0.1553,0.1560938936
1658574000,2022-07-23 11:00:00,SUSD/USDT,1.00708,1.007089,1.005112,1.005112,24.2334,24.3808821486
1658570400,2022-07-23 10:00:00,SUSD/USDT,1.005112,1.005112,1.005112,1.005112,0,0
1658566800,2022-07-23 09:00:00,SUSD/USDT,1.007046,1.00708,1.005112,1.005112,7.9924,8.0411094338
1658563200,2022-07-23 08:00:00,SUSD/USDT,1.005112,1.005112,1.005112,1.005112,0,0
1658559600,2022-07-23 07:00:00,SUSD/USDT,1.007089,1.007089,1.005112,1.005112,9.822,9.8816102357
1658556000,2022-07-23 06:00:00,SUSD/USDT,1.007089,1.007089,1.007089,1.007089,0,0
1658552400,2022-07-23 05:00:00,SUSD/USDT,1.00702,1.007089,1.005112,1.007089,10.3157,10.3794762914
1658548800,2022-07-23 04:00:00,SUSD/USDT,1.005112,1.005112,1.005112,1.005112,5.7365,5.765824988
1658545200,2022-07-23 03:00:00,SUSD/USDT,1.005112,1.007089,1.005112,1.005112,5.2346,5.2691021957
1658541600,2022-07-23 02:00:00,SUSD/USDT,1.004929,1.004929,1.004929,1.004929,0,0
1658538000,2022-07-23 01:00:00,SUSD/USDT,1.007089,1.007089,1.004929,1.004929,8.164,8.2136299801
1658534400,2022-07-23 00:00:00,SUSD/USDT,1.007078,1.007078,1.007078,1.007078,0,0
1658530800,2022-07-22 23:00:00,SUSD/USDT,1.004889,1.007078,1.004889,1.007078,0.9748,0.9811878462
1658527200,2022-07-22 22:00:00,SUSD/USDT,1.007079,1.007079,1.00488,1.004881,8.9963,9.0492556809
1658523600,2022-07-22 21:00:00,SUSD/USDT,1.007079,1.00708,1.007079,1.007079,251.3273,253.1065126023
1658520000,2022-07-22 20:00:00,SUSD/USDT,1.004865,1.004871,1.004865,1.004871,9.644,9.690974118
1658516400,2022-07-22 19:00:00,SUSD/USDT,1.007089,1.007089,1.004863,1.004864,198.2615,199.2264761122
1658512800,2022-07-22 18:00:00,SUSD/USDT,1.005068,1.005068,1.005068,1.005068,0,0
1658509200,2022-07-22 17:00:00,SUSD/USDT,1.005068,1.005068,1.005068,1.005068,0.9556,0.9604429808
1658505600,2022-07-22 16:00:00,SUSD/USDT,1.007078,1.00708,1.004887,1.004887,129.6343,130.4133504042
1658502000,2022-07-22 15:00:00,SUSD/USDT,1.007078,1.007078,1.005014,1.005014,0.6352,0.638925248
1658498400,2022-07-22 14:00:00,SUSD/USDT,1.005068,1.007078,1.005063,1.007078,1005.2553,1012.3595315622
1658494800,2022-07-22 13:00:00,SUSD/USDT,1.006,1.00709,1.004852,1.006971,1194.3007,1202.4299646428
1658491200,2022-07-22 12:00:00,SUSD/USDT,1.006,1.006,1.004852,1.004852,1464.1499,1471.2595502888
1658487600,2022-07-22 11:00:00,SUSD/USDT,1.007089,1.00709,1.004852,1.006,9.4501,9.5071443069
1658484000,2022-07-22 10:00:00,SUSD/USDT,1.004528,1.00709,1.004255,1.004255,9.1923,9.2438066867
1658480400,2022-07-22 09:00:00,SUSD/USDT,1.007089,1.00709,1.004096,1.00709,11.7537,11.8340494546
1658476800,2022-07-22 08:00:00,SUSD/USDT,1.007089,1.007089,1.007089,1.007089,0,0
1658473200,2022-07-22 07:00:00,SUSD/USDT,1.004211,1.007089,1.004031,1.007089,565.9166,568.8014569864
1658469600,2022-07-22 06:00:00,SUSD/USDT,1.007088,1.007088,1.007088,1.007088,0.1687,0.1698957456
1658466000,2022-07-22 05:00:00,SUSD/USDT,1.007079,1.007088,1.004093,1.004093,10.188,10.2474173064
1658462400,2022-07-22 04:00:00,SUSD/USDT,1.004134,1.006899,1.004134,1.006899,4.705,4.725695273
1658458800,2022-07-22 03:00:00,SUSD/USDT,1.004141,1.004141,1.004072,1.004072,1.5576,1.5640378293
1658455200,2022-07-22 02:00:00,SUSD/USDT,1.004039,1.004039,1.004039,1.004039,0.5541,0.5563380099
1658451600,2022-07-22 01:00:00,SUSD/USDT,1.007088,1.007088,1.004067,1.004067,2.187,2.196347679
1658448000,2022-07-22 00:00:00,SUSD/USDT,1.007089,1.007089,1.007089,1.007089,0.3032,0.3053493848
1658444400,2022-07-21 23:00:00,SUSD/USDT,1.006969,1.007089,1.004066,1.004066,29.7159,29.8859284022
1658440800,2022-07-21 22:00:00,SUSD/USDT,1.004076,1.004076,1.004076,1.004076,1.6954,1.7023104504
1658437200,2022-07-21 21:00:00,SUSD/USDT,1.004303,1.004303,1.004303,1.004303,0.3992,0.4009177576
1658433600,2022-07-21 20:00:00,SUSD/USDT,1.007088,1.007088,1.007088,1.007088,5.5212,5.5603342656
1658430000,2022-07-21 19:00:00,SUSD/USDT,1.003042,1.007086,1.003042,1.007086,50.6703,50.915176707
1658426400,2022-07-21 18:00:00,SUSD/USDT,1.006483,1.007089,1.003318,1.003318,16.5341,16.6468339997
1658422800,2022-07-21 17:00:00,SUSD/USDT,1.004031,1.00709,1.003101,1.003101,54.7029,54.8920429183
1658419200,2022-07-21 16:00:00,SUSD/USDT,1.0035,1.00709,1.003084,1.00709,2355.426,2364.0297448532
1658415600,2022-07-21 15:00:00,SUSD/USDT,1.003,1.003,1.003,1.003,2.0815,2.0877445
1658412000,2022-07-21 14:00:00,SUSD/USDT,1.003,1.0035,1.003,1.003,25.5026,25.5816819
1658408400,2022-07-21 13:00:00,SUSD/USDT,1.003,1.0035,1.003,1.0035,9.6135,9.6447829
1658404800,2022-07-21 12:00:00,SUSD/USDT,1.0035,1.0035,1.003,1.003,1318.6063,1323.2212442
1658401200,2022-07-21 11:00:00,SUSD/USDT,1.002434,1.003447,1.002433,1.003,1044.7438,1047.2873541665
1658397600,2022-07-21 10:00:00,SUSD/USDT,1.002434,1.002434,1.002434,1.002434,0,0
1658394000,2022-07-21 09:00:00,SUSD/USDT,1.002434,1.002434,1.002434,1.002434,3.3972,3.4054687848
1658390400,2022-07-21 08:00:00,SUSD/USDT,1.0035,1.0035,1.002434,1.002434,2.4985,2.5064225442
1658386800,2022-07-21 07:00:00,SUSD/USDT,1.002423,1.00709,1.002422,1.002428,1280.6818,1289.3697037196
