https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AGLD,Volume USDT
1643760000,2022-02-02 00:00:00,AGLD/USDT,1.1705,1.8434,1.1705,1.3658,2242800.51682926,3428498.376718005899
1643673600,2022-02-01 00:00:00,AGLD/USDT,0.809,1.3844,0.8076,1.1745,769747.46874426,896519.9699636173
1643587200,2022-01-31 00:00:00,AGLD/USDT,0.8039,0.8275,0.7637,0.8129,24055.42009278,19282.763652105606
1643500800,2022-01-30 00:00:00,AGLD/USDT,0.8505,0.8667,0.7921,0.8057,27746.49184271,22832.670540454166
1643414400,2022-01-29 00:00:00,AGLD/USDT,0.8472,0.8674,0.8191,0.8454,19510.80110897,16506.172633540811
1643328000,2022-01-28 00:00:00,AGLD/USDT,0.8052,0.8514,0.785,0.8463,29228.06498441,24131.046132097351
1643241600,2022-01-27 00:00:00,AGLD/USDT,0.7881,0.8373,0.7603,0.8005,19626.96004685,15490.211407390586
1643155200,2022-01-26 00:00:00,AGLD/USDT,0.8099,0.8948,0.7726,0.7911,57637.1353214,48270.061245533012
1643068800,2022-01-25 00:00:00,AGLD/USDT,0.7929,0.834,0.7695,0.8166,22480.61010822,18022.973281822242
1642982400,2022-01-24 00:00:00,AGLD/USDT,0.8416,0.8416,0.7,0.7952,58546.02702448,45448.52917316523
1642896000,2022-01-23 00:00:00,AGLD/USDT,0.893,0.9368,0.8018,0.844,22882.79929329,19623.163163730931
1642809600,2022-01-22 00:00:00,AGLD/USDT,0.9675,0.9858,0.8062,0.8966,86811.27852913,78842.323417936699
1642723200,2022-01-21 00:00:00,AGLD/USDT,1.11,1.1244,0.9402,0.9636,100815.34938929,104096.257086907326
1642636800,2022-01-20 00:00:00,AGLD/USDT,1.1618,1.362,1.1078,1.1115,32423.85499425,39794.850624568614
1642550400,2022-01-19 00:00:00,AGLD/USDT,1.28,1.2869,1.1564,1.1649,21317.25782412,25708.823196648965
1642464000,2022-01-18 00:00:00,AGLD/USDT,1.3566,1.368,1.2645,1.28,81102.67238713,107111.35091112008
1642377600,2022-01-17 00:00:00,AGLD/USDT,1.3896,1.5956,1.3308,1.3529,58455.76040597,84031.556626859758
1642291200,2022-01-16 00:00:00,AGLD/USDT,1.389,1.4031,1.3461,1.3846,23120.62420863,32074.682811816423
1642204800,2022-01-15 00:00:00,AGLD/USDT,1.3823,1.4193,1.3671,1.3877,49402.03948346,69047.585391663383
1642118400,2022-01-14 00:00:00,AGLD/USDT,1.37,1.4091,1.3173,1.3876,36947.28817176,51056.919461856974
1642032000,2022-01-13 00:00:00,AGLD/USDT,1.44,1.5047,1.2845,1.3664,29043.114,40674.78239785
1641945600,2022-01-12 00:00:00,AGLD/USDT,1.3545,1.4705,1.3395,1.4347,26992.69508776,37914.178852767187
1641859200,2022-01-11 00:00:00,AGLD/USDT,1.3356,1.3888,1.326,1.3527,37429.69845349,51180.996051834245
1641772800,2022-01-10 00:00:00,AGLD/USDT,1.4538,1.4642,1.2918,1.3377,19520.91992945,26627.937463917488
1641686400,2022-01-09 00:00:00,AGLD/USDT,1.4447,1.5261,1.4378,1.4574,19335.99719626,28983.272951087898
1641600000,2022-01-08 00:00:00,AGLD/USDT,1.5511,1.5881,1.4061,1.4466,96002.20461329,146980.216980931463
1641513600,2022-01-07 00:00:00,AGLD/USDT,1.6485,1.6504,1.4605,1.5471,68299.7892058,106897.785564402105
1641427200,2022-01-06 00:00:00,AGLD/USDT,1.5625,1.6841,1.4678,1.6477,40182.7263005,62050.492970034755
1641340800,2022-01-05 00:00:00,AGLD/USDT,1.641,1.6944,1.4959,1.5655,15978.37480966,25281.216002723267
1641254400,2022-01-04 00:00:00,AGLD/USDT,1.7167,1.7401,1.6329,1.6329,9410.99284609,15960.693795005323
1641168000,2022-01-03 00:00:00,AGLD/USDT,1.831,1.8492,1.674,1.7189,19173.11094762,33589.650419884431
1641081600,2022-01-02 00:00:00,AGLD/USDT,1.702,1.9251,1.681,1.828,59395.06527429,106491.302030789447
1640995200,2022-01-01 00:00:00,AGLD/USDT,1.6248,1.7272,1.6248,1.7075,21993.09936105,36820.01724708421
1640908800,2021-12-31 00:00:00,AGLD/USDT,1.6913,1.7682,1.5922,1.6255,19238.06372166,32024.374211361938
1640822400,2021-12-30 00:00:00,AGLD/USDT,1.6784,1.7668,1.6511,1.6891,16632.44660784,28550.822174667207
1640736000,2021-12-29 00:00:00,AGLD/USDT,1.7811,1.8084,1.6519,1.6862,33837.67438707,59501.286886434985
1640649600,2021-12-28 00:00:00,AGLD/USDT,2.0106,2.0106,1.723,1.7716,59103.42722355,109355.906839786988
