https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDN,Volume USDT
1643241600,2022-01-27 00:00:00,USDN/USDT,0.974,0.9775,0.9717,0.9771,172860.25892399,168390.505665395594
1643155200,2022-01-26 00:00:00,USDN/USDT,0.9892,1.0366,0.9603,0.974,2277693.00371618,2244617.30775063286
1643068800,2022-01-25 00:00:00,USDN/USDT,0.976,1.0035,0.9664,0.9896,412779.53070145,406064.63895694356
1642982400,2022-01-24 00:00:00,USDN/USDT,0.9777,0.9779,0.9612,0.9762,186363.11446301,181101.221378359378
1642896000,2022-01-23 00:00:00,USDN/USDT,0.9781,0.9799,0.9753,0.9778,82028.89553815,80218.044097047468
1642809600,2022-01-22 00:00:00,USDN/USDT,0.9818,0.9903,0.9774,0.9782,267415.4885055,263001.358407468109
1642723200,2022-01-21 00:00:00,USDN/USDT,0.983,0.9853,0.9796,0.9817,159303.22307992,156519.235201950096
1642636800,2022-01-20 00:00:00,USDN/USDT,0.9888,0.989,0.983,0.9836,180864.97056178,178218.236221636539
1642550400,2022-01-19 00:00:00,USDN/USDT,0.9856,0.989,0.9826,0.989,151794.65300633,149641.100022125017
1642464000,2022-01-18 00:00:00,USDN/USDT,0.9869,0.9881,0.9816,0.9864,180255.66301379,177745.618078933448
1642377600,2022-01-17 00:00:00,USDN/USDT,0.9834,0.9877,0.9805,0.9873,207453.26867745,204303.560387885948
1642291200,2022-01-16 00:00:00,USDN/USDT,0.985,0.986,0.9817,0.9834,84413.87236235,83117.745259320929
1642204800,2022-01-15 00:00:00,USDN/USDT,0.9855,0.9863,0.9846,0.9852,54938.37133474,54139.948542892896
1642118400,2022-01-14 00:00:00,USDN/USDT,0.9858,0.9878,0.9846,0.9857,71603.32170852,70624.246495629814
1642032000,2022-01-13 00:00:00,USDN/USDT,0.9764,0.987,0.9764,0.9852,172960.93712889,170261.5467538307
1641945600,2022-01-12 00:00:00,USDN/USDT,0.9869,0.99,0.92,0.9764,490696.72559643,477842.627234976143
1641859200,2022-01-11 00:00:00,USDN/USDT,0.9866,0.9872,0.984,0.9871,128603.58392029,126780.278544452178
1641772800,2022-01-10 00:00:00,USDN/USDT,0.9875,0.9888,0.9846,0.9867,184557.04137809,182114.043696998685
1641686400,2022-01-09 00:00:00,USDN/USDT,0.987,0.9883,0.9848,0.9874,105814.89192073,104428.331855254471
1641600000,2022-01-08 00:00:00,USDN/USDT,0.9855,0.9892,0.9855,0.9874,103001.14954348,101742.838764414315
1641513600,2022-01-07 00:00:00,USDN/USDT,0.9876,0.9886,0.9843,0.9868,124730.16786983,122992.038144915964
1641427200,2022-01-06 00:00:00,USDN/USDT,0.9882,0.9892,0.9843,0.9876,88603.89453376,87457.078650985756
1641340800,2022-01-05 00:00:00,USDN/USDT,0.9912,0.9917,0.9882,0.9882,111503.33440967,110379.336087234675
1641254400,2022-01-04 00:00:00,USDN/USDT,0.9892,0.9917,0.9892,0.9912,146374.84911372,145034.563163324509
1641168000,2022-01-03 00:00:00,USDN/USDT,0.9911,0.9917,0.989,0.9905,116421.59057653,115314.402541592972
1641081600,2022-01-02 00:00:00,USDN/USDT,0.9918,0.992,0.9818,0.991,200613.73815106,198372.007370630757
1640995200,2022-01-01 00:00:00,USDN/USDT,0.9919,0.9922,0.99,0.9918,112519.60430882,111542.296497249625
1640908800,2021-12-31 00:00:00,USDN/USDT,0.9916,0.9922,0.99,0.9918,104386.27999305,103496.938635320073
1640822400,2021-12-30 00:00:00,USDN/USDT,0.9878,0.9919,0.9861,0.9914,146452.20402235,144868.437687186838
1640736000,2021-12-29 00:00:00,USDN/USDT,0.9915,0.992,0.9848,0.9878,146056.35151949,144467.08106062999
1640649600,2021-12-28 00:00:00,USDN/USDT,0.9926,0.9932,0.9857,0.9915,191244.58703402,189513.891617542215
