https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PYR,Volume USDT
1643932800,2022-02-04 00:00:00,PYR/USDT,12.1328,14.49,11.93,14.2866,1054942.08718316,14243041.696286895578
1643846400,2022-02-03 00:00:00,PYR/USDT,11.8808,12.6,11.1997,12.1327,1032774.88687013,12229000.895723950361
1643760000,2022-02-02 00:00:00,PYR/USDT,13.31,14.0679,11.75,11.8716,1482164.30455157,19055365.479080597164
1643673600,2022-02-01 00:00:00,PYR/USDT,11.5989,14.35,11.4026,13.3199,1973323.43090862,25315645.894111095632
1643587200,2022-01-31 00:00:00,PYR/USDT,9.8909,11.9279,9.2,11.5969,1005417.02945923,10821848.32968198132
1643500800,2022-01-30 00:00:00,PYR/USDT,10.5189,10.5476,9.5001,9.8856,461451.11661249,4654590.253417928283
1643414400,2022-01-29 00:00:00,PYR/USDT,10.514,11.1189,9.98,10.5061,571213.02780732,6007099.621750983024
1643328000,2022-01-28 00:00:00,PYR/USDT,10.4004,11.032,9.7892,10.5144,790414.10025901,8263332.77861637765
1643241600,2022-01-27 00:00:00,PYR/USDT,9.8947,11.278,9.2207,10.4031,880526.24872104,9014157.245108807284
1643155200,2022-01-26 00:00:00,PYR/USDT,9.6771,11.2634,9.15,9.8775,1080058.0669011,10751032.34021800456
1643068800,2022-01-25 00:00:00,PYR/USDT,8.0854,10.5,7.7101,9.6779,975422.39689684,8867343.116365303719
1642982400,2022-01-24 00:00:00,PYR/USDT,8.449,8.5679,6.6,8.1107,794151.48466703,5942515.534234948991
1642896000,2022-01-23 00:00:00,PYR/USDT,7.9455,8.9999,7.7911,8.4491,433950.03636519,3640390.706977234153
1642809600,2022-01-22 00:00:00,PYR/USDT,8.9274,9.4227,6.7122,7.919,867826.503952,6921540.108640159324
1642723200,2022-01-21 00:00:00,PYR/USDT,10.7508,11.2827,8.6,8.9432,902480.18080239,9100683.452877354985
1642636800,2022-01-20 00:00:00,PYR/USDT,11.349,12.7588,10.7,10.7508,718726.81909881,8397144.693441441583
1642550400,2022-01-19 00:00:00,PYR/USDT,13.1,13.1018,11.3382,11.3382,535387.61213154,6365082.916211453319
1642464000,2022-01-18 00:00:00,PYR/USDT,13.3072,13.5409,11.9043,13.1059,455379.40905735,5742914.146033207346
1642377600,2022-01-17 00:00:00,PYR/USDT,14.7373,14.7857,12.91,13.3111,475281.40852799,6480235.007769768762
1642291200,2022-01-16 00:00:00,PYR/USDT,16.0995,16.3315,14.6904,14.725,362906.57631426,5560978.19689689864
1642204800,2022-01-15 00:00:00,PYR/USDT,15.8365,16.52,15.3353,16.0995,274452.40672899,4389701.424687010418
1642118400,2022-01-14 00:00:00,PYR/USDT,15.08,16.37,14.3001,15.8494,532858.76706799,8195746.768681482511
1642032000,2022-01-13 00:00:00,PYR/USDT,14.8802,16.69,14.2962,15.08,848162.19454885,13193753.547966443407
1641945600,2022-01-12 00:00:00,PYR/USDT,13.915,15.0827,12.9998,14.869,749117.50792167,10311790.440706456527
1641859200,2022-01-11 00:00:00,PYR/USDT,13.9744,14.4789,12.9,13.915,810331.12356822,11150622.009986348053
1641772800,2022-01-10 00:00:00,PYR/USDT,12.8107,13.9849,11.2109,13.9181,696225.96862448,8939879.281242248003
1641686400,2022-01-09 00:00:00,PYR/USDT,11.0324,14.1004,10.5,12.8144,1048104.2386611,13281460.065226190932
1641600000,2022-01-08 00:00:00,PYR/USDT,11.5468,11.9452,10.25,11.06,389473.76359512,4309737.76065747172
1641513600,2022-01-07 00:00:00,PYR/USDT,13.293,13.5799,10.8,11.5469,839630.01552067,10159322.789133767926
1641427200,2022-01-06 00:00:00,PYR/USDT,12.2003,14.7136,11.467,13.2958,494036.12409095,6252823.584156712374
1641340800,2022-01-05 00:00:00,PYR/USDT,14.3556,14.7739,11.33,12.2002,918989.92822829,12085231.387991933903
1641254400,2022-01-04 00:00:00,PYR/USDT,14.8822,15.7,14.351,14.3595,214553.49553817,3186094.389434429777
1641168000,2022-01-03 00:00:00,PYR/USDT,16.0841,16.0841,14.6864,14.8821,156948.29076217,2410715.540181591849
1641081600,2022-01-02 00:00:00,PYR/USDT,15.5703,16.38,15.1189,16.0571,157314.40056434,2477544.170786625605
1640995200,2022-01-01 00:00:00,PYR/USDT,14.95,15.85,14.7921,15.55,146078.35228287,2227103.435706492359
1640908800,2021-12-31 00:00:00,PYR/USDT,15.1378,16.1553,14.4655,14.95,325467.08572015,4922608.338050437926
1640822400,2021-12-30 00:00:00,PYR/USDT,16.3881,16.5,14.9,15.1378,412008.03988881,6459497.395249203099
1640736000,2021-12-29 00:00:00,PYR/USDT,17.0003,17.98,16.3246,16.3682,237375.51068614,4044363.600548908326
