https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ALICE,Volume BTC
1644796800,2022-02-14 00:00:00,ALICE/BTC,0.0001745,0.0001766,0.0001695,0.000174,4187.39,0.72210417602
1644710400,2022-02-13 00:00:00,ALICE/BTC,0.0001846,0.0001905,0.0001735,0.0001737,4735.63556999,0.85542137213491
1644624000,2022-02-12 00:00:00,ALICE/BTC,0.0001806,0.000188,0.000176,0.0001845,4261.92643,0.77215672039882
1644537600,2022-02-11 00:00:00,ALICE/BTC,0.0001925,0.000198,0.0001777,0.0001815,4526.90065346,0.838238793953062
1644451200,2022-02-10 00:00:00,ALICE/BTC,0.0002015,0.000209,0.000191,0.000192,7779.55099271,1.524298512887975
1644364800,2022-02-09 00:00:00,ALICE/BTC,0.000209,0.0002112,0.0002,0.0002016,3873.50345104,0.796171019562772
1644278400,2022-02-08 00:00:00,ALICE/BTC,0.0002184,0.0002196,0.0002004,0.0002086,2832.30345998,0.582693698105652
1644192000,2022-02-07 00:00:00,ALICE/BTC,0.0002117,0.000228,0.0002091,0.0002188,4522.83582936,0.998448506521578
1644105600,2022-02-06 00:00:00,ALICE/BTC,0.0002,0.0002203,0.0001954,0.0002121,7952.33243124,1.66223070024734
1644019200,2022-02-05 00:00:00,ALICE/BTC,0.000176,0.0002031,0.0001755,0.0001989,7236.37786249,1.375695571497153
1643932800,2022-02-04 00:00:00,ALICE/BTC,0.0001813,0.000183,0.0001749,0.0001762,2198.39704355,0.39090807855955
1643846400,2022-02-03 00:00:00,ALICE/BTC,0.0001856,0.0001863,0.0001779,0.0001813,3072.05038868,0.55831403849844
1643760000,2022-02-02 00:00:00,ALICE/BTC,0.0001911,0.0001975,0.0001828,0.000186,11700.42581051,2.184222425109095
1643673600,2022-02-01 00:00:00,ALICE/BTC,0.0001795,0.000194,0.0001795,0.0001901,2407.26679209,0.454488829407653
1643587200,2022-01-31 00:00:00,ALICE/BTC,0.0001776,0.0001815,0.0001738,0.0001798,1141.10434892,0.202082504069844
1643500800,2022-01-30 00:00:00,ALICE/BTC,0.000181,0.0001894,0.0001773,0.000178,1319.38986413,0.239456591277869
1643414400,2022-01-29 00:00:00,ALICE/BTC,0.0001806,0.0001844,0.0001795,0.000181,790.68827355,0.143898406478745
1643328000,2022-01-28 00:00:00,ALICE/BTC,0.0001782,0.0001824,0.000176,0.0001805,2595.6063,0.46747033956
1643241600,2022-01-27 00:00:00,ALICE/BTC,0.0001818,0.0001877,0.0001767,0.0001784,1312.1268302,0.23980852444828
1643155200,2022-01-26 00:00:00,ALICE/BTC,0.0001771,0.0001936,0.0001766,0.0001822,5886.86002919,1.093350740929187
1643068800,2022-01-25 00:00:00,ALICE/BTC,0.0001776,0.000182,0.0001742,0.0001771,1439.54097039,0.25492765568903
1642982400,2022-01-24 00:00:00,ALICE/BTC,0.0001887,0.00019,0.0001726,0.0001778,4742.77604517,0.862157152392728
1642896000,2022-01-23 00:00:00,ALICE/BTC,0.0001963,0.0002029,0.0001848,0.0001888,6592.85753126,1.26750917429887
1642809600,2022-01-22 00:00:00,ALICE/BTC,0.0002177,0.0002225,0.0001841,0.0001965,24969.96290643,4.962054895935597
1642723200,2022-01-21 00:00:00,ALICE/BTC,0.0002351,0.000243,0.0002143,0.0002178,9482.67011355,2.140397460074802
1642636800,2022-01-20 00:00:00,ALICE/BTC,0.0002422,0.0002477,0.0002343,0.000235,2443.36650573,0.586369822546229
1642550400,2022-01-19 00:00:00,ALICE/BTC,0.0002434,0.0002501,0.0002363,0.0002422,2217.74388962,0.53990494049824
1642464000,2022-01-18 00:00:00,ALICE/BTC,0.0002491,0.0002511,0.0002401,0.0002434,2288.61264449,0.557349938359968
1642377600,2022-01-17 00:00:00,ALICE/BTC,0.0002624,0.0002632,0.0002463,0.0002493,2568.0502998,0.652740634827824
1642291200,2022-01-16 00:00:00,ALICE/BTC,0.0002583,0.0002649,0.0002554,0.0002624,1580.15899762,0.411902947242937
1642204800,2022-01-15 00:00:00,ALICE/BTC,0.0002514,0.0002671,0.00025,0.0002575,3476.6173,0.9064223498
1642118400,2022-01-14 00:00:00,ALICE/BTC,0.0002495,0.0002559,0.0002466,0.0002513,4613.77347902,1.151631384889334
1642032000,2022-01-13 00:00:00,ALICE/BTC,0.0002622,0.0002636,0.0002494,0.0002497,6387.29097466,1.653868131078386
1641945600,2022-01-12 00:00:00,ALICE/BTC,0.0002542,0.0002643,0.0002539,0.0002619,3939.54309454,1.026581471777158
1641859200,2022-01-11 00:00:00,ALICE/BTC,0.000244,0.0002554,0.0002424,0.0002541,1654.83537018,0.413929883717791
1641772800,2022-01-10 00:00:00,ALICE/BTC,0.0002626,0.0002669,0.0002422,0.000244,2168.6920227,0.548706578817905
1641686400,2022-01-09 00:00:00,ALICE/BTC,0.0002597,0.000266,0.0002588,0.0002628,1813.01656792,0.4780265788488
1641600000,2022-01-08 00:00:00,ALICE/BTC,0.0002721,0.0002786,0.0002556,0.00026,4653.0040384,1.247228217793645
1641513600,2022-01-07 00:00:00,ALICE/BTC,0.0002825,0.0002834,0.0002692,0.0002722,5294.96705425,1.464030434187933
1641427200,2022-01-06 00:00:00,ALICE/BTC,0.0002811,0.0002858,0.000272,0.0002828,3874.19468905,1.07453183798262
1641340800,2022-01-05 00:00:00,ALICE/BTC,0.0002974,0.0003094,0.0002678,0.0002818,15490.30477526,4.532237991303657
1641254400,2022-01-04 00:00:00,ALICE/BTC,0.0002717,0.0003027,0.0002662,0.0002976,7554.29485873,2.190771654019716
1641168000,2022-01-03 00:00:00,ALICE/BTC,0.0002754,0.0002767,0.0002688,0.0002716,1676.05259014,0.455811376115645
1641081600,2022-01-02 00:00:00,ALICE/BTC,0.0002802,0.0002843,0.0002745,0.000276,2710.18222677,0.75522270569166
1640995200,2022-01-01 00:00:00,ALICE/BTC,0.0002706,0.000286,0.0002704,0.0002795,2508.50980497,0.699284225178094
1640908800,2021-12-31 00:00:00,ALICE/BTC,0.0002644,0.0002759,0.0002611,0.0002707,2471.48855974,0.662857488136086
1640822400,2021-12-30 00:00:00,ALICE/BTC,0.000267,0.0002708,0.0002598,0.0002643,1839.52157248,0.486092687383707
1640736000,2021-12-29 00:00:00,ALICE/BTC,0.0002697,0.0002754,0.0002627,0.0002668,5762.65166276,1.542324857793263
1640649600,2021-12-28 00:00:00,ALICE/BTC,0.000285,0.0002864,0.000268,0.0002686,5907.90277962,1.637871878374703
