https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume HAI
1660888800000,2022-08-19 06:00:00,HAI/BTC,8.5e-07,8.5e-07,8.4e-07,8.5e-07,0.03765764774065,44303.114989
1660885200000,2022-08-19 05:00:00,HAI/BTC,8.8e-07,8.8e-07,8.2e-07,8.5e-07,0.0281928,33168.0
1660881600000,2022-08-19 04:00:00,HAI/BTC,8.7e-07,8.8e-07,8.7e-07,8.7e-07,0.03618939,41597.0
1660878000000,2022-08-19 03:00:00,HAI/BTC,8.7e-07,8.8e-07,8.7e-07,8.8e-07,0.037222240000000004,42298.0
1660874400000,2022-08-19 02:00:00,HAI/BTC,8.7e-07,8.8e-07,8.7e-07,8.7e-07,0.02803488,32224.0
1660870800000,2022-08-19 01:00:00,HAI/BTC,8.7e-07,8.8e-07,8.7e-07,8.7e-07,0.02299932,26436.0
1660867200000,2022-08-19 00:00:00,HAI/BTC,8.7e-07,9e-07,8.7e-07,8.7e-07,0.033985680000000004,39064.0
1660863600000,2022-08-18 23:00:00,HAI/BTC,8.8e-07,8.9e-07,8.7e-07,8.7e-07,0.02637144,30312.0
1660860000000,2022-08-18 22:00:00,HAI/BTC,8.8e-07,8.8e-07,8.7e-07,8.8e-07,0.03631144,41263.0
1660856400000,2022-08-18 21:00:00,HAI/BTC,8.8e-07,8.8e-07,8.7e-07,8.7e-07,0.04096047,47081.0
1660852800000,2022-08-18 20:00:00,HAI/BTC,8.9e-07,9e-07,8.7e-07,8.8e-07,0.028681581816641603,32592.70660982
1660849200000,2022-08-18 19:00:00,HAI/BTC,8.9e-07,9e-07,8.8e-07,8.9e-07,0.0301354,33860.0
1660845600000,2022-08-18 18:00:00,HAI/BTC,8.5e-07,9e-07,8.5e-07,8.9e-07,0.0346206291876588,38899.58335692
1660842000000,2022-08-18 17:00:00,HAI/BTC,8.6e-07,8.7e-07,8.4e-07,8.6e-07,0.03098408,36028.0
1660838400000,2022-08-18 16:00:00,HAI/BTC,8.4e-07,8.7e-07,8.4e-07,8.5e-07,0.0293437,34522.0
1660834800000,2022-08-18 15:00:00,HAI/BTC,8.6e-07,8.8e-07,8.4e-07,8.6e-07,0.023693000000000002,27550.0
1660831200000,2022-08-18 14:00:00,HAI/BTC,8.7e-07,8.7e-07,8.5e-07,8.6e-07,0.03357612,39042.0
1660827600000,2022-08-18 13:00:00,HAI/BTC,8.6e-07,8.7e-07,8.4e-07,8.5e-07,0.0306272,36032.0
1660824000000,2022-08-18 12:00:00,HAI/BTC,8.5e-07,8.7e-07,8.4e-07,8.6e-07,0.03214766,37381.0
1660820400000,2022-08-18 11:00:00,HAI/BTC,8.8e-07,8.8e-07,8.3e-07,8.5e-07,0.0331432104115905,38992.01224893
1660816800000,2022-08-18 10:00:00,HAI/BTC,8.9e-07,8.9e-07,8.8e-07,8.8e-07,0.03056768,34736.0
1660813200000,2022-08-18 09:00:00,HAI/BTC,8.9e-07,8.9e-07,8.8e-07,8.9e-07,0.03784547,42523.0
1660809600000,2022-08-18 08:00:00,HAI/BTC,8.8e-07,8.9e-07,8.8e-07,8.8e-07,0.03578872,40669.0
1660806000000,2022-08-18 07:00:00,HAI/BTC,8.9e-07,8.9e-07,8.8e-07,8.9e-07,0.03373545,37905.0
1660802400000,2022-08-18 06:00:00,HAI/BTC,8.8e-07,8.9e-07,8.8e-07,8.9e-07,0.0383234,43060.0
1660798800000,2022-08-18 05:00:00,HAI/BTC,8.8e-07,8.9e-07,8.8e-07,8.8e-07,0.03446784,39168.0
1660795200000,2022-08-18 04:00:00,HAI/BTC,8.8e-07,8.9e-07,8.8e-07,8.8e-07,0.02501224,28423.0
1660791600000,2022-08-18 03:00:00,HAI/BTC,8.9e-07,8.9e-07,8.8e-07,8.8e-07,0.02968944,33738.0
1660788000000,2022-08-18 02:00:00,HAI/BTC,8.9e-07,8.9e-07,8.8e-07,8.9e-07,0.0288983,32470.0
1660784400000,2022-08-18 01:00:00,HAI/BTC,8.9e-07,8.9e-07,8.8e-07,8.8e-07,0.034673760000000005,39402.0
1660780800000,2022-08-18 00:00:00,HAI/BTC,8.6e-07,8.9e-07,8.6e-07,8.8e-07,0.029533680000000003,33561.0
1660777200000,2022-08-17 23:00:00,HAI/BTC,8.7e-07,8.9e-07,8.7e-07,8.7e-07,0.021831780000000002,25094.0
1660773600000,2022-08-17 22:00:00,HAI/BTC,8.8e-07,9.1e-07,8.6e-07,8.8e-07,0.034956890390796004,39723.73908045
1660770000000,2022-08-17 21:00:00,HAI/BTC,8.8e-07,8.9e-07,8.7e-07,8.8e-07,0.03450656,39212.0
1660766400000,2022-08-17 20:00:00,HAI/BTC,8.8e-07,8.9e-07,8.7e-07,8.8e-07,0.02326456,26437.0
1660762800000,2022-08-17 19:00:00,HAI/BTC,8.7e-07,8.9e-07,8.7e-07,8.8e-07,0.029927040000000002,34008.0
1660759200000,2022-08-17 18:00:00,HAI/BTC,8.8e-07,8.9e-07,8.7e-07,8.7e-07,0.02851425,32775.0
1660755600000,2022-08-17 17:00:00,HAI/BTC,8.8e-07,8.9e-07,8.7e-07,8.9e-07,0.02877192,32328.0
1660752000000,2022-08-17 16:00:00,HAI/BTC,8.8e-07,8.8e-07,8.7e-07,8.8e-07,0.02874784,32668.0
1660748400000,2022-08-17 15:00:00,HAI/BTC,8.8e-07,8.8e-07,8.7e-07,8.8e-07,0.03866896,43942.0
1660744800000,2022-08-17 14:00:00,HAI/BTC,8.7e-07,8.8e-07,8.7e-07,8.7e-07,0.02519607,28961.0
1660741200000,2022-08-17 13:00:00,HAI/BTC,8.8e-07,8.8e-07,8.7e-07,8.7e-07,0.030461310000000002,35013.0
1660737600000,2022-08-17 12:00:00,HAI/BTC,8.9e-07,8.9e-07,8.7e-07,8.7e-07,0.010728243498837602,12331.31436648
1660726800000,2022-08-17 09:00:00,HAI/BTC,8.7e-07,8.9e-07,8.6e-07,8.9e-07,0.026877720213832796,30199.68563352
1660723200000,2022-08-17 08:00:00,HAI/BTC,8.8e-07,8.8e-07,8.6e-07,8.6e-07,0.02889256,33596.0
1660719600000,2022-08-17 07:00:00,HAI/BTC,8.7e-07,8.8e-07,8.5e-07,8.8e-07,0.028146666664160002,31984.848482
1660716000000,2022-08-17 06:00:00,HAI/BTC,8.7e-07,8.8e-07,8.7e-07,8.8e-07,0.03039344,34538.0
1660712400000,2022-08-17 05:00:00,HAI/BTC,8.9e-07,8.9e-07,8.7e-07,8.7e-07,0.0121383712816776,13952.15089848
1660698000000,2022-08-17 01:00:00,HAI/BTC,8.9e-07,8.9e-07,8.9e-07,8.9e-07,0.0006491657003459,729.39966331
1660694400000,2022-08-17 00:00:00,HAI/BTC,8.7e-07,8.8e-07,8.6e-07,8.8e-07,0.03048408,34641.0
1660690800000,2022-08-16 23:00:00,HAI/BTC,8.7e-07,8.8e-07,8.6e-07,8.7e-07,0.03436065,39495.0
1660687200000,2022-08-16 22:00:00,HAI/BTC,8.7e-07,8.7e-07,8.6e-07,8.6e-07,0.026864680000000002,31238.0
1660683600000,2022-08-16 21:00:00,HAI/BTC,8.5e-07,8.8e-07,8.5e-07,8.6e-07,0.0145900183070782,16965.13756637
1660672800000,2022-08-16 18:00:00,HAI/BTC,8.2e-07,8.4e-07,8.2e-07,8.4e-07,0.0225719757334848,26871.39968272
1660669200000,2022-08-16 17:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.0360144,43920.0
1660665600000,2022-08-16 16:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.02944538,35909.0
1660662000000,2022-08-16 15:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.0376749,45945.0
1660658400000,2022-08-16 14:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.04042846,49303.0
1660654800000,2022-08-16 13:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.03461384,42212.0
1660651200000,2022-08-16 12:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.026027619999999998,31741.0
1660647600000,2022-08-16 11:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.0330501,40305.0
1660644000000,2022-08-16 10:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.0256291,31255.0
1660640400000,2022-08-16 09:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.02920758,35619.0
1660636800000,2022-08-16 08:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.02251638,27459.0
1660633200000,2022-08-16 07:00:00,HAI/BTC,8.2e-07,8.2e-07,8.1e-07,8.1e-07,0.02646351,32671.0
1660629600000,2022-08-16 06:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.03633666,44313.0
1660626000000,2022-08-16 05:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.03265978,39829.0
1660622400000,2022-08-16 04:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.02711166,33063.0
1660618800000,2022-08-16 03:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.0301965,36825.0
1660615200000,2022-08-16 02:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.0345466,42130.0
1660611600000,2022-08-16 01:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.02886482,35201.0
1660608000000,2022-08-16 00:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.02800792,34156.0
1660604400000,2022-08-15 23:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.03072376,37468.0
1660600800000,2022-08-15 22:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.02466068,30074.0
1660597200000,2022-08-15 21:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.02959954,36097.0
1660593600000,2022-08-15 20:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.02691158,32819.0
1660590000000,2022-08-15 19:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.03546828,43254.0
1660586400000,2022-08-15 18:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.025206799999999998,30740.0
1660582800000,2022-08-15 17:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.02015068,24574.0
1660579200000,2022-08-15 16:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.03593076,43818.0
1660575600000,2022-08-15 15:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.0291018,35490.0
1660572000000,2022-08-15 14:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.03860724,47082.0
1660568400000,2022-08-15 13:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.03121248,38064.0
1660564800000,2022-08-15 12:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.022986239999999998,28032.0
1660561200000,2022-08-15 11:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.03314686,40423.0
1660557600000,2022-08-15 10:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.0312338,38090.0
1660554000000,2022-08-15 09:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.02866802,34961.0
1660550400000,2022-08-15 08:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.03317966,40463.0
1660546800000,2022-08-15 07:00:00,HAI/BTC,8.2e-07,8.2e-07,8e-07,8.2e-07,0.02426872,29596.0
1660543200000,2022-08-15 06:00:00,HAI/BTC,8.2e-07,8.2e-07,8e-07,8.2e-07,0.037033659999999996,45163.0
1660539600000,2022-08-15 05:00:00,HAI/BTC,8.1e-07,8.3e-07,8e-07,8.1e-07,0.0289032007228902,35682.96385542
1660536000000,2022-08-15 04:00:00,HAI/BTC,8.1e-07,8.2e-07,8e-07,8.1e-07,0.030985739999999998,38254.0
1660532400000,2022-08-15 03:00:00,HAI/BTC,8.1e-07,8.2e-07,8e-07,8.2e-07,0.02407438,29359.0
1660528800000,2022-08-15 02:00:00,HAI/BTC,8.1e-07,8.2e-07,8e-07,8.2e-07,0.01587684,19362.0
1660525200000,2022-08-15 01:00:00,HAI/BTC,8.1e-07,8.2e-07,8e-07,8.1e-07,0.02884329,35609.0
1660521600000,2022-08-15 00:00:00,HAI/BTC,8.2e-07,8.2e-07,8e-07,8e-07,0.0381008,47626.0
1660518000000,2022-08-14 23:00:00,HAI/BTC,8.2e-07,8.2e-07,8e-07,8.2e-07,0.024696759999999998,30118.0
1660514400000,2022-08-14 22:00:00,HAI/BTC,8.2e-07,8.2e-07,8.1e-07,8.1e-07,0.02920698,36058.0
1660510800000,2022-08-14 21:00:00,HAI/BTC,8.2e-07,8.2e-07,8e-07,8.2e-07,0.03206282,39101.0
1660507200000,2022-08-14 20:00:00,HAI/BTC,8.3e-07,8.3e-07,7.9e-07,8.2e-07,0.0254480559100572,31034.21452446
1660500000000,2022-08-14 18:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.01782228,21217.0
1660496400000,2022-08-14 17:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.03334968,39702.0
1660492800000,2022-08-14 16:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.03915408,46612.0
1660489200000,2022-08-14 15:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.0373002,44405.0
1660485600000,2022-08-14 14:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.03246096,38644.0
1660482000000,2022-08-14 13:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.03361932,40023.0
1660478400000,2022-08-14 12:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.03254412,38743.0
1660474800000,2022-08-14 11:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.03530604,42031.0
1660471200000,2022-08-14 10:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.02880696,34294.0
1660467600000,2022-08-14 09:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.036015,42875.0
1660464000000,2022-08-14 08:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.03765468,44827.0
1660460400000,2022-08-14 07:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.031283280000000004,37242.0
1660456800000,2022-08-14 06:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.023286480000000002,27722.0
1660453200000,2022-08-14 05:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.03347484,39851.0
1660449600000,2022-08-14 04:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.04066104,48406.0
1660446000000,2022-08-14 03:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.0306054,36435.0
1660442400000,2022-08-14 02:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.02361072,28108.0
1660438800000,2022-08-14 01:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.03506076,41739.0
1660435200000,2022-08-14 00:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.02643396,31469.0
1660431600000,2022-08-13 23:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.02764188,32907.0
1660428000000,2022-08-13 22:00:00,HAI/BTC,8.4e-07,8.4e-07,8.3e-07,8.4e-07,0.03155796,37569.0
1660424400000,2022-08-13 21:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.04022508,47887.0
1660420800000,2022-08-13 20:00:00,HAI/BTC,8.4e-07,8.5e-07,8.4e-07,8.4e-07,0.03194604,38031.0
1660417200000,2022-08-13 19:00:00,HAI/BTC,8.5e-07,8.7e-07,8.5e-07,8.5e-07,0.0240975,28350.0
1660413600000,2022-08-13 18:00:00,HAI/BTC,8.6e-07,8.7e-07,8.4e-07,8.6e-07,0.03266452,37982.0
1660410000000,2022-08-13 17:00:00,HAI/BTC,8.5e-07,8.7e-07,8.5e-07,8.6e-07,0.02534678,29473.0
1660406400000,2022-08-13 16:00:00,HAI/BTC,8.6e-07,8.7e-07,8.5e-07,8.6e-07,0.03152072,36652.0
1660402800000,2022-08-13 15:00:00,HAI/BTC,8.6e-07,8.6e-07,8.5e-07,8.6e-07,0.018372180000000002,21363.0
1660399200000,2022-08-13 14:00:00,HAI/BTC,8.6e-07,8.7e-07,8.5e-07,8.6e-07,0.02132198,24793.0
1660395600000,2022-08-13 13:00:00,HAI/BTC,8.7e-07,8.8e-07,8.6e-07,8.7e-07,0.03034125,34875.0
1660392000000,2022-08-13 12:00:00,HAI/BTC,8.7e-07,8.8e-07,8.5e-07,8.8e-07,0.036278000000000005,41225.0
1660388400000,2022-08-13 11:00:00,HAI/BTC,8.7e-07,8.8e-07,8.4e-07,8.7e-07,0.03297648,37904.0
1660384800000,2022-08-13 10:00:00,HAI/BTC,8.6e-07,8.7e-07,8.5e-07,8.6e-07,0.0359437,41795.0
1660381200000,2022-08-13 09:00:00,HAI/BTC,8.5e-07,8.7e-07,8.5e-07,8.6e-07,0.03137796,36486.0
1660377600000,2022-08-13 08:00:00,HAI/BTC,8.8e-07,8.9e-07,8.5e-07,8.7e-07,0.0347987127801465,39998.52043695
1660374000000,2022-08-13 07:00:00,HAI/BTC,8.7e-07,8.7e-07,8.5e-07,8.6e-07,0.03766628,43798.0
1660370400000,2022-08-13 06:00:00,HAI/BTC,8.7e-07,8.7e-07,8.5e-07,8.7e-07,0.03599451,41373.0
1660366800000,2022-08-13 05:00:00,HAI/BTC,8.7e-07,8.7e-07,8.5e-07,8.7e-07,0.03937272,45256.0
1660363200000,2022-08-13 04:00:00,HAI/BTC,8.7e-07,8.7e-07,8.4e-07,8.6e-07,0.03385648,39368.0
1660359600000,2022-08-13 03:00:00,HAI/BTC,8.5e-07,8.8e-07,8.5e-07,8.6e-07,0.03207198,37293.0
1660356000000,2022-08-13 02:00:00,HAI/BTC,8.7e-07,8.7e-07,8.5e-07,8.7e-07,0.03436239,39497.0
1660352400000,2022-08-13 01:00:00,HAI/BTC,8.5e-07,8.8e-07,8.4e-07,8.6e-07,0.026802760000000002,31166.0
1660348800000,2022-08-13 00:00:00,HAI/BTC,8.5e-07,8.5e-07,8.4e-07,8.4e-07,0.028287,33675.0
1660345200000,2022-08-12 23:00:00,HAI/BTC,8.4e-07,8.5e-07,8.4e-07,8.4e-07,0.03292212,39193
1660341600000,2022-08-12 22:00:00,HAI/BTC,8.5e-07,8.5e-07,8.4e-07,8.4e-07,0.03567396,42469
1660338000000,2022-08-12 21:00:00,HAI/BTC,8.5e-07,8.5e-07,8.4e-07,8.5e-07,0.0274669,32314
1660334400000,2022-08-12 20:00:00,HAI/BTC,8.5e-07,8.5e-07,8.4e-07,8.5e-07,0.025908,30480
1660330800000,2022-08-12 19:00:00,HAI/BTC,8.4e-07,8.5e-07,8.4e-07,8.5e-07,0.0280092,32952
1660327200000,2022-08-12 18:00:00,HAI/BTC,8.4e-07,8.5e-07,8.4e-07,8.5e-07,0.0301189,35434
1660323600000,2022-08-12 17:00:00,HAI/BTC,8.5e-07,8.5e-07,8.4e-07,8.5e-07,0.03463835,40751
1660320000000,2022-08-12 16:00:00,HAI/BTC,8.5e-07,8.5e-07,8.4e-07,8.5e-07,0.0298027,35062
1660316400000,2022-08-12 15:00:00,HAI/BTC,8.5e-07,8.5e-07,8.4e-07,8.4e-07,0.02566116,30549
1660312800000,2022-08-12 14:00:00,HAI/BTC,8.5e-07,8.5e-07,8.4e-07,8.5e-07,0.02796925,32905
1660309200000,2022-08-12 13:00:00,HAI/BTC,8.5e-07,8.5e-07,8.4e-07,8.4e-07,0.03325308,39587
1660305600000,2022-08-12 12:00:00,HAI/BTC,8.5e-07,8.5e-07,8.4e-07,8.5e-07,0.0319481,37586
1660302000000,2022-08-12 11:00:00,HAI/BTC,8.4e-07,8.5e-07,8.4e-07,8.5e-07,0.02714135,31931
1660298400000,2022-08-12 10:00:00,HAI/BTC,8.4e-07,8.5e-07,8.4e-07,8.4e-07,0.032418960000000004,38594
1660294800000,2022-08-12 09:00:00,HAI/BTC,8.5e-07,8.5e-07,8.4e-07,8.4e-07,0.03036684,36151
1660291200000,2022-08-12 08:00:00,HAI/BTC,8.5e-07,8.5e-07,8.4e-07,8.4e-07,0.02165604,25781
1660287600000,2022-08-12 07:00:00,HAI/BTC,8.4e-07,8.5e-07,8.4e-07,8.5e-07,0.0302311,35566
1660284000000,2022-08-12 06:00:00,HAI/BTC,8.5e-07,8.5e-07,8.4e-07,8.4e-07,0.02521764,30021
1660280400000,2022-08-12 05:00:00,HAI/BTC,8.4e-07,8.5e-07,8.4e-07,8.4e-07,0.02959572,35233
1660276800000,2022-08-12 04:00:00,HAI/BTC,8.5e-07,8.6e-07,8.4e-07,8.4e-07,0.03497256,41634
1660273200000,2022-08-12 03:00:00,HAI/BTC,8.4e-07,8.6e-07,8.4e-07,8.6e-07,0.02436552,28332
1660269600000,2022-08-12 02:00:00,HAI/BTC,8.5e-07,8.6e-07,8.4e-07,8.4e-07,0.02290176,27264
1660266000000,2022-08-12 01:00:00,HAI/BTC,8.5e-07,8.6e-07,8.4e-07,8.5e-07,0.0262463,30878
1660262400000,2022-08-12 00:00:00,HAI/BTC,8.5e-07,8.6e-07,8.4e-07,8.4e-07,0.03006612,35793
1660258800000,2022-08-11 23:00:00,HAI/BTC,8.4e-07,8.6e-07,8.4e-07,8.6e-07,0.03262582,37937.0
1660255200000,2022-08-11 22:00:00,HAI/BTC,8.5e-07,8.7e-07,8.4e-07,8.5e-07,0.0289059597701125,34007.01149425
1660251600000,2022-08-11 21:00:00,HAI/BTC,8.5e-07,8.6e-07,8.4e-07,8.5e-07,0.0367098,43188.0
1660248000000,2022-08-11 20:00:00,HAI/BTC,8.5e-07,8.7e-07,8.3e-07,8.6e-07,0.0409150076411526,47575.59028041
1660244400000,2022-08-11 19:00:00,HAI/BTC,8.4e-07,8.5e-07,8.4e-07,8.5e-07,0.02491945,29317.0
1660240800000,2022-08-11 18:00:00,HAI/BTC,8.5e-07,8.5e-07,8.4e-07,8.4e-07,0.0332346,39565.0
1660237200000,2022-08-11 17:00:00,HAI/BTC,8.5e-07,8.5e-07,8.3e-07,8.4e-07,0.037134665399999996,44207.935
1660233600000,2022-08-11 16:00:00,HAI/BTC,8.5e-07,8.5e-07,8.3e-07,8.4e-07,0.02153256,25634.0
1660222800000,2022-08-11 13:00:00,HAI/BTC,8.4e-07,8.5e-07,8.4e-07,8.5e-07,0.0266067,31302.0
1660219200000,2022-08-11 12:00:00,HAI/BTC,8.4e-07,8.5e-07,8.4e-07,8.4e-07,0.02367708,28187.0
1660215600000,2022-08-11 11:00:00,HAI/BTC,8.4e-07,8.5e-07,8.4e-07,8.5e-07,0.0298163,35078.0
1660212000000,2022-08-11 10:00:00,HAI/BTC,8.5e-07,8.5e-07,8.4e-07,8.5e-07,0.0355759,41854.0
1660208400000,2022-08-11 09:00:00,HAI/BTC,8.4e-07,8.5e-07,8.4e-07,8.4e-07,0.02888676,34389.0
1660204800000,2022-08-11 08:00:00,HAI/BTC,8.4e-07,8.6e-07,8.4e-07,8.5e-07,0.0224810767441815,26448.32558139
1660201200000,2022-08-11 07:00:00,HAI/BTC,8.5e-07,8.5e-07,8.3e-07,8.4e-07,0.03261888,38832.0
1660197600000,2022-08-11 06:00:00,HAI/BTC,8.5e-07,8.5e-07,8.3e-07,8.5e-07,0.03743485,44041.0
1660194000000,2022-08-11 05:00:00,HAI/BTC,8.3e-07,8.5e-07,8.3e-07,8.5e-07,0.0367931,43286.0
1660190400000,2022-08-11 04:00:00,HAI/BTC,8.4e-07,8.5e-07,8.3e-07,8.4e-07,0.03213168,38252.0
1660186800000,2022-08-11 03:00:00,HAI/BTC,8.3e-07,8.5e-07,8.3e-07,8.3e-07,0.02636163,31761.0
1660183200000,2022-08-11 02:00:00,HAI/BTC,8.3e-07,8.5e-07,8.3e-07,8.3e-07,0.0334407,40290.0
1660179600000,2022-08-11 01:00:00,HAI/BTC,8.5e-07,8.5e-07,8.4e-07,8.4e-07,0.03711624,44186.0
1660176000000,2022-08-11 00:00:00,HAI/BTC,8.4e-07,8.5e-07,8.3e-07,8.4e-07,0.03060204,36431.0
1660172400000,2022-08-10 23:00:00,HAI/BTC,8.4e-07,8.5e-07,8.3e-07,8.4e-07,0.03166044,37691.0
1660168800000,2022-08-10 22:00:00,HAI/BTC,8.4e-07,8.5e-07,8.3e-07,8.3e-07,0.02884499,34753.0
1660165200000,2022-08-10 21:00:00,HAI/BTC,8.3e-07,8.5e-07,8.3e-07,8.4e-07,0.02977044,35441.0
1660161600000,2022-08-10 20:00:00,HAI/BTC,8.4e-07,8.5e-07,8.4e-07,8.4e-07,0.03140424,37386.0
1660158000000,2022-08-10 19:00:00,HAI/BTC,8.3e-07,8.5e-07,8.3e-07,8.4e-07,0.02637516,31399.0
1660154400000,2022-08-10 18:00:00,HAI/BTC,8.5e-07,8.5e-07,8.3e-07,8.4e-07,0.0350406,41715.0
1660150800000,2022-08-10 17:00:00,HAI/BTC,8.4e-07,8.6e-07,8.4e-07,8.4e-07,0.02895396,34469.0
1660147200000,2022-08-10 16:00:00,HAI/BTC,8.4e-07,8.5e-07,8.4e-07,8.5e-07,0.0337739,39734.0
1660143600000,2022-08-10 15:00:00,HAI/BTC,8.4e-07,8.7e-07,8.3e-07,8.4e-07,0.029979057630858,35689.35432245
1660140000000,2022-08-10 14:00:00,HAI/BTC,8.4e-07,8.4e-07,8.3e-07,8.3e-07,0.02967084,35748.0
1660136400000,2022-08-10 13:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.03580584,42626.0
1660132800000,2022-08-10 12:00:00,HAI/BTC,8.4e-07,8.4e-07,8.3e-07,8.4e-07,0.02857596,34019.0
1660129200000,2022-08-10 11:00:00,HAI/BTC,8.4e-07,8.4e-07,8.2e-07,8.4e-07,0.0131529138709584,15658.23079876
1660107600000,2022-08-10 05:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.0001443599141964,171.85704071
1660006800000,2022-08-09 01:00:00,HAI/BTC,8.3e-07,8.4e-07,8.3e-07,8.4e-07,0.01038576,12364.0
1660003200000,2022-08-09 00:00:00,HAI/BTC,8.4e-07,8.5e-07,8.2e-07,8.4e-07,0.02524976012496,30059.238244
1659999600000,2022-08-08 23:00:00,HAI/BTC,8.5e-07,8.5e-07,8.4e-07,8.4e-07,0.0407064,48460.0
1659996000000,2022-08-08 22:00:00,HAI/BTC,8.5e-07,8.5e-07,8.4e-07,8.5e-07,0.02897055,34083.0
1659992400000,2022-08-08 21:00:00,HAI/BTC,8.5e-07,8.5e-07,8.4e-07,8.4e-07,0.03051132,36323.0
1659988800000,2022-08-08 20:00:00,HAI/BTC,8.5e-07,8.5e-07,8.4e-07,8.4e-07,0.03784956,45059.0
1659985200000,2022-08-08 19:00:00,HAI/BTC,8.3e-07,8.5e-07,8.3e-07,8.4e-07,0.03101616,36924.0
