https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume YFDAI,Volume USDT
1642377600,2022-01-17 00:00:00,YFDAI/USDT,294.1,294.1,263.03,272.89,281.43996419,77673.9009398208
1642291200,2022-01-16 00:00:00,YFDAI/USDT,316.48,319.88,283.31,294.19,380.00882172,113079.1273784853
1642204800,2022-01-15 00:00:00,YFDAI/USDT,323.94,348.78,310.4,316.48,239.05158247,78349.9880692974
1642118400,2022-01-14 00:00:00,YFDAI/USDT,342.95,356.31,302.92,326.73,514.05752286,168311.6155451204
1642032000,2022-01-13 00:00:00,YFDAI/USDT,368.27,404.99,310,342.95,1054.89885642,374672.9704586665
1641945600,2022-01-12 00:00:00,YFDAI/USDT,313.38,388.08,303.99,367.82,894.37278267,310044.2189152186
1641859200,2022-01-11 00:00:00,YFDAI/USDT,355,378.25,299.44,313.31,1303.4751331,425891.2734996241
1641772800,2022-01-10 00:00:00,YFDAI/USDT,393.9,424.94,325.15,355.99,3414.97722493,1286468.8119514677
1641686400,2022-01-09 00:00:00,YFDAI/USDT,217.63,603.49,212.51,396.48,3647.80855827,1237046.9823934238
1641600000,2022-01-08 00:00:00,YFDAI/USDT,198.16,286.44,194.3,217.75,1861.5972709,419120.4868395215
1641513600,2022-01-07 00:00:00,YFDAI/USDT,196.19,213.82,181.05,201.73,1468.23664355,288358.1869474883
1641427200,2022-01-06 00:00:00,YFDAI/USDT,201.04,205.31,188.09,193.54,169.15375724,33041.1989527886
1641340800,2022-01-05 00:00:00,YFDAI/USDT,218.58,222.71,201,204.22,184.61631808,39096.7886218508
1641254400,2022-01-04 00:00:00,YFDAI/USDT,213.95,223.98,211,218.58,180.47820869,39391.9260455549
1641168000,2022-01-03 00:00:00,YFDAI/USDT,221.52,232.97,201.5,213.95,530.44549658,116404.6151992315
1641081600,2022-01-02 00:00:00,YFDAI/USDT,250.42,257.59,215.46,221.95,359.78312729,86643.2118399035
1640995200,2022-01-01 00:00:00,YFDAI/USDT,248.12,263.15,242.63,250.46,292.68861289,73899.8810620602
1640908800,2021-12-31 00:00:00,YFDAI/USDT,284.04,295.06,234.12,248.99,380.4000602,101181.2881007405
1640822400,2021-12-30 00:00:00,YFDAI/USDT,280,289.97,277.52,284.03,125.34244855,35600.349677575
1640736000,2021-12-29 00:00:00,YFDAI/USDT,290.64,292.62,277.94,281.39,132.58169241,38000.7911618519
1640649600,2021-12-28 00:00:00,YFDAI/USDT,330.01,330.21,283.17,290.65,172.32932173,53156.9181103968
