https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TIME,Volume USDT
1641772800,2022-01-10 00:00:00,TIME/USDT,280.586,450,279.3,425.996,9833.74710162,3503800.88821609255
1641686400,2022-01-09 00:00:00,TIME/USDT,244.28,297.86,224,281.8,3816.41341663,974024.24361012462
1641600000,2022-01-08 00:00:00,TIME/USDT,243.018,270,232.84,245.438,6567.15836967,1642569.23656068594
1641513600,2022-01-07 00:00:00,TIME/USDT,202.235,256.131,195,243.004,6137.21447868,1399171.58035257183
1641427200,2022-01-06 00:00:00,TIME/USDT,202.32,215.156,193.567,203.393,1931.98038233,397546.89152787654
1641340800,2022-01-05 00:00:00,TIME/USDT,214.384,233,190.275,203.44,3401.42908122,734836.11647909956
1641254400,2022-01-04 00:00:00,TIME/USDT,209.188,225.306,204.604,214.384,2295.5996137,494689.95880145767
1641168000,2022-01-03 00:00:00,TIME/USDT,194.001,215,188.86,209.997,2454.63426891,498083.15027096589
1641081600,2022-01-02 00:00:00,TIME/USDT,177.751,196.097,177.751,194.839,2525.99171002,482286.57622275377
1640995200,2022-01-01 00:00:00,TIME/USDT,173.131,183,172.922,177.776,718.42241608,127764.57627928054
1640908800,2021-12-31 00:00:00,TIME/USDT,177.004,186.999,170,172.985,825.39221509,146225.43225553602
1640822400,2021-12-30 00:00:00,TIME/USDT,184.059,190.53,176,177,1102.84861742,200715.77277269326
1640736000,2021-12-29 00:00:00,TIME/USDT,189.012,221,164.322,184.701,3477.64679098,678109.52834135123
1640649600,2021-12-28 00:00:00,TIME/USDT,148,270,148,188.214,4152.16867934,831322.09555802965
