https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EPIK,Volume USDT
1644364800,2022-02-09 00:00:00,EPIK/USDT,0.189,0.1945,0.1768,0.1788,2231207.15163314,409154.29010336605
1644278400,2022-02-08 00:00:00,EPIK/USDT,0.1876,0.199,0.167,0.1894,2871047.03605469,525139.129689638511
1644192000,2022-02-07 00:00:00,EPIK/USDT,0.1792,0.1907,0.1673,0.1884,2121044.59223039,381848.432358450114
1644105600,2022-02-06 00:00:00,EPIK/USDT,0.1652,0.1867,0.1623,0.1801,1761677.89641049,310363.577982570382
1644019200,2022-02-05 00:00:00,EPIK/USDT,0.1526,0.1865,0.1465,0.1651,2126393.22413413,350234.836084561124
1643932800,2022-02-04 00:00:00,EPIK/USDT,0.1418,0.1676,0.1414,0.1526,1380925.86789067,209822.232176462282
1643846400,2022-02-03 00:00:00,EPIK/USDT,0.1421,0.1454,0.137,0.1416,584010.83414867,82530.330460453369
1643760000,2022-02-02 00:00:00,EPIK/USDT,0.1482,0.151,0.1372,0.142,976752.9165419,141350.961899157158
1643673600,2022-02-01 00:00:00,EPIK/USDT,0.1526,0.1546,0.143,0.1488,931447.31923753,138364.24347370012
1643587200,2022-01-31 00:00:00,EPIK/USDT,0.1374,0.155,0.1355,0.1528,1084801.95883624,156527.670439533084
1643500800,2022-01-30 00:00:00,EPIK/USDT,0.1472,0.1487,0.1355,0.1374,885392.55545429,125386.896146486653
1643414400,2022-01-29 00:00:00,EPIK/USDT,0.1517,0.155,0.1415,0.1466,1046333.71356025,153503.700821390813
1643328000,2022-01-28 00:00:00,EPIK/USDT,0.1433,0.153,0.133,0.1518,1005418.0514223,143469.436330678384
1643241600,2022-01-27 00:00:00,EPIK/USDT,0.143,0.1489,0.137,0.1433,962098.2075744,136889.427193014528
1643155200,2022-01-26 00:00:00,EPIK/USDT,0.1442,0.1642,0.14,0.1432,2042171.78597207,310947.449166185606
1643068800,2022-01-25 00:00:00,EPIK/USDT,0.1449,0.1537,0.1385,0.1451,927778.74697482,133232.252391387243
1642982400,2022-01-24 00:00:00,EPIK/USDT,0.1459,0.1517,0.1121,0.1459,3065907.58117377,408971.211361915933
1642896000,2022-01-23 00:00:00,EPIK/USDT,0.1449,0.1603,0.1388,0.1461,1399557.29255268,206605.900578644719
1642809600,2022-01-22 00:00:00,EPIK/USDT,0.1543,0.1647,0.1351,0.145,1428722.3786366,210454.149394439671
1642723200,2022-01-21 00:00:00,EPIK/USDT,0.1796,0.1849,0.15,0.1534,1917380.73207506,324985.261442280334
1642636800,2022-01-20 00:00:00,EPIK/USDT,0.1881,0.2062,0.174,0.18,2106907.14614556,393955.067503693143
1642550400,2022-01-19 00:00:00,EPIK/USDT,0.1998,0.2054,0.185,0.1885,838513.34692306,161620.878115449669
1642464000,2022-01-18 00:00:00,EPIK/USDT,0.1959,0.2166,0.1894,0.2008,1272934.62700322,253109.002686314557
1642377600,2022-01-17 00:00:00,EPIK/USDT,0.2202,0.221,0.1938,0.1953,1661680.09255602,347026.83508399684
1642291200,2022-01-16 00:00:00,EPIK/USDT,0.2324,0.2351,0.2089,0.2202,1936895.89928141,437077.020911780008
1642204800,2022-01-15 00:00:00,EPIK/USDT,0.2399,0.2423,0.225,0.2326,1183406.89200604,277188.563814811294
1642118400,2022-01-14 00:00:00,EPIK/USDT,0.232,0.2536,0.2203,0.2408,2120890.59440274,501644.912562772683
1642032000,2022-01-13 00:00:00,EPIK/USDT,0.252,0.2582,0.2272,0.232,2533441.39054081,615625.914923920508
1641945600,2022-01-12 00:00:00,EPIK/USDT,0.2995,0.3025,0.2257,0.2518,4166900.40486556,1097568.339439539889
1641859200,2022-01-11 00:00:00,EPIK/USDT,0.2424,0.3167,0.22,0.2978,5302976.06982925,1403919.449173262306
1641772800,2022-01-10 00:00:00,EPIK/USDT,0.1802,0.2567,0.1753,0.2424,8950755.56034323,1978331.474689383319
1641686400,2022-01-09 00:00:00,EPIK/USDT,0.1672,0.1857,0.1554,0.1803,1015738.85221518,174819.781693162239
1641600000,2022-01-08 00:00:00,EPIK/USDT,0.1698,0.182,0.1444,0.1672,1389731.5322822,232210.203430671744
1641513600,2022-01-07 00:00:00,EPIK/USDT,0.1899,0.1917,0.1649,0.1708,1469447.26919249,260878.785401405948
1641427200,2022-01-06 00:00:00,EPIK/USDT,0.187,0.1975,0.1753,0.19,1605100.62096899,295472.802091214264
1641340800,2022-01-05 00:00:00,EPIK/USDT,0.2088,0.2136,0.1769,0.187,2299069.53685078,453040.55925517185
1641254400,2022-01-04 00:00:00,EPIK/USDT,0.2178,0.2318,0.205,0.2084,1512786.52635316,330750.466198514298
1641168000,2022-01-03 00:00:00,EPIK/USDT,0.2356,0.2424,0.211,0.2182,1197658.4180198,271724.705528309813
1641081600,2022-01-02 00:00:00,EPIK/USDT,0.2422,0.2485,0.23,0.2355,1327593.23126399,315917.17410909101
1640995200,2022-01-01 00:00:00,EPIK/USDT,0.2402,0.2532,0.2223,0.2422,1324235.82424126,313383.113280801995
1640908800,2021-12-31 00:00:00,EPIK/USDT,0.2619,0.2655,0.2326,0.2402,2111301.18152114,526200.695463707828
1640822400,2021-12-30 00:00:00,EPIK/USDT,0.2636,0.294,0.245,0.2634,1760223.942649,463945.153633568166
1640736000,2021-12-29 00:00:00,EPIK/USDT,0.2902,0.2964,0.259,0.2636,1192080.65695817,332078.078336246267
1640649600,2021-12-28 00:00:00,EPIK/USDT,0.333,0.3336,0.28,0.2911,1399663.29452108,418932.725375815023
