https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TCP,Volume USDT
1644105600,2022-02-06 00:00:00,TCP/USDT,0.0474,0.0531,0.0459,0.0524,6322139.05991188,306085.103226509535
1644019200,2022-02-05 00:00:00,TCP/USDT,0.0456,0.0519,0.0452,0.0474,4845220.39907365,230788.495919724063
1643932800,2022-02-04 00:00:00,TCP/USDT,0.0416,0.0479,0.0415,0.0456,5201246.86074161,233327.65743045874
1643846400,2022-02-03 00:00:00,TCP/USDT,0.0404,0.0477,0.0402,0.0416,7157310.45443959,304777.789274158392
1643760000,2022-02-02 00:00:00,TCP/USDT,0.0432,0.0435,0.0399,0.0404,4904399.14475627,205862.493081933333
1643673600,2022-02-01 00:00:00,TCP/USDT,0.0435,0.0449,0.041,0.0433,4276285.70762057,184459.047619806393
1643587200,2022-01-31 00:00:00,TCP/USDT,0.0422,0.0445,0.0417,0.0434,7324482.97699702,312337.5858009149
1643500800,2022-01-30 00:00:00,TCP/USDT,0.0453,0.0465,0.0415,0.0421,13453746.17235329,591486.515526291969
1643414400,2022-01-29 00:00:00,TCP/USDT,0.0429,0.0462,0.0426,0.0453,12329559.94383392,546614.918489166605
1643328000,2022-01-28 00:00:00,TCP/USDT,0.0425,0.0441,0.0416,0.0429,12021118.88034342,506495.571728737065
1643241600,2022-01-27 00:00:00,TCP/USDT,0.0424,0.044,0.04,0.0425,10758803.97169085,447870.430503029028
1643155200,2022-01-26 00:00:00,TCP/USDT,0.0468,0.0483,0.0421,0.0425,2044930.63763565,91085.480870207552
1643068800,2022-01-25 00:00:00,TCP/USDT,0.047,0.0473,0.0441,0.0468,955441.41159223,43815.9302023169
1642982400,2022-01-24 00:00:00,TCP/USDT,0.0424,0.048,0.0361,0.0471,3080854.43665094,127215.362797430845
1642896000,2022-01-23 00:00:00,TCP/USDT,0.0355,0.0462,0.0354,0.0425,2544224.87225498,105375.531601170549
1642809600,2022-01-22 00:00:00,TCP/USDT,0.0465,0.0465,0.0339,0.0355,4163024.63558648,161614.246372554064
1642723200,2022-01-21 00:00:00,TCP/USDT,0.0522,0.0545,0.0446,0.0465,2681147.81675767,134306.831830621996
1642636800,2022-01-20 00:00:00,TCP/USDT,0.0547,0.0601,0.0522,0.0522,2069435.28183493,117851.716306222021
1642550400,2022-01-19 00:00:00,TCP/USDT,0.0533,0.0561,0.0531,0.0545,1275440.343766,69490.370144955078
1642464000,2022-01-18 00:00:00,TCP/USDT,0.0574,0.0587,0.0528,0.0535,1329774.14246556,73490.548379276033
1642377600,2022-01-17 00:00:00,TCP/USDT,0.0567,0.0606,0.0529,0.0573,1367035.5651586,77336.313854184826
1642291200,2022-01-16 00:00:00,TCP/USDT,0.0586,0.0595,0.055,0.0567,1375115.80028193,78449.548365371468
1642204800,2022-01-15 00:00:00,TCP/USDT,0.0591,0.0615,0.0586,0.0589,1315509.81800409,78969.826606978978
1642118400,2022-01-14 00:00:00,TCP/USDT,0.0598,0.0622,0.058,0.0593,1394208.73517862,83440.178094111815
1642032000,2022-01-13 00:00:00,TCP/USDT,0.0619,0.0679,0.058,0.0599,2293036.30921078,142329.750059406289
1641945600,2022-01-12 00:00:00,TCP/USDT,0.0612,0.0662,0.0586,0.0621,1987527.11484325,124051.478811665673
1641859200,2022-01-11 00:00:00,TCP/USDT,0.0557,0.0692,0.0521,0.0612,2433056.88453383,140471.789384734569
1641772800,2022-01-10 00:00:00,TCP/USDT,0.0624,0.0625,0.0501,0.0558,2411720.12129974,132645.113157774893
1641686400,2022-01-09 00:00:00,TCP/USDT,0.0623,0.0647,0.0597,0.0623,1032794.93236108,63713.571983991464
1641600000,2022-01-08 00:00:00,TCP/USDT,0.0623,0.0699,0.0595,0.0621,1487054.38844488,95132.365665683208
1641513600,2022-01-07 00:00:00,TCP/USDT,0.0708,0.0716,0.0618,0.0625,1732287.21061568,115791.386577396669
1641427200,2022-01-06 00:00:00,TCP/USDT,0.0722,0.0731,0.0679,0.0706,2060785.31076622,145070.43936507176
1641340800,2022-01-05 00:00:00,TCP/USDT,0.079,0.0833,0.0651,0.0722,4892974.79860729,376018.019071288962
1641254400,2022-01-04 00:00:00,TCP/USDT,0.0839,0.0879,0.0789,0.0792,2871370.29928395,237077.080234858175
1641168000,2022-01-03 00:00:00,TCP/USDT,0.0815,0.0872,0.0785,0.084,4684629.87261462,390357.203757953303
1641081600,2022-01-02 00:00:00,TCP/USDT,0.0781,0.0851,0.0751,0.0817,3911679.09849919,308447.700385241398
1640995200,2022-01-01 00:00:00,TCP/USDT,0.0751,0.082,0.0743,0.0782,4076589.67111928,319119.312456118847
1640908800,2021-12-31 00:00:00,TCP/USDT,0.0762,0.0816,0.073,0.0752,3590860.06900433,276999.844007995297
1640822400,2021-12-30 00:00:00,TCP/USDT,0.0772,0.0785,0.075,0.0761,1645737.03133234,125771.873480237451
1640736000,2021-12-29 00:00:00,TCP/USDT,0.0818,0.0846,0.0753,0.0771,3316838.41047264,261537.591000886793
1640649600,2021-12-28 00:00:00,TCP/USDT,0.0926,0.095,0.08,0.0817,4408495.24624284,387804.611604800263
