https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AMPL,Volume USDT
1653289200000.0,2022-05-23 07:00:00,AMPL/USDT,0.9189,0.9266,0.9189,0.9266,6488.504964385927,6012.2487
1653285600000.0,2022-05-23 06:00:00,AMPL/USDT,0.9142,0.9189,0.9142,0.9189,351.384807922516,322.8875
1653282000000.0,2022-05-23 05:00:00,AMPL/USDT,0.9142,0.9142,0.9142,0.9142,1.0,0.9142
1653278400000.0,2022-05-23 04:00:00,AMPL/USDT,0.9136,0.9147,0.9136,0.9142,20.997046598118573,19.1955
1653274800000.0,2022-05-23 03:00:00,AMPL/USDT,0.9108,0.9139,0.9108,0.9136,18.984128721541158,17.3439
1653271200000.0,2022-05-23 02:00:00,AMPL/USDT,0.9066,0.9108,0.9061,0.9108,2361.5016469038205,2150.8557
1653267600000.0,2022-05-23 01:00:00,AMPL/USDT,0.9103,0.9103,0.9048,0.9066,15.037061548643283,13.6326
1653264000000.0,2022-05-23 00:00:00,AMPL/USDT,0.9084,0.9115,0.9084,0.9103,831.8926727452488,757.2719
1653260400000.0,2022-05-22 23:00:00,AMPL/USDT,0.9079,0.9104,0.9077,0.9084,4564.7580361074415,4146.6262
1653256800000.0,2022-05-22 22:00:00,AMPL/USDT,0.909,0.9104,0.9025,0.9079,570.7894041193964,518.2197
1653253200000.0,2022-05-22 21:00:00,AMPL/USDT,0.907,0.909,0.9048,0.909,1037.6607260726073,943.2336
1653249600000.0,2022-05-22 20:00:00,AMPL/USDT,0.906,0.9084,0.906,0.907,1164.624696802646,1056.3146
1653246000000.0,2022-05-22 19:00:00,AMPL/USDT,0.9063,0.9063,0.9026,0.906,29.89150110375276,27.0817
1653242400000.0,2022-05-22 18:00:00,AMPL/USDT,0.9063,0.9063,0.9059,0.9063,0.0,0.0
1653238800000.0,2022-05-22 17:00:00,AMPL/USDT,0.9081,0.9081,0.9038,0.9063,1363.067858325058,1235.3484
1653235200000.0,2022-05-22 16:00:00,AMPL/USDT,0.908,0.9081,0.908,0.9081,102.99240171787248,93.5274
1653231600000.0,2022-05-22 15:00:00,AMPL/USDT,0.9147,0.9147,0.9056,0.908,2521.1159691629955,2289.1733
1653228000000.0,2022-05-22 14:00:00,AMPL/USDT,0.9144,0.9147,0.9144,0.9147,6.0,5.4882
1653224400000.0,2022-05-22 13:00:00,AMPL/USDT,0.9139,0.9144,0.9139,0.9144,2.999562554680665,2.7428
1653220800000.0,2022-05-22 12:00:00,AMPL/USDT,0.9134,0.9139,0.9134,0.9139,0.0,0.0
1653217200000.0,2022-05-22 11:00:00,AMPL/USDT,0.9139,0.9139,0.9134,0.9134,3.00164221589665,2.7417
1653213600000.0,2022-05-22 10:00:00,AMPL/USDT,0.9091,0.9139,0.9074,0.9139,347.80326075062914,317.8574
1653210000000.0,2022-05-22 09:00:00,AMPL/USDT,0.9016,0.9092,0.9016,0.9091,305.9347706522934,278.1253
1653206400000.0,2022-05-22 08:00:00,AMPL/USDT,0.9006,0.9017,0.897,0.9016,388.60658828748893,350.3677
1653202800000.0,2022-05-22 07:00:00,AMPL/USDT,0.8991,0.9006,0.8991,0.9006,1.9994448145680659,1.8007
1653199200000.0,2022-05-22 06:00:00,AMPL/USDT,0.8983,0.8994,0.893,0.8991,10.937715493271048,9.8341
1653195600000.0,2022-05-22 05:00:00,AMPL/USDT,0.9002,0.9002,0.8925,0.8983,6997.630190359568,6285.9712
1653192000000.0,2022-05-22 04:00:00,AMPL/USDT,0.9002,0.9002,0.8999,0.9002,3.0,2.7006
1653188400000.0,2022-05-22 03:00:00,AMPL/USDT,0.8979,0.9002,0.8979,0.9002,5.998222617196179,5.3996
1653184800000.0,2022-05-22 02:00:00,AMPL/USDT,0.8956,0.9025,0.8905,0.8979,22988.0693841185,20640.9875
1653181200000.0,2022-05-22 01:00:00,AMPL/USDT,0.8919,0.8957,0.8917,0.8956,7670.437695399733,6869.644
1653177600000.0,2022-05-22 00:00:00,AMPL/USDT,0.8988,0.8988,0.8918,0.8919,11928.676309003251,10639.1864
1653174000000.0,2022-05-21 23:00:00,AMPL/USDT,0.8988,0.8988,0.8974,0.8988,2.0,1.7976
1653170400000.0,2022-05-21 22:00:00,AMPL/USDT,0.8988,0.8988,0.8987,0.8988,0.0,0.0
1653166800000.0,2022-05-21 21:00:00,AMPL/USDT,0.8992,0.8992,0.8987,0.8988,2.0,1.7976
1653163200000.0,2022-05-21 20:00:00,AMPL/USDT,0.8991,0.8992,0.8991,0.8992,0.0,0.0
1653159600000.0,2022-05-21 19:00:00,AMPL/USDT,0.9008,0.9008,0.898,0.8991,10.001112223334447,8.992
1653156000000.0,2022-05-21 18:00:00,AMPL/USDT,0.9094,0.9117,0.8862,0.9008,46616.07992895204,41991.7648
1653152400000.0,2022-05-21 17:00:00,AMPL/USDT,0.9086,0.9096,0.9086,0.9094,557.7876621948537,507.2521
1653148800000.0,2022-05-21 16:00:00,AMPL/USDT,0.9069,0.9086,0.9069,0.9086,22.96169931763152,20.863
1653145200000.0,2022-05-21 15:00:00,AMPL/USDT,0.9051,0.9079,0.9048,0.9069,224.81409196162753,203.8839
1653141600000.0,2022-05-21 14:00:00,AMPL/USDT,0.9071,0.9071,0.905,0.9051,19.999558059882887,18.1016
1653138000000.0,2022-05-21 13:00:00,AMPL/USDT,0.906,0.9078,0.9055,0.9071,64.9615257413736,58.9266
1653134400000.0,2022-05-21 12:00:00,AMPL/USDT,0.9062,0.9062,0.9059,0.906,0.0,0.0
1653130800000.0,2022-05-21 11:00:00,AMPL/USDT,0.9083,0.9083,0.9051,0.9062,157.85356433458398,143.0469
1653127200000.0,2022-05-21 10:00:00,AMPL/USDT,0.9083,0.9083,0.9082,0.9083,10.0,9.083
1653123600000.0,2022-05-21 09:00:00,AMPL/USDT,0.9119,0.9132,0.9063,0.9083,639.1980623142134,580.5836
1653120000000.0,2022-05-21 08:00:00,AMPL/USDT,0.9119,0.9119,0.9119,0.9119,10.0,9.119
1653116400000.0,2022-05-21 07:00:00,AMPL/USDT,0.913,0.913,0.9119,0.9119,9.00120627261761,8.2082
1653112800000.0,2022-05-21 06:00:00,AMPL/USDT,0.9107,0.9137,0.9107,0.913,19.995947426067907,18.2563
1653109200000.0,2022-05-21 05:00:00,AMPL/USDT,0.9107,0.9107,0.9107,0.9107,12.0,10.9284
1653105600000.0,2022-05-21 04:00:00,AMPL/USDT,0.9093,0.9107,0.9093,0.9107,7.98923904688701,7.2758
1653102000000.0,2022-05-21 03:00:00,AMPL/USDT,0.9044,0.9093,0.9044,0.9093,245.9420433300341,223.6351
1653098400000.0,2022-05-21 02:00:00,AMPL/USDT,0.8948,0.9044,0.8941,0.9044,3928.2241264927025,3552.6859
1653094800000.0,2022-05-21 01:00:00,AMPL/USDT,0.902,0.9021,0.8924,0.8948,7408.872708985248,6629.4593
1653091200000.0,2022-05-21 00:00:00,AMPL/USDT,0.9016,0.9021,0.8996,0.902,1012.4576496674058,913.2368
1653087600000.0,2022-05-20 23:00:00,AMPL/USDT,0.9022,0.9041,0.9009,0.9016,23.00732031943212,20.7434
1653084000000.0,2022-05-20 22:00:00,AMPL/USDT,0.9047,0.9052,0.8986,0.9022,4848.424739525604,4374.2488
1653080400000.0,2022-05-20 21:00:00,AMPL/USDT,0.9045,0.9052,0.9045,0.9047,2.001105338786338,1.8104
1653076800000.0,2022-05-20 20:00:00,AMPL/USDT,0.9038,0.905,0.9037,0.9045,2.0006633499170814,1.8096
1653073200000.0,2022-05-20 19:00:00,AMPL/USDT,0.8991,0.904,0.8976,0.9038,8842.224385926089,7991.6024
1653069600000.0,2022-05-20 18:00:00,AMPL/USDT,0.8982,0.8991,0.8974,0.8991,1.0,0.8991
1653066000000.0,2022-05-20 17:00:00,AMPL/USDT,0.9015,0.9018,0.8972,0.8982,4.002672010688043,3.5952
1653062400000.0,2022-05-20 16:00:00,AMPL/USDT,0.9054,0.9054,0.9001,0.9015,2890.980920687743,2606.2193
1653058800000.0,2022-05-20 15:00:00,AMPL/USDT,0.9154,0.9155,0.9044,0.9054,15984.400044179369,14472.2758
1653055200000.0,2022-05-20 14:00:00,AMPL/USDT,0.9227,0.9227,0.9112,0.9154,31209.55691500983,28569.2284
1653051600000.0,2022-05-20 13:00:00,AMPL/USDT,0.9222,0.9228,0.9216,0.9227,2.9986994689498214,2.7669
1653048000000.0,2022-05-20 12:00:00,AMPL/USDT,0.9231,0.9233,0.919,0.9222,277.04868792019084,255.4943
1653044400000.0,2022-05-20 11:00:00,AMPL/USDT,0.9219,0.9234,0.9219,0.9231,2140.1754956126097,1975.596
1653040800000.0,2022-05-20 10:00:00,AMPL/USDT,0.9201,0.9231,0.9193,0.9219,6.000108471634667,5.5315
1653037200000.0,2022-05-20 09:00:00,AMPL/USDT,0.9208,0.9216,0.92,0.9201,2.0024997282904033,1.8425
1653033600000.0,2022-05-20 08:00:00,AMPL/USDT,0.9216,0.9216,0.9153,0.9208,1081.755212858384,996.0802
1653030000000.0,2022-05-20 07:00:00,AMPL/USDT,0.9184,0.9216,0.9184,0.9216,2182.8034939236113,2011.6717
1653026400000.0,2022-05-20 06:00:00,AMPL/USDT,0.9203,0.9203,0.9141,0.9184,11506.145361498257,10567.2439
1653022800000.0,2022-05-20 05:00:00,AMPL/USDT,0.92,0.9203,0.9183,0.9203,1.0,0.9203
1653019200000.0,2022-05-20 04:00:00,AMPL/USDT,0.9178,0.9209,0.9177,0.92,106.815,98.2698
1653015600000.0,2022-05-20 03:00:00,AMPL/USDT,0.9184,0.92,0.9147,0.9178,234.23828720854218,214.9839
1653012000000.0,2022-05-20 02:00:00,AMPL/USDT,0.9158,0.9198,0.9158,0.9184,614.4827961672474,564.341
1653008400000.0,2022-05-20 01:00:00,AMPL/USDT,0.9112,0.9158,0.9105,0.9158,3963.735640969644,3629.9891
1653004800000.0,2022-05-20 00:00:00,AMPL/USDT,0.9126,0.9151,0.9088,0.9112,21.963125548726953,20.0128
1653001200000.0,2022-05-19 23:00:00,AMPL/USDT,0.9125,0.9154,0.9123,0.9126,29.008437431514356,26.4731
1652997600000.0,2022-05-19 22:00:00,AMPL/USDT,0.9126,0.9154,0.9123,0.9125,12.009972602739726,10.9591
1652994000000.0,2022-05-19 21:00:00,AMPL/USDT,0.9132,0.9154,0.9125,0.9126,22.011834319526628,20.088
1652990400000.0,2022-05-19 20:00:00,AMPL/USDT,0.9129,0.9154,0.9122,0.9132,3.0005475251861586,2.7401
1652986800000.0,2022-05-19 19:00:00,AMPL/USDT,0.9134,0.9154,0.9093,0.9129,12426.246576843027,11343.9205
1652983200000.0,2022-05-19 18:00:00,AMPL/USDT,0.9129,0.9145,0.9126,0.9134,10.996496606087147,10.0442
1652979600000.0,2022-05-19 17:00:00,AMPL/USDT,0.9143,0.917,0.9089,0.9129,11987.676087194654,10943.5495
1652976000000.0,2022-05-19 16:00:00,AMPL/USDT,0.9181,0.9183,0.9131,0.9143,196.08717051296074,179.2825
1652972400000.0,2022-05-19 15:00:00,AMPL/USDT,0.9054,0.9183,0.9047,0.9181,12970.289728787713,11908.023
1652968800000.0,2022-05-19 14:00:00,AMPL/USDT,0.9054,0.9054,0.9054,0.9054,22.0,19.9188
1652965200000.0,2022-05-19 13:00:00,AMPL/USDT,0.9017,0.9065,0.9017,0.9054,7576.240998453722,6859.5286
1652961600000.0,2022-05-19 12:00:00,AMPL/USDT,0.8997,0.9018,0.8997,0.9017,5.998558278806699,5.4089
1652958000000.0,2022-05-19 11:00:00,AMPL/USDT,0.8931,0.8997,0.8927,0.8997,2454.504723796821,2208.3179
1652954400000.0,2022-05-19 10:00:00,AMPL/USDT,0.8934,0.8936,0.8919,0.8931,19.999999999999996,17.862
1652950800000.0,2022-05-19 09:00:00,AMPL/USDT,0.8992,0.9001,0.8918,0.8934,13013.038952316992,11625.849
1652947200000.0,2022-05-19 08:00:00,AMPL/USDT,0.9008,0.9014,0.8992,0.8992,0.0,0.0
1652943600000.0,2022-05-19 07:00:00,AMPL/USDT,0.9013,0.9018,0.8976,0.9008,3982.5310834813495,3587.464
1652940000000.0,2022-05-19 06:00:00,AMPL/USDT,0.8977,0.9018,0.8948,0.9013,32.801730833240875,29.5642
1652936400000.0,2022-05-19 05:00:00,AMPL/USDT,0.8974,0.8977,0.8935,0.8977,9261.958115183246,8314.4598
1652932800000.0,2022-05-19 04:00:00,AMPL/USDT,0.8955,0.8978,0.8931,0.8974,3579.289280142634,3212.0542
1652929200000.0,2022-05-19 03:00:00,AMPL/USDT,0.8941,0.8957,0.8941,0.8955,775.7876046901173,694.7178
1652925600000.0,2022-05-19 02:00:00,AMPL/USDT,0.8894,0.8955,0.8893,0.8941,19551.75226484733,17481.2217
1652922000000.0,2022-05-19 01:00:00,AMPL/USDT,0.8913,0.892,0.8891,0.8894,2550.580728581066,2268.4865
1652918400000.0,2022-05-19 00:00:00,AMPL/USDT,0.8942,0.8942,0.8913,0.8913,1487.075844272411,1325.4307
1652914800000.0,2022-05-18 23:00:00,AMPL/USDT,0.898,0.8981,0.89,0.8942,12740.073361664057,11392.1736
1652911200000.0,2022-05-18 22:00:00,AMPL/USDT,0.9,0.9009,0.8977,0.898,12.018040089086858,10.7922
1652907600000.0,2022-05-18 21:00:00,AMPL/USDT,0.9015,0.9015,0.9,0.9,2.002222222222222,1.802
1652904000000.0,2022-05-18 20:00:00,AMPL/USDT,0.9064,0.9064,0.8973,0.9015,43.84914032168608,39.53
1652900400000.0,2022-05-18 19:00:00,AMPL/USDT,0.9037,0.9064,0.9037,0.9064,922.2482347749338,835.9258
1652896800000.0,2022-05-18 18:00:00,AMPL/USDT,0.903,0.9039,0.8992,0.9037,29.9028438641142,27.0232
1652893200000.0,2022-05-18 17:00:00,AMPL/USDT,0.9016,0.903,0.9008,0.903,2.9998892580287926,2.7089
1652889600000.0,2022-05-18 16:00:00,AMPL/USDT,0.9022,0.9053,0.8995,0.9016,8522.883984028394,7684.2322
1652886000000.0,2022-05-18 15:00:00,AMPL/USDT,0.9077,0.9079,0.8998,0.9022,543.7150299268454,490.5397
1652882400000.0,2022-05-18 14:00:00,AMPL/USDT,0.9084,0.9085,0.9038,0.9077,19.9897543241159,18.1447
1652878800000.0,2022-05-18 13:00:00,AMPL/USDT,0.9125,0.9125,0.9055,0.9084,820.4032364597093,745.2543
1652875200000.0,2022-05-18 12:00:00,AMPL/USDT,0.9184,0.9187,0.9077,0.9125,16157.080109589042,14743.3356
1652871600000.0,2022-05-18 11:00:00,AMPL/USDT,0.9167,0.919,0.9137,0.9184,562.6603876306621,516.7473
1652868000000.0,2022-05-18 10:00:00,AMPL/USDT,0.9171,0.9171,0.9166,0.9167,39.00741791207592,35.7581
1652864400000.0,2022-05-18 09:00:00,AMPL/USDT,0.9171,0.9171,0.9171,0.9171,1.0,0.9171
1652860800000.0,2022-05-18 08:00:00,AMPL/USDT,0.9169,0.9171,0.9163,0.9171,6.999563842547159,6.4193
1652857200000.0,2022-05-18 07:00:00,AMPL/USDT,0.9168,0.9182,0.9163,0.9169,2.0014178209183116,1.8351
1652853600000.0,2022-05-18 06:00:00,AMPL/USDT,0.9191,0.9191,0.9131,0.9168,38.920047993019196,35.6819
1652850000000.0,2022-05-18 05:00:00,AMPL/USDT,0.9179,0.9191,0.9179,0.9191,1.0,0.9191
1652846400000.0,2022-05-18 04:00:00,AMPL/USDT,0.9171,0.9185,0.9128,0.9179,691.4033119076151,634.6391
1652842800000.0,2022-05-18 03:00:00,AMPL/USDT,0.9189,0.9205,0.9162,0.9171,407.68814742121907,373.8908
1652839200000.0,2022-05-18 02:00:00,AMPL/USDT,0.9163,0.9195,0.9163,0.9189,537.8124931983893,494.1959
1652835600000.0,2022-05-18 01:00:00,AMPL/USDT,0.9199,0.9202,0.9127,0.9163,27597.16348357525,25287.2809
1652832000000.0,2022-05-18 00:00:00,AMPL/USDT,0.9208,0.9221,0.9172,0.9199,150.76366996412654,138.6875
1652828400000.0,2022-05-17 23:00:00,AMPL/USDT,0.9144,0.9208,0.9144,0.9208,639.619135534318,588.9613
1652824800000.0,2022-05-17 22:00:00,AMPL/USDT,0.9127,0.9144,0.9127,0.9144,21.980752405949257,20.0992
1652821200000.0,2022-05-17 21:00:00,AMPL/USDT,0.9042,0.9127,0.9042,0.9127,5043.923085351156,4603.5886
1652817600000.0,2022-05-17 20:00:00,AMPL/USDT,0.9039,0.9042,0.9014,0.9042,23.973457199734572,21.6768
1652814000000.0,2022-05-17 19:00:00,AMPL/USDT,0.9011,0.9055,0.9011,0.9039,5090.694435225135,4601.4787
1652810400000.0,2022-05-17 18:00:00,AMPL/USDT,0.9095,0.9096,0.8992,0.9011,8587.77105759627,7738.4405
1652806800000.0,2022-05-17 17:00:00,AMPL/USDT,0.9096,0.9096,0.9095,0.9095,10.00109950522265,9.096
1652803200000.0,2022-05-17 16:00:00,AMPL/USDT,0.9147,0.9168,0.9064,0.9096,1288.316842568162,1171.853
1652799600000.0,2022-05-17 15:00:00,AMPL/USDT,0.9173,0.9194,0.9146,0.9147,3204.734339127583,2931.3705
1652796000000.0,2022-05-17 14:00:00,AMPL/USDT,0.926,0.9278,0.9165,0.9173,16631.781859805953,15256.3335
1652792400000.0,2022-05-17 13:00:00,AMPL/USDT,0.9337,0.9337,0.9259,0.926,1786.9531317494598,1654.7186
1652788800000.0,2022-05-17 12:00:00,AMPL/USDT,0.9274,0.9368,0.9274,0.9337,8291.92235193317,7742.1679
1652785200000.0,2022-05-17 11:00:00,AMPL/USDT,0.9206,0.9275,0.9183,0.9274,10223.033750269571,9480.8415
1652781600000.0,2022-05-17 10:00:00,AMPL/USDT,0.9223,0.9223,0.9194,0.9206,3.00032587442972,2.7621
1652778000000.0,2022-05-17 09:00:00,AMPL/USDT,0.9215,0.9223,0.9214,0.9223,4.996964111460479,4.6087
1652774400000.0,2022-05-17 08:00:00,AMPL/USDT,0.9202,0.9215,0.9202,0.9215,11.986977753662506,11.046
1652770800000.0,2022-05-17 07:00:00,AMPL/USDT,0.9202,0.9207,0.9202,0.9202,11.0010867202782,10.1232
1652767200000.0,2022-05-17 06:00:00,AMPL/USDT,0.9191,0.9202,0.9161,0.9202,2012.0954140404258,1851.5302
1652763600000.0,2022-05-17 05:00:00,AMPL/USDT,0.9236,0.9236,0.9178,0.9191,169.7807637906648,156.0455
1652760000000.0,2022-05-17 04:00:00,AMPL/USDT,0.9233,0.9236,0.9233,0.9236,11.0,10.1596
1652756400000.0,2022-05-17 03:00:00,AMPL/USDT,0.9163,0.9233,0.9163,0.9233,785.5244232643778,725.2747
1652752800000.0,2022-05-17 02:00:00,AMPL/USDT,0.9127,0.9196,0.9114,0.9163,15085.448433919022,13822.7964
1652749200000.0,2022-05-17 01:00:00,AMPL/USDT,0.9124,0.9129,0.9123,0.9127,391.91640188451845,357.7021
1652745600000.0,2022-05-17 00:00:00,AMPL/USDT,0.9124,0.9124,0.9124,0.9124,0.0,0.0
1652742000000.0,2022-05-16 23:00:00,AMPL/USDT,0.9143,0.9144,0.9122,0.9124,16.03353792196405,14.629
1652738400000.0,2022-05-16 22:00:00,AMPL/USDT,0.9123,0.9145,0.9123,0.9143,61.92518866892705,56.6182
1652734800000.0,2022-05-16 21:00:00,AMPL/USDT,0.9096,0.9146,0.9096,0.9123,5774.315576016661,5267.9081
1652731200000.0,2022-05-16 20:00:00,AMPL/USDT,0.91,0.91,0.9056,0.9096,1075.1086191732632,977.9188
1652727600000.0,2022-05-16 19:00:00,AMPL/USDT,0.9088,0.91,0.9088,0.91,454.5817582417582,413.6694
1652724000000.0,2022-05-16 18:00:00,AMPL/USDT,0.906,0.9088,0.9056,0.9088,10030.009022887323,9115.2722
1652720400000.0,2022-05-16 17:00:00,AMPL/USDT,0.9035,0.906,0.9034,0.906,2829.302317880795,2563.3479
1652716800000.0,2022-05-16 16:00:00,AMPL/USDT,0.9103,0.9103,0.9035,0.9035,6.0126175982291095,5.4324
1652713200000.0,2022-05-16 15:00:00,AMPL/USDT,0.9133,0.9133,0.9095,0.9103,15.008239042074042,13.662
1652709600000.0,2022-05-16 14:00:00,AMPL/USDT,0.9166,0.9166,0.9099,0.9133,4414.025730866089,4031.3297
1652706000000.0,2022-05-16 13:00:00,AMPL/USDT,0.9166,0.9181,0.9114,0.9114,6748.078999341672,6150.1992
1652702400000.0,2022-05-16 12:00:00,AMPL/USDT,0.9212,0.9212,0.9127,0.9166,8211.559022474363,7526.715
1652698800000.0,2022-05-16 11:00:00,AMPL/USDT,0.9237,0.925,0.92,0.9212,69.92412071211464,64.4141
1652695200000.0,2022-05-16 10:00:00,AMPL/USDT,0.9235,0.9239,0.9177,0.9237,10136.863808595865,9363.4211
1652691600000.0,2022-05-16 09:00:00,AMPL/USDT,0.9291,0.9298,0.9154,0.9235,13681.943692474282,12635.275
1652688000000.0,2022-05-16 08:00:00,AMPL/USDT,0.9257,0.9292,0.9257,0.9291,8.990097944247122,8.3527
1652684400000.0,2022-05-16 07:00:00,AMPL/USDT,0.9335,0.9335,0.9231,0.9257,2592.708544884952,2400.0703
1652680800000.0,2022-05-16 06:00:00,AMPL/USDT,0.9381,0.9386,0.9269,0.9335,20170.451419389392,18829.1164
1652677200000.0,2022-05-16 05:00:00,AMPL/USDT,0.9378,0.9381,0.9377,0.9381,1.9996802046690116,1.8759
1652673600000.0,2022-05-16 04:00:00,AMPL/USDT,0.9359,0.9378,0.9301,0.9378,100.1868202175304,93.9552
1652670000000.0,2022-05-16 03:00:00,AMPL/USDT,0.9366,0.9379,0.9301,0.9359,471.564803932044,441.3375
1652666400000.0,2022-05-16 02:00:00,AMPL/USDT,0.9349,0.9366,0.9349,0.9366,53.0,49.6398
1652662800000.0,2022-05-16 01:00:00,AMPL/USDT,0.9387,0.9387,0.9312,0.9349,4559.8074660391485,4262.964
1652659200000.0,2022-05-16 00:00:00,AMPL/USDT,0.9387,0.9387,0.9352,0.9387,101.63545328645999,95.4052
1652655600000.0,2022-05-15 23:00:00,AMPL/USDT,0.9374,0.9387,0.9374,0.9387,11.98593799936082,11.2512
1652652000000.0,2022-05-15 22:00:00,AMPL/USDT,0.9313,0.9375,0.9313,0.9374,5570.497226370812,5221.7841
1652648400000.0,2022-05-15 21:00:00,AMPL/USDT,0.93,0.9317,0.9281,0.9313,112.71330398367873,104.9699
1652644800000.0,2022-05-15 20:00:00,AMPL/USDT,0.9258,0.9305,0.9258,0.93,922.4446236559139,857.8735
1652641200000.0,2022-05-15 19:00:00,AMPL/USDT,0.9258,0.9258,0.9258,0.9258,0.0,0.0
1652637600000.0,2022-05-15 18:00:00,AMPL/USDT,0.9258,0.9258,0.9258,0.9258,1.0,0.9258
1652634000000.0,2022-05-15 17:00:00,AMPL/USDT,0.925,0.9258,0.925,0.9258,2.0,1.8516
1652630400000.0,2022-05-15 16:00:00,AMPL/USDT,0.925,0.925,0.925,0.925,5.0,4.625
1652626800000.0,2022-05-15 15:00:00,AMPL/USDT,0.9238,0.925,0.9208,0.925,4884.763027027027,4518.4058
1652623200000.0,2022-05-15 14:00:00,AMPL/USDT,0.9218,0.9238,0.9207,0.9238,3985.0321498159774,3681.3727
1652619600000.0,2022-05-15 13:00:00,AMPL/USDT,0.9224,0.9227,0.9218,0.9218,240.2343241484053,221.448
1652616000000.0,2022-05-15 12:00:00,AMPL/USDT,0.9192,0.9224,0.9192,0.9224,4121.9222679965305,3802.0611
1652612400000.0,2022-05-15 11:00:00,AMPL/USDT,0.9132,0.9192,0.9132,0.9192,6609.342471714534,6075.3076
1652608800000.0,2022-05-15 10:00:00,AMPL/USDT,0.9097,0.9132,0.9097,0.9132,6696.403964082348,6115.1561
1652605200000.0,2022-05-15 09:00:00,AMPL/USDT,0.9092,0.9097,0.9092,0.9097,19.993954050785977,18.1885
1652601600000.0,2022-05-15 08:00:00,AMPL/USDT,0.9082,0.9097,0.9082,0.9092,3.9993400791904974,3.6362
1652598000000.0,2022-05-15 07:00:00,AMPL/USDT,0.9062,0.9082,0.9062,0.9082,1366.4088306540411,1240.9725
1652594400000.0,2022-05-15 06:00:00,AMPL/USDT,0.9062,0.9062,0.9062,0.9062,5.0,4.531
1652590800000.0,2022-05-15 05:00:00,AMPL/USDT,0.9051,0.9062,0.9041,0.9062,20.973515780180975,19.0062
1652587200000.0,2022-05-15 04:00:00,AMPL/USDT,0.9084,0.9095,0.9012,0.9051,4219.875483372003,3819.4093
1652583600000.0,2022-05-15 03:00:00,AMPL/USDT,0.9089,0.9095,0.9037,0.9084,7947.586195508587,7219.5873
1652580000000.0,2022-05-15 02:00:00,AMPL/USDT,0.9023,0.9089,0.9019,0.9089,4170.577181208054,3790.6376
1652576400000.0,2022-05-15 01:00:00,AMPL/USDT,0.8995,0.9023,0.8987,0.9023,2651.582400531974,2392.5228
1652572800000.0,2022-05-15 00:00:00,AMPL/USDT,0.8952,0.8995,0.8952,0.8995,3079.7838799332967,2770.2656
1652569200000.0,2022-05-14 23:00:00,AMPL/USDT,0.8937,0.8952,0.8937,0.8952,1620.8223860589812,1450.9602
1652565600000.0,2022-05-14 22:00:00,AMPL/USDT,0.8903,0.8942,0.8895,0.8937,1407.6000895154973,1257.9722
1652562000000.0,2022-05-14 21:00:00,AMPL/USDT,0.8817,0.8903,0.8812,0.8903,16546.01774682691,14730.9196
1652558400000.0,2022-05-14 20:00:00,AMPL/USDT,0.8826,0.884,0.8806,0.8817,1221.7754338210275,1077.2394
1652554800000.0,2022-05-14 19:00:00,AMPL/USDT,0.884,0.884,0.876,0.8826,1449.6571493315205,1279.4674
1652551200000.0,2022-05-14 18:00:00,AMPL/USDT,0.8811,0.884,0.8811,0.884,3.9990950226244344,3.5352
1652547600000.0,2022-05-14 17:00:00,AMPL/USDT,0.8808,0.8811,0.8758,0.8811,168.71944160708208,148.6587
1652544000000.0,2022-05-14 16:00:00,AMPL/USDT,0.8756,0.8808,0.8706,0.8808,14323.002384196187,12615.7005
1652540400000.0,2022-05-14 15:00:00,AMPL/USDT,0.8729,0.8764,0.8691,0.8756,14643.339310187299,12821.7079
1652536800000.0,2022-05-14 14:00:00,AMPL/USDT,0.8728,0.8747,0.8676,0.8729,2972.9082369114444,2595.0516
1652533200000.0,2022-05-14 13:00:00,AMPL/USDT,0.8915,0.8915,0.8671,0.8728,31633.990146654443,27610.1466
1652529600000.0,2022-05-14 12:00:00,AMPL/USDT,0.8985,0.8985,0.888,0.8915,918.4553000560853,818.8029
1652526000000.0,2022-05-14 11:00:00,AMPL/USDT,0.8896,0.9163,0.8843,0.8985,48767.632721202004,43817.718
1652522400000.0,2022-05-14 10:00:00,AMPL/USDT,0.887,0.8907,0.8847,0.8896,11743.669177158275,10447.1681
1652518800000.0,2022-05-14 09:00:00,AMPL/USDT,0.887,0.887,0.8816,0.887,425.63382187147687,377.5372
1652515200000.0,2022-05-14 08:00:00,AMPL/USDT,0.8895,0.8895,0.8833,0.887,2.9916572717023673,2.6536
1652511600000.0,2022-05-14 07:00:00,AMPL/USDT,0.8895,0.8895,0.885,0.8895,163.19955030916245,145.166
1652508000000.0,2022-05-14 06:00:00,AMPL/USDT,0.8886,0.8895,0.8863,0.8895,187.32984822934233,166.6299
1652504400000.0,2022-05-14 05:00:00,AMPL/USDT,0.8893,0.8893,0.8886,0.8886,0.0,0.0
1652500800000.0,2022-05-14 04:00:00,AMPL/USDT,0.8939,0.8939,0.8848,0.8893,3843.9737996176773,3418.4459
1652497200000.0,2022-05-14 03:00:00,AMPL/USDT,0.8896,0.8939,0.8889,0.8939,10.962635641570646,9.7995
1652493600000.0,2022-05-14 02:00:00,AMPL/USDT,0.8879,0.8896,0.8859,0.8896,323.0482239208633,287.3837
1652490000000.0,2022-05-14 01:00:00,AMPL/USDT,0.8811,0.8884,0.877,0.8879,13346.604797837594,11850.4504
